year,age_gr,bula_h,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,30-45 y.,Bavaria,Less important,0.49110,245,480,0.44633,0.53587
1995,30-45 y.,Bavaria,Unimportant,0.31562,168,480,0.27400,0.35724
1995,30-45 y.,Berlin,Less important,0.47680,94,141,0.39407,0.55954
1995,30-45 y.,Berlin,Unimportant,0.27363,47,141,0.19978,0.34748
1995,30-45 y.,Brandenburg,Less important,0.58081,121,184,0.50932,0.65230
1995,30-45 y.,Brandenburg,Unimportant,0.29595,63,184,0.22981,0.36208
1995,30-45 y.,Mecklenburg-Western Pomerania,Less important,0.57511,76,120,0.48629,0.66392
1995,30-45 y.,Mecklenburg-Western Pomerania,Unimportant,0.36363,44,120,0.27720,0.45006
1995,30-45 y.,Saxony,Important,0.08045,33,376,0.05293,0.10798
1995,30-45 y.,Saxony,Less important,0.54084,213,376,0.49040,0.59128
1995,30-45 y.,Saxony,Unimportant,0.36643,130,376,0.31767,0.41520
1995,30-45 y.,Saxony-Anhalt,Less important,0.61962,144,197,0.55165,0.68759
1995,30-45 y.,Saxony-Anhalt,Unimportant,0.25649,53,197,0.19535,0.31762
1995,30-45 y.,Thuringa,Important,0.12740,33,236,0.08477,0.17002
1995,30-45 y.,Thuringa,Less important,0.62506,147,236,0.56316,0.68696
1995,30-45 y.,Thuringa,Unimportant,0.23782,56,236,0.18338,0.29225
1995,46-65 y.,Schleswig-Holstein,Less important,0.39683,31,31,0.22175,0.57190
1995,46-65 y.,Lower Saxony,Important,0.21244,60,260,0.16263,0.26226
1995,46-65 y.,Lower Saxony,Less important,0.45690,121,260,0.39623,0.51757
1995,46-65 y.,Lower Saxony,Unimportant,0.25765,79,260,0.20438,0.31091
1995,46-65 y.,North Rhine-Westphalia,Important,0.15612,98,548,0.12570,0.18653
1995,46-65 y.,North Rhine-Westphalia,Less important,0.47313,288,548,0.43129,0.51497
1995,46-65 y.,North Rhine-Westphalia,Unimportant,0.26675,162,548,0.22969,0.30381
1995,46-65 y.,Hesse,Less important,0.45019,102,167,0.37451,0.52588
1995,46-65 y.,Hesse,Unimportant,0.27386,65,167,0.20602,0.34170
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Less important,0.46589,79,134,0.38111,0.55067
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Unimportant,0.33900,55,134,0.25855,0.41945
1995,46-65 y.,Baden-Wuerttemberg,Important,0.12317,45,303,0.08610,0.16023
1995,46-65 y.,Baden-Wuerttemberg,Less important,0.50625,167,303,0.44986,0.56263
1995,46-65 y.,Baden-Wuerttemberg,Unimportant,0.24773,91,303,0.19904,0.29642
1995,46-65 y.,Bavaria,Important,0.16127,58,370,0.12375,0.19880
1995,46-65 y.,Bavaria,Less important,0.39017,172,370,0.34040,0.43994
1995,46-65 y.,Bavaria,Unimportant,0.34799,140,370,0.29939,0.39659
1995,46-65 y.,Berlin,Important,0.23178,32,159,0.16598,0.29757
1995,46-65 y.,Berlin,Less important,0.40076,76,159,0.32435,0.47717
1995,46-65 y.,Berlin,Unimportant,0.29672,51,159,0.22549,0.36795
1995,46-65 y.,Brandenburg,Less important,0.51769,94,149,0.43718,0.59819
1995,46-65 y.,Brandenburg,Unimportant,0.32553,55,149,0.25004,0.40102
1995,46-65 y.,Mecklenburg-Western Pomerania,Less important,0.49467,78,120,0.40484,0.58450
1995,46-65 y.,Mecklenburg-Western Pomerania,Unimportant,0.30148,42,120,0.21903,0.38393
1995,46-65 y.,Saxony,Important,0.10330,40,343,0.07105,0.13556
1995,46-65 y.,Saxony,Less important,0.50854,180,343,0.45556,0.56153
1995,46-65 y.,Saxony,Unimportant,0.35689,123,343,0.30612,0.40767
1995,46-65 y.,Saxony-Anhalt,Less important,0.57481,134,207,0.50730,0.64232
1995,46-65 y.,Saxony-Anhalt,Unimportant,0.32022,73,207,0.25651,0.38393
1995,46-65 y.,Thuringa,Less important,0.45133,89,157,0.37324,0.52942
1995,46-65 y.,Thuringa,Unimportant,0.38697,68,157,0.31054,0.46340
1995,66 and older,Lower Saxony,Less important,0.43838,54,106,0.34347,0.53329
1995,66 and older,Lower Saxony,Unimportant,0.45499,52,106,0.35974,0.55024
1995,66 and older,North Rhine-Westphalia,Important,0.15502,38,243,0.10942,0.20062
1995,66 and older,North Rhine-Westphalia,Less important,0.33197,86,243,0.27264,0.39130
1995,66 and older,North Rhine-Westphalia,Unimportant,0.44661,119,243,0.38398,0.50925
1995,66 and older,Hesse,Less important,0.41798,44,87,0.31374,0.52223
1995,66 and older,Hesse,Unimportant,0.37985,43,87,0.27727,0.48242
1995,66 and older,"Rhineland-Palatinate, Saarland",Less important,0.31739,37,88,0.21958,0.41520
1995,66 and older,"Rhineland-Palatinate, Saarland",Unimportant,0.52292,51,88,0.41797,0.62788
1995,66 and older,Baden-Wuerttemberg,Less important,0.43076,76,150,0.35125,0.51027
1995,66 and older,Baden-Wuerttemberg,Unimportant,0.42403,74,150,0.34467,0.50338
1995,66 and older,Bavaria,Less important,0.33738,67,169,0.26589,0.40888
1995,66 and older,Bavaria,Unimportant,0.53702,102,169,0.46162,0.61242
1995,66 and older,Brandenburg,Unimportant,0.56298,36,36,0.39865,0.72731
1995,66 and older,Saxony,Less important,0.31575,41,111,0.22889,0.40261
1995,66 and older,Saxony,Unimportant,0.52983,70,111,0.43656,0.62310
1995,66 and older,Saxony-Anhalt,Unimportant,0.62480,48,48,0.48638,0.76323
1995,66 and older,Thuringa,Unimportant,0.55078,40,40,0.39467,0.70690
2004,17-29 y.,Schleswig-Holstein,Less important,0.57283,66,66,0.45257,0.69308
2004,17-29 y.,Hamburg,Less important,0.63775,33,33,0.47121,0.80429
2004,17-29 y.,Lower Saxony,Important,0.23886,79,313,0.19155,0.28618
2004,17-29 y.,Lower Saxony,Less important,0.49552,168,313,0.44004,0.55100
2004,17-29 y.,Lower Saxony,Unimportant,0.20276,66,313,0.15815,0.24737
2004,17-29 y.,North Rhine-Westphalia,Important,0.23756,176,730,0.20666,0.26845
2004,17-29 y.,North Rhine-Westphalia,Less important,0.51533,406,730,0.47905,0.55160
2004,17-29 y.,North Rhine-Westphalia,Unimportant,0.20948,148,730,0.17994,0.23902
2004,17-29 y.,Hesse,Important,0.24784,69,232,0.19216,0.30352
2004,17-29 y.,Hesse,Less important,0.54109,121,232,0.47683,0.60536
2004,17-29 y.,Hesse,Unimportant,0.17439,42,232,0.12546,0.22332
2004,17-29 y.,"Rhineland-Palatinate, Saarland",Important,0.18932,41,200,0.13489,0.24375
2004,17-29 y.,"Rhineland-Palatinate, Saarland",Less important,0.45709,112,200,0.38788,0.52631
2004,17-29 y.,"Rhineland-Palatinate, Saarland",Unimportant,0.29789,47,200,0.23434,0.36143
2004,17-29 y.,Baden-Wuerttemberg,Important,0.22391,112,486,0.18681,0.26101
2004,17-29 y.,Baden-Wuerttemberg,Less important,0.52569,255,486,0.48125,0.57013
2004,17-29 y.,Baden-Wuerttemberg,Unimportant,0.21921,119,486,0.18239,0.25603
2004,17-29 y.,Bavaria,Important,0.25428,136,528,0.21710,0.29146
2004,17-29 y.,Bavaria,Less important,0.45137,264,528,0.40888,0.49386
2004,17-29 y.,Bavaria,Unimportant,0.24616,128,528,0.20938,0.28294
2004,17-29 y.,Berlin,Important,0.31784,51,147,0.24231,0.39337
2004,17-29 y.,Berlin,Less important,0.51318,96,147,0.43210,0.59425
2004,17-29 y.,Brandenburg,Less important,0.55081,100,132,0.46564,0.63599
2004,17-29 y.,Brandenburg,Unimportant,0.20779,32,132,0.13831,0.27726
2004,17-29 y.,Mecklenburg-Western Pomerania,Less important,0.61790,55,55,0.48830,0.74750
2004,17-29 y.,Saxony,Important,0.21011,54,306,0.16438,0.25583
2004,17-29 y.,Saxony,Less important,0.57598,189,306,0.52052,0.63145
2004,17-29 y.,Saxony,Unimportant,0.17788,63,306,0.13496,0.22079
2004,17-29 y.,Saxony-Anhalt,Less important,0.59702,112,160,0.52078,0.67327
2004,17-29 y.,Saxony-Anhalt,Unimportant,0.27180,48,160,0.20265,0.34095
2004,17-29 y.,Thuringa,Important,0.19960,38,208,0.14515,0.25405
2004,17-29 y.,Thuringa,Less important,0.60248,127,208,0.53581,0.66914
2004,17-29 y.,Thuringa,Unimportant,0.19746,43,208,0.14323,0.25169
2004,30-45 y.,Schleswig-Holstein,Less important,0.49292,85,133,0.40763,0.57821
2004,30-45 y.,Schleswig-Holstein,Unimportant,0.27816,48,133,0.20171,0.35460
2004,30-45 y.,Hamburg,Less important,0.60237,46,46,0.45937,0.74536
2004,30-45 y.,Lower Saxony,Important,0.23276,133,584,0.19846,0.26706
