year,bula_h,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Brandenburg,Important,0.12188,103,648,0.09667,0.14709
1992,Brandenburg,Less important,0.40027,328,648,0.36252,0.43803
1992,Brandenburg,Unimportant,0.27712,217,648,0.24263,0.31161
1992,Mecklenburg-Western Pomerania,Important,0.10491,60,406,0.07507,0.13476
1992,Mecklenburg-Western Pomerania,Less important,0.41978,232,406,0.37171,0.46784
1992,Mecklenburg-Western Pomerania,Unimportant,0.25416,114,406,0.21176,0.29657
1992,Saxony,Important,0.08237,123,1140,0.06641,0.09834
1992,Saxony,Less important,0.39483,611,1140,0.36644,0.42321
1992,Saxony,Unimportant,0.32273,406,1140,0.29558,0.34988
1992,Saxony-Anhalt,Important,0.08661,91,755,0.06654,0.10669
1992,Saxony-Anhalt,Less important,0.38325,372,755,0.34854,0.41795
1992,Saxony-Anhalt,Unimportant,0.35254,292,755,0.31844,0.38664
1992,Thuringa,Important,0.07271,64,668,0.05300,0.09241
1992,Thuringa,Less important,0.40988,387,668,0.37256,0.44721
1992,Thuringa,Unimportant,0.29501,217,668,0.26040,0.32962
1995,Schleswig-Holstein,Important,0.10488,36,251,0.06690,0.14286
1995,Schleswig-Holstein,Less important,0.37331,124,251,0.31335,0.43327
1995,Schleswig-Holstein,Unimportant,0.26083,91,251,0.20640,0.31526
1995,Hamburg,Less important,0.39698,53,53,0.26399,0.52996
1995,Lower Saxony,Important,0.12429,148,886,0.10255,0.14602
1995,Lower Saxony,Less important,0.39554,456,886,0.36332,0.42775
1995,Lower Saxony,Unimportant,0.23528,282,886,0.20733,0.26322
1995,Bremen,Less important,0.37363,37,70,0.25948,0.48778
1995,Bremen,Unimportant,0.36884,33,70,0.25500,0.48269
1995,North Rhine-Westphalia,Important,0.13013,351,1990,0.11534,0.14491
1995,North Rhine-Westphalia,Less important,0.37220,1003,1990,0.35095,0.39344
1995,North Rhine-Westphalia,Unimportant,0.23852,636,1990,0.21979,0.25725
1995,Hesse,Important,0.10755,94,668,0.08403,0.13106
1995,Hesse,Less important,0.40109,358,668,0.36389,0.43828
1995,Hesse,Unimportant,0.23663,216,668,0.20438,0.26889
1995,"Rhineland-Palatinate, Saarland",Important,0.08985,73,611,0.06716,0.11254
1995,"Rhineland-Palatinate, Saarland",Less important,0.35290,302,611,0.31498,0.39083
1995,"Rhineland-Palatinate, Saarland",Unimportant,0.29427,236,611,0.25810,0.33043
1995,Baden-Wuerttemberg,Important,0.10055,164,1168,0.08329,0.11780
1995,Baden-Wuerttemberg,Less important,0.38886,631,1168,0.36089,0.41683
1995,Baden-Wuerttemberg,Unimportant,0.22918,373,1168,0.20506,0.25329
1995,Bavaria,Important,0.10775,186,1367,0.09131,0.12419
1995,Bavaria,Less important,0.35354,666,1367,0.32819,0.37889
1995,Bavaria,Unimportant,0.29493,515,1367,0.27075,0.31912
1995,Berlin,Important,0.14081,82,482,0.10972,0.17189
1995,Berlin,Less important,0.36640,247,482,0.32334,0.40946
1995,Berlin,Unimportant,0.25292,153,482,0.21407,0.29176
1995,Brandenburg,Important,0.10425,72,575,0.07925,0.12925
1995,Brandenburg,Less important,0.42384,315,575,0.38342,0.46427
1995,Brandenburg,Unimportant,0.28326,188,575,0.24640,0.32013
1995,Mecklenburg-Western Pomerania,Important,0.09069,47,398,0.06244,0.11893
1995,Mecklenburg-Western Pomerania,Less important,0.40060,217,398,0.35239,0.44880
1995,Mecklenburg-Western Pomerania,Unimportant,0.28421,134,398,0.23984,0.32858
1995,Saxony,Important,0.07924,107,1078,0.06311,0.09537
1995,Saxony,Less important,0.40934,577,1078,0.37997,0.43871
1995,Saxony,Unimportant,0.31648,394,1078,0.28870,0.34426
1995,Saxony-Anhalt,Important,0.08523,62,674,0.06413,0.10632
1995,Saxony-Anhalt,Less important,0.43750,396,674,0.40002,0.47498
1995,Saxony-Anhalt,Unimportant,0.30740,216,674,0.27253,0.34226
1995,Thuringa,Important,0.10453,85,638,0.08077,0.12829
1995,Thuringa,Less important,0.39160,344,638,0.35369,0.42950
1995,Thuringa,Unimportant,0.29704,209,638,0.26155,0.33253
2004,Schleswig-Holstein,Important,0.17459,147,640,0.14516,0.20402
2004,Schleswig-Holstein,Less important,0.39865,317,640,0.36069,0.43661
2004,Schleswig-Holstein,Unimportant,0.23629,176,640,0.20335,0.26923
2004,Hamburg,Important,0.25311,98,276,0.20172,0.30450
2004,Hamburg,Less important,0.46221,146,276,0.40328,0.52114
2004,Hamburg,Unimportant,0.09599,32,276,0.06117,0.13081
2004,Lower Saxony,Very important,0.03419,78,1880,0.02598,0.04241
2004,Lower Saxony,Important,0.21722,509,1880,0.19857,0.23586
2004,Lower Saxony,Less important,0.39902,930,1880,0.37688,0.42117
2004,Lower Saxony,Unimportant,0.16934,363,1880,0.15238,0.18630
2004,Bremen,Important,0.28433,57,129,0.20618,0.36248
2004,Bremen,Less important,0.36164,72,129,0.27840,0.44488
2004,North Rhine-Westphalia,Very important,0.02520,153,4485,0.02061,0.02979
2004,North Rhine-Westphalia,Important,0.19477,1089,4485,0.18318,0.20636
2004,North Rhine-Westphalia,Less important,0.41385,2260,4485,0.39944,0.42827
2004,North Rhine-Westphalia,Unimportant,0.19166,983,4485,0.18014,0.20318
2004,Hesse,Very important,0.02470,42,1436,0.01667,0.03273
2004,Hesse,Important,0.19575,378,1436,0.17522,0.21628
2004,Hesse,Less important,0.39158,709,1436,0.36632,0.41683
2004,Hesse,Unimportant,0.18788,307,1436,0.16767,0.20809
2004,"Rhineland-Palatinate, Saarland",Very important,0.02236,49,1289,0.01428,0.03043
2004,"Rhineland-Palatinate, Saarland",Important,0.15086,269,1289,0.13131,0.17041
2004,"Rhineland-Palatinate, Saarland",Less important,0.42745,705,1289,0.40043,0.45447
2004,"Rhineland-Palatinate, Saarland",Unimportant,0.20392,266,1289,0.18192,0.22593
2004,Baden-Wuerttemberg,Very important,0.01487,48,2572,0.01019,0.01955
2004,Baden-Wuerttemberg,Important,0.17908,565,2572,0.16426,0.19390
2004,Baden-Wuerttemberg,Less important,0.40327,1293,2572,0.38431,0.42224
2004,Baden-Wuerttemberg,Unimportant,0.20417,666,2572,0.18859,0.21975
2004,Bavaria,Very important,0.02105,82,3016,0.01593,0.02617
2004,Bavaria,Important,0.18669,682,3016,0.17278,0.20060
2004,Bavaria,Less important,0.40346,1560,3016,0.38595,0.42097
2004,Bavaria,Unimportant,0.22109,692,3016,0.20627,0.23590
2004,Berlin,Very important,0.04491,44,799,0.03054,0.05928
2004,Berlin,Important,0.24813,235,799,0.21816,0.27810
2004,Berlin,Less important,0.40439,401,799,0.37034,0.43844
2004,Berlin,Unimportant,0.13734,119,799,0.11346,0.16122
2004,Brandenburg,Important,0.21078,202,882,0.18384,0.23771
2004,Brandenburg,Less important,0.45919,500,882,0.42628,0.49210
2004,Brandenburg,Unimportant,0.18258,180,882,0.15707,0.20809
2004,Mecklenburg-Western Pomerania,Important,0.17640,112,497,0.14286,0.20995
2004,Mecklenburg-Western Pomerania,Less important,0.46550,300,497,0.42161,0.50940
2004,Mecklenburg-Western Pomerania,Unimportant,0.19213,85,497,0.15746,0.22680
2004,Saxony,Very important,0.02519,43,1564,0.01742,0.03296
2004,Saxony,Important,0.16345,279,1564,0.14512,0.18179
2004,Saxony,Less important,0.48015,888,1564,0.45538,0.50492
2004,Saxony,Unimportant,0.19847,354,1564,0.17870,0.21824
2004,Saxony-Anhalt,Important,0.11566,141,910,0.09487,0.13645
2004,Saxony-Anhalt,Less important,0.46953,525,910,0.43708,0.50197
2004,Saxony-Anhalt,Unimportant,0.28008,244,910,0.25089,0.30927
2004,Thuringa,Important,0.17439,186,928,0.14997,0.19882
2004,Thuringa,Less important,0.47993,555,928,0.44777,0.51209
2004,Thuringa,Unimportant,0.19750,187,928,0.17187,0.22313
2008,Schleswig-Holstein,Important,0.10876,89,536,0.08238,0.13514
2008,Schleswig-Holstein,Less important,0.44467,258,536,0.40256,0.48678
2008,Schleswig-Holstein,Unimportant,0.25200,189,536,0.21521,0.28879
2008,Hamburg,Important,0.18994,84,264,0.14254,0.23735
2008,Hamburg,Less important,0.43591,128,264,0.37598,0.49584
2008,Hamburg,Unimportant,0.19941,52,264,0.15112,0.24769
2008,Lower Saxony,Very important,0.02366,54,1730,0.01649,0.03082
2008,Lower Saxony,Important,0.14474,360,1730,0.12816,0.16133
2008,Lower Saxony,Less important,0.39065,797,1730,0.36765,0.41364
2008,Lower Saxony,Unimportant,0.26952,519,1730,0.24860,0.29043
2008,Bremen,Important,0.23888,33,132,0.16586,0.31189
2008,Bremen,Less important,0.41336,67,132,0.32904,0.49769
2008,Bremen,Unimportant,0.20840,32,132,0.13884,0.27795
2008,North Rhine-Westphalia,Very important,0.01722,86,3894,0.01313,0.02130
2008,North Rhine-Westphalia,Important,0.14440,734,3894,0.13335,0.15544
2008,North Rhine-Westphalia,Less important,0.39298,1855,3894,0.37764,0.40832
2008,North Rhine-Westphalia,Unimportant,0.26986,1219,3894,0.25591,0.28380
2008,Hesse,Important,0.17803,289,1282,0.15708,0.19897
2008,Hesse,Less important,0.36826,621,1282,0.34185,0.39467
2008,Hesse,Unimportant,0.24313,372,1282,0.21963,0.26662
2008,"Rhineland-Palatinate, Saarland",Important,0.12534,182,1069,0.10548,0.14519
2008,"Rhineland-Palatinate, Saarland",Less important,0.35203,493,1069,0.32338,0.38067
2008,"Rhineland-Palatinate, Saarland",Unimportant,0.32350,394,1069,0.29544,0.35155
2008,Baden-Wuerttemberg,Important,0.12401,385,2309,0.11056,0.13746
2008,Baden-Wuerttemberg,Less important,0.39044,1130,2309,0.37054,0.41035
2008,Baden-Wuerttemberg,Unimportant,0.29202,794,2309,0.27347,0.31057
2008,Bavaria,Very important,0.01456,51,2725,0.01006,0.01906
2008,Bavaria,Important,0.13839,512,2725,0.12542,0.15136
2008,Bavaria,Less important,0.39707,1360,2725,0.37870,0.41545
2008,Bavaria,Unimportant,0.27191,802,2725,0.25520,0.28862
2008,Berlin,Important,0.18542,159,703,0.15667,0.21417
2008,Berlin,Less important,0.38837,332,703,0.35232,0.42443
2008,Berlin,Unimportant,0.27762,212,703,0.24449,0.31075
2008,Brandenburg,Important,0.12638,129,801,0.10335,0.14940
2008,Brandenburg,Less important,0.43751,413,801,0.40314,0.47189
2008,Brandenburg,Unimportant,0.27905,259,801,0.24797,0.31013
2008,Mecklenburg-Western Pomerania,Important,0.13785,90,470,0.10665,0.16905
2008,Mecklenburg-Western Pomerania,Less important,0.42631,240,470,0.38156,0.47107
2008,Mecklenburg-Western Pomerania,Unimportant,0.28194,140,470,0.24121,0.32266
2008,Saxony,Important,0.12899,192,1405,0.11146,0.14653
2008,Saxony,Less important,0.41994,727,1405,0.39412,0.44575
2008,Saxony,Unimportant,0.29526,486,1405,0.27140,0.31912
2008,Saxony-Anhalt,Important,0.11979,115,791,0.09715,0.14244
2008,Saxony-Anhalt,Less important,0.43022,423,791,0.39569,0.46475
2008,Saxony-Anhalt,Unimportant,0.28823,253,791,0.25665,0.31982
2008,Thuringa,Important,0.10316,113,864,0.08286,0.12345
2008,Thuringa,Less important,0.47119,467,864,0.43789,0.50450
2008,Thuringa,Unimportant,0.29421,284,864,0.26381,0.32462
2012,Schleswig-Holstein,Very important,0.02678,39,979,0.01666,0.03690
2012,Schleswig-Holstein,Important,0.26772,305,979,0.23997,0.29547
2012,Schleswig-Holstein,Less important,0.41982,498,979,0.38888,0.45075
2012,Schleswig-Holstein,Unimportant,0.11338,137,979,0.09351,0.13325
2012,Hamburg,Important,0.33728,181,420,0.29201,0.38255
2012,Hamburg,Less important,0.37103,189,420,0.32477,0.41729
2012,Hamburg,Unimportant,0.13926,50,420,0.10611,0.17241
2012,Lower Saxony,Very important,0.03107,117,2562,0.02435,0.03779
2012,Lower Saxony,Important,0.24414,803,2562,0.22750,0.26078
2012,Lower Saxony,Less important,0.42005,1268,2562,0.40093,0.43916
2012,Lower Saxony,Unimportant,0.14084,374,2562,0.12737,0.15431
2012,Bremen,Important,0.26854,64,183,0.20415,0.33293
2012,Bremen,Less important,0.38401,86,183,0.31335,0.45467
2012,Bremen,Unimportant,0.15185,33,183,0.09971,0.20399
2012,North Rhine-Westphalia,Very important,0.03007,231,5503,0.02556,0.03459
2012,North Rhine-Westphalia,Important,0.21906,1588,5503,0.20813,0.22999
2012,North Rhine-Westphalia,Less important,0.40942,2645,5503,0.39643,0.42242
2012,North Rhine-Westphalia,Unimportant,0.16721,1039,5503,0.15735,0.17707
2012,Hesse,Very important,0.02624,71,1897,0.01904,0.03343
2012,Hesse,Important,0.23077,586,1897,0.21180,0.24973
2012,Hesse,Less important,0.40206,959,1897,0.37998,0.42413
2012,Hesse,Unimportant,0.14198,281,1897,0.12626,0.15769
2012,"Rhineland-Palatinate, Saarland",Very important,0.02312,60,1546,0.01562,0.03061
2012,"Rhineland-Palatinate, Saarland",Important,0.21527,434,1546,0.19477,0.23576
2012,"Rhineland-Palatinate, Saarland",Less important,0.38768,730,1546,0.36338,0.41197
2012,"Rhineland-Palatinate, Saarland",Unimportant,0.19134,322,1546,0.17173,0.21095
2012,Baden-Wuerttemberg,Very important,0.02890,121,3329,0.02321,0.03459
2012,Baden-Wuerttemberg,Important,0.23359,1016,3329,0.21921,0.24796
2012,Baden-Wuerttemberg,Less important,0.40942,1669,3329,0.39272,0.42613
2012,Baden-Wuerttemberg,Unimportant,0.15060,523,3329,0.13845,0.16275
2012,Bavaria,Very important,0.02506,153,4337,0.02041,0.02971
2012,Bavaria,Important,0.21985,1305,4337,0.20753,0.23218
2012,Bavaria,Less important,0.40946,2119,4337,0.39482,0.42409
2012,Bavaria,Unimportant,0.18263,760,4337,0.17113,0.19413
2012,Berlin,Very important,0.06684,78,1039,0.05165,0.08204
2012,Berlin,Important,0.26730,328,1039,0.24037,0.29422
2012,Berlin,Less important,0.39682,479,1039,0.36705,0.42658
2012,Berlin,Unimportant,0.12010,154,1039,0.10033,0.13988
2012,Brandenburg,Very important,0.05043,48,1095,0.03746,0.06340
2012,Brandenburg,Important,0.21877,291,1095,0.19428,0.24327
2012,Brandenburg,Less important,0.40726,535,1095,0.37814,0.43637
2012,Brandenburg,Unimportant,0.18224,221,1095,0.15937,0.20512
2012,Mecklenburg-Western Pomerania,Important,0.23646,156,616,0.20287,0.27004
2012,Mecklenburg-Western Pomerania,Less important,0.46603,358,616,0.42661,0.50546
2012,Mecklenburg-Western Pomerania,Unimportant,0.13449,102,616,0.10752,0.16145
2012,Saxony,Very important,0.01912,56,1837,0.01286,0.02538
2012,Saxony,Important,0.19781,452,1837,0.17959,0.21603
2012,Saxony,Less important,0.43882,947,1837,0.41612,0.46152
2012,Saxony,Unimportant,0.19696,382,1837,0.17877,0.21515
2012,Saxony-Anhalt,Important,0.17400,225,1010,0.15060,0.19739
2012,Saxony-Anhalt,Less important,0.45064,545,1010,0.41994,0.48134
2012,Saxony-Anhalt,Unimportant,0.21428,240,1010,0.18896,0.23960
2012,Thuringa,Very important,0.02306,37,1077,0.01409,0.03203
2012,Thuringa,Important,0.16803,223,1077,0.14569,0.19037
2012,Thuringa,Less important,0.46183,562,1077,0.43204,0.49162
2012,Thuringa,Unimportant,0.21478,255,1077,0.19024,0.23932
2016,Schleswig-Holstein,Very important,0.04685,48,814,0.03233,0.06138
2016,Schleswig-Holstein,Important,0.24863,229,814,0.21892,0.27834
2016,Schleswig-Holstein,Less important,0.41931,421,814,0.38539,0.45323
2016,Schleswig-Holstein,Unimportant,0.11039,116,814,0.08885,0.13194
2016,Hamburg,Important,0.27129,165,400,0.22766,0.31492
2016,Hamburg,Less important,0.37998,180,400,0.33235,0.42761
2016,Hamburg,Unimportant,0.12694,55,400,0.09428,0.15961
2016,Lower Saxony,Very important,0.03969,124,2368,0.03182,0.04755
2016,Lower Saxony,Important,0.25852,716,2368,0.24088,0.27615
2016,Lower Saxony,Less important,0.41189,1187,2368,0.39206,0.43172
2016,Lower Saxony,Unimportant,0.13174,341,2368,0.11812,0.14537
2016,Bremen,Important,0.25442,63,162,0.18714,0.32169
2016,Bremen,Less important,0.30510,64,162,0.23397,0.37622
2016,Bremen,Unimportant,0.15496,35,162,0.09906,0.21085
2016,North Rhine-Westphalia,Very important,0.03081,241,5037,0.02603,0.03558
2016,North Rhine-Westphalia,Important,0.23295,1449,5037,0.22128,0.24463
2016,North Rhine-Westphalia,Less important,0.41356,2442,5037,0.39995,0.42716
2016,North Rhine-Westphalia,Unimportant,0.14993,905,5037,0.14007,0.15979
2016,Hesse,Very important,0.04087,80,1615,0.03121,0.05053
2016,Hesse,Important,0.23683,494,1615,0.21609,0.25757
2016,Hesse,Less important,0.39531,781,1615,0.37146,0.41917
2016,Hesse,Unimportant,0.14900,260,1615,0.13163,0.16637
2016,"Rhineland-Palatinate, Saarland",Very important,0.02484,53,1483,0.01691,0.03276
2016,"Rhineland-Palatinate, Saarland",Important,0.24385,451,1483,0.22199,0.26571
2016,"Rhineland-Palatinate, Saarland",Less important,0.40870,725,1483,0.38367,0.43373
2016,"Rhineland-Palatinate, Saarland",Unimportant,0.15959,254,1483,0.14095,0.17824
2016,Baden-Wuerttemberg,Very important,0.03570,128,2837,0.02887,0.04253
2016,Baden-Wuerttemberg,Important,0.25690,896,2837,0.24082,0.27298
2016,Baden-Wuerttemberg,Less important,0.38291,1351,2837,0.36502,0.40080
2016,Baden-Wuerttemberg,Unimportant,0.15209,462,2837,0.13887,0.16530
2016,Bavaria,Very important,0.02312,149,3873,0.01838,0.02785
2016,Bavaria,Important,0.22987,1135,3873,0.21662,0.24313
2016,Bavaria,Less important,0.42293,1894,3873,0.40737,0.43850
2016,Bavaria,Unimportant,0.15580,695,3873,0.14437,0.16722
2016,Berlin,Very important,0.05541,56,910,0.04054,0.07029
2016,Berlin,Important,0.29266,319,910,0.26308,0.32224
2016,Berlin,Less important,0.38937,408,910,0.35767,0.42106
2016,Berlin,Unimportant,0.10520,127,910,0.08525,0.12515
2016,Brandenburg,Very important,0.04491,40,937,0.03165,0.05818
2016,Brandenburg,Important,0.21626,248,937,0.18989,0.24264
2016,Brandenburg,Less important,0.44090,463,937,0.40910,0.47271
2016,Brandenburg,Unimportant,0.14342,186,937,0.12097,0.16588
2016,Mecklenburg-Western Pomerania,Very important,0.04452,32,517,0.02673,0.06232
2016,Mecklenburg-Western Pomerania,Important,0.20377,134,517,0.16902,0.23853
2016,Mecklenburg-Western Pomerania,Less important,0.41454,244,517,0.37204,0.45705
2016,Mecklenburg-Western Pomerania,Unimportant,0.16381,107,517,0.13187,0.19574
2016,Saxony,Very important,0.02552,53,1437,0.01736,0.03368
2016,Saxony,Important,0.22000,390,1437,0.19857,0.24142
2016,Saxony,Less important,0.43480,702,1437,0.40916,0.46044
2016,Saxony,Unimportant,0.16956,292,1437,0.15015,0.18897
2016,Saxony-Anhalt,Important,0.19302,213,802,0.16569,0.22035
2016,Saxony-Anhalt,Less important,0.42351,415,802,0.38929,0.45773
2016,Saxony-Anhalt,Unimportant,0.18648,174,802,0.15951,0.21346
2016,Thuringa,Important,0.15437,198,876,0.13043,0.17831
2016,Thuringa,Less important,0.45839,460,876,0.42537,0.49140
2016,Thuringa,Unimportant,0.21199,218,876,0.18491,0.23907
2021,Schleswig-Holstein,Very important,0.03305,42,705,0.01984,0.04625
2021,Schleswig-Holstein,Important,0.24103,271,705,0.20944,0.27263
2021,Schleswig-Holstein,Less important,0.39570,316,705,0.35958,0.43182
2021,Schleswig-Holstein,Unimportant,0.09164,76,705,0.07033,0.11296
2021,Hamburg,Important,0.38010,163,367,0.33037,0.42983
2021,Hamburg,Less important,0.36462,170,367,0.31531,0.41393
2021,Hamburg,Unimportant,0.05388,34,367,0.03075,0.07702
2021,Lower Saxony,Very important,0.04876,118,1670,0.03843,0.05910
2021,Lower Saxony,Important,0.25941,584,1670,0.23838,0.28043
2021,Lower Saxony,Less important,0.38803,746,1670,0.36465,0.41141
2021,Lower Saxony,Unimportant,0.11454,222,1670,0.09926,0.12982
2021,Bremen,Important,0.34294,46,97,0.24798,0.43789
2021,Bremen,Less important,0.42197,51,97,0.32317,0.52076
2021,North Rhine-Westphalia,Very important,0.05191,243,3568,0.04463,0.05919
2021,North Rhine-Westphalia,Important,0.28554,1375,3568,0.27071,0.30036
2021,North Rhine-Westphalia,Less important,0.36154,1495,3568,0.34578,0.37731
2021,North Rhine-Westphalia,Unimportant,0.11629,455,3568,0.10577,0.12681
2021,Hesse,Very important,0.06453,94,1075,0.04983,0.07922
2021,Hesse,Important,0.28851,416,1075,0.26141,0.31561
2021,Hesse,Less important,0.38194,472,1075,0.35289,0.41100
2021,Hesse,Unimportant,0.09896,93,1075,0.08110,0.11682
2021,"Rhineland-Palatinate, Saarland",Very important,0.05462,52,865,0.03947,0.06978
2021,"Rhineland-Palatinate, Saarland",Important,0.30426,279,865,0.27358,0.33493
2021,"Rhineland-Palatinate, Saarland",Less important,0.35917,407,865,0.32718,0.39116
2021,"Rhineland-Palatinate, Saarland",Unimportant,0.11588,127,865,0.09454,0.13722
2021,Baden-Wuerttemberg,Very important,0.03897,121,1959,0.03040,0.04755
2021,Baden-Wuerttemberg,Important,0.27551,747,1959,0.25572,0.29530
2021,Baden-Wuerttemberg,Less important,0.37248,871,1959,0.35106,0.39389
2021,Baden-Wuerttemberg,Unimportant,0.12849,220,1959,0.11367,0.14332
2021,Bavaria,Very important,0.05133,173,2673,0.04296,0.05969
2021,Bavaria,Important,0.26334,926,2673,0.24664,0.28004
2021,Bavaria,Less important,0.38098,1203,2673,0.36257,0.39940
2021,Bavaria,Unimportant,0.12434,371,2673,0.11183,0.13685
2021,Berlin,Very important,0.04889,79,789,0.03383,0.06395
2021,Berlin,Important,0.34912,348,789,0.31583,0.38240
2021,Berlin,Less important,0.32540,291,789,0.29269,0.35811
2021,Berlin,Unimportant,0.09033,71,789,0.07032,0.11035
2021,Brandenburg,Very important,0.04924,42,652,0.03262,0.06587
2021,Brandenburg,Important,0.24647,226,652,0.21336,0.27957
2021,Brandenburg,Less important,0.38966,281,652,0.35219,0.42712
2021,Brandenburg,Unimportant,0.12230,103,652,0.09713,0.14747
2021,Mecklenburg-Western Pomerania,Important,0.22366,119,364,0.18079,0.26653
2021,Mecklenburg-Western Pomerania,Less important,0.41145,183,364,0.36083,0.46207
2021,Mecklenburg-Western Pomerania,Unimportant,0.15877,62,364,0.12118,0.19637
2021,Saxony,Very important,0.03620,60,1107,0.02519,0.04721
2021,Saxony,Important,0.22184,338,1107,0.19735,0.24632
2021,Saxony,Less important,0.43191,538,1107,0.40272,0.46111
2021,Saxony,Unimportant,0.12572,171,1107,0.10618,0.14526
2021,Saxony-Anhalt,Very important,0.03803,31,562,0.02221,0.05386
2021,Saxony-Anhalt,Important,0.25776,179,562,0.22156,0.29395
2021,Saxony-Anhalt,Less important,0.40864,266,562,0.36796,0.44932
2021,Saxony-Anhalt,Unimportant,0.14467,86,562,0.11556,0.17378
2021,Thuringa,Very important,0.05097,37,594,0.03327,0.06867
2021,Thuringa,Important,0.22111,167,594,0.18771,0.25451
2021,Thuringa,Less important,0.37506,254,594,0.33609,0.41402
2021,Thuringa,Unimportant,0.16885,136,594,0.13870,0.19900
