year,age_gr,migback,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,17-29 y.,No migration background,Unimportant,0.28503,655,2274,0.26648,0.30359
1995,17-29 y.,Direct migration background,Important,0.10761,36,222,0.06676,0.14847
1995,17-29 y.,Direct migration background,Less important,0.26829,100,222,0.20988,0.32671
1995,17-29 y.,Direct migration background,Unimportant,0.25029,86,222,0.19317,0.30740
1995,17-29 y.,Indirect migration background,Less important,0.21299,49,84,0.12491,0.30107
1995,17-29 y.,Indirect migration background,Unimportant,0.13129,35,84,0.05863,0.20394
1995,30-45 y.,No migration background,Very important,0.01413,45,3445,0.01018,0.01807
1995,30-45 y.,No migration background,Important,0.14610,472,3445,0.13430,0.15790
1995,30-45 y.,No migration background,Less important,0.55292,1934,3445,0.53632,0.56953
1995,30-45 y.,No migration background,Unimportant,0.28003,994,3445,0.26503,0.29503
1995,30-45 y.,Direct migration background,Important,0.08060,48,397,0.05379,0.10742
1995,30-45 y.,Direct migration background,Less important,0.33550,185,397,0.28900,0.38201
1995,30-45 y.,Direct migration background,Unimportant,0.24864,164,397,0.20606,0.29121
1995,46-65 y.,No migration background,Very important,0.01671,55,2890,0.01203,0.02138
1995,46-65 y.,No migration background,Important,0.16267,448,2890,0.14921,0.17612
1995,46-65 y.,No migration background,Less important,0.49816,1481,2890,0.47993,0.51640
1995,46-65 y.,No migration background,Unimportant,0.31228,906,2890,0.29538,0.32918
1995,46-65 y.,Direct migration background,Important,0.09008,44,332,0.05924,0.12092
1995,46-65 y.,Direct migration background,Less important,0.27410,150,332,0.22604,0.32215
1995,46-65 y.,Direct migration background,Unimportant,0.24249,138,332,0.19631,0.28866
1995,66 and older,No migration background,Important,0.12355,162,1255,0.10534,0.14176
1995,66 and older,No migration background,Less important,0.36918,477,1255,0.34247,0.39589
1995,66 and older,No migration background,Unimportant,0.46298,616,1255,0.43538,0.49057
1995,66 and older,Direct migration background,Less important,0.28268,52,144,0.20887,0.35648
1995,66 and older,Direct migration background,Unimportant,0.54812,92,144,0.46655,0.62969
2004,17-29 y.,No migration background,Very important,0.02926,99,3051,0.02328,0.03524
2004,17-29 y.,No migration background,Important,0.22470,676,3051,0.20989,0.23951
2004,17-29 y.,No migration background,Less important,0.54220,1707,3051,0.52452,0.55989
2004,17-29 y.,No migration background,Unimportant,0.19625,569,3051,0.18215,0.21034
2004,17-29 y.,Direct migration background,Important,0.24880,83,357,0.20390,0.29371
2004,17-29 y.,Direct migration background,Less important,0.46229,175,357,0.41050,0.51408
2004,17-29 y.,Direct migration background,Unimportant,0.23945,99,357,0.19512,0.28378
2004,17-29 y.,Indirect migration background,Important,0.22007,110,492,0.18342,0.25671
2004,17-29 y.,Indirect migration background,Less important,0.45044,237,492,0.40643,0.49445
2004,17-29 y.,Indirect migration background,Unimportant,0.28477,145,492,0.24485,0.32469
2004,30-45 y.,No migration background,Very important,0.02214,112,5435,0.01823,0.02606
2004,30-45 y.,No migration background,Important,0.22959,1221,5435,0.21841,0.24078
2004,30-45 y.,No migration background,Less important,0.55167,3122,5435,0.53845,0.56490
2004,30-45 y.,No migration background,Unimportant,0.18942,980,5435,0.17900,0.19984
2004,30-45 y.,Direct migration background,Important,0.17512,140,829,0.14924,0.20101
2004,30-45 y.,Direct migration background,Less important,0.44675,383,829,0.41289,0.48061
2004,30-45 y.,Direct migration background,Unimportant,0.35506,306,829,0.32247,0.38766
2004,30-45 y.,Indirect migration background,Important,0.24505,50,212,0.18701,0.30309
2004,30-45 y.,Indirect migration background,Less important,0.50967,106,212,0.44222,0.57713
2004,30-45 y.,Indirect migration background,Unimportant,0.22259,56,212,0.16646,0.27872
2004,46-65 y.,No migration background,Very important,0.03199,228,6321,0.02765,0.03633
2004,46-65 y.,No migration background,Important,0.25230,1715,6321,0.24159,0.26301
2004,46-65 y.,No migration background,Less important,0.52026,3365,6321,0.50794,0.53257
2004,46-65 y.,No migration background,Unimportant,0.18654,1013,6321,0.17694,0.19615
2004,46-65 y.,Direct migration background,Important,0.15373,142,924,0.13046,0.17700
2004,46-65 y.,Direct migration background,Less important,0.43290,413,924,0.40094,0.46487
2004,46-65 y.,Direct migration background,Unimportant,0.38321,369,924,0.35185,0.41458
2004,66 and older,No migration background,Very important,0.03424,125,3333,0.02807,0.04042
2004,66 and older,No migration background,Important,0.22752,769,3333,0.21328,0.24175
2004,66 and older,No migration background,Less important,0.42261,1469,3333,0.40584,0.43938
2004,66 and older,No migration background,Unimportant,0.29441,970,3333,0.27893,0.30988
2004,66 and older,Direct migration background,Important,0.11638,33,349,0.08268,0.15007
2004,66 and older,Direct migration background,Less important,0.41139,152,349,0.35969,0.46309
2004,66 and older,Direct migration background,Unimportant,0.43010,164,349,0.37809,0.48212
2008,17-29 y.,No migration background,Very important,0.02182,56,2488,0.01608,0.02756
2008,17-29 y.,No migration background,Important,0.14680,416,2488,0.13289,0.16071
2008,17-29 y.,No migration background,Less important,0.49215,1329,2488,0.47250,0.51180
2008,17-29 y.,No migration background,Unimportant,0.26587,687,2488,0.24851,0.28323
2008,17-29 y.,Direct migration background,Important,0.18458,35,221,0.13331,0.23584
2008,17-29 y.,Direct migration background,Less important,0.48931,108,221,0.42325,0.55536
2008,17-29 y.,Direct migration background,Unimportant,0.30607,78,221,0.24517,0.36697
2008,17-29 y.,Indirect migration background,Important,0.13205,61,423,0.09975,0.16435
2008,17-29 y.,Indirect migration background,Less important,0.43835,209,423,0.39101,0.48569
2008,17-29 y.,Indirect migration background,Unimportant,0.29171,153,423,0.24834,0.33507
2008,30-45 y.,No migration background,Very important,0.01351,50,4275,0.01005,0.01697
2008,30-45 y.,No migration background,Important,0.16857,731,4275,0.15734,0.17979
2008,30-45 y.,No migration background,Less important,0.53123,2315,4275,0.51627,0.54620
2008,30-45 y.,No migration background,Unimportant,0.28022,1179,4275,0.26676,0.29369
2008,30-45 y.,Direct migration background,Important,0.10160,69,589,0.07718,0.12602
2008,30-45 y.,Direct migration background,Less important,0.42279,240,589,0.38286,0.46272
2008,30-45 y.,Direct migration background,Unimportant,0.44495,280,589,0.40478,0.48512
2008,30-45 y.,Indirect migration background,Important,0.14721,48,267,0.10463,0.18979
2008,30-45 y.,Indirect migration background,Less important,0.53589,133,267,0.47596,0.59583
2008,30-45 y.,Indirect migration background,Unimportant,0.29733,86,267,0.24240,0.35226
2008,46-65 y.,No migration background,Very important,0.01609,113,5904,0.01288,0.01930
2008,46-65 y.,No migration background,Important,0.19737,1252,5904,0.18722,0.20752
2008,46-65 y.,No migration background,Less important,0.49413,2999,5904,0.48138,0.50688
2008,46-65 y.,No migration background,Unimportant,0.28563,1540,5904,0.27410,0.29715
2008,46-65 y.,Direct migration background,Important,0.12682,93,690,0.10197,0.15167
2008,46-65 y.,Direct migration background,Less important,0.42109,278,690,0.38423,0.45796
2008,46-65 y.,Direct migration background,Unimportant,0.41914,319,690,0.38230,0.45598
2008,66 and older,No migration background,Very important,0.02487,113,3848,0.01995,0.02979
2008,66 and older,No migration background,Important,0.16658,710,3848,0.15481,0.17836
2008,66 and older,No migration background,Less important,0.38932,1559,3848,0.37391,0.40473
2008,66 and older,No migration background,Unimportant,0.38890,1466,3848,0.37349,0.40430
2008,66 and older,Direct migration background,Important,0.11416,40,351,0.08084,0.14748
2008,66 and older,Direct migration background,Less important,0.26803,108,351,0.22163,0.31444
2008,66 and older,Direct migration background,Unimportant,0.56502,203,351,0.51308,0.61695
2012,17-29 y.,No migration background,Very important,0.04357,141,3082,0.03636,0.05078
2012,17-29 y.,No migration background,Important,0.24366,873,3082,0.22851,0.25882
2012,17-29 y.,No migration background,Less important,0.47791,1538,3082,0.46027,0.49555
2012,17-29 y.,No migration background,Unimportant,0.16309,530,3082,0.15005,0.17614
2012,17-29 y.,Direct migration background,Important,0.27153,95,367,0.22596,0.31709
2012,17-29 y.,Direct migration background,Less important,0.44799,188,367,0.39704,0.49894
2012,17-29 y.,Direct migration background,Unimportant,0.21308,84,367,0.17113,0.25503
2012,17-29 y.,Indirect migration background,Important,0.20444,125,471,0.16798,0.24090
2012,17-29 y.,Indirect migration background,Less important,0.47030,253,471,0.42517,0.51542
2012,17-29 y.,Indirect migration background,Unimportant,0.17647,93,471,0.14200,0.21093
2012,30-45 y.,No migration background,Very important,0.02747,230,7085,0.02367,0.03128
2012,30-45 y.,No migration background,Important,0.25908,2004,7085,0.24887,0.26928
2012,30-45 y.,No migration background,Less important,0.53259,3718,7085,0.52098,0.54421
2012,30-45 y.,No migration background,Unimportant,0.17703,1133,7085,0.16815,0.18592
2012,30-45 y.,Direct migration background,Very important,0.02723,49,1394,0.01868,0.03577
2012,30-45 y.,Direct migration background,Important,0.23392,328,1394,0.21169,0.25615
2012,30-45 y.,Direct migration background,Less important,0.48243,666,1394,0.45619,0.50867
2012,30-45 y.,Direct migration background,Unimportant,0.25300,351,1394,0.23017,0.27583
2012,30-45 y.,Indirect migration background,Important,0.22084,165,549,0.18611,0.25557
2012,30-45 y.,Indirect migration background,Less important,0.56929,285,549,0.52783,0.61075
2012,30-45 y.,Indirect migration background,Unimportant,0.17081,99,549,0.13930,0.20232
2012,46-65 y.,No migration background,Very important,0.03369,344,8278,0.02980,0.03757
2012,46-65 y.,No migration background,Important,0.29733,2636,8278,0.28749,0.30718
2012,46-65 y.,No migration background,Less important,0.49999,4089,8278,0.48922,0.51076
2012,46-65 y.,No migration background,Unimportant,0.16275,1209,8278,0.15480,0.17070
2012,46-65 y.,Direct migration background,Important,0.19425,205,897,0.16835,0.22016
2012,46-65 y.,Direct migration background,Less important,0.45484,419,897,0.42224,0.48745
2012,46-65 y.,Direct migration background,Unimportant,0.31277,273,897,0.28241,0.34312
2012,46-65 y.,Indirect migration background,Important,0.34677,47,113,0.25862,0.43491
2012,46-65 y.,Indirect migration background,Less important,0.45684,66,113,0.36459,0.54910
2012,66 and older,No migration background,Very important,0.04165,210,4732,0.03596,0.04734
2012,66 and older,No migration background,Important,0.29248,1397,4732,0.27952,0.30545
2012,66 and older,No migration background,Less important,0.44553,2195,4732,0.43137,0.45969
2012,66 and older,No migration background,Unimportant,0.20314,930,4732,0.19167,0.21460
2012,66 and older,Direct migration background,Important,0.16053,81,400,0.12451,0.19655
2012,66 and older,Direct migration background,Less important,0.39407,170,400,0.34613,0.44202
2012,66 and older,Direct migration background,Unimportant,0.39959,149,400,0.35152,0.44765
2016,17-29 y.,No migration background,Very important,0.05267,138,2354,0.04365,0.06170
2016,17-29 y.,No migration background,Important,0.25837,679,2354,0.24069,0.27606
2016,17-29 y.,No migration background,Less important,0.45510,1151,2354,0.43498,0.47522
2016,17-29 y.,No migration background,Unimportant,0.15106,386,2354,0.13659,0.16553
2016,17-29 y.,Direct migration background,Very important,0.02987,38,759,0.01775,0.04199
2016,17-29 y.,Direct migration background,Important,0.27716,221,759,0.24529,0.30902
2016,17-29 y.,Direct migration background,Less important,0.40660,339,759,0.37163,0.44157
2016,17-29 y.,Direct migration background,Unimportant,0.16154,161,759,0.13534,0.18774
2016,17-29 y.,Indirect migration background,Very important,0.04976,50,723,0.03390,0.06562
2016,17-29 y.,Indirect migration background,Important,0.30361,249,723,0.27007,0.33716
2016,17-29 y.,Indirect migration background,Less important,0.45445,338,723,0.41813,0.49077
2016,17-29 y.,Indirect migration background,Unimportant,0.09906,86,723,0.07726,0.12085
2016,30-45 y.,No migration background,Very important,0.03561,147,4244,0.03003,0.04119
2016,30-45 y.,No migration background,Important,0.25650,1197,4244,0.24336,0.26964
2016,30-45 y.,No migration background,Less important,0.55409,2229,4244,0.53913,0.56904
2016,30-45 y.,No migration background,Unimportant,0.15293,671,4244,0.14210,0.16376
2016,30-45 y.,Direct migration background,Very important,0.03963,104,2251,0.03157,0.04769
2016,30-45 y.,Direct migration background,Important,0.19454,496,2251,0.17818,0.21089
2016,30-45 y.,Direct migration background,Less important,0.47786,1090,2251,0.45722,0.49850
2016,30-45 y.,Direct migration background,Unimportant,0.24363,561,2251,0.22589,0.26136
2016,30-45 y.,Indirect migration background,Important,0.25780,163,547,0.22110,0.29449
2016,30-45 y.,Indirect migration background,Less important,0.52761,299,547,0.48574,0.56949
2016,30-45 y.,Indirect migration background,Unimportant,0.18004,85,547,0.14782,0.21227
2016,46-65 y.,No migration background,Very important,0.03293,290,6860,0.02871,0.03715
2016,46-65 y.,No migration background,Important,0.30503,2198,6860,0.29413,0.31592
2016,46-65 y.,No migration background,Less important,0.49947,3403,6860,0.48763,0.51130
2016,46-65 y.,No migration background,Unimportant,0.15843,969,6860,0.14979,0.16707
2016,46-65 y.,Direct migration background,Very important,0.04912,79,1529,0.03828,0.05995
2016,46-65 y.,Direct migration background,Important,0.23606,373,1529,0.21477,0.25735
2016,46-65 y.,Direct migration background,Less important,0.44582,684,1529,0.42090,0.47074
2016,46-65 y.,Direct migration background,Unimportant,0.25477,393,1529,0.23292,0.27662
2016,46-65 y.,Indirect migration background,Important,0.34865,69,143,0.27027,0.42703
2016,46-65 y.,Indirect migration background,Less important,0.41691,74,143,0.33581,0.49801
2016,66 and older,No migration background,Very important,0.04306,187,4268,0.03697,0.04916
2016,66 and older,No migration background,Important,0.31351,1369,4268,0.29959,0.32743
2016,66 and older,No migration background,Less important,0.43878,1954,4268,0.42389,0.45367
2016,66 and older,No migration background,Unimportant,0.19427,758,4268,0.18240,0.20614
2016,66 and older,Direct migration background,Important,0.18320,84,385,0.14450,0.22189
2016,66 and older,Direct migration background,Less important,0.44258,174,385,0.39290,0.49226
2016,66 and older,Direct migration background,Unimportant,0.30109,127,385,0.25520,0.34697
2021,17-29 y.,No migration background,Very important,0.09108,178,1774,0.07769,0.10448
2021,17-29 y.,No migration background,Important,0.35205,691,1774,0.32982,0.37429
2021,17-29 y.,No migration background,Less important,0.41358,741,1774,0.39066,0.43651
2021,17-29 y.,No migration background,Unimportant,0.07442,164,1774,0.06220,0.08663
2021,17-29 y.,Direct migration background,Very important,0.03158,41,521,0.01655,0.04661
2021,17-29 y.,Direct migration background,Important,0.17882,150,521,0.14588,0.21175
2021,17-29 y.,Direct migration background,Less important,0.33498,240,521,0.29441,0.37554
2021,17-29 y.,Direct migration background,Unimportant,0.17321,90,521,0.14068,0.20574
2021,17-29 y.,Indirect migration background,Very important,0.05208,39,397,0.03020,0.07397
2021,17-29 y.,Indirect migration background,Important,0.32886,150,397,0.28259,0.37514
2021,17-29 y.,Indirect migration background,Less important,0.42551,172,397,0.37681,0.47421
2021,17-29 y.,Indirect migration background,Unimportant,0.12520,36,397,0.09260,0.15779
2021,30-45 y.,No migration background,Very important,0.06005,153,2612,0.05093,0.06916
2021,30-45 y.,No migration background,Important,0.30332,874,2612,0.28568,0.32095
2021,30-45 y.,No migration background,Less important,0.48603,1237,2612,0.46686,0.50520
2021,30-45 y.,No migration background,Unimportant,0.14782,348,2612,0.13421,0.16143
2021,30-45 y.,Direct migration background,Very important,0.04186,68,1214,0.03059,0.05313
2021,30-45 y.,Direct migration background,Important,0.21977,311,1214,0.19647,0.24308
2021,30-45 y.,Direct migration background,Less important,0.40985,559,1214,0.38218,0.43753
2021,30-45 y.,Direct migration background,Unimportant,0.23112,276,1214,0.20740,0.25485
2021,30-45 y.,Indirect migration background,Important,0.28085,107,297,0.22965,0.33205
2021,30-45 y.,Indirect migration background,Less important,0.53813,150,297,0.48134,0.59493
2021,30-45 y.,Indirect migration background,Unimportant,0.13247,40,297,0.09385,0.17110
2021,46-65 y.,No migration background,Very important,0.04349,345,5580,0.03814,0.04884
2021,46-65 y.,No migration background,Important,0.35230,2177,5580,0.33977,0.36484
2021,46-65 y.,No migration background,Less important,0.46640,2448,5580,0.45331,0.47950
2021,46-65 y.,No migration background,Unimportant,0.13288,610,5580,0.12398,0.14179
2021,46-65 y.,Direct migration background,Very important,0.05296,46,1000,0.03907,0.06685
2021,46-65 y.,Direct migration background,Important,0.25997,285,1000,0.23277,0.28717
2021,46-65 y.,Direct migration background,Less important,0.42448,443,1000,0.39383,0.45513
2021,46-65 y.,Direct migration background,Unimportant,0.23625,226,1000,0.20991,0.26259
2021,46-65 y.,Indirect migration background,Important,0.39850,81,165,0.32356,0.47343
2021,46-65 y.,Indirect migration background,Less important,0.36490,84,165,0.29122,0.43858
2021,66 and older,No migration background,Very important,0.06776,239,3204,0.05905,0.07646
2021,66 and older,No migration background,Important,0.36131,1256,3204,0.34467,0.37795
2021,66 and older,No migration background,Less important,0.43709,1340,3204,0.41991,0.45427
2021,66 and older,No migration background,Unimportant,0.12397,369,3204,0.11255,0.13538
2021,66 and older,Direct migration background,Important,0.28685,91,281,0.23387,0.33982
2021,66 and older,Direct migration background,Less important,0.46385,126,281,0.40544,0.52226
2021,66 and older,Direct migration background,Unimportant,0.18076,64,281,0.13569,0.22584
