year,age_gr,bula_h,ple0014,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,46-65 y.,Bavaria,No,0.89817,850,919,0.87861,0.91774
2009,46-65 y.,Berlin,No,0.91699,245,245,0.88237,0.95161
2009,46-65 y.,Brandenburg,No,0.94919,263,263,0.92259,0.97578
2009,46-65 y.,Mecklenburg-Western Pomerania,No,0.90842,178,178,0.86593,0.95091
2009,46-65 y.,Saxony,Yes,0.07401,34,484,0.05066,0.09735
2009,46-65 y.,Saxony,No,0.92599,450,484,0.90265,0.94934
2009,46-65 y.,Saxony-Anhalt,No,0.92686,260,260,0.89515,0.95857
2009,46-65 y.,Thuringa,No,0.90673,263,263,0.87152,0.94194
2009,66 and older,Schleswig-Holstein,Yes,0.24171,34,137,0.16976,0.31367
2009,66 and older,Schleswig-Holstein,No,0.75829,103,137,0.68633,0.83024
2009,66 and older,Hamburg,No,0.80918,53,53,0.70237,0.91598
2009,66 and older,Lower Saxony,Yes,0.30688,129,423,0.26288,0.35088
2009,66 and older,Lower Saxony,No,0.69312,294,423,0.64912,0.73712
2009,66 and older,North Rhine-Westphalia,Yes,0.29994,232,853,0.26917,0.33071
2009,66 and older,North Rhine-Westphalia,No,0.70006,621,853,0.66929,0.73083
2009,66 and older,Hesse,Yes,0.28999,65,248,0.23340,0.34658
2009,66 and older,Hesse,No,0.71001,183,248,0.65342,0.76660
2009,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.26023,52,221,0.20225,0.31821
2009,66 and older,"Rhineland-Palatinate, Saarland",No,0.73977,169,221,0.68179,0.79775
2009,66 and older,Baden-Wuerttemberg,Yes,0.24890,84,448,0.20882,0.28898
2009,66 and older,Baden-Wuerttemberg,No,0.75110,364,448,0.71102,0.79118
2009,66 and older,Bavaria,Yes,0.24488,135,556,0.20910,0.28065
2009,66 and older,Bavaria,No,0.75512,421,556,0.71935,0.79090
2009,66 and older,Berlin,Yes,0.41509,52,147,0.33517,0.49502
2009,66 and older,Berlin,No,0.58491,95,147,0.50498,0.66483
2009,66 and older,Brandenburg,Yes,0.32777,61,216,0.26502,0.39051
2009,66 and older,Brandenburg,No,0.67223,155,216,0.60949,0.73498
2009,66 and older,Mecklenburg-Western Pomerania,Yes,0.39899,37,108,0.30620,0.49177
2009,66 and older,Mecklenburg-Western Pomerania,No,0.60101,71,108,0.50823,0.69380
2009,66 and older,Saxony,Yes,0.26966,86,323,0.22119,0.31814
2009,66 and older,Saxony,No,0.73034,237,323,0.68186,0.77881
2009,66 and older,Saxony-Anhalt,Yes,0.21366,47,181,0.15378,0.27355
2009,66 and older,Saxony-Anhalt,No,0.78634,134,181,0.72645,0.84622
2009,66 and older,Thuringa,Yes,0.27799,57,208,0.21696,0.33903
2009,66 and older,Thuringa,No,0.72201,151,208,0.66097,0.78304
2011,17-29 y.,Schleswig-Holstein,No,0.82461,119,119,0.75599,0.89323
2011,17-29 y.,Hamburg,No,0.81413,49,49,0.70408,0.92418
2011,17-29 y.,Lower Saxony,No,0.77372,243,243,0.72100,0.82644
2011,17-29 y.,North Rhine-Westphalia,No,0.81354,604,604,0.78246,0.84463
2011,17-29 y.,Hesse,No,0.83239,189,189,0.77899,0.88578
2011,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.85145,172,172,0.79815,0.90476
2011,17-29 y.,Baden-Wuerttemberg,No,0.83606,401,401,0.79978,0.87234
2011,17-29 y.,Bavaria,No,0.82675,433,433,0.79106,0.86244
2011,17-29 y.,Berlin,No,0.84692,106,106,0.77804,0.91579
2011,17-29 y.,Brandenburg,No,0.81962,99,99,0.74349,0.89575
2011,17-29 y.,Mecklenburg-Western Pomerania,No,0.78539,68,68,0.68708,0.88369
2011,17-29 y.,Saxony,No,0.83957,195,195,0.78793,0.89122
2011,17-29 y.,Saxony-Anhalt,No,0.86788,116,116,0.80599,0.92977
2011,17-29 y.,Thuringa,No,0.88993,135,135,0.83694,0.94292
2011,30-45 y.,Schleswig-Holstein,No,0.68576,132,132,0.60626,0.76525
2011,30-45 y.,Hamburg,No,0.84955,80,80,0.77071,0.92839
2011,30-45 y.,Lower Saxony,No,0.77377,454,454,0.73524,0.81229
2011,30-45 y.,North Rhine-Westphalia,No,0.79172,974,974,0.76620,0.81724
2011,30-45 y.,Hesse,No,0.76315,354,354,0.71880,0.80750
2011,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.75700,255,255,0.70426,0.80975
2011,30-45 y.,Baden-Wuerttemberg,No,0.77701,613,613,0.74403,0.80999
2011,30-45 y.,Bavaria,No,0.76719,731,731,0.73653,0.79785
2011,30-45 y.,Berlin,No,0.78075,156,156,0.71562,0.84589
2011,30-45 y.,Brandenburg,No,0.72820,163,163,0.65969,0.79671
2011,30-45 y.,Mecklenburg-Western Pomerania,No,0.74888,105,105,0.66553,0.83222
2011,30-45 y.,Saxony,No,0.81536,341,341,0.77412,0.85661
2011,30-45 y.,Saxony-Anhalt,No,0.77520,196,196,0.71661,0.83379
2011,30-45 y.,Thuringa,No,0.69835,186,186,0.63221,0.76449
2011,46-65 y.,Schleswig-Holstein,No,0.87971,208,208,0.83540,0.92403
2011,46-65 y.,Hamburg,No,0.92643,88,88,0.87157,0.98129
2011,46-65 y.,Lower Saxony,Yes,0.06086,42,683,0.04291,0.07880
2011,46-65 y.,Lower Saxony,No,0.88766,641,683,0.86396,0.91136
2011,46-65 y.,Bremen,No,0.91538,42,42,0.83018,1.00057
2011,46-65 y.,North Rhine-Westphalia,Yes,0.09292,134,1527,0.07835,0.10748
2011,46-65 y.,North Rhine-Westphalia,No,0.86562,1393,1527,0.84851,0.88273
2011,46-65 y.,Hesse,Yes,0.07052,47,574,0.04955,0.09148
2011,46-65 y.,Hesse,No,0.88220,527,574,0.85580,0.90860
2011,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.91373,446,446,0.88765,0.93982
2011,46-65 y.,Baden-Wuerttemberg,Yes,0.07001,65,892,0.05326,0.08677
2011,46-65 y.,Baden-Wuerttemberg,No,0.88238,827,892,0.86122,0.90353
2011,46-65 y.,Bavaria,Yes,0.08665,85,1206,0.07076,0.10253
2011,46-65 y.,Bavaria,No,0.86827,1121,1206,0.84917,0.88736
2011,46-65 y.,Berlin,No,0.86989,276,276,0.83012,0.90965
2011,46-65 y.,Brandenburg,No,0.92111,342,342,0.89249,0.94972
2011,46-65 y.,Mecklenburg-Western Pomerania,No,0.90856,201,201,0.86862,0.94851
2011,46-65 y.,Saxony,Yes,0.06069,33,509,0.03992,0.08145
2011,46-65 y.,Saxony,No,0.90286,476,509,0.87711,0.92862
2011,46-65 y.,Saxony-Anhalt,No,0.92632,308,308,0.89709,0.95554
2011,46-65 y.,Thuringa,Yes,0.10373,31,337,0.07112,0.13633
2011,46-65 y.,Thuringa,No,0.86484,306,337,0.82828,0.90140
2011,66 and older,Schleswig-Holstein,Yes,0.25915,44,166,0.19229,0.32601
2011,66 and older,Schleswig-Holstein,No,0.73986,122,166,0.67292,0.80680
2011,66 and older,Hamburg,No,0.79214,73,73,0.69842,0.88587
2011,66 and older,Lower Saxony,Yes,0.23469,125,510,0.19787,0.27151
2011,66 and older,Lower Saxony,No,0.76487,385,510,0.72803,0.80171
2011,66 and older,North Rhine-Westphalia,Yes,0.25088,253,1004,0.22405,0.27771
2011,66 and older,North Rhine-Westphalia,No,0.74825,751,1004,0.72139,0.77511
2011,66 and older,Hesse,Yes,0.27503,73,284,0.22300,0.32705
2011,66 and older,Hesse,No,0.72497,211,284,0.67295,0.77700
2011,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.23556,67,295,0.18706,0.28407
2011,66 and older,"Rhineland-Palatinate, Saarland",No,0.76112,228,295,0.71237,0.80986
2011,66 and older,Baden-Wuerttemberg,Yes,0.22840,115,571,0.19393,0.26286
2011,66 and older,Baden-Wuerttemberg,No,0.77089,456,571,0.73639,0.80539
2011,66 and older,Bavaria,Yes,0.21970,181,791,0.19083,0.24857
2011,66 and older,Bavaria,No,0.77957,610,791,0.75067,0.80848
2011,66 and older,Berlin,Yes,0.32017,64,214,0.25751,0.38283
2011,66 and older,Berlin,No,0.67870,150,214,0.61599,0.74141
2011,66 and older,Brandenburg,Yes,0.28294,63,245,0.22642,0.33946
2011,66 and older,Brandenburg,No,0.71564,182,245,0.65904,0.77225
2011,66 and older,Mecklenburg-Western Pomerania,Yes,0.41955,41,123,0.33198,0.50712
2011,66 and older,Mecklenburg-Western Pomerania,No,0.57771,82,123,0.49006,0.66535
2011,66 and older,Saxony,Yes,0.31175,106,353,0.26336,0.36014
2011,66 and older,Saxony,No,0.68825,247,353,0.63986,0.73664
2011,66 and older,Saxony-Anhalt,Yes,0.26480,58,223,0.20676,0.32284
2011,66 and older,Saxony-Anhalt,No,0.73520,165,223,0.67716,0.79324
2011,66 and older,Thuringa,Yes,0.26921,58,220,0.21046,0.32795
2011,66 and older,Thuringa,No,0.73079,162,220,0.67205,0.78954
2013,17-29 y.,Schleswig-Holstein,No,0.71090,90,90,0.61671,0.80508
2013,17-29 y.,Hamburg,No,0.54887,38,38,0.38853,0.70921
2013,17-29 y.,Lower Saxony,No,0.70261,243,243,0.64502,0.76021
2013,17-29 y.,North Rhine-Westphalia,No,0.67033,532,532,0.63035,0.71032
2013,17-29 y.,Hesse,No,0.61760,150,150,0.53957,0.69563
2013,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.70195,159,159,0.63063,0.77328
2013,17-29 y.,Baden-Wuerttemberg,No,0.64549,308,308,0.59198,0.69901
2013,17-29 y.,Bavaria,No,0.67260,409,409,0.62707,0.71814
2013,17-29 y.,Berlin,No,0.65609,98,98,0.56155,0.75062
2013,17-29 y.,Brandenburg,No,0.72241,70,70,0.61674,0.82807
2013,17-29 y.,Mecklenburg-Western Pomerania,No,0.81321,50,50,0.70408,0.92234
2013,17-29 y.,Saxony,No,0.85907,168,168,0.80630,0.91184
2013,17-29 y.,Saxony-Anhalt,No,0.71441,85,85,0.61782,0.81101
2013,17-29 y.,Thuringa,No,0.82238,92,92,0.74385,0.90091
2013,30-45 y.,Schleswig-Holstein,No,0.61992,116,116,0.53121,0.70864
2013,30-45 y.,Hamburg,No,0.75771,87,87,0.66716,0.84827
2013,30-45 y.,Lower Saxony,No,0.66950,372,372,0.62163,0.71737
2013,30-45 y.,North Rhine-Westphalia,No,0.65197,794,794,0.61881,0.68512
2013,30-45 y.,Hesse,No,0.64934,282,282,0.59354,0.70513
2013,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.65120,204,204,0.58564,0.71677
2013,30-45 y.,Baden-Wuerttemberg,No,0.61282,477,477,0.56906,0.65658
2013,30-45 y.,Bavaria,No,0.66625,645,645,0.62983,0.70267
2013,30-45 y.,Berlin,No,0.70639,171,171,0.63793,0.77485
2013,30-45 y.,Brandenburg,No,0.65048,126,126,0.56689,0.73407
2013,30-45 y.,Mecklenburg-Western Pomerania,No,0.73685,84,84,0.64211,0.83158
2013,30-45 y.,Saxony,No,0.78573,295,295,0.73883,0.83263
2013,30-45 y.,Saxony-Anhalt,No,0.72553,159,159,0.65595,0.79512
2013,30-45 y.,Thuringa,No,0.71074,150,150,0.63793,0.78354
2013,46-65 y.,Schleswig-Holstein,No,0.84263,191,191,0.79085,0.89441
2013,46-65 y.,Hamburg,No,0.74709,75,75,0.64805,0.84613
2013,46-65 y.,Lower Saxony,Yes,0.08374,44,661,0.06261,0.10488
2013,46-65 y.,Lower Saxony,No,0.81645,617,661,0.78692,0.84599
2013,46-65 y.,Bremen,No,0.81701,39,39,0.69407,0.93995
2013,46-65 y.,North Rhine-Westphalia,Yes,0.07595,125,1435,0.06224,0.08966
2013,46-65 y.,North Rhine-Westphalia,No,0.81961,1310,1435,0.79971,0.83951
2013,46-65 y.,Hesse,Yes,0.05240,40,557,0.03388,0.07092
2013,46-65 y.,Hesse,No,0.83657,517,557,0.80583,0.86730
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.07034,33,442,0.04648,0.09421
2013,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.83990,409,442,0.80567,0.87412
2013,46-65 y.,Baden-Wuerttemberg,Yes,0.06626,59,787,0.04887,0.08365
2013,46-65 y.,Baden-Wuerttemberg,No,0.80641,728,787,0.77878,0.83403
2013,46-65 y.,Bavaria,Yes,0.08472,86,1115,0.06837,0.10108
2013,46-65 y.,Bavaria,No,0.81541,1029,1115,0.79263,0.83820
2013,46-65 y.,Berlin,Yes,0.11808,33,289,0.08081,0.15535
2013,46-65 y.,Berlin,No,0.78751,256,289,0.74026,0.83475
2013,46-65 y.,Brandenburg,No,0.87161,310,310,0.83431,0.90891
2013,46-65 y.,Mecklenburg-Western Pomerania,No,0.87355,180,180,0.82487,0.92224
2013,46-65 y.,Saxony,Yes,0.05241,31,519,0.03322,0.07161
2013,46-65 y.,Saxony,No,0.89837,488,519,0.87235,0.92439
2013,46-65 y.,Saxony-Anhalt,No,0.87621,288,288,0.83811,0.91431
2013,46-65 y.,Thuringa,No,0.86942,311,311,0.83191,0.90692
2013,66 and older,Schleswig-Holstein,Yes,0.25868,44,173,0.19323,0.32412
2013,66 and older,Schleswig-Holstein,No,0.73346,129,173,0.66738,0.79954
2013,66 and older,Hamburg,No,0.84230,81,81,0.76243,0.92216
2013,66 and older,Lower Saxony,Yes,0.27655,129,489,0.23686,0.31623
2013,66 and older,Lower Saxony,No,0.71611,360,489,0.67610,0.75611
2013,66 and older,North Rhine-Westphalia,Yes,0.28246,255,939,0.25365,0.31127
2013,66 and older,North Rhine-Westphalia,No,0.71199,684,939,0.68301,0.74097
2013,66 and older,Hesse,Yes,0.29682,84,294,0.24451,0.34914
2013,66 and older,Hesse,No,0.69953,210,294,0.64703,0.75202
2013,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.26820,68,284,0.21658,0.31982
2013,66 and older,"Rhineland-Palatinate, Saarland",No,0.71770,216,284,0.66526,0.77014
2013,66 and older,Baden-Wuerttemberg,Yes,0.22658,117,542,0.19131,0.26186
2013,66 and older,Baden-Wuerttemberg,No,0.76191,425,542,0.72602,0.79780
2013,66 and older,Bavaria,Yes,0.23116,191,763,0.20123,0.26109
2013,66 and older,Bavaria,No,0.75954,572,763,0.72919,0.78988
2013,66 and older,Berlin,Yes,0.29401,53,206,0.23164,0.35637
2013,66 and older,Berlin,No,0.70202,153,206,0.63941,0.76463
2013,66 and older,Brandenburg,Yes,0.30074,66,242,0.24284,0.35863
2013,66 and older,Brandenburg,No,0.69600,176,242,0.63792,0.75407
2013,66 and older,Mecklenburg-Western Pomerania,Yes,0.32197,31,117,0.23695,0.40700
2013,66 and older,Mecklenburg-Western Pomerania,No,0.67364,86,117,0.58832,0.75897
2013,66 and older,Saxony,Yes,0.32742,107,346,0.27791,0.37694
2013,66 and older,Saxony,No,0.67179,239,346,0.62224,0.72134
2013,66 and older,Saxony-Anhalt,Yes,0.25292,49,200,0.19252,0.31331
2013,66 and older,Saxony-Anhalt,No,0.74384,151,200,0.68319,0.80449
2013,66 and older,Thuringa,Yes,0.26934,50,211,0.20934,0.32934
2013,66 and older,Thuringa,No,0.72593,161,211,0.66560,0.78626
2015,17-29 y.,Schleswig-Holstein,No,0.90015,153,153,0.85249,0.94781
2015,17-29 y.,Hamburg,No,0.79815,53,53,0.68905,0.90724
2015,17-29 y.,Lower Saxony,No,0.86869,401,401,0.83560,0.90179
2015,17-29 y.,Bremen,No,0.89531,35,35,0.79240,0.99822
2015,17-29 y.,North Rhine-Westphalia,No,0.86903,867,867,0.84656,0.89150
2015,17-29 y.,Hesse,No,0.88035,267,267,0.84135,0.91935
2015,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.87392,246,246,0.83236,0.91549
2015,17-29 y.,Baden-Wuerttemberg,No,0.90412,485,485,0.87788,0.93035
2015,17-29 y.,Bavaria,No,0.84256,637,637,0.81426,0.87087
2015,17-29 y.,Berlin,No,0.83755,133,133,0.77463,0.90048
2015,17-29 y.,Brandenburg,No,0.85484,100,100,0.78544,0.92423
2015,17-29 y.,Mecklenburg-Western Pomerania,No,0.96714,66,66,0.92380,1.01048
2015,17-29 y.,Saxony,No,0.89283,196,196,0.84941,0.93625
2015,17-29 y.,Saxony-Anhalt,No,0.93997,117,117,0.89674,0.98320
2015,17-29 y.,Thuringa,No,0.81873,114,114,0.74770,0.88976
2015,30-45 y.,Schleswig-Holstein,No,0.97160,266,266,0.95160,0.99160
2015,30-45 y.,Hamburg,No,0.92568,138,138,0.88175,0.96960
2015,30-45 y.,Lower Saxony,No,0.93827,691,691,0.92031,0.95623
2015,30-45 y.,Bremen,No,0.96510,57,57,0.91703,1.01317
2015,30-45 y.,North Rhine-Westphalia,No,0.93260,1520,1520,0.91999,0.94520
2015,30-45 y.,Hesse,No,0.92480,492,492,0.90148,0.94813
2015,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.93339,386,386,0.90848,0.95830
2015,30-45 y.,Baden-Wuerttemberg,No,0.92269,947,947,0.90568,0.93971
2015,30-45 y.,Bavaria,No,0.92651,1162,1162,0.91150,0.94152
2015,30-45 y.,Berlin,No,0.92144,265,265,0.88898,0.95389
2015,30-45 y.,Brandenburg,No,0.96383,242,242,0.94026,0.98741
2015,30-45 y.,Mecklenburg-Western Pomerania,No,0.98500,152,152,0.96562,1.00439
2015,30-45 y.,Saxony,No,0.97175,429,429,0.95605,0.98745
2015,30-45 y.,Saxony-Anhalt,No,0.94357,240,240,0.91432,0.97283
2015,30-45 y.,Thuringa,No,0.93763,246,246,0.90735,0.96791
2015,46-65 y.,Schleswig-Holstein,No,0.92132,251,251,0.88794,0.95469
2015,46-65 y.,Hamburg,No,0.94327,124,124,0.90239,0.98415
2015,46-65 y.,Lower Saxony,Yes,0.06082,49,824,0.04449,0.07715
2015,46-65 y.,Lower Saxony,No,0.92806,775,824,0.91040,0.94571
2015,46-65 y.,Bremen,No,0.93560,46,46,0.86389,1.00732
2015,46-65 y.,North Rhine-Westphalia,Yes,0.09887,149,1828,0.08519,0.11256
2015,46-65 y.,North Rhine-Westphalia,No,0.89407,1679,1828,0.87995,0.90818
2015,46-65 y.,Hesse,Yes,0.06474,45,664,0.04601,0.08347
2015,46-65 y.,Hesse,No,0.92451,619,664,0.90440,0.94462
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.06465,37,561,0.04428,0.08502
2015,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.92494,524,561,0.90311,0.94676
2015,46-65 y.,Baden-Wuerttemberg,Yes,0.08000,67,1000,0.06318,0.09683
2015,46-65 y.,Baden-Wuerttemberg,No,0.91233,933,1000,0.89479,0.92987
2015,46-65 y.,Bavaria,Yes,0.05863,78,1451,0.04654,0.07072
2015,46-65 y.,Bavaria,No,0.93014,1373,1451,0.91702,0.94326
2015,46-65 y.,Berlin,Yes,0.14533,33,313,0.10622,0.18444
2015,46-65 y.,Berlin,No,0.84415,280,313,0.80391,0.88440
2015,46-65 y.,Brandenburg,Yes,0.05496,34,395,0.03245,0.07746
2015,46-65 y.,Brandenburg,No,0.93763,361,395,0.91376,0.96151
2015,46-65 y.,Mecklenburg-Western Pomerania,No,0.88737,181,181,0.84118,0.93355
2015,46-65 y.,Saxony,Yes,0.07896,38,527,0.05591,0.10200
2015,46-65 y.,Saxony,No,0.91393,489,527,0.88996,0.93790
2015,46-65 y.,Saxony-Anhalt,No,0.89593,290,290,0.86072,0.93113
2015,46-65 y.,Thuringa,Yes,0.08273,32,348,0.05374,0.11171
2015,46-65 y.,Thuringa,No,0.91415,316,348,0.88468,0.94363
2015,66 and older,Schleswig-Holstein,Yes,0.26128,47,177,0.19637,0.32618
2015,66 and older,Schleswig-Holstein,No,0.73705,130,177,0.67200,0.80209
2015,66 and older,Hamburg,No,0.81881,80,80,0.73387,0.90375
2015,66 and older,Lower Saxony,Yes,0.25539,128,487,0.21662,0.29416
2015,66 and older,Lower Saxony,No,0.74313,359,487,0.70428,0.78197
2015,66 and older,North Rhine-Westphalia,Yes,0.28148,244,909,0.25223,0.31074
2015,66 and older,North Rhine-Westphalia,No,0.71717,665,909,0.68788,0.74647
2015,66 and older,Hesse,Yes,0.28572,73,273,0.23203,0.33941
2015,66 and older,Hesse,No,0.71406,200,273,0.66035,0.76776
2015,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.28458,74,292,0.23273,0.33642
2015,66 and older,"Rhineland-Palatinate, Saarland",No,0.71317,218,292,0.66120,0.76513
2015,66 and older,Baden-Wuerttemberg,Yes,0.22541,123,537,0.19004,0.26079
2015,66 and older,Baden-Wuerttemberg,No,0.77368,414,537,0.73825,0.80910
2015,66 and older,Bavaria,Yes,0.23356,178,750,0.20325,0.26386
2015,66 and older,Bavaria,No,0.76492,572,750,0.73455,0.79529
2015,66 and older,Berlin,Yes,0.31250,56,193,0.24694,0.37807
2015,66 and older,Berlin,No,0.68750,137,193,0.62193,0.75306
2015,66 and older,Brandenburg,Yes,0.31027,69,241,0.25175,0.36880
2015,66 and older,Brandenburg,No,0.68882,172,241,0.63025,0.74740
2015,66 and older,Mecklenburg-Western Pomerania,Yes,0.27740,32,129,0.19984,0.35496
2015,66 and older,Mecklenburg-Western Pomerania,No,0.72260,97,129,0.64504,0.80016
2015,66 and older,Saxony,Yes,0.31849,110,346,0.26932,0.36765
2015,66 and older,Saxony,No,0.68151,236,346,0.63235,0.73068
2015,66 and older,Saxony-Anhalt,Yes,0.32523,62,206,0.26110,0.38936
2015,66 and older,Saxony-Anhalt,No,0.67477,144,206,0.61064,0.73890
2015,66 and older,Thuringa,Yes,0.25790,50,209,0.19845,0.31736
2015,66 and older,Thuringa,No,0.74210,159,209,0.68264,0.80155
2017,17-29 y.,Schleswig-Holstein,No,0.92248,161,161,0.88105,0.96392
2017,17-29 y.,Hamburg,No,0.90443,67,67,0.83350,0.97536
2017,17-29 y.,Lower Saxony,No,0.90272,530,530,0.87747,0.92797
2017,17-29 y.,Bremen,No,0.86424,48,48,0.76631,0.96217
2017,17-29 y.,North Rhine-Westphalia,No,0.87475,977,977,0.85398,0.89551
2017,17-29 y.,Hesse,No,0.91306,309,309,0.88159,0.94452
2017,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.89888,252,252,0.86159,0.93618
2017,17-29 y.,Baden-Wuerttemberg,No,0.91291,486,486,0.88781,0.93800
2017,17-29 y.,Bavaria,No,0.90381,652,652,0.88115,0.92646
2017,17-29 y.,Berlin,No,0.94073,155,155,0.90344,0.97803
2017,17-29 y.,Brandenburg,No,0.86998,111,111,0.80712,0.93283
2017,17-29 y.,Mecklenburg-Western Pomerania,No,0.89047,67,67,0.81513,0.96582
2017,17-29 y.,Saxony,No,0.91454,235,235,0.87872,0.95036
2017,17-29 y.,Saxony-Anhalt,No,0.95739,133,133,0.92294,0.99185
2017,17-29 y.,Thuringa,No,0.92126,124,124,0.87367,0.96886
2017,30-45 y.,Schleswig-Holstein,No,0.97202,288,288,0.95294,0.99110
2017,30-45 y.,Hamburg,No,0.97983,139,139,0.95637,1.00328
2017,30-45 y.,Lower Saxony,No,0.94519,629,629,0.92739,0.96299
2017,30-45 y.,Bremen,No,0.92165,56,56,0.85064,0.99267
2017,30-45 y.,North Rhine-Westphalia,No,0.96474,1530,1530,0.95549,0.97398
2017,30-45 y.,Hesse,No,0.96695,481,481,0.95096,0.98295
2017,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.96913,374,374,0.95158,0.98669
2017,30-45 y.,Baden-Wuerttemberg,No,0.96598,865,865,0.95389,0.97807
2017,30-45 y.,Bavaria,No,0.97389,1164,1164,0.96473,0.98306
2017,30-45 y.,Berlin,No,0.97612,286,286,0.95839,0.99384
2017,30-45 y.,Brandenburg,No,0.96787,234,234,0.94523,0.99052
2017,30-45 y.,Mecklenburg-Western Pomerania,No,0.97950,152,152,0.95690,1.00210
2017,30-45 y.,Saxony,No,0.95773,434,434,0.93877,0.97668
2017,30-45 y.,Saxony-Anhalt,No,0.95976,222,222,0.93386,0.98567
2017,30-45 y.,Thuringa,No,0.97246,250,250,0.95213,0.99278
2017,46-65 y.,Schleswig-Holstein,No,0.90460,290,290,0.87073,0.93847
2017,46-65 y.,Hamburg,No,0.94112,150,150,0.90332,0.97891
2017,46-65 y.,Lower Saxony,Yes,0.05563,54,1013,0.04151,0.06975
