year,bula_h,ple0014,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Schleswig-Holstein,Yes,0.08592,52,510,0.06157,0.11026
2009,Schleswig-Holstein,No,0.75850,458,510,0.72132,0.79568
2009,Hamburg,No,0.86509,252,252,0.82283,0.90736
2009,Lower Saxony,Yes,0.09356,179,1633,0.07943,0.10769
2009,Lower Saxony,No,0.75446,1454,1633,0.73358,0.77535
2009,Bremen,No,0.89474,118,118,0.83914,0.95035
2009,North Rhine-Westphalia,Yes,0.08400,341,3628,0.07497,0.09303
2009,North Rhine-Westphalia,No,0.75298,3287,3628,0.73894,0.76702
2009,Hesse,Yes,0.07982,113,1217,0.06459,0.09505
2009,Hesse,No,0.73862,1104,1217,0.71392,0.76331
2009,"Rhineland-Palatinate, Saarland",Yes,0.07507,91,1024,0.05893,0.09122
2009,"Rhineland-Palatinate, Saarland",No,0.74874,933,1024,0.72217,0.77532
2009,Baden-Wuerttemberg,Yes,0.06563,128,2107,0.05506,0.07621
2009,Baden-Wuerttemberg,No,0.76365,1979,2107,0.74551,0.78180
2009,Bavaria,Yes,0.07948,217,2609,0.06910,0.08986
2009,Bavaria,No,0.75993,2392,2609,0.74354,0.77632
2009,Berlin,Yes,0.11585,79,683,0.09183,0.13988
2009,Berlin,No,0.75120,604,683,0.71875,0.78365
2009,Brandenburg,Yes,0.10619,90,789,0.08468,0.12771
2009,Brandenburg,No,0.74556,699,789,0.71515,0.77597
2009,Mecklenburg-Western Pomerania,Yes,0.11744,53,470,0.08831,0.14658
2009,Mecklenburg-Western Pomerania,No,0.76774,417,470,0.72953,0.80596
2009,Saxony,Yes,0.08146,129,1369,0.06697,0.09596
2009,Saxony,No,0.78428,1240,1369,0.76249,0.80608
2009,Saxony-Anhalt,Yes,0.08674,77,769,0.06684,0.10665
2009,Saxony-Anhalt,No,0.79790,692,769,0.76950,0.82630
2009,Thuringa,Yes,0.08788,88,823,0.06853,0.10723
2009,Thuringa,No,0.76220,735,823,0.73309,0.79130
2011,Schleswig-Holstein,Yes,0.08507,70,651,0.06362,0.10651
2011,Schleswig-Holstein,No,0.67147,581,651,0.63536,0.70758
2011,Hamburg,No,0.74559,290,290,0.69538,0.79580
2011,Lower Saxony,Yes,0.07802,185,1908,0.06598,0.09006
2011,Lower Saxony,No,0.68143,1723,1908,0.66051,0.70234
2011,Bremen,No,0.75059,122,122,0.67350,0.82769
2011,North Rhine-Westphalia,Yes,0.07808,409,4131,0.06990,0.08626
2011,North Rhine-Westphalia,No,0.68597,3722,4131,0.67181,0.70012
2011,Hesse,Yes,0.07049,128,1409,0.05712,0.08386
2011,Hesse,No,0.66329,1281,1409,0.63861,0.68798
2011,"Rhineland-Palatinate, Saarland",Yes,0.06410,105,1206,0.05027,0.07793
2011,"Rhineland-Palatinate, Saarland",No,0.69318,1101,1206,0.66714,0.71922
2011,Baden-Wuerttemberg,Yes,0.06455,189,2486,0.05489,0.07421
2011,Baden-Wuerttemberg,No,0.68422,2297,2486,0.66595,0.70250
2011,Bavaria,Yes,0.07510,289,3184,0.06594,0.08425
2011,Bavaria,No,0.69469,2895,3184,0.67869,0.71069
2011,Berlin,Yes,0.10666,93,781,0.08500,0.12833
2011,Berlin,No,0.69442,688,781,0.66209,0.72675
2011,Brandenburg,Yes,0.08540,96,882,0.06695,0.10386
2011,Brandenburg,No,0.70717,786,882,0.67712,0.73722
2011,Mecklenburg-Western Pomerania,Yes,0.11505,59,515,0.08747,0.14264
2011,Mecklenburg-Western Pomerania,No,0.68341,456,515,0.64320,0.72362
2011,Saxony,Yes,0.08372,145,1404,0.06922,0.09821
2011,Saxony,No,0.70900,1259,1404,0.68523,0.73277
2011,Saxony-Anhalt,Yes,0.07626,82,867,0.05858,0.09394
2011,Saxony-Anhalt,No,0.72446,785,867,0.69470,0.75422
2011,Thuringa,Yes,0.09448,95,884,0.07519,0.11378
2011,Thuringa,No,0.70313,789,884,0.67299,0.73326
2013,Schleswig-Holstein,Yes,0.08825,67,593,0.06540,0.11110
2013,Schleswig-Holstein,No,0.62899,526,593,0.59008,0.66791
2013,Hamburg,No,0.66717,281,281,0.61197,0.72236
2013,Lower Saxony,Yes,0.08813,183,1775,0.07494,0.10132
2013,Lower Saxony,No,0.63026,1592,1775,0.60780,0.65273
2013,Bremen,No,0.60634,110,110,0.51462,0.69806
2013,North Rhine-Westphalia,Yes,0.08055,398,3718,0.07180,0.08930
2013,North Rhine-Westphalia,No,0.61032,3320,3718,0.59464,0.62600
2013,Hesse,Yes,0.07463,131,1290,0.06029,0.08898
2013,Hesse,No,0.61187,1159,1290,0.58527,0.63847
2013,"Rhineland-Palatinate, Saarland",Yes,0.07920,110,1098,0.06322,0.09518
2013,"Rhineland-Palatinate, Saarland",No,0.63033,988,1098,0.60176,0.65889
2013,Baden-Wuerttemberg,Yes,0.06858,185,2123,0.05783,0.07934
2013,Baden-Wuerttemberg,No,0.60613,1938,2123,0.58534,0.62691
2013,Bavaria,Yes,0.07514,292,2947,0.06562,0.08466
2013,Bavaria,No,0.62976,2655,2947,0.61232,0.64719
2013,Berlin,Yes,0.09641,90,768,0.07552,0.11730
2013,Berlin,No,0.62534,678,768,0.59108,0.65959
2013,Brandenburg,Yes,0.09156,98,780,0.07130,0.11181
2013,Brandenburg,No,0.66362,682,780,0.63044,0.69680
2013,Mecklenburg-Western Pomerania,Yes,0.10396,54,454,0.07585,0.13206
2013,Mecklenburg-Western Pomerania,No,0.68190,400,454,0.63902,0.72479
2013,Saxony,Yes,0.08617,145,1335,0.07111,0.10123
2013,Saxony,No,0.70823,1190,1335,0.68384,0.73263
