"plh0040","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","712","0.574189339186188","0.546397510042866","0.601981168329511"
"Grosse Sorgen","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2470","0.535216832308887","0.521033072649628","0.549400591968146"
"Grosse Sorgen","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1520","0.766458597101956","0.748148461815346","0.784768732388566"
"Grosse Sorgen","1995","66 und älter","Westdeutschland, alte Bundeslaender","740","0.670059190414788","0.642608028272588","0.697510352556989"
"Grosse Sorgen","1995","66 und älter","Ostdeutschland, neue Bundeslaender","344","0.833981544731302","0.797787136649092","0.870175952813512"
"Einige Sorgen","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1843","0.519236197553454","0.503132967449192","0.535339427657715"
"Einige Sorgen","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","467","0.386211140435873","0.358845652077074","0.413576628794673"
"Einige Sorgen","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2010","0.413234983496442","0.399231633841036","0.427238333151848"
"Einige Sorgen","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","520","0.230547900294055","0.21232000013964","0.24877580044847"
"Einige Sorgen","1995","66 und älter","Westdeutschland, alte Bundeslaender","333","0.283100528653416","0.256798720647704","0.309402336659127"
"Einige Sorgen","1995","66 und älter","Ostdeutschland, neue Bundeslaender","59","0.155158430699347","0.119940778453086","0.190376082945608"
"Keine Sorgen","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","313","0.0843448465444342","0.07538790199015","0.0933017910987184"
"Keine Sorgen","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","37","0.0395995203779381","0.0286384630136759","0.0505605777422002"
"Keine Sorgen","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","270","0.0515481841946707","0.0452601396699747","0.0578362287193667"
"Keine Sorgen","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1995","66 und älter","Westdeutschland, alte Bundeslaender","54","0.0468402809317959","0.0345041571388393","0.0591764047247525"
"Keine Sorgen","1995","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1612","0.440053467567612","0.423726754572956","0.456380180562268"
"Grosse Sorgen","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","694","0.586412020204371","0.55833669866644","0.614487341742302"
"Grosse Sorgen","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2477","0.557699098702714","0.543388519067611","0.572009678337816"
"Grosse Sorgen","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1575","0.790687835844461","0.773115897105718","0.808259774583205"
"Grosse Sorgen","1996","66 und älter","Westdeutschland, alte Bundeslaender","792","0.723020697533334","0.696974724459668","0.749066670607"
"Grosse Sorgen","1996","66 und älter","Ostdeutschland, neue Bundeslaender","373","0.88525362846843","0.854772798786137","0.915734458150724"
"Einige Sorgen","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1720","0.495673938155433","0.479229217403545","0.51211865890732"
"Einige Sorgen","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","458","0.382745244130406","0.355035885304318","0.410454602956495"
"Einige Sorgen","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1943","0.400842910369042","0.386722224364987","0.414963596373098"
"Einige Sorgen","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","468","0.203105771495957","0.185728507830029","0.220483035161886"
"Einige Sorgen","1996","66 und älter","Westdeutschland, alte Bundeslaender","306","0.246141286771266","0.221069875766308","0.271212697776224"
"Einige Sorgen","1996","66 und älter","Ostdeutschland, neue Bundeslaender","45","0.107628283041835","0.0779895557693964","0.137267010314274"
"Keine Sorgen","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","219","0.0642725942769554","0.056206554775453","0.0723386337784579"
"Keine Sorgen","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","30","0.0308427356652224","0.0209864580759144","0.0406990132545304"
"Keine Sorgen","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","207","0.041457990928244","0.0357140754204423","0.0472019064360456"
"Keine Sorgen","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1996","66 und älter","Westdeutschland, alte Bundeslaender","36","0.0308380156953999","0.0207760470065397","0.0408999843842601"
"Keine Sorgen","1996","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1683","0.495983960081462","0.479275944772773","0.512691975390152"
"Grosse Sorgen","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","720","0.619794708207375","0.591895540712537","0.647693875702213"
"Grosse Sorgen","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2603","0.586805902815101","0.572557680669001","0.601054124961202"
"Grosse Sorgen","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1544","0.787861984036651","0.770090907971763","0.80563306010154"
"Grosse Sorgen","1997","66 und älter","Westdeutschland, alte Bundeslaender","816","0.726878083402696","0.701204264444052","0.75255190236134"
"Grosse Sorgen","1997","66 und älter","Ostdeutschland, neue Bundeslaender","385","0.878003426383519","0.847283033301518","0.90872381946552"
"Einige Sorgen","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1544","0.437669355144593","0.421091138333825","0.454247571955361"
"Einige Sorgen","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","408","0.353786766618127","0.326306752632697","0.381266780603558"
"Einige Sorgen","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1816","0.376966672378584","0.362943589403986","0.390989755353181"
"Einige Sorgen","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","471","0.204204969848292","0.186681779976376","0.221728159720209"
"Einige Sorgen","1997","66 und älter","Westdeutschland, alte Bundeslaender","316","0.257796802213145","0.232592099166037","0.283001505260252"
"Einige Sorgen","1997","66 und älter","Ostdeutschland, neue Bundeslaender","51","0.121996573616481","0.0912761805344805","0.152716966698482"
"Keine Sorgen","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","213","0.0663466847739447","0.0580295966140213","0.0746637729338682"
"Keine Sorgen","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","35","0.0264185251744974","0.0172013324341765","0.0356357179148183"
"Keine Sorgen","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","169","0.036227424806315","0.0308205987226563","0.0416342508899737"
"Keine Sorgen","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1997","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Keine Sorgen","1997","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1652","0.454790584388167","0.438602953629968","0.470978215146366"
"Grosse Sorgen","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","606","0.511071569566883","0.482788862534647","0.539354276599118"
"Grosse Sorgen","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2926","0.563981841772467","0.550627639400441","0.577336044144493"
"Grosse Sorgen","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1505","0.724741261812725","0.70593594360441","0.743546580021041"
"Grosse Sorgen","1998","66 und älter","Westdeutschland, alte Bundeslaender","949","0.705279627877156","0.681225240762101","0.72933401499221"
"Grosse Sorgen","1998","66 und älter","Ostdeutschland, neue Bundeslaender","396","0.8280836160592","0.79422379712549","0.86194343499291"
"Einige Sorgen","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1736","0.469095091961565","0.452871960102418","0.485318223820711"
"Einige Sorgen","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","548","0.448471750617395","0.420332735361138","0.476610765873652"
"Einige Sorgen","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2142","0.393261632227283","0.380107123824189","0.406416140630377"
"Einige Sorgen","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","642","0.266770756608429","0.248149557904205","0.285391955312653"
"Einige Sorgen","1998","66 und älter","Westdeutschland, alte Bundeslaender","399","0.274729308970911","0.251178213745761","0.298280404196061"
"Einige Sorgen","1998","66 und älter","Ostdeutschland, neue Bundeslaender","74","0.153697480265663","0.121331773707627","0.1860631868237"
"Keine Sorgen","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","247","0.0761143236502681","0.0674937097032534","0.0847349375972827"
"Keine Sorgen","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","46","0.040456679815722","0.0293089898859856","0.0516043697454584"
"Keine Sorgen","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","229","0.0427565260002502","0.0373084203950971","0.0482046316054032"
"Keine Sorgen","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1998","66 und älter","Westdeutschland, alte Bundeslaender","32","0.0199910631519337","0.0126062159914104","0.0273759103124569"
"Keine Sorgen","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1497","0.434366263749577","0.41778541013672","0.450947117362435"
"Grosse Sorgen","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","572","0.482425809335265","0.453817917302418","0.511033701368113"
"Grosse Sorgen","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2611","0.51933502943773","0.505704076869739","0.532965982005722"
"Grosse Sorgen","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1437","0.682482929079519","0.66273232788929","0.702233530269747"
"Grosse Sorgen","1999","66 und älter","Westdeutschland, alte Bundeslaender","787","0.60328725912027","0.577024934370607","0.629549583869933"
"Grosse Sorgen","1999","66 und älter","Ostdeutschland, neue Bundeslaender","405","0.834467821274902","0.801627185795185","0.86730845675462"
"Einige Sorgen","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1599","0.462000396419417","0.445323188577709","0.478677604261125"
"Einige Sorgen","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","519","0.446304068392486","0.417844037032537","0.474764099752435"
"Einige Sorgen","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2210","0.418519020119278","0.405060214580621","0.431977825657935"
"Einige Sorgen","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","652","0.297995106772763","0.278589576283943","0.317400637261583"
"Einige Sorgen","1999","66 und älter","Westdeutschland, alte Bundeslaender","471","0.350885758443944","0.325265915919417","0.37650560096847"
"Einige Sorgen","1999","66 und älter","Ostdeutschland, neue Bundeslaender","84","0.159279666472365","0.126944769306466","0.191614563638264"
"Keine Sorgen","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","337","0.103633339831006","0.0934379512234922","0.11382872843852"
"Keine Sorgen","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","81","0.0712701222722484","0.056540800635371","0.0859994439091257"
"Keine Sorgen","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","340","0.0621459504429917","0.0555594426853936","0.0687324582005898"
"Keine Sorgen","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","45","0.0195219641477187","0.0136520523766788","0.0253918759187586"
"Keine Sorgen","1999","66 und älter","Westdeutschland, alte Bundeslaender","75","0.0458269824357865","0.0346014431896764","0.0570525216818966"
"Keine Sorgen","1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","2000","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2346","0.434406419424594","0.421221164733352","0.447591674115837"
"Grosse Sorgen","2000","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","871","0.52179169055286","0.497826711088824","0.545756670016895"
"Grosse Sorgen","2000","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","5106","0.521840088705153","0.512095315374461","0.531584862035845"
"Grosse Sorgen","2000","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2185","0.679458958249871","0.663502454156927","0.695415462342815"
"Grosse Sorgen","2000","66 und älter","Westdeutschland, alte Bundeslaender","1548","0.576561846044848","0.558037357811971","0.595086334277724"
"Grosse Sorgen","2000","66 und älter","Ostdeutschland, neue Bundeslaender","675","0.774711245786749","0.747124541234756","0.802297950338741"
"Einige Sorgen","2000","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2458","0.447225892717632","0.433999985066456","0.460451800368807"
"Einige Sorgen","2000","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","686","0.408322391633675","0.384741290117365","0.431903493149986"
"Einige Sorgen","2000","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","4236","0.405186252240101","0.395609146323962","0.41476335815624"
"Einige Sorgen","2000","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1006","0.293912363218535","0.278336485016452","0.309488241420618"
"Einige Sorgen","2000","66 und älter","Westdeutschland, alte Bundeslaender","990","0.358452632359506","0.340473922415339","0.376431342303673"
"Einige Sorgen","2000","66 und älter","Ostdeutschland, neue Bundeslaender","182","0.201114813606883","0.174646617038802","0.227583010174965"
"Keine Sorgen","2000","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","625","0.118367687857774","0.109774614846443","0.126960760869105"
"Keine Sorgen","2000","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","112","0.0698859178134651","0.0576543291109023","0.0821175065160279"
"Keine Sorgen","2000","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","752","0.0729736590547458","0.0678997165732581","0.0780476015362335"
"Keine Sorgen","2000","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","95","0.0266286785315944","0.021124045243853","0.0321333118193358"
"Keine Sorgen","2000","66 und älter","Westdeutschland, alte Bundeslaender","195","0.0649855215956463","0.0557439518037419","0.0742270913875507"
"Keine Sorgen","2000","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","2001","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1936","0.404920329859356","0.390929747842154","0.418910911876558"
"Grosse Sorgen","2001","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","662","0.437259894632762","0.412387925470241","0.462131863795283"
"Grosse Sorgen","2001","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","4320","0.485948219969875","0.475720774924284","0.496175665015466"
"Grosse Sorgen","2001","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1900","0.635754365797026","0.618698600793416","0.652810130800636"
"Grosse Sorgen","2001","66 und älter","Westdeutschland, alte Bundeslaender","1378","0.556730778334636","0.537506023477132","0.575955533192139"
"Grosse Sorgen","2001","66 und älter","Ostdeutschland, neue Bundeslaender","624","0.73120018482572","0.701290661142243","0.761109708509197"
"Einige Sorgen","2001","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2235","0.473055492405033","0.458825590059126","0.48728539475094"
"Einige Sorgen","2001","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","745","0.483665394363343","0.458608656003913","0.508722132722772"
"Einige Sorgen","2001","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","4100","0.432145028137116","0.422008197282716","0.442281858991515"
"Einige Sorgen","2001","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1056","0.328468711001537","0.311822726728726","0.345114695274349"
"Einige Sorgen","2001","66 und älter","Westdeutschland, alte Bundeslaender","988","0.369787570750144","0.351105541693444","0.388469599806844"
"Einige Sorgen","2001","66 und älter","Ostdeutschland, neue Bundeslaender","189","0.232552852030906","0.204051731092477","0.261053972969335"
"Keine Sorgen","2001","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","558","0.122024177735611","0.112695337463948","0.131353018007274"
"Keine Sorgen","2001","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","121","0.0790747110038954","0.065544099639824","0.0926053223679668"
"Keine Sorgen","2001","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","754","0.0819067518930092","0.0762953422804998","0.0875181615055187"
"Keine Sorgen","2001","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","102","0.0357769232014367","0.0291939876165219","0.0423598587863514"
"Keine Sorgen","2001","66 und älter","Westdeutschland, alte Bundeslaender","199","0.0734816509152201","0.0633839879449817","0.0835793138854585"
"Keine Sorgen","2001","66 und älter","Ostdeutschland, neue Bundeslaender","31","0.0362469631433739","0.0236375300792532","0.0488563962074946"
"Grosse Sorgen","2002","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1731","0.378379084763161","0.364464970643829","0.392293198882493"
"Grosse Sorgen","2002","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","594","0.411787436922936","0.386738966563302","0.43683590728257"
"Grosse Sorgen","2002","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","4556","0.482754314001671","0.473066787196849","0.492441840806493"
"Grosse Sorgen","2002","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1693","0.574229069715759","0.556666622460055","0.591791516971462"
"Grosse Sorgen","2002","66 und älter","Westdeutschland, alte Bundeslaender","1575","0.610368406938632","0.592041602561053","0.62869521131621"
"Grosse Sorgen","2002","66 und älter","Ostdeutschland, neue Bundeslaender","661","0.729075915273697","0.699942626415902","0.758209204131491"
"Einige Sorgen","2002","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2308","0.477665913895002","0.463335276739449","0.491996551050554"
"Einige Sorgen","2002","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","739","0.491943639659378","0.466499302787793","0.517387976530962"
"Einige Sorgen","2002","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","4750","0.438111290293137","0.428492537299209","0.447730043287065"
"Einige Sorgen","2002","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1224","0.381731486999501","0.364476207462627","0.398986766536375"
"Einige Sorgen","2002","66 und älter","Westdeutschland, alte Bundeslaender","970","0.331624558782554","0.313931732088927","0.34931738547618"
"Einige Sorgen","2002","66 und älter","Ostdeutschland, neue Bundeslaender","211","0.24554457563405","0.217330794270187","0.273758356997914"
"Keine Sorgen","2002","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","628","0.143955001341837","0.133883577647259","0.154026425036415"
"Keine Sorgen","2002","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","150","0.0962689234176861","0.0812568672257609","0.111280979609611"
"Keine Sorgen","2002","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","915","0.0791343957051918","0.0739010169400156","0.084367774470368"
"Keine Sorgen","2002","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","128","0.0440394432847402","0.0367516618493126","0.0513272247201678"
"Keine Sorgen","2002","66 und älter","Westdeutschland, alte Bundeslaender","175","0.0580070342788146","0.0492223167817196","0.0667917517759096"
"Keine Sorgen","2002","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","2003","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1433","0.337036334134905","0.323070861711182","0.351001806558629"
"Grosse Sorgen","2003","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","495","0.360101399407716","0.335453137509837","0.384749661305595"
"Grosse Sorgen","2003","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3948","0.444279087110029","0.434380136628749","0.454178037591309"
"Grosse Sorgen","2003","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1446","0.522151731849454","0.504214467483306","0.540088996215602"
"Grosse Sorgen","2003","66 und älter","Westdeutschland, alte Bundeslaender","1414","0.538088557333453","0.519482378155646","0.55669473651126"
"Grosse Sorgen","2003","66 und älter","Ostdeutschland, neue Bundeslaender","629","0.675001250558195","0.64470283735753","0.70529966375886"
"Einige Sorgen","2003","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2301","0.505122648799491","0.490351318250635","0.519893979348347"
"Einige Sorgen","2003","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","803","0.529723264342335","0.504094976921904","0.555351551762767"
"Einige Sorgen","2003","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","4838","0.47233915885307","0.462393415350221","0.482284902355919"
"Einige Sorgen","2003","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1378","0.423467773044131","0.405724455860616","0.441211090227647"
"Einige Sorgen","2003","66 und älter","Westdeutschland, alte Bundeslaender","1157","0.403440452840089","0.385131328180748","0.421749577499431"
"Einige Sorgen","2003","66 und älter","Ostdeutschland, neue Bundeslaender","264","0.295439440029553","0.265925978427638","0.324952901631468"
"Keine Sorgen","2003","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","667","0.157841017065604","0.147069437722484","0.168612596408724"
"Keine Sorgen","2003","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","159","0.110175336249948","0.0940980506386859","0.126252621861211"
"Keine Sorgen","2003","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","893","0.0833817540369004","0.0778741512823895","0.0888893567914114"
"Keine Sorgen","2003","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","155","0.0543804951064145","0.0462373414662318","0.0625236487465972"
"Keine Sorgen","2003","66 und älter","Westdeutschland, alte Bundeslaender","187","0.0584709898264575","0.0497143389285978","0.0672276407243173"
"Keine Sorgen","2003","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","2004","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1402","0.349389917797654","0.334943245155324","0.363836590439984"
"Grosse Sorgen","2004","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","454","0.312280857123521","0.288219567714985","0.336342146532057"
"Grosse Sorgen","2004","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3872","0.443578599060378","0.433519888135178","0.453637309985577"
"Grosse Sorgen","2004","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1351","0.495952885007288","0.477590297617326","0.514315472397251"
"Grosse Sorgen","2004","66 und älter","Westdeutschland, alte Bundeslaender","1486","0.546794081709378","0.528430713567916","0.565157449850841"
"Grosse Sorgen","2004","66 und älter","Ostdeutschland, neue Bundeslaender","635","0.648304858076716","0.618099408985318","0.678510307168113"
"Einige Sorgen","2004","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2084","0.481831877276812","0.466691546497267","0.496972208056357"
"Einige Sorgen","2004","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","778","0.548726854140419","0.522890066750656","0.574563641530182"
"Einige Sorgen","2004","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","4479","0.4585981223616","0.448509516929002","0.468686727794198"
"Einige Sorgen","2004","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1314","0.435424346794442","0.417214951412706","0.453633742176178"
"Einige Sorgen","2004","66 und älter","Westdeutschland, alte Bundeslaender","1113","0.37787644102401","0.359990743410707","0.395762138637312"
"Einige Sorgen","2004","66 und älter","Ostdeutschland, neue Bundeslaender","294","0.320177491667245","0.290665015914405","0.349689967420085"
"Keine Sorgen","2004","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","698","0.168778204925534","0.157428909631847","0.18012750021922"
"Keine Sorgen","2004","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","193","0.13899228873606","0.121030915707499","0.156953661764621"
"Keine Sorgen","2004","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1020","0.0978232785780224","0.0918084668526503","0.103838090303395"
"Keine Sorgen","2004","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","183","0.0686227681982697","0.0593379153817555","0.077907621014784"
"Keine Sorgen","2004","66 und älter","Westdeutschland, alte Bundeslaender","224","0.0753294772666122","0.0655937447057809","0.0850652098274435"
"Keine Sorgen","2004","66 und älter","Ostdeutschland, neue Bundeslaender","31","0.0315176502560393","0.0204657935445733","0.0425695069675053"
"Grosse Sorgen","2005","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1404","0.373493283230778","0.358442242778116","0.388544323683441"
"Grosse Sorgen","2005","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","490","0.390816866838901","0.364788807315912","0.416844926361891"
"Grosse Sorgen","2005","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","4037","0.484341811172871","0.473945675913949","0.494737946431792"
"Grosse Sorgen","2005","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1475","0.539907800319479","0.521191208222725","0.558624392416232"
"Grosse Sorgen","2005","66 und älter","Westdeutschland, alte Bundeslaender","1625","0.598890103471075","0.580800510550312","0.616979696391838"
"Grosse Sorgen","2005","66 und älter","Ostdeutschland, neue Bundeslaender","718","0.739841903040431","0.712218680729439","0.767465125351423"
"Einige Sorgen","2005","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1903","0.465544344506173","0.450024097622921","0.481064591389425"
"Einige Sorgen","2005","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","661","0.474516977466366","0.447879908870026","0.501154046062706"
