"plh0040","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","1994","16-34 Jahre alt","2360","0.461440661676947","0.447329141948487","0.475552181405406"
"Grosse Sorgen","1994","35-65 Jahre alt","4026","0.604066348724406","0.592248955779022","0.61588374166979"
"Grosse Sorgen","1994","66 und älter","1066","0.702149107346611","0.678998552635063","0.725299662058159"
"Einige Sorgen","1994","16-34 Jahre alt","2147","0.472857474696814","0.458724674087476","0.486990275306152"
"Einige Sorgen","1994","35-65 Jahre alt","2328","0.365087711406036","0.353453857070342","0.37672156574173"
"Einige Sorgen","1994","66 und älter","388","0.268759942892537","0.246318047606749","0.291201838178325"
"Keine Sorgen","1994","16-34 Jahre alt","287","0.0657018636262394","0.0586884304777848","0.0727152967746939"
"Keine Sorgen","1994","35-65 Jahre alt","225","0.0308459398695584","0.0266679867604869","0.0350238929786298"
"Keine Sorgen","1994","66 und älter","45","0.0290909497608522","0.0205831844858884","0.0375987150358159"
"Grosse Sorgen","1995","16-34 Jahre alt","2254","0.430635993523869","0.416791384917914","0.444480602129824"
"Grosse Sorgen","1995","35-65 Jahre alt","3990","0.580573614250575","0.568845769055105","0.592301459446046"
"Grosse Sorgen","1995","66 und älter","1084","0.700133435128914","0.677196708159938","0.72307016209789"
"Einige Sorgen","1995","16-34 Jahre alt","2310","0.493631688523651","0.479653036612217","0.507610340435086"
"Einige Sorgen","1995","35-65 Jahre alt","2530","0.377401931436021","0.365881529079037","0.388922333793005"
"Einige Sorgen","1995","66 und älter","392","0.259627452152332","0.237680335452749","0.281574568851915"
"Keine Sorgen","1995","16-34 Jahre alt","350","0.07573231795248","0.0683350726009083","0.0831295633040518"
"Keine Sorgen","1995","35-65 Jahre alt","281","0.0420244543134038","0.0372558646121829","0.0467930440146246"
"Keine Sorgen","1995","66 und älter","57","0.040239112718754","0.0304016582523865","0.0500765671851215"
"Grosse Sorgen","1996","16-34 Jahre alt","2306","0.467947943908911","0.453732655564074","0.482163232253748"
"Grosse Sorgen","1996","35-65 Jahre alt","4052","0.603090721552739","0.591363318428457","0.614818124677021"
"Grosse Sorgen","1996","66 und älter","1165","0.752597795467093","0.731143915951829","0.774051674982357"
"Einige Sorgen","1996","16-34 Jahre alt","2178","0.47415085851995","0.459925320719026","0.488376396320874"
"Einige Sorgen","1996","35-65 Jahre alt","2411","0.36231911844124","0.35079753342859","0.37384070345389"
"Einige Sorgen","1996","66 und älter","351","0.220888629047641","0.200262912975848","0.241514345119434"
"Keine Sorgen","1996","16-34 Jahre alt","249","0.0579011975711387","0.0512473654718467","0.0645550296704306"
"Keine Sorgen","1996","35-65 Jahre alt","223","0.0345901600060211","0.0302099286384941","0.0389703913735481"
"Keine Sorgen","1996","66 und älter","38","0.026513575485266","0.0185258766367235","0.0345012743338085"
"Grosse Sorgen","1997","16-34 Jahre alt","2403","0.519855149673907","0.505422206009894","0.534288093337919"
"Grosse Sorgen","1997","35-65 Jahre alt","4147","0.625534807519169","0.613876976255613","0.637192638782726"
"Grosse Sorgen","1997","66 und älter","1201","0.754071343429474","0.732924235090555","0.775218451768392"
"Einige Sorgen","1997","16-34 Jahre alt","1952","0.421496468666402","0.407231277993224","0.43576165933958"
"Einige Sorgen","1997","35-65 Jahre alt","2287","0.343688039505822","0.3322481016345","0.355127977377143"
"Einige Sorgen","1997","66 und älter","367","0.233361119520312","0.212590479766675","0.254131759273948"
"Keine Sorgen","1997","16-34 Jahre alt","248","0.0586483816596912","0.0518605422856655","0.0654362210337169"
"Keine Sorgen","1997","35-65 Jahre alt","187","0.0307771529750092","0.0266169708833707","0.0349373350666476"
"Keine Sorgen","1997","66 und älter","","","",""
"Grosse Sorgen","1998","16-34 Jahre alt","2258","0.465724386172616","0.451664007498185","0.479784764847048"
"Grosse Sorgen","1998","35-65 Jahre alt","4431","0.595026554188924","0.583890182360231","0.606162926017618"
"Grosse Sorgen","1998","66 und älter","1345","0.728200333336106","0.707965853910415","0.748434812761797"
"Einige Sorgen","1998","16-34 Jahre alt","2284","0.465088560702843","0.451029424981224","0.479147696424462"
"Einige Sorgen","1998","35-65 Jahre alt","2784","0.368834616653889","0.35788876145018","0.379780471857598"
"Einige Sorgen","1998","66 und älter","473","0.252139367569343","0.232389108126566","0.27188962701212"
"Keine Sorgen","1998","16-34 Jahre alt","293","0.0691870531245406","0.0620339666377414","0.0763401396113398"
"Keine Sorgen","1998","35-65 Jahre alt","249","0.0361388291571869","0.0319047735526859","0.0403728847616878"
"Keine Sorgen","1998","66 und älter","39","0.0196602990945503","0.0133459949822897","0.025974603206811"
"Grosse Sorgen","1999","16-34 Jahre alt","2069","0.443545181898396","0.429196329759786","0.457894034037006"
"Grosse Sorgen","1999","35-65 Jahre alt","4048","0.549872606750321","0.5384560745212","0.561289138979443"
"Grosse Sorgen","1999","66 und älter","1192","0.646510326415278","0.624577593233285","0.66844305959727"
"Einige Sorgen","1999","16-34 Jahre alt","2118","0.459002546388993","0.444609973695149","0.473395119082837"
"Einige Sorgen","1999","35-65 Jahre alt","2862","0.395959683897873","0.384737073393149","0.407182294402596"
"Einige Sorgen","1999","66 und älter","555","0.315061799326302","0.293749013271287","0.336374585381317"
"Keine Sorgen","1999","16-34 Jahre alt","418","0.0974522717126113","0.0888865423973917","0.106018001027831"
"Keine Sorgen","1999","35-65 Jahre alt","385","0.0541677093518063","0.0489735801716526","0.05936183853196"
"Keine Sorgen","1999","66 und älter","78","0.0384278742584205","0.0296086422087629","0.0472471063080781"
"Grosse Sorgen","2000","16-34 Jahre alt","3217","0.450581482177011","0.439006551207853","0.46215641314617"
"Grosse Sorgen","2000","35-65 Jahre alt","7291","0.551347845940855","0.542920559533164","0.559775132348546"
"Grosse Sorgen","2000","66 und älter","2223","0.616712138318265","0.600861096999833","0.632563179636698"
"Einige Sorgen","2000","16-34 Jahre alt","3144","0.440024832822789","0.428476931321942","0.451572734323636"
"Einige Sorgen","2000","35-65 Jahre alt","5242","0.384354717834322","0.376112360850099","0.392597074818545"
