"plh0040","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Keine Sorgen","1994","35-65 Jahre alt","kein Migrationshintergrund","106","0.0233899886272776","0.0192496952342351","0.02753028202032"
"Keine Sorgen","1994","35-65 Jahre alt","direkter Migrationshintergrund","117","0.0767968134843781","0.0630057794707437","0.0905878474980125"
"Keine Sorgen","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","66 und älter","kein Migrationshintergrund","42","0.031630712773868","0.0222000294528615","0.0410613960948746"
"Keine Sorgen","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1995","16-34 Jahre alt","kein Migrationshintergrund","1632","0.434484716430936","0.418069846425519","0.450899586436352"
"Grosse Sorgen","1995","16-34 Jahre alt","direkter Migrationshintergrund","404","0.397791912372038","0.366369364157702","0.429214460586375"
"Grosse Sorgen","1995","16-34 Jahre alt","indirekter Migrationshintergrund","218","0.460024379795233","0.415391199361765","0.504657560228701"
"Grosse Sorgen","1995","35-65 Jahre alt","kein Migrationshintergrund","3119","0.588577767888947","0.575119741103572","0.602035794674322"
"Grosse Sorgen","1995","35-65 Jahre alt","direkter Migrationshintergrund","858","0.542922030305324","0.518790346377668","0.567053714232981"
"Grosse Sorgen","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1995","66 und älter","kein Migrationshintergrund","939","0.697565547515113","0.672740313123723","0.722390781906502"
"Grosse Sorgen","1995","66 und älter","direkter Migrationshintergrund","139","0.706731990680631","0.645449009856682","0.768014971504581"
"Grosse Sorgen","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1995","16-34 Jahre alt","kein Migrationshintergrund","1656","0.497708768406894","0.481151317852636","0.514266218961152"
"Einige Sorgen","1995","16-34 Jahre alt","direkter Migrationshintergrund","431","0.48982623525618","0.457732503615533","0.521919966896827"
"Einige Sorgen","1995","16-34 Jahre alt","indirekter Migrationshintergrund","223","0.441557828843941","0.3970882278858","0.486027429802082"
"Einige Sorgen","1995","35-65 Jahre alt","kein Migrationshintergrund","1863","0.375052350392813","0.361811882005197","0.388292818780428"
"Einige Sorgen","1995","35-65 Jahre alt","direkter Migrationshintergrund","653","0.386025786208019","0.362442355903813","0.409609216512224"
"Einige Sorgen","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1995","66 und älter","kein Migrationshintergrund","335","0.267949453207131","0.244011766050536","0.291887140363726"
"Einige Sorgen","1995","66 und älter","direkter Migrationshintergrund","57","0.200747044749919","0.146827419359653","0.254666670140185"
"Einige Sorgen","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","kein Migrationshintergrund","215","0.0678065151621704","0.0594808916803613","0.0761321386439796"
"Keine Sorgen","1995","16-34 Jahre alt","direkter Migrationshintergrund","97","0.112381852371782","0.0921049638072345","0.132658740936329"
"Keine Sorgen","1995","16-34 Jahre alt","indirekter Migrationshintergrund","38","0.0984177913608267","0.0717418466816287","0.125093736040025"
"Keine Sorgen","1995","35-65 Jahre alt","kein Migrationshintergrund","154","0.0363698817182405","0.0312499789838202","0.0414897844526607"
"Keine Sorgen","1995","35-65 Jahre alt","direkter Migrationshintergrund","126","0.0710521834866572","0.0586068045431439","0.0834975624301705"
"Keine Sorgen","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1995","66 und älter","kein Migrationshintergrund","41","0.0344849992777564","0.0246226622880048","0.0443473362675081"
"Keine Sorgen","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1996","16-34 Jahre alt","kein Migrationshintergrund","1666","0.469959666012116","0.45315379047324","0.486765541550992"
"Grosse Sorgen","1996","16-34 Jahre alt","direkter Migrationshintergrund","392","0.439497442011087","0.405812791867718","0.473182092154455"
"Grosse Sorgen","1996","16-34 Jahre alt","indirekter Migrationshintergrund","248","0.504277778192499","0.460927513851167","0.54762804253383"
"Grosse Sorgen","1996","35-65 Jahre alt","kein Migrationshintergrund","3239","0.618092924383277","0.604797716056813","0.631388132709741"
"Grosse Sorgen","1996","35-65 Jahre alt","direkter Migrationshintergrund","793","0.520007267623797","0.494932598742976","0.545081936504617"
"Grosse Sorgen","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1996","66 und älter","kein Migrationshintergrund","999","0.747147225852366","0.723717386061289","0.770577065643442"
"Grosse Sorgen","1996","66 und älter","direkter Migrationshintergrund","162","0.791760820815994","0.738822264097173","0.844699377534816"
"Grosse Sorgen","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1996","16-34 Jahre alt","kein Migrationshintergrund","1561","0.476385835316563","0.459568332722327","0.493203337910799"
"Einige Sorgen","1996","16-34 Jahre alt","direkter Migrationshintergrund","385","0.472943552297853","0.439059270449659","0.506827834146046"
"Einige Sorgen","1996","16-34 Jahre alt","indirekter Migrationshintergrund","232","0.446029892240633","0.402931329339444","0.489128455141822"
"Einige Sorgen","1996","35-65 Jahre alt","kein Migrationshintergrund","1750","0.351441861173401","0.338377426836165","0.364506295510637"
"Einige Sorgen","1996","35-65 Jahre alt","direkter Migrationshintergrund","650","0.422198568395652","0.397409462990608","0.446987673800696"
"Einige Sorgen","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1996","66 und älter","kein Migrationshintergrund","292","0.22645484512487","0.203893447112403","0.249016243137337"
"Einige Sorgen","1996","66 und älter","direkter Migrationshintergrund","57","0.17951070787599","0.129475522861421","0.229545892890558"
"Einige Sorgen","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1996","16-34 Jahre alt","kein Migrationshintergrund","161","0.053654498671321","0.0460669005238068","0.0612420968188352"
"Keine Sorgen","1996","16-34 Jahre alt","direkter Migrationshintergrund","57","0.0875590056910608","0.0683759463248421","0.10674206505728"
"Keine Sorgen","1996","16-34 Jahre alt","indirekter Migrationshintergrund","31","0.0496923295668682","0.0308508745966371","0.0685337845370994"
"Keine Sorgen","1996","35-65 Jahre alt","kein Migrationshintergrund","141","0.0304652144433219","0.0257622334241178","0.0351681954625261"
"Keine Sorgen","1996","35-65 Jahre alt","direkter Migrationshintergrund","82","0.0577941639805513","0.0460822450632323","0.0695060828978703"
"Keine Sorgen","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1996","66 und älter","kein Migrationshintergrund","31","0.0263979290227644","0.0177560529048636","0.0350398051406651"
"Keine Sorgen","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1997","16-34 Jahre alt","kein Migrationshintergrund","1784","0.525634233935544","0.508584450282698","0.54268401758839"
"Grosse Sorgen","1997","16-34 Jahre alt","direkter Migrationshintergrund","386","0.5290326752123","0.493957897326727","0.564107453097873"
"Grosse Sorgen","1997","16-34 Jahre alt","indirekter Migrationshintergrund","233","0.434373468681642","0.392174028676629","0.476572908686654"
"Grosse Sorgen","1997","35-65 Jahre alt","kein Migrationshintergrund","3348","0.639741153344522","0.626605352501016","0.652876954188028"
"Grosse Sorgen","1997","35-65 Jahre alt","direkter Migrationshintergrund","777","0.549318867346711","0.523770375896474","0.574867358796948"
"Grosse Sorgen","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1997","66 und älter","kein Migrationshintergrund","1037","0.753323033825382","0.730344904582678","0.776301163068086"
"Grosse Sorgen","1997","66 und älter","direkter Migrationshintergrund","159","0.759977340547537","0.705254755384289","0.814699925710784"
"Grosse Sorgen","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","16-34 Jahre alt","kein Migrationshintergrund","1364","0.420375179301408","0.403520814037564","0.437229544565252"
"Einige Sorgen","1997","16-34 Jahre alt","direkter Migrationshintergrund","332","0.394948686464484","0.360598845279011","0.429298527649956"
"Einige Sorgen","1997","16-34 Jahre alt","indirekter Migrationshintergrund","256","0.485902952673025","0.443352177131406","0.528453728214644"
"Einige Sorgen","1997","35-65 Jahre alt","kein Migrationshintergrund","1666","0.332368860610568","0.319479673148413","0.345258048072723"
"Einige Sorgen","1997","35-65 Jahre alt","direkter Migrationshintergrund","611","0.40373418729082","0.378540830751151","0.428927543830489"
"Einige Sorgen","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","66 und älter","kein Migrationshintergrund","302","0.238842302612721","0.216114748955423","0.26156985627002"
"Einige Sorgen","1997","66 und älter","direkter Migrationshintergrund","63","0.187896728561645","0.137846576454812","0.237946880668479"
"Einige Sorgen","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","16-34 Jahre alt","kein Migrationshintergrund","147","0.0539905867630481","0.0462739664087856","0.0617072071173106"
"Keine Sorgen","1997","16-34 Jahre alt","direkter Migrationshintergrund","60","0.0760186383232168","0.0573956255570704","0.0946416510893631"
"Keine Sorgen","1997","16-34 Jahre alt","indirekter Migrationshintergrund","41","0.0797235786453339","0.0566633984667258","0.102783758823942"
"Keine Sorgen","1997","35-65 Jahre alt","kein Migrationshintergrund","117","0.0278899860449103","0.0233846318365563","0.0323953402532643"
"Keine Sorgen","1997","35-65 Jahre alt","direkter Migrationshintergrund","69","0.0469469453624698","0.0360856775149054","0.0578082132100342"
"Keine Sorgen","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","66 und älter","kein Migrationshintergrund","","","",""
"Keine Sorgen","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1998","16-34 Jahre alt","kein Migrationshintergrund","1689","0.47136277676361","0.454979003336522","0.487746550190698"
"Grosse Sorgen","1998","16-34 Jahre alt","direkter Migrationshintergrund","321","0.433338840321623","0.397042142882863","0.469635537760383"
"Grosse Sorgen","1998","16-34 Jahre alt","indirekter Migrationshintergrund","248","0.462937247498574","0.421378820156158","0.50449567484099"
"Grosse Sorgen","1998","35-65 Jahre alt","kein Migrationshintergrund","3655","0.603774945983546","0.591393766829813","0.61615612513728"
"Grosse Sorgen","1998","35-65 Jahre alt","direkter Migrationshintergrund","751","0.545608041482593","0.519755909847651","0.571460173117535"
"Grosse Sorgen","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1998","66 und älter","kein Migrationshintergrund","1186","0.734946211653533","0.713333382477265","0.756559040829801"
"Grosse Sorgen","1998","66 und älter","direkter Migrationshintergrund","155","0.673981076257038","0.615758197663914","0.732203954850162"
"Grosse Sorgen","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","16-34 Jahre alt","kein Migrationshintergrund","1659","0.457592013141747","0.441240434879912","0.473943591403583"
"Einige Sorgen","1998","16-34 Jahre alt","direkter Migrationshintergrund","360","0.518897767804234","0.482300289073956","0.555495246534513"
"Einige Sorgen","1998","16-34 Jahre alt","indirekter Migrationshintergrund","265","0.451631590817544","0.410153964422805","0.493109217212283"
"Einige Sorgen","1998","35-65 Jahre alt","kein Migrationshintergrund","2190","0.368289935439446","0.356080170001945","0.380499700876946"
"Einige Sorgen","1998","35-65 Jahre alt","direkter Migrationshintergrund","579","0.376221624083245","0.35106932471652","0.401373923449969"
"Einige Sorgen","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","66 und älter","kein Migrationshintergrund","392","0.250390354763106","0.229175345980856","0.271605363545356"
"Einige Sorgen","1998","66 und älter","direkter Migrationshintergrund","79","0.26372367560066","0.208991413847895","0.318455937353425"
"Einige Sorgen","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","16-34 Jahre alt","kein Migrationshintergrund","218","0.0710452100946428","0.0626133748448527","0.0794770453444328"
"Keine Sorgen","1998","16-34 Jahre alt","direkter Migrationshintergrund","35","0.047763391874142","0.0321422924416253","0.0633844913066588"
"Keine Sorgen","1998","16-34 Jahre alt","indirekter Migrationshintergrund","40","0.0854311616838821","0.0621340607524978","0.108728262615266"
"Keine Sorgen","1998","35-65 Jahre alt","kein Migrationshintergrund","150","0.0279351185770082","0.023763770955338","0.0321064661986785"
"Keine Sorgen","1998","35-65 Jahre alt","direkter Migrationshintergrund","95","0.078170334434162","0.0642327669274795","0.0921079019408446"
"Keine Sorgen","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","66 und älter","kein Migrationshintergrund","","","",""
"Keine Sorgen","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1999","16-34 Jahre alt","kein Migrationshintergrund","1564","0.449645201543031","0.432965742476523","0.466324660609539"
"Grosse Sorgen","1999","16-34 Jahre alt","direkter Migrationshintergrund","267","0.421624722259601","0.383336468772156","0.459912975747047"
"Grosse Sorgen","1999","16-34 Jahre alt","indirekter Migrationshintergrund","238","0.418982806413956","0.377710901750977","0.460254711076935"
"Grosse Sorgen","1999","35-65 Jahre alt","kein Migrationshintergrund","3372","0.558449442747069","0.545798989946623","0.571099895547515"
"Grosse Sorgen","1999","35-65 Jahre alt","direkter Migrationshintergrund","653","0.505672116381906","0.478741508531556","0.532602724232257"
"Grosse Sorgen","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1999","66 und älter","kein Migrationshintergrund","1046","0.650136822233199","0.626523065052095","0.673750579414304"
"Grosse Sorgen","1999","66 und älter","direkter Migrationshintergrund","142","0.610360222107468","0.550029852632442","0.670690591582495"
"Grosse Sorgen","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1999","16-34 Jahre alt","kein Migrationshintergrund","1569","0.456596563821334","0.439895154835849","0.473297972806818"
"Einige Sorgen","1999","16-34 Jahre alt","direkter Migrationshintergrund","298","0.457048241087344","0.418424058175907","0.495672423998781"
"Einige Sorgen","1999","16-34 Jahre alt","indirekter Migrationshintergrund","251","0.483742912967737","0.441940414481232","0.525545411454241"
"Einige Sorgen","1999","35-65 Jahre alt","kein Migrationshintergrund","2290","0.394767548113632","0.382315071168321","0.407220025058944"
"Einige Sorgen","1999","35-65 Jahre alt","direkter Migrationshintergrund","546","0.398766257110777","0.372391712322984","0.42514080189857"
"Einige Sorgen","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1999","66 und älter","kein Migrationshintergrund","465","0.314075949587885","0.29109494820428","0.337056950971491"
"Einige Sorgen","1999","66 und älter","direkter Migrationshintergrund","87","0.327626703113952","0.269562816245551","0.385690589982353"
"Einige Sorgen","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","16-34 Jahre alt","kein Migrationshintergrund","284","0.0937582346356354","0.083984684412029","0.103531784859242"
"Keine Sorgen","1999","16-34 Jahre alt","direkter Migrationshintergrund","74","0.121327036653055","0.0960113280070886","0.146642745299021"
"Keine Sorgen","1999","16-34 Jahre alt","indirekter Migrationshintergrund","60","0.0972742806183071","0.0724864316884851","0.122062129548129"
"Keine Sorgen","1999","35-65 Jahre alt","kein Migrationshintergrund","257","0.0467830091392988","0.0414032369580946","0.0521627813205029"
"Keine Sorgen","1999","35-65 Jahre alt","direkter Migrationshintergrund","125","0.0955616265073163","0.0797259961699888","0.111397256844644"
"Keine Sorgen","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","66 und älter","kein Migrationshintergrund","56","0.0357872281789154","0.026589849584118","0.0449846067737128"
"Keine Sorgen","1999","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2000","16-34 Jahre alt","kein Migrationshintergrund","2580","0.468233316831645","0.454933011091472","0.481533622571818"
"Grosse Sorgen","2000","16-34 Jahre alt","direkter Migrationshintergrund","360","0.388483530475141","0.357998773856189","0.418968287094093"
"Grosse Sorgen","2000","16-34 Jahre alt","indirekter Migrationshintergrund","277","0.390260782268616","0.354354164927209","0.426167399610023"
"Grosse Sorgen","2000","35-65 Jahre alt","kein Migrationshintergrund","6368","0.567089721283729","0.557959039036532","0.576220403530925"
"Grosse Sorgen","2000","35-65 Jahre alt","direkter Migrationshintergrund","874","0.453940684158479","0.431966432194943","0.475914936122015"
"Grosse Sorgen","2000","35-65 Jahre alt","indirekter Migrationshintergrund","49","0.541327981358942","0.441651238958252","0.641004723759632"
"Grosse Sorgen","2000","66 und älter","kein Migrationshintergrund","2024","0.623703570668055","0.607017125232337","0.640390016103773"
"Grosse Sorgen","2000","66 und älter","direkter Migrationshintergrund","185","0.540276958866615","0.488651617488811","0.591902300244419"
"Grosse Sorgen","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2000","16-34 Jahre alt","kein Migrationshintergrund","2324","0.42882234577073","0.415630844774867","0.442013846766592"
"Einige Sorgen","2000","16-34 Jahre alt","direkter Migrationshintergrund","490","0.478291073852218","0.447048081771807","0.509534065932629"
"Einige Sorgen","2000","16-34 Jahre alt","indirekter Migrationshintergrund","330","0.480305479286831","0.443530044757972","0.517080913815691"
"Einige Sorgen","2000","35-65 Jahre alt","kein Migrationshintergrund","4317","0.375333735346599","0.366410728639243","0.384256742053956"
"Einige Sorgen","2000","35-65 Jahre alt","direkter Migrationshintergrund","884","0.440306185663594","0.418395938201903","0.462216433125285"
"Einige Sorgen","2000","35-65 Jahre alt","indirekter Migrationshintergrund","41","0.387483902531741","0.290030263581685","0.484937541481798"
"Einige Sorgen","2000","66 und älter","kein Migrationshintergrund","1029","0.323341221432992","0.307230126143005","0.339452316722979"
"Einige Sorgen","2000","66 und älter","direkter Migrationshintergrund","139","0.36192630334022","0.312146626579501","0.411705980100939"
"Einige Sorgen","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2000","16-34 Jahre alt","kein Migrationshintergrund","503","0.102944337397625","0.0948444154577831","0.111044259337468"
"Keine Sorgen","2000","16-34 Jahre alt","direkter Migrationshintergrund","132","0.133225395672641","0.111971480363287","0.154479310981995"
"Keine Sorgen","2000","16-34 Jahre alt","indirekter Migrationshintergrund","102","0.129433738444553","0.104725053199457","0.154142423689648"
"Keine Sorgen","2000","35-65 Jahre alt","kein Migrationshintergrund","627","0.057576543369672","0.0532839057188869","0.0618691810204572"
"Keine Sorgen","2000","35-65 Jahre alt","direkter Migrationshintergrund","214","0.105753130177927","0.0921803140571873","0.119325946298666"
"Keine Sorgen","2000","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2000","66 und älter","kein Migrationshintergrund","185","0.052955207898953","0.0452417472617831","0.0606686685361229"
"Keine Sorgen","2000","66 und älter","direkter Migrationshintergrund","34","0.0977967377931649","0.067027201001275","0.128566274585055"
"Keine Sorgen","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2001","16-34 Jahre alt","kein Migrationshintergrund","2002","0.410148868891618","0.396190622222511","0.424107115560725"
"Grosse Sorgen","2001","16-34 Jahre alt","direkter Migrationshintergrund","340","0.414749628332539","0.381312504194991","0.448186752470086"
"Grosse Sorgen","2001","16-34 Jahre alt","indirekter Migrationshintergrund","256","0.411769685147077","0.374021820706969","0.449517549587185"
"Grosse Sorgen","2001","35-65 Jahre alt","kein Migrationshintergrund","5389","0.52292661020978","0.513316108125361","0.532537112294199"
"Grosse Sorgen","2001","35-65 Jahre alt","direkter Migrationshintergrund","785","0.462911856173726","0.439570339726879","0.486253372620573"
"Grosse Sorgen","2001","35-65 Jahre alt","indirekter Migrationshintergrund","46","0.373658039101819","0.280231040379752","0.467085037823886"
"Grosse Sorgen","2001","66 und älter","kein Migrationshintergrund","1831","0.600086845516498","0.58271838545594","0.617455305577057"
"Grosse Sorgen","2001","66 und älter","direkter Migrationshintergrund","162","0.512880999162077","0.459515696033422","0.566246302290732"
"Grosse Sorgen","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2001","16-34 Jahre alt","kein Migrationshintergrund","2274","0.481136037332155","0.466956906850811","0.4953151678135"
"Einige Sorgen","2001","16-34 Jahre alt","direkter Migrationshintergrund","403","0.460701418363828","0.426872393487406","0.49453044324025"
"Einige Sorgen","2001","16-34 Jahre alt","indirekter Migrationshintergrund","303","0.443060099994074","0.404959923523318","0.481160276464829"
"Einige Sorgen","2001","35-65 Jahre alt","kein Migrationshintergrund","4331","0.409567126077528","0.400105170171919","0.419029081983138"
"Einige Sorgen","2001","35-65 Jahre alt","direkter Migrationshintergrund","778","0.429773710447355","0.406599727987046","0.452947692907664"
"Einige Sorgen","2001","35-65 Jahre alt","indirekter Migrationshintergrund","47","0.49343785988846","0.396885681455667","0.589990038321253"
"Einige Sorgen","2001","66 und älter","kein Migrationshintergrund","1036","0.337802440510835","0.321033848608177","0.354571032413493"
"Einige Sorgen","2001","66 und älter","direkter Migrationshintergrund","134","0.375787870258739","0.324078336578547","0.427497403938932"
"Einige Sorgen","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2001","16-34 Jahre alt","kein Migrationshintergrund","494","0.108715093776227","0.0998814048885424","0.117548782663911"
"Keine Sorgen","2001","16-34 Jahre alt","direkter Migrationshintergrund","91","0.124548953303633","0.102138479427713","0.146959427179554"
"Keine Sorgen","2001","16-34 Jahre alt","indirekter Migrationshintergrund","94","0.145170214858849","0.11815116434833","0.172189265369369"
"Keine Sorgen","2001","35-65 Jahre alt","kein Migrationshintergrund","656","0.067506263712692","0.0626786989688823","0.0723338284565017"
"Keine Sorgen","2001","35-65 Jahre alt","direkter Migrationshintergrund","190","0.107314433378919","0.0928255319491091","0.121803334808729"
"Keine Sorgen","2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2001","66 und älter","kein Migrationshintergrund","189","0.0621107139726669","0.0535535379773088","0.0706678899680249"
"Keine Sorgen","2001","66 und älter","direkter Migrationshintergrund","41","0.111331130579184","0.0777487535060718","0.144913507652295"
"Keine Sorgen","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2002","16-34 Jahre alt","kein Migrationshintergrund","1847","0.396533957004303","0.382662020859283","0.410405893149324"
"Grosse Sorgen","2002","16-34 Jahre alt","direkter Migrationshintergrund","270","0.370599640276775","0.335825614065268","0.405373666488281"
"Grosse Sorgen","2002","16-34 Jahre alt","indirekter Migrationshintergrund","208","0.30248350455776","0.266672406214157","0.338294602901364"
"Grosse Sorgen","2002","35-65 Jahre alt","kein Migrationshintergrund","5466","0.508980569362832","0.499815728747219","0.518145409978445"
"Grosse Sorgen","2002","35-65 Jahre alt","direkter Migrationshintergrund","732","0.446523231019759","0.422933102583078","0.470113359456441"
"Grosse Sorgen","2002","35-65 Jahre alt","indirekter Migrationshintergrund","51","0.388343506657844","0.304563916000926","0.472123097314761"
"Grosse Sorgen","2002","66 und älter","kein Migrationshintergrund","2040","0.639956496359553","0.623453639749939","0.656459352969167"
"Grosse Sorgen","2002","66 und älter","direkter Migrationshintergrund","185","0.568771881383956","0.516813217783791","0.620730544984122"
"Grosse Sorgen","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2002","16-34 Jahre alt","kein Migrationshintergrund","2331","0.469360606908713","0.455208420753973","0.483512793063453"
"Einige Sorgen","2002","16-34 Jahre alt","direkter Migrationshintergrund","385","0.501425850528661","0.465425458881055","0.537426242176266"
"Einige Sorgen","2002","16-34 Jahre alt","indirekter Migrationshintergrund","331","0.544345057028022","0.505517082447263","0.583173031608781"
"Einige Sorgen","2002","35-65 Jahre alt","kein Migrationshintergrund","5083","0.420886447665569","0.411835598841545","0.429937296489593"
"Einige Sorgen","2002","35-65 Jahre alt","direkter Migrationshintergrund","833","0.469083718486239","0.445402896169454","0.492764540803025"
"Einige Sorgen","2002","35-65 Jahre alt","indirekter Migrationshintergrund","58","0.471084290999332","0.385278033766709","0.556890548231954"
"Einige Sorgen","2002","66 und älter","kein Migrationshintergrund","1046","0.311726469327358","0.295801676729861","0.327651261924855"
"Einige Sorgen","2002","66 und älter","direkter Migrationshintergrund","131","0.346794285972323","0.296860288876145","0.396728283068501"
"Einige Sorgen","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2002","16-34 Jahre alt","kein Migrationshintergrund","599","0.134105436086983","0.124442120383145","0.143768751790822"
"Keine Sorgen","2002","16-34 Jahre alt","direkter Migrationshintergrund","86","0.127974509194565","0.103921727284363","0.152027291104766"
"Keine Sorgen","2002","16-34 Jahre alt","indirekter Migrationshintergrund","93","0.153171438414218","0.125092790190077","0.181250086638358"
"Keine Sorgen","2002","35-65 Jahre alt","kein Migrationshintergrund","881","0.0701329829715986","0.0654513587320536","0.0748146072111436"
