year,bula_h,rentown,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,Owner,,,,,,,,,,,,
1984,Schleswig-Holstein,Tenant,95,252.67463196563622,225.2820607165682,278.76272131920064,165.66643092938105,221.63340655797168,306.0,46.0,516.5003536059285,219.0,182.62499999999991,239.0
1984,Hamburg,Owner,,,,,,,,,,,,
1984,Hamburg,Tenant,143,230.2236269066916,214.21096291584388,245.22495987158013,163.0,218.67877772531162,272.1279387311081,94.0,435.8198468277702,219.0,207.87499999999997,239.0
1984,Lower Saxony,Owner,,,,,,,,,,,,
1984,Lower Saxony,Tenant,322,199.81447697108214,190.8668503442069,208.8625998671602,148.0,191.90268047527488,239.1225222008752,12.0,375.806305502188,192.0,180.0,208.0
1984,Bremen,Owner,,,,,,,,,,,,
1984,Bremen,Tenant,58,191.9905064453643,180.0055735089058,202.46317437573305,161.0,192.6032371438882,231.7289891795645,74.0,306.0,192.0,175.0,208.0
1984,North Rhine-Westphalia,Owner,,,,,,,,,,,,
1984,North Rhine-Westphalia,Tenant,1123,211.60334614820547,204.03505388227853,217.93788351359245,143.0,197.3946702731014,262.0018434190355,40.0,440.5046085475887,198.0,192.0,212.0
1984,Hesse,Owner,,,,,,,,,,,,
1984,Hesse,Tenant,395,221.99733863317223,209.06354119576073,232.58666284888275,153.0,204.0,281.0,25.0,473.0,204.0,189.0,217.0
1984,"Rhineland-Palatinate, Saarland",Owner,,,,,,,,,,,,
1984,"Rhineland-Palatinate, Saarland",Tenant,186,188.19127276153338,173.4387467220716,200.91771667171696,127.0,178.0,230.0,51.0,384.5,178.0,163.0,193.125
1984,Baden-Wuerttemberg,Owner,,,,,,,,,,,,
1984,Baden-Wuerttemberg,Tenant,657,207.97073507557894,196.68818471570793,216.34875039507992,140.0,199.0,255.0,10.0,427.5,199.0,192.0,214.0
1984,Bavaria,Owner,,,,,,,,,,,,
1984,Bavaria,Tenant,559,227.31358054233877,215.05098823218978,238.34137112509424,140.96817069925814,204.0,296.0,10.0,528.5477439511128,204.0,199.0,222.0
1984,Berlin,Owner,,,,,,,,,,,,
1984,Berlin,Tenant,202,213.3575525592047,200.66570320867083,228.83522365919413,144.56624766147223,188.7727128314599,257.0,43.0,425.6506285077917,189.0,169.0,215.0
1985,Schleswig-Holstein,Owner,,,,,,,,,,,,
1985,Schleswig-Holstein,Tenant,87,245.95974703573205,221.25561317652017,270.35933115288105,163.0,239.04655205254073,306.0,71.0,520.5,234.0,198.0,264.0
1985,Hamburg,Owner,,,,,,,,,,,,
1985,Hamburg,Tenant,138,236.174984926666,219.14351234484676,252.65862775609187,161.71505771900286,218.54219397668393,306.0,92.0,522.4274134214957,219.0,197.92499999999998,237.0
1985,Lower Saxony,Owner,,,,,,,,,,,,
1985,Lower Saxony,Tenant,277,209.80265020430883,200.10283906679584,218.38202173531815,153.0,199.0,247.70838492764196,25.0,389.7709623191049,199.0,187.0,209.0
1985,Bremen,Owner,,,,,,,,,,,,
1985,Bremen,Tenant,48,199.1593072716754,186.72085290717393,211.9347873786416,170.0,203.241279503624,230.88095472145764,86.0,299.0,203.0,194.0,228.0
1985,North Rhine-Westphalia,Owner,,,,,,,,,,,,
1985,North Rhine-Westphalia,Tenant,990,217.53933148925864,210.2130191299976,223.89365958779422,147.0,204.0,265.0,15.0,442.0,204.0,199.975,214.0
1985,Hesse,Owner,,,,,,,,,,,,
1985,Hesse,Tenant,352,233.10894430519414,215.10511426004553,247.00784336949022,153.0,209.89805707970504,282.9218702127486,1.0,477.80467553187157,209.0,188.0,214.0
1985,"Rhineland-Palatinate, Saarland",Owner,,,,,,,,,,,,
1985,"Rhineland-Palatinate, Saarland",Tenant,159,196.30783183149012,182.89871779949655,211.29685987418057,139.56423193533874,194.0,241.5304484938872,35.0,394.4797733317099,194.0,176.0,210.0
1985,Baden-Wuerttemberg,Owner,,,,,,,,,,,,
1985,Baden-Wuerttemberg,Tenant,578,213.626689934223,203.296094210283,223.2295325523125,148.0,204.0,265.0,10.0,440.5,204.0,194.0,223.025
1985,Bavaria,Owner,,,,,,,,,,,,
1985,Bavaria,Tenant,491,228.2273257007972,214.68549825885552,241.30454384352672,138.0,196.68054838891703,301.9032087785524,25.0,547.7580219463811,197.0,183.95,210.0
1985,Berlin,Owner,,,,,,,,,,,,
1985,Berlin,Tenant,183,215.5179009215956,196.5109131321969,229.50176171835875,148.44301865786238,181.60422105379246,260.5982594605009,51.0,428.8311206644587,182.0,164.87499999999997,193.025
1986,Schleswig-Holstein,Owner,,,,,,,,,,,,
1986,Schleswig-Holstein,Tenant,75,245.50978629500796,216.14247572211934,271.7342852479613,167.72811678566956,218.67082425955815,321.76906928173565,15.0,552.8304980258348,219.0,183.0,249.0
1986,Hamburg,Owner,,,,,,,,,,,,
1986,Hamburg,Tenant,123,244.00814020659314,222.1192490637814,264.19995477153674,166.07787464092516,230.0,295.9962648675121,98.0,490.8738502073925,230.0,204.92499999999998,256.0
1986,Lower Saxony,Owner,,,,,,,,,,,,
1986,Lower Saxony,Tenant,269,213.52559733988,204.4031250783792,222.12791149325298,161.0,204.0,255.0,56.0,396.0,204.0,190.95,214.0
1986,Bremen,Owner,,,,,,,,,,,,
1986,Bremen,Tenant,46,198.06897575406123,181.55047059436933,212.99007666561536,168.0,204.0,224.0,84.0,308.0,204.0,195.0,235.0
1986,North Rhine-Westphalia,Owner,,,,,,,,,,,,
1986,North Rhine-Westphalia,Tenant,926,221.9622201884486,215.36628188248562,229.35088316831565,153.0,204.0,280.0,20.0,470.5,204.0,194.0,209.05
1986,Hesse,Owner,,,,,,,,,,,,
1986,Hesse,Tenant,334,231.98957937754855,218.2504654506587,244.32306230960916,158.0,219.0,285.0382198117052,25.0,475.59554952926294,219.0,196.0,234.0
1986,"Rhineland-Palatinate, Saarland",Owner,,,,,,,,,,,,
1986,"Rhineland-Palatinate, Saarland",Tenant,157,206.99305164914327,189.7018811957431,224.9440991744932,153.0,204.0,253.36553927493506,25.0,403.91384818733763,204.0,193.87499999999997,230.0
1986,Baden-Wuerttemberg,Owner,,,,,,,,,,,,
1986,Baden-Wuerttemberg,Tenant,541,221.45439717628273,211.54427627807502,234.42400281555737,152.46520432910552,204.0,281.0,10.0,473.8021935063417,204.0,204.0,214.0
1986,Bavaria,Owner,,,,,,,,,,,,
1986,Bavaria,Tenant,448,235.04909988258888,219.71407329819004,249.20603122673302,139.7053292981099,204.0,306.0,25.0,555.4420060528352,204.0,194.0,224.0
1986,Berlin,Owner,,,,,,,,,,,,
1986,Berlin,Tenant,179,220.01978861823702,202.0458294479332,236.68373157108863,143.0,191.03489213476834,274.2084078589032,61.0,471.02101964725796,191.0,170.92499999999998,212.0
1987,Schleswig-Holstein,Owner,,,,,,,,,,,,
1987,Schleswig-Holstein,Tenant,72,269.71225714047245,246.00269966246537,296.6272745049549,174.8396364991452,255.0,325.8056796098488,106.0,552.2547442759043,255.0,220.0,289.1
1987,Hamburg,Owner,,,,,,,,,,,,
1987,Hamburg,Tenant,104,242.7739527207945,223.07409148177044,259.61773242904525,174.2152092038822,230.0,302.05327133981064,76.0,493.81036454370326,230.0,205.0,258.0
1987,Lower Saxony,Owner,,,,,,,,,,,,
1987,Lower Saxony,Tenant,272,219.12904616089105,209.52867444730344,230.42124083762928,164.90046161183915,207.0,265.0,34.0,415.14930758224125,207.0,190.0,220.0
1987,Bremen,Owner,,,,,,,,,,,,
1987,Bremen,Tenant,43,214.02916214216646,196.35262122246039,232.85570279197105,186.96824140440538,219.5841401004516,240.0,107.42060351101344,319.54763789339194,219.0,211.0,244.0
1987,North Rhine-Westphalia,Owner,,,,,,,,,,,,
1987,North Rhine-Westphalia,Tenant,910,229.42417866147707,221.22389304192237,236.9370056027798,155.0,214.0,277.52625187128996,20.0,461.3156296782249,214.0,206.0,223.025
1987,Hesse,Owner,,,,,,,,,,,,
1987,Hesse,Tenant,321,241.02838395659236,224.33516107163615,256.75954078770144,160.92306137078393,229.93532135383276,297.91649975549785,30.0,503.4066573325687,229.0,215.0,254.0
1987,"Rhineland-Palatinate, Saarland",Owner,,,,,,,,,,,,
1987,"Rhineland-Palatinate, Saarland",Tenant,153,217.64613475227918,203.4364897972526,232.28635591937797,153.0,204.0,255.0,46.0,408.0,204.0,191.0,214.05
1987,Baden-Wuerttemberg,Owner,,,,,,,,,,,,
1987,Baden-Wuerttemberg,Tenant,535,228.1738913677654,214.6681462696652,239.4755783946234,153.0,214.0,281.0,10.0,473.0,214.0,198.0,224.0
1987,Bavaria,Owner,,,,,,,,,,,,
1987,Bavaria,Tenant,454,230.58683515184282,218.22495883311512,241.4304954702127,144.27496209010604,204.0,306.0,25.0,548.587556864841,204.0,194.0,224.0
1987,Berlin,Owner,,,,,,,,,,,,
1987,Berlin,Tenant,178,222.75424788975246,207.86653621133527,242.2061277338773,149.8598745933795,189.0,260.893356497703,35.0,427.4435793541883,189.0,165.0,202.0
1988,Schleswig-Holstein,Owner,,,,,,,,,,,,
1988,Schleswig-Holstein,Tenant,72,271.2933120062017,239.59737220353355,296.9379095149269,192.36407183732584,255.0,328.4089744090012,51.0,532.4763282665142,255.0,228.97500000000002,270.25
1988,Hamburg,Owner,,,,,,,,,,,,
1988,Hamburg,Tenant,93,267.41149976142515,237.2320934788401,293.09549004164603,178.0,246.7788735611727,322.0,51.0,538.0,245.0,214.0,284.05
1988,Lower Saxony,Owner,,,,,,,,,,,,
1988,Lower Saxony,Tenant,266,232.21429296593206,221.89080616601044,242.9319011926495,178.0,227.0,281.0,23.5,435.5,227.0,219.0,250.0
1988,Bremen,Owner,,,,,,,,,,,,
1988,Bremen,Tenant,43,221.4268031470537,204.79194018965984,239.87423529183275,162.10416552874153,216.4280091585868,250.0,82.0,381.8437517068877,217.0,186.0,232.2
1988,North Rhine-Westphalia,Owner,,,,,,,,,,,,
1988,North Rhine-Westphalia,Tenant,855,233.0849970119568,225.3985345231466,241.26257246199756,161.06938931269138,222.89166048625808,286.0,10.0,473.3959160309629,223.0,216.0,232.0
1988,Hesse,Owner,,,,,,,,,,,,
1988,Hesse,Tenant,303,243.87937098620583,229.77635506259202,260.19372986336043,160.1640103426086,230.0,306.0,0.0,524.7539844860871,230.0,206.0,246.0
1988,"Rhineland-Palatinate, Saarland",Owner,,,,,,,,,,,,
1988,"Rhineland-Palatinate, Saarland",Tenant,151,221.2963351040474,203.47660519090343,238.15538001452205,163.80665451405676,204.0,266.2457244208323,28.0,419.90432928099557,204.0,179.0,217.0
1988,Baden-Wuerttemberg,Owner,,,,,,,,,,,,
1988,Baden-Wuerttemberg,Tenant,507,230.5213232468153,218.09217240402756,242.38553942853724,153.0,214.0,290.4988533479562,5.0,496.74713336989043,214.0,193.0,224.0
1988,Bavaria,Owner,,,,,,,,,,,,
1988,Bavaria,Tenant,431,253.01213873570364,235.79659833840196,266.48728611117497,153.0,212.2688229625479,332.0,25.0,600.5,212.0,188.92499999999998,220.075
1988,Berlin,Owner,,,,,,,,,,,,
1988,Berlin,Tenant,171,235.28682496395356,215.00829872447147,250.94586058382006,165.30738237892638,201.66580116155924,281.2590922035636,38.0,455.18665694051947,199.0,170.92499999999998,212.0
1989,Schleswig-Holstein,Owner,,,,,,,,,,,,
1989,Schleswig-Holstein,Tenant,75,285.61972635053655,254.7722418811279,313.2941042754819,184.0,275.64246901011086,335.70789007573893,109.0,563.2697251893474,281.0,256.0,317.0
1989,Hamburg,Owner,,,,,,,,,,,,
1989,Hamburg,Tenant,94,261.61159703305,235.1115166593936,286.40439669525415,194.0,252.0042490289618,319.15409478643727,98.0,506.8852369660932,255.0,237.0,293.0
1989,Lower Saxony,Owner,,,,,,,,,,,,
1989,Lower Saxony,Tenant,270,234.75010346071394,221.9792313533169,245.10976279161085,172.12674754253297,214.0,299.68009133995537,46.0,491.010107036089,214.0,198.0,224.0
1989,Bremen,Owner,,,,,,,,,,,,
1989,Bremen,Tenant,48,245.38033760793135,212.86082990544583,275.28534967893233,178.0,228.43377274530127,279.86392544614733,85.0,432.6598136153683,224.0,203.0,252.0
1989,North Rhine-Westphalia,Owner,,,,,,,,,,,,
1989,North Rhine-Westphalia,Tenant,819,242.04058467164018,233.58215389860703,250.31293151032204,171.0,230.0,300.7337179210695,25.0,495.33429480267375,230.0,223.0,238.0
1989,Hesse,Owner,,,,,,,,,,,,
1989,Hesse,Tenant,310,263.0322769352176,247.21065696781375,278.0008124476106,184.0,254.07858840217705,332.0,0.0,554.0,252.0,244.0,274.0
1989,"Rhineland-Palatinate, Saarland",Owner,,,,,,,,,,,,
1989,"Rhineland-Palatinate, Saarland",Tenant,136,229.11836831599842,211.35696669088335,248.0241348949153,169.5616468562645,224.90104505888152,281.0,35.0,448.15752971560323,225.0,210.0,254.0
1989,Baden-Wuerttemberg,Owner,,,,,,,,,,,,
1989,Baden-Wuerttemberg,Tenant,479,233.1766204794065,218.533058567493,246.64331998045404,154.872901481481,219.0,281.0,10.0,470.1906477777785,219.0,208.0,234.0
1989,Bavaria,Owner,,,,,,,,,,,,
1989,Bavaria,Tenant,431,264.1414863185023,247.43741255762438,281.4795575548318,163.0,230.0,332.0,25.0,585.5,230.0,205.0,256.0
1989,Berlin,Owner,,,,,,,,,,,,
1989,Berlin,Tenant,171,242.85871213765094,220.3072665684943,261.4845641466461,155.69204364655724,204.0,282.98740017311485,40.0,473.93043496295127,204.0,178.0,219.0
1990,Schleswig-Holstein,Owner,,,,,,,,,,,,
1990,Schleswig-Holstein,Tenant,74,272.0361783631605,243.64618747449083,294.82934117979914,204.0,255.0,327.32280718355645,102.0,512.3070179588912,255.0,224.0,280.0
1990,Hamburg,Owner,,,,,,,,,,,,
1990,Hamburg,Tenant,90,267.23267934773196,237.32542113477052,290.92495588550787,202.58228814236037,255.1970871917827,328.2105275255547,93.0,516.6528866003462,255.0,229.0,298.15
1990,Lower Saxony,Owner,,,,,,,,,,,,
1990,Lower Saxony,Tenant,260,241.440400809757,229.27684398211844,254.94803232190276,182.91361644340344,230.0,291.35600144334353,20.25003894349331,454.0195789432537,230.0,215.0,246.0
1990,Bremen,Owner,,,,,,,,,,,,
1990,Bremen,Tenant,43,246.65183221217788,210.09626711137463,277.18460715609825,194.78128493434863,230.0,271.63700699521166,92.0,386.9205900865062,230.0,205.0,256.0
1990,North Rhine-Westphalia,Owner,,,,,,,,,,,,
1990,North Rhine-Westphalia,Tenant,789,248.57999155040977,240.5761085539486,256.27658348652903,178.0,238.95783543623114,306.0,0.0,498.0,239.0,231.0,248.0
1990,Hesse,Owner,,,,,,,,,,,,
1990,Hesse,Tenant,299,271.5370991409185,253.95736956322327,291.2920412197416,194.0,255.0,342.2943125834711,25.0,564.7357814586777,255.0,244.875,272.15
1990,"Rhineland-Palatinate, Saarland",Owner,,,,,,,,,,,,
