year,quintil_oecd_hh,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2003,,West,630,585.6576218210956,575.2652862983409,596.0499573438503,403.69773724322374,545.9315693756428,717.3284240586811,50.0,1187.774454281867,545.0,514.875,587.025
2003,,East,101,477.08755735852225,453.71225068941453,500.46286402762996,303.26967557078257,401.86503466466104,592.5093134245369,102.0,1026.3687702051684,401.0,302.0,453.0
2004,,West,808,363.7656021201735,358.7150764198567,368.81612782049035,267.0,342.0,439.0,30.0,697.0,342.0,324.0,358.0
2004,,East,397,293.6713385515817,288.17323920662983,299.16943789653357,219.3187388969358,287.5124496127503,347.09208748737433,62.0,538.7521103730321,288.0,278.0,302.025
2004,,West,911,413.0248443730257,408.4505210791206,417.5991676669308,319.0,392.0,490.0,62.5,746.5,392.0,384.0,406.025
2004,,East,431,319.70564157182855,314.49984792091027,324.91143522274683,246.13781412463666,310.56309461380147,383.0,74.0,588.2932788130449,310.0,295.0,324.0
2004,,West,926,438.0959717887792,432.6862195345457,443.50572404301266,320.0,400.0,530.0,122.0,845.0,400.0,381.975,409.025
2004,,East,398,346.79140014064745,340.47334455381815,353.10945572747676,264.0215074214483,325.0,415.40768958461024,36.94223417670537,642.4869628293532,325.0,311.0,335.025
2004,,West,828,478.5851345011266,472.41616126529,484.75410773696325,354.5453366208201,450.0,570.4883398516904,39.0,894.4028446979959,450.0,434.0,470.0
2004,,East,232,406.3398039036471,396.51126172245256,416.1683460848417,301.00829073314026,391.0,479.0,61.0,745.9875639002896,391.0,374.0,432.05
2004,,West,601,617.3375365783334,606.3457409795927,628.329332177074,419.3798654160809,560.0,749.9440209500815,16.0,1245.7902542510824,560.0,530.0,580.0
2004,,East,88,475.71041484252356,445.14292371670655,506.2779059683406,282.0,387.9615822399476,611.5039917008687,110.0,1105.759979252172,394.0,303.74999999999994,473.0
2005,,West,815,358.2329036837972,353.6391034653161,362.82670390227827,263.33581801973963,339.0770209037144,422.3524891152525,60.0,660.8774957585218,339.0,328.0,350.025
2005,,East,405,297.3415074711374,292.122795589739,302.5602193525358,219.0,282.78388398313155,351.7612084488296,65.0,550.903021122074,282.0,267.0,293.0
2005,,West,828,410.73715318901515,405.3943267296976,416.0799796483327,310.0,383.0,483.24769337659217,50.12845993511178,743.1192334414804,383.0,368.0,391.0
2005,,East,407,333.9629923634746,328.56201445908994,339.36397026785926,263.0,317.47828093671563,388.042260765357,75.43660885196448,575.6056519133925,318.0,308.975,326.0
2005,,West,887,431.9538845978789,426.6220662401567,437.28570295560115,322.0,400.0,516.0,66.0,807.0,400.0,386.0,415.0
2005,,East,362,361.6002136898545,355.00417215162156,368.19625522808747,279.00431319472005,343.4789051834237,424.58005879236964,60.640694798245676,642.943677188844,343.0,325.0,364.0
2005,,West,782,483.1591486902471,476.2075136534975,490.1107837269967,360.0,450.0,576.9278206093088,50.0,902.319551523272,450.0,433.0,460.0
2005,,East,216,404.4410636133684,394.3250793686828,414.557047858054,302.61989038195134,375.3758929587388,465.0,59.04972595487834,708.570164427073,375.0,348.775,412.05
2005,,West,657,640.2768126004028,629.7299169292271,650.8237082715784,438.0277907223686,585.1687508588703,767.2615702473128,50.0,1261.112239534729,585.0,550.0,613.075
2005,,East,92,488.12656892492777,460.3248431925057,515.9282946573499,275.45003812384135,441.0271569035988,620.0,123.0,1136.824942814238,440.0,327.0,509.2
2006,,West,907,367.9410732461466,363.3481266990498,372.5340197932433,280.0,354.72815059968656,436.2352308780968,45.64715368285482,670.588077195242,355.0,345.0,369.025
2006,,East,446,296.13052329732244,291.44956759492436,300.8114789997205,224.59179305364063,280.0,353.0,86.0,545.6123104195391,280.0,264.0,287.075
2006,,West,910,404.8848808815876,400.08658997895947,409.68317178421574,300.66679992134317,385.0,480.0,50.0,748.9998001179853,385.0,373.0,399.0
2006,,East,443,330.4240448559463,325.63433914697123,335.2137505649214,260.0,319.96492446042356,380.0,100.0,560.0,320.0,314.975,335.0
2006,,West,923,446.5625588245877,441.0093366628902,452.11578098628524,323.3226731767475,414.0,538.2498280352372,30.0,860.6405603229717,414.0,397.95,423.0
2006,,East,381,356.853939033771,350.45880965276615,363.2490684147758,272.0,337.5156535872522,430.0,90.0,667.0,337.0,323.0,351.05
2006,,West,805,488.1600203089295,481.58684866537493,494.7331919524841,350.1233763565461,450.0,587.4614675490936,80.0,943.4686043379149,450.0,420.0,463.0
2006,,East,231,411.80729379916926,401.36346639548674,422.2511212028518,309.3766322740526,384.9782860470244,487.70634163099936,80.0,755.2009056664194,385.0,370.0,405.025
2006,,West,739,607.7959922065323,597.1549538392507,618.437030573814,420.0,560.0,730.0,45.0,1195.0,560.0,532.925,588.05
2006,,East,100,473.99692525683565,453.20689661293164,494.78695390073966,298.58340585978857,455.0181755863594,593.8670270675002,115.0,950.0,455.0,390.0,512.0
2007,,West,770,369.16074434817796,364.1766602555881,374.1448284407678,278.0,354.2973196664882,440.21164963283604,37.0,683.5291240820901,354.0,338.975,368.0
2007,,East,384,295.81095545410636,290.84159830868117,300.78031259953156,229.0,285.3372687722094,342.7964818743559,58.305277188466164,513.4912046858897,285.0,266.975,298.0
