year,quintil_oecd_hh,rentown,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1987,5th Quintile,Owner,,,,,,,,,,,,
1987,5th Quintile,Tenant,425,298.9636071444619,292.41034373773317,305.5168705511906,212.0,265.0,358.4838600494974,10.0,578.2096501237436,265.0,244.0,275.0
1988,1st Quintile,Owner,,,,,,,,,,,,
1988,1st Quintile,Tenant,699,196.683202585932,193.6785491040068,199.6878560678572,138.0,180.0,250.0,5.0,418.0,180.0,169.0,189.0
1988,2nd Quintile,Owner,,,,,,,,,,,,
1988,2nd Quintile,Tenant,640,222.25813068888812,218.8349764505887,225.68128492718753,158.0,206.675993728579,267.56439819841785,10.0,431.9109954960446,207.0,196.0,210.0
1988,3rd Quintile,Owner,,,,,,,,,,,,
1988,3rd Quintile,Tenant,613,235.63334454262895,231.73667776529797,239.53001131995993,166.1199439355744,221.92157413319617,291.0,15.0,478.32008409663837,222.0,214.0,240.0
1988,4th Quintile,Owner,,,,,,,,,,,,
1988,4th Quintile,Tenant,542,259.1213567708798,254.4055973102735,263.8371162314861,178.0,240.0,306.0,10.0,498.0,240.0,225.0,246.025
1988,5th Quintile,Owner,,,,,,,,,,,,
1988,5th Quintile,Tenant,396,309.73811848649706,303.10482493886906,316.37141203412506,214.0,286.0,368.0,0.0,599.0,286.0,266.975,296.0
1989,1st Quintile,Owner,,,,,,,,,,,,
1989,1st Quintile,Tenant,682,204.7407582500017,201.561622811887,207.91989368811642,148.0,186.0,255.0,0.0,415.5,186.0,178.0,194.0
1989,2nd Quintile,Owner,,,,,,,,,,,,
1989,2nd Quintile,Tenant,662,234.81932868576789,231.28091186273318,238.3577455088026,165.92503646302126,224.0,281.0,16.0,453.6124453054681,224.0,213.0,242.0
1989,3rd Quintile,Owner,,,,,,,,,,,,
1989,3rd Quintile,Tenant,586,245.11499070420206,240.88498398169642,249.3449974267077,174.0,222.0,306.0,25.0,504.0,222.0,210.92499999999998,235.0
1989,4th Quintile,Owner,,,,,,,,,,,,
1989,4th Quintile,Tenant,528,258.29547563917475,254.07469069256345,262.51626058578603,189.0,248.24390186688217,313.28320313061766,10.0,499.7080078265442,247.0,239.0,264.0
1989,5th Quintile,Owner,,,,,,,,,,,,
1989,5th Quintile,Tenant,374,326.4214934166863,319.2162033192903,333.6267835140823,230.0,306.0,398.0,35.0,650.0,306.0,289.95,329.05
1990,1st Quintile,Owner,,,,,,,,,,,,
1990,1st Quintile,Tenant,1503,28.85393897273676,28.049333730872203,29.658544214601317,16.0,23.0,30.0,0.0,51.0,23.0,22.0,24.0
1990,2nd Quintile,Owner,,,,,,,,,,,,
1990,2nd Quintile,Tenant,833,219.77002788797282,216.96841910205953,222.5716366738861,162.23779737283874,204.0,270.0,17.0,431.6433039407419,204.0,194.0,204.0
1990,3rd Quintile,Owner,,,,,,,,,,,,
1990,3rd Quintile,Tenant,777,237.3384169543877,234.1193948809472,240.5574390278282,176.0,230.0,287.91727167338394,15.0,455.79317918345987,230.0,221.95,241.0
1990,4th Quintile,Owner,,,,,,,,,,,,
1990,4th Quintile,Tenant,648,264.9164129445619,260.7549974460308,269.077828443093,191.0644255720348,251.0,327.0,15.0,530.9033616419479,251.0,243.95,267.125
1990,5th Quintile,Owner,,,,,,,,,,,,
1990,5th Quintile,Tenant,466,331.7118817163429,324.8187656460967,338.604997786589,229.44338093893901,306.0,411.16574594719094,0.0,683.7492934595689,306.0,294.0,331.0
1991,1st Quintile,Owner,,,,,,,,,,,,
1991,1st Quintile,Tenant,1393,38.42681651602853,36.83128039544424,40.02235263661282,19.0,26.0,34.335777546408984,2.0,57.339443866022464,26.0,25.0,27.0
1991,2nd Quintile,Owner,,,,,,,,,,,,
1991,2nd Quintile,Tenant,824,219.04731849285162,216.0598726171529,222.03476436855033,156.03272537105636,204.0,270.0,5.0,440.95091194341546,204.0,196.0,209.025
1991,3rd Quintile,Owner,,,,,,,,,,,,
1991,3rd Quintile,Tenant,759,243.6621424309614,239.9928529994002,247.3314318625226,178.0,230.0,286.0,50.0,448.0,230.0,226.0,239.0
1991,4th Quintile,Owner,,,,,,,,,,,,
1991,4th Quintile,Tenant,654,264.82947734235063,260.7606013576967,268.89835332700454,189.0,254.0,326.4512753186178,30.0,532.6281882965444,254.0,252.0,275.0
1991,5th Quintile,Owner,,,,,,,,,,,,
1991,5th Quintile,Tenant,479,331.9703572279011,325.1276237469683,338.8130907088339,223.076499361101,296.0,409.0,0.0,687.8852509583485,296.0,281.875,308.0
1992,1st Quintile,Owner,,,,,,,,,,,,
1992,1st Quintile,Tenant,1030,159.96096513373183,157.02749779632833,162.89443247113533,92.0,127.0,204.0,5.0,372.0,127.0,113.0,132.0
1992,2nd Quintile,Owner,,,,,,,,,,,,
1992,2nd Quintile,Tenant,994,215.898537175758,212.3150036074143,219.48207074410172,130.0,197.0,276.0,10.0,495.0,197.0,187.975,205.0
1992,3rd Quintile,Owner,,,,,,,,,,,,
1992,3rd Quintile,Tenant,869,244.86679297870774,241.09691338934877,248.6366725680667,166.09321961039217,230.0,306.0,0.0,515.8601705844118,230.0,218.0,241.0
1992,4th Quintile,Owner,,,,,,,,,,,,
1992,4th Quintile,Tenant,736,276.4544751308233,271.8701242639746,281.038825997672,189.0,253.0,335.9811749216383,12.0,556.4529373040957,253.0,242.97500000000002,270.0
1992,5th Quintile,Owner,,,,,,,,,,,,
1992,5th Quintile,Tenant,471,348.07062522565775,340.6611343719191,355.4801160793964,235.0,321.9548779992351,435.0,5.0,735.0,322.0,311.0,343.0
1993,1st Quintile,Owner,,,,,,,,,,,,
1993,1st Quintile,Tenant,973,211.76989717639202,208.37510881342146,215.16468553936258,142.0,188.0,255.85511616001327,0.0,426.63779040003317,188.0,182.0,194.0
1993,2nd Quintile,Owner,,,,,,,,,,,,
1993,2nd Quintile,Tenant,1012,236.9345608861598,233.77617316346357,240.09294860885603,164.6700237263084,218.0,290.7918685838037,10.0,479.97463587004665,218.0,206.0,228.0
1993,3rd Quintile,Owner,,,,,,,,,,,,
1993,3rd Quintile,Tenant,858,270.7906469279414,266.8394056110444,274.7418882448384,190.0,247.0,325.0,38.0,527.5,247.0,239.0,257.025
1993,4th Quintile,Owner,,,,,,,,,,,,
1993,4th Quintile,Tenant,731,309.60597609204206,304.5581595145148,314.6537926695693,214.0,286.0,383.0,16.0,636.5,286.0,271.0,302.0
1993,5th Quintile,Owner,,,,,,,,,,,,
1993,5th Quintile,Tenant,481,372.223187076516,364.11010509532747,380.33626905770456,245.0,342.0,457.13930684439043,30.0,775.3482671109762,342.0,317.95,362.0
1994,1st Quintile,Owner,,,,,,,,,,,,
1994,1st Quintile,Tenant,1027,241.25450297817608,237.11571057638827,245.3932953799639,163.0,215.0,296.0,3.0,495.5,215.0,203.0,224.0
1994,2nd Quintile,Owner,,,,,,,,,,,,
1994,2nd Quintile,Tenant,948,275.2424765008006,271.4090987862374,279.0758542153638,184.44823146809776,257.03435879229136,335.587532706064,14.0,562.2964845630133,257.0,246.97500000000002,269.0
1994,3rd Quintile,Owner,,,,,,,,,,,,
1994,3rd Quintile,Tenant,805,294.7309881350392,290.4727638153716,298.9892124547068,211.3658747130782,275.7133944754981,358.0,5.0,577.9511879303827,276.0,265.0,288.025
1994,4th Quintile,Owner,,,,,,,,,,,,
1994,4th Quintile,Tenant,712,336.7429478409809,330.7042144056398,342.781681276322,224.0,301.88946071543256,407.0946842709977,34.0,681.7367106774941,302.0,290.92499999999995,318.125
1994,5th Quintile,Owner,,,,,,,,,,,,
1994,5th Quintile,Tenant,484,406.6893798300892,397.82053377631786,415.55822588386053,271.5678429623351,367.98617881854443,497.3649927315354,95.0,836.0607173853358,368.0,346.95,399.0
1995,1st Quintile,Owner,,,,,,,,,,,,
1995,1st Quintile,Tenant,1111,262.0926038559289,258.40111692283216,265.7840907890257,177.28479783286903,242.0,322.0,10.0,539.0728032506964,242.0,232.0,253.0
1995,2nd Quintile,Owner,,,,,,,,,,,,
1995,2nd Quintile,Tenant,1007,295.47203687462917,291.15076470599786,299.7933090432605,204.0,267.6307063580732,356.0,19.0,584.0,267.0,253.0,273.025
1995,3rd Quintile,Owner,,,,,,,,,,,,
1995,3rd Quintile,Tenant,835,311.4898684559261,307.0159990185417,315.9637378933105,224.0,282.0,367.55593280094774,45.0,582.8898320023693,282.0,266.95,285.075
1995,4th Quintile,Owner,,,,,,,,,,,,
1995,4th Quintile,Tenant,700,341.18402766541715,335.5633071008496,346.8047482299847,234.0,312.0,409.0,29.0,671.5,312.0,292.0,318.0
1995,5th Quintile,Owner,,,,,,,,,,,,
1995,5th Quintile,Tenant,473,439.9799482937859,430.00064088526403,449.9592557023078,285.4609989130536,394.74488883434975,536.6600669525956,91.0,913.4586690119086,395.0,376.0,418.0
1996,1st Quintile,Owner,,,,,,,,,,,,
1996,1st Quintile,Tenant,1106,284.91942509508056,281.07531436135935,288.76353582880176,200.0,261.0,337.19096579076256,17.0,542.9774144769065,261.0,252.0,270.0
1996,2nd Quintile,Owner,,,,,,,,,,,,
1996,2nd Quintile,Tenant,973,318.5478330912887,314.45223138969783,322.64343479287953,219.0,297.0,383.0,37.0,629.0,297.0,287.0,308.05
1996,3rd Quintile,Owner,,,,,,,,,,,,
1996,3rd Quintile,Tenant,819,328.55838290335936,323.88237268249316,333.23439312422556,237.0,302.0,409.0,0.0,667.0,302.0,287.975,313.025
1996,4th Quintile,Owner,,,,,,,,,,,,
1996,4th Quintile,Tenant,673,360.24975989060704,354.4260811737834,366.07343860743066,255.0,333.93890447564127,432.0,26.0,697.5,334.0,316.0,349.05
1996,5th Quintile,Owner,,,,,,,,,,,,
1996,5th Quintile,Tenant,459,469.48378194909463,458.8765150401492,480.0910488580401,306.0,417.0,587.0,46.0,1008.5,417.0,387.0,449.0
1997,1st Quintile,Owner,,,,,,,,,,,,
1997,1st Quintile,Tenant,1044,302.83238552641467,298.68282362243315,306.9819474303962,210.0,275.0,375.0,17.0,622.5,275.0,262.0,287.0
1997,2nd Quintile,Owner,,,,,,,,,,,,
1997,2nd Quintile,Tenant,970,327.0799069879167,322.5481644073479,331.61164956848546,240.0,306.0,391.52092884832655,25.0,618.8023221208164,306.0,302.0,317.05
1997,3rd Quintile,Owner,,,,,,,,,,,,
1997,3rd Quintile,Tenant,796,360.5059971399529,355.6746771479745,365.33731713193134,260.0,339.0,434.0,32.0,695.0,339.0,321.0,354.05
1997,4th Quintile,Owner,,,,,,,,,,,,
1997,4th Quintile,Tenant,664,376.3881425034113,370.6143445749691,382.1619404318535,269.0,357.873402892078,448.0,41.0,716.5,358.0,342.95,370.1
1997,5th Quintile,Owner,,,,,,,,,,,,
1997,5th Quintile,Tenant,425,493.63447969134756,482.1526693333157,505.1162900493794,327.0,443.77899052073894,601.4709430925695,49.0,1013.1773577314239,444.0,417.9,477.0
1998,1st Quintile,Owner,,,,,,,,,,,,
1998,1st Quintile,Tenant,1227,316.92454542717286,313.44144103646323,320.4076498178825,227.0,296.0,383.0,61.0,617.0,296.0,286.0,306.0
1998,2nd Quintile,Owner,,,,,,,,,,,,
1998,2nd Quintile,Tenant,1034,349.72599954361596,345.466344114426,353.9856549728059,255.0,330.4010457438375,418.83682643971935,9.244760340420981,664.5920660992983,330.0,318.0,343.025
1998,3rd Quintile,Owner,,,,,,,,,,,,
1998,3rd Quintile,Tenant,846,372.24055665727565,367.2364908840219,377.2446224305294,276.0,346.071035985567,435.0,37.5,673.5,346.0,326.0,360.0
1998,4th Quintile,Owner,,,,,,,,,,,,
1998,4th Quintile,Tenant,722,409.7516638976967,403.7042494264601,415.7990783689333,289.2128048801107,383.0,501.3695450885987,57.0,819.6046554013308,383.0,358.0,399.0
1998,5th Quintile,Owner,,,,,,,,,,,,
1998,5th Quintile,Tenant,464,508.8620007433344,498.2802860769257,519.4437154097432,336.9231798729526,459.7206910652399,618.0868322762648,26.0,1039.832310881233,459.0,423.0,480.025
1999,1st Quintile,Owner,,,,,,,,,,,,
1999,1st Quintile,Tenant,1168,327.71580657796284,323.890796414903,331.5408167410227,239.0,302.0741101970055,393.52905656614064,16.0,625.3226414153517,302.0,291.0,310.025
1999,2nd Quintile,Owner,,,,,,,,,,,,
1999,2nd Quintile,Tenant,1003,354.7540729372213,350.2741590259557,359.23398684848684,261.0,337.0949596902702,411.0,36.0,636.0,337.0,322.975,346.025
1999,3rd Quintile,Owner,,,,,,,,,,,,
1999,3rd Quintile,Tenant,817,381.19024535440053,376.1506863522596,386.2298043565415,281.0,357.0,459.62692290401105,41.0,727.5673072600276,357.0,347.975,374.0
1999,4th Quintile,Owner,,,,,,,,,,,,
1999,4th Quintile,Tenant,646,421.1710199158014,414.71228619834386,427.629753633259,306.9816798660074,396.86794721121,511.0,31.0,817.0274802009889,397.0,384.0,415.025
1999,5th Quintile,Owner,,,,,,,,,,,,
1999,5th Quintile,Tenant,442,527.8408909392576,517.2488089820904,538.4329728964249,357.0,489.4361059504427,647.7489205773185,61.0,1083.8723014432962,489.0,453.0,518.0
2000,1st Quintile,Owner,,,,,,,,,,,,
2000,1st Quintile,Tenant,1942,328.51692695415545,325.4856817562982,331.5481721520127,238.8535049869792,307.0,398.10630674283334,26.0,636.9855093766146,307.0,297.0,313.0
2000,2nd Quintile,Owner,,,,,,,,,,,,
2000,2nd Quintile,Tenant,1693,358.9377807879868,355.7416281396284,362.1339334363452,272.90035566651795,340.0,431.0,39.0,668.1494665002231,340.0,332.0,349.0
2000,3rd Quintile,Owner,,,,,,,,,,,,
2000,3rd Quintile,Tenant,1311,385.2910480924068,381.2391660916354,389.3429300931782,279.5659045077433,358.463478729554,466.0,16.0,745.651143238385,359.0,346.0,366.0
2000,4th Quintile,Owner,,,,,,,,,,,,
2000,4th Quintile,Tenant,1089,431.7261634997168,426.66683044520477,436.7854965542288,311.0,404.0,529.0861742424248,62.0,856.2154356060621,404.0,390.0,417.0
2000,5th Quintile,Owner,,,,,,,,,,,,
2000,5th Quintile,Tenant,730,546.0837279609849,537.1217326703786,555.0457232515912,371.9610263831163,495.85420841944165,662.4400932015086,10.0,1098.1586934290972,496.0,477.82499999999993,511.0
2001,1st Quintile,Owner,,,,,,,,,,,,
2001,1st Quintile,Tenant,1746,335.0570494437918,331.93489795261036,338.17920093497327,241.0,311.0,408.0,14.0,658.5,311.0,301.975,316.0
2001,2nd Quintile,Owner,,,,,,,,,,,,
2001,2nd Quintile,Tenant,1500,374.2462969032644,370.4488237772337,378.0437700292951,280.0,355.0,444.0,34.0,690.0,355.0,351.975,365.0
2001,3rd Quintile,Owner,,,,,,,,,,,,
2001,3rd Quintile,Tenant,1205,394.6631315736681,390.5382841392797,398.78797900805654,293.0,369.3671128432959,469.8406321431941,31.0,735.1015803579853,369.0,355.975,380.0
2001,4th Quintile,Owner,,,,,,,,,,,,
2001,4th Quintile,Tenant,966,441.60606626108904,436.10204571700984,447.11008680516824,319.35305953384704,417.3802869960256,536.0,83.0,860.9704106992294,418.0,406.0,433.075
2001,5th Quintile,Owner,,,,,,,,,,,,
2001,5th Quintile,Tenant,665,558.0590124230245,548.4827722198734,567.6352526261755,383.0,510.9698121194618,678.9666005169332,51.0,1122.9165012923331,511.0,485.92499999999995,534.05
2002,1st Quintile,Owner,,,,,,,,,,,,
2002,1st Quintile,Tenant,1638,346.7405867582105,343.10152433413015,350.37964918229085,250.0,326.0,414.0,23.0,660.0,326.0,316.92499999999995,337.0
2002,2nd Quintile,Owner,,,,,,,,,,,,
2002,2nd Quintile,Tenant,1332,380.2538199810814,376.52244624413333,383.98519371802945,286.04622107453287,360.0,450.0,40.115552686332165,695.9306683882007,360.0,350.0,367.0
2002,3rd Quintile,Owner,,,,,,,,,,,,
2002,3rd Quintile,Tenant,1154,401.8070955309196,397.6989547157375,405.91523634610166,303.92153628553325,380.0,480.0,39.803840713833154,744.1176955717001,380.0,366.0,390.025
2002,4th Quintile,Owner,,,,,,,,,,,,
2002,4th Quintile,Tenant,965,445.68998505519056,439.7419392080993,451.6380309022818,317.28426075102243,412.8286888448856,550.0,50.0,899.0736088734664,413.0,391.0,426.0
2002,5th Quintile,Owner,,,,,,,,,,,,
2002,5th Quintile,Tenant,912,532.5998931502291,524.3414155324323,540.858370768026,350.0,480.0,640.0,88.0,1075.0,480.0,450.0,496.1
2003,1st Quintile,Owner,,,,,,,,,,,,
2003,1st Quintile,Tenant,1583,348.69305771290476,345.2102688820131,352.1758465437964,255.0,323.0,410.0,25.0,642.5,323.0,316.0,330.0
2003,2nd Quintile,Owner,,,,,,,,,,,,
2003,2nd Quintile,Tenant,1341,382.5542778388204,378.88814112068735,386.2204145569534,288.0,360.0,460.0,61.0,718.0,360.0,351.975,370.0
2003,3rd Quintile,Owner,,,,,,,,,,,,
2003,3rd Quintile,Tenant,1127,411.6030189965484,406.8314527254172,416.37458526767966,303.3873042231432,380.0,495.0,40.0,782.4190436652852,380.0,360.0,389.025
2003,4th Quintile,Owner,,,,,,,,,,,,
2003,4th Quintile,Tenant,918,459.8499770326277,454.1920794575755,465.50787460767987,340.0,434.0,550.0,25.0,865.0,434.0,417.9,458.025
2003,5th Quintile,Owner,,,,,,,,,,,,
2003,5th Quintile,Tenant,817,565.0685494139854,556.1945738265795,573.9425250013912,380.0,512.2031879367345,703.0469612493907,50.0,1187.6174031234768,512.0,474.0,534.125
2004,1st Quintile,Owner,,,,,,,,,,,,
2004,1st Quintile,Tenant,1549,351.83523487628156,348.34428664485,355.3261831077131,255.0,330.0,426.0,30.0,682.5,330.0,323.0,340.0
2004,2nd Quintile,Owner,,,,,,,,,,,,
2004,2nd Quintile,Tenant,1310,394.7477658241005,390.80781715719587,398.6877144910051,295.0,366.76694943344046,465.0,40.0,720.0,367.0,359.92499999999995,375.025
2004,3rd Quintile,Owner,,,,,,,,,,,,
2004,3rd Quintile,Tenant,1076,423.06075085612196,418.14692341810627,427.97457829413764,312.0,392.776589642665,517.0,98.0,824.5,393.0,385.975,405.0
2004,4th Quintile,Owner,,,,,,,,,,,,
2004,4th Quintile,Tenant,886,466.63338174115125,460.71931607318714,472.54744740911536,340.0,436.2290757038641,555.0,61.0,877.5,436.0,419.0,452.0
2004,5th Quintile,Owner,,,,,,,,,,,,
2004,5th Quintile,Tenant,798,585.8808894384764,576.5396766699731,595.2221022069797,400.0,530.0,705.6899090099852,16.0,1164.2247725249629,530.0,510.0,548.025
2005,1st Quintile,Owner,,,,,,,,,,,,
2005,1st Quintile,Tenant,1574,351.2287779160345,347.9205484752514,354.53700735681764,260.0,330.0,417.0,50.0,652.5,330.0,320.0,335.0
2005,2nd Quintile,Owner,,,,,,,,,,,,
2005,2nd Quintile,Tenant,1241,394.896297345264,390.7845292494412,399.0080654410867,300.0,370.0,471.3801596569861,74.0,728.4503991424654,370.0,360.0,382.0
2005,3rd Quintile,Owner,,,,,,,,,,,,
2005,3rd Quintile,Tenant,1007,424.720958042929,419.6092138300125,429.8327022558455,315.8761991197463,394.54915771559905,510.0,56.0,801.1857013203805,395.0,384.95,410.0
2005,4th Quintile,Owner,,,,,,,,,,,,
2005,4th Quintile,Tenant,832,474.6467698311583,467.88777190037,481.40576776194655,344.4573281370122,441.9658730502652,562.0,50.0,888.3140077944817,442.0,433.975,454.0
2005,5th Quintile,Owner,,,,,,,,,,,,
2005,5th Quintile,Tenant,795,619.0822107096905,609.5475973920202,628.6168240273607,425.0,563.957486136784,750.0,50.0,1237.5,565.0,530.0,590.05
2006,1st Quintile,Owner,,,,,,,,,,,,
2006,1st Quintile,Tenant,1681,357.1273202984964,353.87554161750177,360.379098979491,267.0,340.0,430.0,35.0,674.5,340.0,330.975,350.0
2006,2nd Quintile,Owner,,,,,,,,,,,,
2006,2nd Quintile,Tenant,1363,390.0318020436599,386.04213627574757,394.0214678115723,290.73763460424,365.0,469.0,50.0,736.39354809364,365.0,353.0,375.0
2006,3rd Quintile,Owner,,,,,,,,,,,,
2006,3rd Quintile,Tenant,1094,438.852786756058,433.9644142974507,443.7411592146653,322.0,410.0,520.0,30.0,817.0,410.0,398.84999999999997,420.0
2006,4th Quintile,Owner,,,,,,,,,,,,
2006,4th Quintile,Tenant,907,476.2783796318273,470.0119845248795,482.5447747387751,341.17733190469806,440.0,570.0,80.0,913.2340021429529,440.0,421.975,450.0
2006,5th Quintile,Owner,,,,,,,,,,,,
2006,5th Quintile,Tenant,835,596.7236750443059,586.8259183843339,606.6214317042778,410.37988328001404,550.0,728.1429639169335,45.0,1204.7875848723127,550.0,520.0,570.0
2007,1st Quintile,Owner,,,,,,,,,,,,
2007,1st Quintile,Tenant,1566,357.1188603982373,353.7363630945239,360.5013577019507,265.0,340.0,427.0,37.0,670.0,340.0,330.0,350.0
2007,2nd Quintile,Owner,,,,,,,,,,,,
2007,2nd Quintile,Tenant,1310,409.81849265235815,405.41436678353153,414.22261852118476,300.0,380.0,480.0,97.0,750.0,380.0,367.95,389.0
2007,3rd Quintile,Owner,,,,,,,,,,,,
2007,3rd Quintile,Tenant,985,428.4032520080889,423.4891855592707,433.31731845690706,320.0,400.0,503.0,83.0,777.5,400.0,379.92499999999995,410.0
2007,4th Quintile,Owner,,,,,,,,,,,,
2007,4th Quintile,Tenant,854,474.26996349442277,467.82559592160874,480.7143310672368,350.0,440.0,560.6696140058731,80.0,876.6740350146827,440.0,420.0,460.0
2007,5th Quintile,Owner,,,,,,,,,,,,
2007,5th Quintile,Tenant,737,630.490646164961,618.4730163238053,642.5082760061168,439.7822103315562,568.0,765.0,57.0,1252.8266845026656,568.0,537.975,606.0
2008,1st Quintile,Owner,,,,,,,,,,,,
2008,1st Quintile,Tenant,1485,364.32863733771535,360.73538420400735,367.92189047142335,270.0,340.0,437.0,22.0,687.5,340.0,331.0,352.025
2008,2nd Quintile,Owner,,,,,,,,,,,,
2008,2nd Quintile,Tenant,1165,406.28235191928627,402.22825599806276,410.3364478405098,304.0,386.0,479.78118751645025,40.32821872532463,743.4529687911256,386.0,375.975,396.075
2008,3rd Quintile,Owner,,,,,,,,,,,,
2008,3rd Quintile,Tenant,1003,446.929273658972,441.35292082195036,452.5056264959937,325.0,420.0,520.0,70.0,812.5,420.0,404.975,440.0
2008,4th Quintile,Owner,,,,,,,,,,,,
2008,4th Quintile,Tenant,768,482.29863512766264,475.7836408476648,488.81362940766047,360.0,460.0,560.0,60.0,860.0,460.0,441.95,472.0
2008,5th Quintile,Owner,,,,,,,,,,,,
2008,5th Quintile,Tenant,675,645.4122031541641,632.1938219886744,658.6305843196538,443.1133396298938,593.6989842656993,750.0,140.0,1210.3299905551594,595.0,569.9,625.0
2009,1st Quintile,Owner,,,,,,,,,,,,
2009,1st Quintile,Tenant,1437,365.24190489049704,361.4193875275996,369.06442225339447,267.0,340.0,440.0,60.0,699.5,340.0,330.0,350.0
2009,2nd Quintile,Owner,,,,,,,,,,,,
2009,2nd Quintile,Tenant,1128,415.2531332861121,410.6882853951401,419.81798117708405,315.0,389.0,482.65124015942587,70.0,734.1281003985647,389.0,378.0,398.0
2009,3rd Quintile,Owner,,,,,,,,,,,,
2009,3rd Quintile,Tenant,875,442.84544681664954,437.81718367041975,447.87370996287933,344.01276990706305,422.0,513.1211822078048,90.35015145595034,766.7838006589176,422.0,406.95,434.0
2009,4th Quintile,Owner,,,,,,,,,,,,
2009,4th Quintile,Tenant,720,514.4687958728931,507.10593137693877,521.8316603688475,374.7394004941124,490.0,613.2431599851191,70.0,970.998799221629,490.0,471.975,514.0
2009,5th Quintile,Owner,,,,,,,,,,,,
