year,age_gr,bula_h,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,Schleswig-Holstein,Not concerned at all,0.59994,35,35,0.43526,0.76461
1999,17-29 y.,Lower Saxony,Somewhat concerned,0.36969,92,232,0.30744,0.43194
1999,17-29 y.,Lower Saxony,Not concerned at all,0.54127,140,232,0.47701,0.60553
1999,17-29 y.,North Rhine-Westphalia,Very concerned,0.11677,86,586,0.09075,0.14280
1999,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.33241,201,586,0.29424,0.37059
1999,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.54613,299,586,0.50579,0.58648
1999,17-29 y.,Hesse,Somewhat concerned,0.42547,71,158,0.34813,0.50280
1999,17-29 y.,Hesse,Not concerned at all,0.46307,87,158,0.38507,0.54107
1999,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.28131,43,120,0.20052,0.36209
1999,17-29 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.54255,77,120,0.45303,0.63206
1999,17-29 y.,Baden-Wuerttemberg,Very concerned,0.09597,40,416,0.06763,0.12431
1999,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.33172,146,416,0.28642,0.37702
1999,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.57231,230,416,0.52471,0.61991
1999,17-29 y.,Bavaria,Very concerned,0.10172,38,376,0.07112,0.13231
1999,17-29 y.,Bavaria,Somewhat concerned,0.34656,128,376,0.29839,0.39472
1999,17-29 y.,Bavaria,Not concerned at all,0.54812,210,376,0.49775,0.59850
1999,17-29 y.,Berlin,Somewhat concerned,0.35559,37,101,0.26177,0.44942
1999,17-29 y.,Berlin,Not concerned at all,0.56991,64,101,0.47287,0.66695
1999,17-29 y.,Brandenburg,Somewhat concerned,0.47747,64,119,0.38735,0.56760
1999,17-29 y.,Brandenburg,Not concerned at all,0.42461,55,119,0.33543,0.51380
1999,17-29 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.49967,46,86,0.39337,0.60596
1999,17-29 y.,Mecklenburg-Western Pomerania,Not concerned at all,0.37885,40,86,0.27572,0.48198
1999,17-29 y.,Saxony,Somewhat concerned,0.44095,110,218,0.37489,0.50701
1999,17-29 y.,Saxony,Not concerned at all,0.43424,108,218,0.36830,0.50019
1999,17-29 y.,Saxony-Anhalt,Somewhat concerned,0.44284,70,135,0.35874,0.52695
1999,17-29 y.,Saxony-Anhalt,Not concerned at all,0.42248,65,135,0.33884,0.50611
1999,17-29 y.,Thuringa,Somewhat concerned,0.48565,77,143,0.40345,0.56786
1999,17-29 y.,Thuringa,Not concerned at all,0.41430,66,143,0.33328,0.49532
1999,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.48160,59,118,0.39106,0.57214
1999,30-45 y.,Schleswig-Holstein,Not concerned at all,0.45969,59,118,0.36938,0.55000
1999,30-45 y.,Lower Saxony,Very concerned,0.09298,46,418,0.06511,0.12085
1999,30-45 y.,Lower Saxony,Somewhat concerned,0.50005,216,418,0.45206,0.54804
1999,30-45 y.,Lower Saxony,Not concerned at all,0.40697,156,418,0.35981,0.45412
1999,30-45 y.,North Rhine-Westphalia,Very concerned,0.10225,103,937,0.08284,0.12166
1999,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.46610,432,937,0.43414,0.49806
1999,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.42979,402,937,0.39807,0.46150
1999,30-45 y.,Hesse,Somewhat concerned,0.50736,150,268,0.44739,0.56733
1999,30-45 y.,Hesse,Not concerned at all,0.42268,118,268,0.36343,0.48194
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.11938,35,294,0.08226,0.15651
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.49482,143,294,0.43757,0.55207
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.37370,116,294,0.31830,0.42909
1999,30-45 y.,Baden-Wuerttemberg,Very concerned,0.12644,82,625,0.10037,0.15252
1999,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.46827,286,625,0.42912,0.50743
1999,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.40426,257,625,0.36575,0.44276
1999,30-45 y.,Bavaria,Very concerned,0.10966,67,639,0.08541,0.13390
1999,30-45 y.,Bavaria,Somewhat concerned,0.45264,301,639,0.41402,0.49127
1999,30-45 y.,Bavaria,Not concerned at all,0.43533,271,639,0.39686,0.47380
1999,30-45 y.,Berlin,Somewhat concerned,0.50070,91,154,0.42148,0.57993
1999,30-45 y.,Berlin,Not concerned at all,0.36834,63,154,0.29191,0.44478
1999,30-45 y.,Brandenburg,Somewhat concerned,0.60026,111,149,0.52134,0.67918
1999,30-45 y.,Brandenburg,Not concerned at all,0.23157,38,149,0.16361,0.29954
1999,30-45 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.52833,72,115,0.43669,0.61997
1999,30-45 y.,Mecklenburg-Western Pomerania,Not concerned at all,0.37130,43,115,0.28261,0.45999
1999,30-45 y.,Saxony,Very concerned,0.13436,48,382,0.10012,0.16861
1999,30-45 y.,Saxony,Somewhat concerned,0.53970,206,382,0.48965,0.58975
1999,30-45 y.,Saxony,Not concerned at all,0.32594,128,382,0.27887,0.37300
1999,30-45 y.,Saxony-Anhalt,Somewhat concerned,0.52979,111,178,0.45626,0.60332
1999,30-45 y.,Saxony-Anhalt,Not concerned at all,0.36131,67,178,0.29054,0.43208
1999,30-45 y.,Thuringa,Very concerned,0.17412,38,241,0.12614,0.22210
1999,30-45 y.,Thuringa,Somewhat concerned,0.58881,141,241,0.52655,0.65106
1999,30-45 y.,Thuringa,Not concerned at all,0.23707,62,241,0.18327,0.29088
1999,46-65 y.,Schleswig-Holstein,Somewhat concerned,0.49412,51,89,0.38966,0.59858
1999,46-65 y.,Schleswig-Holstein,Not concerned at all,0.36761,38,89,0.26687,0.46835
1999,46-65 y.,Lower Saxony,Very concerned,0.22793,79,343,0.18347,0.27239
1999,46-65 y.,Lower Saxony,Somewhat concerned,0.51266,182,343,0.45969,0.56564
1999,46-65 y.,Lower Saxony,Not concerned at all,0.25941,82,343,0.21295,0.30586
1999,46-65 y.,North Rhine-Westphalia,Very concerned,0.22855,214,838,0.20010,0.25699
1999,46-65 y.,North Rhine-Westphalia,Somewhat concerned,0.52884,444,838,0.49503,0.56266
1999,46-65 y.,North Rhine-Westphalia,Not concerned at all,0.23531,180,838,0.20658,0.26405
1999,46-65 y.,Hesse,Very concerned,0.26572,84,294,0.21514,0.31630
1999,46-65 y.,Hesse,Somewhat concerned,0.45472,132,294,0.39770,0.51173
1999,46-65 y.,Hesse,Not concerned at all,0.27956,78,294,0.22817,0.33095
1999,46-65 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.15942,41,208,0.10955,0.20929
1999,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.61608,124,208,0.54982,0.68233
1999,46-65 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.22451,43,208,0.16766,0.28135
1999,46-65 y.,Baden-Wuerttemberg,Very concerned,0.24324,148,473,0.20453,0.28195
1999,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.56080,241,473,0.51603,0.60557
1999,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.19309,84,473,0.15748,0.22870
1999,46-65 y.,Bavaria,Very concerned,0.21043,109,506,0.17488,0.24598
1999,46-65 y.,Bavaria,Somewhat concerned,0.56889,293,506,0.52570,0.61208
1999,46-65 y.,Bavaria,Not concerned at all,0.20714,104,506,0.17179,0.24248
1999,46-65 y.,Berlin,Very concerned,0.26114,36,161,0.19308,0.32921
1999,46-65 y.,Berlin,Somewhat concerned,0.54079,93,161,0.46357,0.61801
1999,46-65 y.,Berlin,Not concerned at all,0.19326,32,161,0.13208,0.25445
1999,46-65 y.,Brandenburg,Very concerned,0.25398,60,182,0.19056,0.31739
1999,46-65 y.,Brandenburg,Somewhat concerned,0.62096,122,182,0.55029,0.69164
1999,46-65 y.,Mecklenburg-Western Pomerania,Very concerned,0.30959,34,110,0.22279,0.39638
1999,46-65 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.52268,76,110,0.42891,0.61645
1999,46-65 y.,Saxony,Very concerned,0.25466,89,371,0.21027,0.29905
1999,46-65 y.,Saxony,Somewhat concerned,0.59966,222,371,0.54973,0.64959
1999,46-65 y.,Saxony,Not concerned at all,0.14568,60,371,0.10973,0.18163
1999,46-65 y.,Saxony-Anhalt,Very concerned,0.31526,77,244,0.25684,0.37368
1999,46-65 y.,Saxony-Anhalt,Somewhat concerned,0.53490,133,244,0.47218,0.59761
1999,46-65 y.,Saxony-Anhalt,Not concerned at all,0.14984,34,244,0.10496,0.19472
1999,46-65 y.,Thuringa,Very concerned,0.29500,60,226,0.23541,0.35459
1999,46-65 y.,Thuringa,Somewhat concerned,0.57688,135,226,0.51232,0.64143
1999,46-65 y.,Thuringa,Not concerned at all,0.12291,31,226,0.08001,0.16581
1999,66 and older,Lower Saxony,Very concerned,0.31264,41,121,0.22970,0.39559
1999,66 and older,Lower Saxony,Somewhat concerned,0.53103,80,121,0.44174,0.62032
1999,66 and older,North Rhine-Westphalia,Very concerned,0.37685,126,292,0.32117,0.43253
1999,66 and older,North Rhine-Westphalia,Somewhat concerned,0.50150,166,292,0.44405,0.55894
1999,66 and older,Hesse,Very concerned,0.33219,46,101,0.23987,0.42451
1999,66 and older,Hesse,Somewhat concerned,0.45814,55,101,0.36048,0.55579
1999,66 and older,"Rhineland-Palatinate, Saarland",Very concerned,0.26495,35,102,0.17889,0.35102
1999,66 and older,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.54051,67,102,0.44332,0.63770
1999,66 and older,Baden-Wuerttemberg,Very concerned,0.41334,88,193,0.34368,0.48299
1999,66 and older,Baden-Wuerttemberg,Somewhat concerned,0.50598,105,193,0.43526,0.57670
1999,66 and older,Bavaria,Very concerned,0.39072,107,246,0.32963,0.45182
1999,66 and older,Bavaria,Somewhat concerned,0.52787,139,246,0.46536,0.59039
1999,66 and older,Berlin,Somewhat concerned,0.57436,38,38,0.41504,0.73368
1999,66 and older,Brandenburg,Somewhat concerned,0.49090,35,35,0.32286,0.65894
1999,66 and older,Saxony,Very concerned,0.44415,63,141,0.36184,0.52646
1999,66 and older,Saxony,Somewhat concerned,0.49414,78,141,0.41132,0.57696
1999,66 and older,Saxony-Anhalt,Very concerned,0.39021,37,82,0.28398,0.49644
1999,66 and older,Saxony-Anhalt,Somewhat concerned,0.52639,45,82,0.41765,0.63512
1999,66 and older,Thuringa,Very concerned,0.55694,55,91,0.45431,0.65957
1999,66 and older,Thuringa,Somewhat concerned,0.39766,36,91,0.29654,0.49877
2000,17-29 y.,Schleswig-Holstein,Somewhat concerned,0.40858,38,95,0.30921,0.50796
2000,17-29 y.,Schleswig-Holstein,Not concerned at all,0.53133,57,95,0.43045,0.63221
2000,17-29 y.,Lower Saxony,Very concerned,0.08810,36,389,0.05990,0.11630
2000,17-29 y.,Lower Saxony,Somewhat concerned,0.31113,125,389,0.26506,0.35720
2000,17-29 y.,Lower Saxony,Not concerned at all,0.59006,228,389,0.54112,0.63900
2000,17-29 y.,North Rhine-Westphalia,Very concerned,0.08691,97,936,0.06886,0.10497
2000,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.32981,333,936,0.29967,0.35994
2000,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.57477,506,936,0.54308,0.60646
2000,17-29 y.,Hesse,Somewhat concerned,0.38128,110,278,0.32409,0.43848
2000,17-29 y.,Hesse,Not concerned at all,0.54043,168,278,0.48174,0.59912
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.36234,83,197,0.29505,0.42964
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.49674,114,197,0.42674,0.56674
2000,17-29 y.,Baden-Wuerttemberg,Very concerned,0.09966,51,623,0.07612,0.12320
2000,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.31565,201,623,0.27912,0.35217
