year,bula_h,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Schleswig-Holstein,Very concerned,0.11617,40,321,0.08106,0.15128
1999,Schleswig-Holstein,Somewhat concerned,0.35325,141,321,0.30088,0.40562
1999,Schleswig-Holstein,Not concerned at all,0.32676,140,321,0.27537,0.37815
1999,Hamburg,Somewhat concerned,0.40221,65,117,0.31298,0.49144
1999,Hamburg,Not concerned at all,0.29127,52,117,0.20859,0.37396
1999,Lower Saxony,Very concerned,0.14299,193,1165,0.12288,0.16310
1999,Lower Saxony,Somewhat concerned,0.39799,570,1165,0.36987,0.42611
1999,Lower Saxony,Not concerned at all,0.27607,402,1165,0.25038,0.30175
1999,Bremen,Very concerned,0.41032,33,33,0.23989,0.58076
1999,North Rhine-Westphalia,Very concerned,0.16290,529,2682,0.14892,0.17688
1999,North Rhine-Westphalia,Somewhat concerned,0.38749,1243,2682,0.36905,0.40593
1999,North Rhine-Westphalia,Not concerned at all,0.26777,910,2682,0.25101,0.28453
1999,Hesse,Very concerned,0.16682,176,893,0.14235,0.19128
1999,Hesse,Somewhat concerned,0.38792,408,893,0.35594,0.41990
1999,Hesse,Not concerned at all,0.27464,309,893,0.24535,0.30393
1999,"Rhineland-Palatinate, Saarland",Very concerned,0.14300,133,769,0.11824,0.16776
1999,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.41931,377,769,0.38441,0.45421
1999,"Rhineland-Palatinate, Saarland",Not concerned at all,0.26125,259,769,0.23018,0.29233
1999,Baden-Wuerttemberg,Very concerned,0.16936,358,1724,0.15165,0.18707
1999,Baden-Wuerttemberg,Somewhat concerned,0.38643,778,1724,0.36344,0.40942
1999,Baden-Wuerttemberg,Not concerned at all,0.25476,588,1724,0.23418,0.27533
1999,Bavaria,Very concerned,0.16729,321,1788,0.14998,0.18459
1999,Bavaria,Somewhat concerned,0.40379,861,1788,0.38104,0.42654
1999,Bavaria,Not concerned at all,0.25415,606,1788,0.23396,0.27433
1999,Berlin,Very concerned,0.15482,86,513,0.12349,0.18616
1999,Berlin,Somewhat concerned,0.41271,259,513,0.37007,0.45536
1999,Berlin,Not concerned at all,0.25249,168,513,0.21486,0.29012
1999,Brandenburg,Very concerned,0.18692,138,596,0.15560,0.21825
1999,Brandenburg,Somewhat concerned,0.47189,332,596,0.43178,0.51200
1999,Brandenburg,Not concerned at all,0.18176,126,596,0.15077,0.21274
1999,Mecklenburg-Western Pomerania,Very concerned,0.17622,74,400,0.13883,0.21360
1999,Mecklenburg-Western Pomerania,Somewhat concerned,0.44294,219,400,0.39420,0.49168
1999,Mecklenburg-Western Pomerania,Not concerned at all,0.21790,107,400,0.17740,0.25841
1999,Saxony,Very concerned,0.19796,229,1151,0.17493,0.22099
1999,Saxony,Somewhat concerned,0.45073,616,1151,0.42197,0.47949
1999,Saxony,Not concerned at all,0.19753,306,1151,0.17452,0.22054
1999,Saxony-Anhalt,Very concerned,0.21548,160,690,0.18478,0.24618
1999,Saxony-Anhalt,Somewhat concerned,0.45403,359,690,0.41685,0.49121
1999,Saxony-Anhalt,Not concerned at all,0.21102,171,690,0.18055,0.24148
1999,Thuringa,Very concerned,0.22703,166,718,0.19637,0.25769
1999,Thuringa,Somewhat concerned,0.43389,389,718,0.39762,0.47017
1999,Thuringa,Not concerned at all,0.15692,163,718,0.13030,0.18354
2000,Schleswig-Holstein,Very concerned,0.09638,82,702,0.07453,0.11822
2000,Schleswig-Holstein,Somewhat concerned,0.36894,293,702,0.33322,0.40466
2000,Schleswig-Holstein,Not concerned at all,0.35566,327,702,0.32022,0.39110
2000,Hamburg,Very concerned,0.13833,40,296,0.09894,0.17773
2000,Hamburg,Somewhat concerned,0.44322,151,296,0.38653,0.49991
2000,Hamburg,Not concerned at all,0.27041,105,296,0.21972,0.32109
2000,Lower Saxony,Very concerned,0.12948,302,2016,0.11483,0.14414
2000,Lower Saxony,Somewhat concerned,0.39358,980,2016,0.37225,0.41491
2000,Lower Saxony,Not concerned at all,0.28150,734,2016,0.26186,0.30114
2000,Bremen,Very concerned,0.20990,43,187,0.15138,0.26843
2000,Bremen,Somewhat concerned,0.36072,77,187,0.29171,0.42974
2000,Bremen,Not concerned at all,0.28653,67,187,0.22155,0.35151
2000,North Rhine-Westphalia,Very concerned,0.15609,935,5098,0.14612,0.16605
2000,North Rhine-Westphalia,Somewhat concerned,0.38305,2367,5098,0.36970,0.39640
2000,North Rhine-Westphalia,Not concerned at all,0.28419,1796,5098,0.27181,0.29658
2000,Hesse,Very concerned,0.15385,298,1662,0.13650,0.17120
2000,Hesse,Somewhat concerned,0.38192,774,1662,0.35856,0.40529
2000,Hesse,Not concerned at all,0.28190,590,1662,0.26027,0.30354
2000,"Rhineland-Palatinate, Saarland",Very concerned,0.17510,308,1451,0.15554,0.19466
2000,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.36671,669,1451,0.34190,0.39151
2000,"Rhineland-Palatinate, Saarland",Not concerned at all,0.25050,474,1451,0.22820,0.27281
2000,Baden-Wuerttemberg,Very concerned,0.14594,494,2916,0.13312,0.15875
2000,Baden-Wuerttemberg,Somewhat concerned,0.37082,1355,2916,0.35329,0.38836
2000,Baden-Wuerttemberg,Not concerned at all,0.27587,1067,2916,0.25965,0.29210
2000,Bavaria,Very concerned,0.13554,515,3351,0.12395,0.14713
2000,Bavaria,Somewhat concerned,0.40741,1632,3351,0.39077,0.42405
2000,Bavaria,Not concerned at all,0.28670,1204,3351,0.27138,0.30201
2000,Berlin,Very concerned,0.14382,143,808,0.11961,0.16803
2000,Berlin,Somewhat concerned,0.40854,414,808,0.37463,0.44246
2000,Berlin,Not concerned at all,0.25781,251,808,0.22763,0.28799
2000,Brandenburg,Very concerned,0.20192,228,1008,0.17713,0.22672
2000,Brandenburg,Somewhat concerned,0.44446,527,1008,0.41377,0.47515
2000,Brandenburg,Not concerned at all,0.20567,253,1008,0.18071,0.23064
2000,Mecklenburg-Western Pomerania,Very concerned,0.17106,104,562,0.13990,0.20222
2000,Mecklenburg-Western Pomerania,Somewhat concerned,0.43263,300,562,0.39163,0.47363
2000,Mecklenburg-Western Pomerania,Not concerned at all,0.24001,158,562,0.20466,0.27535
2000,Saxony,Very concerned,0.15615,294,1767,0.13922,0.17308
2000,Saxony,Somewhat concerned,0.43061,924,1767,0.40752,0.45371
2000,Saxony,Not concerned at all,0.24773,549,1767,0.22760,0.26787
2000,Saxony-Anhalt,Very concerned,0.19822,226,1053,0.17413,0.22231
2000,Saxony-Anhalt,Somewhat concerned,0.45782,550,1053,0.42772,0.48793
2000,Saxony-Anhalt,Not concerned at all,0.21259,277,1053,0.18786,0.23731
2000,Thuringa,Very concerned,0.20914,228,1052,0.18456,0.23373
2000,Thuringa,Somewhat concerned,0.42560,540,1052,0.39571,0.45550
2000,Thuringa,Not concerned at all,0.21355,284,1052,0.18877,0.23833
2001,Schleswig-Holstein,Very concerned,0.12698,89,636,0.10108,0.15287
2001,Schleswig-Holstein,Somewhat concerned,0.32071,233,636,0.28441,0.35701
2001,Schleswig-Holstein,Not concerned at all,0.36474,314,636,0.32730,0.40218
2001,Hamburg,Very concerned,0.12640,37,272,0.08683,0.16596
2001,Hamburg,Somewhat concerned,0.43975,134,272,0.38065,0.49885
2001,Hamburg,Not concerned at all,0.29673,101,272,0.24234,0.35112
2001,Lower Saxony,Very concerned,0.12505,277,1840,0.10993,0.14016
2001,Lower Saxony,Somewhat concerned,0.40949,902,1840,0.38701,0.43196
