year,sex,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,male,Not concerned at all,0.27966,4101,11156,0.27133,0.28799
2013,female,Very concerned,0.15881,2410,12565,0.15242,0.16520
2013,female,Somewhat concerned,0.39062,6226,12565,0.38209,0.39915
2013,female,Not concerned at all,0.22972,3929,12565,0.22237,0.23708
2014,male,Very concerned,0.15078,2239,12398,0.14448,0.15708
2014,male,Somewhat concerned,0.41616,6165,12398,0.40748,0.42484
2014,male,Not concerned at all,0.26805,3994,12398,0.26026,0.27585
2014,female,Very concerned,0.18710,3120,14594,0.18077,0.19343
2014,female,Somewhat concerned,0.43989,7433,14594,0.43184,0.44795
2014,female,Not concerned at all,0.21848,4041,14594,0.21177,0.22518
2015,male,Very concerned,0.14467,2053,12244,0.13844,0.15091
2015,male,Somewhat concerned,0.43195,6202,12244,0.42317,0.44072
2015,male,Not concerned at all,0.25829,3989,12244,0.25054,0.26605
2015,female,Very concerned,0.18157,2885,14396,0.17528,0.18787
2015,female,Somewhat concerned,0.43984,7405,14396,0.43173,0.44795
2015,female,Not concerned at all,0.22229,4106,14396,0.21549,0.22908
2016,male,Very concerned,0.13907,2168,12812,0.13308,0.14506
2016,male,Somewhat concerned,0.43171,6096,12812,0.42313,0.44028
2016,male,Not concerned at all,0.26022,4548,12812,0.25262,0.26781
2016,female,Very concerned,0.18465,2923,14341,0.17830,0.19100
2016,female,Somewhat concerned,0.43770,7071,14341,0.42958,0.44582
2016,female,Not concerned at all,0.22467,4347,14341,0.21784,0.23150
2017,male,Very concerned,0.13600,2296,14472,0.13042,0.14159
2017,male,Somewhat concerned,0.43242,6934,14472,0.42435,0.44049
2017,male,Not concerned at all,0.26009,5242,14472,0.25294,0.26724
2017,female,Very concerned,0.16989,3067,15929,0.16406,0.17572
2017,female,Somewhat concerned,0.44234,8053,15929,0.43463,0.45005
2017,female,Not concerned at all,0.23087,4809,15929,0.22433,0.23741
2018,male,Very concerned,0.11881,1902,13845,0.11342,0.12420
2018,male,Somewhat concerned,0.44520,6804,13845,0.43692,0.45348
2018,male,Not concerned at all,0.27078,5139,13845,0.26338,0.27818
2018,female,Very concerned,0.14679,2582,15287,0.14118,0.15240
2018,female,Somewhat concerned,0.46261,7882,15287,0.45471,0.47052
2018,female,Not concerned at all,0.23808,4823,15287,0.23133,0.24483
2019,male,Very concerned,0.14400,2184,14188,0.13823,0.14978
2019,male,Somewhat concerned,0.44151,7060,14188,0.43334,0.44968
2019,male,Not concerned at all,0.24307,4944,14188,0.23601,0.25013
2019,female,Very concerned,0.17655,2740,14772,0.17040,0.18270
2019,female,Somewhat concerned,0.44990,7667,14772,0.44188,0.45792
2019,female,Not concerned at all,0.21613,4365,14772,0.20949,0.22277
2020,male,Very concerned,0.11829,1922,14536,0.11304,0.12354
2020,male,Somewhat concerned,0.43553,6906,14536,0.42747,0.44359
2020,male,Not concerned at all,0.27224,5708,14536,0.26501,0.27948
2020,female,Very concerned,0.14295,2440,14740,0.13730,0.14860
2020,female,Somewhat concerned,0.46187,7618,14740,0.45382,0.46992
2020,female,Not concerned at all,0.23408,4682,14740,0.22724,0.24092
2021,male,Very concerned,0.12565,1434,9453,0.11897,0.13233
2021,male,Somewhat concerned,0.44000,4600,9453,0.42999,0.45001
2021,male,Not concerned at all,0.25876,3419,9453,0.24993,0.26759
2021,female,Very concerned,0.15926,1811,10056,0.15210,0.16641
2021,female,Somewhat concerned,0.44518,5198,10056,0.43547,0.45490
2021,female,Not concerned at all,0.23215,3047,10056,0.22390,0.24040
