"year","alter_gr","sampreg","mean","median","n","lower_confidence","upper_confidence"
"1988","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1718.88","1581","3371","1684.26","1753.5"
"1988","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1988","66 und älter","Westdeutschland, alte Bundeslaender","1304.32","412","35","617.37","1991.27"
"1989","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","","",""
"1989","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1288.98","1277.5","2575","1259.75","1318.21"
"1989","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","","",""
"1989","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1797.54","1646.5","3246","1759.62","1835.46"
"1989","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1989","66 und älter","Westdeutschland, alte Bundeslaender","1424.17","975","36","840.59","2007.75"
"1990","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","548","535.5","1407","533.54","562.46"
"1990","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1333.17","1327.5","2511","1301.88","1364.46"
"1990","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","624.66","588.5","2000","612.98","636.34"
"1990","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1831.65","1699.5","3208","1791.8","1871.5"
"1990","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1990","66 und älter","Westdeutschland, alte Bundeslaender","","","","",""
"1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","750.9","708","1148","729.19","772.61"
"1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1397.28","1381.5","2542","1365.76","1428.8"
"1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","824.01","766.5","1672","805.27","842.75"
"1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1900.99","1767","3295","1861.31","1940.67"
"1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1991","66 und älter","Westdeutschland, alte Bundeslaender","1060.15","894.5","31","587.77","1532.53"
"1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","948.47","918","973","919.56","977.38"
"1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1514.38","1533.5","2437","1481.81","1546.95"
"1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1132.64","1036.5","1458","1105.39","1159.89"
"1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2039.28","1891.5","3223","1998.21","2080.35"
"1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1992","66 und älter","Westdeutschland, alte Bundeslaender","","","","",""
"1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1135.84","1072","933","1089.7","1181.98"
"1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1610.85","1583.5","2409","1576.14","1645.56"
"1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1403.33","1274.5","1336","1365.65","1441.01"
"1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2162.56","1940.5","3181","2113.71","2211.41"
"1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1993","66 und älter","Westdeutschland, alte Bundeslaender","","","","",""
"1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1235.89","1277.5","868","1192.9","1278.88"
"1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1671.63","1631","2316","1634.5","1708.76"
"1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1562.64","1450.5","1349","1519.29","1605.99"
"1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2210.98","2044.5","2998","2158.46","2263.5"
"1994","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1994","66 und älter","Westdeutschland, alte Bundeslaender","","","","",""
"1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1291","1300","847","1244.86","1337.14"
"1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1687.48","1686","2435","1643.05","1731.91"
"1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1669.5","1533.5","1365","1598.47","1740.53"
"1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2266.38","2042.5","3174","2209.58","2323.18"
"1995","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1995","66 und älter","Westdeutschland, alte Bundeslaender","1126.79","511.5","31","651.96","1601.62"
"1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1325.26","1327.5","785","1275.72","1374.8"
"1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1808.39","1737.5","2336","1757.19","1859.59"
"1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1722.61","1632","1349","1679.43","1765.79"
"1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2378.59","2143","3122","2321.91","2435.27"
"1996","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1996","66 und älter","Westdeutschland, alte Bundeslaender","1144.79","818","35","702.12","1587.46"
"1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1371.62","1377.5","748","1315.6","1427.64"
"1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1779.96","1771.5","2259","1737.73","1822.19"
"1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1793.08","1632.5","1319","1735.04","1851.12"
"1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2393.6","2145.5","3034","2342.6","2444.6"
"1997","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1997","66 und älter","Westdeutschland, alte Bundeslaender","1343.03","1168","33","952.9","1733.16"
"1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1347.43","1324","774","1297.56","1397.3"
"1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1767.92","1735.5","2368","1723.67","1812.17"
"1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1783.74","1644","1384","1737.45","1830.03"
"1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2424.14","2233.5","3562","2377.39","2470.89"
"1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1998","66 und älter","Westdeutschland, alte Bundeslaender","1189.79","1071.5","36","832.56","1547.02"
"1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1345.89","1323.5","761","1293.02","1398.76"
"1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1721.31","1686.5","2340","1677.79","1764.83"
"1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1811.43","1684.5","1404","1765.09","1857.77"
"1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2465.5","2247.5","3508","2413.73","2517.27"
"1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1999","66 und älter","Westdeutschland, alte Bundeslaender","1375.02","1083","40","915.5","1834.54"
"2000","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1329.65","1277","1063","1272.9","1386.4"
"2000","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1806.6","1789.5","3605","1767.76","1845.44"
"2000","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1848.35","1678","2134","1803.4","1893.3"
"2000","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2458.54","2248","6890","2418.62","2498.46"
"2000","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2000","66 und älter","Westdeutschland, alte Bundeslaender","1607.93","563.5","83","1130.39","2085.47"
"2001","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1328.56","1221","965","1275.11","1382.01"
"2001","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1767.21","1765.5","3138","1726.27","1808.15"
"2001","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1890.42","1735.5","1992","1844.74","1936.1"
"2001","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2485.2","2300","6388","2444.21","2526.19"
"2001","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2001","66 und älter","Westdeutschland, alte Bundeslaender","1558.69","818","81","1142.66","1974.72"
"2002","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1351.2","1296.5","922","1285.83","1416.57"
"2002","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1779.25","1764.5","2994","1732.5","1826"
"2002","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1969.71","1799.5","2010","1904.8","2034.62"
"2002","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2604.26","2299.5","7389","2532.71","2675.81"
"2002","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2002","66 und älter","Westdeutschland, alte Bundeslaender","1997.96","725","124","1433.47","2562.45"
"2003","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1345.09","1299.5","857","1281.59","1408.59"
"2003","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1807.31","1797","2793","1755.49","1859.13"
"2003","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2079.48","1845","1947","2008.02","2150.94"
"2003","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2683.75","2409.5","6977","2618.6","2748.9"
"2003","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2003","66 und älter","Westdeutschland, alte Bundeslaender","1741.17","722","154","1294.42","2187.92"
"2004","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1356.53","1193","837","1286.99","1426.07"
"2004","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1816.39","1699.5","2596","1767.43","1865.35"
"2004","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2042.69","1899.5","1917","1974.7","2110.68"
"2004","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2694.5","2399.5","6815","2631.81","2757.19"
"2004","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2004","66 und älter","Westdeutschland, alte Bundeslaender","1756","875","174","1202.46","2309.54"
"2005","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1360.59","1194","761","1287.14","1434.04"
"2005","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1790.74","1694","2421","1739.72","1841.76"
"2005","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2066.41","1895","1837","1990.24","2142.58"
"2005","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2662.79","2398.5","6535","2604.37","2721.21"
"2005","66 und älter","Ostdeutschland, neue Bundeslaender","671.43","327.5","30","306.85","1036.01"
"2005","66 und älter","Westdeutschland, alte Bundeslaender","1870.13","790","133","1243.72","2496.54"
"2006","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1354.27","1292.5","771","1284.02","1424.52"
"2006","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1732.14","1600.5","2395","1683.57","1780.71"
"2006","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2023.74","1872","1970","1954.21","2093.27"
"2006","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2730.76","2398","7016","2665.79","2795.73"
"2006","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2006","66 und älter","Westdeutschland, alte Bundeslaender","2039.86","783.5","187","984.52","3095.2"
"2007","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1355.63","1243.5","768","1278.19","1433.07"
"2007","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1755.18","1684.5","2243","1706.32","1804.04"
"2007","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2040.45","1851","1898","1967.89","2113.01"
"2007","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2768.71","2498","6656","2706.88","2830.54"
"2007","66 und älter","Ostdeutschland, neue Bundeslaender","667.88","307.5","32","-285.93","1621.69"
"2007","66 und älter","Westdeutschland, alte Bundeslaender","2084.24","679.5","183","1407.06","2761.42"
"2008","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1413.9","1310","717","1347.06","1480.74"
"2008","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1753.38","1695","2132","1700.37","1806.39"
"2008","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2040.68","1845","1839","1970.92","2110.44"
"2008","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2780.92","2499","6274","2718.83","2843.01"
"2008","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2008","66 und älter","Westdeutschland, alte Bundeslaender","2025.67","528.5","173","1452.47","2598.87"
"2009","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1466.47","1395","650","1388.8","1544.14"
"2009","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1783.92","1699.5","1956","1727.28","1840.56"
"2009","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2140.32","1995","1781","2062.2","2218.44"
"2009","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2825.89","2528.5","5784","2762.01","2889.77"
"2009","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2009","66 und älter","Westdeutschland, alte Bundeslaender","1811.19","616","205","1386.96","2235.42"
"2010","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1493.24","1477","890","1423.45","1563.03"
"2010","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1877.87","1701","2864","1823.69","1932.05"
"2010","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2133.52","1895","2165","2048.09","2218.95"
"2010","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2830.68","2498","7957","2773.58","2887.78"
"2010","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2010","66 und älter","Westdeutschland, alte Bundeslaender","1579.93","650","189","1152.04","2007.82"
"2011","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1507.47","1397.5","976","1440.6","1574.34"
"2011","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1947.79","1848","3195","1898.69","1996.89"
"2011","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2137.39","1998.5","2608","2073.27","2201.51"
"2011","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2861.15","2495","9998","2810.27","2912.03"
"2011","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2011","66 und älter","Westdeutschland, alte Bundeslaender","1532.32","535.5","205","1147.73","1916.91"
"2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1557.8","1497.5","874","1489.42","1626.18"
"2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1915.84","1796.5","3096","1863.03","1968.65"
"2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2255.32","1995","2629","2187.92","2322.72"
"2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2901.08","2498.5","9852","2848.46","2953.7"
"2012","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2012","66 und älter","Westdeutschland, alte Bundeslaender","1240.76","398","257","979.17","1502.35"
"2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1577.13","1495","878","1501.36","1652.9"
"2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1928.42","1796.5","4105","1887.12","1969.72"
"2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2238.27","1999.5","2671","2173.15","2303.39"
"2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2956.03","2529","11130","2907.7","3004.36"
"2013","66 und älter","Ostdeutschland, neue Bundeslaender","1138.17","449","33","455.78","1820.56"
"2013","66 und älter","Westdeutschland, alte Bundeslaender","1549.24","508.5","263","1186.96","1911.52"
"2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1705.98","1590","742","1621.41","1790.55"
"2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1924.76","1797","3478","1879.45","1970.07"
"2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2297.61","2085","2432","2228.39","2366.83"
"2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3013.04","2597.5","9841","2960.8","3065.28"
"2014","66 und älter","Ostdeutschland, neue Bundeslaender","984.24","380","39","476.23","1492.25"
"2014","66 und älter","Westdeutschland, alte Bundeslaender","1605.15","445","290","1257.55","1952.75"
"2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1662.77","1555","744","1578.93","1746.61"
"2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2020.85","1899.5","3535","1975.5","2066.2"
"2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2385.9","2097.5","2319","2315.93","2455.87"
"2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3087.85","2659","9643","3033.68","3142.02"
"2015","66 und älter","Ostdeutschland, neue Bundeslaender","806.07","449.5","48","372.48","1239.66"
"2015","66 und älter","Westdeutschland, alte Bundeslaender","1750.66","462.5","287","1315.28","2186.04"
"2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1675.18","1595","678","1587.94","1762.42"
"2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2020.63","1951","3325","1972.59","2068.67"
"2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2464.49","2195","2271","2386.87","2542.11"
"2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3131.69","2737","9003","3075.14","3188.24"
"2016","66 und älter","Ostdeutschland, neue Bundeslaender","972.19","620","50","702.09","1242.29"
"2016","66 und älter","Westdeutschland, alte Bundeslaender","1714.75","447.5","292","1229.3","2200.2"
"2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1749.59","1690","778","1664.02","1835.16"
"2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2045.48","1999","3844","2001.67","2089.29"
"2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2556.8","2213.5","2593","2486.24","2627.36"
"2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3225.73","2799.5","10144","3169.88","3281.58"
"2017","66 und älter","Ostdeutschland, neue Bundeslaender","1304.96","443","56","999.8","1610.12"
"2017","66 und älter","Westdeutschland, alte Bundeslaender","1503.02","449","356","1171.11","1834.93"
"2018","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1820.95","1695.5","801","1739.1","1902.8"
"2018","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2152.02","2013.5","3890","2107.76","2196.28"
"2018","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2678.81","2399.5","2552","2604.98","2752.64"
"2018","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3314.21","2899.5","9691","3256.11","3372.31"
"2018","66 und älter","Ostdeutschland, neue Bundeslaender","936.16","340","61","533.7","1338.62"
"2018","66 und älter","Westdeutschland, alte Bundeslaender","1618.05","449","377","1257.8","1978.3"
"2019","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1974.95","1858.5","736","1881.29","2068.61"
"2019","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2246.29","2119","3693","2188.39","2304.19"
"2019","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2808.54","2555","2741","2703.19","2913.89"
"2019","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3529.1","2999.5","10356","3001.34","4056.86"
"2019","66 und älter","Ostdeutschland, neue Bundeslaender","1692.2","987","127","1177.87","2206.53"
"2019","66 und älter","Westdeutschland, alte Bundeslaender","2163.27","599","540","1744","2582.54"
"2020","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","2064.16","1898","816","1964.04","2164.28"
"2020","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2321.73","2299","4493","2275.36","2368.1"
"2020","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2948.54","2596","2552","2839.42","3057.66"
"2020","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3531.81","3063.5","10139","3451.39","3612.23"
"2020","66 und älter","Ostdeutschland, neue Bundeslaender","1432.75","585","116","962.85","1902.65"
"2020","66 und älter","Westdeutschland, alte Bundeslaender","1915.05","478.5","460","1473.68","2356.42"
