year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,West,5146,1399.6234222476949,1388.0996838356043,1411.1471606597854,869.0,1305.613290034414,1790.0,0.0,3171.5,1305.0,1281.0,1332.0
1985,Rural regions,West,1341,1263.4083375943233,1237.2552655712284,1289.5614096174181,716.0,1176.0,1585.0,0.0,2888.5,1176.0,1125.0,1180.525
1986,Urban regions,West,4960,1475.2776647580426,1461.7478073389211,1488.8075221771642,920.0,1380.0,1815.0,0.0,3157.5,1380.0,1371.9,1431.0
1986,Rural regions,West,1312,1269.1976630061981,1248.6284610477474,1289.766864964649,716.0,1227.0,1652.9672117103155,0.0,3058.4180292757887,1227.0,1176.0,1278.0
1987,Urban regions,West,4921,1492.350776291892,1479.3375714640963,1505.3639811196879,920.0,1385.0,1841.0,0.0,3222.5,1385.0,1338.0,1390.0
1987,Rural regions,West,1343,1294.2790466847196,1272.2380393560065,1316.3200540134326,688.9491257795746,1227.0,1687.0,0.0,3184.076311330638,1227.0,1176.0,1278.0
1988,Urban regions,West,4729,1565.4989247502813,1551.058089921359,1579.9397595792036,1002.0,1457.0,1943.0,0.0,3354.5,1457.0,1427.6999999999998,1482.0
1988,Rural regions,West,1234,1338.727229775321,1315.712059898725,1361.7423996519167,742.7831710952187,1278.0,1789.0,0.0,3358.325243357172,1278.0,1227.0,1303.275
1989,Urban regions,West,4670,1620.8681269267113,1605.4397415953208,1636.2965122581018,1023.0,1534.0,1994.0,0.0,3450.5,1534.0,1534.0,1585.0
1989,Rural regions,West,1187,1438.1000827190085,1413.9050249712627,1462.2951404667542,869.0,1365.4208019135963,1837.0974720947593,0.0,3289.2436802368984,1369.0,1306.0,1427.075
1990,Urban regions,West,4541,1671.460709131878,1655.3580311650924,1687.5633870986637,1023.0,1534.0,2081.2167235253387,0.0,3668.5418088133465,1534.0,1483.0,1534.0
1990,Urban regions,East,1152,627.034698197819,619.2877873367153,634.7816090589228,470.0,593.2945208144199,744.0,61.0,1155.0,593.0,572.0,606.0
1990,Rural regions,West,1206,1454.76606314865,1430.4292295649213,1479.1028967323784,818.0,1432.0,1892.0,0.0,3503.0,1432.0,1419.85,1535.0
