year,pgisced97,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Pre-primary Level,1st Quintile,,,,,,,,,,,,
1984,Pre-primary Level,2nd Quintile,,,,,,,,,,,,
1984,Pre-primary Level,3rd Quintile,,,,,,,,,,,,
1984,Pre-primary Level,4th Quintile,,,,,,,,,,,,
1984,Pre-primary Level,5th Quintile,,,,,,,,,,,,
1984,Primary Level,1st Quintile,135,1066.22455,989.21335,1143.23575,767.00000,1125.00000,1399.99921,54.00000,1888.00000,1125.00000,971.00000,1278.00000
1984,Primary Level,2nd Quintile,125,914.02956,830.77291,997.28621,580.30709,920.00000,1227.96432,0.00000,2199.45018,920.00000,818.00000,1023.00000
1984,Primary Level,3rd Quintile,118,1009.76075,935.17140,1084.35009,869.00000,1074.00000,1278.00000,255.50000,1891.50000,1074.00000,969.72500,1161.07500
1984,Primary Level,4th Quintile,133,1190.48282,1119.91821,1261.04743,969.73798,1276.25738,1432.00000,276.34495,2052.00000,1278.00000,1123.72500,1319.00000
1984,Primary Level,5th Quintile,70,1238.73017,1074.31504,1403.14531,926.98220,1240.91376,1534.00000,256.00000,2444.52670,1248.00000,1021.70000,1483.00000
1984,Lower Secondary Level,1st Quintile,303,670.10129,617.29023,722.91234,260.69488,562.00000,1023.00000,26.00000,2166.45768,562.00000,409.00000,664.00000
1984,Lower Secondary Level,2nd Quintile,375,766.79982,714.80899,818.79065,294.50822,716.00000,1224.21975,0.00000,2352.00000,716.00000,514.00000,792.00000
1984,Lower Secondary Level,3rd Quintile,377,817.76391,765.23249,870.29534,357.57729,777.79513,1166.66981,18.00000,2380.30859,787.00000,614.00000,869.00000
1984,Lower Secondary Level,4th Quintile,344,879.86360,825.15854,934.56865,431.89950,824.91403,1239.33598,102.00000,2450.49070,821.00000,716.00000,920.00000
1984,Lower Secondary Level,5th Quintile,232,1002.98892,927.65372,1078.32412,517.50083,1023.00000,1380.00000,0.00000,2673.74875,1023.00000,921.00000,1125.00000
1984,Upper Secondary Level,1st Quintile,402,1040.48406,982.50707,1098.46106,682.35894,1176.00000,1380.00000,0.00000,2426.46160,1176.00000,1124.87500,1227.00000
1984,Upper Secondary Level,2nd Quintile,631,1181.13550,1141.61592,1220.65507,869.00000,1278.00000,1534.00000,56.00000,2531.50000,1278.00000,1227.00000,1326.00000
1984,Upper Secondary Level,3rd Quintile,734,1242.06736,1199.19945,1284.93527,920.00000,1227.00000,1543.17047,0.00000,2477.92619,1227.00000,1176.00000,1278.00000
