year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1997,Rural regions,female,1118,1368.83537,1321.62416,1416.04658,818.00000,1329.00000,1790.00000,46.00000,3248.00000,1329.00000,1278.00000,1432.00000
1998,Urban regions,male,3030,2609.42631,2557.29185,2661.56077,1790.00000,2352.00000,3155.14512,0.00000,5202.86280,2352.00000,2301.00000,2435.00000
1998,Urban regions,female,2289,1605.65365,1564.12128,1647.18602,908.00000,1534.00000,2147.00000,0.00000,4005.50000,1534.00000,1518.72500,1595.05000
1998,Rural regions,male,1584,2175.60085,2108.70784,2242.49386,1432.00000,1943.00000,2608.00000,0.00000,4372.00000,1943.00000,1892.00000,2045.00000
1998,Rural regions,female,1226,1389.22371,1342.01382,1436.43359,818.00000,1329.00000,1841.00000,0.00000,3375.50000,1329.00000,1278.00000,1432.00000
1999,Urban regions,male,2959,2686.27241,2618.03869,2754.50612,1790.00000,2359.33236,3272.00000,0.00000,5495.00000,2360.00000,2301.00000,2454.00000
1999,Urban regions,female,2289,1605.37129,1562.84613,1647.89646,869.00000,1534.00000,2147.00000,0.00000,4064.00000,1534.00000,1483.00000,1565.50000
1999,Rural regions,male,1553,2192.04570,2126.35103,2257.74037,1483.00000,1994.00000,2626.00000,0.00000,4340.50000,1994.00000,1943.00000,2045.00000
1999,Rural regions,female,1257,1372.02264,1325.40204,1418.64323,767.00000,1297.27392,1841.00000,0.00000,3452.00000,1299.00000,1253.00000,1391.87500
2000,Urban regions,male,5045,2759.43646,2711.95466,2806.91826,1790.00000,2454.00000,3323.00000,0.00000,5622.50000,2454.00000,2454.00000,2556.00000
2000,Urban regions,female,4001,1580.93058,1545.52660,1616.33457,767.00000,1483.00000,2147.00000,0.00000,4217.00000,1483.00000,1432.00000,1534.00000
2000,Rural regions,male,2626,2276.48466,2222.11626,2330.85306,1534.00000,2045.00000,2761.00000,0.00000,4601.50000,2045.00000,2045.00000,2122.37500
2000,Rural regions,female,2111,1362.08955,1324.81848,1399.36062,716.00000,1278.00000,1841.00000,0.00000,3528.50000,1278.00000,1227.00000,1305.42500
2001,Urban regions,male,4570,2780.36964,2729.77871,2830.96057,1841.00000,2505.00000,3349.00000,0.00000,5611.00000,2505.00000,2454.00000,2556.00000
2001,Urban regions,female,3744,1609.96665,1573.96204,1645.97125,753.57503,1485.05963,2250.00000,0.00000,4494.63746,1485.00000,1432.00000,1534.00000
2001,Rural regions,male,2332,2281.50919,2224.99622,2338.02216,1534.00000,2096.00000,2761.00000,0.00000,4601.50000,2096.00000,2045.00000,2173.17500
2001,Rural regions,female,1928,1393.73265,1355.60690,1431.85841,763.14078,1278.08540,1885.39227,0.00000,3568.76952,1278.00000,1229.00000,1380.00000
2002,Urban regions,male,4949,2932.94832,2869.79427,2996.10238,1846.24830,2502.00000,3500.00000,0.00000,5980.62755,2502.00000,2500.00000,2600.00000
2002,Urban regions,female,4118,1672.56870,1613.87227,1731.26513,700.00000,1500.00000,2300.00000,0.00000,4700.00000,1500.00000,1400.00000,1500.00000
2002,Rural regions,male,2364,2394.85214,2329.76848,2459.93581,1528.79868,2182.01390,2960.18926,0.00000,5107.27514,2182.00000,2100.00000,2230.50000
2002,Rural regions,female,2024,1415.41692,1373.54581,1457.28803,698.13421,1300.00000,1950.00000,0.00000,3827.79868,1300.00000,1244.95000,1338.05000
2003,Urban regions,male,4625,3038.83406,2969.89467,3107.77345,1913.58357,2650.00000,3545.00000,0.00000,5992.12464,2650.00000,2600.00000,2700.00000
2003,Urban regions,female,3957,1702.23301,1659.42314,1745.04287,720.00000,1500.00000,2357.19370,0.00000,4812.98426,1500.00000,1444.90000,1600.00000
2003,Rural regions,male,2230,2489.25739,2417.81657,2560.69820,1562.79601,2250.68366,3066.50638,0.00000,5322.07193,2251.00000,2200.00000,2300.00000
2003,Rural regions,female,1939,1467.19354,1422.59368,1511.79341,700.00000,1309.10693,2000.00000,0.00000,3950.00000,1309.00000,1270.00000,1400.00000
2004,Urban regions,male,4466,3081.56834,3011.40262,3151.73406,1903.00000,2700.00000,3696.45983,0.00000,6386.64957,2700.00000,2600.00000,2757.02500
2004,Urban regions,female,3858,1698.03984,1655.06869,1741.01099,700.00000,1500.00000,2371.59308,0.00000,4878.98270,1500.00000,1475.00000,1600.00000
2004,Rural regions,male,2150,2460.90853,2386.24929,2535.56778,1520.00000,2279.63345,3000.00000,0.00000,5220.00000,2279.00000,2200.00000,2345.12500
2004,Rural regions,female,1892,1469.30035,1424.11801,1514.48269,671.86739,1300.00000,2000.00000,0.00000,3992.19892,1300.00000,1250.00000,1400.00000
2005,Urban regions,male,4201,2978.87035,2913.41924,3044.32147,1900.00000,2650.00000,3600.00000,0.00000,6150.00000,2650.00000,2600.00000,2700.00000
2005,Urban regions,female,3697,1728.42626,1682.62900,1774.22353,702.73677,1500.00000,2400.00000,0.00000,4945.89484,1500.00000,1449.77500,1536.25000
2005,Rural regions,male,2005,2501.57903,2427.18202,2575.97603,1541.56089,2300.00000,3140.55398,0.00000,5539.04362,2300.00000,2214.62500,2350.00000
2005,Rural regions,female,1814,1479.25990,1430.59448,1527.92532,700.05539,1300.00000,2000.00000,0.00000,3949.91692,1300.00000,1200.00000,1399.02500
2006,Urban regions,male,4358,3038.15379,2960.90716,3115.40042,1900.00000,2680.00000,3700.00000,0.00000,6400.00000,2680.00000,2600.00000,2778.12500
2006,Urban regions,female,3888,1744.80981,1700.59431,1789.02532,750.00000,1500.00000,2400.00000,0.00000,4875.00000,1500.00000,1400.00000,1555.30000
2006,Rural regions,male,2150,2516.91237,2435.42977,2598.39496,1500.00000,2249.68995,3079.37414,0.00000,5448.43536,2250.00000,2200.00000,2343.00000
2006,Rural regions,female,1966,1486.42508,1438.56598,1534.28418,700.00000,1350.00000,2000.00000,0.00000,3950.00000,1350.00000,1300.00000,1400.07500
2007,Urban regions,male,4093,3105.81029,3027.02038,3184.60021,1950.59062,2700.00000,3790.03125,0.00000,6549.19219,2700.00000,2600.00000,2800.00000
2007,Urban regions,female,3708,1768.63668,1718.62616,1818.64720,700.00000,1500.00000,2459.92301,0.00000,5099.80754,1500.00000,1480.00000,1600.00000
2007,Rural regions,male,2091,2551.14191,2464.62524,2637.65858,1500.00000,2300.00000,3100.00000,0.00000,5500.00000,2300.00000,2200.00000,2367.32500
2007,Rural regions,female,1888,1491.52353,1443.93566,1539.11140,703.64629,1350.00000,2030.00000,0.00000,4019.53056,1350.00000,1300.00000,1400.00000
2008,Urban regions,male,3864,3093.60468,3019.76724,3167.44212,1900.00000,2700.00000,3700.00000,0.00000,6400.00000,2700.00000,2600.00000,2800.00000
2008,Urban regions,female,3557,1770.22869,1721.32956,1819.12782,680.00000,1550.00000,2500.00000,0.00000,5230.00000,1550.00000,1500.00000,1600.00000
2008,Rural regions,male,1940,2603.22294,2512.35413,2694.09176,1600.00000,2363.53566,3200.00000,0.00000,5600.00000,2364.00000,2300.00000,2400.00000
2008,Rural regions,female,1801,1480.13127,1432.42872,1527.83381,700.00000,1300.00000,2100.00000,0.00000,4200.00000,1300.00000,1250.00000,1400.00000
2009,Urban regions,male,3500,3108.15406,3028.93173,3187.37638,1900.00000,2773.32315,3843.12484,0.00000,6757.81211,2773.00000,2606.97500,2814.92500
2009,Urban regions,female,3332,1858.83342,1807.16309,1910.50376,780.00000,1650.00000,2600.00000,0.00000,5330.00000,1650.00000,1580.72500,1720.25000
2009,Rural regions,male,1846,2623.97039,2537.66137,2710.27942,1600.00000,2450.00000,3200.00000,0.00000,5600.00000,2450.00000,2399.72500,2500.25000
2009,Rural regions,female,1725,1581.21547,1524.65732,1637.77362,720.00000,1400.00000,2200.00000,0.00000,4420.00000,1400.00000,1300.00000,1480.00000
2010,Urban regions,male,4817,3127.63235,3058.53464,3196.73006,1900.00000,2800.00000,3900.00000,0.00000,6900.00000,2800.00000,2700.00000,2800.10000
2010,Urban regions,female,4368,1932.65173,1880.58410,1984.71936,800.00000,1650.00000,2600.00000,0.00000,5300.00000,1650.00000,1599.50000,1750.00000
2010,Rural regions,male,2556,2641.66775,2567.38792,2715.94757,1600.00000,2450.00000,3200.00000,0.00000,5600.00000,2450.00000,2300.00000,2500.00000
2010,Rural regions,female,2346,1533.94270,1486.52489,1581.36050,673.83587,1369.18649,2139.95045,0.00000,4339.12231,1371.00000,1249.72500,1400.27500
2011,Urban regions,male,5438,3223.65426,3158.29244,3289.01608,1900.00000,2800.00000,4000.00000,0.00000,7150.00000,2800.00000,2750.00000,2900.00000
2011,Urban regions,female,5457,1926.68499,1888.54864,1964.82133,860.00000,1700.00000,2700.00000,0.00000,5460.00000,1700.00000,1624.37500,1800.00000
2011,Rural regions,male,3078,2638.57766,2571.72959,2705.42573,1600.00000,2424.43556,3200.00000,0.00000,5600.00000,2425.00000,2400.00000,2500.00000
2011,Rural regions,female,3031,1583.12820,1542.24574,1624.01065,718.40774,1420.00000,2200.00000,0.00000,4422.38839,1420.00000,1344.00000,1500.00000
2012,Urban regions,male,5270,3224.68488,3156.26240,3293.10737,1900.00000,2807.35624,4000.00000,0.00000,7150.00000,2806.00000,2799.70000,2900.00000
2012,Urban regions,female,5399,1980.72239,1935.35132,2026.09346,840.00000,1725.00000,2700.00000,0.00000,5490.00000,1725.00000,1671.90000,1800.00000
2012,Rural regions,male,3007,2667.24089,2601.15918,2733.32259,1625.14690,2492.85047,3313.37363,0.00000,5845.71373,2487.00000,2400.00000,2500.00000
2012,Rural regions,female,3060,1613.36972,1571.13166,1655.60779,735.53685,1450.00000,2300.00000,0.00000,4646.69473,1450.00000,1350.00000,1500.00000
2013,Urban regions,male,6252,3260.83604,3196.48602,3325.18606,1858.75512,2800.00000,4095.18078,0.00000,7449.81928,2800.00000,2768.70000,2900.00000
2013,Urban regions,female,6402,1980.31229,1940.34915,2020.27544,800.00000,1700.00000,2718.93035,0.00000,5597.32587,1700.00000,1600.00000,1800.00000
2013,Rural regions,male,3175,2755.38436,2686.83869,2823.93003,1700.00000,2500.00000,3450.00000,0.00000,6075.00000,2500.00000,2400.00000,2508.22500
2013,Rural regions,female,3251,1690.25567,1647.68432,1732.82703,800.00000,1500.00000,2339.51439,0.00000,4648.78596,1500.00000,1400.00000,1580.10000
2014,Urban regions,male,5412,3317.05613,3246.16128,3387.95098,1900.00000,2900.00000,4200.00000,0.00000,7650.00000,2900.00000,2800.00000,3000.00000
2014,Urban regions,female,5613,2018.69955,1975.59485,2061.80425,840.00000,1773.06893,2800.00000,0.00000,5740.00000,1775.00000,1700.00000,1800.00000
2014,Rural regions,male,2874,2759.32170,2681.12799,2837.51541,1603.36842,2500.00000,3496.00000,0.00000,6334.94737,2500.00000,2489.25000,2600.00000
2014,Rural regions,female,2923,1698.76704,1653.09363,1744.44044,750.00000,1500.00000,2400.00000,0.00000,4875.00000,1500.00000,1400.00000,1600.00000
2015,Urban regions,male,5372,3373.03173,3300.57480,3445.48866,1850.00000,3000.00000,4291.97464,0.00000,7954.93661,3000.00000,2849.47500,3000.00000
2015,Urban regions,female,5493,2109.18580,2062.30697,2156.06463,900.00000,1800.00000,2900.00000,0.00000,5900.00000,1800.00000,1750.00000,1900.00000
2015,Rural regions,male,2830,2863.95665,2775.14452,2952.76877,1690.03968,2500.00000,3508.00000,0.00000,6234.94048,2500.00000,2450.00000,2600.00000
2015,Rural regions,female,2881,1811.12023,1761.48614,1860.75431,860.00000,1600.00000,2500.00000,0.00000,4960.00000,1600.00000,1500.00000,1700.00000
2016,Urban regions,male,5016,3396.82242,3320.11335,3473.53149,1900.00000,3000.00000,4297.18145,0.00000,7892.95363,3000.00000,2900.00000,3069.35000
2016,Urban regions,female,5182,2153.21274,2104.18195,2202.24353,962.17199,1900.00000,2999.00000,0.00000,6054.24202,1900.00000,1800.00000,2000.00000
2016,Rural regions,male,2681,2925.61569,2831.69075,3019.54063,1700.00000,2600.00000,3600.00000,0.00000,6450.00000,2600.00000,2500.00000,2780.00000
2016,Rural regions,female,2740,1851.12765,1800.19258,1902.06272,882.40284,1600.00000,2549.45493,0.00000,5050.03307,1600.00000,1500.00000,1700.00000
2017,Urban regions,male,5753,3481.70211,3407.81324,3555.59097,2000.00000,3050.00000,4500.00000,0.00000,8250.00000,3050.00000,3000.00000,3150.00000
2017,Urban regions,female,5786,2186.09828,2139.48322,2232.71335,950.00000,1900.00000,3000.00000,0.00000,6075.00000,1900.00000,1800.00000,2000.00000
2017,Rural regions,male,3120,2967.57956,2880.53513,3054.62399,1700.00000,2600.00000,3636.71942,0.00000,6541.79856,2600.00000,2500.00000,2700.00000
2017,Rural regions,female,3112,1940.47781,1888.45975,1992.49586,900.00000,1689.38991,2700.00000,0.00000,5400.00000,1690.00000,1599.62500,1800.00000
2018,Urban regions,male,5758,3534.63547,3457.29932,3611.97162,2000.00000,3167.04948,4500.00000,0.00000,8250.00000,3167.00000,3000.00000,3200.00000
2018,Urban regions,female,5645,2250.51800,2205.18987,2295.84612,1013.52288,2000.00000,3016.94526,0.00000,6022.07883,2000.00000,1900.00000,2050.15000
2018,Rural regions,male,3001,3090.98862,3011.38825,3170.58899,1900.00000,2800.00000,3800.00000,0.00000,6650.00000,2800.00000,2700.00000,2900.00000
2018,Rural regions,female,2968,2044.82983,1990.69941,2098.96025,980.00000,1800.00000,2800.00000,0.00000,5530.00000,1800.00000,1650.00000,1918.07500
2019,Urban regions,male,6166,3946.88904,3382.35428,4511.42380,2100.00000,3300.00000,4700.00000,0.00000,8600.00000,3300.00000,3200.00000,3400.00000
2019,Urban regions,female,5606,2381.57826,2334.47764,2428.67888,1150.00000,2118.32600,3200.00000,0.00000,6275.00000,2118.00000,2000.00000,2200.00000
2019,Rural regions,male,3163,3298.73673,3206.28700,3391.18646,2000.00000,2900.00000,4000.00000,0.00000,7000.00000,2900.00000,2800.00000,3000.00000
2019,Rural regions,female,2911,2089.82687,2038.43564,2141.21809,1050.00000,1900.00000,2894.95002,0.00000,5662.37505,1900.00000,1800.00000,2000.00000
2020,Urban regions,male,6774,3854.61130,3773.30728,3935.91532,2200.00000,3317.00000,4900.00000,0.00000,8950.00000,3317.00000,3201.00000,3500.00000
2020,Urban regions,female,5801,2467.21016,2421.00412,2513.41620,1200.00000,2200.00000,3372.01794,0.00000,6630.04486,2200.00000,2100.00000,2300.00000
2020,Rural regions,male,3112,3288.93926,3202.37594,3375.50258,2018.91219,3000.00000,4050.00000,0.00000,7096.63171,3000.00000,2900.00000,3000.55000
2020,Rural regions,female,2856,2174.24698,2119.39103,2229.10293,1139.06989,1953.00534,3000.00000,0.00000,5791.39517,1950.00000,1849.60000,2055.00000
2021,Urban regions,male,4383,4081.36739,3976.16055,4186.57424,2400.00000,3500.00000,5000.00000,0.00000,8900.00000,3500.00000,3400.00000,3600.00000
2021,Urban regions,female,4003,2607.70196,2548.67698,2666.72695,1200.00000,2400.00000,3500.00000,0.00000,6950.00000,2400.00000,2300.00000,2500.00000
2021,Rural regions,male,2005,3449.73876,3337.80591,3561.67160,2160.00000,3100.00000,4300.00000,0.00000,7510.00000,3100.00000,3000.00000,3300.00000
2021,Rural regions,female,1931,2325.85940,2255.71540,2396.00339,1207.69828,2100.00000,3133.10695,0.00000,6021.21996,2100.00000,2000.00000,2250.00000
2022,Urban regions,male,7205,4285.68125,4199.81825,4371.54426,2500.00000,3700.00000,5404.42982,0.00000,9761.07456,3700.00000,3600.00000,3800.00000
2022,Urban regions,female,6560,2741.79653,2692.07932,2791.51374,1300.00000,2500.00000,3723.89875,0.00000,7359.74689,2500.00000,2400.97500,2560.30000
2022,Rural regions,male,3041,3807.33933,3691.12109,3923.55758,2400.00000,3400.00000,4619.75448,0.00000,7949.38619,3400.00000,3300.00000,3500.00000
2022,Rural regions,female,2975,2403.29406,2347.34007,2459.24804,1300.00000,2273.98848,3200.00000,0.00000,6050.00000,2276.00000,2198.17500,2400.00000
