year,quintil_oecd,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,male,666,1169.5530782376873,1112.781209886802,1221.3841432632887,891.6437832928295,1227.0,1432.0,81.10945823207385,2242.5343250607557,1227.0,1176.0,1278.0
1984,1st Quintile,female,288,573.3792872419314,504.2759453085117,635.6781999254794,208.4069011217916,449.15391552747906,816.4973979099344,0.0,1728.6331430921487,455.0,347.02499999999975,560.0
1984,2nd Quintile,male,820,1315.959697521551,1271.150328796202,1357.8732807206634,1074.0,1354.2219937003686,1611.0,268.5,2416.5,1352.0,1324.0,1375.0
1984,2nd Quintile,female,427,636.5567874861667,594.1421217806945,676.742336206619,292.5859166849949,613.4028970913455,920.0,0.0,1861.1211249725077,613.0,561.0,689.3
1984,3rd Quintile,male,902,1463.319923556634,1419.7256037842064,1505.8337221352253,1125.0,1432.0,1790.0,127.5,2787.5,1432.0,1381.0,1484.0
1984,3rd Quintile,female,535,732.6128620799799,694.1680490436427,772.6368888859685,403.3272869152088,716.0,1023.0,0.0,1952.5090696271868,716.0,633.9,818.0
1984,4th Quintile,male,997,1633.310819443269,1580.817030575757,1677.2546285141652,1253.0,1534.0,2014.6068384691896,110.58974229621572,3157.0170961729737,1534.0,1483.0,1560.0
1984,4th Quintile,female,697,907.1468610006469,867.2773944746716,941.7277120366911,562.0,892.3790266104661,1254.310172586088,0.0,2292.7754314652198,895.0,870.0,923.0
1984,5th Quintile,male,1061,2202.384683056213,2100.863083382147,2287.843600293629,1502.6117367680208,1943.0,2564.4117036029743,0.0,4157.111653855404,1943.0,1892.0,1994.0
1984,5th Quintile,female,718,1173.0404638280431,1113.531779418884,1218.3334299867988,736.4575751827962,1125.0,1483.0,0.0,2602.813637225806,1125.0,1074.0,1176.0
1985,1st Quintile,male,601,1136.4007188087583,1054.2285654266175,1198.9981169724674,869.0,1176.0,1412.0,54.5,2226.5,1176.0,1125.0,1227.0
1985,1st Quintile,female,315,600.502326532288,537.3817913093626,662.0351864143258,256.0,559.0306065764962,852.0507326157438,0.0,1746.1268315393595,557.0,475.0,686.0
1985,2nd Quintile,male,717,1371.2110383987288,1334.3305937011,1420.6296295229076,1158.0481304313162,1395.5278382656913,1653.2378665890667,415.26352619469037,2396.0224708256924,1396.0,1360.0,1412.0
1985,2nd Quintile,female,386,707.9635790527041,656.2012813897227,748.7647250553805,302.9958044518378,733.5045534594503,1023.0,0.0,2103.0062933222434,741.0,681.6499999999999,868.0
1985,3rd Quintile,male,814,1475.4216666478403,1427.0346359071764,1525.1493815879383,1133.0823995581566,1432.0,1841.0,71.2059988953913,2902.8764006627653,1432.0,1380.75,1484.0
1985,3rd Quintile,female,526,788.3506309865028,745.9072079188423,834.706827054321,411.7172560192481,809.1413549464818,1099.0,0.0,2129.924115971128,801.0,733.0,884.05
1985,4th Quintile,male,921,1627.2169874815602,1582.3013525485053,1668.8723882911652,1265.1271270221696,1534.0,1994.0,171.81781755542397,3087.3093094667456,1534.0,1483.0,1534.0
1985,4th Quintile,female,604,913.7018627166793,869.8396693085576,949.0286874936312,572.7594255670774,868.505334026033,1278.0,0.0,2335.860861649384,869.0,794.925,946.0
1985,5th Quintile,male,928,2251.9549048630884,2147.668983400769,2362.348868512134,1534.0,1994.0,2659.0,77.0,4346.5,1994.0,1943.0,2045.0
1985,5th Quintile,female,674,1228.1652038038944,1169.0689757835828,1282.6617613786473,767.0,1176.0,1585.0,0.0,2812.0,1176.0,1074.0,1227.0
1986,1st Quintile,male,515,1229.4742866774773,1154.4824274573486,1295.8397412277554,971.0,1278.0,1483.0,203.0,2251.0,1278.0,1227.0,1329.0
1986,1st Quintile,female,275,659.3197261681794,590.0230709237322,731.8525309689328,282.9797720668888,608.9652191322245,920.0,0.0,1875.5303418996668,614.0,536.4499999999998,768.0
1986,2nd Quintile,male,713,1363.8083523956525,1324.5709019907363,1407.0601159849296,1176.0,1432.0,1687.0,409.5,2453.5,1432.0,1389.0,1484.0
1986,2nd Quintile,female,363,682.9827299682632,642.6856680765352,723.8866752946934,323.8944146247705,665.0,949.9873067668676,40.0,1861.0,665.0,563.0,731.225
1986,3rd Quintile,male,805,1580.0258069991683,1504.4874303036675,1658.2320460164474,1176.0,1534.0,1927.205587247513,49.19161912873051,3054.0139681187825,1534.0,1514.0,1636.0
1986,3rd Quintile,female,517,809.4747445529547,759.7082364545184,857.9009143761693,421.4166688777152,767.0,1125.0,0.0,2180.374996683427,767.0,665.0,806.0
1986,4th Quintile,male,919,1664.4544975000222,1616.9645830272032,1708.3001800560278,1278.0,1536.2096827798644,1994.0,204.0,3068.0,1542.0,1449.975,1550.0
1986,4th Quintile,female,615,976.9592620467398,931.7395173593178,1023.0471207332491,637.3767048590017,920.0,1279.6071796854872,35.0,2242.952891925215,920.0,862.6249999999999,920.0
1986,5th Quintile,male,895,2306.6544645006943,2230.5153903447526,2398.2064913669756,1534.0,2045.0,2812.0,0.0,4729.0,2045.0,1963.6,2096.0
1986,5th Quintile,female,654,1314.7099888536218,1227.8007406962106,1391.220603308647,818.0,1235.625438406813,1636.0,0.0,2863.0,1227.0,1175.6499999999999,1278.0
1987,1st Quintile,male,489,1179.6461123271133,1120.502105949395,1251.4723960139042,860.8448467074132,1278.0,1504.6171374352236,82.0,2470.2755735269393,1278.0,1254.2999999999997,1329.0
1987,1st Quintile,female,258,633.2393384699964,567.2926914698116,683.071190082822,266.0,516.6270513884891,920.0,66.0,1874.0,511.0,372.875,598.0
1987,2nd Quintile,male,704,1400.2541977498709,1351.911046368403,1456.5682955707375,1125.0,1482.4321624288207,1738.0,205.5,2657.5,1483.0,1432.0,1534.0
1987,2nd Quintile,female,401,731.3965115925685,683.6828211727835,782.4097341944291,361.4887688356808,715.2025369551326,1044.343802452593,61.0,2068.626352877962,716.0,614.0,800.0
1987,3rd Quintile,male,793,1558.9483380445995,1513.7025063818057,1602.2805820989365,1227.0,1534.0,1892.0,229.5,2889.5,1534.0,1534.0,1611.0
1987,3rd Quintile,female,511,843.1707331484729,806.3662609012073,901.3373360127501,425.3651479652531,856.0659933736482,1196.5911251705538,0.0,2353.430090978505,866.0,812.0,968.0
1987,4th Quintile,male,913,1701.1958782641607,1650.4965936066792,1747.0711081320426,1329.0,1636.0,1994.0,331.5,2991.5,1636.0,1636.0,1687.0
1987,4th Quintile,female,632,952.7736793374326,911.3421960168448,999.2183333577511,562.0,920.0,1278.0,0.0,2352.0,920.0,869.0,971.0
1987,5th Quintile,male,916,2366.1754067852294,2282.6428664645105,2451.206088136669,1585.0,2080.4081530714548,2968.8792138050285,46.0,5044.698034512571,2081.0,1963.0,2117.625
1987,5th Quintile,female,645,1352.4950828118274,1283.580908808403,1418.0670048886657,869.0,1278.0,1737.5552288974295,26.0,3040.388072243574,1278.0,1200.3749999999998,1329.0
1988,1st Quintile,male,481,1195.8506273138953,1132.9199269843807,1260.643542914892,920.0,1278.0,1465.2623441498224,102.10648377526638,2283.155860374556,1278.0,1227.0,1303.0
1988,1st Quintile,female,273,631.3187482977806,563.313135207649,685.7244951603159,234.5332694391325,562.0,907.7996575946129,0.0,1917.6992398278335,562.0,408.0,685.0
1988,2nd Quintile,male,661,1471.5143997003527,1426.4932187176398,1520.5214513626506,1227.0,1534.0,1790.0,382.5,2634.5,1534.0,1490.8,1544.4
1988,2nd Quintile,female,403,743.1799934492326,678.2367910277272,817.038483097941,297.0,724.0955237693485,1125.0,0.0,2199.0,724.0,630.0,834.0
1988,3rd Quintile,male,770,1605.3617957989863,1551.0492042950834,1653.0907429735728,1271.709120569,1559.0,1994.0,188.27280142250015,3077.4363191465,1559.0,1482.0,1584.0
1988,3rd Quintile,female,494,889.3879589618417,765.8492249008963,991.8013932404899,380.72523664347375,818.0,1181.653085968217,0.0,2383.044859955332,818.0,716.975,920.0
1988,4th Quintile,male,854,1815.617840940895,1757.2908089744672,1866.2797220594675,1418.0024298589688,1683.7024998885302,2196.3660514218486,250.45699751464895,3363.911483766168,1685.0,1632.0,1734.0
1988,4th Quintile,female,558,1025.7203259911914,985.9137117131108,1079.634050746593,665.0,1048.0,1388.8549933562522,0.0,2474.63748339063,1048.0,1022.0,1125.0
1988,5th Quintile,male,846,2442.253424026705,2352.1486347850678,2533.5351508739764,1636.0,2166.737078616265,3047.9942174231082,0.0,5165.98554355777,2169.0,2037.0,2293.0
1988,5th Quintile,female,622,1441.039208949764,1357.790400039002,1515.6405547799823,920.0,1380.0,1798.6230254869213,0.0,3116.5575637173033,1380.0,1326.75,1454.0
1989,1st Quintile,male,485,1272.8683482083736,1199.0750766965562,1345.7705259924169,1023.0,1380.0,1585.0,180.0,2428.0,1380.0,1328.0,1431.0
1989,1st Quintile,female,278,693.922327460221,627.9498334870999,755.6598691717262,256.0,665.0,1074.0,0.0,1928.0,665.0,512.0,848.45
1989,2nd Quintile,male,665,1543.5458114286243,1498.2431927167029,1591.3500211788953,1282.5337553076001,1585.0,1844.887569946855,439.00303334871796,2688.418291905737,1585.0,1534.0,1636.0
1989,2nd Quintile,female,409,799.5807486015655,750.1196008734285,859.7736858801284,409.0,818.0,1125.0,0.0,2199.0,818.0,716.0,869.9
1989,3rd Quintile,male,736,1649.2253181631513,1591.135744490037,1699.5624901187448,1278.0,1636.0,2045.0,127.5,3195.5,1636.0,1597.8,1687.0
1989,3rd Quintile,female,470,944.5341697382017,888.0059388668345,998.3774488647193,522.9281557185623,945.8866290405938,1329.0,56.0,2538.1077664221566,946.0,869.0,1026.175
