year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,954,972.7511215437497,953.4403150803868,992.0619280071127,433.109155722408,1023.0,1355.825997688186,0.0,2739.901260636853,1023.0,921.0,1080.0
1984,2nd Quintile,1247,1073.42904127655,1057.817851544452,1089.0402310086479,614.0,1125.0,1483.0,0.0,2786.5,1125.0,1074.0,1176.0
1984,3rd Quintile,1437,1197.0676179890318,1180.8848303937639,1213.2504055842996,767.0,1176.0,1544.4151610777533,0.0,2710.537902694383,1176.0,1125.0,1227.0
1984,4th Quintile,1694,1336.490833914759,1320.2316260222624,1352.7500418072555,869.0,1278.0,1687.0,0.0,2914.0,1278.0,1227.0,1278.0
1984,5th Quintile,1779,1784.7348662420604,1757.320537996291,1812.1491944878298,1074.0,1559.2584011465358,2199.0,0.0,3886.5,1560.0,1484.0,1586.0
1985,1st Quintile,916,922.5994410036024,902.3103346625718,942.8885473446329,409.0,920.0,1278.0,0.0,2581.5,920.0,817.0,971.0
1985,2nd Quintile,1103,1117.9731913755386,1101.4561598610187,1134.4902228900585,716.0,1176.2773453299446,1534.0,0.0,2761.0,1176.0,1116.8,1214.0
1985,3rd Quintile,1340,1203.482522399144,1186.9271029945733,1220.0379418037148,758.7938071762029,1176.0,1585.0,0.0,2824.3092892356954,1176.0,1125.0,1201.0
1985,4th Quintile,1525,1346.3017843062623,1329.1807487845083,1363.4228198280164,856.1143379301534,1329.0,1687.0,0.0,2933.32849310477,1329.0,1278.0,1380.0
1985,5th Quintile,1602,1824.2737185954982,1795.2559796634423,1853.291457527554,1125.0,1632.94228369301,2282.1167866470705,0.0,4017.7919666176763,1635.0,1582.825,1731.125
1986,1st Quintile,790,1002.2340949763045,982.3388361074888,1022.1293538451202,460.0,1049.79185595217,1380.0,0.0,2760.0,1048.0,971.0,1125.0
1986,2nd Quintile,1076,1128.2539683470397,1111.4383999977806,1145.0695366962989,665.0,1227.0,1534.0,38.0,2837.5,1227.0,1176.0,1296.825
1986,3rd Quintile,1322,1266.520108897178,1243.3844944006287,1289.6557233937274,747.1822564084545,1227.0,1636.0,0.0,2969.2266153873184,1227.0,1176.0,1278.0
1986,4th Quintile,1534,1392.6306806300322,1375.617684779466,1409.6436764805985,920.0,1380.0,1738.0,0.0,2965.0,1380.0,1328.0,1431.0
1986,5th Quintile,1549,1889.5526726291548,1859.22977397389,1919.8755712844197,1176.0,1636.0,2352.0,0.0,4116.0,1636.0,1558.3749999999998,1666.15
1987,1st Quintile,747,959.254015902891,939.7510504615856,978.7569813441963,417.6350261924451,1021.438723147096,1380.0,66.0,2823.5474607113324,1021.0,968.0,1140.0
1987,2nd Quintile,1105,1147.9219222583886,1129.8574544537144,1165.9863900630628,643.6407231384674,1156.7323319273485,1585.0,51.0,2997.038915292299,1158.0,1089.0,1192.2749999999999
1987,3rd Quintile,1304,1273.609284373379,1255.9667502288466,1291.2518185179115,818.0,1278.0,1687.0,0.0,2990.5,1278.0,1278.0,1329.0
1987,4th Quintile,1545,1395.2456048879576,1377.2722186566195,1413.2189911192957,913.6564352494038,1380.0,1768.5288592596255,0.0,3050.837495274958,1380.0,1328.0,1431.0
1987,5th Quintile,1561,1948.97124754052,1919.0760413987166,1978.8664536823233,1176.0,1738.0,2453.980622189936,26.0,4370.9515554748405,1738.0,1686.0,1789.0
1988,1st Quintile,754,955.5856430189427,936.0777383764286,975.0935476614569,436.02794468210124,971.6843043437469,1380.0,0.0,2795.9580829768483,972.0,870.0,1067.0
1988,2nd Quintile,1064,1180.568194409792,1161.9616010620082,1199.174787757576,665.0,1227.0,1636.0,0.0,3092.5,1227.0,1174.7999999999997,1278.0
1988,3rd Quintile,1264,1328.5343025002014,1305.9182356043998,1351.150369396003,767.0,1278.0,1738.0,0.0,3194.5,1278.0,1227.0,1278.0
1988,4th Quintile,1412,1503.5549263098465,1484.2344910827615,1522.8753615369315,1063.4314409335514,1483.0,1841.0,0.0,3007.352838599673,1483.0,1432.0,1534.0
1988,5th Quintile,1468,2021.8433456999971,1989.4734286762923,2054.213262723702,1278.0,1790.0,2556.0,0.0,4473.0,1790.0,1738.3749999999998,1842.0
1989,1st Quintile,763,1013.503349423523,991.9974404492059,1035.00925839784,401.55112894358166,1115.1651692513828,1440.6876893780022,0.0,2999.3925300296332,1117.0,1059.0,1211.025
1989,2nd Quintile,1074,1253.5028069750954,1235.581398323425,1271.4242156267658,818.0,1304.0,1687.0,0.0,2990.5,1304.0,1279.0,1332.0
1989,3rd Quintile,1206,1378.1907633846702,1359.358568804576,1397.0229579647644,920.0,1382.3868094465329,1790.0,26.0,3095.0,1383.0,1334.0,1419.45
1989,4th Quintile,1416,1567.8197151320605,1546.8958902516217,1588.7435400124994,1074.0,1534.0,1943.0,0.0,3246.5,1534.0,1487.875,1585.0
1989,5th Quintile,1398,2125.3767240765487,2087.7354933702886,2163.017954782809,1329.0,1841.0,2601.258250913393,0.0,4509.645627283483,1841.0,1739.0,1872.275
1990,1st Quintile,754,1039.5575662761808,1014.4073940995381,1064.7077384528234,431.56276086344917,1023.0,1483.0,0.0,3060.1558587048266,1023.0,870.0,1126.0
1990,2nd Quintile,1041,1289.02922679223,1268.745562485623,1309.312891098837,716.0,1329.0,1789.9476293372873,0.0,3400.869073343218,1329.0,1278.0,1405.0
1990,3rd Quintile,1214,1414.9328562055077,1395.6271171170088,1434.2385952940067,875.45019249214,1432.0,1841.0,0.0,3289.32471126179,1432.0,1381.0,1435.25
1990,4th Quintile,1372,1575.9821447256163,1556.54700792127,1595.4172815299626,1101.0792005500068,1534.0,1991.7659549287596,0.0,3327.7960864968886,1534.0,1456.8,1534.0
1990,5th Quintile,1366,2237.746164935379,2198.3561718621204,2277.1361580086377,1432.0,2045.0,2812.0,0.0,4882.0,2045.0,1999.85,2147.0
1991,1st Quintile,766,1086.7078542122053,1064.568765783026,1108.8469426413847,511.0,1023.0,1570.5311756593746,0.0,3159.8279391484366,1023.0,921.0,1075.0
1991,2nd Quintile,1076,1281.8480509897129,1262.3350682399364,1301.3610337394894,716.0,1329.0,1790.0,0.0,3401.0,1329.0,1277.0249999999999,1380.375
1991,3rd Quintile,1215,1481.4158758500841,1460.8676686883246,1501.9640830118437,920.0,1483.0,1937.2433057418834,0.0,3463.108264354709,1483.0,1432.0,1534.0
1991,4th Quintile,1371,1658.136146567619,1636.7409843844944,1679.5313087507438,1149.9630289395113,1636.0,2045.0,0.0,3387.5554565907332,1636.0,1584.925,1687.0
1991,5th Quintile,1407,2334.8288514229744,2296.9229273129763,2372.7347755329724,1534.0,2071.4079928195233,2906.43683824703,0.0,4965.092095617576,2071.0,1951.875,2130.0
1992,1st Quintile,1108,925.7858204666629,910.4933399648911,941.0783009684347,572.5917480377788,869.0,1168.9539350569994,0.0,2063.4972155858304,869.0,860.95,920.0
1992,2nd Quintile,1677,1240.947768193233,1226.115353789732,1255.7801825967342,818.0,1176.0,1667.0,0.0,2940.5,1176.0,1149.9,1227.0
1992,3rd Quintile,1707,1445.2820293314337,1428.8629520368547,1461.7011066260127,920.0,1432.0,1892.0,0.0,3350.0,1432.0,1330.0,1465.2
1992,4th Quintile,1829,1670.456296806424,1652.773579140233,1688.139014472615,1141.5169093169936,1657.1640271542706,2096.0,51.0,3527.7246360245094,1657.0,1627.0,1678.0
1992,5th Quintile,1794,2395.233053083763,2362.233325364851,2428.232780802675,1534.0,2147.0,2995.0,0.0,5186.5,2147.0,2012.0,2198.0
1993,1st Quintile,967,1098.2391973522722,1079.2947193638138,1117.1836753407306,642.4909596355836,1023.0,1534.0,0.0,2871.263560546625,1023.0,971.95,1075.0
1993,2nd Quintile,1556,1320.5996709113717,1302.047249060327,1339.1520927624165,868.1713285199226,1278.0,1739.6751302201053,0.0,3046.9308327703793,1278.0,1272.875,1329.0
1993,3rd Quintile,1723,1555.161378932951,1535.930160665242,1574.39259720066,1023.0,1534.0,1943.0,0.0,3323.0,1534.0,1483.0,1560.625
1993,4th Quintile,1834,1783.9751028367828,1763.9524674736922,1803.9977381998733,1227.0,1763.4834705252595,2216.076440929082,0.0,3699.691102322705,1764.0,1738.0,1836.0
