"year","bildungsniveau","bula_h","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2016","Hauptschule","Saarland","","","","","","","","","","","","","",""
"2016","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"2016","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2016","Hauptschule","Schleswig-Holstein","","","","","","","","","","","","","",""
"2016","Hauptschule","Thueringen","","","","","","","","","","","","","",""
"2016","Realschule","Baden-Wuerttemberg","2848.84","2575","475","700","1239","3670","5500","9000","2674.46","3023.22","0","18000","1950","2408"
"2016","Realschule","Bayern","2537.42","2473","649","550","1320","3300","4200","8900","2390.38","2684.46","0","20000","2000","2300"
"2016","Realschule","Berlin","","","","","","","","","","","","","",""
"2016","Realschule","Brandenburg","","","","","","","","","","","","","",""
"2016","Realschule","Bremen","","","","","","","","","","","","","",""
"2016","Realschule","Hamburg","2852.99","2400","46","680","1300","4400","4600","10000","2306.3","3399.68","250","10000","1663","3095"
"2016","Realschule","Hessen","","","","","","","","","","","","","",""
"2016","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2016","Realschule","Niedersachsen","2479.69","2220","430","729","1300","3300","4180","6500","2306.01","2653.37","0","25207","1800","2150"
"2016","Realschule","Nordrhein-Westfalen","2316.96","2175","699","450","1259","3000","4100","6500","2191.67","2442.25","0","15000","1900","2200"
"2016","Realschule","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"2016","Realschule","Saarland","","","","","","","","","","","","","",""
"2016","Realschule","Sachsen","","","","","","","","","","","","","",""
"2016","Realschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2016","Realschule","Schleswig-Holstein","","","","","","","","","","","","","",""
"2016","Realschule","Thueringen","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Baden-Wuerttemberg","2335.43","2150","359","350","940","3300","4250","10000","2130.19","2540.67","0","15000","1800","2486"
"2017","(Fach-)Abitur","Bayern","2216.67","2266","410","424","1008","3000","4147","7837","2057.54","2375.8","0","10112","1800","2232"
"2017","(Fach-)Abitur","Berlin","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Brandenburg","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Bremen","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Hamburg","3023.9","2617","65","650","1300","3640","5000","10125","2347.98","3699.82","0","15000","1600","2700"
"2017","(Fach-)Abitur","Hessen","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Niedersachsen","2290.21","1975","324","442","1000","3051","4300","8300","2093.29","2487.13","0","12000","1600","2000"
"2017","(Fach-)Abitur","Nordrhein-Westfalen","2548.9","2275","857","500","1115","3300","4862","9000","2413.44","2684.36","0","15000","1891","2200"
"2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Saarland","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Sachsen","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Schleswig-Holstein","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Thueringen","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Baden-Wuerttemberg","2120","1187.5","54","80","362","2400","8750","8750","1719.23","2520.77","0","8750","362","1300"
"2017","(noch) kein Abschluss","Bayern","1669.01","1615","83","150","721","2000","3500","5962","1424.59","1913.43","0","5962","577","1600"
"2017","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Hamburg","3500.8","2800","6","20","200","5000","5000","5000","1431.79","5569.81","20","5000","",""
"2017","(noch) kein Abschluss","Hessen","1016.41","725","50","50","100","2000","2300","2600","763.06","1269.76","20","3500","282","1120"
"2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Niedersachsen","1153.11","760","78","40","212","1600","3000","4800","911.16","1395.06","0","4800","280","1076"
"2017","(noch) kein Abschluss","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","655.7","241.5","31","0","150","800","2500","2500","378.85","932.55","0","2500","250","1507"
"2017","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Schleswig-Holstein","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Thueringen","","","","","","","","","","","","","",""
"2017","AkademikerIn","Baden-Wuerttemberg","4523.18","3950","690","1100","2300","5603","7500","15000","4121.31","4925.05","0","106279","3500","4000"
"2017","AkademikerIn","Bayern","4385.33","3985","796","960","2400","5907","7800","13000","4151.85","4618.81","0","38149","3500","4000"
"2017","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"2017","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"2017","AkademikerIn","Bremen","3811.53","3361","41","976","1800","6000","6500","14000","3014.06","4609","120","14000","2400","4664"
"2017","AkademikerIn","Hamburg","","","","","","","","","","","","","",""
"2017","AkademikerIn","Hessen","4634.58","3975","398","1300","2620","5900","8000","20000","4291.39","4977.77","0","28000","3300","4000"
"2017","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2017","AkademikerIn","Niedersachsen","3818.55","3950","435","780","2200","4801","6400","10000","3585.84","4051.26","0","20000","3117","3683"
"2017","AkademikerIn","Nordrhein-Westfalen","4305.73","3725","902","1000","2400","5450","7008","20000","4028.91","4582.55","0","50000","3500","3850"
"2017","AkademikerIn","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"2017","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"2017","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"2017","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2017","AkademikerIn","Schleswig-Holstein","","","","","","","","","","","","","",""
"2017","AkademikerIn","Thueringen","","","","","","","","","","","","","",""
"2017","Hauptschule","Baden-Wuerttemberg","2426.67","2382.5","508","450","1200","3300","4300","6400","2290.57","2562.77","0","10000","2000","2400"
"2017","Hauptschule","Bayern","2188.15","2090","869","429","1000","3093","3900","6000","2088.75","2287.55","0","15001","1900","2200"
"2017","Hauptschule","Berlin","","","","","","","","","","","","","",""
"2017","Hauptschule","Brandenburg","","","","","","","","","","","","","",""
"2017","Hauptschule","Bremen","","","","","","","","","","","","","",""
"2017","Hauptschule","Hamburg","2411.28","2100","42","1300","1600","3105","3712","5600","1997.94","2824.62","50","6000","1600","2345"
"2017","Hauptschule","Hessen","","","","","","","","","","","","","",""
"2017","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2017","Hauptschule","Niedersachsen","1986.75","1884","383","373","608","2700","3600","7500","1823.69","2149.81","0","19167","1600","1995"
"2017","Hauptschule","Nordrhein-Westfalen","2216.64","2150","806","400","920","3120","4000","7000","2112.19","2321.09","0","11300","1800","2100"
"2017","Hauptschule","Rheinland-Pfalz,Saarland","2211.82","2067","345","450","1200","3000","3800","7000","2043.01","2380.63","0","15000","1751","2100"
"2017","Hauptschule","Saarland","","","","","","","","","","","","","",""
"2017","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"2017","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2017","Hauptschule","Schleswig-Holstein","","","","","","","","","","","","","",""
"2017","Hauptschule","Thueringen","","","","","","","","","","","","","",""
"2017","Realschule","Baden-Wuerttemberg","2988.8","2799.5","524","900","1600","3800","5428","10000","2836.73","3140.87","0","10400","2130","2500"
"2017","Realschule","Bayern","2535.86","2475.5","737","520","1300","3400","4500","8500","2386.85","2684.87","0","35000","2200","2500"
"2017","Realschule","Berlin","","","","","","","","","","","","","",""
"2017","Realschule","Brandenburg","","","","","","","","","","","","","",""
"2017","Realschule","Bremen","2349.7","2184","37","690","1500","2700","4000","6806","1702.02","2997.38","98","11000","1600","2500"
"2017","Realschule","Hamburg","3547.9","2945.5","46","1900","2300","4950","6000","6800","3090.42","4005.38","250","6800","2100","3146"
"2017","Realschule","Hessen","","","","","","","","","","","","","",""
"2017","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2017","Realschule","Niedersachsen","2459.18","2278.5","555","640","1250","3300","4490","7952","2340.99","2577.37","0","8000","1977","2300"
"2017","Realschule","Nordrhein-Westfalen","2378.49","2290","784","450","1200","3000","4300","7000","2250.38","2506.6","0","20000","2064","2300"
"2017","Realschule","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"2017","Realschule","Saarland","","","","","","","","","","","","","",""
"2017","Realschule","Sachsen","","","","","","","","","","","","","",""
"2017","Realschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2017","Realschule","Schleswig-Holstein","","","","","","","","","","","","","",""
"2017","Realschule","Thueringen","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Baden-Wuerttemberg","2596.09","2599.5","320","450","1152","3510","4700","10500","2386.92","2805.26","0","14273","1950","2599"
"2018","(Fach-)Abitur","Bayern","2530.76","2450.5","400","405","1250","3300","4452","8169","2343.92","2717.6","0","15000","1800","2200"
"2018","(Fach-)Abitur","Berlin","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Brandenburg","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Bremen","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Hamburg","3780.17","3175","67","844","2000","4200","10600","21000","2948.53","4611.81","130","21000","1650","2600"
"2018","(Fach-)Abitur","Hessen","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Niedersachsen","2421.62","1887","314","442","1000","3200","4999","8390","2202.91","2640.33","0","14000","1570","2000"
"2018","(Fach-)Abitur","Nordrhein-Westfalen","2604.27","2286.5","868","450","1050","3598","5000","10000","2479.96","2728.58","0","15000","1800","2100"
"2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Saarland","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Sachsen","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Schleswig-Holstein","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Thueringen","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Baden-Wuerttemberg","989.94","425","58","40","300","1700","2500","4000","750.93","1228.95","0","4000","450","1000"
"2018","(noch) kein Abschluss","Bayern","1754.79","1450","71","200","500","2800","3498","6203","1476.01","2033.57","0","6203","580","1700"
"2018","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Hamburg","1033.13","991","4","450","720","1262","1262","1262","-55","2121.26","450","2000","",""
"2018","(noch) kein Abschluss","Hessen","1863.74","1825","45","270","1100","2000","2400","6000","1536.64","2190.84","0","6000","324","1300"
"2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Niedersachsen","1345.37","1330.5","89","48","420","2000","2600","5300","1142.3","1548.44","28","5300","850","1600"
"2018","(noch) kein Abschluss","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","723.93","378.5","46","150","240","1400","1500","2500","497.13","950.73","40","2600","410","1482"
"2018","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Schleswig-Holstein","509.96","299","31","55","100","705","1300","3000","229.16","790.76","55","3000","218","1050"
"2018","(noch) kein Abschluss","Thueringen","","","","","","","","","","","","","",""
"2018","AkademikerIn","Baden-Wuerttemberg","4562.48","4076.5","629","1100","2500","5790","7800","13000","4182.99","4941.97","0","99999","3650","4200"
"2018","AkademikerIn","Bayern","4448.42","4171","739","992","2600","5700","7892","15000","4159.71","4737.13","0","70000","3500","4000"
"2018","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"2018","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"2018","AkademikerIn","Bremen","3563.1","3495","43","1168","1500","5114","6000","6700","2405.73","4720.47","180","25000","2100","4789"
"2018","AkademikerIn","Hamburg","","","","","","","","","","","","","",""
"2018","AkademikerIn","Hessen","4917.39","4028","392","1400","2600","6000","8482","29000","4474.54","5360.24","0","41000","3400","4000"
"2018","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2018","AkademikerIn","Niedersachsen","3880.15","3545","428","1300","2250","4704","6296","15000","3647.43","4112.87","0","16002","3000","3600"
"2018","AkademikerIn","Nordrhein-Westfalen","4289.5","3788.5","914","800","2300","5600","7500","15000","4012.98","4566.02","0","66689","3500","3800"
"2018","AkademikerIn","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"2018","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"2018","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"2018","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2018","AkademikerIn","Schleswig-Holstein","","","","","","","","","","","","","",""
