"pli0092_h","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"Taeglich","2016","66 und älter","","","",""
"Min 1x pro Woche","2016","16-34 Jahre alt","","","",""
"Min 1x pro Woche","2016","35-65 Jahre alt","","","",""
"Min 1x pro Woche","2016","66 und älter","","","",""
"Min 1x pro Monat","2016","16-34 Jahre alt","","","",""
"Min 1x pro Monat","2016","35-65 Jahre alt","","","",""
"Min 1x pro Monat","2016","66 und älter","","","",""
"Seltener","2016","16-34 Jahre alt","","","",""
"Seltener","2016","35-65 Jahre alt","","","",""
"Seltener","2016","66 und älter","","","",""
"Nie","2016","16-34 Jahre alt","","","",""
"Nie","2016","35-65 Jahre alt","","","",""
"Nie","2016","66 und älter","","","",""
"Nie, sehr selten (1984)","2016","16-34 Jahre alt","","","",""
"Nie, sehr selten (1984)","2016","35-65 Jahre alt","","","",""
"Nie, sehr selten (1984)","2016","66 und älter","","","",""
"Gelegentlich (1984)","2016","16-34 Jahre alt","","","",""
"Gelegentlich (1984)","2016","35-65 Jahre alt","","","",""
"Gelegentlich (1984)","2016","66 und älter","","","",""
"Haeufig,regelmaessig (1984)","2016","16-34 Jahre alt","","","",""
"Haeufig,regelmaessig (1984)","2016","35-65 Jahre alt","","","",""
"Haeufig,regelmaessig (1984)","2016","66 und älter","","","",""
"Taeglich","2017","16-34 Jahre alt","532","0.00675322269162268","0.00510370408271171","0.00840274130053365"
"Taeglich","2017","35-65 Jahre alt","191","0.000616668543311008","0.000250458054567122","0.000982879032054894"
"Taeglich","2017","66 und älter","","","",""
"Min 1x pro Woche","2017","16-34 Jahre alt","3991","0.55543875364132","0.545430530239027","0.565446977043613"
"Min 1x pro Woche","2017","35-65 Jahre alt","7026","0.441250847991023","0.433926144557459","0.448575551424588"
"Min 1x pro Woche","2017","66 und älter","2002","0.378521901477605","0.365143512271604","0.391900290683606"
"Min 1x pro Monat","2017","16-34 Jahre alt","603","0.0666279124166923","0.0616053122212637","0.0716505126121209"
"Min 1x pro Monat","2017","35-65 Jahre alt","899","0.0545628434635962","0.0512123894527313","0.0579132974744611"
"Min 1x pro Monat","2017","66 und älter","145","0.0277260399683699","0.0231972346138897","0.03225484532285"
"Seltener","2017","16-34 Jahre alt","1338","0.136810545595363","0.129889273038634","0.143731818152091"
"Seltener","2017","35-65 Jahre alt","2532","0.146471740476941","0.141255895153121","0.151687585800762"
"Seltener","2017","66 und älter","445","0.0848757769475816","0.0771884153006895","0.0925631385944737"
"Nie","2017","16-34 Jahre alt","3006","0.234369565655002","0.225837910298929","0.242901221011075"
"Nie","2017","35-65 Jahre alt","7005","0.357097899525128","0.350029763471706","0.36416603557855"
"Nie","2017","66 und älter","2455","0.508869614923748","0.495080161022756","0.52265906882474"
"Nie, sehr selten (1984)","2017","16-34 Jahre alt","","","",""
"Nie, sehr selten (1984)","2017","35-65 Jahre alt","","","",""
"Nie, sehr selten (1984)","2017","66 und älter","","","",""
"Gelegentlich (1984)","2017","16-34 Jahre alt","","","",""
"Gelegentlich (1984)","2017","35-65 Jahre alt","","","",""
"Gelegentlich (1984)","2017","66 und älter","","","",""
"Haeufig,regelmaessig (1984)","2017","16-34 Jahre alt","","","",""
"Haeufig,regelmaessig (1984)","2017","35-65 Jahre alt","","","",""
"Haeufig,regelmaessig (1984)","2017","66 und älter","","","",""
"Taeglich","2018","16-34 Jahre alt","299","0.166830534157283","0.150687634222428","0.182973434092137"
"Taeglich","2018","35-65 Jahre alt","179","0.107672619898978","0.0932526729676827","0.122092566830274"
"Taeglich","2018","66 und älter","","","",""
"Min 1x pro Woche","2018","16-34 Jahre alt","467","0.262540805735024","0.243488632753468","0.281592978716581"
"Min 1x pro Woche","2018","35-65 Jahre alt","251","0.155314973440094","0.138464854393233","0.172165092486955"
"Min 1x pro Woche","2018","66 und älter","","","",""
"Min 1x pro Monat","2018","16-34 Jahre alt","114","0.0661840534341341","0.0554197870734344","0.0769483197948339"
"Min 1x pro Monat","2018","35-65 Jahre alt","101","0.0724053515199217","0.0603490704915579","0.0844616325482855"
"Min 1x pro Monat","2018","66 und älter","","","",""
"Seltener","2018","16-34 Jahre alt","338","0.17669379086907","0.160179175952238","0.193208405785902"
"Seltener","2018","35-65 Jahre alt","278","0.139112609490817","0.123013370987999","0.155211847993634"
"Seltener","2018","66 und älter","","","",""
"Nie","2018","16-34 Jahre alt","831","0.327750815804489","0.307426583770889","0.348075047838089"
"Nie","2018","35-65 Jahre alt","966","0.525494445650189","0.502264209347753","0.548724681952625"
"Nie","2018","66 und älter","","","",""
"Nie, sehr selten (1984)","2018","16-34 Jahre alt","","","",""
"Nie, sehr selten (1984)","2018","35-65 Jahre alt","","","",""
"Nie, sehr selten (1984)","2018","66 und älter","","","",""
"Gelegentlich (1984)","2018","16-34 Jahre alt","","","",""
"Gelegentlich (1984)","2018","35-65 Jahre alt","","","",""
"Gelegentlich (1984)","2018","66 und älter","","","",""
"Haeufig,regelmaessig (1984)","2018","16-34 Jahre alt","","","",""
"Haeufig,regelmaessig (1984)","2018","35-65 Jahre alt","","","",""
"Haeufig,regelmaessig (1984)","2018","66 und älter","","","",""
"Taeglich","2019","16-34 Jahre alt","1546","0.226195411334317","0.216527100454703","0.235863722213931"
"Taeglich","2019","35-65 Jahre alt","2771","0.164981456670092","0.159389850831982","0.170573062508203"
"Taeglich","2019","66 und älter","1025","0.178871958148328","0.168508111859327","0.18923580443733"
"Min 1x pro Woche","2019","16-34 Jahre alt","2524","0.403683393215969","0.39234498849869","0.415021797933247"
"Min 1x pro Woche","2019","35-65 Jahre alt","6124","0.371344332742577","0.364065432952213","0.37862323253294"
"Min 1x pro Woche","2019","66 und älter","1588","0.281418409415484","0.269257706298474","0.293579112532493"
"Min 1x pro Monat","2019","16-34 Jahre alt","476","0.0665507290587616","0.060790830563827","0.0723106275536961"
"Min 1x pro Monat","2019","35-65 Jahre alt","740","0.0469990712698568","0.0438107489259155","0.0501873936137981"
"Min 1x pro Monat","2019","66 und älter","149","0.0282867839990996","0.023803407278775","0.0327701607194242"
"Seltener","2019","16-34 Jahre alt","913","0.122037077418699","0.114472632796041","0.129601522041358"
"Seltener","2019","35-65 Jahre alt","2361","0.145254582140323","0.139946297114227","0.150562867166419"
"Seltener","2019","66 und älter","552","0.110478945576321","0.10200155355143","0.118956337601211"
"Nie","2019","16-34 Jahre alt","1734","0.181533388972253","0.172625561393008","0.190441216551499"
"Nie","2019","35-65 Jahre alt","4930","0.271420557177151","0.264721236785062","0.278119877569241"
"Nie","2019","66 und älter","1939","0.400943902860768","0.387690727519899","0.414197078201637"
"Nie, sehr selten (1984)","2019","16-34 Jahre alt","","","",""
"Nie, sehr selten (1984)","2019","35-65 Jahre alt","","","",""
"Nie, sehr selten (1984)","2019","66 und älter","","","",""
"Gelegentlich (1984)","2019","16-34 Jahre alt","","","",""
"Gelegentlich (1984)","2019","35-65 Jahre alt","","","",""
"Gelegentlich (1984)","2019","66 und älter","","","",""
"Haeufig,regelmaessig (1984)","2019","16-34 Jahre alt","","","",""
"Haeufig,regelmaessig (1984)","2019","35-65 Jahre alt","","","",""
"Haeufig,regelmaessig (1984)","2019","66 und älter","","","",""
