"pli0092_h","year","regtyp","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Täglich","2009","Städtischer Raum","weiblich","","","",""
"Täglich","2009","Ländlicher Raum","männlich","","","",""
"Täglich","2009","Ländlicher Raum","weiblich","","","",""
"Min 1x pro Woche","2009","Städtischer Raum","männlich","2064","0.364591630260159","0.351865567651951","0.377317692868367"
"Min 1x pro Woche","2009","Städtischer Raum","weiblich","2467","0.389450776955325","0.377212919139257","0.401688634771393"
"Min 1x pro Woche","2009","Ländlicher Raum","männlich","925","0.309730232080435","0.293358111448942","0.326102352711929"
"Min 1x pro Woche","2009","Ländlicher Raum","weiblich","1059","0.311998646231959","0.296096941216511","0.327900351247406"
"Min 1x pro Monat","2009","Städtischer Raum","männlich","467","0.0892650825141747","0.0817263029975711","0.0968038620307783"
"Min 1x pro Monat","2009","Städtischer Raum","weiblich","394","0.0618497657472945","0.0558043802535855","0.0678951512410036"
"Min 1x pro Monat","2009","Ländlicher Raum","männlich","231","0.078496980688786","0.0689738757947376","0.0880200855828344"
"Min 1x pro Monat","2009","Ländlicher Raum","weiblich","238","0.0815152799089105","0.0721239267665853","0.0909066330512357"
"Seltener","2009","Städtischer Raum","männlich","1043","0.200192343434048","0.189612463161877","0.210772223706219"
"Seltener","2009","Städtischer Raum","weiblich","985","0.157795310949021","0.148646289439061","0.16694433245898"
"Seltener","2009","Ländlicher Raum","männlich","632","0.202765313391209","0.188529127994254","0.217001498788163"
"Seltener","2009","Ländlicher Raum","weiblich","549","0.155663806103923","0.143220831424098","0.168106780783747"
"Nie","2009","Städtischer Raum","männlich","1921","0.345950943791618","0.333373955281306","0.35852793230193"
"Nie","2009","Städtischer Raum","weiblich","2253","0.39090414634836","0.378658076437705","0.403150216259015"
"Nie","2009","Ländlicher Raum","männlich","1276","0.40900747383957","0.391599014923581","0.426415932755559"
"Nie","2009","Ländlicher Raum","weiblich","1415","0.450822267755208","0.433744471381674","0.467900064128742"
"Täglich","2010","Städtischer Raum","männlich","","","",""
"Täglich","2010","Städtischer Raum","weiblich","","","",""
"Täglich","2010","Ländlicher Raum","männlich","","","",""
"Täglich","2010","Ländlicher Raum","weiblich","","","",""
"Min 1x pro Woche","2010","Städtischer Raum","männlich","","","",""
"Min 1x pro Woche","2010","Städtischer Raum","weiblich","","","",""
"Min 1x pro Woche","2010","Ländlicher Raum","männlich","","","",""
"Min 1x pro Woche","2010","Ländlicher Raum","weiblich","","","",""
"Min 1x pro Monat","2010","Städtischer Raum","männlich","","","",""
"Min 1x pro Monat","2010","Städtischer Raum","weiblich","","","",""
"Min 1x pro Monat","2010","Ländlicher Raum","männlich","","","",""
"Min 1x pro Monat","2010","Ländlicher Raum","weiblich","","","",""
"Seltener","2010","Städtischer Raum","männlich","","","",""
"Seltener","2010","Städtischer Raum","weiblich","","","",""
"Seltener","2010","Ländlicher Raum","männlich","","","",""
"Seltener","2010","Ländlicher Raum","weiblich","","","",""
"Nie","2010","Städtischer Raum","männlich","","","",""
"Nie","2010","Städtischer Raum","weiblich","","","",""
"Nie","2010","Ländlicher Raum","männlich","","","",""
"Nie","2010","Ländlicher Raum","weiblich","","","",""
"Täglich","2011","Städtischer Raum","männlich","","","",""
"Täglich","2011","Städtischer Raum","weiblich","","","",""
"Täglich","2011","Ländlicher Raum","männlich","","","",""
"Täglich","2011","Ländlicher Raum","weiblich","","","",""
"Min 1x pro Woche","2011","Städtischer Raum","männlich","3153","0.376043441400772","0.365508969119456","0.386577913682088"
"Min 1x pro Woche","2011","Städtischer Raum","weiblich","3924","0.39026707281411","0.380679287232025","0.399854858396196"
"Min 1x pro Woche","2011","Ländlicher Raum","männlich","1467","0.321372449283638","0.307988494186047","0.334756404381229"
"Min 1x pro Woche","2011","Ländlicher Raum","weiblich","1803","0.337330390530778","0.324852200530451","0.349808580531104"
"Min 1x pro Monat","2011","Städtischer Raum","männlich","593","0.0740568131612302","0.0683618452890495","0.0797517810334108"
"Min 1x pro Monat","2011","Städtischer Raum","weiblich","614","0.06247949084777","0.0577225619213948","0.0672364197741452"
"Min 1x pro Monat","2011","Ländlicher Raum","männlich","298","0.0651538068897717","0.0580807950325558","0.0722268187469875"
"Min 1x pro Monat","2011","Ländlicher Raum","weiblich","301","0.0514174075419696","0.0455887572958862","0.0572460577880531"
"Seltener","2011","Städtischer Raum","männlich","1385","0.175807308076188","0.167528850258847","0.18408576589353"
"Seltener","2011","Städtischer Raum","weiblich","1477","0.142641842062281","0.135768433733404","0.149515250391159"
"Seltener","2011","Ländlicher Raum","männlich","809","0.173723403822783","0.162865242320464","0.184581565325101"
"Seltener","2011","Ländlicher Raum","weiblich","912","0.163146390915131","0.153394500445022","0.172898281385239"
"Nie","2011","Städtischer Raum","männlich","2991","0.374092437361809","0.363568914175808","0.384615960547811"
"Nie","2011","Städtischer Raum","weiblich","3929","0.404611594275838","0.394964714158928","0.414258474392749"
"Nie","2011","Ländlicher Raum","männlich","2103","0.439750340003808","0.425525142697978","0.453975537309638"
"Nie","2011","Ländlicher Raum","weiblich","2499","0.448105811012122","0.434980985716888","0.461230636307356"
"Täglich","2012","Städtischer Raum","männlich","","","",""
"Täglich","2012","Städtischer Raum","weiblich","","","",""
"Täglich","2012","Ländlicher Raum","männlich","","","",""
"Täglich","2012","Ländlicher Raum","weiblich","","","",""
"Min 1x pro Woche","2012","Städtischer Raum","männlich","","","",""
"Min 1x pro Woche","2012","Städtischer Raum","weiblich","","","",""
"Min 1x pro Woche","2012","Ländlicher Raum","männlich","","","",""
"Min 1x pro Woche","2012","Ländlicher Raum","weiblich","","","",""
"Min 1x pro Monat","2012","Städtischer Raum","männlich","","","",""
"Min 1x pro Monat","2012","Städtischer Raum","weiblich","","","",""
"Min 1x pro Monat","2012","Ländlicher Raum","männlich","","","",""
"Min 1x pro Monat","2012","Ländlicher Raum","weiblich","","","",""
"Seltener","2012","Städtischer Raum","männlich","","","",""
"Seltener","2012","Städtischer Raum","weiblich","","","",""
"Seltener","2012","Ländlicher Raum","männlich","","","",""
"Seltener","2012","Ländlicher Raum","weiblich","","","",""
"Nie","2012","Städtischer Raum","männlich","","","",""
"Nie","2012","Städtischer Raum","weiblich","","","",""
"Nie","2012","Ländlicher Raum","männlich","","","",""
"Nie","2012","Ländlicher Raum","weiblich","","","",""
"Täglich","2013","Städtischer Raum","männlich","1018","0.149273909733484","0.141060268292297","0.15748755117467"
"Täglich","2013","Städtischer Raum","weiblich","1239","0.146373067370454","0.13901068363311","0.153735451107798"
"Täglich","2013","Ländlicher Raum","männlich","592","0.137371808230977","0.127027296906949","0.147716319555005"
"Täglich","2013","Ländlicher Raum","weiblich","664","0.135892030886945","0.126435288644961","0.14534877312893"
"Min 1x pro Woche","2013","Städtischer Raum","männlich","2507","0.340293398411838","0.329372683062872","0.351214113760804"
"Min 1x pro Woche","2013","Städtischer Raum","weiblich","3237","0.364052681418661","0.354030863786271","0.374074499051052"
"Min 1x pro Woche","2013","Ländlicher Raum","männlich","1187","0.283682709438982","0.27013647777537","0.297228941102594"
"Min 1x pro Woche","2013","Ländlicher Raum","weiblich","1610","0.325172245578965","0.312244769132698","0.338099722025233"
"Min 1x pro Monat","2013","Städtischer Raum","männlich","403","0.0581689571610719","0.052774086345889","0.0635638279762547"
"Min 1x pro Monat","2013","Städtischer Raum","weiblich","398","0.0466381281058034","0.0422462199117386","0.0510300362998681"
"Min 1x pro Monat","2013","Ländlicher Raum","männlich","210","0.0549968771094305","0.0481461765539219","0.061847577664939"
"Min 1x pro Monat","2013","Ländlicher Raum","weiblich","237","0.0467716493936345","0.0409445775847761","0.0525987212024929"
"Seltener","2013","Städtischer Raum","männlich","1061","0.149644815811286","0.141422769282381","0.157866862340191"
"Seltener","2013","Städtischer Raum","weiblich","1089","0.119608470970108","0.112849622574064","0.126367319366152"
"Seltener","2013","Ländlicher Raum","männlich","759","0.176069169249764","0.164623626737254","0.187514711762273"
"Seltener","2013","Ländlicher Raum","weiblich","745","0.149286049111379","0.139451330426439","0.15912076779632"
"Nie","2013","Städtischer Raum","männlich","2242","0.30261891888232","0.292030477695503","0.313207360069137"
"Nie","2013","Städtischer Raum","weiblich","2892","0.323327652134973","0.313585285995273","0.333070018274673"
"Nie","2013","Ländlicher Raum","männlich","1506","0.347879435970847","0.333566534731004","0.36219233721069"
"Nie","2013","Ländlicher Raum","weiblich","1788","0.342878025029076","0.32977856561799","0.355977484440163"
"Täglich","2014","Städtischer Raum","männlich","","","",""
"Täglich","2014","Städtischer Raum","weiblich","","","",""
"Täglich","2014","Ländlicher Raum","männlich","","","",""
"Täglich","2014","Ländlicher Raum","weiblich","","","",""
"Min 1x pro Woche","2014","Städtischer Raum","männlich","","","",""
"Min 1x pro Woche","2014","Städtischer Raum","weiblich","","","",""
"Min 1x pro Woche","2014","Ländlicher Raum","männlich","","","",""
"Min 1x pro Woche","2014","Ländlicher Raum","weiblich","","","",""
"Min 1x pro Monat","2014","Städtischer Raum","männlich","","","",""
"Min 1x pro Monat","2014","Städtischer Raum","weiblich","","","",""
"Min 1x pro Monat","2014","Ländlicher Raum","männlich","","","",""
"Min 1x pro Monat","2014","Ländlicher Raum","weiblich","","","",""
"Seltener","2014","Städtischer Raum","männlich","","","",""
"Seltener","2014","Städtischer Raum","weiblich","","","",""
"Seltener","2014","Ländlicher Raum","männlich","","","",""
"Seltener","2014","Ländlicher Raum","weiblich","","","",""
"Nie","2014","Städtischer Raum","männlich","","","",""
"Nie","2014","Städtischer Raum","weiblich","","","",""
"Nie","2014","Ländlicher Raum","männlich","","","",""
"Nie","2014","Ländlicher Raum","weiblich","","","",""
"Täglich","2015","Städtischer Raum","männlich","","","",""
"Täglich","2015","Städtischer Raum","weiblich","","","",""
"Täglich","2015","Ländlicher Raum","männlich","","","",""
"Täglich","2015","Ländlicher Raum","weiblich","","","",""
"Min 1x pro Woche","2015","Städtischer Raum","männlich","3535","0.452873894535129","0.441938765321989","0.463809023748268"
"Min 1x pro Woche","2015","Städtischer Raum","weiblich","4220","0.457704361905818","0.447651013437035","0.467757710374601"
"Min 1x pro Woche","2015","Ländlicher Raum","männlich","1525","0.360341261030816","0.346014791303199","0.374667730758434"
"Min 1x pro Woche","2015","Ländlicher Raum","weiblich","1952","0.404005906948601","0.390380136611563","0.417631677285639"
"Min 1x pro Monat","2015","Städtischer Raum","männlich","487","0.0609330327492051","0.0556781112062615","0.0661879542921488"
"Min 1x pro Monat","2015","Städtischer Raum","weiblich","443","0.0540640074021616","0.0495006430309441","0.0586273717733791"
"Min 1x pro Monat","2015","Ländlicher Raum","männlich","254","0.0606400862062508","0.0535180539346068","0.0677621184778947"
"Min 1x pro Monat","2015","Ländlicher Raum","weiblich","255","0.046575035737593","0.0407235508541145","0.0524265206210715"
"Seltener","2015","Städtischer Raum","männlich","1134","0.141145159365666","0.133496515581769","0.148793803149564"
"Seltener","2015","Städtischer Raum","weiblich","1192","0.112218185491397","0.105848985315491","0.118587385667303"
"Seltener","2015","Ländlicher Raum","männlich","678","0.162022282064389","0.151026866991732","0.173017697137045"
"Seltener","2015","Ländlicher Raum","weiblich","669","0.144230031589917","0.134474462711185","0.153985600468648"
"Nie","2015","Städtischer Raum","männlich","2804","0.34504791335","0.334604654927898","0.355491171772101"
"Nie","2015","Städtischer Raum","weiblich","3579","0.376013445200623","0.366239059820127","0.385787830581119"
"Nie","2015","Ländlicher Raum","männlich","1857","0.416996370698544","0.402283080958134","0.431709660438954"
"Nie","2015","Ländlicher Raum","weiblich","2106","0.40518902572389","0.391556869548905","0.418821181898874"
"Täglich","2016","Städtischer Raum","männlich","","","",""
"Täglich","2016","Städtischer Raum","weiblich","","","",""
"Täglich","2016","Ländlicher Raum","männlich","","","",""
"Täglich","2016","Ländlicher Raum","weiblich","","","",""
"Min 1x pro Woche","2016","Städtischer Raum","männlich","","","",""
"Min 1x pro Woche","2016","Städtischer Raum","weiblich","","","",""
"Min 1x pro Woche","2016","Ländlicher Raum","männlich","","","",""
"Min 1x pro Woche","2016","Ländlicher Raum","weiblich","","","",""
"Min 1x pro Monat","2016","Städtischer Raum","männlich","","","",""
"Min 1x pro Monat","2016","Städtischer Raum","weiblich","","","",""
"Min 1x pro Monat","2016","Ländlicher Raum","männlich","","","",""
"Min 1x pro Monat","2016","Ländlicher Raum","weiblich","","","",""
"Seltener","2016","Städtischer Raum","männlich","","","",""
"Seltener","2016","Städtischer Raum","weiblich","","","",""
"Seltener","2016","Ländlicher Raum","männlich","","","",""
"Seltener","2016","Ländlicher Raum","weiblich","","","",""
"Nie","2016","Städtischer Raum","männlich","","","",""
"Nie","2016","Städtischer Raum","weiblich","","","",""
"Nie","2016","Ländlicher Raum","männlich","","","",""
"Nie","2016","Ländlicher Raum","weiblich","","","",""
"Täglich","2017","Städtischer Raum","männlich","250","0.00154679593127728","0.000751672668952491","0.00234191919360207"
"Täglich","2017","Städtischer Raum","weiblich","70","0.000263155867976178","-4.80823109182774e-05","0.000574394046870632"
"Täglich","2017","Ländlicher Raum","männlich","100","0.00149713812031937","0.00043590406957171","0.00255837217106704"
"Täglich","2017","Ländlicher Raum","weiblich","43","0.000405246993018629","-0.000125987901893015","0.000936481887930273"
"Min 1x pro Woche","2017","Städtischer Raum","männlich","4110","0.470117812588139","0.460019539641672","0.480216085534605"
"Min 1x pro Woche","2017","Städtischer Raum","weiblich","4601","0.485752171513137","0.476161763239232","0.495342579787042"
"Min 1x pro Woche","2017","Ländlicher Raum","männlich","1818","0.383961143689443","0.370612004042121","0.397310283336766"
"Min 1x pro Woche","2017","Ländlicher Raum","weiblich","2110","0.422615596507845","0.409577325778048","0.435653867237642"
"Min 1x pro Monat","2017","Städtischer Raum","männlich","541","0.0563027426015684","0.0516389931261044","0.0609664920770325"
"Min 1x pro Monat","2017","Städtischer Raum","weiblich","476","0.0460926633098085","0.0420690847674547","0.0501162418521622"
"Min 1x pro Monat","2017","Ländlicher Raum","männlich","292","0.0618394174733019","0.055228269605624","0.0684505653409798"
"Min 1x pro Monat","2017","Ländlicher Raum","weiblich","254","0.044908977503147","0.0394425489637307","0.0503754060425633"
"Seltener","2017","Städtischer Raum","männlich","1307","0.144757133544921","0.137638136559445","0.151876130530397"
"Seltener","2017","Städtischer Raum","weiblich","1262","0.107197793560754","0.101261518199821","0.113134068921688"
"Seltener","2017","Ländlicher Raum","männlich","795","0.153014530680411","0.143133325845724","0.162895735515098"
"Seltener","2017","Ländlicher Raum","weiblich","719","0.130349277272026","0.121462558126395","0.139235996417658"
"Nie","2017","Städtischer Raum","männlich","3176","0.327275515334095","0.317781947311986","0.336769083356204"
"Nie","2017","Städtischer Raum","weiblich","4024","0.360694215748324","0.351479808704894","0.369908622791754"
"Nie","2017","Ländlicher Raum","männlich","2094","0.399687770036525","0.386242961856925","0.413132578216124"
"Nie","2017","Ländlicher Raum","weiblich","2388","0.401720901723964","0.388781063707648","0.41466073974028"
"Täglich","2018","Städtischer Raum","männlich","187","0.146775429031748","0.128084130369889","0.165466727693606"
"Täglich","2018","Städtischer Raum","weiblich","72","0.0769021190058727","0.0598515175893486","0.0939527204223969"
"Täglich","2018","Ländlicher Raum","männlich","92","0.220967621788521","0.184673331596104","0.257261911980938"
"Täglich","2018","Ländlicher Raum","weiblich","28","","",""
"Min 1x pro Woche","2018","Städtischer Raum","männlich","305","0.242122655249795","0.219497149421038","0.264748161078552"
"Min 1x pro Woche","2018","Städtischer Raum","weiblich","116","0.127474422232506","0.106131824371165","0.148817020093847"
"Min 1x pro Woche","2018","Ländlicher Raum","männlich","107","0.259126082571562","0.22079739487927","0.297454770263853"
"Min 1x pro Woche","2018","Ländlicher Raum","weiblich","39","0.109576004730428","0.0768517151551624","0.142300294305694"
"Min 1x pro Monat","2018","Städtischer Raum","männlich","99","0.0929376986924062","0.0776022800325326","0.10827311735228"
"Min 1x pro Monat","2018","Städtischer Raum","weiblich","44","0.0437530716134036","0.0306631823643858","0.0568429608624215"
"Min 1x pro Monat","2018","Ländlicher Raum","männlich","29","","",""
"Min 1x pro Monat","2018","Ländlicher Raum","weiblich","7","","",""
"Seltener","2018","Städtischer Raum","männlich","246","0.155467682365465","0.136329119645559","0.17460624508537"
"Seltener","2018","Städtischer Raum","weiblich","146","0.156723264742115","0.133458510656001","0.179988018828228"
"Seltener","2018","Ländlicher Raum","männlich","59","0.136090993691303","0.106096265841771","0.166085721540836"
"Seltener","2018","Ländlicher Raum","weiblich","63","0.211049958009729","0.168300417048147","0.253799498971311"
"Nie","2018","Städtischer Raum","männlich","540","0.362696534660587","0.337302835864025","0.388090233457149"
"Nie","2018","Städtischer Raum","weiblich","560","0.595147122406103","0.563734264044438","0.626559980767767"
"Nie","2018","Ländlicher Raum","männlich","215","0.316301163190078","0.275621340859141","0.356980985521014"
"Nie","2018","Ländlicher Raum","weiblich","213","0.60988733410099","0.558785804322611","0.66098886387937"
"Täglich","2019","Städtischer Raum","männlich","1813","0.195314065096797","0.187168312355186","0.203459817838407"
"Täglich","2019","Städtischer Raum","weiblich","1680","0.178349685717113","0.17066442609605","0.186034945338176"
"Täglich","2019","Ländlicher Raum","männlich","789","0.1676670490455","0.15702771000565","0.17830638808535"
"Täglich","2019","Ländlicher Raum","weiblich","812","0.169413200155558","0.158944260594729","0.179882139716386"
"Min 1x pro Woche","2019","Städtischer Raum","männlich","3224","0.361510863105523","0.351639237158008","0.371382489053038"
"Min 1x pro Woche","2019","Städtischer Raum","weiblich","3509","0.376296777842832","0.366570803940959","0.386022751744706"
"Min 1x pro Woche","2019","Ländlicher Raum","männlich","1503","0.321867121993174","0.308561415079673","0.335172828906674"
"Min 1x pro Woche","2019","Ländlicher Raum","weiblich","1658","0.349980438870608","0.336669102565765","0.363291775175451"
"Min 1x pro Monat","2019","Städtischer Raum","männlich","473","0.0511816198153385","0.0466536886467089","0.0557095509839681"
"Min 1x pro Monat","2019","Städtischer Raum","weiblich","366","0.04150799528762","0.0375035811784517","0.0455124093967883"
"Min 1x pro Monat","2019","Ländlicher Raum","männlich","269","0.0511786514095309","0.0449027099065393","0.0574545929125224"
"Min 1x pro Monat","2019","Ländlicher Raum","weiblich","209","0.0460942151558976","0.0402421047537592","0.051946325558036"
"Seltener","2019","Städtischer Raum","männlich","1160","0.129239347807256","0.122346510381522","0.13613218523299"
"Seltener","2019","Städtischer Raum","weiblich","1164","0.119691667277208","0.113174959887234","0.126208374667182"
"Seltener","2019","Ländlicher Raum","männlich","742","0.159746461887943","0.149312168518861","0.170180755257025"
"Seltener","2019","Ländlicher Raum","weiblich","646","0.139671092934296","0.129996736580109","0.149345449288484"
"Nie","2019","Städtischer Raum","männlich","2429","0.262754104175085","0.253710694724432","0.271797513625738"
"Nie","2019","Städtischer Raum","weiblich","2812","0.284153873875227","0.275099352749176","0.293208395001277"
"Nie","2019","Ländlicher Raum","männlich","1433","0.299540715663853","0.286495188791242","0.312586242536463"
"Nie","2019","Ländlicher Raum","weiblich","1607","0.29484105288364","0.282115576653232","0.307566529114049"
