year,bula_h,pgisced97,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Bavaria,Lower Secondary Level,Seldom,0.13798,62,325,0.10043,0.17553
1996,Bavaria,Lower Secondary Level,Never,0.63585,204,325,0.58345,0.68825
1996,Bavaria,Upper Secondary Level,At least once per week,0.28909,241,842,0.25845,0.31972
1996,Bavaria,Upper Secondary Level,At least once per month,0.08172,71,842,0.06321,0.10024
1996,Bavaria,Upper Secondary Level,Seldom,0.22201,208,842,0.19392,0.25010
1996,Bavaria,Upper Secondary Level,Never,0.40719,322,842,0.37398,0.44039
1996,Bavaria,First Stage of Tertiary Education,Never,0.39839,38,38,0.24064,0.55614
1996,Bavaria,Second Stage of Tertiary Education,At least once per week,0.38163,68,149,0.30336,0.45990
1996,Bavaria,Second Stage of Tertiary Education,Seldom,0.21811,36,149,0.15158,0.28464
1996,Bavaria,Second Stage of Tertiary Education,Never,0.29169,45,149,0.21846,0.36493
1996,Berlin,Lower Secondary Level,Never,0.73551,40,40,0.59708,0.87393
1996,Berlin,Upper Secondary Level,At least once per week,0.20100,50,221,0.14805,0.25396
1996,Berlin,Upper Secondary Level,Seldom,0.19364,46,221,0.14143,0.24586
1996,Berlin,Upper Secondary Level,Never,0.53554,125,221,0.46964,0.60145
1996,Berlin,Second Stage of Tertiary Education,At least once per week,0.33220,42,130,0.25092,0.41348
1996,Berlin,Second Stage of Tertiary Education,Seldom,0.26554,41,130,0.18933,0.34175
1996,Berlin,Second Stage of Tertiary Education,Never,0.31472,47,130,0.23458,0.39487
1996,Brandenburg,Lower Secondary Level,Never,0.71754,42,42,0.57974,0.85535
1996,Brandenburg,Upper Secondary Level,At least once per week,0.12719,38,301,0.08948,0.16489
1996,Brandenburg,Upper Secondary Level,Seldom,0.21335,74,301,0.16699,0.25970
1996,Brandenburg,Upper Secondary Level,Never,0.63993,189,301,0.58561,0.69425
1996,Brandenburg,Second Stage of Tertiary Education,Seldom,0.22102,35,116,0.14518,0.29686
1996,Brandenburg,Second Stage of Tertiary Education,Never,0.59669,81,116,0.50703,0.68635
1996,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.23650,50,178,0.17390,0.29910
1996,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.58034,128,178,0.50764,0.65305
1996,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,0.49616,40,40,0.33923,0.65308
1996,Saxony,Lower Secondary Level,Never,0.69993,70,70,0.59180,0.80807
1996,Saxony,Upper Secondary Level,At least once per week,0.10867,65,613,0.08401,0.13333
1996,Saxony,Upper Secondary Level,At least once per month,0.04681,40,613,0.03008,0.06355
1996,Saxony,Upper Secondary Level,Seldom,0.17179,111,613,0.14190,0.20167
1996,Saxony,Upper Secondary Level,Never,0.67273,397,613,0.63556,0.70991
1996,Saxony,First Stage of Tertiary Education,Never,0.62877,35,35,0.46637,0.79117
1996,Saxony,Second Stage of Tertiary Education,At least once per week,0.29613,70,226,0.23648,0.35579
1996,Saxony,Second Stage of Tertiary Education,Seldom,0.19891,53,226,0.14675,0.25107
1996,Saxony,Second Stage of Tertiary Education,Never,0.44283,103,226,0.37792,0.50773
1996,Saxony-Anhalt,Lower Secondary Level,Never,0.65062,41,41,0.50286,0.79837
1996,Saxony-Anhalt,Upper Secondary Level,At least once per week,0.11414,44,345,0.08054,0.14774
1996,Saxony-Anhalt,Upper Secondary Level,Seldom,0.16665,73,345,0.12727,0.20603
1996,Saxony-Anhalt,Upper Secondary Level,Never,0.68300,228,345,0.63382,0.73217
1996,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.67675,87,87,0.57789,0.77560
1996,Thuringa,Lower Secondary Level,Never,0.69620,35,35,0.54161,0.85079
1996,Thuringa,Upper Secondary Level,At least once per week,0.12158,54,392,0.08918,0.15397
1996,Thuringa,Upper Secondary Level,Seldom,0.18612,85,392,0.14754,0.22470
1996,Thuringa,Upper Secondary Level,Never,0.65645,253,392,0.60938,0.70353
1996,Thuringa,Second Stage of Tertiary Education,Seldom,0.27125,34,91,0.17940,0.36311
1996,Thuringa,Second Stage of Tertiary Education,Never,0.51362,57,91,0.41036,0.61689
1997,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.31277,43,115,0.22767,0.39788
1997,Schleswig-Holstein,Upper Secondary Level,Never,0.43429,72,115,0.34330,0.52528
1997,Hamburg,Upper Secondary Level,Never,0.54146,32,32,0.36606,0.71687
1997,Lower Saxony,Lower Secondary Level,At least once per week,0.20198,46,201,0.14634,0.25762
1997,Lower Saxony,Lower Secondary Level,Seldom,0.12681,31,201,0.08069,0.17293
1997,Lower Saxony,Lower Secondary Level,Never,0.62879,124,201,0.56183,0.69575
1997,Lower Saxony,Upper Secondary Level,At least once per week,0.27890,137,503,0.23967,0.31813
1997,Lower Saxony,Upper Secondary Level,At least once per month,0.08417,43,503,0.05988,0.10846
1997,Lower Saxony,Upper Secondary Level,Seldom,0.16382,92,503,0.13144,0.19620
1997,Lower Saxony,Upper Secondary Level,Never,0.47311,231,503,0.42944,0.51679
1997,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.38359,41,73,0.27127,0.49591
1997,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.27349,32,73,0.17053,0.37645
1997,Bremen,Upper Secondary Level,Never,0.71683,31,31,0.55560,0.87805
1997,North Rhine-Westphalia,No answer / don't know,Never,0.45365,33,33,0.28115,0.62614
1997,North Rhine-Westphalia,Pre-primary Level,At least once per week,0.57840,37,37,0.41709,0.73971
1997,North Rhine-Westphalia,Primary Level,Never,0.86048,101,101,0.79257,0.92839
1997,North Rhine-Westphalia,Lower Secondary Level,At least once per week,0.16823,76,465,0.13420,0.20227
1997,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.14420,78,465,0.11224,0.17617
1997,North Rhine-Westphalia,Lower Secondary Level,Never,0.64998,311,465,0.60658,0.69338
1997,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.24843,304,1220,0.22417,0.27268
1997,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.07286,86,1220,0.05827,0.08745
1997,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.18817,224,1220,0.16623,0.21011
1997,North Rhine-Westphalia,Upper Secondary Level,Never,0.49055,606,1220,0.46249,0.51861
1997,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.27463,33,105,0.18885,0.36041
1997,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.32529,31,105,0.23525,0.41533
1997,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.27628,41,105,0.19033,0.36222
1997,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per week,0.26837,41,126,0.19069,0.34605
1997,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.23588,38,126,0.16145,0.31030
1997,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.44110,47,126,0.35406,0.52814
1997,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.41017,118,256,0.34980,0.47054
1997,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.19103,60,256,0.14278,0.23928
1997,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.30470,78,256,0.24821,0.36120
1997,Hesse,Primary Level,Never,0.75734,44,44,0.62920,0.88547
1997,Hesse,Lower Secondary Level,Never,0.74151,126,126,0.66476,0.81826
1997,Hesse,Upper Secondary Level,At least once per week,0.27430,97,365,0.22846,0.32013
1997,Hesse,Upper Secondary Level,Seldom,0.17700,71,365,0.13779,0.21621
1997,Hesse,Upper Secondary Level,Never,0.49621,197,365,0.44484,0.54757
1997,Hesse,Second Stage of Tertiary Education,At least once per week,0.45851,41,72,0.34261,0.57442
1997,Hesse,Second Stage of Tertiary Education,Never,0.33500,31,72,0.22521,0.44479
1997,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.73226,136,136,0.65756,0.80695
1997,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.26159,87,327,0.21388,0.30930
1997,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.18716,65,327,0.14482,0.22951
1997,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.50504,175,327,0.45077,0.55932
1997,Baden-Wuerttemberg,Primary Level,Never,0.86585,120,120,0.80462,0.92709
1997,Baden-Wuerttemberg,Lower Secondary Level,At least once per week,0.19437,80,394,0.15525,0.23349
1997,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.12917,57,394,0.09601,0.16233
1997,Baden-Wuerttemberg,Lower Secondary Level,Never,0.64087,257,394,0.59343,0.68830
1997,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.25266,208,774,0.22203,0.28329
1997,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.05807,50,774,0.04159,0.07456
1997,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.19842,154,774,0.17030,0.22653
1997,Baden-Wuerttemberg,Upper Secondary Level,Never,0.49085,362,774,0.45561,0.52609
1997,Baden-Wuerttemberg,First Stage of Tertiary Education,Never,0.39743,34,34,0.23046,0.56440
1997,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.38055,45,89,0.27911,0.48199
1997,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.39185,44,89,0.28986,0.49385
1997,Bavaria,Primary Level,Never,0.61199,37,37,0.45281,0.77117
1997,Bavaria,Lower Secondary Level,At least once per week,0.19760,58,339,0.15515,0.24005
1997,Bavaria,Lower Secondary Level,At least once per month,0.06788,33,339,0.04107,0.09470
1997,Bavaria,Lower Secondary Level,Seldom,0.22203,77,339,0.17772,0.26634
1997,Bavaria,Lower Secondary Level,Never,0.51249,171,339,0.45920,0.56578
1997,Bavaria,Upper Secondary Level,At least once per week,0.26611,221,825,0.23593,0.29628
1997,Bavaria,Upper Secondary Level,At least once per month,0.06382,69,825,0.04713,0.08051
1997,Bavaria,Upper Secondary Level,Seldom,0.22437,196,825,0.19589,0.25285
1997,Bavaria,Upper Secondary Level,Never,0.44570,339,825,0.41177,0.47964
1997,Bavaria,First Stage of Tertiary Education,Seldom,0.25382,31,72,0.15259,0.35505
1997,Bavaria,First Stage of Tertiary Education,Never,0.44107,41,72,0.32558,0.55656
1997,Bavaria,Second Stage of Tertiary Education,At least once per week,0.43187,73,128,0.34572,0.51802
1997,Bavaria,Second Stage of Tertiary Education,Never,0.31405,55,128,0.23332,0.39477
1997,Berlin,Lower Secondary Level,Never,0.62297,36,36,0.46241,0.78353
1997,Berlin,Upper Secondary Level,At least once per week,0.20113,47,209,0.14666,0.25561
1997,Berlin,Upper Secondary Level,Seldom,0.15298,34,209,0.10406,0.20190
1997,Berlin,Upper Secondary Level,Never,0.60021,128,209,0.53363,0.66678
1997,Berlin,Second Stage of Tertiary Education,At least once per week,0.44886,49,130,0.36302,0.53469
1997,Berlin,Second Stage of Tertiary Education,Seldom,0.17508,32,130,0.10950,0.24067
1997,Berlin,Second Stage of Tertiary Education,Never,0.33624,49,130,0.25471,0.41777
1997,Brandenburg,Lower Secondary Level,Never,0.68069,35,35,0.52398,0.83740
1997,Brandenburg,Upper Secondary Level,At least once per week,0.11879,34,293,0.08168,0.15590
1997,Brandenburg,Upper Secondary Level,Seldom,0.18574,64,293,0.14114,0.23035
1997,Brandenburg,Upper Secondary Level,Never,0.67020,195,293,0.61628,0.72413
1997,Brandenburg,Second Stage of Tertiary Education,Seldom,0.24873,36,121,0.17138,0.32607
1997,Brandenburg,Second Stage of Tertiary Education,Never,0.54788,85,121,0.45883,0.63693
1997,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.22935,41,171,0.16615,0.29255
1997,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.59630,130,171,0.52255,0.67006
1997,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,0.56517,45,45,0.41869,0.71165
1997,Saxony,Lower Secondary Level,Never,0.70606,70,70,0.59856,0.81355
1997,Saxony,Upper Secondary Level,At least once per week,0.11274,73,560,0.08652,0.13896
1997,Saxony,Upper Secondary Level,Seldom,0.15750,101,560,0.12731,0.18770
1997,Saxony,Upper Secondary Level,Never,0.68528,386,560,0.64678,0.72378
1997,Saxony,First Stage of Tertiary Education,Never,0.60760,34,34,0.44100,0.77420
1997,Saxony,Second Stage of Tertiary Education,At least once per week,0.26703,69,226,0.20922,0.32484
1997,Saxony,Second Stage of Tertiary Education,Seldom,0.25618,63,226,0.19914,0.31322
1997,Saxony,Second Stage of Tertiary Education,Never,0.42123,94,226,0.35672,0.48575
1997,Saxony-Anhalt,Lower Secondary Level,Never,0.72756,46,46,0.59748,0.85764
1997,Saxony-Anhalt,Upper Secondary Level,At least once per week,0.09013,34,341,0.05969,0.12057
1997,Saxony-Anhalt,Upper Secondary Level,Seldom,0.18149,71,341,0.14052,0.22246
1997,Saxony-Anhalt,Upper Secondary Level,Never,0.69470,236,341,0.64575,0.74365
1997,Saxony-Anhalt,First Stage of Tertiary Education,Never,0.61750,33,33,0.44911,0.78589
1997,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per week,0.17877,31,135,0.11389,0.24364
1997,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.18419,32,135,0.11856,0.24983
1997,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.61179,72,135,0.52927,0.69431
1997,Thuringa,Lower Secondary Level,Never,0.75378,37,37,0.61305,0.89451
1997,Thuringa,Upper Secondary Level,At least once per week,0.12004,49,392,0.08782,0.15226
1997,Thuringa,Upper Secondary Level,Seldom,0.20869,83,392,0.16841,0.24897
1997,Thuringa,Upper Secondary Level,Never,0.65170,260,392,0.60447,0.69892
1997,Thuringa,Second Stage of Tertiary Education,Seldom,0.32746,37,93,0.23157,0.42336
1997,Thuringa,Second Stage of Tertiary Education,Never,0.47131,56,93,0.36930,0.57331
1998,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.35126,58,162,0.27752,0.42500
1998,Schleswig-Holstein,Upper Secondary Level,Seldom,0.22967,41,162,0.16469,0.29464
1998,Schleswig-Holstein,Upper Secondary Level,Never,0.32832,63,162,0.25578,0.40086
1998,Hamburg,Upper Secondary Level,Never,0.40938,33,33,0.23901,0.57975
1998,Lower Saxony,Lower Secondary Level,At least once per week,0.24490,60,218,0.18768,0.30211
1998,Lower Saxony,Lower Secondary Level,Seldom,0.16707,37,218,0.11743,0.21670
1998,Lower Saxony,Lower Secondary Level,Never,0.55674,121,218,0.49064,0.62283
1998,Lower Saxony,Upper Secondary Level,At least once per week,0.32485,181,569,0.28633,0.36336
1998,Lower Saxony,Upper Secondary Level,At least once per month,0.09729,51,569,0.07292,0.12166
1998,Lower Saxony,Upper Secondary Level,Seldom,0.19269,120,569,0.16026,0.22513
1998,Lower Saxony,Upper Secondary Level,Never,0.38517,217,569,0.34515,0.42519
1998,Lower Saxony,First Stage of Tertiary Education,At least once per week,0.33079,31,31,0.16242,0.49915
1998,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.57910,67,67,0.45999,0.69821
1998,North Rhine-Westphalia,No answer / don't know,At least once per week,0.27296,37,133,0.19696,0.34895
1998,North Rhine-Westphalia,No answer / don't know,Seldom,0.25244,37,133,0.17833,0.32655
1998,North Rhine-Westphalia,No answer / don't know,Never,0.37079,59,133,0.28839,0.45319
1998,North Rhine-Westphalia,Pre-primary Level,At least once per week,0.60254,42,42,0.45275,0.75234
1998,North Rhine-Westphalia,Primary Level,Never,0.77745,98,98,0.69468,0.86023
1998,North Rhine-Westphalia,Lower Secondary Level,At least once per week,0.19725,94,505,0.16251,0.23200
1998,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.13739,87,505,0.10734,0.16745
1998,North Rhine-Westphalia,Lower Secondary Level,Never,0.60400,324,505,0.56131,0.64670
1998,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.30691,394,1343,0.28223,0.33158
1998,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.08802,129,1343,0.07286,0.10317
1998,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.23345,312,1343,0.21082,0.25608
1998,North Rhine-Westphalia,Upper Secondary Level,Never,0.37163,508,1343,0.34577,0.39748
1998,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.41281,48,119,0.32397,0.50164
1998,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.22568,35,119,0.15026,0.30111
1998,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.25398,36,119,0.17544,0.33252
1998,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per week,0.37367,60,148,0.29546,0.45188
1998,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.27101,52,148,0.19916,0.34287
1998,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.27827,36,148,0.20582,0.35072
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.44230,144,312,0.38710,0.49750
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.12576,32,312,0.08891,0.16262
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.22455,76,312,0.17817,0.27092
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.20739,60,312,0.16233,0.25245
1998,Hesse,Primary Level,Never,0.88305,44,44,0.78699,0.97910
1998,Hesse,Lower Secondary Level,Seldom,0.13361,31,166,0.08169,0.18552
1998,Hesse,Lower Secondary Level,Never,0.72555,135,166,0.65746,0.79364
1998,Hesse,Upper Secondary Level,At least once per week,0.30991,128,435,0.26640,0.35342
1998,Hesse,Upper Secondary Level,At least once per month,0.09204,40,435,0.06485,0.11924
1998,Hesse,Upper Secondary Level,Seldom,0.21696,98,435,0.17818,0.25574
1998,Hesse,Upper Secondary Level,Never,0.38109,169,435,0.33540,0.42678
1998,Hesse,Second Stage of Tertiary Education,At least once per week,0.47610,56,56,0.34411,0.60810
1998,"Rhineland-Palatinate, Saarland",Lower Secondary Level,At least once per week,0.18027,43,208,0.12791,0.23264
1998,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.14265,32,208,0.09501,0.19029
1998,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.64616,133,208,0.58102,0.71130
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.31871,118,365,0.27084,0.36658
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.18290,80,365,0.14319,0.22262
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.43572,167,365,0.38478,0.48666
1998,Baden-Wuerttemberg,No answer / don't know,Never,0.52038,45,45,0.37276,0.66800
1998,Baden-Wuerttemberg,Primary Level,Never,0.82939,101,101,0.75566,0.90312
1998,Baden-Wuerttemberg,Lower Secondary Level,At least once per week,0.19245,80,440,0.15557,0.22933
1998,Baden-Wuerttemberg,Lower Secondary Level,At least once per month,0.07264,34,440,0.04836,0.09692
1998,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.14398,70,440,0.11114,0.17682
1998,Baden-Wuerttemberg,Lower Secondary Level,Never,0.59094,256,440,0.54494,0.63693
1998,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.31871,259,796,0.28632,0.35110
1998,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.08216,68,796,0.06307,0.10125
1998,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.19645,154,796,0.16883,0.22406
1998,Baden-Wuerttemberg,Upper Secondary Level,Never,0.40269,315,796,0.36859,0.43678
1998,Baden-Wuerttemberg,First Stage of Tertiary Education,At least once per week,0.39885,31,31,0.22363,0.57407
1998,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.48456,64,134,0.39962,0.56950
1998,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.17157,34,134,0.10750,0.23564
1998,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.26206,36,134,0.18732,0.33680
1998,Bavaria,No answer / don't know,Never,0.42559,41,41,0.27237,0.57882
1998,Bavaria,Primary Level,Never,0.78890,43,43,0.66548,0.91232
1998,Bavaria,Lower Secondary Level,At least once per week,0.20808,76,381,0.16727,0.24890
1998,Bavaria,Lower Secondary Level,At least once per month,0.07526,33,381,0.04874,0.10179
1998,Bavaria,Lower Secondary Level,Seldom,0.19451,82,381,0.15471,0.23431
1998,Bavaria,Lower Secondary Level,Never,0.52215,190,381,0.47192,0.57237
1998,Bavaria,Upper Secondary Level,At least once per week,0.31284,273,918,0.28283,0.34285
1998,Bavaria,Upper Secondary Level,At least once per month,0.06945,75,918,0.05299,0.08590
1998,Bavaria,Upper Secondary Level,Seldom,0.26931,267,918,0.24060,0.29802
1998,Bavaria,Upper Secondary Level,Never,0.34840,303,918,0.31756,0.37924
1998,Bavaria,First Stage of Tertiary Education,At least once per week,0.32127,39,77,0.21628,0.42625
1998,Bavaria,First Stage of Tertiary Education,Seldom,0.31583,38,77,0.21132,0.42034
1998,Bavaria,Second Stage of Tertiary Education,At least once per week,0.43003,84,198,0.36089,0.49916
1998,Bavaria,Second Stage of Tertiary Education,At least once per month,0.13420,31,198,0.08660,0.18180
1998,Bavaria,Second Stage of Tertiary Education,Seldom,0.17621,41,198,0.12300,0.22941
1998,Bavaria,Second Stage of Tertiary Education,Never,0.25956,42,198,0.19835,0.32078
1998,Berlin,Lower Secondary Level,Never,0.58879,31,31,0.41271,0.76487
1998,Berlin,Upper Secondary Level,At least once per week,0.25599,57,200,0.19535,0.31663
1998,Berlin,Upper Secondary Level,Seldom,0.22853,49,200,0.17019,0.28687
1998,Berlin,Upper Secondary Level,Never,0.43255,94,200,0.36372,0.50139
1998,Berlin,Second Stage of Tertiary Education,At least once per week,0.41206,57,145,0.33167,0.49246
1998,Berlin,Second Stage of Tertiary Education,Seldom,0.26303,48,145,0.19112,0.33494
1998,Berlin,Second Stage of Tertiary Education,Never,0.23552,40,145,0.16621,0.30482
1998,Brandenburg,Lower Secondary Level,Never,0.61442,31,31,0.44024,0.78859
1998,Brandenburg,Upper Secondary Level,At least once per week,0.18437,60,304,0.14070,0.22803
1998,Brandenburg,Upper Secondary Level,Seldom,0.25593,84,304,0.20679,0.30506
1998,Brandenburg,Upper Secondary Level,Never,0.51572,160,304,0.45945,0.57199
1998,Brandenburg,Second Stage of Tertiary Education,At least once per week,0.25308,39,142,0.18132,0.32485
1998,Brandenburg,Second Stage of Tertiary Education,Seldom,0.34454,57,142,0.26610,0.42298
1998,Brandenburg,Second Stage of Tertiary Education,Never,0.32051,46,142,0.24348,0.39754
1998,Mecklenburg-Western Pomerania,Upper Secondary Level,At least once per week,0.18390,47,207,0.13100,0.23681
1998,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.27850,56,207,0.21728,0.33971
1998,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.47969,104,207,0.41146,0.54791
1998,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,0.38742,35,35,0.22366,0.55117
1998,Saxony,Lower Secondary Level,Never,0.65089,64,64,0.53318,0.76860
1998,Saxony,Upper Secondary Level,At least once per week,0.15686,111,651,0.12890,0.18482
1998,Saxony,Upper Secondary Level,At least once per month,0.06784,48,651,0.04851,0.08718
1998,Saxony,Upper Secondary Level,Seldom,0.24260,168,651,0.20964,0.27555
1998,Saxony,Upper Secondary Level,Never,0.53270,324,651,0.49434,0.57105
1998,Saxony,First Stage of Tertiary Education,Never,0.47290,31,31,0.29424,0.65156
1998,Saxony,Second Stage of Tertiary Education,At least once per week,0.30175,78,224,0.24150,0.36200
1998,Saxony,Second Stage of Tertiary Education,Seldom,0.30242,74,224,0.24213,0.36270
1998,Saxony,Second Stage of Tertiary Education,Never,0.32180,72,224,0.26049,0.38312
1998,Saxony-Anhalt,Lower Secondary Level,Never,0.60026,47,47,0.45870,0.74182
1998,Saxony-Anhalt,Upper Secondary Level,At least once per week,0.14253,55,337,0.10515,0.17991
1998,Saxony-Anhalt,Upper Secondary Level,Seldom,0.26984,101,337,0.22237,0.31730
1998,Saxony-Anhalt,Upper Secondary Level,Never,0.54064,181,337,0.48736,0.59393
1998,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per week,0.20254,35,137,0.13499,0.27008
1998,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.28666,46,137,0.21066,0.36266
1998,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.44212,56,137,0.35865,0.52559
1998,Thuringa,Lower Secondary Level,Never,0.65807,33,33,0.49371,0.82242
1998,Thuringa,Upper Secondary Level,At least once per week,0.18591,79,412,0.14830,0.22353
1998,Thuringa,Upper Secondary Level,Seldom,0.23913,126,412,0.19789,0.28037
1998,Thuringa,Upper Secondary Level,Never,0.52084,207,412,0.47255,0.56914
1998,Thuringa,Second Stage of Tertiary Education,Seldom,0.25961,36,90,0.16853,0.35070
1998,Thuringa,Second Stage of Tertiary Education,Never,0.43500,54,90,0.33200,0.53800
1999,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.31921,58,172,0.24934,0.38908
1999,Schleswig-Holstein,Upper Secondary Level,Seldom,0.24142,44,172,0.17728,0.30556
1999,Schleswig-Holstein,Upper Secondary Level,Never,0.36999,70,172,0.29763,0.44236
1999,Hamburg,Upper Secondary Level,Never,0.50170,38,38,0.34059,0.66281
1999,Lower Saxony,Lower Secondary Level,At least once per week,0.21181,58,220,0.15769,0.26592
1999,Lower Saxony,Lower Secondary Level,Seldom,0.17450,42,220,0.12424,0.22477
1999,Lower Saxony,Lower Secondary Level,Never,0.55246,120,220,0.48660,0.61832
1999,Lower Saxony,Upper Secondary Level,At least once per week,0.26609,147,579,0.23006,0.30212
1999,Lower Saxony,Upper Secondary Level,At least once per month,0.08385,46,579,0.06125,0.10644
1999,Lower Saxony,Upper Secondary Level,Seldom,0.20131,121,579,0.16862,0.23400
1999,Lower Saxony,Upper Secondary Level,Never,0.44875,265,579,0.40821,0.48930
1999,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.54300,62,95,0.44230,0.64371
1999,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.25991,33,95,0.17124,0.34857
1999,North Rhine-Westphalia,No answer / don't know,Never,0.34210,33,33,0.17772,0.50648
1999,North Rhine-Westphalia,Pre-primary Level,At least once per week,0.60503,45,45,0.46058,0.74947
1999,North Rhine-Westphalia,Primary Level,Never,0.83403,99,99,0.76036,0.90769
1999,North Rhine-Westphalia,Lower Secondary Level,At least once per week,0.12275,62,470,0.09305,0.15245
1999,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.16570,87,470,0.13205,0.19935
1999,North Rhine-Westphalia,Lower Secondary Level,Never,0.66643,321,470,0.62376,0.70910
1999,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.25366,332,1314,0.23013,0.27720
1999,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.08111,107,1314,0.06634,0.09587
1999,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.19065,275,1314,0.16940,0.21190
1999,North Rhine-Westphalia,Upper Secondary Level,Never,0.47458,600,1314,0.44757,0.50159
1999,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.31743,36,116,0.23235,0.40251
1999,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.28545,40,116,0.20291,0.36800
1999,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.31037,40,116,0.22582,0.39493
1999,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per week,0.29888,50,150,0.22538,0.37238
1999,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.26753,47,150,0.19645,0.33861
