year,pgisced97,pli0092_h,proportion,n,lower_confidence,upper_confidence
1986,higher education,Min 1x pro Woche,0.029522488607093323,13742,0.026692398135747555,0.032352579078439095
1986,middle vocational,Min 1x pro Monat,0.029423419853378246,13742,0.026597937641215815,0.03224890206554068
1986,higher vocational,Nie,0.027243907271646522,13742,0.024522034784240716,0.02996577975905233
1986,higher education,Nie,0.026649494749356052,13742,0.02395665680418662,0.029342332694525484
1986,general elemantary,Seltener,0.02338022587675847,13742,0.020853732248774223,0.025906719504742715
1986,higher vocational,Min 1x pro Woche,0.01654448187041807,13742,0.014411755959212525,0.018677207781623614
1986,vocational + Abi,Nie,0.012086387953239549,13742,0.010259386683800543,0.013913389222678554
1986,general elemantary,Min 1x pro Monat,0.011095700416088766,13742,0.009344299417641293,0.012847101414536238
1986,higher education,Seltener,0.01089756290865861,13742,0.009161695986200407,0.012633429831116812
1986,higher vocational,Seltener,0.0091143253417872,13742,0.007525393977973036,0.010703256705601365
1986,vocational + Abi,Min 1x pro Woche,0.00851991281949673,13742,0.006983207223363258,0.010056618415630202
1986,higher education,Min 1x pro Monat,0.006637606498910244,13742,0.005279947484047471,0.007995265513773017
1986,in school,Min 1x pro Woche,0.005646918961759461,13742,0.004394045561692185,0.006899792361826737
1986,inadequately,Seltener,0.0047553001783237564,13742,0.003605069346983267,0.005905531009664245
1986,vocational + Abi,Seltener,0.004656231424608678,13742,0.003517988579759688,0.005794474269457669
1986,inadequately,Min 1x pro Woche,0.0045571626708936,13742,0.0034310378576750252,0.005683287484112175
1986,higher vocational,Min 1x pro Monat,0.0034674063800277394,13742,0.0024845745228594214,0.0044502382371960575
1986,vocational + Abi,Min 1x pro Monat,0.0016841688131563305,13742,0.0009985892091816358,0.002369748417131025
1986,in school,Seltener,0.0016841688131563305,13742,0.0009985892091816358,0.002369748417131025
1986,in school,Nie,0.0015851000594412521,13742,0.0009199571478263965,0.002250242971056108
1986,inadequately,Min 1x pro Monat,0.001486031305726174,13742,0.0008419774997675146,0.0021300851116848336
1986,in school,Min 1x pro Monat,0.00039627501486031304,13742,6.350561947233703e-05,0.000729044410248289
1988,middle vocational,Nie,0.26537693197350437,12817,0.25773282520437835,0.2730210387426304
1988,general elemantary,Nie,0.18410261802123856,12817,0.177392801707489,0.19081243433498812
1988,middle vocational,Min 1x pro Woche,0.12248974871201766,12817,0.11681379493061703,0.1281657024934183
1988,middle vocational,Seltener,0.07454526337924508,12817,0.06999799593963921,0.07909253081885095
1988,inadequately,Nie,0.0620334349700347,12817,0.05785734859190671,0.06620952134816269
1988,general elemantary,Min 1x pro Woche,0.049101040900010516,12817,0.045360146794831746,0.052841935005189286
1988,higher education,Min 1x pro Woche,0.029755020502575964,12817,0.026813419883837456,0.03269662112131447
1988,middle vocational,Min 1x pro Monat,0.02859846493533803,12817,0.025712881520987826,0.03148404834968824
1988,general elemantary,Seltener,0.02639049521606561,12817,0.0236153925695122,0.02916559786261902
1988,higher education,Nie,0.025339081064031124,12817,0.022618353316115,0.028059808811947248
1988,higher vocational,Nie,0.024918515403217326,12817,0.022219878740042387,0.027617152066392266
1988,higher vocational,Min 1x pro Woche,0.016717485017348332,12817,0.014497819635639762,0.018937150399056902
1988,higher education,Seltener,0.013668383976448322,12817,0.011658213261714035,0.01567855469118261
1988,vocational + Abi,Nie,0.012932394070024182,12817,0.010976362798348793,0.014888425341699572
1988,general elemantary,Min 1x pro Monat,0.01156555567237935,12817,0.009714497503843343,0.013416613840915357
1988,higher vocational,Seltener,0.01082956576595521,12817,0.009037706221875176,0.012621425310035244
1988,vocational + Abi,Min 1x pro Woche,0.008306171801072442,12817,0.006734897023369074,0.00987744657877581
1988,in school,Min 1x pro Woche,0.006308484912206918,12817,0.004937757164529822,0.007679212659884014
1988,vocational + Abi,Seltener,0.005046787929765535,12817,0.0038199936670941046,0.0062735821924369654
1988,higher education,Min 1x pro Monat,0.004731363684155189,12817,0.003543336975173532,0.005919390393136846
1988,inadequately,Min 1x pro Woche,0.00462622226895174,12817,0.003451407968542962,0.005801036569360519
1988,higher vocational,Min 1x pro Monat,0.0038902323625275995,12817,0.002812516562984301,0.004967948162070898
1988,inadequately,Seltener,0.0033645252865103564,12817,0.00236200551069448,0.004367045062326233
1988,vocational + Abi,Min 1x pro Monat,0.0017874040584586269,12817,0.0010561205628605147,0.002518687554056739
1988,inadequately,Min 1x pro Monat,0.0013668383976448322,12817,0.0007272148316700349,0.0020064619636196296
1988,in school,Seltener,0.0009462727368310378,12817,0.0004139617068101653,0.0014785837668519102
1988,in school,Nie,0.0008411313216275891,12817,0.00033923726175756847,0.0013430253814976098
1988,in school,Min 1x pro Monat,0.00042056566081379455,12817,6.559828483582712e-05,0.000775533036791762
1990,middle vocational,Nie,0.27068913632260005,18165,0.26422768428680066,0.27715058835839945
1990,general elemantary,Nie,0.13278663857959674,18165,0.12785173650619308,0.1377215406530004
1990,middle vocational,Min 1x pro Woche,0.11886849232621126,18165,0.1141620568070394,0.12357492784538311
1990,middle vocational,Seltener,0.09599759253686428,18165,0.09171355433716026,0.1002816307365683
1990,higher education,Nie,0.052888955762864884,18165,0.04963417817413455,0.05614373335159522
1990,general elemantary,Min 1x pro Woche,0.03776707794161902,18165,0.034994810219389966,0.04053934566384808
1990,middle vocational,Min 1x pro Monat,0.03776707794161902,18165,0.034994810219389966,0.04053934566384808
1990,inadequately,Nie,0.037390911826662654,18165,0.03463194564480812,0.04014987800851719
1990,higher education,Min 1x pro Woche,0.03626241348179356,18165,0.03354380841710743,0.03898101854647968
1990,general elemantary,Seltener,0.03069515498043936,18165,0.028186716367931297,0.033203593592947424
1990,higher education,Seltener,0.02708396027685826,18165,0.02472330737154317,0.029444613182173347
1990,higher vocational,Nie,0.025203129702076436,18165,0.022923718540488636,0.027482540863664237
1990,higher vocational,Min 1x pro Woche,0.014820944929280771,18165,0.013063693512605548,0.016578196345955996
1990,general elemantary,Min 1x pro Monat,0.011886849232621125,18165,0.010310780739944753,0.013462917725297497
1990,higher vocational,Seltener,0.011661149563647307,18165,0.010099937182825593,0.01322236194446902
1990,vocational + Abi,Min 1x pro Woche,0.010006018657839302,18165,0.008558629544911767,0.011453407770766838
1990,vocational + Abi,Nie,0.009404152873909118,18165,0.008000542847221858,0.010807762900596377
1990,higher education,Min 1x pro Monat,0.00895275353596148,18165,0.007582932395933249,0.010322574675989713
1990,vocational + Abi,Seltener,0.006169124285284382,18165,0.0050304320147784385,0.007307816555790325
1990,higher vocational,Min 1x pro Monat,0.005341558832380379,18165,0.004281550291317362,0.0064015673734433955
1990,inadequately,Seltener,0.004664459825458923,18165,0.003673573569724538,0.005655346081193308
1990,in school,Min 1x pro Woche,0.00458922660246765,18165,0.0036063267047483742,0.005572126500186925
1990,inadequately,Min 1x pro Woche,0.0032350285886247367,18165,0.002409230609987907,0.004060826567261566
1990,vocational + Abi,Min 1x pro Monat,0.0022569966897381883,18165,0.0015668948633354046,0.002947098516140972
1990,inadequately,Min 1x pro Monat,0.001504664459825459,18165,0.0009409862819047142,0.002068342637746204
1990,in school,Nie,0.0009027986758952753,18165,0.00046604386428154116,0.0013395534875090096
1990,in school,Min 1x pro Monat,0.0006770990069214565,18165,0.0002988155242737774,0.0010553824895691356
1990,in school,Seltener,0.0005266325609389106,18165,0.00019299277258145358,0.0008602723492963677
1992,middle vocational,Nie,0.29237087347970303,17350,0.2856026259309718,0.29913912102843426
1992,general elemantary,Nie,0.13694519033328068,17350,0.1318295628448807,0.14206081782168065
1992,middle vocational,Min 1x pro Woche,0.10946138050860843,17350,0.1048155520354057,0.11410720898181116
1992,middle vocational,Seltener,0.08845364081503712,17350,0.08422837954392766,0.09267890208614658
1992,higher education,Nie,0.057494866529774126,17350,0.054030987400924116,0.060958745658624136
1992,inadequately,Nie,0.03972516190175328,17350,0.03681888530718438,0.04263143849632218
1992,higher education,Min 1x pro Woche,0.035065550465961146,17350,0.032328419562534016,0.037802681369388275
1992,general elemantary,Min 1x pro Woche,0.03269625651555837,17350,0.030049970498402023,0.03534254253271471
1992,middle vocational,Min 1x pro Monat,0.02961617438003475,17350,0.02709360810273079,0.03213874065733871
1992,higher vocational,Nie,0.029142315589954195,17350,0.02663940032799205,0.03164523085191634
1992,higher education,Seltener,0.028589480334860213,17350,0.026109713407081268,0.031069247262639158
1992,general elemantary,Seltener,0.026141209919444006,17350,0.023767010642578947,0.028515409196309065
1992,higher vocational,Min 1x pro Woche,0.013899857842362976,17350,0.012157762090122088,0.015641953594603866
1992,higher vocational,Seltener,0.012399305007107881,17350,0.01075267624589075,0.014045933768325013
1992,vocational + Abi,Nie,0.011214658031906492,17350,0.009647725276408938,0.012781590787404045
1992,general elemantary,Min 1x pro Monat,0.010582846311799085,17350,0.009060206103005012,0.012105486520593157
1992,vocational + Abi,Min 1x pro Woche,0.009319222871584269,17350,0.007889463180494855,0.010748982562673683
1992,higher education,Min 1x pro Monat,0.008213552361396304,17350,0.006870537150089795,0.009556567572702812
1992,vocational + Abi,Seltener,0.006476070131100932,17350,0.005282490855726082,0.007669649406475782
1992,in school,Min 1x pro Woche,0.005212446690886116,17350,0.004140946343050195,0.006283947038722036
1992,higher vocational,Min 1x pro Monat,0.004185752645711578,17350,0.003225064836329181,0.005146440455093975
1992,inadequately,Seltener,0.003238035065550466,17350,0.0023926728466772116,0.00408339728442372
1992,inadequately,Min 1x pro Woche,0.003001105670510188,17350,0.0021871620683219977,0.0038150492726983787
1992,vocational + Abi,Min 1x pro Monat,0.002922129205496762,17350,0.00211893497898078,0.0037253234320127437
1992,inadequately,Min 1x pro Monat,0.001342599905228242,17350,0.0007977361739785118,0.0018874636364779724
1992,in school,Nie,0.000868741115147686,17350,0.00043034894078621065,0.0013071332895091613
1992,in school,Seltener,0.000868741115147686,17350,0.00043034894078621065,0.0013071332895091613
1992,in school,Min 1x pro Monat,0.000552835255093982,17350,0.00020306399843139324,0.0009026065117565707
1994,middle vocational,Nie,0.2922575387123064,16642,0.2853476062945989,0.29916747113001396
1994,general elemantary,Nie,0.12738386308068458,16642,0.12231836517492549,0.1324493609864437
1994,middle vocational,Min 1x pro Woche,0.10749796251018745,16642,0.1027918962563905,0.1122040287639844
1994,middle vocational,Seltener,0.0973920130399348,16642,0.09288732656184914,0.10189669951802047
1994,higher education,Nie,0.05802770986145069,16642,0.0544755697187731,0.061579850004128286
1994,inadequately,Nie,0.036593317033414834,16642,0.0337405978081365,0.03944603625869317
1994,higher education,Min 1x pro Woche,0.03634881825590872,16642,0.033505284490201466,0.03919235202161598
1994,middle vocational,Min 1x pro Monat,0.03048084759576202,16642,0.027869016857927226,0.03309267833359682
1994,general elemantary,Min 1x pro Woche,0.029095354523227385,16642,0.026541751235961777,0.03164895781049299
1994,higher vocational,Nie,0.02885085574572127,16642,0.026307684362515335,0.03139402712892721
1994,higher education,Seltener,0.027791361043194785,16642,0.025293961898870704,0.030288760187518866
1994,general elemantary,Seltener,0.026487367563162185,16642,0.024047627783754143,0.028927107342570226
1994,higher vocational,Seltener,0.013365933170334148,16642,0.011621192002214991,0.015110674338453305
1994,higher vocational,Min 1x pro Woche,0.01328443357783211,16642,0.011544948036605938,0.015023919119058282
1994,vocational + Abi,Nie,0.012143439282803587,16642,0.010479371127964151,0.013807507437643023
1994,higher education,Min 1x pro Monat,0.010513447432762836,16642,0.00896380737410635,0.012063087491419322
1994,vocational + Abi,Min 1x pro Woche,0.010431947840260799,16642,0.008888262254663975,0.011975633425857623
1994,general elemantary,Min 1x pro Monat,0.010187449062754686,16642,0.008661772355405696,0.011713125770103677
1994,vocational + Abi,Seltener,0.006764466177669111,16642,0.005519102480994274,0.00800982987434395
1994,in school,Min 1x pro Woche,0.006112469437652812,16642,0.004928255184811705,0.007296683690493919
1994,higher vocational,Min 1x pro Monat,0.004645476772616137,16642,0.003612341102756921,0.005678612442475353
1994,inadequately,Seltener,0.004563977180114099,16642,0.003539902281573511,0.005588052078654687
1994,inadequately,Min 1x pro Woche,0.00293398533007335,16642,0.0021122267671007514,0.003755743893045948
1994,vocational + Abi,Min 1x pro Monat,0.002363488182559087,16642,0.001625726326098689,0.0031012500390194854
1994,in school,Nie,0.0016299918500407497,16642,0.0010170887867323552,0.002242894913349144
1994,in school,Seltener,0.001466992665036675,16642,0.0008854943021096587,0.002048491027963691
1994,inadequately,Min 1x pro Monat,0.0007334963325183374,16642,0.000322163902982626,0.0011448287620540488
1994,in school,Min 1x pro Monat,0.0006519967400162999,16642,0.00026417299198225883,0.001039820488050341
1995,middle vocational,Nie,0.2276877065953093,17246,0.2214290929058246,0.23394632028479398
1995,middle vocational,Min 1x pro Woche,0.13592003777742798,17246,0.13080521499668318,0.14103486055817277
1995,middle vocational,Seltener,0.12246182905713836,17246,0.1175691665492342,0.12735449156504253
1995,general elemantary,Nie,0.11506374940972769,17246,0.11030122588121839,0.11982627293823699
1995,higher education,Min 1x pro Woche,0.04793011175822446,17246,0.04474187535591608,0.05111834816053284
1995,middle vocational,Min 1x pro Monat,0.03927278451125452,17246,0.03637372070091521,0.04217184832159383
1995,higher education,Nie,0.03848575476152999,17246,0.03561471143797823,0.04135679808508175
1995,higher education,Seltener,0.03809223988666772,17246,0.03523532797382206,0.040949151799513375
1995,general elemantary,Min 1x pro Woche,0.03439320006296238,17246,0.031673328908276,0.03711307121764876
1995,inadequately,Nie,0.03376357626318275,17246,0.03106783750061875,0.03645931502574675
1995,general elemantary,Seltener,0.029120100739807964,17246,0.02661057836688889,0.03162962311272704
1995,higher vocational,Nie,0.020147961592948214,17246,0.018050916893011942,0.022245006292884485
1995,higher vocational,Seltener,0.017472060443884777,17246,0.015516566853885956,0.019427554033883597
1995,higher vocational,Min 1x pro Woche,0.01668503069416024,17246,0.014773322019893806,0.018596739368426672
1995,higher education,Min 1x pro Monat,0.012749881945537542,17246,0.011075407363750405,0.014424356527324678
1995,vocational + Abi,Min 1x pro Woche,0.012356367070675271,17246,0.010707607174317388,0.014005126967033155
1995,vocational + Abi,Nie,0.012041555170785456,17246,0.010413674714234475,0.013669435627336437
1995,general elemantary,Min 1x pro Monat,0.01015268377144656,17246,0.008656494917511233,0.011648872625381888
1995,vocational + Abi,Seltener,0.009365654021722021,17246,0.00792805547102874,0.010803252572415302
1995,in school,Min 1x pro Woche,0.007319376672438218,17246,0.00604718162192319,0.008591571722953247
1995,higher vocational,Min 1x pro Monat,0.004958287423264599,17246,0.003909956556646874,0.006006618289882325
1995,inadequately,Seltener,0.0048008814733196915,17246,0.003769243394965674,0.005832519551673709
1995,vocational + Abi,Min 1x pro Monat,0.0031481189988981583,17246,0.0023120295035397014,0.003984208494256615
1995,inadequately,Min 1x pro Woche,0.001967574374311349,17246,0.001306196312500881,0.002628952436121817
1995,in school,Seltener,0.0016527624744215332,17246,0.001046503873945984,0.0022590210748970824
1995,in school,Min 1x pro Monat,0.0011805446245868093,17246,0.0006680414250046201,0.0016930478241689985
1995,in school,Nie,0.0011805446245868093,17246,0.0006680414250046201,0.0016930478241689985
1995,inadequately,Min 1x pro Monat,0.0006296237997796317,17246,0.0002552411753830988,0.0010040064241761647
1996,middle vocational,Nie,0.2637574201828975,16862,0.2571060007118674,0.2704088396539276
1996,general elemantary,Nie,0.11575485320070591,16862,0.11092585019662443,0.1205838562047874
1996,middle vocational,Min 1x pro Woche,0.11302743462217231,16862,0.10824830777512885,0.11780656146921577
1996,middle vocational,Seltener,0.11278678004171346,16862,0.10801209608656892,0.11756146399685799
1996,higher education,Nie,0.05198138937911118,16862,0.048630702059775655,0.05533207669844671
1996,higher education,Min 1x pro Woche,0.042756297128188674,16862,0.03970269231744169,0.04580990193893566
1996,middle vocational,Min 1x pro Monat,0.036820150810203754,16862,0.03397766696972048,0.03966263465068703
1996,higher education,Seltener,0.03393229584469758,16862,0.031199470144899977,0.03666512154449517
1996,inadequately,Nie,0.03240815016845821,16862,0.029735299158812716,0.0350810011781037
1996,general elemantary,Seltener,0.03136531365313653,16862,0.028734401453905017,0.03399622585236804
1996,general elemantary,Min 1x pro Woche,0.026391785656987004,16862,0.02397227225945477,0.02881129905451924
1996,higher vocational,Nie,0.025028076367720198,16862,0.02267025271888892,0.027385900016551477
1996,higher vocational,Min 1x pro Woche,0.015562329536338841,16862,0.01369408833928534,0.017430570733392343
1996,vocational + Abi,Nie,0.015161238568907429,16862,0.01331685418558954,0.017005622952225317
1996,higher vocational,Seltener,0.01492058398844858,16862,0.013090672592216551,0.016750495384680607
1996,higher education,Min 1x pro Monat,0.011551419862024707,16862,0.009938561409392428,0.013164278314656986
1996,vocational + Abi,Min 1x pro Woche,0.010989892507620728,16862,0.009416277038474332,0.012563507976767124
1996,general elemantary,Min 1x pro Monat,0.01042836515321675,16862,0.008895043520832913,0.011961686785600587
1996,vocational + Abi,Seltener,0.0083426921225734,16862,0.006969803058538699,0.009715581186608101
1996,in school,Min 1x pro Woche,0.006978982833306594,16862,0.005722441398648659,0.008235524267964528
1996,higher vocational,Min 1x pro Monat,0.005294400770094658,16862,0.0041990399145474585,0.006389761625641857
1996,inadequately,Seltener,0.004010909674314134,16862,0.0030569055319666595,0.004964913816661609
1996,vocational + Abi,Min 1x pro Monat,0.0032087277394513077,16862,0.002355096939319364,0.004062358539583252
1996,in school,Seltener,0.0022461094176159154,16862,0.0015315658759838023,0.0029606529592480285
1996,in school,Min 1x pro Monat,0.0016845820632119366,16862,0.0010655950972496588,0.0023035690291742144
1996,inadequately,Min 1x pro Woche,0.0016043638697256538,16862,0.0010002701754133053,0.0022084575640380025
1996,in school,Nie,0.0012032729022942404,16862,0.0006800073412369113,0.0017265384633515695
1996,inadequately,Min 1x pro Monat,0.0008021819348628269,16862,0.0003748516167666053,0.0012295122529590486
1997,middle vocational,Nie,0.27719442165709596,16487,0.2703617863111792,0.28402705700301273
1997,general elemantary,Nie,0.11542247744052501,16487,0.11054496486167159,0.12029999001937844
1997,middle vocational,Min 1x pro Woche,0.114766201804758,16487,0.10990077156237474,0.11963163204714125
1997,middle vocational,Seltener,0.10139458572600492,16487,0.09678696046670805,0.10600221098530178
1997,higher education,Nie,0.053978671041837574,16487,0.050529245217341104,0.057428096866334044
1997,higher education,Min 1x pro Woche,0.04774405250205086,16487,0.04448927175161014,0.050998833252491584
1997,higher education,Seltener,0.03347005742411813,16487,0.030724559387219214,0.03621555546101704
1997,middle vocational,Min 1x pro Monat,0.03133716160787531,16487,0.028677652999081586,0.03399667021666903
1997,inadequately,Nie,0.031173092698933553,16487,0.028520330661647213,0.03382585473621989
1997,general elemantary,Seltener,0.029286300246103365,16487,0.02671256964003211,0.03186003085217462
1997,general elemantary,Min 1x pro Woche,0.02912223133716161,16487,0.026555503300789818,0.0316889593735334
1997,higher vocational,Nie,0.027153404429860542,16487,0.024672445481561275,0.02963436337815981
1997,higher vocational,Min 1x pro Woche,0.01583264971287941,16487,0.013927204216361106,0.01773809520939771
1997,higher vocational,Seltener,0.01435602953240361,16487,0.012540252749872603,0.016171806314934617
1997,vocational + Abi,Nie,0.013453650533223954,16487,0.011695062674173513,0.015212238392274395
1997,vocational + Abi,Min 1x pro Woche,0.011894995898277276,16487,0.010240106590285744,0.013549885206268807
1997,higher education,Min 1x pro Monat,0.009269893355209188,16487,0.007807041652113044,0.010732745058305333
1997,general elemantary,Min 1x pro Monat,0.009023789991796555,16487,0.007580308045554879,0.010467271938038232
1997,vocational + Abi,Seltener,0.008285479901558654,16487,0.006901794297779344,0.009669165505337965
1997,in school,Min 1x pro Woche,0.007054963084495488,16487,0.0057773621232150366,0.00833256404577594
1997,inadequately,Seltener,0.004183757178014766,16487,0.0031984807550419687,0.0051690336009875635
1997,higher vocational,Min 1x pro Monat,0.004101722723543888,16487,0.0031261135117585212,0.005077331935329255
1997,vocational + Abi,Min 1x pro Monat,0.0029532403609515995,16487,0.0021249312981219447,0.0037815494237812544
1997,in school,Seltener,0.0026251025430680886,16487,0.0018440367729408006,0.0034061683131953765
1997,in school,Nie,0.0014766201804757998,16487,0.0008904836744374853,0.0020627566865141144
1997,inadequately,Min 1x pro Woche,0.0014766201804757998,16487,0.0008904836744374853,0.0020627566865141144
1997,in school,Min 1x pro Monat,0.0013125512715340443,16487,0.000759891075411876,0.0018652114676562127
1997,inadequately,Min 1x pro Monat,0.0006562756357670221,16487,0.000265357483047967,0.0010471937884860773
1998,middle vocational,Nie,0.21603915662650602,18147,0.21005135954754156,0.2220269537054705
1998,middle vocational,Min 1x pro Woche,0.1401355421686747,18147,0.13508494419968373,0.14518614013766565
1998,middle vocational,Seltener,0.12628012048192772,18147,0.12144722665679801,0.13111301430705743
1998,general elemantary,Nie,0.10700301204819278,18147,0.10250545531639235,0.1115005687799932
1998,higher education,Min 1x pro Woche,0.05519578313253012,18147,0.051873187322792697,0.05851837894226754
1998,middle vocational,Min 1x pro Monat,0.041490963855421684,18147,0.03858942414037603,0.04439250357046734
1998,higher education,Nie,0.038780120481927714,18147,0.03597100495140958,0.04158923601244585
1998,higher education,Seltener,0.038478915662650603,18147,0.03568029220333999,0.041277539121961214
1998,general elemantary,Min 1x pro Woche,0.03433734939759036,18147,0.03168793585000649,0.03698676294517423
1998,general elemantary,Seltener,0.030647590361445782,18147,0.028139791701655273,0.03315538902123629
1998,inadequately,Nie,0.026731927710843373,18147,0.02438507934945476,0.029078776072231985
1998,higher vocational,Min 1x pro Woche,0.01957831325301205,18147,0.01756251185151244,0.021594114654511658
1998,higher vocational,Nie,0.01905120481927711,18147,0.017062189885516003,0.021040219753038217
1998,higher vocational,Seltener,0.01739457831325301,18147,0.015492404571549415,0.01929675205495661
1998,higher education,Min 1x pro Monat,0.014683734939759037,18147,0.012933647508213431,0.01643382237130464
1998,vocational + Abi,Min 1x pro Woche,0.01325301204819277,18147,0.011589163267349935,0.014916860829035606
1998,vocational + Abi,Nie,0.011295180722891566,18147,0.009757615422642767,0.012832746023140365
1998,general elemantary,Min 1x pro Monat,0.010993975903614457,18147,0.009476818954761877,0.012511132852467037
1998,vocational + Abi,Seltener,0.00941265060240964,18147,0.008007716321982543,0.010817584882836736
1998,in school,Min 1x pro Woche,0.008885542168674699,18147,0.007520149635282129,0.010250934702067269
1998,higher vocational,Min 1x pro Monat,0.005271084337349397,18147,0.004217532265426646,0.006324636409272148
1998,vocational + Abi,Min 1x pro Monat,0.0037650602409638554,18147,0.002873972434301939,0.004656148047625772
1998,inadequately,Seltener,0.0030120481927710845,18147,0.0022147338714738635,0.0038093625140683054
1998,inadequately,Min 1x pro Woche,0.0026355421686746986,18147,0.0018895821001035837,0.0033815022372458135
1998,in school,Seltener,0.001957831325301205,18147,0.0013146762015627351,0.002600986449039675
1998,in school,Nie,0.0018072289156626507,18147,0.0011892588403161297,0.0024251989910091714
1998,in school,Min 1x pro Monat,0.0012048192771084338,18147,0.0007000965922262751,0.0017095419619905926
1998,inadequately,Min 1x pro Monat,0.000677710843373494,18147,0.0002990689561976846,0.0010563527305493033
1999,middle vocational,Nie,0.2605093586989874,17396,0.25398692943578477,0.26703178796219
1999,middle vocational,Min 1x pro Woche,0.11974532065050629,17396,0.11492068169975915,0.12456995960125343
1999,general elemantary,Nie,0.1128413623810985,17396,0.10813954047573718,0.11754318428645982
1999,middle vocational,Seltener,0.10977293648358392,17396,0.10512746916250998,0.11441840380465787
1999,higher education,Nie,0.0525467934949371,17396,0.04923103136800314,0.055862555621871056
1999,higher education,Min 1x pro Woche,0.050552316661552625,17396,0.04729666881215392,0.05380796451095133
1999,middle vocational,Min 1x pro Monat,0.03551702976373121,17396,0.032766622708666704,0.038267436818795714
1999,higher education,Seltener,0.033522552930346734,17396,0.03084772544900605,0.03619738041168742
1999,general elemantary,Min 1x pro Woche,0.029226756673826328,17396,0.026723642942402325,0.031729870405250334
1999,general elemantary,Seltener,0.028459650199447684,17396,0.025988628427559852,0.030930671971335515
1999,inadequately,Nie,0.026081620128873887,17396,0.023713193499284628,0.028450046758463146
1999,higher vocational,Nie,0.026004909481436023,17396,0.023639875261555122,0.028369943701316923
1999,higher vocational,Seltener,0.016262657256827247,17396,0.014383051765299937,0.018142262748354555
1999,higher vocational,Min 1x pro Woche,0.01564897207732433,17396,0.013804596854766288,0.017493347299882375
1999,vocational + Abi,Nie,0.01281067812212335,17396,0.011139519568867893,0.014481836675378808
1999,higher education,Min 1x pro Monat,0.01212028229518257,17396,0.010494210286429717,0.013746354303935424
1999,vocational + Abi,Min 1x pro Woche,0.01212028229518257,17396,0.010494210286429717,0.013746354303935424
1999,general elemantary,Min 1x pro Monat,0.009588830929733047,17396,0.008140652857959048,0.011037009001507047
