"ple0005","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stark","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7","0.0473118667440887","0.0117611609513996","0.0828625725367779"
"Stark","2002","(Fach-)Abitur","Baden-Wuerttemberg","20","","",""
"Stark","2002","(Fach-)Abitur","Bayern","19","","",""
"Stark","2002","(Fach-)Abitur","Saarland","","","",""
"Stark","2002","(Fach-)Abitur","Berlin","7","0.0469103946542784","0.00721535392440158","0.0866054353841551"
"Stark","2002","(Fach-)Abitur","Brandenburg","3","","",""
"Stark","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Stark","2002","(Fach-)Abitur","Sachsen","7","0.0502914137003619","0.00828906988806209","0.0922937575126618"
"Stark","2002","(Fach-)Abitur","Sachsen-Anhalt","7","0.175507011027085","0.0837336067757484","0.267280415278422"
"Stark","2002","(Fach-)Abitur","Thueringen","1","","",""
"Stark","2002","AkademikerIn","Schleswig-Holstein","7","0.0330674505766904","0.000386278973711095","0.0657486221796698"
"Stark","2002","AkademikerIn","Hamburg","5","0.102674927924972","0.0377643385325668","0.167585517317378"
"Stark","2002","AkademikerIn","Niedersachsen","28","","",""
"Stark","2002","AkademikerIn","Bremen","1","","",""
"Stark","2002","AkademikerIn","Nordrhein-Westfalen","48","0.0782732578344728","0.0605668787699282","0.0959796368990174"
"Stark","2002","AkademikerIn","Hessen","20","","",""
"Stark","2002","AkademikerIn","Rheinland-Pfalz,Saarland","17","","",""
"Stark","2002","AkademikerIn","Baden-Wuerttemberg","32","0.0794130309880434","0.0556180396823988","0.103208022293688"
"Stark","2002","AkademikerIn","Bayern","47","0.0894306849499347","0.0670226459466298","0.11183872395324"
"Stark","2002","AkademikerIn","Saarland","","","",""
"Stark","2002","AkademikerIn","Berlin","21","","",""
"Stark","2002","AkademikerIn","Brandenburg","36","0.146489047989629","0.102918305798042","0.190059790181216"
"Stark","2002","AkademikerIn","Mecklenburg-Vorpommern","21","","",""
"Stark","2002","AkademikerIn","Sachsen","32","0.116972494386252","0.0852381908410902","0.148706797931414"
"Stark","2002","AkademikerIn","Sachsen-Anhalt","29","","",""
"Stark","2002","AkademikerIn","Thueringen","13","","",""
"Ein wenig","2002","(noch) kein Abschluss","Schleswig-Holstein","5","0.192984291052673","0.0517664923827267","0.33420208972262"
"Ein wenig","2002","(noch) kein Abschluss","Hamburg","2","","",""
"Ein wenig","2002","(noch) kein Abschluss","Niedersachsen","31","0.355981421244254","0.254192270122442","0.457770572366066"
"Ein wenig","2002","(noch) kein Abschluss","Bremen","","","",""
"Ein wenig","2002","(noch) kein Abschluss","Nordrhein-Westfalen","49","0.202095672026503","0.151812928489714","0.252378415563291"
"Ein wenig","2002","(noch) kein Abschluss","Hessen","11","","",""
"Ein wenig","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","13","","",""
"Ein wenig","2002","(noch) kein Abschluss","Baden-Wuerttemberg","27","","",""
"Ein wenig","2002","(noch) kein Abschluss","Bayern","9","0.111246321802042","0.0414657818686384","0.181026861735446"
"Ein wenig","2002","(noch) kein Abschluss","Saarland","","","",""
"Ein wenig","2002","(noch) kein Abschluss","Berlin","7","0.213191148344283","0.0862690339582503","0.340113262730316"
"Ein wenig","2002","(noch) kein Abschluss","Brandenburg","4","0.104534804016093","-0.00878971525340477","0.217859323285591"
"Ein wenig","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Ein wenig","2002","(noch) kein Abschluss","Sachsen","9","0.252079165962606","0.126601778624097","0.377556553301114"
"Ein wenig","2002","(noch) kein Abschluss","Sachsen-Anhalt","5","0.21940885025959","0.0760211219811635","0.362796578538017"
"Ein wenig","2002","(noch) kein Abschluss","Thueringen","4","0.11093416222779","-0.00336648970437277","0.225234814159953"
"Ein wenig","2002","Hauptschule","Schleswig-Holstein","105","","",""
"Ein wenig","2002","Hauptschule","Hamburg","27","","",""
"Ein wenig","2002","Hauptschule","Niedersachsen","312","0.405078074170462","0.371229391882322","0.438926756458602"
"Ein wenig","2002","Hauptschule","Bremen","21","","",""
"Ein wenig","2002","Hauptschule","Nordrhein-Westfalen","783","0.406519691171756","0.38502522927846","0.428014153065052"
"Ein wenig","2002","Hauptschule","Hessen","212","","",""
"Ein wenig","2002","Hauptschule","Rheinland-Pfalz,Saarland","239","","",""
"Ein wenig","2002","Hauptschule","Baden-Wuerttemberg","455","0.402370815122728","0.374683317715632","0.430058312529825"
"Ein wenig","2002","Hauptschule","Bayern","545","0.382544617965389","0.357750495005416","0.407338740925362"
"Ein wenig","2002","Hauptschule","Saarland","","","",""
"Ein wenig","2002","Hauptschule","Berlin","72","0.43688799903687","0.36254629957088","0.511229698502859"
"Ein wenig","2002","Hauptschule","Brandenburg","117","","",""
"Ein wenig","2002","Hauptschule","Mecklenburg-Vorpommern","53","0.444663769949633","0.356121779144069","0.533205760755197"
"Ein wenig","2002","Hauptschule","Sachsen","201","","",""
"Ein wenig","2002","Hauptschule","Sachsen-Anhalt","146","","",""
"Ein wenig","2002","Hauptschule","Thueringen","155","","",""
"Ein wenig","2002","Realschule","Schleswig-Holstein","54","0.312588790432893","0.245427729024442","0.379749851841345"
"Ein wenig","2002","Realschule","Hamburg","26","","",""
"Ein wenig","2002","Realschule","Niedersachsen","182","","",""
"Ein wenig","2002","Realschule","Bremen","15","","",""
"Ein wenig","2002","Realschule","Nordrhein-Westfalen","281","","",""
"Ein wenig","2002","Realschule","Hessen","130","","",""
"Ein wenig","2002","Realschule","Rheinland-Pfalz,Saarland","78","0.320901900570193","0.26490746613401","0.376896335006375"
"Ein wenig","2002","Realschule","Baden-Wuerttemberg","185","","",""
"Ein wenig","2002","Realschule","Bayern","242","","",""
"Ein wenig","2002","Realschule","Saarland","","","",""
"Ein wenig","2002","Realschule","Berlin","89","0.360747375052263","0.299865644259171","0.421629105845355"
"Ein wenig","2002","Realschule","Brandenburg","142","","",""
"Ein wenig","2002","Realschule","Mecklenburg-Vorpommern","76","0.349064495985137","0.284594111136112","0.413534880834162"
"Ein wenig","2002","Realschule","Sachsen","235","","",""
"Ein wenig","2002","Realschule","Sachsen-Anhalt","134","","",""
"Ein wenig","2002","Realschule","Thueringen","145","","",""
"Ein wenig","2002","(Fach-)Abitur","Schleswig-Holstein","18","","",""
"Ein wenig","2002","(Fach-)Abitur","Hamburg","5","0.0622309242691","-0.00997368837172469","0.134435536909925"
"Ein wenig","2002","(Fach-)Abitur","Niedersachsen","57","0.28426793179551","0.22111998588643","0.347415877704591"
"Ein wenig","2002","(Fach-)Abitur","Bremen","5","0.244682140764748","0.0689908693940104","0.420373412135485"
"Ein wenig","2002","(Fach-)Abitur","Nordrhein-Westfalen","196","","",""
"Ein wenig","2002","(Fach-)Abitur","Hessen","53","0.263680462979111","0.204918898002855","0.322442027955366"
"Ein wenig","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","37","0.298690651373179","0.22205101482132","0.375330287925037"
"Ein wenig","2002","(Fach-)Abitur","Baden-Wuerttemberg","70","0.268032436470404","0.219502167644897","0.316562705295911"
"Ein wenig","2002","(Fach-)Abitur","Bayern","79","0.279259218917451","0.22899248297925","0.329525954855653"
"Ein wenig","2002","(Fach-)Abitur","Saarland","","","",""
"Ein wenig","2002","(Fach-)Abitur","Berlin","42","0.40601764452461","0.313825468066341","0.49820982098288"
"Ein wenig","2002","(Fach-)Abitur","Brandenburg","20","","",""
"Ein wenig","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","5","0.343636635930369","0.130089777828105","0.557183494032633"
"Ein wenig","2002","(Fach-)Abitur","Sachsen","20","","",""
"Ein wenig","2002","(Fach-)Abitur","Sachsen-Anhalt","12","","",""
"Ein wenig","2002","(Fach-)Abitur","Thueringen","15","","",""
"Ein wenig","2002","AkademikerIn","Schleswig-Holstein","28","","",""
"Ein wenig","2002","AkademikerIn","Hamburg","19","","",""
"Ein wenig","2002","AkademikerIn","Niedersachsen","106","","",""
"Ein wenig","2002","AkademikerIn","Bremen","5","0.23225387929118","0.0943148567059654","0.370192901876395"
"Ein wenig","2002","AkademikerIn","Nordrhein-Westfalen","260","","",""
"Ein wenig","2002","AkademikerIn","Hessen","103","","",""
"Ein wenig","2002","AkademikerIn","Rheinland-Pfalz,Saarland","53","0.29722477850804","0.231187387651994","0.363262169364086"
"Ein wenig","2002","AkademikerIn","Baden-Wuerttemberg","157","","",""
"Ein wenig","2002","AkademikerIn","Bayern","200","","",""
"Ein wenig","2002","AkademikerIn","Saarland","","","",""
"Ein wenig","2002","AkademikerIn","Berlin","96","0.373785086172366","0.314749901528638","0.432820270816094"
"Ein wenig","2002","AkademikerIn","Brandenburg","134","","",""
"Ein wenig","2002","AkademikerIn","Mecklenburg-Vorpommern","58","0.502639818019515","0.420111596522277","0.585168039516753"
"Ein wenig","2002","AkademikerIn","Sachsen","154","","",""
"Ein wenig","2002","AkademikerIn","Sachsen-Anhalt","98","0.435143934331698","0.371071748770774","0.499216119892622"
"Ein wenig","2002","AkademikerIn","Thueringen","70","0.427276706569164","0.354605039652443","0.499948373485885"
"Gar nicht","2002","(noch) kein Abschluss","Schleswig-Holstein","20","","",""
"Gar nicht","2002","(noch) kein Abschluss","Hamburg","9","0.776018244892715","0.529644720499114","1.02239176928632"
"Gar nicht","2002","(noch) kein Abschluss","Niedersachsen","51","0.603442706346397","0.499448386128619","0.707437026564174"
"Gar nicht","2002","(noch) kein Abschluss","Bremen","4","1","1","1"
"Gar nicht","2002","(noch) kein Abschluss","Nordrhein-Westfalen","176","","",""
"Gar nicht","2002","(noch) kein Abschluss","Hessen","41","0.541228351152819","0.419147750084634","0.663308952221005"
"Gar nicht","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","40","0.655566600835124","0.533275421613978","0.777857780056269"
"Gar nicht","2002","(noch) kein Abschluss","Baden-Wuerttemberg","94","0.626273319020777","0.545261792755248","0.707284845286306"
"Gar nicht","2002","(noch) kein Abschluss","Bayern","59","0.704717357653895","0.603483162780163","0.805951552527628"
"Gar nicht","2002","(noch) kein Abschluss","Saarland","","","",""
"Gar nicht","2002","(noch) kein Abschluss","Berlin","29","","",""
"Gar nicht","2002","(noch) kein Abschluss","Brandenburg","23","","",""
"Gar nicht","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","13","","",""
"Gar nicht","2002","(noch) kein Abschluss","Sachsen","36","0.723578292926936","0.594337976583554","0.852818609270318"
"Gar nicht","2002","(noch) kein Abschluss","Sachsen-Anhalt","27","","",""
"Gar nicht","2002","(noch) kein Abschluss","Thueringen","24","","",""
"Gar nicht","2002","Hauptschule","Schleswig-Holstein","139","","",""
"Gar nicht","2002","Hauptschule","Hamburg","45","0.401200040369836","0.30315314650721","0.499246934232462"
"Gar nicht","2002","Hauptschule","Niedersachsen","330","0.379213462483237","0.345758894255701","0.412668030710773"
"Gar nicht","2002","Hauptschule","Bremen","19","","",""
"Gar nicht","2002","Hauptschule","Nordrhein-Westfalen","843","0.380849127745186","0.35959920508016","0.402099050410213"
"Gar nicht","2002","Hauptschule","Hessen","232","","",""
"Gar nicht","2002","Hauptschule","Rheinland-Pfalz,Saarland","346","0.461422783323259","0.424908306209779","0.497937260436739"
"Gar nicht","2002","Hauptschule","Baden-Wuerttemberg","534","0.381901607791761","0.354469503836444","0.409333711747079"
"Gar nicht","2002","Hauptschule","Bayern","691","0.432960779009745","0.407683184661881","0.45823837335761"
"Gar nicht","2002","Hauptschule","Saarland","","","",""
"Gar nicht","2002","Hauptschule","Berlin","66","0.363405115124178","0.29131476643504","0.435495463813316"
"Gar nicht","2002","Hauptschule","Brandenburg","58","0.209172767185146","0.159447753839238","0.258897780531054"
"Gar nicht","2002","Hauptschule","Mecklenburg-Vorpommern","29","","",""
"Gar nicht","2002","Hauptschule","Sachsen","115","","",""
"Gar nicht","2002","Hauptschule","Sachsen-Anhalt","80","0.27059380369866","0.221218299390785","0.319969308006534"
"Gar nicht","2002","Hauptschule","Thueringen","77","0.234613060938799","0.187056024025523","0.282170097852075"
"Gar nicht","2002","Realschule","Schleswig-Holstein","115","","",""
"Gar nicht","2002","Realschule","Hamburg","52","0.538282117018588","0.434709151445564","0.641855082591611"
"Gar nicht","2002","Realschule","Niedersachsen","316","0.537140575644893","0.495657577695246","0.57862357359454"
"Gar nicht","2002","Realschule","Bremen","25","","",""
"Gar nicht","2002","Realschule","Nordrhein-Westfalen","598","0.586016291201279","0.554988069732822","0.617044512669737"
"Gar nicht","2002","Realschule","Hessen","229","","",""
"Gar nicht","2002","Realschule","Rheinland-Pfalz,Saarland","169","","",""
"Gar nicht","2002","Realschule","Baden-Wuerttemberg","358","0.568539499580517","0.528709920995066","0.608369078165967"
"Gar nicht","2002","Realschule","Bayern","433","0.573906486168584","0.538277352761161","0.609535619576006"
"Gar nicht","2002","Realschule","Saarland","","","",""
"Gar nicht","2002","Realschule","Berlin","119","","",""
"Gar nicht","2002","Realschule","Brandenburg","170","","",""
"Gar nicht","2002","Realschule","Mecklenburg-Vorpommern","111","","",""
"Gar nicht","2002","Realschule","Sachsen","358","0.557543873661468","0.519213516663758","0.595874230659177"
"Gar nicht","2002","Realschule","Sachsen-Anhalt","155","","",""
"Gar nicht","2002","Realschule","Thueringen","210","","",""
"Gar nicht","2002","(Fach-)Abitur","Schleswig-Holstein","54","0.58476757694953","0.47324707114695","0.696288082752109"
"Gar nicht","2002","(Fach-)Abitur","Hamburg","35","0.862224378265557","0.759207069084388","0.965241687446725"
"Gar nicht","2002","(Fach-)Abitur","Niedersachsen","121","","",""
"Gar nicht","2002","(Fach-)Abitur","Bremen","15","","",""
"Gar nicht","2002","(Fach-)Abitur","Nordrhein-Westfalen","457","0.628099215144381","0.592270009808748","0.663928420480015"
"Gar nicht","2002","(Fach-)Abitur","Hessen","151","","",""
"Gar nicht","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","93","0.653997481882733","0.574342035584697","0.733652928180768"
"Gar nicht","2002","(Fach-)Abitur","Baden-Wuerttemberg","230","","",""
"Gar nicht","2002","(Fach-)Abitur","Bayern","208","","",""
"Gar nicht","2002","(Fach-)Abitur","Saarland","","","",""
"Gar nicht","2002","(Fach-)Abitur","Berlin","60","0.547071960821111","0.45362360301282","0.640520318629403"
"Gar nicht","2002","(Fach-)Abitur","Brandenburg","48","0.688992256683778","0.581318048134446","0.79666646523311"
"Gar nicht","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","13","","",""
"Gar nicht","2002","(Fach-)Abitur","Sachsen","77","0.676705710472174","0.586811782248424","0.766599638695924"
"Gar nicht","2002","(Fach-)Abitur","Sachsen-Anhalt","47","0.620355993208783","0.503275406914522","0.737436579503043"
"Gar nicht","2002","(Fach-)Abitur","Thueringen","44","0.716791324609994","0.602786793584237","0.830795855635751"
"Gar nicht","2002","AkademikerIn","Schleswig-Holstein","80","0.724085610704683","0.642393276676964","0.805777944732402"
"Gar nicht","2002","AkademikerIn","Hamburg","60","0.625511297075","0.52201009653082","0.729012497619181"
"Gar nicht","2002","AkademikerIn","Niedersachsen","176","","",""
"Gar nicht","2002","AkademikerIn","Bremen","30","0.665447363827534","0.511317809270693","0.819576918384376"
"Gar nicht","2002","AkademikerIn","Nordrhein-Westfalen","576","0.629009685853595","0.597165370901705","0.660854000805486"
"Gar nicht","2002","AkademikerIn","Hessen","228","","",""
"Gar nicht","2002","AkademikerIn","Rheinland-Pfalz,Saarland","114","","",""
"Gar nicht","2002","AkademikerIn","Baden-Wuerttemberg","307","0.598258840525838","0.55511438629898","0.641403294752696"
"Gar nicht","2002","AkademikerIn","Bayern","376","0.570181661090154","0.53130820437013","0.609055117810178"
"Gar nicht","2002","AkademikerIn","Saarland","","","",""
"Gar nicht","2002","AkademikerIn","Berlin","141","","",""
"Gar nicht","2002","AkademikerIn","Brandenburg","83","0.27825129751659","0.223030911857989","0.333471683175192"
"Gar nicht","2002","AkademikerIn","Mecklenburg-Vorpommern","62","0.294638886070251","0.219391862918752","0.369885909221751"
"Gar nicht","2002","AkademikerIn","Sachsen","208","","",""
"Gar nicht","2002","AkademikerIn","Sachsen-Anhalt","103","","",""
"Gar nicht","2002","AkademikerIn","Thueringen","95","0.476080697105904","0.40271203896187","0.549449355249938"
"Stark","2003","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Stark","2003","(noch) kein Abschluss","Hamburg","","","",""
"Stark","2003","(noch) kein Abschluss","Niedersachsen","","","",""
"Stark","2003","(noch) kein Abschluss","Bremen","","","",""
"Stark","2003","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Stark","2003","(noch) kein Abschluss","Hessen","","","",""
"Stark","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Stark","2003","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Stark","2003","(noch) kein Abschluss","Bayern","","","",""
"Stark","2003","(noch) kein Abschluss","Saarland","","","",""
"Stark","2003","(noch) kein Abschluss","Berlin","","","",""
"Stark","2003","(noch) kein Abschluss","Brandenburg","","","",""
"Stark","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Stark","2003","(noch) kein Abschluss","Sachsen","","","",""
"Stark","2003","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Stark","2003","(noch) kein Abschluss","Thueringen","","","",""
"Stark","2003","Hauptschule","Schleswig-Holstein","","","",""
"Stark","2003","Hauptschule","Hamburg","","","",""
"Stark","2003","Hauptschule","Niedersachsen","","","",""
"Stark","2003","Hauptschule","Bremen","","","",""
"Stark","2003","Hauptschule","Nordrhein-Westfalen","","","",""
"Stark","2003","Hauptschule","Hessen","","","",""
"Stark","2003","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Stark","2003","Hauptschule","Baden-Wuerttemberg","","","",""
"Stark","2003","Hauptschule","Bayern","","","",""
"Stark","2003","Hauptschule","Saarland","","","",""
"Stark","2003","Hauptschule","Berlin","","","",""
"Stark","2003","Hauptschule","Brandenburg","","","",""
"Stark","2003","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Stark","2003","Hauptschule","Sachsen","","","",""
"Stark","2003","Hauptschule","Sachsen-Anhalt","","","",""
"Stark","2003","Hauptschule","Thueringen","","","",""
"Stark","2003","Realschule","Schleswig-Holstein","","","",""
"Stark","2003","Realschule","Hamburg","","","",""
"Stark","2003","Realschule","Niedersachsen","","","",""
"Stark","2003","Realschule","Bremen","","","",""
"Stark","2003","Realschule","Nordrhein-Westfalen","","","",""
"Stark","2003","Realschule","Hessen","","","",""
"Stark","2003","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Stark","2003","Realschule","Baden-Wuerttemberg","","","",""
"Stark","2003","Realschule","Bayern","","","",""
"Stark","2003","Realschule","Saarland","","","",""
"Stark","2003","Realschule","Berlin","","","",""
"Stark","2003","Realschule","Brandenburg","","","",""
"Stark","2003","Realschule","Mecklenburg-Vorpommern","","","",""
"Stark","2003","Realschule","Sachsen","","","",""
"Stark","2003","Realschule","Sachsen-Anhalt","","","",""
"Stark","2003","Realschule","Thueringen","","","",""
"Stark","2003","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Stark","2003","(Fach-)Abitur","Hamburg","","","",""
"Stark","2003","(Fach-)Abitur","Niedersachsen","","","",""
"Stark","2003","(Fach-)Abitur","Bremen","","","",""
"Stark","2003","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Stark","2003","(Fach-)Abitur","Hessen","","","",""
"Stark","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Stark","2003","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Stark","2003","(Fach-)Abitur","Bayern","","","",""
"Stark","2003","(Fach-)Abitur","Saarland","","","",""
"Stark","2003","(Fach-)Abitur","Berlin","","","",""
"Stark","2003","(Fach-)Abitur","Brandenburg","","","",""
"Stark","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Stark","2003","(Fach-)Abitur","Sachsen","","","",""
"Stark","2003","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Stark","2003","(Fach-)Abitur","Thueringen","","","",""
"Stark","2003","AkademikerIn","Schleswig-Holstein","","","",""
"Stark","2003","AkademikerIn","Hamburg","","","",""
"Stark","2003","AkademikerIn","Niedersachsen","","","",""
"Stark","2003","AkademikerIn","Bremen","","","",""
"Stark","2003","AkademikerIn","Nordrhein-Westfalen","","","",""
"Stark","2003","AkademikerIn","Hessen","","","",""
"Stark","2003","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Stark","2003","AkademikerIn","Baden-Wuerttemberg","","","",""
"Stark","2003","AkademikerIn","Bayern","","","",""
"Stark","2003","AkademikerIn","Saarland","","","",""
"Stark","2003","AkademikerIn","Berlin","","","",""
"Stark","2003","AkademikerIn","Brandenburg","","","",""
"Stark","2003","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Stark","2003","AkademikerIn","Sachsen","","","",""
"Stark","2003","AkademikerIn","Sachsen-Anhalt","","","",""
"Stark","2003","AkademikerIn","Thueringen","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Hamburg","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Niedersachsen","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Bremen","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Hessen","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Bayern","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Saarland","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Berlin","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Brandenburg","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Sachsen","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Thueringen","","","",""
"Ein wenig","2003","Hauptschule","Schleswig-Holstein","","","",""
"Ein wenig","2003","Hauptschule","Hamburg","","","",""
"Ein wenig","2003","Hauptschule","Niedersachsen","","","",""
"Ein wenig","2003","Hauptschule","Bremen","","","",""
"Ein wenig","2003","Hauptschule","Nordrhein-Westfalen","","","",""
"Ein wenig","2003","Hauptschule","Hessen","","","",""
"Ein wenig","2003","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ein wenig","2003","Hauptschule","Baden-Wuerttemberg","","","",""
"Ein wenig","2003","Hauptschule","Bayern","","","",""
"Ein wenig","2003","Hauptschule","Saarland","","","",""
"Ein wenig","2003","Hauptschule","Berlin","","","",""
"Ein wenig","2003","Hauptschule","Brandenburg","","","",""
"Ein wenig","2003","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ein wenig","2003","Hauptschule","Sachsen","","","",""
"Ein wenig","2003","Hauptschule","Sachsen-Anhalt","","","",""
"Ein wenig","2003","Hauptschule","Thueringen","","","",""
"Ein wenig","2003","Realschule","Schleswig-Holstein","","","",""
"Ein wenig","2003","Realschule","Hamburg","","","",""
"Ein wenig","2003","Realschule","Niedersachsen","","","",""
"Ein wenig","2003","Realschule","Bremen","","","",""
