year,bula_h,sampreg,ple0005,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2002,Saxony-Anhalt,East,Strong,0.16298633017875921,28961,0.15873239213297777,0.16724026822454066
2002,Thuringa,East,Not at all,0.47157894736842104,28961,0.4658296263991322,0.47732826833770986
2002,Thuringa,East,A Little,0.4094736842105263,28961,0.40381022312771736,0.4151371452933353
2002,Thuringa,East,Strong,0.11894736842105263,28961,0.11521892428816467,0.1226758125539406
2004,Schleswig-Holstein,West,Not at all,0.614329268292683,26790,0.6085004749370677,0.6201580616482982
2004,Schleswig-Holstein,West,A Little,0.2850609756097561,26790,0.2796550122255117,0.29046693899400045
2004,Schleswig-Holstein,West,Strong,0.10060975609756098,26790,0.09700758905194451,0.10421192314317745
2004,Hamburg,West,Not at all,0.5986159169550173,26790,0.5927461086554924,0.6044857252545421
2004,Hamburg,West,A Little,0.27335640138408307,26790,0.26801942765762515,0.278693375110541
2004,Hamburg,West,Strong,0.12802768166089964,26790,0.12402664063825418,0.13202872268354512
2004,Lower Saxony,West,Not at all,0.5054054054054054,26790,0.49941833536774205,0.5113924754430687
2004,Lower Saxony,West,A Little,0.3567567567567568,26790,0.351020303823463,0.36249320969005056
2004,Lower Saxony,West,Strong,0.13783783783783785,26790,0.13370975484400818,0.1419659208316675
2004,Bremen,West,Not at all,0.572289156626506,26790,0.5663646443530327,0.5782136688999794
2004,Bremen,West,A Little,0.2710843373493976,26790,0.2657612870676145,0.27640738763118067
2004,Bremen,West,Strong,0.1566265060240964,26790,0.15227427121273737,0.1609787408354554
2004,North Rhine-Westphalia,West,Not at all,0.539340954942838,26790,0.5333720973711906,0.5453098125144853
2004,North Rhine-Westphalia,West,A Little,0.3308675184936113,26790,0.3252330515178246,0.33650198546939797
2004,North Rhine-Westphalia,West,Strong,0.12979152656355078,26790,0.12576709507232778,0.13381595805477378
2004,Hesse,West,Not at all,0.5317796610169492,26790,0.5258043472741479,0.5377549747597504
2004,Hesse,West,A Little,0.3298022598870056,26790,0.32417239453985414,0.3354321252341571
2004,Hesse,West,Strong,0.1384180790960452,26790,0.13428270872113438,0.14255344947095602
2004,"Rhineland-Palatinate, Saarland",West,Not at all,0.5504300234558248,26790,0.5444731356297994,0.5563869112818502
2004,"Rhineland-Palatinate, Saarland",West,A Little,0.3127443315089914,26790,0.3071926620176613,0.31829600100032146
2004,"Rhineland-Palatinate, Saarland",West,Strong,0.13682564503518374,26790,0.13271033337127414,0.14094095669909334
2004,Baden-Wuerttemberg,West,Not at all,0.5477782147070389,26790,0.5418181931197343,0.5537382362943435
2004,Baden-Wuerttemberg,West,A Little,0.3271726307510814,26790,0.32155426481518484,0.3327909966869779
2004,Baden-Wuerttemberg,West,Strong,0.12504915454187968,26790,0.1210881811772035,0.12901012790655586
2004,Bavaria,West,Not at all,0.5386424731182796,26790,0.5326729612844044,0.5446119849521548
2004,Bavaria,West,A Little,0.34173387096774194,26790,0.3360543137106562,0.3474134282248277
2004,Bavaria,West,Strong,0.1196236559139785,26790,0.11573756969103455,0.12350974213692245
2004,Berlin,West,Not at all,0.5035128805620609,26790,0.4975256084037191,0.5095001527204026
2004,Berlin,West,A Little,0.351288056206089,26790,0.34557159377555513,0.35700451863662286
2004,Berlin,West,Strong,0.1451990632318501,26790,0.140980310061873,0.14941781640182722
2004,Berlin,East,Not at all,0.48476454293628807,26790,0.4787799032378192,0.4907491826347569
2004,Berlin,East,A Little,0.3739612188365651,26790,0.3681671504546171,0.37975528721851304
2004,Berlin,East,Strong,0.14127423822714683,26790,0.13710335099899598,0.14544512545529767
2004,Brandenburg,East,A Little,0.42776523702031605,26790,0.42184062961163926,0.43368984442899283
2004,Brandenburg,East,Not at all,0.4153498871331828,26790,0.40944889844840243,0.4212508758179632
2004,Brandenburg,East,Strong,0.15688487584650113,26790,0.15252972006894736,0.1612400316240549
2004,Mecklenburg-Western Pomerania,East,Not at all,0.452,26790,0.4460402339594635,0.4579597660405365
2004,Mecklenburg-Western Pomerania,East,A Little,0.416,26790,0.4100976792943301,0.42190232070566985
2004,Mecklenburg-Western Pomerania,East,Strong,0.132,26790,0.1279466272570235,0.13605337274297652
2004,Saxony,East,Not at all,0.482421875,26790,0.47643815632186787,0.48840559367813213
2004,Saxony,East,A Little,0.3658854166666667,26790,0.3601174049343519,0.37165342839898147
2004,Saxony,East,Strong,0.15169270833333334,26790,0.14739706052479634,0.15598835614187034
2004,Saxony-Anhalt,East,Not at all,0.44692737430167595,26790,0.4409737794878041,0.4528809691155478
2004,Saxony-Anhalt,East,A Little,0.40782122905027934,26790,0.40193643801095835,0.41370602008960033
2004,Saxony-Anhalt,East,Strong,0.1452513966480447,26790,0.14103201244132701,0.1494707808547624
2004,Thuringa,East,Not at all,0.4588744588744589,26790,0.4529073264795769,0.4648415912693409
2004,Thuringa,East,A Little,0.40476190476190477,26790,0.3988841036163517,0.41063970590745785
2004,Thuringa,East,Strong,0.13636363636363635,26790,0.13225417916423496,0.14047309356303775
2006,Schleswig-Holstein,West,Not at all,0.5141579731743666,27321,0.5082314006525482,0.520084545696185
2006,Schleswig-Holstein,West,A Little,0.34873323397913564,27321,0.34308212213505385,0.35438434582321743
2006,Schleswig-Holstein,West,Strong,0.13710879284649777,27321,0.13303012394951202,0.1411874617434835
2006,Hamburg,West,Not at all,0.6390728476821192,27321,0.6333778606929037,0.6447678346713348
2006,Hamburg,West,A Little,0.23178807947019867,27321,0.2267843497240121,0.23679180921638524
2006,Hamburg,West,Strong,0.1291390728476821,27321,0.12516248106713249,0.13311566462823174
2006,Lower Saxony,West,Not at all,0.5164439876670093,27321,0.5105182450735337,0.5223697302604848
2006,Lower Saxony,West,A Little,0.3458376156217883,27321,0.3401975173160037,0.3514777139275729
2006,Lower Saxony,West,Strong,0.13771839671120248,27321,0.13363211489523633,0.14180467852716863
2006,Bremen,West,Not at all,0.5625,27321,0.556617552392587,0.568382447607413
2006,Bremen,West,A Little,0.2986111111111111,27321,0.2931843563206765,0.3040378659015457
2006,Bremen,West,Strong,0.1388888888888889,27321,0.13478806495047102,0.14298971282730677
2006,North Rhine-Westphalia,West,Not at all,0.5373068432671082,27321,0.5313944202396373,0.5432192662945791
2006,North Rhine-Westphalia,West,A Little,0.3161147902869757,27321,0.31060136124712967,0.32162821932682173
2006,North Rhine-Westphalia,West,Strong,0.14657836644591613,27321,0.14238440399139168,0.15077232890044057
2006,Hesse,West,Not at all,0.49389416553595655,27321,0.48796565773617046,0.49982267333574265
2006,Hesse,West,A Little,0.3548168249660787,27321,0.34914332057811515,0.36049032935404224
2006,Hesse,West,Strong,0.15128900949796473,27321,0.14703996402837297,0.1555380549675565
2006,"Rhineland-Palatinate, Saarland",West,Not at all,0.5593483320403414,27321,0.5534612964879091,0.5652353675927737
2006,"Rhineland-Palatinate, Saarland",West,A Little,0.2916989914662529,27321,0.28630904850164324,0.29708893443086254
2006,"Rhineland-Palatinate, Saarland",West,Strong,0.14895267649340574,27321,0.1447307682875845,0.15317458469922698
2006,Baden-Wuerttemberg,West,Not at all,0.5605166051660516,27321,0.5546312421945637,0.5664019681375395
2006,Baden-Wuerttemberg,West,A Little,0.311070110701107,27321,0.3055807163492947,0.31655950505291935
2006,Baden-Wuerttemberg,West,Strong,0.12841328413284134,27321,0.12444623066935477,0.1323803375963279
2006,Bavaria,West,Not at all,0.5134529147982063,27321,0.5075261113471397,0.519379718249273
2006,Bavaria,West,A Little,0.350416399743754,27321,0.34475899157355633,0.35607380791395166
2006,Bavaria,West,Strong,0.13613068545803972,27321,0.1320642880934209,0.14019708282265853
2006,Berlin,West,Not at all,0.48842592592592593,27321,0.48249856472025826,0.4943532871315936
2006,Berlin,West,A Little,0.3958333333333333,27321,0.39003447715323974,0.4016321895134269
2006,Berlin,West,Strong,0.11574074074074074,27321,0.11194723528915922,0.11953424619232227
2006,Berlin,East,A Little,0.4289855072463768,27321,0.4231166620876279,0.4348543524051257
2006,Berlin,East,Not at all,0.4028985507246377,27321,0.3970824798399368,0.40871462160933864
2006,Berlin,East,Strong,0.1681159420289855,27321,0.16368145258133623,0.17255043147663476
2006,Brandenburg,East,A Little,0.4284188034188034,27321,0.42255092638468494,0.43428668045292185
2006,Brandenburg,East,Not at all,0.4049145299145299,27321,0.3990937774656605,0.41073528236339935
2006,Brandenburg,East,Strong,0.16666666666666666,27321,0.16224748833455763,0.1710858449987757
2006,Mecklenburg-Western Pomerania,East,Not at all,0.4522058823529412,27321,0.44630408135352445,0.4581076833523579
2006,Mecklenburg-Western Pomerania,East,A Little,0.4172794117647059,27321,0.4114321648188341,0.4231266587105777
2006,Mecklenburg-Western Pomerania,East,Strong,0.13051470588235295,27321,0.12652014890009516,0.13450926286461073
2006,Saxony,East,Not at all,0.4438095238095238,27321,0.43791813265244495,0.4497009149666027
2006,Saxony,East,A Little,0.4114285714285714,27321,0.40559338699258324,0.4172637558645596
2006,Saxony,East,Strong,0.14476190476190476,27321,0.14058957679480827,0.14893423272900125
2006,Saxony-Anhalt,East,Not at all,0.4583333333333333,27321,0.45242500593705354,0.4642416607296131
2006,Saxony-Anhalt,East,A Little,0.3881578947368421,27321,0.3823791745235084,0.3939366149501758
2006,Saxony-Anhalt,East,Strong,0.15350877192982457,27321,0.14923426913487703,0.1577832747247721
2006,Thuringa,East,A Little,0.43796394485683987,27321,0.43208080674976757,0.4438470829639122
2006,Thuringa,East,Not at all,0.4252386002120891,27321,0.41937630192508585,0.43110089849909233
2006,Thuringa,East,Strong,0.13679745493107104,27321,0.13272268455100455,0.14087222531113752
2008,Schleswig-Holstein,West,Not at all,0.49183303085299457,23673,0.4854644673367368,0.4982015943692523
2008,Schleswig-Holstein,West,A Little,0.3502722323049002,23673,0.34419510979756424,0.3563493548122361
2008,Schleswig-Holstein,West,Strong,0.15789473684210525,23673,0.1532496221665476,0.1625398515176629
2008,Hamburg,West,Not at all,0.5949820788530465,23673,0.5887286460882144,0.6012355116178787
2008,Hamburg,West,A Little,0.2867383512544803,23673,0.28097736617108665,0.2924993363378739
2008,Hamburg,West,Strong,0.11827956989247312,23673,0.11416570767099923,0.12239343211394701
2008,Lower Saxony,West,Not at all,0.5072046109510087,23673,0.5008358589673679,0.5135733629346494
2008,Lower Saxony,West,A Little,0.35389048991354466,23673,0.3477990924932586,0.35998188733383074
2008,Lower Saxony,West,Strong,0.13890489913544668,23673,0.13449921088213598,0.14331058738875738
2008,Bremen,West,Not at all,0.5766423357664233,23673,0.5703481957821125,0.5829364757507342
2008,Bremen,West,A Little,0.30656934306569344,23673,0.30069586565241735,0.31244282047896954
2008,Bremen,West,Strong,0.11678832116788321,23673,0.11269701922959761,0.1208796231061688
2008,North Rhine-Westphalia,West,Not at all,0.5377358490566038,23673,0.5313846017332441,0.5440870963799634
2008,North Rhine-Westphalia,West,A Little,0.32024477307496174,23673,0.31430121206272776,0.3261883340871957
2008,North Rhine-Westphalia,West,Strong,0.14201937786843447,23673,0.13757263553638885,0.14646612020048008
2008,Hesse,West,Not at all,0.48394495412844035,23673,0.4775788253476604,0.4903110829092203
2008,Hesse,West,A Little,0.3532110091743119,23673,0.3471222633096786,0.35929975503894523
2008,Hesse,West,Strong,0.1628440366972477,23673,0.15814056495032072,0.16754750844417468
2008,"Rhineland-Palatinate, Saarland",West,Not at all,0.5692025664527957,23673,0.5628944543774699,0.5755106785281214
2008,"Rhineland-Palatinate, Saarland",West,A Little,0.2850595783684693,23673,0.27930872667911466,0.2908104300578239
2008,"Rhineland-Palatinate, Saarland",West,Strong,0.1457378551787351,23673,0.14124304671412777,0.15023266364334245
2008,Baden-Wuerttemberg,West,Not at all,0.5428206220707286,23673,0.5364746097975567,0.5491666343439005
2008,Baden-Wuerttemberg,West,A Little,0.3336173838943332,23673,0.327610965401098,0.3396238023875684
2008,Baden-Wuerttemberg,West,Strong,0.12356199403493821,23673,0.1193698858921967,0.1277541021776797
2008,Bavaria,West,Not at all,0.5129420342690485,23673,0.5065747550874045,0.5193093134506925
2008,Bavaria,West,A Little,0.34961720743711266,23673,0.34354271013788684,0.3556917047363385
2008,Bavaria,West,Strong,0.13744075829383887,23673,0.13305462667375026,0.14182688991392747
2008,Berlin,West,Not at all,0.47668393782383417,23673,0.4703214536677526,0.48304642197991576
2008,Berlin,West,A Little,0.4015544041450777,23673,0.395309669962166,0.4077991383279894
2008,Berlin,West,Strong,0.12176165803108809,23673,0.11759593016251839,0.1259273858996578
2008,Berlin,East,Not at all,0.437125748502994,23673,0.43080689469053945,0.4434446023154486
2008,Berlin,East,A Little,0.4161676646706587,23673,0.4098884163038667,0.4224469130374507
2008,Berlin,East,Strong,0.1467065868263473,23673,0.14219942215498127,0.15121375149771332
2008,Brandenburg,East,Not at all,0.4264884568651276,23673,0.42018825964632955,0.43278865408392564
2008,Brandenburg,East,A Little,0.4155528554070474,23673,0.4092749440636007,0.4218307667504941
2008,Brandenburg,East,Strong,0.15795868772782504,23673,0.15331280887800153,0.16260456657764855
2008,Mecklenburg-Western Pomerania,East,Not at all,0.44285714285714284,23673,0.43652946249898694,0.44918482321529873
2008,Mecklenburg-Western Pomerania,East,A Little,0.42857142857142855,23673,0.422267344368886,0.4348755127739711
2008,Mecklenburg-Western Pomerania,East,Strong,0.12857142857142856,23673,0.12430742505161513,0.132835432091242
2008,Saxony,East,Not at all,0.4528301886792453,23673,0.44648918255683445,0.45917119480165614
2008,Saxony,East,A Little,0.3997204751921733,23673,0.3934804781351174,0.4059604722492292
2008,Saxony,East,Strong,0.1474493361285814,23673,0.1429327433945467,0.15196592886261612
2008,Saxony-Anhalt,East,Not at all,0.47601476014760147,23673,0.46965267966521707,0.48237684062998587
2008,Saxony-Anhalt,East,A Little,0.3886838868388684,23673,0.382474329919114,0.3948934437586228
2008,Saxony-Anhalt,East,Strong,0.13530135301353013,23673,0.1309440989679782,0.13965860705908206
2008,Thuringa,East,Not at all,0.4494252873563218,23673,0.44308854127268194,0.4557620334399617
2008,Thuringa,East,A Little,0.39770114942528734,23673,0.39146647380806976,0.4039358250425049
2008,Thuringa,East,Strong,0.1528735632183908,23673,0.1482892980136013,0.1574578284231803
2014,Schleswig-Holstein,West,Not at all,0.49405405405405406,38694,0.4890724001557262,0.49903570795238195
2014,Schleswig-Holstein,West,A Little,0.35567567567567565,38694,0.350905728123407,0.3604456232279443
2014,Schleswig-Holstein,West,Strong,0.15027027027027026,38694,0.1467097685650295,0.153830771975511
2014,Hamburg,West,Not at all,0.6463963963963963,38694,0.6416327220773906,0.651160070715402
2014,Hamburg,West,A Little,0.25900900900900903,38694,0.2546438692135168,0.2633741488045013
2014,Hamburg,West,Strong,0.0945945945945946,38694,0.091678584928103,0.0975106042610862
2014,Lower Saxony,West,Not at all,0.5275105809926895,38694,0.5225361216115484,0.5324850403738307
2014,Lower Saxony,West,A Little,0.34205463639861483,38694,0.33732773096528373,0.3467815418319459
2014,Lower Saxony,West,Strong,0.13043478260869565,38694,0.12707909096165512,0.13379047425573617
2014,Bremen,West,Not at all,0.568075117370892,38694,0.5631395026248935,0.5730107321168905
2014,Bremen,West,A Little,0.3145539906103286,38694,0.30992732104489235,0.3191806601757649
2014,Bremen,West,Strong,0.11737089201877934,38694,0.11416385787837015,0.12057792615918854
2014,North Rhine-Westphalia,West,Not at all,0.5551209103840683,38694,0.550169270553285,0.5600725502148516
2014,North Rhine-Westphalia,West,A Little,0.31063300142247513,38694,0.30602212695389136,0.3152438758910589
2014,North Rhine-Westphalia,West,Strong,0.13424608819345663,38694,0.13084919173871526,0.137642984648198
2014,Hesse,West,Not at all,0.5380116959064327,38694,0.5330441074795911,0.5429792843332744
2014,Hesse,West,A Little,0.32057416267942584,38694,0.3159239850226083,0.32522434033624337
2014,Hesse,West,Strong,0.1414141414141414,38694,0.13794219875643715,0.14488608407184567
2014,"Rhineland-Palatinate, Saarland",West,Not at all,0.5449367088607595,38694,0.5399748638816921,0.5498985538398269
2014,"Rhineland-Palatinate, Saarland",West,A Little,0.33544303797468356,38694,0.3307385782475315,0.3401474977018356
2014,"Rhineland-Palatinate, Saarland",West,Strong,0.11962025316455696,38694,0.11638676230347768,0.12285374402563624
2014,Baden-Wuerttemberg,West,Not at all,0.5782270606531882,38694,0.573306406746459,0.5831477145599173
2014,Baden-Wuerttemberg,West,A Little,0.3094867807153966,38694,0.3048805964438554,0.3140929649869378
2014,Baden-Wuerttemberg,West,Strong,0.11228615863141524,38694,0.10914033865616968,0.1154319786066608
2014,Bavaria,West,Not at all,0.570031832651205,38694,0.5650989365975587,0.5749647287048514
2014,Bavaria,West,A Little,0.30559345156889495,38694,0.3010034463071499,0.31018345683063997
2014,Bavaria,West,Strong,0.12437471577989996,38694,0.12108650646601277,0.12766292509378716
2014,Berlin,West,Not at all,0.5070422535211268,38694,0.502060741513037,0.5120237655292165
2014,Berlin,West,A Little,0.3591549295774648,38694,0.3543746676089766,0.363935191545953
2014,Berlin,West,Strong,0.13380281690140844,38694,0.13041066517438474,0.13719496862843214
2014,Berlin,East,Not at all,0.49523809523809526,38694,0.4902563150033441,0.5002198754728464
2014,Berlin,East,A Little,0.34285714285714286,38694,0.3381275826937204,0.3475867030205653
2014,Berlin,East,Strong,0.1619047619047619,38694,0.15823438422343436,0.16557513958608946
2014,Brandenburg,East,A Little,0.42367906066536204,38694,0.4187554357867682,0.42860268554395586
2014,Brandenburg,East,Not at all,0.3796477495107632,38694,0.3748122220537633,0.3844832769677631
2014,Brandenburg,East,Strong,0.19667318982387474,38694,0.1927126629075312,0.2006337167402183
2014,Mecklenburg-Western Pomerania,East,Not at all,0.471326164874552,38694,0.4663523577396443,0.47629997200945967
2014,Mecklenburg-Western Pomerania,East,A Little,0.37992831541218636,38694,0.3750920955247309,0.38476453529964183
2014,Mecklenburg-Western Pomerania,East,Strong,0.14874551971326164,38694,0.14519995097287475,0.15229108845364853
2014,Saxony,East,Not at all,0.48297213622291024,38694,0.4779930199267713,0.4879512525190492
2014,Saxony,East,A Little,0.3863777089783282,38694,0.38152604345049884,0.3912293745061575
2014,Saxony,East,Strong,0.1306501547987616,38694,0.1272921097917765,0.1340081998057467
2014,Saxony-Anhalt,East,Not at all,0.44974093264248705,38694,0.44478415919501646,0.45469770608995763
2014,Saxony-Anhalt,East,A Little,0.41450777202072536,38694,0.40959913222591554,0.4194164118155352
2014,Saxony-Anhalt,East,Strong,0.13575129533678756,38694,0.13233837919445834,0.13916421147911678
2014,Thuringa,East,Not at all,0.4439959636730575,38694,0.4390453077782315,0.4489466195678835
2014,Thuringa,East,A Little,0.39656912209889,38694,0.3916948758022225,0.4014433683955575
2014,Thuringa,East,Strong,0.15943491422805248,38694,0.1557872769337238,0.16308255152238116
2016,Schleswig-Holstein,West,Not at all,0.5221327967806841,41132,0.5173054304490587,0.5269601631123095
2016,Schleswig-Holstein,West,A Little,0.3380281690140845,41132,0.333456630753142,0.342599707275027
2016,Schleswig-Holstein,West,Strong,0.1398390342052314,41132,0.13648729491094633,0.14319077349951645
2016,Hamburg,West,Not at all,0.6419213973799127,41132,0.6372880349906291,0.6465547597691963
2016,Hamburg,West,A Little,0.26419213973799127,41132,0.25993117131873333,0.2684531081572492
2016,Hamburg,West,Strong,0.09388646288209607,41132,0.09106769732641733,0.0967052284377748
2016,Lower Saxony,West,Not at all,0.5458596360935759,41132,0.5410479011030593,0.5506713710840925
2016,Lower Saxony,West,A Little,0.3286297809134794,41132,0.3240903579236788,0.33316920390328
2016,Lower Saxony,West,Strong,0.12551058299294468,41132,0.12230886106614614,0.12871230491974323
2016,Bremen,West,Not at all,0.6491228070175439,41132,0.6445106173132839,0.6537349967218039
2016,Bremen,West,A Little,0.2412280701754386,41132,0.23709344916602879,0.2453626911848484
2016,Bremen,West,Strong,0.10964912280701754,41132,0.10662952338144431,0.11266872223259077
2016,North Rhine-Westphalia,West,Not at all,0.5779266572637518,41132,0.5731536017747978,0.5826997127527058
2016,North Rhine-Westphalia,West,A Little,0.297425952045134,41132,0.2930081969160474,0.3018437071742206
2016,North Rhine-Westphalia,West,Strong,0.12464739069111425,41132,0.12145512324636738,0.12783965813586112
2016,Hesse,West,Not at all,0.5368942731277533,41132,0.5320753431101318,0.5417132031453747
2016,Hesse,West,A Little,0.32709251101321585,41132,0.3225585358261406,0.3316264862002911
2016,Hesse,West,Strong,0.13601321585903084,41132,0.13270030109727798,0.1393261306207837
2016,"Rhineland-Palatinate, Saarland",West,Not at all,0.560161197466897,41132,0.5553642005563306,0.5649581943774633
2016,"Rhineland-Palatinate, Saarland",West,A Little,0.32872769142199193,41132,0.32418792332363244,0.3332674595203514
2016,"Rhineland-Palatinate, Saarland",West,Strong,0.1111111111111111,41132,0.10807394432515104,0.11414827789707117
2016,Baden-Wuerttemberg,West,Not at all,0.5701200252684776,41132,0.5653356755995023,0.5749043749374529
2016,Baden-Wuerttemberg,West,A Little,0.32596336070751736,41132,0.3214334222332618,0.3304932991817729
2016,Baden-Wuerttemberg,West,Strong,0.10391661402400505,41132,0.10096755907901381,0.1068656689689963
2016,Bavaria,West,Not at all,0.5524558893657606,41132,0.547650452399973,0.5572613263315482
2016,Bavaria,West,A Little,0.3323795898903195,41132,0.3278271089711254,0.33693207080951365
2016,Bavaria,West,Strong,0.11516452074391989,41132,0.1120795093368417,0.11824953215099808
2016,Berlin,West,Not at all,0.5085910652920962,41132,0.503759675857615,0.5134224547265773
2016,Berlin,West,A Little,0.3436426116838488,41132,0.3390528529975656,0.348232370370132
2016,Berlin,West,Strong,0.14776632302405499,41132,0.1443368038364613,0.15119584221164867
2016,Berlin,East,Not at all,0.4857142857142857,41132,0.48088415563642084,0.4905444157921506
2016,Berlin,East,A Little,0.3404761904761905,41132,0.33589661974922663,0.34505576120315434
2016,Berlin,East,Strong,0.1738095238095238,41132,0.17014731557471083,0.17747173204433678
2016,Brandenburg,East,Not at all,0.41514860977948226,41132,0.41038659526217214,0.4199106242967924
2016,Brandenburg,East,A Little,0.3930968360498562,41132,0.38837647049354024,0.3978172016061721
2016,Brandenburg,East,Strong,0.19175455417066156,41132,0.1879499398829453,0.1955591684583778
2016,Mecklenburg-Western Pomerania,East,Not at all,0.47700170357751276,41132,0.47217471512406045,0.48182869203096507
2016,Mecklenburg-Western Pomerania,East,A Little,0.37649063032367974,41132,0.37180827102439107,0.3811729896229684
2016,Mecklenburg-Western Pomerania,East,Strong,0.1465076660988075,41132,0.1430902635020641,0.1499250686955509
2016,Saxony,East,Not at all,0.4854430379746835,41132,0.48061298353630616,0.4902730924130609
2016,Saxony,East,A Little,0.3778481012658228,41132,0.37316241728035016,0.38253378525129544
2016,Saxony,East,Strong,0.13670886075949368,41132,0.13338882217043002,0.14002889934855733
2016,Saxony-Anhalt,East,Not at all,0.4644808743169399,41132,0.45966097941239226,0.46930076922148756
2016,Saxony-Anhalt,East,A Little,0.38907103825136613,41132,0.38435935630332324,0.393782720199409
2016,Saxony-Anhalt,East,Strong,0.146448087431694,41132,0.14303126051361156,0.14986491434977642
2016,Thuringa,East,Not at all,0.473792394655704,41132,0.46896693420284497,0.47861785510856303
2016,Thuringa,East,A Little,0.3658787255909558,41132,0.3612237125871314,0.3705337385947802
2016,Thuringa,East,Strong,0.16032887975334018,41132,0.15678297843620104,0.16387478107047931
2018,Schleswig-Holstein,West,Not at all,0.5605920444033302,43121,0.5559074814196922,0.5652766073869683
2018,Schleswig-Holstein,West,A Little,0.31174838112858466,43121,0.30737630834003943,0.3161204539171299
2018,Schleswig-Holstein,West,Strong,0.1276595744680851,43121,0.12450978624353354,0.13080936269263665
