"ple0005","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ein wenig","2012","(noch) kein Abschluss","Laendlicher Raum","48","0.307616483133037","0.237410809868597","0.377822156397477"
"Ein wenig","2012","Hauptschule","Staedtischer Raum","1760","0.434476132772976","0.419522426483064","0.449429839062889"
"Ein wenig","2012","Hauptschule","Laendlicher Raum","1130","0.423486349491933","0.404876268361658","0.442096430622208"
"Ein wenig","2012","Realschule","Staedtischer Raum","1114","0.369470080109887","0.352446459486876","0.386493700732897"
"Ein wenig","2012","Realschule","Laendlicher Raum","935","0.405152452969086","0.385329309607765","0.424975596330406"
"Ein wenig","2012","(Fach-)Abitur","Staedtischer Raum","492","0.29955336603013","0.27818962180816","0.3209171102521"
"Ein wenig","2012","(Fach-)Abitur","Laendlicher Raum","195","0.310104352452147","0.274682352800373","0.34552635210392"
"Ein wenig","2012","AkademikerIn","Staedtischer Raum","1081","0.312024991290823","0.296120480612306","0.32792950196934"
"Ein wenig","2012","AkademikerIn","Laendlicher Raum","562","0.428676883527752","0.402594760951485","0.454759006104019"
"Gar nicht","2012","(noch) kein Abschluss","Staedtischer Raum","236","0.523682216244","0.473333952056998","0.574030480431001"
"Gar nicht","2012","(noch) kein Abschluss","Laendlicher Raum","88","0.484152495407383","0.408129355773034","0.560175635041732"
"Gar nicht","2012","Hauptschule","Staedtischer Raum","1518","0.33420977218665","0.319979320166133","0.348440224207167"
"Gar nicht","2012","Hauptschule","Laendlicher Raum","891","0.326802528755421","0.309136550026387","0.344468507484455"
"Gar nicht","2012","Realschule","Staedtischer Raum","1580","0.495128631753277","0.477494306908832","0.512762956597723"
"Gar nicht","2012","Realschule","Laendlicher Raum","1118","0.454168989455571","0.434064257395103","0.474273721516039"
"Gar nicht","2012","(Fach-)Abitur","Staedtischer Raum","1126","0.614455216127458","0.591754723867338","0.637155708387578"
"Gar nicht","2012","(Fach-)Abitur","Laendlicher Raum","407","0.609583216949071","0.572223103952638","0.646943329945504"
"Gar nicht","2012","AkademikerIn","Staedtischer Raum","1876","0.584885796385599","0.567971317385139","0.60180027538606"
"Gar nicht","2012","AkademikerIn","Laendlicher Raum","650","0.437092675867001","0.410950470904637","0.463234880829366"
"Stark","2013","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stark","2013","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stark","2013","Hauptschule","Staedtischer Raum","","","",""
"Stark","2013","Hauptschule","Laendlicher Raum","","","",""
"Stark","2013","Realschule","Staedtischer Raum","","","",""
"Stark","2013","Realschule","Laendlicher Raum","","","",""
"Stark","2013","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stark","2013","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stark","2013","AkademikerIn","Staedtischer Raum","","","",""
"Stark","2013","AkademikerIn","Laendlicher Raum","","","",""
"Ein wenig","2013","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Ein wenig","2013","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Ein wenig","2013","Hauptschule","Staedtischer Raum","","","",""
"Ein wenig","2013","Hauptschule","Laendlicher Raum","","","",""
"Ein wenig","2013","Realschule","Staedtischer Raum","","","",""
"Ein wenig","2013","Realschule","Laendlicher Raum","","","",""
"Ein wenig","2013","(Fach-)Abitur","Staedtischer Raum","","","",""
"Ein wenig","2013","(Fach-)Abitur","Laendlicher Raum","","","",""
"Ein wenig","2013","AkademikerIn","Staedtischer Raum","","","",""
"Ein wenig","2013","AkademikerIn","Laendlicher Raum","","","",""
"Gar nicht","2013","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Gar nicht","2013","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Gar nicht","2013","Hauptschule","Staedtischer Raum","","","",""
"Gar nicht","2013","Hauptschule","Laendlicher Raum","","","",""
"Gar nicht","2013","Realschule","Staedtischer Raum","","","",""
"Gar nicht","2013","Realschule","Laendlicher Raum","","","",""
"Gar nicht","2013","(Fach-)Abitur","Staedtischer Raum","","","",""
"Gar nicht","2013","(Fach-)Abitur","Laendlicher Raum","","","",""
"Gar nicht","2013","AkademikerIn","Staedtischer Raum","","","",""
"Gar nicht","2013","AkademikerIn","Laendlicher Raum","","","",""
"Stark","2014","(noch) kein Abschluss","Staedtischer Raum","101","0.180583575480401","0.151649829782403","0.209517321178399"
"Stark","2014","(noch) kein Abschluss","Laendlicher Raum","41","0.132377642571603","0.095070572005555","0.169684713137651"
"Stark","2014","Hauptschule","Staedtischer Raum","1087","0.256040201953876","0.244030161387337","0.268050242520415"
"Stark","2014","Hauptschule","Laendlicher Raum","676","0.23318957516597","0.218356533675667","0.248022616656273"
"Stark","2014","Realschule","Staedtischer Raum","421","0.128432333222913","0.117918501255342","0.138946165190484"
"Stark","2014","Realschule","Laendlicher Raum","326","0.125712141132935","0.113793149253697","0.137631133012173"
"Stark","2014","(Fach-)Abitur","Staedtischer Raum","246","0.090239072736295","0.0798054580120479","0.100672687460542"
"Stark","2014","(Fach-)Abitur","Laendlicher Raum","75","0.0741005968157083","0.0581736301080661","0.0900275635233505"
"Stark","2014","AkademikerIn","Staedtischer Raum","374","0.0923517746736745","0.0838889305077755","0.100814618839573"
"Stark","2014","AkademikerIn","Laendlicher Raum","174","0.119198246322675","0.103876420197116","0.134520072448233"
"Ein wenig","2014","(noch) kein Abschluss","Staedtischer Raum","170","0.305662931861774","0.271011613172643","0.340314250550905"
"Ein wenig","2014","(noch) kein Abschluss","Laendlicher Raum","78","0.28069110510468","0.231226960799881","0.330155249409478"
"Ein wenig","2014","Hauptschule","Staedtischer Raum","1936","0.40638742529681","0.39287176285517","0.41990308773845"
"Ein wenig","2014","Hauptschule","Laendlicher Raum","1206","0.420267407652348","0.40295297140218","0.437581843902516"
"Ein wenig","2014","Realschule","Staedtischer Raum","1341","0.364190282760327","0.349068567788272","0.379311997732383"
"Ein wenig","2014","Realschule","Laendlicher Raum","1164","0.411544252842115","0.393851766726827","0.429236738957403"
"Ein wenig","2014","(Fach-)Abitur","Staedtischer Raum","727","0.257157633454416","0.241242074850554","0.273073192058279"
"Ein wenig","2014","(Fach-)Abitur","Laendlicher Raum","272","0.261829912901801","0.235098115005649","0.288561710797953"
"Ein wenig","2014","AkademikerIn","Staedtischer Raum","1317","0.293513597384697","0.280202895518572","0.306824299250822"
"Ein wenig","2014","AkademikerIn","Laendlicher Raum","620","0.380426848088079","0.357469676204038","0.403384019972119"
"Gar nicht","2014","(noch) kein Abschluss","Staedtischer Raum","408","0.513753492657825","0.47615946600477","0.551347519310879"
"Gar nicht","2014","(noch) kein Abschluss","Laendlicher Raum","198","0.586931252323717","0.532728262047388","0.641134242600046"
"Gar nicht","2014","Hauptschule","Staedtischer Raum","2050","0.337572372749314","0.324559645514362","0.350585099984266"
"Gar nicht","2014","Hauptschule","Laendlicher Raum","1240","0.346543017181682","0.329850619633236","0.363235414730129"
"Gar nicht","2014","Realschule","Staedtischer Raum","2128","0.50737738401676","0.49166666664648","0.52308810138704"
"Gar nicht","2014","Realschule","Laendlicher Raum","1482","0.46274360602495","0.444817552114747","0.480669659935152"
"Gar nicht","2014","(Fach-)Abitur","Staedtischer Raum","1924","0.652603293809289","0.63526480181213","0.669941785806448"
"Gar nicht","2014","(Fach-)Abitur","Laendlicher Raum","692","0.664069490282491","0.635350325497978","0.692788655067004"
"Gar nicht","2014","AkademikerIn","Staedtischer Raum","2805","0.614134627941629","0.599905291902642","0.628363963980615"
"Gar nicht","2014","AkademikerIn","Laendlicher Raum","924","0.500374905589247","0.47673169810113","0.524018113077364"
"Stark","2015","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stark","2015","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stark","2015","Hauptschule","Staedtischer Raum","","","",""
"Stark","2015","Hauptschule","Laendlicher Raum","","","",""
"Stark","2015","Realschule","Staedtischer Raum","","","",""
"Stark","2015","Realschule","Laendlicher Raum","","","",""
"Stark","2015","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stark","2015","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stark","2015","AkademikerIn","Staedtischer Raum","","","",""
"Stark","2015","AkademikerIn","Laendlicher Raum","","","",""
"Ein wenig","2015","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Ein wenig","2015","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Ein wenig","2015","Hauptschule","Staedtischer Raum","","","",""
"Ein wenig","2015","Hauptschule","Laendlicher Raum","","","",""
"Ein wenig","2015","Realschule","Staedtischer Raum","","","",""
"Ein wenig","2015","Realschule","Laendlicher Raum","","","",""
"Ein wenig","2015","(Fach-)Abitur","Staedtischer Raum","","","",""
"Ein wenig","2015","(Fach-)Abitur","Laendlicher Raum","","","",""
"Ein wenig","2015","AkademikerIn","Staedtischer Raum","","","",""
"Ein wenig","2015","AkademikerIn","Laendlicher Raum","","","",""
"Gar nicht","2015","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Gar nicht","2015","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Gar nicht","2015","Hauptschule","Staedtischer Raum","","","",""
"Gar nicht","2015","Hauptschule","Laendlicher Raum","","","",""
"Gar nicht","2015","Realschule","Staedtischer Raum","","","",""
"Gar nicht","2015","Realschule","Laendlicher Raum","","","",""
"Gar nicht","2015","(Fach-)Abitur","Staedtischer Raum","","","",""
"Gar nicht","2015","(Fach-)Abitur","Laendlicher Raum","","","",""
"Gar nicht","2015","AkademikerIn","Staedtischer Raum","","","",""
"Gar nicht","2015","AkademikerIn","Laendlicher Raum","","","",""
"Stark","2016","(noch) kein Abschluss","Staedtischer Raum","162","0.159461767550285","0.139514290416208","0.179409244684363"
"Stark","2016","(noch) kein Abschluss","Laendlicher Raum","71","0.190661179012006","0.158184152744011","0.223138205280001"
"Stark","2016","Hauptschule","Staedtischer Raum","902","0.244025119404354","0.231724964032979","0.256325274775728"
"Stark","2016","Hauptschule","Laendlicher Raum","620","0.241978667706041","0.226339785216296","0.257617550195785"
"Stark","2016","Realschule","Staedtischer Raum","391","0.129775467183753","0.11842603820964","0.141124896157866"
"Stark","2016","Realschule","Laendlicher Raum","331","0.131015188468995","0.118156337331548","0.143874039606442"
"Stark","2016","(Fach-)Abitur","Staedtischer Raum","248","0.0962751955834024","0.0858138179212181","0.106736573245587"
"Stark","2016","(Fach-)Abitur","Laendlicher Raum","76","0.0691490728416199","0.0542640590198247","0.084034086663415"
"Stark","2016","AkademikerIn","Staedtischer Raum","389","0.0917372978288368","0.083419200671362","0.100055394986312"
"Stark","2016","AkademikerIn","Laendlicher Raum","180","0.121832152033728","0.106833627378349","0.136830676689107"
"Ein wenig","2016","(noch) kein Abschluss","Staedtischer Raum","352","0.292183491103135","0.267405326499743","0.316961655706527"
"Ein wenig","2016","(noch) kein Abschluss","Laendlicher Raum","147","0.208310165275003","0.174735422098292","0.241884908451714"
"Ein wenig","2016","Hauptschule","Staedtischer Raum","1744","0.403811592643709","0.389760153635214","0.417863031652205"
"Ein wenig","2016","Hauptschule","Laendlicher Raum","1100","0.426688180992165","0.408627787178381","0.44474857480595"
"Ein wenig","2016","Realschule","Staedtischer Raum","1221","0.37422870451738","0.357885454797014","0.390571954237746"
"Ein wenig","2016","Realschule","Laendlicher Raum","1060","0.419728852856568","0.400921176044424","0.438536529668712"
"Ein wenig","2016","(Fach-)Abitur","Staedtischer Raum","776","0.255887344333711","0.240411394128224","0.271363294539198"
"Ein wenig","2016","(Fach-)Abitur","Laendlicher Raum","340","0.337834578824621","0.310085326095367","0.365583831553875"
"Ein wenig","2016","AkademikerIn","Staedtischer Raum","1362","0.30216521927604","0.288932660882405","0.315397777669676"
"Ein wenig","2016","AkademikerIn","Laendlicher Raum","619","0.349037028152833","0.327179919493708","0.370894136811957"
"Gar nicht","2016","(noch) kein Abschluss","Staedtischer Raum","780","0.54835474134658","0.521239686825354","0.575469795867806"
"Gar nicht","2016","(noch) kein Abschluss","Laendlicher Raum","344","0.601028655712991","0.560543261297239","0.641514050128743"
"Gar nicht","2016","Hauptschule","Staedtischer Raum","2038","0.352163287951937","0.338484599268572","0.365841976635302"
"Gar nicht","2016","Hauptschule","Laendlicher Raum","1161","0.331333151301794","0.314145608071555","0.348520694532033"
"Gar nicht","2016","Realschule","Staedtischer Raum","1756","0.495995828298867","0.479110164925987","0.512881491671747"
"Gar nicht","2016","Realschule","Laendlicher Raum","1254","0.449255958674437","0.430299505632195","0.468212411716679"
"Gar nicht","2016","(Fach-)Abitur","Staedtischer Raum","2030","0.647837460082887","0.630897273798765","0.664777646367008"
"Gar nicht","2016","(Fach-)Abitur","Laendlicher Raum","700","0.593016348333759","0.564193439444734","0.621839257222785"
"Gar nicht","2016","AkademikerIn","Staedtischer Raum","2875","0.606097482895123","0.592017215741544","0.620177750048702"
"Gar nicht","2016","AkademikerIn","Laendlicher Raum","1028","0.529130819813439","0.506242680975699","0.55201895865118"
"Stark","2017","(noch) kein Abschluss","Staedtischer Raum","69","0.117677548342022","0.089176041837888","0.146179054846156"
"Stark","2017","(noch) kein Abschluss","Laendlicher Raum","32","0.100165072513425","0.0624178907530354","0.137912254273815"
"Stark","2017","Hauptschule","Staedtischer Raum","24","","",""
"Stark","2017","Hauptschule","Laendlicher Raum","15","","",""
"Stark","2017","Realschule","Staedtischer Raum","","","",""
"Stark","2017","Realschule","Laendlicher Raum","1","","",""
"Stark","2017","(Fach-)Abitur","Staedtischer Raum","13","","",""
"Stark","2017","(Fach-)Abitur","Laendlicher Raum","7","","",""
"Stark","2017","AkademikerIn","Staedtischer Raum","19","","",""
"Stark","2017","AkademikerIn","Laendlicher Raum","7","","",""
"Ein wenig","2017","(noch) kein Abschluss","Staedtischer Raum","145","0.283883134194905","0.244001853908822","0.323764414480988"
"Ein wenig","2017","(noch) kein Abschluss","Laendlicher Raum","67","0.183542302433339","0.134870224711907","0.23221438015477"
"Ein wenig","2017","Hauptschule","Staedtischer Raum","67","0.271329273690072","0.217177561064714","0.325480986315429"
"Ein wenig","2017","Hauptschule","Laendlicher Raum","39","0.198354997944544","0.134541128417203","0.262168867471885"
"Ein wenig","2017","Realschule","Staedtischer Raum","","","",""
"Ein wenig","2017","Realschule","Laendlicher Raum","","","",""
"Ein wenig","2017","(Fach-)Abitur","Staedtischer Raum","67","0.383726848579104","0.316162239221944","0.451291457936264"
"Ein wenig","2017","(Fach-)Abitur","Laendlicher Raum","26","","",""
"Ein wenig","2017","AkademikerIn","Staedtischer Raum","54","0.252504658110362","0.196358102960124","0.308651213260601"
"Ein wenig","2017","AkademikerIn","Laendlicher Raum","15","","",""
"Gar nicht","2017","(noch) kein Abschluss","Staedtischer Raum","277","0.598439317463073","0.555078945780116","0.64179968914603"
"Gar nicht","2017","(noch) kein Abschluss","Laendlicher Raum","144","0.716292625053236","0.659613190789699","0.772972059316774"
"Gar nicht","2017","Hauptschule","Staedtischer Raum","168","0.660878604338429","0.603223647621864","0.718533561054994"
"Gar nicht","2017","Hauptschule","Laendlicher Raum","96","0.693638921730152","0.619867868587236","0.767409974873068"
"Gar nicht","2017","Realschule","Staedtischer Raum","1","","",""
"Gar nicht","2017","Realschule","Laendlicher Raum","2","","",""
"Gar nicht","2017","(Fach-)Abitur","Staedtischer Raum","119","0.575204121306376","0.506525321877336","0.643882920735417"
"Gar nicht","2017","(Fach-)Abitur","Laendlicher Raum","71","0.647097326508409","0.555254826204717","0.738939826812102"
"Gar nicht","2017","AkademikerIn","Staedtischer Raum","157","0.661512117705143","0.600358150229545","0.722666085180742"
"Gar nicht","2017","AkademikerIn","Laendlicher Raum","64","0.779000170164912","0.691307435961537","0.866692904368287"
"Stark","2018","(noch) kein Abschluss","Staedtischer Raum","236","0.17390373819912","0.155137234011726","0.192670242386514"
"Stark","2018","(noch) kein Abschluss","Laendlicher Raum","84","0.178107951914455","0.147967357659956","0.208248546168954"
"Stark","2018","Hauptschule","Staedtischer Raum","963","0.244125642990154","0.231830333052425","0.256420952927883"
"Stark","2018","Hauptschule","Laendlicher Raum","612","0.243078743583377","0.227347327001352","0.258810160165401"
"Stark","2018","Realschule","Staedtischer Raum","442","0.128665385372547","0.117885386146622","0.139445384598471"
"Stark","2018","Realschule","Laendlicher Raum","376","0.132690634961817","0.120457155431962","0.144924114491672"
"Stark","2018","(Fach-)Abitur","Staedtischer Raum","296","0.0982642178840882","0.0881478568247268","0.10838057894345"
"Stark","2018","(Fach-)Abitur","Laendlicher Raum","99","0.0791507195871788","0.0644353715265158","0.0938660676478417"
"Stark","2018","AkademikerIn","Staedtischer Raum","399","0.0861399016193168","0.0784000887381877","0.093879714500446"
"Stark","2018","AkademikerIn","Laendlicher Raum","179","0.109081379581639","0.0950714109262262","0.123091348237051"
"Ein wenig","2018","(noch) kein Abschluss","Staedtischer Raum","440","0.252793676466562","0.231274930179117","0.274312422754007"
"Ein wenig","2018","(noch) kein Abschluss","Laendlicher Raum","185","0.289365465882196","0.253642355089506","0.325088576674886"
"Ein wenig","2018","Hauptschule","Staedtischer Raum","1749","0.401143173770486","0.387114417180331","0.415171930360642"
"Ein wenig","2018","Hauptschule","Laendlicher Raum","1107","0.435155743966973","0.416973155551151","0.453338332382794"
"Ein wenig","2018","Realschule","Staedtischer Raum","1327","0.376600733774268","0.361000930994139","0.392200536554397"
"Ein wenig","2018","Realschule","Laendlicher Raum","1160","0.404590209925196","0.386890811075617","0.422289608774774"
"Ein wenig","2018","(Fach-)Abitur","Staedtischer Raum","875","0.28709509686257","0.271720078003552","0.302470115721589"
"Ein wenig","2018","(Fach-)Abitur","Laendlicher Raum","377","0.337897524577468","0.312116276404136","0.363678772750799"
"Ein wenig","2018","AkademikerIn","Staedtischer Raum","1497","0.291794774093017","0.279254508451885","0.304335039734149"
"Ein wenig","2018","AkademikerIn","Laendlicher Raum","680","0.364891594234026","0.343257002973159","0.386526185494892"
"Gar nicht","2018","(noch) kein Abschluss","Staedtischer Raum","891","0.573302585334318","0.548813895610563","0.597791275058073"
"Gar nicht","2018","(noch) kein Abschluss","Laendlicher Raum","350","0.532526582203349","0.493221213692596","0.571831950714101"
"Gar nicht","2018","Hauptschule","Staedtischer Raum","1977","0.354731183239359","0.341037256586601","0.368425109892118"
"Gar nicht","2018","Hauptschule","Laendlicher Raum","1137","0.321765512449651","0.304632699596122","0.33889832530318"
"Gar nicht","2018","Realschule","Staedtischer Raum","1937","0.494733880853185","0.478637015962528","0.510830745743843"
"Gar nicht","2018","Realschule","Laendlicher Raum","1418","0.462719155112987","0.444738634453838","0.480699675772137"
"Gar nicht","2018","(Fach-)Abitur","Staedtischer Raum","2155","0.614640685253341","0.598100873921708","0.631180496584975"
"Gar nicht","2018","(Fach-)Abitur","Laendlicher Raum","817","0.582951755835354","0.556076148669636","0.609827363001072"
"Gar nicht","2018","AkademikerIn","Staedtischer Raum","3152","0.622065324287666","0.608689677716532","0.635440970858801"
"Gar nicht","2018","AkademikerIn","Laendlicher Raum","1043","0.526027026184336","0.503586984826672","0.548467067541999"
"Stark","2019","(noch) kein Abschluss","Staedtischer Raum","15","","",""
"Stark","2019","(noch) kein Abschluss","Laendlicher Raum","9","","",""
"Stark","2019","Hauptschule","Staedtischer Raum","4","","",""
"Stark","2019","Hauptschule","Laendlicher Raum","1","","",""
"Stark","2019","Realschule","Staedtischer Raum","1","","",""
"Stark","2019","Realschule","Laendlicher Raum","","","",""
"Stark","2019","(Fach-)Abitur","Staedtischer Raum","5","","",""
"Stark","2019","(Fach-)Abitur","Laendlicher Raum","1","","",""
"Stark","2019","AkademikerIn","Staedtischer Raum","2","","",""
"Stark","2019","AkademikerIn","Laendlicher Raum","","","",""
"Ein wenig","2019","(noch) kein Abschluss","Staedtischer Raum","19","","",""
"Ein wenig","2019","(noch) kein Abschluss","Laendlicher Raum","13","","",""
"Ein wenig","2019","Hauptschule","Staedtischer Raum","5","","",""
"Ein wenig","2019","Hauptschule","Laendlicher Raum","1","","",""
"Ein wenig","2019","Realschule","Staedtischer Raum","1","","",""
"Ein wenig","2019","Realschule","Laendlicher Raum","","","",""
"Ein wenig","2019","(Fach-)Abitur","Staedtischer Raum","5","","",""
"Ein wenig","2019","(Fach-)Abitur","Laendlicher Raum","2","","",""
"Ein wenig","2019","AkademikerIn","Staedtischer Raum","3","","",""
"Ein wenig","2019","AkademikerIn","Laendlicher Raum","","","",""
"Gar nicht","2019","(noch) kein Abschluss","Staedtischer Raum","35","0.463670256543021","0.346006121737259","0.581334391348782"
"Gar nicht","2019","(noch) kein Abschluss","Laendlicher Raum","36","0.603200050554589","0.47729284562398","0.729107255485199"
"Gar nicht","2019","Hauptschule","Staedtischer Raum","24","","",""
"Gar nicht","2019","Hauptschule","Laendlicher Raum","10","","",""
"Gar nicht","2019","Realschule","Staedtischer Raum","","","",""
"Gar nicht","2019","Realschule","Laendlicher Raum","3","","",""
"Gar nicht","2019","(Fach-)Abitur","Staedtischer Raum","10","","",""
"Gar nicht","2019","(Fach-)Abitur","Laendlicher Raum","3","","",""
"Gar nicht","2019","AkademikerIn","Staedtischer Raum","11","","",""
"Gar nicht","2019","AkademikerIn","Laendlicher Raum","7","","",""
"Stark","2020","(noch) kein Abschluss","Staedtischer Raum","244","0.209606626918073","0.189990896325809","0.229222357510337"
"Stark","2020","(noch) kein Abschluss","Laendlicher Raum","83","0.187162268290673","0.156082234573005","0.218242302008341"
"Stark","2020","Hauptschule","Staedtischer Raum","853","0.236446289741736","0.223673416971295","0.249219162512177"
"Stark","2020","Hauptschule","Laendlicher Raum","505","0.249694108744764","0.232693215369861","0.266695002119668"
"Stark","2020","Realschule","Staedtischer Raum","437","0.126721279397833","0.11567990006213","0.137762658733536"
"Stark","2020","Realschule","Laendlicher Raum","326","0.131802929827129","0.119185044453105","0.144420815201152"
"Stark","2020","(Fach-)Abitur","Staedtischer Raum","297","0.0942421797075881","0.0848960960477776","0.103588263367399"
"Stark","2020","(Fach-)Abitur","Laendlicher Raum","96","0.0660993289407437","0.0526244345065371","0.0795742233749504"
"Stark","2020","AkademikerIn","Staedtischer Raum","418","0.0739536532144003","0.0671771623446523","0.0807301440841483"
"Stark","2020","AkademikerIn","Laendlicher Raum","195","0.112379444364763","0.0986942051826813","0.126064683546845"
"Ein wenig","2020","(noch) kein Abschluss","Staedtischer Raum","460","0.297165736151682","0.275141230582539","0.319190241720825"
"Ein wenig","2020","(noch) kein Abschluss","Laendlicher Raum","158","0.30183847916641","0.265259156438461","0.338417801894359"
"Ein wenig","2020","Hauptschule","Staedtischer Raum","1692","0.424467054708276","0.409609079581558","0.439325029834995"
"Ein wenig","2020","Hauptschule","Laendlicher Raum","1006","0.449362345196416","0.429824362995703","0.468900327397128"
"Ein wenig","2020","Realschule","Staedtischer Raum","1403","0.412370643591318","0.396031934904032","0.428709352278605"
"Ein wenig","2020","Realschule","Laendlicher Raum","1186","0.44052951882143","0.422011650835967","0.459047386806893"
"Ein wenig","2020","(Fach-)Abitur","Staedtischer Raum","1132","0.294090356130546","0.279515109708413","0.308665602552678"
"Ein wenig","2020","(Fach-)Abitur","Laendlicher Raum","437","0.367617388724449","0.341467822730786","0.393766954718113"
"Ein wenig","2020","AkademikerIn","Staedtischer Raum","1765","0.317938730521775","0.305880263712656","0.329997197330894"
"Ein wenig","2020","AkademikerIn","Laendlicher Raum","749","0.386044351654644","0.364949213343657","0.407139489965631"
"Gar nicht","2020","(noch) kein Abschluss","Staedtischer Raum","950","0.493227636930245","0.469133548423035","0.517321725437456"
"Gar nicht","2020","(noch) kein Abschluss","Laendlicher Raum","364","0.510999252542917","0.471166960484627","0.550831544601207"
"Gar nicht","2020","Hauptschule","Staedtischer Raum","1706","0.339086655549988","0.324855828246928","0.353317482853047"
"Gar nicht","2020","Hauptschule","Laendlicher Raum","979","0.30094354605882","0.282928015390424","0.318959076727216"
"Gar nicht","2020","Realschule","Staedtischer Raum","1647","0.460908077010849","0.444363308720235","0.477452845301463"
"Gar nicht","2020","Realschule","Laendlicher Raum","1249","0.427667551351441","0.409213478859473","0.44612162384341"
"Gar nicht","2020","(Fach-)Abitur","Staedtischer Raum","2325","0.611667464161866","0.596076946473972","0.62725798184976"
"Gar nicht","2020","(Fach-)Abitur","Laendlicher Raum","773","0.566283282334807","0.539405313000957","0.593161251668657"
"Gar nicht","2020","AkademikerIn","Staedtischer Raum","3546","0.608107616263824","0.595466590603868","0.620748641923781"
"Gar nicht","2020","AkademikerIn","Laendlicher Raum","1102","0.501576203980593","0.479910983019197","0.523241424941989"
