"ple0004","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ein wenig","2003","Realschule","Laendlicher Raum","","","",""
"Ein wenig","2003","(Fach-)Abitur","Staedtischer Raum","","","",""
"Ein wenig","2003","(Fach-)Abitur","Laendlicher Raum","","","",""
"Ein wenig","2003","AkademikerIn","Staedtischer Raum","","","",""
"Ein wenig","2003","AkademikerIn","Laendlicher Raum","","","",""
"Gar nicht","2003","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Gar nicht","2003","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Gar nicht","2003","Hauptschule","Staedtischer Raum","","","",""
"Gar nicht","2003","Hauptschule","Laendlicher Raum","","","",""
"Gar nicht","2003","Realschule","Staedtischer Raum","","","",""
"Gar nicht","2003","Realschule","Laendlicher Raum","","","",""
"Gar nicht","2003","(Fach-)Abitur","Staedtischer Raum","","","",""
"Gar nicht","2003","(Fach-)Abitur","Laendlicher Raum","","","",""
"Gar nicht","2003","AkademikerIn","Staedtischer Raum","","","",""
"Gar nicht","2003","AkademikerIn","Laendlicher Raum","","","",""
"Stark","2004","(noch) kein Abschluss","Staedtischer Raum","44","0.089905153187363","0.0678811526791182","0.111929153695608"
"Stark","2004","(noch) kein Abschluss","Laendlicher Raum","12","","",""
"Stark","2004","Hauptschule","Staedtischer Raum","903","0.194725720211066","0.18400907339249","0.205442367029643"
"Stark","2004","Hauptschule","Laendlicher Raum","475","0.178333115113307","0.164149461192565","0.192516769034049"
"Stark","2004","Realschule","Staedtischer Raum","212","","",""
"Stark","2004","Realschule","Laendlicher Raum","121","","",""
"Stark","2004","(Fach-)Abitur","Staedtischer Raum","91","0.0685980668014211","0.0570075360581133","0.080188597544729"
"Stark","2004","(Fach-)Abitur","Laendlicher Raum","25","","",""
"Stark","2004","AkademikerIn","Staedtischer Raum","158","","",""
"Stark","2004","AkademikerIn","Laendlicher Raum","82","0.08410716398035","0.0687821230158447","0.0994322049448552"
"Ein wenig","2004","(noch) kein Abschluss","Staedtischer Raum","112","","",""
"Ein wenig","2004","(noch) kein Abschluss","Laendlicher Raum","44","0.210424788783237","0.16078345845898","0.260066119107495"
"Ein wenig","2004","Hauptschule","Staedtischer Raum","1826","","",""
"Ein wenig","2004","Hauptschule","Laendlicher Raum","1056","","",""
"Ein wenig","2004","Realschule","Staedtischer Raum","833","0.258538003404582","0.24364712570733","0.273428881101833"
"Ein wenig","2004","Realschule","Laendlicher Raum","639","0.279210235262354","0.260828349882034","0.297592120642675"
"Ein wenig","2004","(Fach-)Abitur","Staedtischer Raum","378","0.228095810178168","0.208855185392644","0.247336434963691"
"Ein wenig","2004","(Fach-)Abitur","Laendlicher Raum","98","0.193478775702876","0.161049650844728","0.225907900561024"
"Ein wenig","2004","AkademikerIn","Staedtischer Raum","706","0.256704845864678","0.241136055106583","0.272273636622773"
"Ein wenig","2004","AkademikerIn","Laendlicher Raum","394","0.32416200997117","0.298317685968937","0.350006333973402"
"Gar nicht","2004","(noch) kein Abschluss","Staedtischer Raum","492","0.709272376427004","0.674309250028642","0.744235502825366"
"Gar nicht","2004","(noch) kein Abschluss","Laendlicher Raum","203","","",""
"Gar nicht","2004","Hauptschule","Staedtischer Raum","2516","","",""
"Gar nicht","2004","Hauptschule","Laendlicher Raum","1267","","",""
"Gar nicht","2004","Realschule","Staedtischer Raum","2276","","",""
"Gar nicht","2004","Realschule","Laendlicher Raum","1528","","",""
"Gar nicht","2004","(Fach-)Abitur","Staedtischer Raum","1358","","",""
"Gar nicht","2004","(Fach-)Abitur","Laendlicher Raum","447","0.747988328252377","0.712345808300287","0.783630848204467"
"Gar nicht","2004","AkademikerIn","Staedtischer Raum","2160","","",""
"Gar nicht","2004","AkademikerIn","Laendlicher Raum","784","0.59173082604848","0.564591552988779","0.618870099108182"
"Stark","2005","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stark","2005","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stark","2005","Hauptschule","Staedtischer Raum","","","",""
"Stark","2005","Hauptschule","Laendlicher Raum","","","",""
"Stark","2005","Realschule","Staedtischer Raum","","","",""
"Stark","2005","Realschule","Laendlicher Raum","","","",""
"Stark","2005","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stark","2005","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stark","2005","AkademikerIn","Staedtischer Raum","","","",""
"Stark","2005","AkademikerIn","Laendlicher Raum","","","",""
"Ein wenig","2005","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Ein wenig","2005","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Ein wenig","2005","Hauptschule","Staedtischer Raum","","","",""
"Ein wenig","2005","Hauptschule","Laendlicher Raum","","","",""
"Ein wenig","2005","Realschule","Staedtischer Raum","","","",""
"Ein wenig","2005","Realschule","Laendlicher Raum","","","",""
"Ein wenig","2005","(Fach-)Abitur","Staedtischer Raum","","","",""
"Ein wenig","2005","(Fach-)Abitur","Laendlicher Raum","","","",""
"Ein wenig","2005","AkademikerIn","Staedtischer Raum","","","",""
"Ein wenig","2005","AkademikerIn","Laendlicher Raum","","","",""
"Gar nicht","2005","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Gar nicht","2005","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Gar nicht","2005","Hauptschule","Staedtischer Raum","","","",""
"Gar nicht","2005","Hauptschule","Laendlicher Raum","","","",""
"Gar nicht","2005","Realschule","Staedtischer Raum","","","",""
"Gar nicht","2005","Realschule","Laendlicher Raum","","","",""
"Gar nicht","2005","(Fach-)Abitur","Staedtischer Raum","","","",""
"Gar nicht","2005","(Fach-)Abitur","Laendlicher Raum","","","",""
"Gar nicht","2005","AkademikerIn","Staedtischer Raum","","","",""
"Gar nicht","2005","AkademikerIn","Laendlicher Raum","","","",""
"Stark","2006","(noch) kein Abschluss","Staedtischer Raum","46","0.110139539947742","0.0816541817692442","0.13862489812624"
"Stark","2006","(noch) kein Abschluss","Laendlicher Raum","18","","",""
"Stark","2006","Hauptschule","Staedtischer Raum","879","0.182861498016568","0.172346971446933","0.193376024586203"
"Stark","2006","Hauptschule","Laendlicher Raum","526","0.186934702425312","0.172721012145789","0.201148392704834"
"Stark","2006","Realschule","Staedtischer Raum","217","","",""
"Stark","2006","Realschule","Laendlicher Raum","150","","",""
"Stark","2006","(Fach-)Abitur","Staedtischer Raum","84","0.0514862159482756","0.0414189349255167","0.0615534969710344"
"Stark","2006","(Fach-)Abitur","Laendlicher Raum","23","","",""
"Stark","2006","AkademikerIn","Staedtischer Raum","175","","",""
"Stark","2006","AkademikerIn","Laendlicher Raum","108","","",""
"Ein wenig","2006","(noch) kein Abschluss","Staedtischer Raum","106","","",""
"Ein wenig","2006","(noch) kein Abschluss","Laendlicher Raum","35","0.205188469201237","0.147152108106777","0.263224830295698"
"Ein wenig","2006","Hauptschule","Staedtischer Raum","1903","","",""
"Ein wenig","2006","Hauptschule","Laendlicher Raum","1095","","",""
"Ein wenig","2006","Realschule","Staedtischer Raum","887","0.278212580542306","0.263035663732787","0.293389497351824"
"Ein wenig","2006","Realschule","Laendlicher Raum","741","0.311710917647909","0.293144857623146","0.330276977672672"
"Ein wenig","2006","(Fach-)Abitur","Staedtischer Raum","398","0.236687753917644","0.217324252537256","0.256051255298033"
"Ein wenig","2006","(Fach-)Abitur","Laendlicher Raum","125","","",""
"Ein wenig","2006","AkademikerIn","Staedtischer Raum","780","0.246962360586461","0.232094922419837","0.261829798753086"
"Ein wenig","2006","AkademikerIn","Laendlicher Raum","432","0.330365180729493","0.305210070046133","0.355520291412853"
"Gar nicht","2006","(noch) kein Abschluss","Staedtischer Raum","312","0.617883121307445","0.573671099311965","0.662095143302925"
"Gar nicht","2006","(noch) kein Abschluss","Laendlicher Raum","133","","",""
"Gar nicht","2006","Hauptschule","Staedtischer Raum","2410","","",""
"Gar nicht","2006","Hauptschule","Laendlicher Raum","1269","","",""
"Gar nicht","2006","Realschule","Staedtischer Raum","2245","","",""
"Gar nicht","2006","Realschule","Laendlicher Raum","1500","","",""
"Gar nicht","2006","(Fach-)Abitur","Staedtischer Raum","1369","","",""
"Gar nicht","2006","(Fach-)Abitur","Laendlicher Raum","451","0.717189225938624","0.681123096798218","0.75325535507903"
"Gar nicht","2006","AkademikerIn","Staedtischer Raum","2277","","",""
"Gar nicht","2006","AkademikerIn","Laendlicher Raum","803","0.57182946655775","0.545365695048808","0.598293238066692"
"Stark","2007","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stark","2007","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stark","2007","Hauptschule","Staedtischer Raum","","","",""
"Stark","2007","Hauptschule","Laendlicher Raum","","","",""
"Stark","2007","Realschule","Staedtischer Raum","","","",""
"Stark","2007","Realschule","Laendlicher Raum","","","",""
"Stark","2007","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stark","2007","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stark","2007","AkademikerIn","Staedtischer Raum","","","",""
"Stark","2007","AkademikerIn","Laendlicher Raum","","","",""
"Ein wenig","2007","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Ein wenig","2007","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Ein wenig","2007","Hauptschule","Staedtischer Raum","","","",""
"Ein wenig","2007","Hauptschule","Laendlicher Raum","","","",""
"Ein wenig","2007","Realschule","Staedtischer Raum","","","",""
"Ein wenig","2007","Realschule","Laendlicher Raum","","","",""
"Ein wenig","2007","(Fach-)Abitur","Staedtischer Raum","","","",""
"Ein wenig","2007","(Fach-)Abitur","Laendlicher Raum","","","",""
"Ein wenig","2007","AkademikerIn","Staedtischer Raum","","","",""
"Ein wenig","2007","AkademikerIn","Laendlicher Raum","","","",""
"Gar nicht","2007","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Gar nicht","2007","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Gar nicht","2007","Hauptschule","Staedtischer Raum","","","",""
"Gar nicht","2007","Hauptschule","Laendlicher Raum","","","",""
"Gar nicht","2007","Realschule","Staedtischer Raum","","","",""
"Gar nicht","2007","Realschule","Laendlicher Raum","","","",""
"Gar nicht","2007","(Fach-)Abitur","Staedtischer Raum","","","",""
"Gar nicht","2007","(Fach-)Abitur","Laendlicher Raum","","","",""
"Gar nicht","2007","AkademikerIn","Staedtischer Raum","","","",""
"Gar nicht","2007","AkademikerIn","Laendlicher Raum","","","",""
"Stark","2008","(noch) kein Abschluss","Staedtischer Raum","32","0.0787024677600858","0.0516285926189234","0.105776342901248"
"Stark","2008","(noch) kein Abschluss","Laendlicher Raum","11","","",""
"Stark","2008","Hauptschule","Staedtischer Raum","757","0.184352925815167","0.172800302217539","0.195905549412795"
"Stark","2008","Hauptschule","Laendlicher Raum","460","0.184486939019667","0.169187136716274","0.199786741323059"
"Stark","2008","Realschule","Staedtischer Raum","217","","",""
"Stark","2008","Realschule","Laendlicher Raum","144","","",""
"Stark","2008","(Fach-)Abitur","Staedtischer Raum","81","0.0611208787690189","0.0494986973777817","0.0727430601602562"
"Stark","2008","(Fach-)Abitur","Laendlicher Raum","27","","",""
"Stark","2008","AkademikerIn","Staedtischer Raum","169","","",""
"Stark","2008","AkademikerIn","Laendlicher Raum","103","","",""
"Ein wenig","2008","(noch) kein Abschluss","Staedtischer Raum","81","0.252799356182666","0.209101222070947","0.296497490294384"
"Ein wenig","2008","(noch) kein Abschluss","Laendlicher Raum","30","0.196032205076209","0.135457799979453","0.256606610172965"
"Ein wenig","2008","Hauptschule","Staedtischer Raum","1557","","",""
"Ein wenig","2008","Hauptschule","Laendlicher Raum","971","0.392924163411835","0.373659412940312","0.412188913883358"
"Ein wenig","2008","Realschule","Staedtischer Raum","774","0.260893045471429","0.245132212481669","0.276653878461189"
"Ein wenig","2008","Realschule","Laendlicher Raum","666","0.312908137831398","0.293142472806152","0.332673802856644"
"Ein wenig","2008","(Fach-)Abitur","Staedtischer Raum","366","0.229247370251505","0.208853591536007","0.249641148967003"
"Ein wenig","2008","(Fach-)Abitur","Laendlicher Raum","107","","",""
"Ein wenig","2008","AkademikerIn","Staedtischer Raum","753","0.253799737019875","0.238130222252009","0.269469251787741"
"Ein wenig","2008","AkademikerIn","Laendlicher Raum","378","0.310865896461102","0.284957456257833","0.336774336664371"
"Gar nicht","2008","(noch) kein Abschluss","Staedtischer Raum","267","","",""
"Gar nicht","2008","(noch) kein Abschluss","Laendlicher Raum","124","","",""
"Gar nicht","2008","Hauptschule","Staedtischer Raum","2014","","",""
"Gar nicht","2008","Hauptschule","Laendlicher Raum","1038","","",""
"Gar nicht","2008","Realschule","Staedtischer Raum","1991","","",""
"Gar nicht","2008","Realschule","Laendlicher Raum","1304","","",""
"Gar nicht","2008","(Fach-)Abitur","Staedtischer Raum","1185","","",""
"Gar nicht","2008","(Fach-)Abitur","Laendlicher Raum","404","0.714437027493072","0.676269864670717","0.752604190315427"
"Gar nicht","2008","AkademikerIn","Staedtischer Raum","2041","","",""
"Gar nicht","2008","AkademikerIn","Laendlicher Raum","745","0.597977562050211","0.570532106327329","0.625423017773093"
"Stark","2009","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stark","2009","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stark","2009","Hauptschule","Staedtischer Raum","","","",""
"Stark","2009","Hauptschule","Laendlicher Raum","","","",""
"Stark","2009","Realschule","Staedtischer Raum","","","",""
"Stark","2009","Realschule","Laendlicher Raum","","","",""
"Stark","2009","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stark","2009","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stark","2009","AkademikerIn","Staedtischer Raum","","","",""
"Stark","2009","AkademikerIn","Laendlicher Raum","","","",""
"Ein wenig","2009","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Ein wenig","2009","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Ein wenig","2009","Hauptschule","Staedtischer Raum","","","",""
"Ein wenig","2009","Hauptschule","Laendlicher Raum","","","",""
"Ein wenig","2009","Realschule","Staedtischer Raum","","","",""
"Ein wenig","2009","Realschule","Laendlicher Raum","","","",""
"Ein wenig","2009","(Fach-)Abitur","Staedtischer Raum","","","",""
"Ein wenig","2009","(Fach-)Abitur","Laendlicher Raum","","","",""
"Ein wenig","2009","AkademikerIn","Staedtischer Raum","","","",""
"Ein wenig","2009","AkademikerIn","Laendlicher Raum","","","",""
"Gar nicht","2009","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Gar nicht","2009","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Gar nicht","2009","Hauptschule","Staedtischer Raum","","","",""
"Gar nicht","2009","Hauptschule","Laendlicher Raum","","","",""
"Gar nicht","2009","Realschule","Staedtischer Raum","","","",""
"Gar nicht","2009","Realschule","Laendlicher Raum","","","",""
"Gar nicht","2009","(Fach-)Abitur","Staedtischer Raum","","","",""
"Gar nicht","2009","(Fach-)Abitur","Laendlicher Raum","","","",""
"Gar nicht","2009","AkademikerIn","Staedtischer Raum","","","",""
"Gar nicht","2009","AkademikerIn","Laendlicher Raum","","","",""
"Stark","2010","(noch) kein Abschluss","Staedtischer Raum","30","0.138393614030534","0.0997035135410001","0.177083714520067"
"Stark","2010","(noch) kein Abschluss","Laendlicher Raum","10","","",""
"Stark","2010","Hauptschule","Staedtischer Raum","663","0.201335677595892","0.188146574369952","0.214524780821832"
"Stark","2010","Hauptschule","Laendlicher Raum","384","0.189995926920203","0.172947340967878","0.207044512872528"
"Stark","2010","Realschule","Staedtischer Raum","218","","",""
"Stark","2010","Realschule","Laendlicher Raum","143","","",""
"Stark","2010","(Fach-)Abitur","Staedtischer Raum","86","0.0704308703289779","0.0570800805360629","0.0837816601218929"
"Stark","2010","(Fach-)Abitur","Laendlicher Raum","21","","",""
"Stark","2010","AkademikerIn","Staedtischer Raum","152","","",""
"Stark","2010","AkademikerIn","Laendlicher Raum","94","0.104766019550118","0.0869019820749251","0.12263005702531"
"Ein wenig","2010","(noch) kein Abschluss","Staedtischer Raum","56","0.214382258309768","0.168400302490242","0.260364214129294"
"Ein wenig","2010","(noch) kein Abschluss","Laendlicher Raum","23","","",""
"Ein wenig","2010","Hauptschule","Staedtischer Raum","1352","","",""
"Ein wenig","2010","Hauptschule","Laendlicher Raum","852","0.428866664118034","0.407358540867541","0.450374787368528"
"Ein wenig","2010","Realschule","Staedtischer Raum","757","0.301890362956655","0.284176035054754","0.319604690858557"
"Ein wenig","2010","Realschule","Laendlicher Raum","645","0.363521926821814","0.34171469855838","0.385329155085248"
"Ein wenig","2010","(Fach-)Abitur","Staedtischer Raum","297","","",""
"Ein wenig","2010","(Fach-)Abitur","Laendlicher Raum","117","","",""
"Ein wenig","2010","AkademikerIn","Staedtischer Raum","741","0.287796392259267","0.270722577852976","0.304870206665558"
"Ein wenig","2010","AkademikerIn","Laendlicher Raum","376","0.370909461009392","0.342732662096569","0.399086259922215"
"Gar nicht","2010","(noch) kein Abschluss","Staedtischer Raum","220","","",""
"Gar nicht","2010","(noch) kein Abschluss","Laendlicher Raum","76","0.579550958400112","0.486881347469865","0.672220569330359"
"Gar nicht","2010","Hauptschule","Staedtischer Raum","1536","","",""
"Gar nicht","2010","Hauptschule","Laendlicher Raum","798","0.381137408961762","0.360031186030941","0.402243631892584"
"Gar nicht","2010","Realschule","Staedtischer Raum","1605","","",""
"Gar nicht","2010","Realschule","Laendlicher Raum","1081","","",""
"Gar nicht","2010","(Fach-)Abitur","Staedtischer Raum","1028","","",""
"Gar nicht","2010","(Fach-)Abitur","Laendlicher Raum","348","0.686877858413382","0.645646598650731","0.728109118176033"
"Gar nicht","2010","AkademikerIn","Staedtischer Raum","1808","","",""
"Gar nicht","2010","AkademikerIn","Laendlicher Raum","659","0.52432451944049","0.495193439391986","0.553455599488994"
"Stark","2011","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stark","2011","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stark","2011","Hauptschule","Staedtischer Raum","","","",""
"Stark","2011","Hauptschule","Laendlicher Raum","","","",""
"Stark","2011","Realschule","Staedtischer Raum","","","",""
"Stark","2011","Realschule","Laendlicher Raum","","","",""
"Stark","2011","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stark","2011","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stark","2011","AkademikerIn","Staedtischer Raum","","","",""
"Stark","2011","AkademikerIn","Laendlicher Raum","","","",""
"Ein wenig","2011","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Ein wenig","2011","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Ein wenig","2011","Hauptschule","Staedtischer Raum","","","",""
"Ein wenig","2011","Hauptschule","Laendlicher Raum","","","",""
"Ein wenig","2011","Realschule","Staedtischer Raum","","","",""
"Ein wenig","2011","Realschule","Laendlicher Raum","","","",""
"Ein wenig","2011","(Fach-)Abitur","Staedtischer Raum","","","",""
"Ein wenig","2011","(Fach-)Abitur","Laendlicher Raum","","","",""
"Ein wenig","2011","AkademikerIn","Staedtischer Raum","","","",""
"Ein wenig","2011","AkademikerIn","Laendlicher Raum","","","",""
"Gar nicht","2011","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Gar nicht","2011","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Gar nicht","2011","Hauptschule","Staedtischer Raum","","","",""
"Gar nicht","2011","Hauptschule","Laendlicher Raum","","","",""
"Gar nicht","2011","Realschule","Staedtischer Raum","","","",""
"Gar nicht","2011","Realschule","Laendlicher Raum","","","",""
"Gar nicht","2011","(Fach-)Abitur","Staedtischer Raum","","","",""
"Gar nicht","2011","(Fach-)Abitur","Laendlicher Raum","","","",""
"Gar nicht","2011","AkademikerIn","Staedtischer Raum","","","",""
"Gar nicht","2011","AkademikerIn","Laendlicher Raum","","","",""
"Stark","2012","(noch) kein Abschluss","Staedtischer Raum","48","0.155304090813095","0.118791400443709","0.191816781182482"
"Stark","2012","(noch) kein Abschluss","Laendlicher Raum","26","","",""
"Stark","2012","Hauptschule","Staedtischer Raum","755","0.183830079775098","0.172143418792184","0.195516740758012"
"Stark","2012","Hauptschule","Laendlicher Raum","534","0.203613890202319","0.188450052498475","0.218777727906163"
"Stark","2012","Realschule","Staedtischer Raum","277","","",""
"Stark","2012","Realschule","Laendlicher Raum","212","","",""
"Stark","2012","(Fach-)Abitur","Staedtischer Raum","105","","",""
"Stark","2012","(Fach-)Abitur","Laendlicher Raum","34","0.0517165711680702","0.0347441750511902","0.0686889672849502"
"Stark","2012","AkademikerIn","Staedtischer Raum","200","","",""
"Stark","2012","AkademikerIn","Laendlicher Raum","119","","",""
"Ein wenig","2012","(noch) kein Abschluss","Staedtischer Raum","83","0.27247639159832","0.227592533961231","0.31736024923541"
"Ein wenig","2012","(noch) kein Abschluss","Laendlicher Raum","44","0.260918651669249","0.194116149315407","0.327721154023092"
"Ein wenig","2012","Hauptschule","Staedtischer Raum","1662","","",""
"Ein wenig","2012","Hauptschule","Laendlicher Raum","1100","","",""
"Ein wenig","2012","Realschule","Staedtischer Raum","914","0.314268631060605","0.297892650972808","0.330644611148401"
"Ein wenig","2012","Realschule","Laendlicher Raum","805","0.359922430135862","0.34054120580163","0.379303654470095"
"Ein wenig","2012","(Fach-)Abitur","Staedtischer Raum","433","0.261622883419966","0.241135620591051","0.282110146248882"
"Ein wenig","2012","(Fach-)Abitur","Laendlicher Raum","163","","",""
"Ein wenig","2012","AkademikerIn","Staedtischer Raum","887","0.274177772936201","0.25886206186608","0.289493484006322"
"Ein wenig","2012","AkademikerIn","Laendlicher Raum","456","0.36638173587028","0.340997692704403","0.391765779036158"
"Gar nicht","2012","(noch) kein Abschluss","Staedtischer Raum","247","","",""
"Gar nicht","2012","(noch) kein Abschluss","Laendlicher Raum","96","0.540632190396043","0.464822403337736","0.616441977454349"
"Gar nicht","2012","Hauptschule","Staedtischer Raum","1803","","",""
"Gar nicht","2012","Hauptschule","Laendlicher Raum","1075","","",""
"Gar nicht","2012","Realschule","Staedtischer Raum","1896","","",""
"Gar nicht","2012","Realschule","Laendlicher Raum","1339","","",""
"Gar nicht","2012","(Fach-)Abitur","Staedtischer Raum","1230","","",""
"Gar nicht","2012","(Fach-)Abitur","Laendlicher Raum","457","0.690015304209808","0.654570000253309","0.725460608166307"
"Gar nicht","2012","AkademikerIn","Staedtischer Raum","2172","","",""
"Gar nicht","2012","AkademikerIn","Laendlicher Raum","809","0.535574417962351","0.509299097276064","0.561849738648638"
"Stark","2013","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stark","2013","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stark","2013","Hauptschule","Staedtischer Raum","","","",""
"Stark","2013","Hauptschule","Laendlicher Raum","","","",""
"Stark","2013","Realschule","Staedtischer Raum","","","",""
"Stark","2013","Realschule","Laendlicher Raum","","","",""
"Stark","2013","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stark","2013","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stark","2013","AkademikerIn","Staedtischer Raum","","","",""
"Stark","2013","AkademikerIn","Laendlicher Raum","","","",""
"Ein wenig","2013","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Ein wenig","2013","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Ein wenig","2013","Hauptschule","Staedtischer Raum","","","",""
"Ein wenig","2013","Hauptschule","Laendlicher Raum","","","",""
"Ein wenig","2013","Realschule","Staedtischer Raum","","","",""
"Ein wenig","2013","Realschule","Laendlicher Raum","","","",""
"Ein wenig","2013","(Fach-)Abitur","Staedtischer Raum","","","",""
"Ein wenig","2013","(Fach-)Abitur","Laendlicher Raum","","","",""
"Ein wenig","2013","AkademikerIn","Staedtischer Raum","","","",""
"Ein wenig","2013","AkademikerIn","Laendlicher Raum","","","",""
"Gar nicht","2013","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Gar nicht","2013","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Gar nicht","2013","Hauptschule","Staedtischer Raum","","","",""
