year,age_gr,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,18-29 J.,1. Quintil,207,1.4254752803683939,1.3310420921185846,1.5199084686182032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,18-29 J.,2. Quintil,73,1.1515113807260728,1.0929653969766127,1.210057364475533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,18-29 J.,3. Quintil,,,,,,,,,,,,
1984,18-29 J.,4. Quintil,,,,,,,,,,,,
1984,18-29 J.,5. Quintil,,,,,,,,,,,,
1984,30-45 J.,1. Quintil,242,1.321621797324707,1.2599419043411642,1.38330169030825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,30-45 J.,2. Quintil,97,1.3073353862941002,1.1962196887881669,1.4184510838000335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,30-45 J.,3. Quintil,34,1.2560544951295862,1.1264244888382573,1.3856845014209151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,30-45 J.,4. Quintil,,,,,,,,,,,,
1984,30-45 J.,5. Quintil,,,,,,,,,,,,
1984,46-65 J.,1. Quintil,226,1.3912504546823639,1.309193815561784,1.4733070938029438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,46-65 J.,2. Quintil,93,1.4397638219478273,1.3247666929755986,1.554760950920056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,46-65 J.,3. Quintil,37,1.185987190571783,1.0455304182413423,1.3264439629022236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,46-65 J.,4. Quintil,,,,,,,,,,,,
1984,46-65 J.,5. Quintil,,,,,,,,,,,,
1984,66 und älter,1. Quintil,125,1.3491452772222206,1.2543479061597804,1.4439426482846607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,66 und älter,2. Quintil,30,1.3877667236812197,1.2855079340834923,1.490025513278947,1.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0
1984,66 und älter,3. Quintil,,,,,,,,,,,,
1984,66 und älter,4. Quintil,,,,,,,,,,,,
1984,66 und älter,5. Quintil,,,,,,,,,,,,
