year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,1269,1.3533959330808143,1.3235554261585334,1.3832364400030952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985,West,1148,1.4597346205926416,1.4142376422754872,1.505231598909796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986,West,1167,1.6027178433656555,1.5113238156936026,1.6941118710377083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987,West,1133,1.5400003537393234,1.4767435899339387,1.6032571175447081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1988,West,1099,1.5829171160578916,1.5130238849892963,1.652810347126487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1989,West,1033,1.5965651695499863,1.5027829767055543,1.6903473623944183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1990,West,,,,,,,,,,,,
1990,East,,,,,,,,,,,,
1991,West,1068,1.5833941069743407,1.5210437507552224,1.645744463193459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1991,East,,,,,,,,,,,,
1992,West,1039,1.465357481265761,1.4205554267729918,1.5101595357585302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1992,East,308,1.591523621490011,1.421365435996056,1.7616818069839661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1993,West,,,,,,,,,,,,
1993,East,,,,,,,,,,,,
1994,West,1034,1.4826025635687123,1.4248757624154509,1.5403293647219738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1994,East,349,1.4502883198256589,1.3775624181630926,1.5230142214882252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1995,West,1045,1.5020443579468246,1.4595880245224517,1.5445006913711974,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0
1995,East,402,1.531599039185277,1.4265298573644667,1.6366682210060872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
