year,bula_h,ple0014,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2011,Lower Saxony,Yes,0.009967374168214001,185,20720,0.009942392635089678,0.009992355701338324
2011,Lower Saxony,No,0.08705480052536851,1723,20720,0.08698390437228029,0.08712569667845674
2011,Bremen,No,0.00863350643450293,122,20720,0.008610240811838135,0.008656772057167724
2011,North Rhine-Westphalia,Yes,0.02268944514446338,409,20720,0.022651996837690605,0.022726893451236158
2011,North Rhine-Westphalia,No,0.19933697749123028,3722,20720,0.19923651064401646,0.1994374443384441
2011,Hesse,Yes,0.006993827366537246,128,20720,0.006972869967550226,0.007014784765524266
2011,Hesse,No,0.06581453913442682,1281,20720,0.06575218267794551,0.06587689559090813
2011,"Rhineland-Palatinate, Saarland",Yes,0.005002753292062988,105,20720,0.004985010603225913,0.005020495980900063
2011,"Rhineland-Palatinate, Saarland",No,0.05409759970451421,1101,20720,0.05404071230056759,0.054154487108460825
2011,Baden-Wuerttemberg,Yes,0.010955457479734275,189,20720,0.010929280041852358,0.010981634917616192
2011,Baden-Wuerttemberg,No,0.11612822222663789,2297,20720,0.11604765331894817,0.11620879113432761
2011,Bavaria,Yes,0.014774188326631077,289,20720,0.014743847761945426,0.014804528891316728
2011,Bavaria,No,0.13666982980746095,2895,20720,0.13658344671661724,0.13675621289830467
2011,Berlin,Yes,0.005596292893062391,93,20720,0.005577532776224901,0.0056150530098998805
2011,Berlin,No,0.03643355860462352,688,20720,0.03638643965692893,0.03648067755231812
2011,Brandenburg,Yes,0.0032762722404753417,96,20720,0.0032619014273138885,0.003290643053636795
2011,Brandenburg,No,0.027129592200583134,786,20720,0.02708873646039778,0.027170447940768488
2011,Mecklenburg-Western Pomerania,Yes,0.0029577261754180485,59,20720,0.002944069665574934,0.002971382685261163
2011,Mecklenburg-Western Pomerania,No,0.01756864190536448,456,20720,0.017535603113577755,0.017601680697151206
2011,Saxony,Yes,0.006046827703142343,145,20720,0.006027331469868505,0.006066323936416182
2011,Saxony,No,0.05121161775866764,1259,20720,0.051156184184645306,0.05126705133268997
2011,Saxony-Anhalt,Yes,0.0028536258916182933,82,20720,0.002840211161833004,0.0028670406214035826
2011,Saxony-Anhalt,No,0.027109053422082783,785,20720,0.027068212718888162,0.027149894125277404
2011,Thuringa,Yes,0.0032593285425281324,95,20720,0.003244994816035842,0.003273662269020423
2011,Thuringa,No,0.024255644506202607,789,20720,0.024216956318456107,0.02429433269394911
2013,Schleswig-Holstein,Yes,0.004418057314899871,67,18830,0.004400773508345716,0.004435341121454026
2013,Schleswig-Holstein,No,0.031488908335509255,526,18830,0.0314433973415806,0.03153441932943791
2013,Hamburg,No,0.019540715091367882,281,18830,0.019504643090999897,0.019576787091735867
2013,Lower Saxony,Yes,0.012269643165479564,183,18830,0.012240953836828836,0.012298332494130293
2013,Lower Saxony,No,0.08774724270714053,1592,18830,0.08767351010685866,0.0878209753074224
2013,Bremen,No,0.007099634360402582,110,18830,0.007077753920699477,0.007121514800105688
2013,North Rhine-Westphalia,Yes,0.025200209585399626,398,18830,0.025159364010931343,0.02524105515986791
2013,North Rhine-Westphalia,No,0.19093854166612634,3320,18830,0.19083611270317877,0.1910409706290739
2013,Hesse,Yes,0.007600958631236075,131,18830,0.007578324565594579,0.0076235926968775715
2013,Hesse,No,0.06231587687267678,1159,18830,0.06225288088996298,0.06237887285539057
2013,"Rhineland-Palatinate, Saarland",Yes,0.006699834185283572,110,18830,0.006678574467269919,0.006721093903297225
2013,"Rhineland-Palatinate, Saarland",No,0.05331915696920292,988,18830,0.05326060673318186,0.05337770720522398
2013,Baden-Wuerttemberg,Yes,0.012650803284464447,185,18830,0.01262167736404858,0.012679929204880314
2013,Baden-Wuerttemberg,No,0.11180671819523104,1938,18830,0.11172459366268689,0.11188884272777519
2013,Bavaria,Yes,0.016028681080073277,292,18830,0.015995952638022844,0.01606140952212371
2013,Bavaria,No,0.1343399969228668,2655,18830,0.134251125617036,0.1344288682286976
2013,Berlin,Yes,0.0056298296215106115,90,18830,0.0056103308662480466,0.005649328376773176
2013,Berlin,No,0.0365166632245783,678,18830,0.03646778078572118,0.036565545663435416
2013,Brandenburg,Yes,0.0038382611585978956,98,18830,0.003822146637339335,0.003854375679856456
2013,Brandenburg,No,0.027820710198252375,682,18830,0.027777851151515556,0.027863569244989193
2013,Mecklenburg-Western Pomerania,Yes,0.0027527743660236714,54,18830,0.002739119987292439,0.0027664287447549036
2013,Mecklenburg-Western Pomerania,No,0.01805690856517534,400,18830,0.01802220691898424,0.018091610211366443
2013,Saxony,Yes,0.006662139146313369,145,18830,0.006640938916801392,0.006683339375825346
2013,Saxony,No,0.05475433680849668,1190,18830,0.05469504880486238,0.05481362481213098
2013,Saxony-Anhalt,Yes,0.00342610475976662,76,18830,0.003410876850126194,0.003441332669407046
2013,Saxony-Anhalt,No,0.027188856210002006,683,18830,0.02714647289167709,0.02723123952832692
2013,Thuringa,Yes,0.003415988114861471,85,18830,0.0034007826272450547,0.0034311936024778874
2013,Thuringa,No,0.026472449459061048,714,18830,0.026430612856854063,0.026514286061268034
2015,Schleswig-Holstein,Yes,0.003726211260173698,74,25034,0.0037115617510666637,0.003740860769280732
2015,Schleswig-Holstein,No,0.03206990369358966,800,25034,0.032027542244525815,0.03211226514265351
2015,Hamburg,Yes,0.0018180351794829302,31,25034,0.0018077926792237106,0.0018282776797421498
2015,Hamburg,No,0.020255154988974462,395,25034,0.020221284281990298,0.020289025695958626
2015,Lower Saxony,Yes,0.009451118569256806,195,25034,0.009427854828762959,0.009474382309750654
2015,Lower Saxony,No,0.08772843387858491,2226,25034,0.08766041456568748,0.08779645319148234
2015,Bremen,No,0.008353830027594442,166,25034,0.008331946306575345,0.008375713748613539
2015,North Rhine-Westphalia,Yes,0.024612886622240315,434,25034,0.024575632892020614,0.024650140352460017
2015,North Rhine-Westphalia,No,0.19427005740491643,4731,25034,0.19417493174803663,0.19436518306179623
2015,Hesse,Yes,0.006597684196504107,127,25034,0.0065782190207734695,0.006617149372234744
2015,Hesse,No,0.06612923593237278,1578,25034,0.06606948562757244,0.06618898623717313
2015,"Rhineland-Palatinate, Saarland",Yes,0.006333097379242661,122,25034,0.006314023963373495,0.006352170795111827
2015,"Rhineland-Palatinate, Saarland",No,0.05404781862684094,1374,25034,0.05399345309265901,0.054102184161022866
2015,Baden-Wuerttemberg,Yes,0.011892807766562801,206,25034,0.011866743577774733,0.011918871955350869
2015,Baden-Wuerttemberg,No,0.12012115594432655,2779,25034,0.12004298935329519,0.12019932253535792
2015,Bavaria,Yes,0.012826069543300633,283,25034,0.012799014787580122,0.012853124299021143
2015,Bavaria,No,0.13764903891015257,3744,25034,0.13756620110175002,0.1377318767185551
2015,Berlin,Yes,0.0053920596875983795,97,25034,0.005374451960867708,0.005409667414329051
2015,Berlin,No,0.03578593868241016,815,25034,0.03574127619364969,0.03583060117117063
2015,Brandenburg,Yes,0.0035222029327375086,109,25034,0.0035079586369521913,0.003536447228522826
2015,Brandenburg,No,0.027378700686254802,875,25034,0.02733946526789138,0.027417936104618224
2015,Mecklenburg-Western Pomerania,Yes,0.002336702081693621,61,25034,0.002325093112640707,0.002348311050746535
2015,Mecklenburg-Western Pomerania,No,0.01728246860254576,496,25034,0.017251134502691702,0.017313802702399815
2015,Saxony,Yes,0.006370750064795516,161,25034,0.006351620396023679,0.006389879733567353
2015,Saxony,No,0.050247503753857795,1350,25034,0.05019497919054381,0.05030002831717178
2015,Saxony-Anhalt,Yes,0.003906535197866477,94,25034,0.003891536764461643,0.00392153363127131
2015,Saxony-Anhalt,No,0.02386201536805409,791,25034,0.023825320177281433,0.02389871055882675
2015,Thuringa,Yes,0.002601131794564721,85,25034,0.0025888851927553438,0.002613378396374098
2015,Thuringa,No,0.023431451223504457,835,25034,0.023395080583501555,0.02346782186350736
2017,Schleswig-Holstein,Yes,0.003580106105456482,72,26539,0.0035659235706964596,0.0035942886402165045
2017,Schleswig-Holstein,No,0.03311744755509191,879,26539,0.03307495625659618,0.033159938853587645
2017,Hamburg,Yes,0.0025802671054663833,40,26539,0.0025682207403119376,0.002592313470620829
2017,Hamburg,No,0.020712433515766113,426,26539,0.020678614933552244,0.02074625209797998
2017,Lower Saxony,Yes,0.009408345829397445,208,26539,0.009385421920105315,0.009431269738689576
2017,Lower Saxony,No,0.08752409170175797,2489,26539,0.08745698603091717,0.08759119737259877
2017,Bremen,No,0.008686425386315949,210,26539,0.008664390501429486,0.008708460271202412
2017,North Rhine-Westphalia,Yes,0.021663681483835684,419,26539,0.02162911183789975,0.02169825112977162
2017,North Rhine-Westphalia,No,0.19561911869651608,5105,26539,0.19552492513211583,0.19571331226091632
2017,Hesse,Yes,0.0063429659896135976,131,26539,0.006324114348660948,0.006361817630566247
2017,Hesse,No,0.06884463865751601,1658,26539,0.0687845170133161,0.06890476030171593
2017,"Rhineland-Palatinate, Saarland",Yes,0.0061407321326471835,126,26539,0.00612218156364763,0.006159282701646737
2017,"Rhineland-Palatinate, Saarland",No,0.051839339043229356,1398,26539,0.05178669425212937,0.051891983834329344
2017,Baden-Wuerttemberg,Yes,0.011524730137197233,209,26539,0.011499385679717518,0.011550074594676949
2017,Baden-Wuerttemberg,No,0.12104805685494602,2809,26539,0.12097060243800015,0.12112551127189189
2017,Bavaria,Yes,0.012805062011605629,291,26539,0.012778364116924346,0.012831759906286912
2017,Bavaria,No,0.1399849481083346,3920,26539,0.13990255736727947,0.1400673388493897
2017,Berlin,Yes,0.00516016580127718,110,26539,0.0051431523224899555,0.005177179280064404
2017,Berlin,No,0.03802669996109875,879,26539,0.03798128378755527,0.03807211613464224
2017,Brandenburg,Yes,0.003896338972992569,117,26539,0.0038815456633719153,0.003911132282613223
2017,Brandenburg,No,0.026275143961929308,916,26539,0.026237162175022952,0.026313125748835663
2017,Mecklenburg-Western Pomerania,Yes,0.002205877324542221,62,26539,0.0021947370508266875,0.0022170175982577545
2017,Mecklenburg-Western Pomerania,No,0.016242055349988772,511,26539,0.01621203959082808,0.016272071109149466
2017,Saxony,Yes,0.005677717372710923,155,26539,0.005659875715800376,0.00569555902962147
2017,Saxony,No,0.04745085423413974,1498,26539,0.04740037062144839,0.047501337846831096
2017,Saxony-Anhalt,Yes,0.003379315504324085,91,26539,0.003365535034280838,0.003393095974367332
2017,Saxony-Anhalt,No,0.024331681165642466,832,26539,0.024295094580773065,0.024368267750511867
2017,Thuringa,Yes,0.0026060538732596197,106,26539,0.002593947619547354,0.0026181601269718853
2017,Thuringa,No,0.023325706163400656,872,26539,0.023289865421457626,0.023361546905343686
2019,Schleswig-Holstein,Yes,0.004182092830722592,81,25713,0.004166751954944636,0.004197433706500549
2019,Schleswig-Holstein,No,0.03258372108612263,875,25713,0.03254151545601782,0.032625926716227445
2019,Hamburg,Yes,0.0023199606809049577,40,25713,0.002308524018355718,0.002331397343454197
2019,Hamburg,No,0.020768312272945188,489,25713,0.020734411727563525,0.02080221281832685
2019,Lower Saxony,Yes,0.009304105650350114,204,25713,0.00928128274909191,0.009326928551608318
2019,Lower Saxony,No,0.08830748248926809,2289,25713,0.08824003181425272,0.08837493316428346
2019,Bremen,No,0.00860329848793897,207,25713,0.008581344188501091,0.008625252787376848
2019,North Rhine-Westphalia,Yes,0.02200292294650584,471,25713,0.021968051310691572,0.022037794582320108
2019,North Rhine-Westphalia,No,0.1967085717738057,4935,25713,0.19661407617922377,0.19680306736838765
2019,Hesse,Yes,0.006326793248520201,132,25713,0.006307944741129972,0.00634564175591043
2019,Hesse,No,0.07095169413157545,1579,25713,0.07089066124848396,0.07101272701466695
2019,"Rhineland-Palatinate, Saarland",Yes,0.007041455673151163,150,25713,0.00702157824755329,0.007061333098749035
2019,"Rhineland-Palatinate, Saarland",No,0.05003105576216835,1316,25713,0.04997923093161787,0.05008288059271882
2019,Baden-Wuerttemberg,Yes,0.01272277616586228,240,25713,0.01269613373450918,0.012749418597215382
2019,Baden-Wuerttemberg,No,0.12014736020831857,2559,25713,0.1200700698286976,0.12022465058793953
2019,Bavaria,Yes,0.013148181803494353,308,25713,0.013121103454817637,0.013175260152171069
2019,Bavaria,No,0.1357596057162801,3643,25713,0.13567817918815267,0.13584103224440752
2019,Berlin,Yes,0.005747497540417348,121,25713,0.00572952741548198,0.0057654676653527154
2019,Berlin,No,0.03735695769892946,906,25713,0.037311877923746226,0.03740203747411269
2019,Brandenburg,Yes,0.0038248992310562177,129,25713,0.003810225478433292,0.003839572983679143
2019,Brandenburg,No,0.027181691459123095,982,25713,0.02714303541039519,0.027220347507851
2019,Mecklenburg-Western Pomerania,Yes,0.0026742925847127474,68,25713,0.002662015752510905,0.00268656941691459
2019,Mecklenburg-Western Pomerania,No,0.016558198241230407,543,25713,0.016527863225523853,0.01658853325693696
2019,Saxony,Yes,0.006411807121633818,164,25713,0.006392833213703621,0.006430781029564014
2019,Saxony,No,0.045982022374429,1470,25713,0.045932233114993,0.046031811633865
2019,Saxony-Anhalt,Yes,0.003918531583590967,95,25713,0.003903680010427581,0.003933383156754352
2019,Saxony-Anhalt,No,0.023392407205419075,794,25713,0.023356476904125525,0.023428337506712624
2019,Thuringa,Yes,0.002330817884972526,89,25713,0.0023193545547673627,0.0023422812151776893
2019,Thuringa,No,0.02371148614655072,834,25713,0.02367531753557463,0.02374765475752681
2021,Schleswig-Holstein,Yes,0.0030268067315696702,60,19154,0.0030138026000336043,0.003039810863105736
2021,Schleswig-Holstein,No,0.03422152883383817,765,19154,0.034178492454055395,0.03426456521362095
2021,Hamburg,Yes,0.004000083623428827,44,19154,0.003985141529786127,0.004015025717071528
2021,Hamburg,No,0.01916643848077594,406,19154,0.019133980938140338,0.019198896023411544
2021,Lower Saxony,Yes,0.01046535486304895,149,19154,0.010441264699457713,0.010489445026640187
2021,Lower Saxony,No,0.08436260119737447,1732,19154,0.08429680754284447,0.08442839485190448
2021,Bremen,No,0.0077727069166151925,139,19154,0.007751917658176479,0.007793496175053906
2021,North Rhine-Westphalia,Yes,0.023281470402786372,366,19154,0.023245772953608718,0.023317167851964027
2021,North Rhine-Westphalia,No,0.1941482867933455,3746,19154,0.19405465106011757,0.19424192252657344
2021,Hesse,Yes,0.0077697716095689534,90,19154,0.00774898624621351,0.007790556972924397
2021,Hesse,No,0.07051786928578742,1233,19154,0.0704572630402782,0.07057847553129663
2021,"Rhineland-Palatinate, Saarland",Yes,0.009065657447050405,109,19154,0.009043220210844279,0.009088094683256531
2021,"Rhineland-Palatinate, Saarland",No,0.04884932545194804,887,19154,0.04879829831361661,0.04890035259027947
2021,Baden-Wuerttemberg,Yes,0.015068910453164292,191,19154,0.015040070728039217,0.015097750178289368
2021,Baden-Wuerttemberg,No,0.11973024373033515,1976,19154,0.11965339139106315,0.11980709606960716
2021,Bavaria,Yes,0.014511755420194675,241,19154,0.014483445870145413,0.014540064970243937
2021,Bavaria,No,0.13571815269384016,2612,19154,0.1356370763915669,0.1357992289961134
2021,Berlin,Yes,0.004692764154659133,72,19154,0.004676585581674914,0.004708942727643352
2021,Berlin,No,0.03767531085411819,834,19154,0.037630235774369025,0.037720385933867354
2021,Brandenburg,Yes,0.003155613057886374,84,19154,0.003142335970193305,0.0031688901455794428
2021,Brandenburg,No,0.028255009615576178,617,19154,0.028215783874933165,0.02829423535621919
2021,Mecklenburg-Western Pomerania,Yes,0.002292599380799852,40,19154,0.002281277646729008,0.002303921114870696
2021,Mecklenburg-Western Pomerania,No,0.017984807157942494,368,19154,0.01795334711843106,0.018016267197453927
2021,Saxony,Yes,0.004755266414024644,114,19154,0.0047389809687189265,0.004771551859330361
2021,Saxony,No,0.04712819601395552,1047,19154,0.047078030540703975,0.04717836148720707
2021,Saxony-Anhalt,Yes,0.0036759924367322444,58,19154,0.0036616661094011865,0.0036903187640633024
2021,Saxony-Anhalt,No,0.022381281810300604,541,19154,0.022346265168023537,0.02241629845257767
2021,Thuringa,Yes,0.00322072926054587,71,19154,0.003207316323819153,0.003234142197272587
2021,Thuringa,No,0.023105465908786645,562,19154,0.023069900445319678,0.023141031372253613
