year,age_gr,bula_h,ple0004,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,30-45 y.,Hamburg,Not at all,0.84353,77,77,0.76185,0.92521
2002,30-45 y.,Lower Saxony,A Little,0.22998,151,642,0.19741,0.26256
2002,30-45 y.,Lower Saxony,Not at all,0.73169,491,642,0.69739,0.76599
2002,30-45 y.,Bremen,Not at all,0.80566,36,36,0.67457,0.93675
2002,30-45 y.,North Rhine-Westphalia,Strong,0.03035,43,1580,0.02189,0.03881
2002,30-45 y.,North Rhine-Westphalia,A Little,0.19730,289,1580,0.17767,0.21693
2002,30-45 y.,North Rhine-Westphalia,Not at all,0.76918,1248,1580,0.74840,0.78997
2002,30-45 y.,Hesse,A Little,0.19288,104,543,0.15966,0.22609
2002,30-45 y.,Hesse,Not at all,0.78480,439,543,0.75020,0.81940
2002,30-45 y.,"Rhineland-Palatinate, Saarland",A Little,0.23613,98,460,0.19727,0.27498
2002,30-45 y.,"Rhineland-Palatinate, Saarland",Not at all,0.74871,362,460,0.70903,0.78840
2002,30-45 y.,Baden-Wuerttemberg,A Little,0.19632,172,977,0.17140,0.22124
2002,30-45 y.,Baden-Wuerttemberg,Not at all,0.76929,805,977,0.74286,0.79572
2002,30-45 y.,Bavaria,Strong,0.03734,31,1093,0.02610,0.04859
2002,30-45 y.,Bavaria,A Little,0.20920,209,1093,0.18507,0.23332
2002,30-45 y.,Bavaria,Not at all,0.75224,853,1093,0.72664,0.77785
2002,30-45 y.,Berlin,A Little,0.22734,56,243,0.17454,0.28015
2002,30-45 y.,Berlin,Not at all,0.72650,187,243,0.67034,0.78266
2002,30-45 y.,Brandenburg,A Little,0.25085,60,253,0.19733,0.30437
2002,30-45 y.,Brandenburg,Not at all,0.71962,193,253,0.66416,0.77508
2002,30-45 y.,Mecklenburg-Western Pomerania,A Little,0.22838,39,147,0.16028,0.29647
2002,30-45 y.,Mecklenburg-Western Pomerania,Not at all,0.72494,108,147,0.65250,0.79737
2002,30-45 y.,Saxony,A Little,0.19942,101,498,0.16430,0.23455
2002,30-45 y.,Saxony,Not at all,0.77739,397,498,0.74081,0.81396
2002,30-45 y.,Saxony-Anhalt,A Little,0.25990,70,247,0.20509,0.31471
2002,30-45 y.,Saxony-Anhalt,Not at all,0.68609,177,247,0.62809,0.74408
2002,30-45 y.,Thuringa,A Little,0.22994,64,270,0.17965,0.28023
2002,30-45 y.,Thuringa,Not at all,0.73511,206,270,0.68237,0.78784
2002,46-65 y.,Schleswig-Holstein,A Little,0.31147,70,246,0.25348,0.36946
2002,46-65 y.,Schleswig-Holstein,Not at all,0.58894,176,246,0.52733,0.65055
2002,46-65 y.,Hamburg,A Little,0.35201,38,128,0.26894,0.43507
2002,46-65 y.,Hamburg,Not at all,0.51031,90,128,0.42337,0.59725
2002,46-65 y.,Lower Saxony,Strong,0.11326,64,635,0.08859,0.13793
2002,46-65 y.,Lower Saxony,A Little,0.36952,227,635,0.33195,0.40709
2002,46-65 y.,Lower Saxony,Not at all,0.51722,344,635,0.47832,0.55611
2002,46-65 y.,Bremen,Not at all,0.50796,39,39,0.34901,0.66692
2002,46-65 y.,North Rhine-Westphalia,Strong,0.12118,183,1713,0.10572,0.13664
2002,46-65 y.,North Rhine-Westphalia,A Little,0.37480,608,1713,0.35187,0.39773
2002,46-65 y.,North Rhine-Westphalia,Not at all,0.50232,922,1713,0.47864,0.52601
2002,46-65 y.,Hesse,Strong,0.15583,76,559,0.12574,0.18592
2002,46-65 y.,Hesse,A Little,0.30877,169,559,0.27044,0.34710
2002,46-65 y.,Hesse,Not at all,0.53167,314,559,0.49026,0.57307
2002,46-65 y.,"Rhineland-Palatinate, Saarland",Strong,0.12105,51,433,0.09029,0.15181
2002,46-65 y.,"Rhineland-Palatinate, Saarland",A Little,0.30957,137,433,0.26598,0.35317
2002,46-65 y.,"Rhineland-Palatinate, Saarland",Not at all,0.56772,245,433,0.52100,0.61443
2002,46-65 y.,Baden-Wuerttemberg,Strong,0.11392,100,868,0.09278,0.13507
2002,46-65 y.,Baden-Wuerttemberg,A Little,0.39976,314,868,0.36715,0.43237
2002,46-65 y.,Baden-Wuerttemberg,Not at all,0.48319,454,868,0.44992,0.51645
2002,46-65 y.,Bavaria,Strong,0.09741,85,1087,0.07977,0.11505
2002,46-65 y.,Bavaria,A Little,0.36296,378,1087,0.33436,0.39156
2002,46-65 y.,Bavaria,Not at all,0.53768,624,1087,0.50803,0.56734
2002,46-65 y.,Berlin,Strong,0.16310,42,303,0.12143,0.20477
2002,46-65 y.,Berlin,A Little,0.37282,112,303,0.31828,0.42736
2002,46-65 y.,Berlin,Not at all,0.46408,149,303,0.40783,0.52033
2002,46-65 y.,Brandenburg,Strong,0.14855,50,331,0.11018,0.18692
2002,46-65 y.,Brandenburg,A Little,0.45987,148,331,0.40610,0.51364
2002,46-65 y.,Brandenburg,Not at all,0.39158,133,331,0.33892,0.44424
2002,46-65 y.,Mecklenburg-Western Pomerania,A Little,0.54552,96,165,0.46931,0.62173
2002,46-65 y.,Mecklenburg-Western Pomerania,Not at all,0.32416,69,165,0.25252,0.39579
2002,46-65 y.,Saxony,Strong,0.13632,65,549,0.10759,0.16505
2002,46-65 y.,Saxony,A Little,0.41452,223,549,0.37327,0.45577
2002,46-65 y.,Saxony,Not at all,0.44916,261,549,0.40751,0.49080
2002,46-65 y.,Saxony-Anhalt,Strong,0.17331,60,366,0.13447,0.21214
2002,46-65 y.,Saxony-Anhalt,A Little,0.42682,157,366,0.37607,0.47756
2002,46-65 y.,Saxony-Anhalt,Not at all,0.39509,149,366,0.34494,0.44525
2002,46-65 y.,Thuringa,Strong,0.12816,37,338,0.09247,0.16385
2002,46-65 y.,Thuringa,A Little,0.48456,150,338,0.43120,0.53792
2002,46-65 y.,Thuringa,Not at all,0.38728,151,338,0.33527,0.43929
2002,66 and older,Schleswig-Holstein,Strong,0.37242,41,131,0.28931,0.45552
2002,66 and older,Schleswig-Holstein,A Little,0.37123,48,131,0.28818,0.45428
2002,66 and older,Schleswig-Holstein,Not at all,0.25635,42,131,0.18130,0.33141
2002,66 and older,Lower Saxony,Strong,0.28510,92,323,0.23579,0.33441
2002,66 and older,Lower Saxony,A Little,0.45891,141,323,0.40448,0.51334
2002,66 and older,Lower Saxony,Not at all,0.25267,90,323,0.20521,0.30014
2002,66 and older,North Rhine-Westphalia,Strong,0.32368,216,745,0.29006,0.35730
2002,66 and older,North Rhine-Westphalia,A Little,0.42658,322,745,0.39104,0.46212
2002,66 and older,North Rhine-Westphalia,Not at all,0.24803,207,745,0.21699,0.27906
2002,66 and older,Hesse,Strong,0.38782,90,246,0.32681,0.44884
2002,66 and older,Hesse,A Little,0.40847,101,246,0.34691,0.47002
2002,66 and older,Hesse,Not at all,0.20371,55,246,0.15328,0.25414
2002,66 and older,"Rhineland-Palatinate, Saarland",Strong,0.29865,74,249,0.24169,0.35561
2002,66 and older,"Rhineland-Palatinate, Saarland",A Little,0.43916,100,249,0.37739,0.50093
2002,66 and older,"Rhineland-Palatinate, Saarland",Not at all,0.25701,75,249,0.20262,0.31140
2002,66 and older,Baden-Wuerttemberg,Strong,0.32061,107,376,0.27337,0.36785
2002,66 and older,Baden-Wuerttemberg,A Little,0.47220,187,376,0.42167,0.52273
2002,66 and older,Baden-Wuerttemberg,Not at all,0.19822,82,376,0.15787,0.23857
2002,66 and older,Bavaria,Strong,0.28172,127,496,0.24209,0.32135
2002,66 and older,Bavaria,A Little,0.46704,240,496,0.42309,0.51099
2002,66 and older,Bavaria,Not at all,0.24061,129,496,0.20296,0.27827
2002,66 and older,Berlin,A Little,0.65016,67,67,0.53510,0.76522
2002,66 and older,Brandenburg,Strong,0.36692,61,148,0.28901,0.44484
2002,66 and older,Brandenburg,A Little,0.50850,87,148,0.42768,0.58931
2002,66 and older,Mecklenburg-Western Pomerania,A Little,0.48106,43,43,0.32995,0.63217
2002,66 and older,Saxony,Strong,0.31039,82,274,0.25551,0.36528
2002,66 and older,Saxony,A Little,0.49919,139,274,0.43988,0.55850
2002,66 and older,Saxony,Not at all,0.18479,53,274,0.13875,0.23084
2002,66 and older,Saxony-Anhalt,Strong,0.31130,49,159,0.23910,0.38350
2002,66 and older,Saxony-Anhalt,A Little,0.47268,78,159,0.39483,0.55053
2002,66 and older,Saxony-Anhalt,Not at all,0.21092,32,159,0.14731,0.27454
2002,66 and older,Thuringa,Strong,0.24642,40,116,0.16766,0.32518
2002,66 and older,Thuringa,A Little,0.56955,76,116,0.47905,0.66005
2004,17-29 y.,Schleswig-Holstein,Not at all,0.90416,104,104,0.84731,0.96101
2004,17-29 y.,Hamburg,Not at all,0.82911,49,49,0.72262,0.93560
2004,17-29 y.,Lower Saxony,A Little,0.13974,44,326,0.10204,0.17743
2004,17-29 y.,Lower Saxony,Not at all,0.83333,282,326,0.79281,0.87385
2004,17-29 y.,North Rhine-Westphalia,A Little,0.10743,86,744,0.08516,0.12969
2004,17-29 y.,North Rhine-Westphalia,Not at all,0.87533,658,744,0.85158,0.89908
2004,17-29 y.,Hesse,Not at all,0.82753,210,210,0.77631,0.87875
2004,17-29 y.,"Rhineland-Palatinate, Saarland",Not at all,0.84539,186,186,0.79329,0.89749
2004,17-29 y.,Baden-Wuerttemberg,A Little,0.10811,56,500,0.08087,0.13536
2004,17-29 y.,Baden-Wuerttemberg,Not at all,0.88538,444,500,0.85743,0.91333
2004,17-29 y.,Bavaria,A Little,0.10866,60,545,0.08250,0.13481
2004,17-29 y.,Bavaria,Not at all,0.86023,485,545,0.83109,0.88937
2004,17-29 y.,Berlin,A Little,0.16118,31,178,0.10701,0.21535
2004,17-29 y.,Berlin,Not at all,0.81762,147,178,0.76073,0.87451
2004,17-29 y.,Brandenburg,Not at all,0.80448,135,135,0.73732,0.87163
2004,17-29 y.,Mecklenburg-Western Pomerania,Not at all,0.89792,83,83,0.83238,0.96345
2004,17-29 y.,Saxony,A Little,0.16828,53,314,0.12683,0.20973
2004,17-29 y.,Saxony,Not at all,0.81641,261,314,0.77352,0.85930
2004,17-29 y.,Saxony-Anhalt,Not at all,0.87986,163,163,0.82979,0.92993
2004,17-29 y.,Thuringa,A Little,0.14063,31,207,0.09316,0.18810
2004,17-29 y.,Thuringa,Not at all,0.85554,176,207,0.80754,0.90355
2004,30-45 y.,Schleswig-Holstein,A Little,0.19408,32,163,0.13318,0.25498
2004,30-45 y.,Schleswig-Holstein,Not at all,0.76746,131,163,0.70241,0.83251
2004,30-45 y.,Hamburg,Not at all,0.80419,63,63,0.70541,0.90296
2004,30-45 y.,Lower Saxony,A Little,0.26961,144,579,0.23343,0.30578
2004,30-45 y.,Lower Saxony,Not at all,0.70212,435,579,0.66483,0.73940
2004,30-45 y.,Bremen,Not at all,0.71704,38,38,0.57190,0.86218
2004,30-45 y.,North Rhine-Westphalia,Strong,0.03450,34,1400,0.02493,0.04406
2004,30-45 y.,North Rhine-Westphalia,A Little,0.20538,262,1400,0.18421,0.22655
2004,30-45 y.,North Rhine-Westphalia,Not at all,0.75633,1104,1400,0.73383,0.77882
2004,30-45 y.,Hesse,A Little,0.19068,96,457,0.15463,0.22674
2004,30-45 y.,Hesse,Not at all,0.78234,361,457,0.74446,0.82021
2004,30-45 y.,"Rhineland-Palatinate, Saarland",A Little,0.22906,79,408,0.18823,0.26989
2004,30-45 y.,"Rhineland-Palatinate, Saarland",Not at all,0.72978,329,408,0.68663,0.77292
2004,30-45 y.,Baden-Wuerttemberg,A Little,0.20955,163,862,0.18237,0.23674
2004,30-45 y.,Baden-Wuerttemberg,Not at all,0.75226,699,862,0.72343,0.78110
2004,30-45 y.,Bavaria,A Little,0.19684,171,935,0.17134,0.22234
2004,30-45 y.,Bavaria,Not at all,0.76990,764,935,0.74291,0.79689
2004,30-45 y.,Berlin,A Little,0.27915,56,213,0.21877,0.33954
2004,30-45 y.,Berlin,Not at all,0.66946,157,213,0.60614,0.73279
2004,30-45 y.,Brandenburg,A Little,0.25680,57,200,0.19611,0.31750
2004,30-45 y.,Brandenburg,Not at all,0.71022,143,200,0.64719,0.77325
2004,30-45 y.,Mecklenburg-Western Pomerania,A Little,0.23512,33,139,0.16437,0.30588
2004,30-45 y.,Mecklenburg-Western Pomerania,Not at all,0.72511,106,139,0.65062,0.79960
2004,30-45 y.,Saxony,A Little,0.20718,87,433,0.16896,0.24540
2004,30-45 y.,Saxony,Not at all,0.75553,346,433,0.71501,0.79606
2004,30-45 y.,Saxony-Anhalt,A Little,0.21710,49,209,0.16108,0.27313
2004,30-45 y.,Saxony-Anhalt,Not at all,0.74740,160,209,0.68835,0.80645
2004,30-45 y.,Thuringa,A Little,0.24590,62,256,0.19304,0.29875
2004,30-45 y.,Thuringa,Not at all,0.72694,194,256,0.67225,0.78162
2004,46-65 y.,Schleswig-Holstein,A Little,0.29048,70,235,0.23231,0.34865
2004,46-65 y.,Schleswig-Holstein,Not at all,0.59134,165,235,0.52835,0.65432
2004,46-65 y.,Hamburg,A Little,0.26061,31,104,0.17583,0.34538
2004,46-65 y.,Hamburg,Not at all,0.51065,73,104,0.41411,0.60719
2004,46-65 y.,Lower Saxony,Strong,0.11480,50,593,0.08912,0.14048
2004,46-65 y.,Lower Saxony,A Little,0.35309,204,593,0.31459,0.39159
2004,46-65 y.,Lower Saxony,Not at all,0.53107,339,593,0.49087,0.57127
2004,46-65 y.,Bremen,Not at all,0.59241,37,37,0.43189,0.75293
2004,46-65 y.,North Rhine-Westphalia,Strong,0.12185,162,1568,0.10566,0.13805
2004,46-65 y.,North Rhine-Westphalia,A Little,0.36146,531,1568,0.33767,0.38524
2004,46-65 y.,North Rhine-Westphalia,Not at all,0.51356,875,1568,0.48881,0.53830
2004,46-65 y.,Hesse,Strong,0.13581,57,510,0.10605,0.16557
2004,46-65 y.,Hesse,A Little,0.34934,175,510,0.30792,0.39075
2004,46-65 y.,Hesse,Not at all,0.50414,278,510,0.46070,0.54757
2004,46-65 y.,"Rhineland-Palatinate, Saarland",Strong,0.10673,37,407,0.07669,0.13676
2004,46-65 y.,"Rhineland-Palatinate, Saarland",A Little,0.32869,134,407,0.28300,0.37439
2004,46-65 y.,"Rhineland-Palatinate, Saarland",Not at all,0.56458,236,407,0.51635,0.61281
2004,46-65 y.,Baden-Wuerttemberg,Strong,0.10331,87,831,0.08260,0.12401
2004,46-65 y.,Baden-Wuerttemberg,A Little,0.37080,293,831,0.33794,0.40366
2004,46-65 y.,Baden-Wuerttemberg,Not at all,0.52173,451,831,0.48774,0.55571
2004,46-65 y.,Bavaria,Strong,0.09721,81,1008,0.07891,0.11551
2004,46-65 y.,Bavaria,A Little,0.36969,361,1008,0.33988,0.39951
2004,46-65 y.,Bavaria,Not at all,0.52216,566,1008,0.49130,0.55301
2004,46-65 y.,Berlin,Strong,0.15668,37,280,0.11403,0.19934
2004,46-65 y.,Berlin,A Little,0.34084,101,280,0.28522,0.39645
2004,46-65 y.,Berlin,Not at all,0.50248,142,280,0.44381,0.56115
2004,46-65 y.,Brandenburg,Strong,0.13112,41,340,0.09519,0.16705
2004,46-65 y.,Brandenburg,A Little,0.43739,146,340,0.38459,0.49020
2004,46-65 y.,Brandenburg,Not at all,0.43149,153,340,0.37876,0.48421
2004,46-65 y.,Mecklenburg-Western Pomerania,A Little,0.49838,80,163,0.42139,0.57538
2004,46-65 y.,Mecklenburg-Western Pomerania,Not at all,0.39493,83,163,0.31965,0.47020
2004,46-65 y.,Saxony,Strong,0.13116,61,527,0.10231,0.16001
2004,46-65 y.,Saxony,A Little,0.39835,207,527,0.35651,0.44019
2004,46-65 y.,Saxony,Not at all,0.47049,259,527,0.42783,0.51314
2004,46-65 y.,Saxony-Anhalt,Strong,0.13747,42,348,0.10124,0.17370
2004,46-65 y.,Saxony-Anhalt,A Little,0.46623,170,348,0.41374,0.51872
2004,46-65 y.,Saxony-Anhalt,Not at all,0.38959,136,348,0.33828,0.44090
2004,46-65 y.,Thuringa,Strong,0.18867,43,309,0.14498,0.23237
2004,46-65 y.,Thuringa,A Little,0.44482,143,309,0.38932,0.50032
2004,46-65 y.,Thuringa,Not at all,0.36352,123,309,0.30980,0.41724
2004,66 and older,Schleswig-Holstein,Strong,0.28149,31,127,0.20296,0.36001
2004,66 and older,Schleswig-Holstein,A Little,0.39031,47,127,0.30513,0.47548
2004,66 and older,Schleswig-Holstein,Not at all,0.32821,49,127,0.24622,0.41020
2004,66 and older,Lower Saxony,Strong,0.28789,101,358,0.24092,0.33485
2004,66 and older,Lower Saxony,A Little,0.42707,150,358,0.37575,0.47838
2004,66 and older,Lower Saxony,Not at all,0.28170,107,358,0.23503,0.32836
2004,66 and older,North Rhine-Westphalia,Strong,0.35625,256,805,0.32315,0.38936
2004,66 and older,North Rhine-Westphalia,A Little,0.40860,330,805,0.37462,0.44258
2004,66 and older,North Rhine-Westphalia,Not at all,0.22816,219,805,0.19915,0.25716
2004,66 and older,Hesse,Strong,0.41185,82,220,0.34666,0.47703
2004,66 and older,Hesse,A Little,0.39806,91,220,0.33323,0.46289
2004,66 and older,Hesse,Not at all,0.18281,47,220,0.13162,0.23400
2004,66 and older,"Rhineland-Palatinate, Saarland",Strong,0.31254,78,258,0.25587,0.36921
2004,66 and older,"Rhineland-Palatinate, Saarland",A Little,0.42872,102,258,0.36821,0.48923
2004,66 and older,"Rhineland-Palatinate, Saarland",Not at all,0.25496,78,258,0.20167,0.30824
2004,66 and older,Baden-Wuerttemberg,Strong,0.32284,113,379,0.27570,0.36997
2004,66 and older,Baden-Wuerttemberg,A Little,0.48928,188,379,0.43889,0.53968
2004,66 and older,Baden-Wuerttemberg,Not at all,0.18467,78,379,0.14556,0.22379
2004,66 and older,Bavaria,Strong,0.28355,141,511,0.24443,0.32267
2004,66 and older,Bavaria,A Little,0.48031,239,511,0.43694,0.52367
2004,66 and older,Bavaria,Not at all,0.22898,131,511,0.19252,0.26545
2004,66 and older,Berlin,Strong,0.32738,36,95,0.23252,0.42225
2004,66 and older,Berlin,A Little,0.50416,59,95,0.40308,0.60523
2004,66 and older,Brandenburg,Strong,0.39512,62,187,0.32486,0.46537
2004,66 and older,Brandenburg,A Little,0.44541,91,187,0.37398,0.51684
2004,66 and older,Brandenburg,Not at all,0.15398,34,187,0.10211,0.20585
2004,66 and older,Mecklenburg-Western Pomerania,A Little,0.57109,53,53,0.43657,0.70561
2004,66 and older,Saxony,Strong,0.34702,91,279,0.29106,0.40298
2004,66 and older,Saxony,A Little,0.45222,134,279,0.39371,0.51073
2004,66 and older,Saxony,Not at all,0.18772,54,279,0.14182,0.23362
2004,66 and older,Saxony-Anhalt,Strong,0.34521,60,173,0.27416,0.41627
2004,66 and older,Saxony-Anhalt,A Little,0.40594,75,173,0.33255,0.47933
2004,66 and older,Saxony-Anhalt,Not at all,0.23648,38,173,0.17297,0.29998
2004,66 and older,Thuringa,Strong,0.29514,49,162,0.22469,0.36560
2004,66 and older,Thuringa,A Little,0.49654,72,162,0.41931,0.57378
2004,66 and older,Thuringa,Not at all,0.20832,41,162,0.14558,0.27105
2006,17-29 y.,Schleswig-Holstein,Not at all,0.78146,96,96,0.69836,0.86456
2006,17-29 y.,Hamburg,Not at all,0.86618,57,57,0.77701,0.95535
2006,17-29 y.,Lower Saxony,A Little,0.17224,49,318,0.13068,0.21381
2006,17-29 y.,Lower Saxony,Not at all,0.74546,269,318,0.69750,0.79341
2006,17-29 y.,North Rhine-Westphalia,A Little,0.09481,81,674,0.07267,0.11694
2006,17-29 y.,North Rhine-Westphalia,Not at all,0.81827,593,674,0.78914,0.84741
2006,17-29 y.,Hesse,A Little,0.18598,33,214,0.13372,0.23823
2006,17-29 y.,Hesse,Not at all,0.73387,181,214,0.67452,0.79322
2006,17-29 y.,"Rhineland-Palatinate, Saarland",Not at all,0.78132,180,180,0.72076,0.84187
2006,17-29 y.,Baden-Wuerttemberg,A Little,0.09388,49,502,0.06834,0.11942
2006,17-29 y.,Baden-Wuerttemberg,Not at all,0.84225,453,502,0.81033,0.87417
2006,17-29 y.,Bavaria,A Little,0.12584,69,513,0.09711,0.15457
2006,17-29 y.,Bavaria,Not at all,0.81948,444,513,0.78616,0.85280
2006,17-29 y.,Berlin,A Little,0.21327,32,148,0.14705,0.27948
2006,17-29 y.,Berlin,Not at all,0.74737,116,148,0.67712,0.81761
2006,17-29 y.,Brandenburg,A Little,0.20135,34,158,0.13862,0.26408
2006,17-29 y.,Brandenburg,Not at all,0.72804,124,158,0.65844,0.79765
2006,17-29 y.,Mecklenburg-Western Pomerania,Not at all,0.74231,74,74,0.64198,0.84264
2006,17-29 y.,Saxony,A Little,0.12388,39,289,0.08583,0.16192
2006,17-29 y.,Saxony,Not at all,0.77588,250,289,0.72772,0.82404
2006,17-29 y.,Saxony-Anhalt,A Little,0.19420,35,179,0.13609,0.25231
2006,17-29 y.,Saxony-Anhalt,Not at all,0.73519,144,179,0.67037,0.80001
2006,17-29 y.,Thuringa,Not at all,0.76731,134,134,0.69549,0.83912
2006,30-45 y.,Schleswig-Holstein,A Little,0.22316,38,159,0.15824,0.28809
2006,30-45 y.,Schleswig-Holstein,Not at all,0.69313,121,159,0.62122,0.76504
2006,30-45 y.,Hamburg,Not at all,0.86297,57,57,0.77290,0.95304
2006,30-45 y.,Lower Saxony,A Little,0.22766,130,560,0.19290,0.26242
2006,30-45 y.,Lower Saxony,Not at all,0.73911,430,560,0.70271,0.77551
2006,30-45 y.,Bremen,Not at all,0.79955,31,31,0.65629,0.94281
2006,30-45 y.,North Rhine-Westphalia,Strong,0.02518,32,1344,0.01680,0.03356
2006,30-45 y.,North Rhine-Westphalia,A Little,0.21443,269,1344,0.19248,0.23639
2006,30-45 y.,North Rhine-Westphalia,Not at all,0.75967,1043,1344,0.73682,0.78252
2006,30-45 y.,Hesse,A Little,0.24864,105,451,0.20870,0.28857
2006,30-45 y.,Hesse,Not at all,0.72052,346,451,0.67906,0.76198
2006,30-45 y.,"Rhineland-Palatinate, Saarland",A Little,0.22332,65,370,0.18082,0.26581
2006,30-45 y.,"Rhineland-Palatinate, Saarland",Not at all,0.75529,305,370,0.71142,0.79915
2006,30-45 y.,Baden-Wuerttemberg,A Little,0.18725,146,834,0.16076,0.21374
2006,30-45 y.,Baden-Wuerttemberg,Not at all,0.76923,688,834,0.74062,0.79784
2006,30-45 y.,Bavaria,Strong,0.05262,33,952,0.03843,0.06682
2006,30-45 y.,Bavaria,A Little,0.23693,206,952,0.20990,0.26395
2006,30-45 y.,Bavaria,Not at all,0.70956,713,952,0.68070,0.73841
2006,30-45 y.,Berlin,A Little,0.39865,66,184,0.32771,0.46959
2006,30-45 y.,Berlin,Not at all,0.56089,118,184,0.48898,0.63279
2006,30-45 y.,Brandenburg,A Little,0.28940,68,220,0.22934,0.34946
2006,30-45 y.,Brandenburg,Not at all,0.68590,152,220,0.62442,0.74737
2006,30-45 y.,Mecklenburg-Western Pomerania,A Little,0.27190,40,143,0.19872,0.34509
2006,30-45 y.,Mecklenburg-Western Pomerania,Not at all,0.64834,103,143,0.56981,0.72688
2006,30-45 y.,Saxony,A Little,0.21979,89,387,0.17848,0.26110
2006,30-45 y.,Saxony,Not at all,0.74192,298,387,0.69827,0.78558
2006,30-45 y.,Saxony-Anhalt,A Little,0.26363,54,203,0.20287,0.32439
2006,30-45 y.,Saxony-Anhalt,Not at all,0.67653,149,203,0.61202,0.74104
2006,30-45 y.,Thuringa,A Little,0.30465,71,250,0.24748,0.36181
2006,30-45 y.,Thuringa,Not at all,0.68229,179,250,0.62446,0.74012
2006,46-65 y.,Schleswig-Holstein,A Little,0.37010,86,222,0.30644,0.43375
2006,46-65 y.,Schleswig-Holstein,Not at all,0.53182,136,222,0.46603,0.59761
2006,46-65 y.,Hamburg,A Little,0.37870,34,104,0.28502,0.47238
2006,46-65 y.,Hamburg,Not at all,0.52248,70,104,0.42602,0.61895
2006,46-65 y.,Lower Saxony,Strong,0.09255,51,627,0.06985,0.11525
2006,46-65 y.,Lower Saxony,A Little,0.37572,216,627,0.33779,0.41366
2006,46-65 y.,Lower Saxony,Not at all,0.52803,360,627,0.48893,0.56714
2006,46-65 y.,Bremen,Not at all,0.43164,31,31,0.25439,0.60888
2006,46-65 y.,North Rhine-Westphalia,Strong,0.09533,134,1573,0.08082,0.10985
2006,46-65 y.,North Rhine-Westphalia,A Little,0.38937,561,1573,0.36527,0.41348
2006,46-65 y.,North Rhine-Westphalia,Not at all,0.51279,878,1573,0.48808,0.53750
2006,46-65 y.,Hesse,Strong,0.12958,55,521,0.10071,0.15845
2006,46-65 y.,Hesse,A Little,0.35902,189,521,0.31779,0.40025
2006,46-65 y.,Hesse,Not at all,0.51140,277,521,0.46844,0.55437
2006,46-65 y.,"Rhineland-Palatinate, Saarland",Strong,0.09749,38,429,0.06939,0.12559
2006,46-65 y.,"Rhineland-Palatinate, Saarland",A Little,0.30930,132,429,0.26552,0.35309
2006,46-65 y.,"Rhineland-Palatinate, Saarland",Not at all,0.59169,259,429,0.54512,0.63825
2006,46-65 y.,Baden-Wuerttemberg,Strong,0.12562,95,863,0.10349,0.14774
2006,46-65 y.,Baden-Wuerttemberg,A Little,0.35315,276,863,0.32124,0.38506
2006,46-65 y.,Baden-Wuerttemberg,Not at all,0.52123,492,863,0.48788,0.55458
2006,46-65 y.,Bavaria,Strong,0.11705,100,1079,0.09785,0.13624
2006,46-65 y.,Bavaria,A Little,0.33068,350,1079,0.30259,0.35876
2006,46-65 y.,Bavaria,Not at all,0.54850,629,1079,0.51880,0.57821
2006,46-65 y.,Berlin,Strong,0.12398,36,309,0.08718,0.16079
2006,46-65 y.,Berlin,A Little,0.40209,123,309,0.34733,0.45685
2006,46-65 y.,Berlin,Not at all,0.47393,150,309,0.41817,0.52970
2006,46-65 y.,Brandenburg,Strong,0.09489,34,335,0.06346,0.12632
