year,age_gr,quintil_oecd,ple0004,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,30-45 y.,3rd Quintile,A Little,0.23403,271,1242,0.21047,0.25758
2004,30-45 y.,3rd Quintile,Not at all,0.72777,935,1242,0.70300,0.75253
2004,30-45 y.,4th Quintile,A Little,0.19159,291,1425,0.17115,0.21203
2004,30-45 y.,4th Quintile,Not at all,0.79020,1134,1425,0.76906,0.81135
2004,30-45 y.,5th Quintile,A Little,0.17924,270,1714,0.16108,0.19740
2004,30-45 y.,5th Quintile,Not at all,0.80205,1444,1714,0.78318,0.82092
2004,46-65 y.,1st Quintile,Strong,0.19260,169,851,0.16609,0.21911
2004,46-65 y.,1st Quintile,A Little,0.38881,340,851,0.35604,0.42159
2004,46-65 y.,1st Quintile,Not at all,0.41515,342,851,0.38203,0.44828
2004,46-65 y.,2nd Quintile,Strong,0.15320,152,999,0.13086,0.17555
2004,46-65 y.,2nd Quintile,A Little,0.37702,405,999,0.34695,0.40709
2004,46-65 y.,2nd Quintile,Not at all,0.46493,442,999,0.43398,0.49587
2004,46-65 y.,3rd Quintile,Strong,0.11748,146,1161,0.09895,0.13601
2004,46-65 y.,3rd Quintile,A Little,0.39755,453,1161,0.36939,0.42571
2004,46-65 y.,3rd Quintile,Not at all,0.48144,562,1161,0.45268,0.51019
2004,46-65 y.,4th Quintile,Strong,0.12567,142,1460,0.10867,0.14268
2004,46-65 y.,4th Quintile,A Little,0.37829,562,1460,0.35340,0.40317
2004,46-65 y.,4th Quintile,Not at all,0.49447,756,1460,0.46882,0.52013
2004,46-65 y.,5th Quintile,Strong,0.06784,155,2871,0.05864,0.07704
2004,46-65 y.,5th Quintile,A Little,0.32307,902,2871,0.30596,0.34018
2004,46-65 y.,5th Quintile,Not at all,0.60305,1814,2871,0.58515,0.62095
2004,66 and older,1st Quintile,Strong,0.36914,230,614,0.33094,0.40734
2004,66 and older,1st Quintile,A Little,0.45592,281,614,0.41649,0.49534
2004,66 and older,1st Quintile,Not at all,0.16300,103,614,0.13376,0.19224
2004,66 and older,2nd Quintile,Strong,0.32955,289,897,0.29877,0.36032
2004,66 and older,2nd Quintile,A Little,0.46047,415,897,0.42783,0.49310
2004,66 and older,2nd Quintile,Not at all,0.20277,193,897,0.17644,0.22910
2004,66 and older,3rd Quintile,Strong,0.35988,255,782,0.32622,0.39354
2004,66 and older,3rd Quintile,A Little,0.41824,344,782,0.38365,0.45284
2004,66 and older,3rd Quintile,Not at all,0.21504,183,782,0.18623,0.24386
2004,66 and older,4th Quintile,Strong,0.30794,203,709,0.27394,0.34195
2004,66 and older,4th Quintile,A Little,0.44448,323,709,0.40788,0.48108
2004,66 and older,4th Quintile,Not at all,0.24498,183,709,0.21330,0.27666
2004,66 and older,5th Quintile,Strong,0.25085,166,735,0.21949,0.28222
2004,66 and older,5th Quintile,A Little,0.42215,294,735,0.38642,0.45788
2004,66 and older,5th Quintile,Not at all,0.32295,275,735,0.28912,0.35678
2006,17-29 y.,1st Quintile,A Little,0.16326,126,776,0.13724,0.18929
2006,17-29 y.,1st Quintile,Not at all,0.75250,650,776,0.72211,0.78288
2006,17-29 y.,2nd Quintile,A Little,0.16772,104,580,0.13729,0.19815
2006,17-29 y.,2nd Quintile,Not at all,0.74561,476,580,0.71013,0.78108
2006,17-29 y.,3rd Quintile,A Little,0.16326,94,617,0.13407,0.19245
2006,17-29 y.,3rd Quintile,Not at all,0.75538,523,617,0.72143,0.78932
2006,17-29 y.,4th Quintile,A Little,0.09033,75,668,0.06858,0.11209
2006,17-29 y.,4th Quintile,Not at all,0.82935,593,668,0.80080,0.85790
2006,17-29 y.,5th Quintile,A Little,0.10540,75,622,0.08125,0.12955
2006,17-29 y.,5th Quintile,Not at all,0.83106,547,622,0.80159,0.86053
2006,30-45 y.,1st Quintile,Strong,0.07197,48,804,0.05409,0.08984
2006,30-45 y.,1st Quintile,A Little,0.29557,223,804,0.26401,0.32713
2006,30-45 y.,1st Quintile,Not at all,0.62343,533,804,0.58992,0.65694
2006,30-45 y.,2nd Quintile,Strong,0.03670,32,957,0.02478,0.04862
2006,30-45 y.,2nd Quintile,A Little,0.31053,263,957,0.28120,0.33986
2006,30-45 y.,2nd Quintile,Not at all,0.65056,662,957,0.62033,0.68078
2006,30-45 y.,3rd Quintile,A Little,0.25626,266,1090,0.23033,0.28219
2006,30-45 y.,3rd Quintile,Not at all,0.72182,824,1090,0.69520,0.74843
2006,30-45 y.,4th Quintile,Strong,0.03621,32,1224,0.02574,0.04668
2006,30-45 y.,4th Quintile,A Little,0.19879,250,1224,0.17642,0.22116
2006,30-45 y.,4th Quintile,Not at all,0.76253,942,1224,0.73868,0.78638
2006,30-45 y.,5th Quintile,A Little,0.16993,237,1442,0.15054,0.18933
2006,30-45 y.,5th Quintile,Not at all,0.81148,1205,1442,0.79129,0.83168
2006,46-65 y.,1st Quintile,Strong,0.17702,139,791,0.15041,0.20364
2006,46-65 y.,1st Quintile,A Little,0.45475,360,791,0.42002,0.48947
2006,46-65 y.,1st Quintile,Not at all,0.36673,292,791,0.33313,0.40034
2006,46-65 y.,2nd Quintile,Strong,0.13461,107,815,0.11117,0.15806
2006,46-65 y.,2nd Quintile,A Little,0.42879,353,815,0.39479,0.46279
2006,46-65 y.,2nd Quintile,Not at all,0.43292,355,815,0.39888,0.46696
2006,46-65 y.,3rd Quintile,Strong,0.13679,133,1044,0.11594,0.15764
2006,46-65 y.,3rd Quintile,A Little,0.39234,410,1044,0.36271,0.42198
2006,46-65 y.,3rd Quintile,Not at all,0.46946,501,1044,0.43917,0.49975
2006,46-65 y.,4th Quintile,Strong,0.10051,135,1383,0.08466,0.11637
2006,46-65 y.,4th Quintile,A Little,0.37215,510,1383,0.34666,0.39763
2006,46-65 y.,4th Quintile,Not at all,0.52734,738,1383,0.50102,0.55366
2006,46-65 y.,5th Quintile,Strong,0.06105,142,2617,0.05188,0.07023
2006,46-65 y.,5th Quintile,A Little,0.33713,821,2617,0.31901,0.35525
2006,46-65 y.,5th Quintile,Not at all,0.60015,1654,2617,0.58138,0.61892
2006,66 and older,1st Quintile,Strong,0.36865,202,567,0.32890,0.40840
2006,66 and older,1st Quintile,A Little,0.47091,266,567,0.42979,0.51203
2006,66 and older,1st Quintile,Not at all,0.14951,99,567,0.12014,0.17889
2006,66 and older,2nd Quintile,Strong,0.35549,310,925,0.32462,0.38635
2006,66 and older,2nd Quintile,A Little,0.44424,414,925,0.41220,0.47627
2006,66 and older,2nd Quintile,Not at all,0.19622,201,925,0.17061,0.22183
2006,66 and older,3rd Quintile,Strong,0.31395,258,862,0.28295,0.34495
2006,66 and older,3rd Quintile,A Little,0.45001,395,862,0.41678,0.48324
2006,66 and older,3rd Quintile,Not at all,0.23501,209,862,0.20669,0.26334
2006,66 and older,4th Quintile,Strong,0.28970,189,654,0.25491,0.32449
2006,66 and older,4th Quintile,A Little,0.44806,295,654,0.40992,0.48621
2006,66 and older,4th Quintile,Not at all,0.25469,170,654,0.22128,0.28811
2006,66 and older,5th Quintile,Strong,0.23899,166,804,0.20949,0.26849
2006,66 and older,5th Quintile,A Little,0.43376,330,804,0.39948,0.46804
2006,66 and older,5th Quintile,Not at all,0.32504,308,804,0.29265,0.35744
2008,17-29 y.,1st Quintile,A Little,0.12486,117,772,0.10153,0.14819
2008,17-29 y.,1st Quintile,Not at all,0.77290,655,772,0.74333,0.80248
2008,17-29 y.,2nd Quintile,A Little,0.17168,103,564,0.14053,0.20283
2008,17-29 y.,2nd Quintile,Not at all,0.73259,461,564,0.69603,0.76915
2008,17-29 y.,3rd Quintile,A Little,0.15089,99,628,0.12287,0.17891
2008,17-29 y.,3rd Quintile,Not at all,0.77213,529,628,0.73930,0.80497
2008,17-29 y.,4th Quintile,A Little,0.10449,73,601,0.08001,0.12897
2008,17-29 y.,4th Quintile,Not at all,0.81519,528,601,0.78414,0.84625
2008,17-29 y.,5th Quintile,A Little,0.08760,58,548,0.06391,0.11129
2008,17-29 y.,5th Quintile,Not at all,0.83167,490,548,0.80032,0.86303
2008,30-45 y.,1st Quintile,Strong,0.05722,35,724,0.04029,0.07415
2008,30-45 y.,1st Quintile,A Little,0.30155,200,724,0.26810,0.33500
2008,30-45 y.,1st Quintile,Not at all,0.63857,489,724,0.60356,0.67359
2008,30-45 y.,2nd Quintile,A Little,0.22198,196,886,0.19460,0.24936
2008,30-45 y.,2nd Quintile,Not at all,0.74452,690,886,0.71579,0.77326
2008,30-45 y.,3rd Quintile,A Little,0.23304,236,1061,0.20758,0.25849
2008,30-45 y.,3rd Quintile,Not at all,0.74712,825,1061,0.72096,0.77329
2008,30-45 y.,4th Quintile,A Little,0.19566,216,1110,0.17231,0.21900
2008,30-45 y.,4th Quintile,Not at all,0.77185,894,1110,0.74715,0.79654
2008,30-45 y.,5th Quintile,A Little,0.17346,210,1279,0.15270,0.19422
2008,30-45 y.,5th Quintile,Not at all,0.80012,1069,1279,0.77819,0.82204
2008,46-65 y.,1st Quintile,Strong,0.22501,168,797,0.19600,0.25402
2008,46-65 y.,1st Quintile,A Little,0.42028,324,797,0.38599,0.45457
2008,46-65 y.,1st Quintile,Not at all,0.35192,305,797,0.31875,0.38510
2008,46-65 y.,2nd Quintile,Strong,0.13847,112,827,0.11492,0.16203
2008,46-65 y.,2nd Quintile,A Little,0.38833,320,827,0.35510,0.42157
2008,46-65 y.,2nd Quintile,Not at all,0.46392,395,827,0.42991,0.49793
2008,46-65 y.,3rd Quintile,Strong,0.12530,118,1105,0.10577,0.14483
2008,46-65 y.,3rd Quintile,A Little,0.40584,432,1105,0.37688,0.43481
2008,46-65 y.,3rd Quintile,Not at all,0.46788,555,1105,0.43845,0.49731
2008,46-65 y.,4th Quintile,Strong,0.08505,129,1477,0.07082,0.09928
2008,46-65 y.,4th Quintile,A Little,0.37405,538,1477,0.34936,0.39874
2008,46-65 y.,4th Quintile,Not at all,0.53785,810,1477,0.51241,0.56328
2008,46-65 y.,5th Quintile,Strong,0.06282,138,2468,0.05324,0.07239
2008,46-65 y.,5th Quintile,A Little,0.28108,718,2468,0.26334,0.29882
2008,46-65 y.,5th Quintile,Not at all,0.65248,1612,2468,0.63369,0.67127
2008,66 and older,1st Quintile,Strong,0.34209,245,708,0.30712,0.37706
2008,66 and older,1st Quintile,A Little,0.45962,324,708,0.42288,0.49635
2008,66 and older,1st Quintile,Not at all,0.18934,139,708,0.16046,0.21822
2008,66 and older,2nd Quintile,Strong,0.33965,325,1035,0.31078,0.36851
2008,66 and older,2nd Quintile,A Little,0.44494,472,1035,0.41464,0.47523
2008,66 and older,2nd Quintile,Not at all,0.21447,238,1035,0.18945,0.23949
2008,66 and older,3rd Quintile,Strong,0.28216,256,934,0.25329,0.31104
2008,66 and older,3rd Quintile,A Little,0.44846,431,934,0.41654,0.48037
2008,66 and older,3rd Quintile,Not at all,0.26527,247,934,0.23694,0.29360
2008,66 and older,4th Quintile,Strong,0.26344,186,706,0.23092,0.29596
2008,66 and older,4th Quintile,A Little,0.46913,318,706,0.43229,0.50597
2008,66 and older,4th Quintile,Not at all,0.26458,202,706,0.23201,0.29714
2008,66 and older,5th Quintile,Strong,0.19281,164,900,0.16702,0.21860
2008,66 and older,5th Quintile,A Little,0.42747,372,900,0.39513,0.45981
2008,66 and older,5th Quintile,Not at all,0.37500,364,900,0.34335,0.40665
2014,17-29 y.,1st Quintile,Strong,0.02357,41,1449,0.01576,0.03139
2014,17-29 y.,1st Quintile,A Little,0.13968,247,1449,0.12182,0.15753
2014,17-29 y.,1st Quintile,Not at all,0.76289,1161,1449,0.74098,0.78479
2014,17-29 y.,2nd Quintile,A Little,0.12114,122,859,0.09931,0.14297
2014,17-29 y.,2nd Quintile,Not at all,0.76514,737,859,0.73677,0.79350
2014,17-29 y.,3rd Quintile,A Little,0.13892,109,748,0.11412,0.16372
2014,17-29 y.,3rd Quintile,Not at all,0.77227,639,748,0.74220,0.80234
2014,17-29 y.,4th Quintile,A Little,0.13251,100,716,0.10766,0.15736
2014,17-29 y.,4th Quintile,Not at all,0.79807,616,716,0.76864,0.82749
2014,17-29 y.,5th Quintile,A Little,0.07557,49,469,0.05163,0.09952
2014,17-29 y.,5th Quintile,Not at all,0.83782,420,469,0.80442,0.87121
2014,30-45 y.,1st Quintile,Strong,0.08218,140,1889,0.06979,0.09457
2014,30-45 y.,1st Quintile,A Little,0.26901,524,1889,0.24900,0.28901
2014,30-45 y.,1st Quintile,Not at all,0.64731,1225,1889,0.62575,0.66886
2014,30-45 y.,2nd Quintile,Strong,0.04002,74,1924,0.03126,0.04878
2014,30-45 y.,2nd Quintile,A Little,0.23334,447,1924,0.21444,0.25225
2014,30-45 y.,2nd Quintile,Not at all,0.71958,1403,1924,0.69950,0.73966
2014,30-45 y.,3rd Quintile,Strong,0.03384,51,1699,0.02524,0.04244
2014,30-45 y.,3rd Quintile,A Little,0.20114,351,1699,0.18207,0.22020
2014,30-45 y.,3rd Quintile,Not at all,0.76296,1297,1699,0.74273,0.78318
2014,30-45 y.,4th Quintile,Strong,0.02990,44,1561,0.02145,0.03835
2014,30-45 y.,4th Quintile,A Little,0.21549,314,1561,0.19509,0.23589
2014,30-45 y.,4th Quintile,Not at all,0.75461,1203,1561,0.73326,0.77597
2014,30-45 y.,5th Quintile,A Little,0.13905,212,1413,0.12100,0.15709
2014,30-45 y.,5th Quintile,Not at all,0.84443,1201,1413,0.82552,0.86333
2014,46-65 y.,1st Quintile,Strong,0.25243,344,1642,0.23141,0.27344
2014,46-65 y.,1st Quintile,A Little,0.38266,621,1642,0.35914,0.40617
2014,46-65 y.,1st Quintile,Not at all,0.36248,677,1642,0.33922,0.38574
2014,46-65 y.,2nd Quintile,Strong,0.16480,207,1446,0.14567,0.18393
2014,46-65 y.,2nd Quintile,A Little,0.41982,531,1446,0.39437,0.44527
2014,46-65 y.,2nd Quintile,Not at all,0.41040,708,1446,0.38504,0.43576
2014,46-65 y.,3rd Quintile,Strong,0.09588,159,1658,0.08170,0.11006
2014,46-65 y.,3rd Quintile,A Little,0.41332,600,1658,0.38961,0.43703
2014,46-65 y.,3rd Quintile,Not at all,0.48746,899,1658,0.46339,0.51153
2014,46-65 y.,4th Quintile,Strong,0.09622,152,1957,0.08315,0.10929
2014,46-65 y.,4th Quintile,A Little,0.35113,652,1957,0.32997,0.37228
2014,46-65 y.,4th Quintile,Not at all,0.54251,1153,1957,0.52043,0.56459
2014,46-65 y.,5th Quintile,Strong,0.06577,143,2577,0.05620,0.07534
2014,46-65 y.,5th Quintile,A Little,0.29294,716,2577,0.27536,0.31051
2014,46-65 y.,5th Quintile,Not at all,0.64091,1718,2577,0.62238,0.65943
2014,66 and older,1st Quintile,Strong,0.37769,296,806,0.34420,0.41118
2014,66 and older,1st Quintile,A Little,0.39299,321,806,0.35925,0.42673
2014,66 and older,1st Quintile,Not at all,0.22744,189,806,0.19848,0.25640
2014,66 and older,2nd Quintile,Strong,0.28525,351,1260,0.26031,0.31019
2014,66 and older,2nd Quintile,A Little,0.46876,564,1260,0.44120,0.49633
2014,66 and older,2nd Quintile,Not at all,0.24099,345,1260,0.21736,0.26461
2014,66 and older,3rd Quintile,Strong,0.29214,296,1051,0.26463,0.31965
2014,66 and older,3rd Quintile,A Little,0.43899,453,1051,0.40897,0.46901
2014,66 and older,3rd Quintile,Not at all,0.26582,302,1051,0.23910,0.29254
2014,66 and older,4th Quintile,Strong,0.22374,201,903,0.19654,0.25094
2014,66 and older,4th Quintile,A Little,0.44509,382,903,0.41266,0.47753
2014,66 and older,4th Quintile,Not at all,0.32757,320,903,0.29694,0.35820
2014,66 and older,5th Quintile,Strong,0.15530,132,916,0.13183,0.17876
2014,66 and older,5th Quintile,A Little,0.46098,394,916,0.42868,0.49328
2014,66 and older,5th Quintile,Not at all,0.38328,390,916,0.35178,0.41478
2016,17-29 y.,1st Quintile,Strong,0.02180,41,1257,0.01372,0.02988
2016,17-29 y.,1st Quintile,A Little,0.15614,212,1257,0.13607,0.17622
2016,17-29 y.,1st Quintile,Not at all,0.74096,1004,1257,0.71673,0.76519
2016,17-29 y.,2nd Quintile,A Little,0.11260,133,830,0.09108,0.13412
2016,17-29 y.,2nd Quintile,Not at all,0.75381,697,830,0.72448,0.78313
2016,17-29 y.,3rd Quintile,A Little,0.18161,106,683,0.15267,0.21054
2016,17-29 y.,3rd Quintile,Not at all,0.73211,577,683,0.69888,0.76535
2016,17-29 y.,4th Quintile,A Little,0.15402,90,565,0.12423,0.18381
2016,17-29 y.,4th Quintile,Not at all,0.75242,475,565,0.71680,0.78804
2016,17-29 y.,5th Quintile,A Little,0.06928,42,412,0.04473,0.09383
2016,17-29 y.,5th Quintile,Not at all,0.81146,370,412,0.77365,0.84928
2016,30-45 y.,1st Quintile,Strong,0.09303,130,1612,0.07884,0.10721
2016,30-45 y.,1st Quintile,A Little,0.26866,405,1612,0.24702,0.29031
2016,30-45 y.,1st Quintile,Not at all,0.62175,1077,1612,0.59807,0.64544
2016,30-45 y.,2nd Quintile,Strong,0.05161,73,1590,0.04073,0.06249
2016,30-45 y.,2nd Quintile,A Little,0.22190,357,1590,0.20147,0.24233
2016,30-45 y.,2nd Quintile,Not at all,0.71104,1160,1590,0.68875,0.73333
2016,30-45 y.,3rd Quintile,Strong,0.02453,37,1383,0.01638,0.03269
2016,30-45 y.,3rd Quintile,A Little,0.20439,271,1383,0.18313,0.22565
2016,30-45 y.,3rd Quintile,Not at all,0.76790,1075,1383,0.74565,0.79016
2016,30-45 y.,4th Quintile,A Little,0.22258,277,1326,0.20019,0.24498
2016,30-45 y.,4th Quintile,Not at all,0.76007,1049,1326,0.73708,0.78307
2016,30-45 y.,5th Quintile,A Little,0.15925,187,1087,0.13749,0.18101
2016,30-45 y.,5th Quintile,Not at all,0.82455,900,1087,0.80193,0.84717
2016,46-65 y.,1st Quintile,Strong,0.25998,303,1403,0.23702,0.28294
2016,46-65 y.,1st Quintile,A Little,0.38842,542,1403,0.36291,0.41394
2016,46-65 y.,1st Quintile,Not at all,0.34725,558,1403,0.32233,0.37217
2016,46-65 y.,2nd Quintile,Strong,0.16972,202,1485,0.15062,0.18882
2016,46-65 y.,2nd Quintile,A Little,0.38651,546,1485,0.36173,0.41128
2016,46-65 y.,2nd Quintile,Not at all,0.44264,737,1485,0.41737,0.46791
2016,46-65 y.,3rd Quintile,Strong,0.11437,153,1530,0.09842,0.13033
2016,46-65 y.,3rd Quintile,A Little,0.37758,530,1530,0.35328,0.40187
2016,46-65 y.,3rd Quintile,Not at all,0.50464,847,1530,0.47958,0.52970
2016,46-65 y.,4th Quintile,Strong,0.06882,127,1828,0.05721,0.08043
2016,46-65 y.,4th Quintile,A Little,0.38263,622,1828,0.36034,0.40491
2016,46-65 y.,4th Quintile,Not at all,0.54510,1079,1828,0.52226,0.56793
2016,46-65 y.,5th Quintile,Strong,0.05814,116,2335,0.04864,0.06763
2016,46-65 y.,5th Quintile,A Little,0.29559,709,2335,0.27708,0.31411
2016,46-65 y.,5th Quintile,Not at all,0.64384,1510,2335,0.62441,0.66326
2016,66 and older,1st Quintile,Strong,0.35741,220,690,0.32162,0.39319
2016,66 and older,1st Quintile,A Little,0.43455,299,690,0.39753,0.47156
2016,66 and older,1st Quintile,Not at all,0.20669,171,690,0.17645,0.23693
2016,66 and older,2nd Quintile,Strong,0.27838,336,1201,0.25302,0.30374
2016,66 and older,2nd Quintile,A Little,0.45134,540,1201,0.42319,0.47950
2016,66 and older,2nd Quintile,Not at all,0.26593,325,1201,0.24093,0.29093
2016,66 and older,3rd Quintile,Strong,0.29010,299,1033,0.26241,0.31778
2016,66 and older,3rd Quintile,A Little,0.45393,449,1033,0.42355,0.48431
2016,66 and older,3rd Quintile,Not at all,0.25180,285,1033,0.22532,0.27828
2016,66 and older,4th Quintile,Strong,0.21760,161,826,0.18944,0.24576
2016,66 and older,4th Quintile,A Little,0.45893,372,826,0.42492,0.49293
2016,66 and older,4th Quintile,Not at all,0.31589,293,826,0.28417,0.34761
2016,66 and older,5th Quintile,Strong,0.19572,166,953,0.17051,0.22092
2016,66 and older,5th Quintile,A Little,0.38446,370,953,0.35356,0.41537
2016,66 and older,5th Quintile,Not at all,0.41865,417,953,0.38731,0.44999
2018,17-29 y.,1st Quintile,Strong,0.03938,63,2023,0.03090,0.04786
2018,17-29 y.,1st Quintile,A Little,0.16847,358,2023,0.15215,0.18478
2018,17-29 y.,1st Quintile,Not at all,0.70992,1602,2023,0.69013,0.72970
2018,17-29 y.,2nd Quintile,A Little,0.13318,151,960,0.11167,0.15468
2018,17-29 y.,2nd Quintile,Not at all,0.76701,809,960,0.74025,0.79376
2018,17-29 y.,3rd Quintile,A Little,0.14982,122,759,0.12441,0.17522
2018,17-29 y.,3rd Quintile,Not at all,0.76796,637,759,0.73791,0.79801
2018,17-29 y.,4th Quintile,A Little,0.12762,79,606,0.10103,0.15421
2018,17-29 y.,4th Quintile,Not at all,0.80160,527,606,0.76983,0.83338
2018,17-29 y.,5th Quintile,A Little,0.09642,58,470,0.06971,0.12314
2018,17-29 y.,5th Quintile,Not at all,0.81377,412,470,0.77854,0.84901
2018,30-45 y.,1st Quintile,Strong,0.08146,198,2515,0.07077,0.09215
2018,30-45 y.,1st Quintile,A Little,0.26638,668,2515,0.24910,0.28367
2018,30-45 y.,1st Quintile,Not at all,0.64498,1649,2515,0.62628,0.66369
2018,30-45 y.,2nd Quintile,Strong,0.03390,61,1594,0.02501,0.04278
2018,30-45 y.,2nd Quintile,A Little,0.22358,367,1594,0.20312,0.24404
2018,30-45 y.,2nd Quintile,Not at all,0.73873,1166,1594,0.71716,0.76030
2018,30-45 y.,3rd Quintile,Strong,0.02723,43,1335,0.01850,0.03596
2018,30-45 y.,3rd Quintile,A Little,0.23513,303,1335,0.21238,0.25789
