year,pgisced97,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Primary Level,Seldom,0.21649,144,623,0.18412,0.24886
1992,Primary Level,Never,0.53450,284,623,0.49530,0.57371
1992,Lower Secondary Level,At least once per week,0.14884,382,2755,0.13555,0.16214
1992,Lower Secondary Level,At least once per month,0.10920,310,2755,0.09756,0.12085
1992,Lower Secondary Level,Seldom,0.26063,679,2755,0.24424,0.27703
1992,Lower Secondary Level,Never,0.47007,1384,2755,0.45143,0.48871
1992,Upper Secondary Level,At least once per week,0.09355,566,6657,0.08656,0.10055
1992,Upper Secondary Level,At least once per month,0.07886,527,6657,0.07239,0.08534
1992,Upper Secondary Level,Seldom,0.28257,1772,6657,0.27176,0.29339
1992,Upper Secondary Level,Never,0.53233,3792,6657,0.52034,0.54431
1992,Post-secondary Non-tertiary Level,At least once per week,0.09518,43,358,0.06474,0.12562
1992,Post-secondary Non-tertiary Level,Seldom,0.25964,95,358,0.21416,0.30512
1992,Post-secondary Non-tertiary Level,Never,0.56998,220,358,0.51862,0.62133
1992,First Stage of Tertiary Education,At least once per week,0.13353,91,759,0.10932,0.15775
1992,First Stage of Tertiary Education,At least once per month,0.08037,58,759,0.06102,0.09973
1992,First Stage of Tertiary Education,Seldom,0.30824,229,759,0.27537,0.34111
1992,First Stage of Tertiary Education,Never,0.46523,381,759,0.42973,0.50074
1992,Second Stage of Tertiary Education,At least once per week,0.10929,144,1639,0.09418,0.12439
1992,Second Stage of Tertiary Education,At least once per month,0.07412,97,1639,0.06143,0.08680
1992,Second Stage of Tertiary Education,Seldom,0.23609,364,1639,0.21552,0.25665
1992,Second Stage of Tertiary Education,Never,0.56892,1034,1639,0.54494,0.59290
1994,Pre-primary Level,Seldom,0.27568,57,186,0.21129,0.34008
1994,Pre-primary Level,Never,0.50162,129,186,0.42957,0.57367
1994,Primary Level,At least once per week,0.13387,105,554,0.10548,0.16225
1994,Primary Level,At least once per month,0.11026,85,554,0.08415,0.13636
1994,Primary Level,Seldom,0.25779,144,554,0.22133,0.29425
1994,Primary Level,Never,0.49147,220,554,0.44980,0.53314
1994,Lower Secondary Level,At least once per week,0.15355,348,2473,0.13934,0.16777
1994,Lower Secondary Level,At least once per month,0.11182,294,2473,0.09940,0.12424
1994,Lower Secondary Level,Seldom,0.25984,638,2473,0.24255,0.27713
1994,Lower Secondary Level,Never,0.46440,1193,2473,0.44474,0.48406
1994,Upper Secondary Level,At least once per week,0.09441,562,6529,0.08731,0.10150
1994,Upper Secondary Level,At least once per month,0.08562,552,6529,0.07883,0.09241
1994,Upper Secondary Level,Seldom,0.28812,1790,6529,0.27714,0.29911
1994,Upper Secondary Level,Never,0.52264,3625,6529,0.51052,0.53476
1994,Post-secondary Non-tertiary Level,At least once per week,0.08301,40,357,0.05435,0.11167
1994,Post-secondary Non-tertiary Level,Seldom,0.28619,109,357,0.23924,0.33314
1994,Post-secondary Non-tertiary Level,Never,0.53246,208,357,0.48063,0.58429
1994,First Stage of Tertiary Education,At least once per week,0.13052,85,745,0.10631,0.15473
1994,First Stage of Tertiary Education,At least once per month,0.07468,62,745,0.05579,0.09357
1994,First Stage of Tertiary Education,Seldom,0.29968,232,745,0.26676,0.33260
1994,First Stage of Tertiary Education,Never,0.48454,366,745,0.44862,0.52045
1994,Second Stage of Tertiary Education,At least once per week,0.10318,143,1645,0.08848,0.11789
1994,Second Stage of Tertiary Education,At least once per month,0.07102,101,1645,0.05860,0.08344
1994,Second Stage of Tertiary Education,Seldom,0.25630,406,1645,0.23520,0.27741
1994,Second Stage of Tertiary Education,Never,0.56317,995,1645,0.53920,0.58715
1995,Pre-primary Level,At least once per week,0.11693,41,265,0.07817,0.15569
1995,Pre-primary Level,Seldom,0.28068,69,265,0.22647,0.33488
1995,Pre-primary Level,Never,0.53187,155,265,0.47168,0.59206
1995,Primary Level,At least once per week,0.15918,114,526,0.12789,0.19048
1995,Primary Level,At least once per month,0.11319,77,526,0.08609,0.14029
1995,Primary Level,Seldom,0.22088,115,526,0.18539,0.25636
1995,Primary Level,Never,0.47460,220,526,0.43188,0.51731
1995,Lower Secondary Level,At least once per week,0.17068,398,2476,0.15585,0.18550
1995,Lower Secondary Level,At least once per month,0.12148,319,2476,0.10861,0.13436
1995,Lower Secondary Level,Seldom,0.26227,640,2476,0.24494,0.27960
1995,Lower Secondary Level,Never,0.44153,1119,2476,0.42196,0.46109
1995,Upper Secondary Level,At least once per week,0.10227,638,6678,0.09501,0.10954
1995,Upper Secondary Level,At least once per month,0.08918,581,6678,0.08234,0.09601
1995,Upper Secondary Level,Seldom,0.27442,1758,6678,0.26372,0.28512
1995,Upper Secondary Level,Never,0.52471,3701,6678,0.51273,0.53669
1995,Post-secondary Non-tertiary Level,At least once per week,0.10757,64,469,0.07950,0.13565
1995,Post-secondary Non-tertiary Level,At least once per month,0.09119,45,469,0.06511,0.11727
1995,Post-secondary Non-tertiary Level,Seldom,0.26109,124,469,0.22130,0.30088
1995,Post-secondary Non-tertiary Level,Never,0.53883,236,469,0.49367,0.58399
1995,First Stage of Tertiary Education,At least once per week,0.11919,82,749,0.09597,0.14241
1995,First Stage of Tertiary Education,At least once per month,0.07526,57,749,0.05635,0.09417
1995,First Stage of Tertiary Education,Seldom,0.31298,237,749,0.27975,0.34621
1995,First Stage of Tertiary Education,Never,0.48434,373,749,0.44853,0.52016
1995,Second Stage of Tertiary Education,At least once per week,0.09758,147,1745,0.08365,0.11151
1995,Second Stage of Tertiary Education,At least once per month,0.08733,134,1745,0.07408,0.10058
1995,Second Stage of Tertiary Education,Seldom,0.23983,412,1745,0.21979,0.25987
1995,Second Stage of Tertiary Education,Never,0.56798,1052,1745,0.54473,0.59123
1996,Pre-primary Level,Seldom,0.26059,66,245,0.20552,0.31567
1996,Pre-primary Level,Never,0.58090,179,245,0.51899,0.64282
1996,Primary Level,At least once per week,0.13552,84,489,0.10515,0.16589
1996,Primary Level,At least once per month,0.13705,80,489,0.10654,0.16756
1996,Primary Level,Seldom,0.25531,131,489,0.21662,0.29400
1996,Primary Level,Never,0.46865,194,489,0.42437,0.51292
1996,Lower Secondary Level,At least once per week,0.15686,330,2371,0.14222,0.17150
1996,Lower Secondary Level,At least once per month,0.10525,273,2371,0.09290,0.11761
1996,Lower Secondary Level,Seldom,0.28206,652,2371,0.26395,0.30018
1996,Lower Secondary Level,Never,0.44408,1116,2371,0.42408,0.46409
1996,Upper Secondary Level,At least once per week,0.09267,564,6600,0.08567,0.09966
1996,Upper Secondary Level,At least once per month,0.09069,564,6600,0.08376,0.09761
1996,Upper Secondary Level,Seldom,0.30426,1869,6600,0.29316,0.31536
1996,Upper Secondary Level,Never,0.50797,3603,6600,0.49591,0.52003
1996,Post-secondary Non-tertiary Level,At least once per week,0.08660,51,471,0.06118,0.11203
1996,Post-secondary Non-tertiary Level,At least once per month,0.07706,39,471,0.05295,0.10117
1996,Post-secondary Non-tertiary Level,Seldom,0.30729,141,471,0.26558,0.34901
1996,Post-secondary Non-tertiary Level,Never,0.52905,240,471,0.48392,0.57418
1996,First Stage of Tertiary Education,At least once per week,0.11573,81,758,0.09294,0.13852
1996,First Stage of Tertiary Education,At least once per month,0.07906,69,758,0.05984,0.09828
1996,First Stage of Tertiary Education,Seldom,0.33707,247,758,0.30340,0.37074
1996,First Stage of Tertiary Education,Never,0.45952,361,758,0.42402,0.49502
1996,Second Stage of Tertiary Education,At least once per week,0.10443,153,1758,0.09013,0.11873
1996,Second Stage of Tertiary Education,At least once per month,0.07585,124,1758,0.06347,0.08823
1996,Second Stage of Tertiary Education,Seldom,0.26802,445,1758,0.24731,0.28873
1996,Second Stage of Tertiary Education,Never,0.54447,1036,1758,0.52119,0.56776
1997,Pre-primary Level,At least once per week,0.11044,31,288,0.07418,0.14671
1997,Pre-primary Level,Seldom,0.30261,85,288,0.24946,0.35576
1997,Pre-primary Level,Never,0.51240,172,288,0.45457,0.57023
1997,Primary Level,At least once per week,0.13619,91,462,0.10488,0.16750
1997,Primary Level,At least once per month,0.11394,58,462,0.08494,0.14295
1997,Primary Level,Seldom,0.23487,130,462,0.19617,0.27357
1997,Primary Level,Never,0.51306,183,462,0.46743,0.55869
1997,Lower Secondary Level,At least once per week,0.15502,328,2313,0.14027,0.16978
1997,Lower Secondary Level,At least once per month,0.09689,246,2313,0.08483,0.10895
1997,Lower Secondary Level,Seldom,0.28914,659,2313,0.27066,0.30762
1997,Lower Secondary Level,Never,0.44750,1080,2313,0.42724,0.46777
1997,Upper Secondary Level,At least once per week,0.09370,541,6440,0.08658,0.10082
1997,Upper Secondary Level,At least once per month,0.08620,540,6440,0.07934,0.09305
1997,Upper Secondary Level,Seldom,0.29865,1845,6440,0.28747,0.30983
1997,Upper Secondary Level,Never,0.51123,3514,6440,0.49902,0.52344
1997,Post-secondary Non-tertiary Level,At least once per week,0.08921,50,423,0.06201,0.11640
1997,Post-secondary Non-tertiary Level,Seldom,0.33135,137,423,0.28644,0.37626
1997,Post-secondary Non-tertiary Level,Never,0.52939,236,423,0.48176,0.57701
1997,First Stage of Tertiary Education,At least once per week,0.11474,77,749,0.09190,0.13758
1997,First Stage of Tertiary Education,At least once per month,0.07182,57,749,0.05331,0.09032
1997,First Stage of Tertiary Education,Seldom,0.34374,259,749,0.30970,0.37777
1997,First Stage of Tertiary Education,Never,0.45487,356,749,0.41918,0.49055
1997,Second Stage of Tertiary Education,At least once per week,0.09968,146,1758,0.08567,0.11369
1997,Second Stage of Tertiary Education,At least once per month,0.09077,144,1758,0.07733,0.10420
1997,Second Stage of Tertiary Education,Seldom,0.25930,459,1758,0.23881,0.27979
1997,Second Stage of Tertiary Education,Never,0.54280,1009,1758,0.51951,0.56610
1998,Pre-primary Level,At least once per week,0.11001,37,310,0.07513,0.14490
1998,Pre-primary Level,Seldom,0.29775,99,310,0.24677,0.34874
1998,Pre-primary Level,Never,0.50954,174,310,0.45380,0.56528
1998,Primary Level,At least once per week,0.17116,89,444,0.13609,0.20624
1998,Primary Level,At least once per month,0.13673,65,444,0.10474,0.16873
1998,Primary Level,Seldom,0.23208,110,444,0.19276,0.27139
1998,Primary Level,Never,0.45169,180,444,0.40535,0.49803
1998,Lower Secondary Level,At least once per week,0.15092,347,2515,0.13692,0.16491
1998,Lower Secondary Level,At least once per month,0.12736,309,2515,0.11433,0.14039
1998,Lower Secondary Level,Seldom,0.27661,705,2515,0.25912,0.29409
1998,Lower Secondary Level,Never,0.43452,1154,2515,0.41514,0.45390
1998,Upper Secondary Level,At least once per week,0.09275,610,6983,0.08595,0.09955
1998,Upper Secondary Level,At least once per month,0.08834,590,6983,0.08168,0.09500
1998,Upper Secondary Level,Seldom,0.30552,2072,6983,0.29472,0.31633
1998,Upper Secondary Level,Never,0.50577,3711,6983,0.49405,0.51750
1998,Post-secondary Non-tertiary Level,At least once per week,0.10037,53,501,0.07403,0.12670
1998,Post-secondary Non-tertiary Level,At least once per month,0.08533,48,501,0.06084,0.10982
1998,Post-secondary Non-tertiary Level,Seldom,0.30125,142,501,0.26103,0.34146
1998,Post-secondary Non-tertiary Level,Never,0.50654,258,501,0.46272,0.55036
1998,First Stage of Tertiary Education,At least once per week,0.10389,77,815,0.08293,0.12485
1998,First Stage of Tertiary Education,At least once per month,0.07978,68,815,0.06117,0.09840
1998,First Stage of Tertiary Education,Seldom,0.33760,288,815,0.30511,0.37008
1998,First Stage of Tertiary Education,Never,0.46982,382,815,0.43554,0.50411
1998,Second Stage of Tertiary Education,At least once per week,0.09517,162,1956,0.08216,0.10818
1998,Second Stage of Tertiary Education,At least once per month,0.09407,158,1956,0.08113,0.10701
1998,Second Stage of Tertiary Education,Seldom,0.27669,543,1956,0.25686,0.29652
1998,Second Stage of Tertiary Education,Never,0.52684,1093,1956,0.50471,0.54898
1999,Pre-primary Level,Seldom,0.38658,109,276,0.32902,0.44413
1999,Pre-primary Level,Never,0.51909,167,276,0.46004,0.57815
1999,Primary Level,At least once per week,0.13210,66,426,0.09991,0.16429
1999,Primary Level,At least once per month,0.14768,68,426,0.11395,0.18141
1999,Primary Level,Seldom,0.25598,121,426,0.21449,0.29747
1999,Primary Level,Never,0.46369,171,426,0.41627,0.51110
1999,Lower Secondary Level,At least once per week,0.15341,320,2429,0.13908,0.16775
1999,Lower Secondary Level,At least once per month,0.09852,252,2429,0.08666,0.11037
1999,Lower Secondary Level,Seldom,0.29448,706,2429,0.27634,0.31261
1999,Lower Secondary Level,Never,0.44890,1151,2429,0.42912,0.46868
1999,Upper Secondary Level,At least once per week,0.08719,550,6896,0.08053,0.09385
1999,Upper Secondary Level,At least once per month,0.08363,565,6896,0.07710,0.09016
1999,Upper Secondary Level,Seldom,0.31691,2102,6896,0.30593,0.32789
1999,Upper Secondary Level,Never,0.50633,3679,6896,0.49453,0.51813
1999,Post-secondary Non-tertiary Level,At least once per week,0.09182,43,501,0.06651,0.11713
1999,Post-secondary Non-tertiary Level,At least once per month,0.06136,35,501,0.04032,0.08240
1999,Post-secondary Non-tertiary Level,Seldom,0.37383,175,501,0.33142,0.41624
1999,Post-secondary Non-tertiary Level,Never,0.46375,248,501,0.42004,0.50746
1999,First Stage of Tertiary Education,At least once per week,0.10901,77,808,0.08750,0.13051
1999,First Stage of Tertiary Education,At least once per month,0.07108,69,808,0.05335,0.08881
1999,First Stage of Tertiary Education,Seldom,0.34465,285,808,0.31186,0.37744
1999,First Stage of Tertiary Education,Never,0.46490,377,808,0.43049,0.49932
1999,Second Stage of Tertiary Education,At least once per week,0.08501,138,1947,0.07262,0.09740
1999,Second Stage of Tertiary Education,At least once per month,0.08810,157,1947,0.07550,0.10069
1999,Second Stage of Tertiary Education,Seldom,0.29811,562,1947,0.27778,0.31843
1999,Second Stage of Tertiary Education,Never,0.52268,1090,1947,0.50048,0.54487
2001,Pre-primary Level,At least once per week,0.06487,35,536,0.04400,0.08574
2001,Pre-primary Level,At least once per month,0.06715,38,536,0.04594,0.08836
2001,Pre-primary Level,Seldom,0.34065,175,536,0.30049,0.38081
2001,Pre-primary Level,Never,0.51712,288,536,0.47478,0.55946
2001,Primary Level,At least once per week,0.15068,43,312,0.11092,0.19044
2001,Primary Level,At least once per month,0.13630,40,312,0.09817,0.17444
2001,Primary Level,Seldom,0.22666,77,312,0.18013,0.27319
2001,Primary Level,Never,0.48303,152,312,0.42749,0.53857
2001,Lower Secondary Level,At least once per week,0.13912,398,3057,0.12685,0.15139
2001,Lower Secondary Level,At least once per month,0.10363,328,3057,0.09282,0.11443
2001,Lower Secondary Level,Seldom,0.27999,845,3057,0.26407,0.29591
2001,Lower Secondary Level,Never,0.46647,1486,3057,0.44879,0.48416
2001,Upper Secondary Level,At least once per week,0.08888,969,11486,0.08368,0.09408
2001,Upper Secondary Level,At least once per month,0.09698,1126,11486,0.09157,0.10239
2001,Upper Secondary Level,Seldom,0.29557,3417,11486,0.28722,0.30391
2001,Upper Secondary Level,Never,0.50864,5974,11486,0.49950,0.51779
2001,Post-secondary Non-tertiary Level,At least once per week,0.08273,97,1060,0.06614,0.09933
2001,Post-secondary Non-tertiary Level,At least once per month,0.07802,90,1060,0.06187,0.09418
2001,Post-secondary Non-tertiary Level,Seldom,0.34218,355,1060,0.31360,0.37075
2001,Post-secondary Non-tertiary Level,Never,0.48662,518,1060,0.45652,0.51673
2001,First Stage of Tertiary Education,At least once per week,0.10527,169,1660,0.09050,0.12003
2001,First Stage of Tertiary Education,At least once per month,0.09534,173,1660,0.08121,0.10948
2001,First Stage of Tertiary Education,Seldom,0.31565,544,1660,0.29329,0.33802
2001,First Stage of Tertiary Education,Never,0.47119,774,1660,0.44717,0.49521
2001,Second Stage of Tertiary Education,At least once per week,0.09671,310,3523,0.08694,0.10647
2001,Second Stage of Tertiary Education,At least once per month,0.08446,305,3523,0.07527,0.09364
2001,Second Stage of Tertiary Education,Seldom,0.28856,1004,3523,0.27360,0.30353
2001,Second Stage of Tertiary Education,Never,0.52030,1904,3523,0.50380,0.53680
2003,Pre-primary Level,At least once per week,0.09508,46,615,0.07188,0.11829
2003,Pre-primary Level,At least once per month,0.07209,55,615,0.05164,0.09255
2003,Pre-primary Level,Seldom,0.30831,192,615,0.27179,0.34484
2003,Pre-primary Level,Never,0.51499,322,615,0.47545,0.55452
2003,Primary Level,At least once per week,0.17965,44,242,0.13118,0.22812
2003,Primary Level,Seldom,0.24903,68,242,0.19443,0.30362
2003,Primary Level,Never,0.45601,130,242,0.39312,0.51889
2003,Lower Secondary Level,At least once per week,0.13228,354,2714,0.11953,0.14502
2003,Lower Secondary Level,At least once per month,0.11570,312,2714,0.10366,0.12774
2003,Lower Secondary Level,Seldom,0.26324,743,2714,0.24667,0.27981
2003,Lower Secondary Level,Never,0.47960,1305,2714,0.46080,0.49840
2003,Upper Secondary Level,At least once per week,0.08965,954,11042,0.08433,0.09498
2003,Upper Secondary Level,At least once per month,0.08893,996,11042,0.08362,0.09424
2003,Upper Secondary Level,Seldom,0.31492,3468,11042,0.30625,0.32358
2003,Upper Secondary Level,Never,0.50028,5624,11042,0.49095,0.50961
2003,Post-secondary Non-tertiary Level,At least once per week,0.08385,90,1146,0.06780,0.09990
2003,Post-secondary Non-tertiary Level,At least once per month,0.08474,112,1146,0.06860,0.10087
2003,Post-secondary Non-tertiary Level,Seldom,0.32873,385,1146,0.30152,0.35594
2003,Post-secondary Non-tertiary Level,Never,0.49333,559,1146,0.46437,0.52229
2003,First Stage of Tertiary Education,At least once per week,0.10349,167,1669,0.08888,0.11811
2003,First Stage of Tertiary Education,At least once per month,0.08793,167,1669,0.07434,0.10152
2003,First Stage of Tertiary Education,Seldom,0.32983,542,1669,0.30727,0.35240
2003,First Stage of Tertiary Education,Never,0.46209,793,1669,0.43817,0.48602
2003,Second Stage of Tertiary Education,At least once per week,0.09719,370,4328,0.08837,0.10602
2003,Second Stage of Tertiary Education,At least once per month,0.09763,413,4328,0.08879,0.10647
2003,Second Stage of Tertiary Education,Seldom,0.26807,1229,4328,0.25487,0.28127
2003,Second Stage of Tertiary Education,Never,0.53108,2316,4328,0.51621,0.54595
2005,Pre-primary Level,At least once per week,0.08309,47,646,0.06178,0.10439
2005,Pre-primary Level,At least once per month,0.10163,62,646,0.07831,0.12494
2005,Pre-primary Level,Seldom,0.31303,210,646,0.27724,0.34882
2005,Pre-primary Level,Never,0.49692,327,646,0.45833,0.53551
2005,Primary Level,Seldom,0.23974,59,193,0.17935,0.30013
2005,Primary Level,Never,0.56210,134,193,0.49192,0.63228
2005,Lower Secondary Level,At least once per week,0.12496,294,2374,0.11165,0.13826
2005,Lower Secondary Level,At least once per month,0.10023,260,2374,0.08815,0.11232
2005,Lower Secondary Level,Seldom,0.26494,629,2374,0.24718,0.28269
2005,Lower Secondary Level,Never,0.50280,1191,2374,0.48268,0.52292
2005,Upper Secondary Level,At least once per week,0.08253,808,10195,0.07719,0.08787
2005,Upper Secondary Level,At least once per month,0.08115,884,10195,0.07585,0.08645
2005,Upper Secondary Level,Seldom,0.31108,3134,10195,0.30210,0.32007
2005,Upper Secondary Level,Never,0.51862,5369,10195,0.50892,0.52832
2005,Post-secondary Non-tertiary Level,At least once per week,0.08346,88,1122,0.06727,0.09965
2005,Post-secondary Non-tertiary Level,At least once per month,0.08056,103,1122,0.06463,0.09650
2005,Post-secondary Non-tertiary Level,Seldom,0.33514,386,1122,0.30751,0.36277
2005,Post-secondary Non-tertiary Level,Never,0.49057,545,1122,0.46130,0.51983
2005,First Stage of Tertiary Education,At least once per week,0.09135,141,1552,0.07701,0.10568
2005,First Stage of Tertiary Education,At least once per month,0.09042,150,1552,0.07615,0.10469
2005,First Stage of Tertiary Education,Seldom,0.33227,518,1552,0.30883,0.35571
2005,First Stage of Tertiary Education,Never,0.47800,743,1552,0.45314,0.50286
2005,Second Stage of Tertiary Education,At least once per week,0.08662,342,4144,0.07806,0.09519
2005,Second Stage of Tertiary Education,At least once per month,0.09190,394,4144,0.08310,0.10069
2005,Second Stage of Tertiary Education,Seldom,0.30343,1303,4144,0.28943,0.31743
2005,Second Stage of Tertiary Education,Never,0.50921,2105,4144,0.49398,0.52443
2007,Pre-primary Level,At least once per month,0.04676,33,319,0.02356,0.06997
2007,Pre-primary Level,Seldom,0.14651,105,319,0.10764,0.18538
2007,Pre-primary Level,Never,0.29136,181,319,0.24141,0.34130
2007,Primary Level,At least once per week,0.14466,31,197,0.09541,0.19391
2007,Primary Level,Seldom,0.18219,39,197,0.12815,0.23623
2007,Primary Level,Never,0.60822,127,197,0.53988,0.67656
2007,Lower Secondary Level,At least once per week,0.11421,263,2189,0.10088,0.12754
2007,Lower Secondary Level,At least once per month,0.09150,216,2189,0.07942,0.10358
2007,Lower Secondary Level,Seldom,0.25221,600,2189,0.23401,0.27041
2007,Lower Secondary Level,Never,0.51098,1110,2189,0.49004,0.53193
2007,Upper Secondary Level,At least once per week,0.07952,825,10270,0.07428,0.08475
2007,Upper Secondary Level,At least once per month,0.08099,880,10270,0.07572,0.08627
2007,Upper Secondary Level,Seldom,0.28772,3027,10270,0.27896,0.29647
2007,Upper Secondary Level,Never,0.54305,5538,10270,0.53342,0.55269
2007,Post-secondary Non-tertiary Level,At least once per week,0.07645,82,1166,0.06119,0.09171
2007,Post-secondary Non-tertiary Level,At least once per month,0.05720,84,1166,0.04387,0.07054
2007,Post-secondary Non-tertiary Level,Seldom,0.34284,388,1166,0.31558,0.37010
2007,Post-secondary Non-tertiary Level,Never,0.52022,612,1166,0.49153,0.54890
2007,First Stage of Tertiary Education,At least once per week,0.08641,140,1522,0.07229,0.10053
2007,First Stage of Tertiary Education,At least once per month,0.09193,148,1522,0.07741,0.10645
2007,First Stage of Tertiary Education,Seldom,0.31181,485,1522,0.28853,0.33509
2007,First Stage of Tertiary Education,Never,0.49691,749,1522,0.47178,0.52204
2007,Second Stage of Tertiary Education,At least once per week,0.08026,380,4371,0.07220,0.08831
2007,Second Stage of Tertiary Education,At least once per month,0.10170,430,4371,0.09274,0.11067
2007,Second Stage of Tertiary Education,Seldom,0.27940,1292,4371,0.26610,0.29270
2007,Second Stage of Tertiary Education,Never,0.53258,2269,4371,0.51779,0.54737
2008,Pre-primary Level,At least once per week,0.05150,31,331,0.02765,0.07534
2008,Pre-primary Level,Seldom,0.21558,137,331,0.17121,0.25995
2008,Pre-primary Level,Never,0.28469,163,331,0.23600,0.33338
2008,Primary Level,Seldom,0.20264,38,140,0.13582,0.26947
2008,Primary Level,Never,0.54946,102,140,0.46674,0.63217
2008,Lower Secondary Level,At least once per week,0.10818,229,2006,0.09458,0.12177
2008,Lower Secondary Level,At least once per month,0.09624,201,2006,0.08333,0.10915
2008,Lower Secondary Level,Seldom,0.25876,538,2006,0.23959,0.27793
2008,Lower Secondary Level,Never,0.51026,1038,2006,0.48838,0.53214
2008,Upper Secondary Level,At least once per week,0.07543,740,9676,0.07017,0.08069
2008,Upper Secondary Level,At least once per month,0.08193,844,9676,0.07647,0.08740
2008,Upper Secondary Level,Seldom,0.29260,2911,9676,0.28353,0.30166
2008,Upper Secondary Level,Never,0.54224,5181,9676,0.53231,0.55217
2008,Post-secondary Non-tertiary Level,At least once per week,0.06533,69,1085,0.05062,0.08004
2008,Post-secondary Non-tertiary Level,At least once per month,0.06880,91,1085,0.05373,0.08387
2008,Post-secondary Non-tertiary Level,Seldom,0.36117,374,1085,0.33257,0.38976
2008,Post-secondary Non-tertiary Level,Never,0.49955,551,1085,0.46978,0.52931
2008,First Stage of Tertiary Education,At least once per week,0.08336,115,1415,0.06895,0.09776
2008,First Stage of Tertiary Education,At least once per month,0.09651,144,1415,0.08112,0.11191
2008,First Stage of Tertiary Education,Seldom,0.31675,462,1415,0.29251,0.34100
2008,First Stage of Tertiary Education,Never,0.50258,694,1415,0.47652,0.52864
2008,Second Stage of Tertiary Education,At least once per week,0.07777,340,4181,0.06965,0.08589
2008,Second Stage of Tertiary Education,At least once per month,0.09610,411,4181,0.08717,0.10503
2008,Second Stage of Tertiary Education,Seldom,0.30440,1259,4181,0.29045,0.31835
2008,Second Stage of Tertiary Education,Never,0.51793,2171,4181,0.50278,0.53307
2009,Pre-primary Level,At least once per month,0.06503,33,285,0.03635,0.09370
2009,Pre-primary Level,Seldom,0.21272,112,285,0.16512,0.26031
2009,Pre-primary Level,Never,0.30486,140,285,0.25132,0.35840
2009,Primary Level,Seldom,0.14383,34,131,0.08350,0.20415
2009,Primary Level,Never,0.62664,97,131,0.54349,0.70979
2009,Lower Secondary Level,At least once per week,0.10034,186,1777,0.08637,0.11431
2009,Lower Secondary Level,At least once per month,0.10147,188,1777,0.08743,0.11551
2009,Lower Secondary Level,Seldom,0.25242,477,1777,0.23222,0.27262
2009,Lower Secondary Level,Never,0.51568,926,1777,0.49244,0.53892
2009,Upper Secondary Level,At least once per week,0.07114,664,9008,0.06583,0.07645
2009,Upper Secondary Level,At least once per month,0.07413,734,9008,0.06872,0.07954
2009,Upper Secondary Level,Seldom,0.28622,2636,9008,0.27689,0.29556
2009,Upper Secondary Level,Never,0.55937,4974,9008,0.54912,0.56962
2009,Post-secondary Non-tertiary Level,At least once per week,0.06481,65,995,0.04950,0.08011
2009,Post-secondary Non-tertiary Level,At least once per month,0.06323,73,995,0.04810,0.07836
2009,Post-secondary Non-tertiary Level,Seldom,0.34995,337,995,0.32030,0.37960
2009,Post-secondary Non-tertiary Level,Never,0.51839,520,995,0.48732,0.54945
