year,age_gr,bula_h,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,30-45 y.,North Rhine-Westphalia,Seldom,0.33879,268,821,0.30639,0.37118
1990,30-45 y.,North Rhine-Westphalia,Never,0.44776,369,821,0.41372,0.48180
1990,30-45 y.,Hesse,At least once per month,0.11124,38,275,0.07401,0.14847
1990,30-45 y.,Hesse,Seldom,0.41032,114,275,0.35208,0.46857
1990,30-45 y.,Hesse,Never,0.44941,123,275,0.39051,0.50831
1990,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.40073,67,129,0.31583,0.48563
1990,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.38668,62,129,0.30231,0.47105
1990,30-45 y.,Baden-Wuerttemberg,At least once per week,0.10478,61,541,0.07895,0.13061
1990,30-45 y.,Baden-Wuerttemberg,At least once per month,0.14050,85,541,0.11119,0.16981
1990,30-45 y.,Baden-Wuerttemberg,Seldom,0.39882,205,541,0.35752,0.44012
1990,30-45 y.,Baden-Wuerttemberg,Never,0.35402,190,541,0.31368,0.39435
1990,30-45 y.,Bavaria,At least once per week,0.15542,76,459,0.12224,0.18860
1990,30-45 y.,Bavaria,At least once per month,0.13720,63,459,0.10569,0.16871
1990,30-45 y.,Bavaria,Seldom,0.33016,144,459,0.28709,0.37323
1990,30-45 y.,Bavaria,Never,0.37258,176,459,0.32830,0.41686
1990,30-45 y.,Berlin,Seldom,0.17887,34,190,0.12423,0.23351
1990,30-45 y.,Berlin,Never,0.73773,156,190,0.67501,0.80044
1990,30-45 y.,Brandenburg,Seldom,0.12106,33,249,0.08046,0.16165
1990,30-45 y.,Brandenburg,Never,0.81812,216,249,0.77011,0.86613
1990,30-45 y.,Mecklenburg-Western Pomerania,Never,0.75801,125,125,0.68263,0.83340
1990,30-45 y.,Saxony,Seldom,0.19624,89,410,0.15775,0.23473
1990,30-45 y.,Saxony,Never,0.72629,321,410,0.68308,0.76950
1990,30-45 y.,Saxony-Anhalt,Seldom,0.15184,42,247,0.10700,0.19669
1990,30-45 y.,Saxony-Anhalt,Never,0.74592,205,247,0.69152,0.80032
1990,30-45 y.,Thuringa,Seldom,0.23040,60,215,0.17399,0.28682
1990,30-45 y.,Thuringa,Never,0.64872,155,215,0.58477,0.71268
1990,46-65 y.,Schleswig-Holstein,Seldom,0.40873,39,88,0.30543,0.51204
1990,46-65 y.,Schleswig-Holstein,Never,0.47408,49,88,0.36916,0.57901
1990,46-65 y.,Hamburg,Never,0.71539,31,31,0.55392,0.87686
1990,46-65 y.,Lower Saxony,At least once per week,0.07517,34,304,0.04548,0.10486
1990,46-65 y.,Lower Saxony,Seldom,0.38160,127,304,0.32690,0.43630
1990,46-65 y.,Lower Saxony,Never,0.46245,143,304,0.40631,0.51859
1990,46-65 y.,North Rhine-Westphalia,At least once per week,0.17745,158,756,0.15020,0.20470
1990,46-65 y.,North Rhine-Westphalia,At least once per month,0.12185,98,756,0.09852,0.14519
1990,46-65 y.,North Rhine-Westphalia,Seldom,0.30577,216,756,0.27290,0.33863
1990,46-65 y.,North Rhine-Westphalia,Never,0.38741,284,756,0.35266,0.42215
1990,46-65 y.,Hesse,At least once per week,0.13609,50,308,0.09774,0.17445
1990,46-65 y.,Hesse,At least once per month,0.12887,43,308,0.09139,0.16636
1990,46-65 y.,Hesse,Seldom,0.42305,120,308,0.36779,0.47832
1990,46-65 y.,Hesse,Never,0.30850,95,308,0.25683,0.36017
1990,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.26471,57,225,0.20694,0.32249
1990,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.15497,32,225,0.10758,0.20236
1990,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.30671,71,225,0.24632,0.36710
1990,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.27361,65,225,0.21522,0.33199
1990,46-65 y.,Baden-Wuerttemberg,At least once per week,0.28008,151,535,0.24200,0.31817
1990,46-65 y.,Baden-Wuerttemberg,At least once per month,0.15437,96,535,0.12373,0.18502
1990,46-65 y.,Baden-Wuerttemberg,Seldom,0.28364,143,535,0.24541,0.32187
1990,46-65 y.,Baden-Wuerttemberg,Never,0.26986,145,535,0.23221,0.30751
1990,46-65 y.,Bavaria,At least once per week,0.25413,115,462,0.21439,0.29387
1990,46-65 y.,Bavaria,At least once per month,0.18418,85,462,0.14879,0.21956
1990,46-65 y.,Bavaria,Seldom,0.31610,143,462,0.27366,0.35854
1990,46-65 y.,Bavaria,Never,0.24234,119,462,0.20322,0.28145
1990,46-65 y.,Berlin,Seldom,0.21371,32,168,0.15154,0.27589
1990,46-65 y.,Berlin,Never,0.67888,136,168,0.60807,0.74970
1990,46-65 y.,Brandenburg,Never,0.81044,180,180,0.75302,0.86786
1990,46-65 y.,Mecklenburg-Western Pomerania,Never,0.73508,114,114,0.65372,0.81645
1990,46-65 y.,Saxony,Seldom,0.18341,82,383,0.14460,0.22222
1990,46-65 y.,Saxony,Never,0.70725,301,383,0.66161,0.75288
1990,46-65 y.,Saxony-Anhalt,Never,0.74806,171,171,0.68280,0.81332
1990,46-65 y.,Thuringa,Seldom,0.20996,54,197,0.15294,0.26698
1990,46-65 y.,Thuringa,Never,0.64667,143,197,0.57975,0.71359
1990,66 and older,Lower Saxony,Never,0.42873,50,50,0.29016,0.56730
1990,66 and older,North Rhine-Westphalia,At least once per week,0.31648,70,233,0.25663,0.37632
1990,66 and older,North Rhine-Westphalia,At least once per month,0.16390,36,233,0.11627,0.21154
1990,66 and older,North Rhine-Westphalia,Seldom,0.18886,50,233,0.13850,0.23923
1990,66 and older,North Rhine-Westphalia,Never,0.32057,77,233,0.26051,0.38062
1990,66 and older,Hesse,Seldom,0.32883,34,34,0.16854,0.48912
1990,66 and older,Baden-Wuerttemberg,At least once per week,0.26783,50,136,0.19313,0.34253
1990,66 and older,Baden-Wuerttemberg,Seldom,0.21986,38,136,0.15000,0.28972
1990,66 and older,Baden-Wuerttemberg,Never,0.33970,48,136,0.25981,0.41960
1990,66 and older,Bavaria,At least once per week,0.29193,62,197,0.22828,0.35558
1990,66 and older,Bavaria,At least once per month,0.17788,35,197,0.12434,0.23141
1990,66 and older,Bavaria,Seldom,0.20257,42,197,0.14630,0.25883
1990,66 and older,Bavaria,Never,0.32197,58,197,0.25656,0.38739
1990,66 and older,Berlin,Never,0.71505,38,38,0.56960,0.86049
1990,66 and older,Brandenburg,Never,0.62259,40,40,0.47045,0.77472
1990,66 and older,Saxony,Never,0.57311,75,75,0.46041,0.68581
1990,66 and older,Saxony-Anhalt,Never,0.74550,70,70,0.64273,0.84828
1990,66 and older,Thuringa,Never,0.71682,52,52,0.59317,0.84048
1992,17-29 y.,Schleswig-Holstein,Never,0.72139,47,47,0.59183,0.85095
1992,17-29 y.,Lower Saxony,Seldom,0.29903,78,249,0.24205,0.35601
1992,17-29 y.,Lower Saxony,Never,0.62344,171,249,0.56313,0.68374
1992,17-29 y.,North Rhine-Westphalia,At least once per week,0.08997,79,714,0.06897,0.11097
1992,17-29 y.,North Rhine-Westphalia,At least once per month,0.06249,49,714,0.04472,0.08026
1992,17-29 y.,North Rhine-Westphalia,Seldom,0.24636,162,714,0.21473,0.27799
1992,17-29 y.,North Rhine-Westphalia,Never,0.59847,424,714,0.56248,0.63445
1992,17-29 y.,Hesse,At least once per month,0.04623,32,248,0.02004,0.07242
1992,17-29 y.,Hesse,Seldom,0.38005,88,248,0.31952,0.44059
1992,17-29 y.,Hesse,Never,0.54352,128,248,0.48140,0.60564
1992,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.35360,66,150,0.27683,0.43036
1992,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.53114,84,150,0.45101,0.61127
1992,17-29 y.,Baden-Wuerttemberg,At least once per week,0.11279,66,543,0.08615,0.13942
1992,17-29 y.,Baden-Wuerttemberg,At least once per month,0.09797,65,543,0.07294,0.12300
1992,17-29 y.,Baden-Wuerttemberg,Seldom,0.36368,184,543,0.32318,0.40418
1992,17-29 y.,Baden-Wuerttemberg,Never,0.42222,228,543,0.38064,0.46380
1992,17-29 y.,Bavaria,At least once per week,0.11525,55,480,0.08665,0.14384
1992,17-29 y.,Bavaria,At least once per month,0.11858,63,480,0.08962,0.14753
1992,17-29 y.,Bavaria,Seldom,0.31801,148,480,0.27630,0.35972
1992,17-29 y.,Bavaria,Never,0.44616,214,480,0.40164,0.49067
1992,17-29 y.,Berlin,Never,0.74993,124,124,0.67340,0.82646
1992,17-29 y.,Brandenburg,Never,0.84042,128,128,0.77672,0.90411
1992,17-29 y.,Mecklenburg-Western Pomerania,Never,0.88580,87,87,0.81858,0.95302
1992,17-29 y.,Saxony,Seldom,0.12685,37,223,0.08307,0.17063
1992,17-29 y.,Saxony,Never,0.76706,186,223,0.71145,0.82266
1992,17-29 y.,Saxony-Anhalt,Never,0.83732,151,151,0.77825,0.89638
1992,17-29 y.,Thuringa,Seldom,0.17691,35,155,0.11664,0.23717
1992,17-29 y.,Thuringa,Never,0.71517,120,155,0.64389,0.78646
1992,30-45 y.,Schleswig-Holstein,Never,0.68799,55,55,0.56441,0.81156
1992,30-45 y.,Lower Saxony,Seldom,0.32992,81,227,0.26862,0.39122
1992,30-45 y.,Lower Saxony,Never,0.57777,146,227,0.51338,0.64217
1992,30-45 y.,North Rhine-Westphalia,At least once per week,0.09835,84,827,0.07804,0.11866
1992,30-45 y.,North Rhine-Westphalia,At least once per month,0.06889,66,827,0.05162,0.08616
1992,30-45 y.,North Rhine-Westphalia,Seldom,0.33364,259,827,0.30149,0.36580
1992,30-45 y.,North Rhine-Westphalia,Never,0.49082,418,827,0.45672,0.52491
1992,30-45 y.,Hesse,At least once per month,0.11099,46,268,0.07331,0.14867
1992,30-45 y.,Hesse,Seldom,0.33684,90,268,0.28014,0.39353
1992,30-45 y.,Hesse,Never,0.50029,132,268,0.44032,0.56027
1992,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.38255,70,155,0.30579,0.45931
1992,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.45020,85,155,0.37162,0.52878
1992,30-45 y.,Baden-Wuerttemberg,At least once per week,0.04940,46,524,0.03082,0.06797
1992,30-45 y.,Baden-Wuerttemberg,At least once per month,0.15634,78,524,0.12521,0.18746
1992,30-45 y.,Baden-Wuerttemberg,Seldom,0.40827,205,524,0.36615,0.45040
1992,30-45 y.,Baden-Wuerttemberg,Never,0.37894,195,524,0.33736,0.42051
1992,30-45 y.,Bavaria,At least once per week,0.14783,71,487,0.11627,0.17938
1992,30-45 y.,Bavaria,At least once per month,0.09191,48,487,0.06622,0.11759
1992,30-45 y.,Bavaria,Seldom,0.30804,148,487,0.26700,0.34909
1992,30-45 y.,Bavaria,Never,0.44859,220,487,0.40438,0.49281
1992,30-45 y.,Berlin,Never,0.80553,160,160,0.74400,0.86705
1992,30-45 y.,Brandenburg,Seldom,0.14910,34,235,0.10346,0.19474
1992,30-45 y.,Brandenburg,Never,0.80398,201,235,0.75312,0.85485
1992,30-45 y.,Mecklenburg-Western Pomerania,Never,0.82508,120,120,0.75683,0.89334
1992,30-45 y.,Saxony,Seldom,0.19147,80,384,0.15206,0.23087
1992,30-45 y.,Saxony,Never,0.73439,304,384,0.69016,0.77862
1992,30-45 y.,Saxony-Anhalt,Seldom,0.13356,44,255,0.09172,0.17539
1992,30-45 y.,Saxony-Anhalt,Never,0.80134,211,255,0.75227,0.85041
1992,30-45 y.,Thuringa,Seldom,0.18999,51,214,0.13730,0.24267
1992,30-45 y.,Thuringa,Never,0.70836,163,214,0.64732,0.76940
1992,46-65 y.,Schleswig-Holstein,Seldom,0.39816,34,79,0.28952,0.50680
1992,46-65 y.,Schleswig-Holstein,Never,0.44350,45,79,0.33325,0.55376
1992,46-65 y.,Lower Saxony,Seldom,0.34595,110,278,0.28994,0.40197
1992,46-65 y.,Lower Saxony,Never,0.51600,168,278,0.45715,0.57485
1992,46-65 y.,North Rhine-Westphalia,At least once per week,0.17248,136,713,0.14473,0.20024
1992,46-65 y.,North Rhine-Westphalia,At least once per month,0.07473,64,713,0.05542,0.09405
1992,46-65 y.,North Rhine-Westphalia,Seldom,0.32747,215,713,0.29300,0.36194
1992,46-65 y.,North Rhine-Westphalia,Never,0.40495,298,713,0.36890,0.44101
1992,46-65 y.,Hesse,At least once per week,0.15399,52,292,0.11252,0.19546
1992,46-65 y.,Hesse,At least once per month,0.11873,42,292,0.08157,0.15590
1992,46-65 y.,Hesse,Seldom,0.33603,85,292,0.28176,0.39030
1992,46-65 y.,Hesse,Never,0.38127,113,292,0.32546,0.43707
1992,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.18733,33,165,0.12761,0.24704
1992,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.33032,64,165,0.25834,0.40230
1992,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.35143,68,165,0.27836,0.42449
1992,46-65 y.,Baden-Wuerttemberg,At least once per week,0.23311,134,516,0.19659,0.26963
1992,46-65 y.,Baden-Wuerttemberg,At least once per month,0.16504,98,516,0.13298,0.19710
1992,46-65 y.,Baden-Wuerttemberg,Seldom,0.30199,149,516,0.26234,0.34165
1992,46-65 y.,Baden-Wuerttemberg,Never,0.27899,135,516,0.24025,0.31773
1992,46-65 y.,Bavaria,At least once per week,0.22757,107,465,0.18942,0.26572
1992,46-65 y.,Bavaria,At least once per month,0.14035,63,465,0.10875,0.17196
1992,46-65 y.,Bavaria,Seldom,0.28336,135,465,0.24236,0.32436
1992,46-65 y.,Bavaria,Never,0.33906,160,465,0.29598,0.38213
1992,46-65 y.,Berlin,Seldom,0.16651,31,174,0.11099,0.22202
1992,46-65 y.,Berlin,Never,0.71007,143,174,0.64246,0.77768
1992,46-65 y.,Brandenburg,Never,0.85912,175,175,0.80743,0.91081
1992,46-65 y.,Mecklenburg-Western Pomerania,Never,0.73958,110,110,0.65719,0.82197
1992,46-65 y.,Saxony,Seldom,0.17879,67,353,0.13876,0.21883
1992,46-65 y.,Saxony,Never,0.75923,286,353,0.71457,0.80390
1992,46-65 y.,Saxony-Anhalt,Seldom,0.10974,32,209,0.06726,0.15222
1992,46-65 y.,Saxony-Anhalt,Never,0.81439,177,209,0.76156,0.86723
1992,46-65 y.,Thuringa,Seldom,0.15130,36,172,0.09759,0.20502
1992,46-65 y.,Thuringa,Never,0.69951,136,172,0.63079,0.76823
1992,66 and older,Lower Saxony,Seldom,0.32408,37,74,0.21672,0.43145
1992,66 and older,Lower Saxony,Never,0.31641,37,74,0.20972,0.42310
1992,66 and older,North Rhine-Westphalia,At least once per week,0.23620,57,246,0.18301,0.28939
1992,66 and older,North Rhine-Westphalia,At least once per month,0.14958,33,246,0.10492,0.19424
1992,66 and older,North Rhine-Westphalia,Seldom,0.20359,48,246,0.15317,0.25401
1992,66 and older,North Rhine-Westphalia,Never,0.39601,108,246,0.33477,0.45725
1992,66 and older,Hesse,Never,0.39803,43,43,0.24999,0.54607
1992,66 and older,"Rhineland-Palatinate, Saarland",Never,0.38294,36,36,0.22189,0.54398
1992,66 and older,Baden-Wuerttemberg,At least once per week,0.23900,43,135,0.16679,0.31121
1992,66 and older,Baden-Wuerttemberg,Seldom,0.24687,43,135,0.17386,0.31988
1992,66 and older,Baden-Wuerttemberg,Never,0.30989,49,135,0.23159,0.38819
1992,66 and older,Bavaria,At least once per week,0.26187,56,166,0.19479,0.32896
1992,66 and older,Bavaria,Seldom,0.22582,47,166,0.16202,0.28962
1992,66 and older,Bavaria,Never,0.33672,63,166,0.26461,0.40883
1992,66 and older,Brandenburg,Never,0.67527,42,42,0.53193,0.81861
1992,66 and older,Saxony,Never,0.59834,70,70,0.48267,0.71402
1992,66 and older,Saxony-Anhalt,Never,0.73470,67,67,0.62819,0.84122
1992,66 and older,Thuringa,Never,0.66150,46,46,0.52324,0.79976
1994,17-29 y.,Schleswig-Holstein,Never,0.69608,47,47,0.56317,0.82900
1994,17-29 y.,Lower Saxony,Seldom,0.23041,61,249,0.17800,0.28282
1994,17-29 y.,Lower Saxony,Never,0.68705,188,249,0.62934,0.74476
1994,17-29 y.,North Rhine-Westphalia,At least once per week,0.09666,69,656,0.07403,0.11929
1994,17-29 y.,North Rhine-Westphalia,At least once per month,0.05767,50,656,0.03981,0.07552
1994,17-29 y.,North Rhine-Westphalia,Seldom,0.27268,182,656,0.23857,0.30678
1994,17-29 y.,North Rhine-Westphalia,Never,0.56313,355,656,0.52514,0.60111
1994,17-29 y.,Hesse,At least once per month,0.08651,31,233,0.05034,0.12268
1994,17-29 y.,Hesse,Seldom,0.32531,68,233,0.26502,0.38559
1994,17-29 y.,Hesse,Never,0.55806,134,233,0.49416,0.62197
1994,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.19802,42,125,0.12787,0.26816
1994,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.65544,83,125,0.57179,0.73909
1994,17-29 y.,Baden-Wuerttemberg,At least once per week,0.08561,55,542,0.06203,0.10919
1994,17-29 y.,Baden-Wuerttemberg,At least once per month,0.09118,61,542,0.06692,0.11544
1994,17-29 y.,Baden-Wuerttemberg,Seldom,0.33940,193,542,0.29950,0.37930
1994,17-29 y.,Baden-Wuerttemberg,Never,0.48150,233,542,0.43939,0.52360
1994,17-29 y.,Bavaria,At least once per week,0.09199,41,427,0.06455,0.11944
1994,17-29 y.,Bavaria,At least once per month,0.10383,49,427,0.07486,0.13279
1994,17-29 y.,Bavaria,Seldom,0.30997,132,427,0.26606,0.35389
1994,17-29 y.,Bavaria,Never,0.49421,205,427,0.44673,0.54169
1994,17-29 y.,Berlin,Never,0.72844,93,93,0.63755,0.81932
1994,17-29 y.,Brandenburg,Never,0.82241,112,112,0.75132,0.89351
1994,17-29 y.,Mecklenburg-Western Pomerania,Never,0.84517,84,84,0.76735,0.92300
1994,17-29 y.,Saxony,Seldom,0.11933,31,215,0.07589,0.16276
1994,17-29 y.,Saxony,Never,0.78235,184,215,0.72706,0.83764
1994,17-29 y.,Saxony-Anhalt,Never,0.79322,122,122,0.72106,0.86539
1994,17-29 y.,Thuringa,Never,0.77496,116,116,0.69864,0.85129
1994,30-45 y.,Schleswig-Holstein,Never,0.59673,56,56,0.46708,0.72638
1994,30-45 y.,Lower Saxony,Seldom,0.32089,91,232,0.26069,0.38109
1994,30-45 y.,Lower Saxony,Never,0.57451,141,232,0.51076,0.63827
1994,30-45 y.,North Rhine-Westphalia,At least once per week,0.08556,81,816,0.06636,0.10476
1994,30-45 y.,North Rhine-Westphalia,At least once per month,0.09244,77,816,0.07256,0.11233
1994,30-45 y.,North Rhine-Westphalia,Seldom,0.35111,268,816,0.31834,0.38388
1994,30-45 y.,North Rhine-Westphalia,Never,0.46928,390,816,0.43502,0.50355
1994,30-45 y.,Hesse,At least once per month,0.11061,34,245,0.07126,0.14997
1994,30-45 y.,Hesse,Seldom,0.35460,101,245,0.29458,0.41463
1994,30-45 y.,Hesse,Never,0.48605,110,245,0.42334,0.54877
1994,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.34507,79,169,0.27318,0.41696
1994,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.49101,90,169,0.41541,0.56660
1994,30-45 y.,Baden-Wuerttemberg,At least once per week,0.07237,52,502,0.04968,0.09506
1994,30-45 y.,Baden-Wuerttemberg,At least once per month,0.16593,83,502,0.13336,0.19851
1994,30-45 y.,Baden-Wuerttemberg,Seldom,0.38517,191,502,0.34256,0.42778
1994,30-45 y.,Baden-Wuerttemberg,Never,0.37653,176,502,0.33410,0.41895
1994,30-45 y.,Bavaria,At least once per week,0.16298,77,506,0.13076,0.19519
1994,30-45 y.,Bavaria,At least once per month,0.13301,70,506,0.10339,0.16263
1994,30-45 y.,Bavaria,Seldom,0.31345,171,506,0.27299,0.35391
1994,30-45 y.,Bavaria,Never,0.38499,188,506,0.34255,0.42743
1994,30-45 y.,Berlin,Never,0.81213,145,145,0.74833,0.87593
1994,30-45 y.,Brandenburg,Never,0.81595,177,177,0.75869,0.87320
1994,30-45 y.,Mecklenburg-Western Pomerania,Never,0.80063,115,115,0.72729,0.87397
1994,30-45 y.,Saxony,Seldom,0.17737,69,368,0.13829,0.21645
1994,30-45 y.,Saxony,Never,0.74858,299,368,0.70419,0.79296
1994,30-45 y.,Saxony-Anhalt,Seldom,0.11648,33,224,0.07438,0.15859
1994,30-45 y.,Saxony-Anhalt,Never,0.83650,191,224,0.78796,0.88504
1994,30-45 y.,Thuringa,Seldom,0.21823,58,215,0.16289,0.27357
1994,30-45 y.,Thuringa,Never,0.68867,157,215,0.62663,0.75071
1994,46-65 y.,Schleswig-Holstein,Seldom,0.37858,34,81,0.27229,0.48487
1994,46-65 y.,Schleswig-Holstein,Never,0.44960,47,81,0.34059,0.55861
1994,46-65 y.,Lower Saxony,Seldom,0.36166,108,249,0.30186,0.42146
1994,46-65 y.,Lower Saxony,Never,0.47391,141,249,0.41176,0.53605
1994,46-65 y.,North Rhine-Westphalia,At least once per week,0.14308,129,697,0.11707,0.16910
1994,46-65 y.,North Rhine-Westphalia,At least once per month,0.08737,67,697,0.06639,0.10835
1994,46-65 y.,North Rhine-Westphalia,Seldom,0.34555,227,697,0.31022,0.38088
1994,46-65 y.,North Rhine-Westphalia,Never,0.40610,274,697,0.36962,0.44259
1994,46-65 y.,Hesse,At least once per week,0.09341,37,287,0.05968,0.12714
1994,46-65 y.,Hesse,At least once per month,0.14980,45,287,0.10844,0.19117
1994,46-65 y.,Hesse,Seldom,0.31807,90,287,0.26409,0.37205
1994,46-65 y.,Hesse,Never,0.41179,115,287,0.35475,0.46883
1994,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.18365,34,159,0.12327,0.24402
1994,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.38554,69,159,0.30964,0.46143
1994,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.32890,56,159,0.25564,0.40215
1994,46-65 y.,Baden-Wuerttemberg,At least once per week,0.19443,108,504,0.15984,0.22901
1994,46-65 y.,Baden-Wuerttemberg,At least once per month,0.15359,102,504,0.12208,0.18510
1994,46-65 y.,Baden-Wuerttemberg,Seldom,0.33679,169,504,0.29549,0.37809
1994,46-65 y.,Baden-Wuerttemberg,Never,0.29202,125,504,0.25229,0.33176
1994,46-65 y.,Bavaria,At least once per week,0.21237,93,451,0.17458,0.25016
1994,46-65 y.,Bavaria,At least once per month,0.13606,66,451,0.10438,0.16774
1994,46-65 y.,Bavaria,Seldom,0.32713,140,451,0.28378,0.37048
1994,46-65 y.,Bavaria,Never,0.31163,152,451,0.26883,0.35442
1994,46-65 y.,Berlin,Seldom,0.24267,40,173,0.17860,0.30673
1994,46-65 y.,Berlin,Never,0.68650,133,173,0.61717,0.75583
1994,46-65 y.,Brandenburg,Never,0.83401,153,153,0.77486,0.89316
1994,46-65 y.,Mecklenburg-Western Pomerania,Never,0.80053,114,114,0.72685,0.87421
1994,46-65 y.,Saxony,Seldom,0.19505,68,336,0.15262,0.23748
1994,46-65 y.,Saxony,Never,0.74483,268,336,0.69814,0.79151
1994,46-65 y.,Saxony-Anhalt,Seldom,0.11119,31,216,0.06917,0.15321
1994,46-65 y.,Saxony-Anhalt,Never,0.81343,185,216,0.76136,0.86550
1994,46-65 y.,Thuringa,Seldom,0.15704,38,164,0.10119,0.21290
1994,46-65 y.,Thuringa,Never,0.66437,126,164,0.59188,0.73687
1994,66 and older,Lower Saxony,Seldom,0.30761,37,88,0.21063,0.40459
1994,66 and older,Lower Saxony,Never,0.42099,51,88,0.31724,0.52473
1994,66 and older,North Rhine-Westphalia,At least once per week,0.26938,66,269,0.21627,0.32250
1994,66 and older,North Rhine-Westphalia,At least once per month,0.14802,41,269,0.10551,0.19054
1994,66 and older,North Rhine-Westphalia,Seldom,0.20100,55,269,0.15302,0.24898
1994,66 and older,North Rhine-Westphalia,Never,0.38160,107,269,0.32344,0.43976
1994,66 and older,Hesse,Never,0.41239,47,47,0.27013,0.55465
1994,66 and older,"Rhineland-Palatinate, Saarland",At least once per week,0.33512,35,66,0.22037,0.44988
1994,66 and older,"Rhineland-Palatinate, Saarland",Never,0.32504,31,66,0.21117,0.43891
1994,66 and older,Baden-Wuerttemberg,At least once per week,0.28861,54,177,0.22167,0.35556
1994,66 and older,Baden-Wuerttemberg,At least once per month,0.19436,39,177,0.13590,0.25282
1994,66 and older,Baden-Wuerttemberg,Seldom,0.26299,46,177,0.19794,0.32803
1994,66 and older,Baden-Wuerttemberg,Never,0.25266,38,177,0.18846,0.31686
1994,66 and older,Bavaria,At least once per week,0.30588,64,164,0.23514,0.37662
1994,66 and older,Bavaria,Seldom,0.24964,53,164,0.18319,0.31608
