year,age_gr,pgisced97,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,17-29 y.,Lower Secondary Level,At least once per month,0.04217,64,925,0.02921,0.05513
1992,17-29 y.,Lower Secondary Level,Seldom,0.26577,227,925,0.23729,0.29426
1992,17-29 y.,Lower Secondary Level,Never,0.59827,547,925,0.56666,0.62988
1992,17-29 y.,Upper Secondary Level,At least once per week,0.05165,105,1753,0.04128,0.06201
1992,17-29 y.,Upper Secondary Level,At least once per month,0.06490,129,1753,0.05337,0.07644
1992,17-29 y.,Upper Secondary Level,Seldom,0.27023,455,1753,0.24944,0.29103
1992,17-29 y.,Upper Secondary Level,Never,0.60955,1064,1753,0.58671,0.63240
1992,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.23804,42,144,0.16824,0.30784
1992,17-29 y.,Post-secondary Non-tertiary Level,Never,0.62234,102,144,0.54288,0.70180
1992,17-29 y.,First Stage of Tertiary Education,Seldom,0.30941,34,82,0.20874,0.41007
1992,17-29 y.,First Stage of Tertiary Education,Never,0.44473,48,82,0.33651,0.55296
1992,17-29 y.,Second Stage of Tertiary Education,Seldom,0.22124,35,150,0.15459,0.28788
1992,17-29 y.,Second Stage of Tertiary Education,Never,0.66078,115,150,0.58476,0.73680
1992,30-45 y.,Primary Level,Seldom,0.27598,54,143,0.20246,0.34951
1992,30-45 y.,Primary Level,Never,0.53821,89,143,0.45621,0.62021
1992,30-45 y.,Lower Secondary Level,At least once per week,0.05815,35,483,0.03726,0.07905
1992,30-45 y.,Lower Secondary Level,At least once per month,0.10135,56,483,0.07441,0.12830
1992,30-45 y.,Lower Secondary Level,Seldom,0.31056,137,483,0.26925,0.35187
1992,30-45 y.,Lower Secondary Level,Never,0.52518,255,483,0.48060,0.56976
1992,30-45 y.,Upper Secondary Level,At least once per week,0.06394,142,2248,0.05383,0.07406
1992,30-45 y.,Upper Secondary Level,At least once per month,0.07166,168,2248,0.06099,0.08232
1992,30-45 y.,Upper Secondary Level,Seldom,0.31662,628,2248,0.29738,0.33585
1992,30-45 y.,Upper Secondary Level,Never,0.53887,1310,2248,0.51826,0.55948
1992,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.28122,36,110,0.19681,0.36562
1992,30-45 y.,Post-secondary Non-tertiary Level,Never,0.54946,74,110,0.45605,0.64286
1992,30-45 y.,First Stage of Tertiary Education,Seldom,0.33250,96,264,0.27556,0.38943
1992,30-45 y.,First Stage of Tertiary Education,Never,0.52794,168,264,0.46761,0.58828
1992,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.09226,65,822,0.07246,0.11205
1992,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.06897,42,822,0.05164,0.08631
1992,30-45 y.,Second Stage of Tertiary Education,Seldom,0.23100,181,822,0.20217,0.25983
1992,30-45 y.,Second Stage of Tertiary Education,Never,0.59875,534,822,0.56522,0.63228
1992,46-65 y.,Primary Level,At least once per week,0.24270,73,278,0.19221,0.29318
1992,46-65 y.,Primary Level,At least once per month,0.09541,35,278,0.06082,0.13001
1992,46-65 y.,Primary Level,Seldom,0.18435,63,278,0.13868,0.23002
1992,46-65 y.,Primary Level,Never,0.47187,107,278,0.41309,0.53066
1992,46-65 y.,Lower Secondary Level,At least once per week,0.16398,153,876,0.13945,0.18851
1992,46-65 y.,Lower Secondary Level,At least once per month,0.12162,124,876,0.09996,0.14327
1992,46-65 y.,Lower Secondary Level,Seldom,0.28165,219,876,0.25185,0.31146
1992,46-65 y.,Lower Secondary Level,Never,0.42180,380,876,0.38908,0.45453
1992,46-65 y.,Upper Secondary Level,At least once per week,0.11621,212,1951,0.10198,0.13043
1992,46-65 y.,Upper Secondary Level,At least once per month,0.08044,161,1951,0.06837,0.09251
1992,46-65 y.,Upper Secondary Level,Seldom,0.28549,517,1951,0.26544,0.30554
1992,46-65 y.,Upper Secondary Level,Never,0.50143,1061,1951,0.47924,0.52362
1992,46-65 y.,Post-secondary Non-tertiary Level,Never,0.55139,32,32,0.37631,0.72647
1992,46-65 y.,First Stage of Tertiary Education,At least once per week,0.16430,34,237,0.11703,0.21158
1992,46-65 y.,First Stage of Tertiary Education,Seldom,0.32067,79,237,0.26112,0.38022
1992,46-65 y.,First Stage of Tertiary Education,Never,0.41937,124,237,0.35641,0.48233
1992,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.11875,52,540,0.09144,0.14606
1992,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.07177,31,540,0.04998,0.09356
1992,46-65 y.,Second Stage of Tertiary Education,Seldom,0.24513,123,540,0.20881,0.28144
1992,46-65 y.,Second Stage of Tertiary Education,Never,0.54921,334,540,0.50720,0.59121
1992,66 and older,Lower Secondary Level,At least once per week,0.22257,107,471,0.18497,0.26018
1992,66 and older,Lower Secondary Level,At least once per month,0.15265,66,471,0.12013,0.18516
1992,66 and older,Lower Secondary Level,Seldom,0.20911,96,471,0.17234,0.24588
1992,66 and older,Lower Secondary Level,Never,0.39868,202,471,0.35441,0.44294
1992,66 and older,Upper Secondary Level,At least once per week,0.15666,107,705,0.12981,0.18351
1992,66 and older,Upper Secondary Level,At least once per month,0.10645,69,705,0.08367,0.12923
1992,66 and older,Upper Secondary Level,Seldom,0.23358,172,705,0.20232,0.26483
1992,66 and older,Upper Secondary Level,Never,0.47948,357,705,0.44258,0.51639
1992,66 and older,First Stage of Tertiary Education,Never,0.44276,41,41,0.28883,0.59670
1992,66 and older,Second Stage of Tertiary Education,Never,0.41141,51,51,0.27501,0.54781
1994,17-29 y.,Pre-primary Level,Seldom,0.27681,57,186,0.21233,0.34128
1994,17-29 y.,Pre-primary Level,Never,0.50367,129,186,0.43162,0.57572
1994,17-29 y.,Primary Level,Never,0.61966,56,56,0.49136,0.74797
1994,17-29 y.,Lower Secondary Level,At least once per week,0.07250,56,766,0.05413,0.09088
1994,17-29 y.,Lower Secondary Level,At least once per month,0.06599,64,766,0.04840,0.08358
1994,17-29 y.,Lower Secondary Level,Seldom,0.21652,174,766,0.18733,0.24571
1994,17-29 y.,Lower Secondary Level,Never,0.63815,472,766,0.60410,0.67220
1994,17-29 y.,Upper Secondary Level,At least once per week,0.04489,94,1647,0.03489,0.05489
1994,17-29 y.,Upper Secondary Level,At least once per month,0.06213,125,1647,0.05047,0.07379
1994,17-29 y.,Upper Secondary Level,Seldom,0.25290,416,1647,0.23190,0.27390
1994,17-29 y.,Upper Secondary Level,Never,0.63745,1012,1647,0.61423,0.66068
1994,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.28678,50,144,0.21265,0.36090
1994,17-29 y.,Post-secondary Non-tertiary Level,Never,0.55700,94,144,0.47559,0.63842
1994,17-29 y.,First Stage of Tertiary Education,Never,0.54247,48,48,0.40004,0.68490
1994,17-29 y.,Second Stage of Tertiary Education,Seldom,0.25737,44,143,0.18546,0.32928
1994,17-29 y.,Second Stage of Tertiary Education,Never,0.60734,99,143,0.52702,0.68767
1994,30-45 y.,Primary Level,Seldom,0.28258,44,114,0.19956,0.36560
1994,30-45 y.,Primary Level,Never,0.51193,70,114,0.41977,0.60410
1994,30-45 y.,Lower Secondary Level,At least once per week,0.08489,44,437,0.05873,0.11106
1994,30-45 y.,Lower Secondary Level,At least once per month,0.10458,52,437,0.07585,0.13330
1994,30-45 y.,Lower Secondary Level,Seldom,0.32134,141,437,0.27751,0.36518
1994,30-45 y.,Lower Secondary Level,Never,0.48227,200,437,0.43536,0.52917
1994,30-45 y.,Upper Secondary Level,At least once per week,0.06520,148,2221,0.05493,0.07548
1994,30-45 y.,Upper Secondary Level,At least once per month,0.08302,182,2221,0.07155,0.09450
1994,30-45 y.,Upper Secondary Level,Seldom,0.31642,640,2221,0.29708,0.33577
1994,30-45 y.,Upper Secondary Level,Never,0.53320,1251,2221,0.51245,0.55396
1994,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.27601,41,126,0.19764,0.35438
1994,30-45 y.,Post-secondary Non-tertiary Level,Never,0.56683,85,126,0.47996,0.65369
1994,30-45 y.,First Stage of Tertiary Education,At least once per week,0.11291,31,285,0.07610,0.14972
1994,30-45 y.,First Stage of Tertiary Education,Seldom,0.32121,105,285,0.26690,0.37552
1994,30-45 y.,First Stage of Tertiary Education,Never,0.48429,149,285,0.42616,0.54241
1994,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.07926,63,809,0.06063,0.09788
1994,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.08185,54,809,0.06294,0.10075
1994,30-45 y.,Second Stage of Tertiary Education,Seldom,0.24768,196,809,0.21791,0.27744
1994,30-45 y.,Second Stage of Tertiary Education,Never,0.58871,496,809,0.55478,0.62264
1994,46-65 y.,Primary Level,At least once per week,0.18800,61,266,0.14096,0.23505
1994,46-65 y.,Primary Level,At least once per month,0.14126,44,266,0.09932,0.18319
1994,46-65 y.,Primary Level,Seldom,0.27600,74,266,0.22218,0.32982
1994,46-65 y.,Primary Level,Never,0.39474,87,266,0.33588,0.45359
1994,46-65 y.,Lower Secondary Level,At least once per week,0.15058,134,804,0.12584,0.17532
1994,46-65 y.,Lower Secondary Level,At least once per month,0.12434,116,804,0.10151,0.14716
1994,46-65 y.,Lower Secondary Level,Seldom,0.29442,224,804,0.26290,0.32595
1994,46-65 y.,Lower Secondary Level,Never,0.41642,330,804,0.38233,0.45052
1994,46-65 y.,Upper Secondary Level,At least once per week,0.10305,198,1929,0.08948,0.11663
1994,46-65 y.,Upper Secondary Level,At least once per month,0.08349,161,1929,0.07114,0.09584
1994,46-65 y.,Upper Secondary Level,Seldom,0.31347,551,1929,0.29276,0.33417
1994,46-65 y.,Upper Secondary Level,Never,0.48475,1019,1929,0.46244,0.50706
1994,46-65 y.,First Stage of Tertiary Education,Seldom,0.31828,77,199,0.25339,0.38316
1994,46-65 y.,First Stage of Tertiary Education,Never,0.45879,122,199,0.38938,0.52820
1994,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.11643,49,544,0.08945,0.14341
1994,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.06325,31,544,0.04278,0.08373
1994,46-65 y.,Second Stage of Tertiary Education,Seldom,0.26520,133,544,0.22807,0.30233
1994,46-65 y.,Second Stage of Tertiary Education,Never,0.54383,331,544,0.50194,0.58573
1994,66 and older,Lower Secondary Level,At least once per week,0.24375,114,466,0.20472,0.28277
1994,66 and older,Lower Secondary Level,At least once per month,0.13277,62,466,0.10193,0.16361
1994,66 and older,Lower Secondary Level,Seldom,0.22347,99,466,0.18561,0.26133
1994,66 and older,Lower Secondary Level,Never,0.38989,191,466,0.34556,0.43422
1994,66 and older,Upper Secondary Level,At least once per week,0.18517,122,732,0.15701,0.21333
1994,66 and older,Upper Secondary Level,At least once per month,0.12031,84,732,0.09673,0.14390
1994,66 and older,Upper Secondary Level,Seldom,0.23214,183,732,0.20154,0.26275
1994,66 and older,Upper Secondary Level,Never,0.44438,343,732,0.40836,0.48041
1994,66 and older,First Stage of Tertiary Education,Never,0.50529,47,47,0.36080,0.64977
1994,66 and older,Second Stage of Tertiary Education,Seldom,0.26291,33,102,0.17706,0.34876
1994,66 and older,Second Stage of Tertiary Education,Never,0.48264,69,102,0.38519,0.58010
1995,17-29 y.,Pre-primary Level,At least once per week,0.11200,40,264,0.07389,0.15012
1995,17-29 y.,Pre-primary Level,Seldom,0.28277,69,264,0.22834,0.33720
1995,17-29 y.,Pre-primary Level,Never,0.53583,155,264,0.47556,0.59611
1995,17-29 y.,Primary Level,Never,0.71413,51,51,0.58889,0.83937
1995,17-29 y.,Lower Secondary Level,At least once per week,0.07549,65,758,0.05667,0.09431
1995,17-29 y.,Lower Secondary Level,At least once per month,0.07071,70,758,0.05245,0.08897
1995,17-29 y.,Lower Secondary Level,Seldom,0.28581,203,758,0.25362,0.31799
1995,17-29 y.,Lower Secondary Level,Never,0.56304,420,758,0.52771,0.59838
1995,17-29 y.,Upper Secondary Level,At least once per week,0.04892,100,1606,0.03837,0.05948
1995,17-29 y.,Upper Secondary Level,At least once per month,0.07629,124,1606,0.06330,0.08927
1995,17-29 y.,Upper Secondary Level,Seldom,0.23310,402,1606,0.21241,0.25378
1995,17-29 y.,Upper Secondary Level,Never,0.63670,980,1606,0.61317,0.66023
1995,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.27231,50,145,0.19960,0.34502
1995,17-29 y.,Post-secondary Non-tertiary Level,Never,0.60470,95,145,0.52484,0.68455
1995,17-29 y.,First Stage of Tertiary Education,Seldom,0.31602,35,89,0.21888,0.41316
1995,17-29 y.,First Stage of Tertiary Education,Never,0.56600,54,89,0.46244,0.66955
1995,17-29 y.,Second Stage of Tertiary Education,Seldom,0.21594,36,142,0.14802,0.28386
1995,17-29 y.,Second Stage of Tertiary Education,Never,0.61936,106,142,0.53921,0.69950
1995,30-45 y.,Primary Level,Seldom,0.29221,37,101,0.20307,0.38134
1995,30-45 y.,Primary Level,Never,0.42414,64,101,0.32728,0.52101
1995,30-45 y.,Lower Secondary Level,At least once per week,0.10307,58,461,0.07528,0.13085
1995,30-45 y.,Lower Secondary Level,At least once per month,0.09448,65,461,0.06775,0.12121
1995,30-45 y.,Lower Secondary Level,Seldom,0.31268,129,461,0.27031,0.35504
1995,30-45 y.,Lower Secondary Level,Never,0.48706,209,461,0.44138,0.53274
1995,30-45 y.,Upper Secondary Level,At least once per week,0.06917,181,2372,0.05895,0.07938
1995,30-45 y.,Upper Secondary Level,At least once per month,0.09079,207,2372,0.07923,0.10236
1995,30-45 y.,Upper Secondary Level,Seldom,0.29523,643,2372,0.27687,0.31359
1995,30-45 y.,Upper Secondary Level,Never,0.53583,1341,2372,0.51575,0.55590
1995,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.23713,50,159,0.17081,0.30345
1995,30-45 y.,Post-secondary Non-tertiary Level,Never,0.53405,109,159,0.45627,0.61183
1995,30-45 y.,First Stage of Tertiary Education,Seldom,0.33614,105,268,0.27948,0.39280
1995,30-45 y.,First Stage of Tertiary Education,Never,0.48598,163,268,0.42603,0.54593
1995,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.06596,59,845,0.04921,0.08270
1995,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.08760,65,845,0.06852,0.10667
1995,30-45 y.,Second Stage of Tertiary Education,Seldom,0.24367,204,845,0.21471,0.27264
1995,30-45 y.,Second Stage of Tertiary Education,Never,0.60180,517,845,0.56877,0.63482
1995,46-65 y.,Primary Level,At least once per week,0.22483,67,268,0.17476,0.27491
1995,46-65 y.,Primary Level,At least once per month,0.14849,48,268,0.10584,0.19114
1995,46-65 y.,Primary Level,Seldom,0.21128,58,268,0.16232,0.26025
1995,46-65 y.,Primary Level,Never,0.39616,95,268,0.33749,0.45483
1995,46-65 y.,Lower Secondary Level,At least once per week,0.16388,146,781,0.13790,0.18986
1995,46-65 y.,Lower Secondary Level,At least once per month,0.13832,114,781,0.11409,0.16255
1995,46-65 y.,Lower Secondary Level,Seldom,0.29254,208,781,0.26062,0.32447
1995,46-65 y.,Lower Secondary Level,Never,0.40292,313,781,0.36850,0.43735
1995,46-65 y.,Upper Secondary Level,At least once per week,0.11106,221,1968,0.09717,0.12494
1995,46-65 y.,Upper Secondary Level,At least once per month,0.09033,179,1968,0.07766,0.10300
1995,46-65 y.,Upper Secondary Level,Seldom,0.29476,536,1968,0.27461,0.31491
1995,46-65 y.,Upper Secondary Level,Never,0.49574,1032,1968,0.47364,0.51783
1995,46-65 y.,First Stage of Tertiary Education,Seldom,0.30839,77,195,0.24340,0.37338
1995,46-65 y.,First Stage of Tertiary Education,Never,0.46785,118,195,0.39763,0.53806
1995,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.11769,50,580,0.09144,0.14394
1995,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.08251,43,580,0.06010,0.10492
1995,46-65 y.,Second Stage of Tertiary Education,Seldom,0.27128,147,580,0.23507,0.30750
1995,46-65 y.,Second Stage of Tertiary Education,Never,0.52413,340,580,0.48345,0.56481
1995,66 and older,Lower Secondary Level,At least once per week,0.26874,129,476,0.22887,0.30861
1995,66 and older,Lower Secondary Level,At least once per month,0.14903,70,476,0.11701,0.18106
1995,66 and older,Lower Secondary Level,Seldom,0.19407,100,476,0.15850,0.22964
1995,66 and older,Lower Secondary Level,Never,0.38236,177,476,0.33866,0.42607
1995,66 and older,Upper Secondary Level,At least once per week,0.19962,136,732,0.17065,0.22860
1995,66 and older,Upper Secondary Level,At least once per month,0.09767,71,732,0.07615,0.11919
1995,66 and older,Upper Secondary Level,Seldom,0.24372,177,732,0.21260,0.27485
1995,66 and older,Upper Secondary Level,Never,0.44182,348,732,0.40582,0.47782
1995,66 and older,First Stage of Tertiary Education,Never,0.46592,38,38,0.30519,0.62666
1995,66 and older,Second Stage of Tertiary Education,Never,0.53026,89,89,0.42598,0.63453
1996,17-29 y.,Pre-primary Level,Seldom,0.26059,66,245,0.20552,0.31567
1996,17-29 y.,Pre-primary Level,Never,0.58090,179,245,0.51899,0.64282
1996,17-29 y.,Primary Level,Never,0.63389,41,41,0.48460,0.78318
1996,17-29 y.,Lower Secondary Level,At least once per week,0.05432,46,716,0.03771,0.07093
1996,17-29 y.,Lower Secondary Level,At least once per month,0.06338,55,716,0.04552,0.08124
1996,17-29 y.,Lower Secondary Level,Seldom,0.30355,195,716,0.26985,0.33725
1996,17-29 y.,Lower Secondary Level,Never,0.57875,420,716,0.54256,0.61494
1996,17-29 y.,Upper Secondary Level,At least once per week,0.03979,76,1490,0.02986,0.04972
1996,17-29 y.,Upper Secondary Level,At least once per month,0.06694,106,1490,0.05424,0.07963
1996,17-29 y.,Upper Secondary Level,Seldom,0.28538,410,1490,0.26245,0.30832
1996,17-29 y.,Upper Secondary Level,Never,0.60511,898,1490,0.58028,0.62994
1996,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.35593,55,138,0.27576,0.43611
1996,17-29 y.,Post-secondary Non-tertiary Level,Never,0.52609,83,138,0.44247,0.60970
1996,17-29 y.,First Stage of Tertiary Education,Seldom,0.39183,36,89,0.28983,0.49382
1996,17-29 y.,First Stage of Tertiary Education,Never,0.45251,53,89,0.34851,0.55650
1996,17-29 y.,Second Stage of Tertiary Education,Seldom,0.36552,52,132,0.28305,0.44798
1996,17-29 y.,Second Stage of Tertiary Education,Never,0.46902,80,132,0.38357,0.55448
1996,30-45 y.,Primary Level,Seldom,0.36660,43,97,0.27020,0.46299
1996,30-45 y.,Primary Level,Never,0.42688,54,97,0.32794,0.52583
1996,30-45 y.,Lower Secondary Level,At least once per week,0.09499,51,444,0.06769,0.12229
1996,30-45 y.,Lower Secondary Level,At least once per month,0.09141,46,444,0.06457,0.11825
1996,30-45 y.,Lower Secondary Level,Seldom,0.32601,148,444,0.28236,0.36966
1996,30-45 y.,Lower Secondary Level,Never,0.48709,199,444,0.44054,0.53363
1996,30-45 y.,Upper Secondary Level,At least once per week,0.06541,161,2391,0.05550,0.07532
1996,30-45 y.,Upper Secondary Level,At least once per month,0.09054,207,2391,0.07903,0.10204
1996,30-45 y.,Upper Secondary Level,Seldom,0.31105,677,2391,0.29249,0.32961
1996,30-45 y.,Upper Secondary Level,Never,0.53099,1346,2391,0.51098,0.55100
1996,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.26399,62,178,0.19905,0.32893
1996,30-45 y.,Post-secondary Non-tertiary Level,Never,0.56629,116,178,0.49328,0.63930
1996,30-45 y.,First Stage of Tertiary Education,At least once per month,0.09501,31,299,0.06172,0.12830
1996,30-45 y.,First Stage of Tertiary Education,Seldom,0.32861,110,299,0.27528,0.38195
1996,30-45 y.,First Stage of Tertiary Education,Never,0.49153,158,299,0.43476,0.54829
1996,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.07203,63,848,0.05462,0.08945
1996,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.06937,57,848,0.05226,0.08648
1996,30-45 y.,Second Stage of Tertiary Education,Seldom,0.29762,238,848,0.26683,0.32841
1996,30-45 y.,Second Stage of Tertiary Education,Never,0.55453,490,848,0.52106,0.58800
1996,46-65 y.,Primary Level,At least once per week,0.16263,44,247,0.11651,0.20875
1996,46-65 y.,Primary Level,At least once per month,0.19821,50,247,0.14839,0.24803
1996,46-65 y.,Primary Level,Seldom,0.23265,69,247,0.17985,0.28546
1996,46-65 y.,Primary Level,Never,0.40106,84,247,0.33981,0.46230
1996,46-65 y.,Lower Secondary Level,At least once per week,0.15703,123,750,0.13098,0.18309
1996,46-65 y.,Lower Secondary Level,At least once per month,0.12684,114,750,0.10301,0.15067
1996,46-65 y.,Lower Secondary Level,Seldom,0.29540,203,750,0.26273,0.32808
1996,46-65 y.,Lower Secondary Level,Never,0.40278,310,750,0.36765,0.43790
1996,46-65 y.,Upper Secondary Level,At least once per week,0.10450,209,1957,0.09094,0.11806
1996,46-65 y.,Upper Secondary Level,At least once per month,0.08901,170,1957,0.07639,0.10163
1996,46-65 y.,Upper Secondary Level,Seldom,0.32427,581,1957,0.30353,0.34502
1996,46-65 y.,Upper Secondary Level,Never,0.47899,997,1957,0.45685,0.50113
1996,46-65 y.,First Stage of Tertiary Education,Seldom,0.36874,81,195,0.30085,0.43663
1996,46-65 y.,First Stage of Tertiary Education,Never,0.43167,114,195,0.36197,0.50137
1996,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.11246,51,598,0.08712,0.13781
1996,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.09071,44,598,0.06768,0.11375
