"ple0098_v5","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2001","30-45","AkademikerIn","175","0.179311071421752","0.156834716164103","0.201787426679401"
"Ja","2001","46-65","(noch) kein Abschluss","4","","",""
"Ja","2001","46-65","Hauptschule","217","0.0669704801739951","0.0587798499137103","0.0751611104342798"
"Ja","2001","46-65","Realschule","158","0.153970491129852","0.133324984453159","0.174615997806545"
"Ja","2001","46-65","(Fach-)Abitur","38","0.153626823488492","0.111315124892348","0.195938522084637"
"Ja","2001","46-65","AkademikerIn","134","0.164321457160145","0.140806690799313","0.187836223520978"
"Ja","2001","66","(noch) kein Abschluss","","","",""
"Ja","2001","66","Hauptschule","","","",""
"Ja","2001","66","Realschule","","","",""
"Ja","2001","66","(Fach-)Abitur","","","",""
"Ja","2001","66","AkademikerIn","","","",""
"Nein","2001","17-29","(noch) kein Abschluss","454","0.932781576623936","0.91047363234895","0.955089520898923"
"Nein","2001","17-29","Hauptschule","880","0.947406112334082","0.933044280694521","0.961767943973643"
"Nein","2001","17-29","Realschule","1179","0.913880729032485","0.898487926929724","0.929273531135245"
"Nein","2001","17-29","(Fach-)Abitur","716","0.91053878982799","0.890586009172323","0.930491570483657"
"Nein","2001","17-29","AkademikerIn","155","0.814217029233068","0.757556340941257","0.870877717524879"
"Nein","2001","30-45","(noch) kein Abschluss","75","0.980669360616699","0.949714724166727","1.01162399706667"
"Nein","2001","30-45","Hauptschule","1955","0.904189527893308","0.891701694096631","0.916677361689986"
"Nein","2001","30-45","Realschule","2139","0.888986027898073","0.876351687526078","0.901620368270068"
"Nein","2001","30-45","(Fach-)Abitur","616","0.857028098733736","0.831388309156456","0.882667888311016"
"Nein","2001","30-45","AkademikerIn","944","0.820688928578248","0.798212573320599","0.843165283835897"
"Nein","2001","46-65","(noch) kein Abschluss","137","0.952056083117333","0.916791678431461","0.987320487803205"
"Nein","2001","46-65","Hauptschule","3361","0.933029519826005","0.92483888956572","0.94122015008629"
"Nein","2001","46-65","Realschule","1016","0.846029508870148","0.825384002193455","0.866675015546841"
"Nein","2001","46-65","(Fach-)Abitur","241","0.846373176511508","0.804061477915363","0.888684875107652"
"Nein","2001","46-65","AkademikerIn","820","0.835678542839855","0.812163776479022","0.859193309200687"
"Nein","2001","66","(noch) kein Abschluss","","","",""
"Nein","2001","66","Hauptschule","","","",""
"Nein","2001","66","Realschule","","","",""
"Nein","2001","66","(Fach-)Abitur","","","",""
"Nein","2001","66","AkademikerIn","","","",""
"Ja","2002","17-29","(noch) kein Abschluss","41","0.0519134469724564","0.0328268572272678","0.0710000367176451"
"Ja","2002","17-29","Hauptschule","40","0.0500971148731886","0.0351204453170209","0.0650737844293564"
"Ja","2002","17-29","Realschule","120","0.100544477462691","0.0836211153354547","0.117467839589927"
"Ja","2002","17-29","(Fach-)Abitur","86","0.0968604977379253","0.0767268904612001","0.116994105014651"
"Ja","2002","17-29","AkademikerIn","23","","",""
"Ja","2002","30-45","(noch) kein Abschluss","","","",""
"Ja","2002","30-45","Hauptschule","171","0.0872784608808878","0.0746669172582086","0.0998900045035671"
"Ja","2002","30-45","Realschule","280","0.11680897409283","0.103786780021093","0.129831168164567"
"Ja","2002","30-45","(Fach-)Abitur","115","0.127307665059208","0.10343697140187","0.151178358716547"
"Ja","2002","30-45","AkademikerIn","202","0.149203097018524","0.128917360283997","0.169488833753052"
"Ja","2002","46-65","(noch) kein Abschluss","4","","",""
"Ja","2002","46-65","Hauptschule","286","0.0824719375890905","0.0731927565287211","0.09175111864946"
"Ja","2002","46-65","Realschule","228","0.158865917193819","0.139459375671621","0.178272458716016"
"Ja","2002","46-65","(Fach-)Abitur","68","0.180756617511716","0.139363072367712","0.222150162655719"
"Ja","2002","46-65","AkademikerIn","233","0.208245086878015","0.184569997090781","0.231920176665249"
"Ja","2002","66","(noch) kein Abschluss","","","",""
"Ja","2002","66","Hauptschule","","","",""
"Ja","2002","66","Realschule","","","",""
"Ja","2002","66","(Fach-)Abitur","","","",""
"Ja","2002","66","AkademikerIn","","","",""
"Nein","2002","17-29","(noch) kein Abschluss","478","0.948086553027544","0.928999963282355","0.967173142772732"
"Nein","2002","17-29","Hauptschule","775","0.949902885126811","0.934926215570643","0.964879554682979"
"Nein","2002","17-29","Realschule","1093","0.899455522537309","0.882532160410073","0.916378884664545"
"Nein","2002","17-29","(Fach-)Abitur","743","0.903139502262075","0.88300589498535","0.9232731095388"
"Nein","2002","17-29","AkademikerIn","159","0.855812751870363","0.804778094865358","0.906847408875368"
"Nein","2002","30-45","(noch) kein Abschluss","74","1","1","1"
"Nein","2002","30-45","Hauptschule","1753","0.912721539119112","0.900109995496433","0.925333082741791"
"Nein","2002","30-45","Realschule","2057","0.88319102590717","0.870168831835433","0.896213219978907"
"Nein","2002","30-45","(Fach-)Abitur","634","0.872692334940792","0.848821641283453","0.89656302859813"
"Nein","2002","30-45","AkademikerIn","983","0.850796902981476","0.830511166246948","0.871082639716003"
"Nein","2002","46-65","(noch) kein Abschluss","114","0.962517349080809","0.928246369386423","0.996788328775196"
"Nein","2002","46-65","Hauptschule","3090","0.917528062410909","0.90824888135054","0.926807243471279"
"Nein","2002","46-65","Realschule","1135","0.841134082806181","0.821727541283984","0.860540624328379"
"Nein","2002","46-65","(Fach-)Abitur","264","0.819243382488284","0.777849837344281","0.860636927632287"
"Nein","2002","46-65","AkademikerIn","897","0.791754913121985","0.76807982333475","0.815430002909219"
"Nein","2002","66","(noch) kein Abschluss","","","",""
"Nein","2002","66","Hauptschule","","","",""
"Nein","2002","66","Realschule","","","",""
"Nein","2002","66","(Fach-)Abitur","","","",""
"Nein","2002","66","AkademikerIn","","","",""
"Ja","2003","17-29","(noch) kein Abschluss","43","0.0683851623792716","0.0466699764734436","0.0901003482850996"
"Ja","2003","17-29","Hauptschule","51","0.0576663428172133","0.0408933834606111","0.0744393021738156"
"Ja","2003","17-29","Realschule","98","0.0867511323812685","0.0704335008071491","0.103068763955388"
"Ja","2003","17-29","(Fach-)Abitur","100","0.112262800132032","0.0904415206650345","0.13408407959903"
"Ja","2003","17-29","AkademikerIn","30","0.172075817353615","0.114483928360888","0.229667706346343"
"Ja","2003","30-45","(noch) kein Abschluss","1","","",""
"Ja","2003","30-45","Hauptschule","158","0.0955001419629756","0.081877209803515","0.109123074122436"
"Ja","2003","30-45","Realschule","282","0.129469624154849","0.115491814519061","0.143447433790637"
"Ja","2003","30-45","(Fach-)Abitur","111","0.121017977188848","0.0972444356376849","0.144791518740012"
"Ja","2003","30-45","AkademikerIn","189","0.168580446228597","0.146221364880056","0.190939527577138"
"Ja","2003","46-65","(noch) kein Abschluss","4","","",""
"Ja","2003","46-65","Hauptschule","269","0.0783682227978518","0.0689425834535342","0.0877938621421694"
"Ja","2003","46-65","Realschule","207","0.138386955029006","0.120266683684563","0.156507226373449"
"Ja","2003","46-65","(Fach-)Abitur","65","0.174826196040585","0.133846654888333","0.215805737192837"
"Ja","2003","46-65","AkademikerIn","220","0.191472535216751","0.168531685409838","0.214413385023663"
"Ja","2003","66","(noch) kein Abschluss","","","",""
"Ja","2003","66","Hauptschule","","","",""
"Ja","2003","66","Realschule","","","",""
"Ja","2003","66","(Fach-)Abitur","","","",""
"Ja","2003","66","AkademikerIn","","","",""
"Nein","2003","17-29","(noch) kein Abschluss","476","0.931614837620728","0.9098996517149","0.953330023526556"
"Nein","2003","17-29","Hauptschule","691","0.942333657182787","0.925560697826184","0.959106616539389"
"Nein","2003","17-29","Realschule","1045","0.913248867618731","0.896931236044612","0.929566499192851"
"Nein","2003","17-29","(Fach-)Abitur","704","0.887737199867968","0.86591592040097","0.909558479334966"
"Nein","2003","17-29","AkademikerIn","135","0.827924182646385","0.770332293653657","0.885516071639112"
"Nein","2003","30-45","(noch) kein Abschluss","68","0.982646728832926","0.951835222660193","1.01345823500566"
"Nein","2003","30-45","Hauptschule","1630","0.904499858037024","0.890876925877564","0.918122790196485"
"Nein","2003","30-45","Realschule","1934","0.870530375845151","0.856552566209362","0.884508185480939"
"Nein","2003","30-45","(Fach-)Abitur","612","0.878982022811152","0.855208481259988","0.902755564362315"
"Nein","2003","30-45","AkademikerIn","888","0.831419553771403","0.809060472422862","0.853778635119944"
"Nein","2003","46-65","(noch) kein Abschluss","108","0.963686048010172","0.929040804122098","0.998331291898246"
"Nein","2003","46-65","Hauptschule","2854","0.921631777202148","0.912206137857831","0.931057416546466"
"Nein","2003","46-65","Realschule","1188","0.861613044970994","0.843492773626551","0.879733316315437"
"Nein","2003","46-65","(Fach-)Abitur","265","0.825173803959415","0.784194262807163","0.866153345111667"
"Nein","2003","46-65","AkademikerIn","910","0.808527464783249","0.785586614976337","0.831468314590162"
"Nein","2003","66","(noch) kein Abschluss","","","",""
"Nein","2003","66","Hauptschule","","","",""
"Nein","2003","66","Realschule","","","",""
"Nein","2003","66","(Fach-)Abitur","","","",""
"Nein","2003","66","AkademikerIn","","","",""
"Ja","2004","17-29","(noch) kein Abschluss","48","0.0834537033962806","0.0596598696595342","0.107247537133027"
"Ja","2004","17-29","Hauptschule","36","0.0406112963307532","0.0259784022256806","0.0552441904358258"
"Ja","2004","17-29","Realschule","107","0.113681154224854","0.0948543762517666","0.13250793219794"
"Ja","2004","17-29","(Fach-)Abitur","118","0.127001573361875","0.103942432935298","0.150060713788452"
"Ja","2004","17-29","AkademikerIn","32","0.169488202462096","0.109646731928949","0.229329672995244"
"Ja","2004","30-45","(noch) kein Abschluss","","","",""
"Ja","2004","30-45","Hauptschule","160","0.108874454472929","0.0938995167803785","0.123849392165479"
"Ja","2004","30-45","Realschule","258","0.121199519680035","0.107160718982739","0.135238320377331"
"Ja","2004","30-45","(Fach-)Abitur","117","0.143237866301334","0.117488156195361","0.168987576407307"
"Ja","2004","30-45","AkademikerIn","189","0.180001725755959","0.1561301353419","0.203873316170018"
"Ja","2004","46-65","(noch) kein Abschluss","3","","",""
"Ja","2004","46-65","Hauptschule","273","0.0857678853509679","0.0755551968822241","0.0959805738197116"
"Ja","2004","46-65","Realschule","233","0.15943228304675","0.140451834896844","0.178412731196655"
"Ja","2004","46-65","(Fach-)Abitur","73","0.170300176442364","0.130577644992223","0.210022707892505"
"Ja","2004","46-65","AkademikerIn","243","0.219836479444469","0.195796263454448","0.243876695434491"
"Ja","2004","66","(noch) kein Abschluss","","","",""
"Ja","2004","66","Hauptschule","","","",""
"Ja","2004","66","Realschule","","","",""
"Ja","2004","66","(Fach-)Abitur","","","",""
"Ja","2004","66","AkademikerIn","","","",""
"Nein","2004","17-29","(noch) kein Abschluss","471","0.916546296603719","0.892752462866973","0.940340130340466"
"Nein","2004","17-29","Hauptschule","663","0.959388703669247","0.944755809564174","0.974021597774319"
"Nein","2004","17-29","Realschule","985","0.886318845775146","0.86749206780206","0.905145623748233"
"Nein","2004","17-29","(Fach-)Abitur","683","0.872998426638125","0.849939286211548","0.896057567064702"
"Nein","2004","17-29","AkademikerIn","119","0.830511797537904","0.770670327004756","0.890353268071051"
"Nein","2004","30-45","(noch) kein Abschluss","67","1","1","1"
"Nein","2004","30-45","Hauptschule","1502","0.891125545527071","0.876150607834521","0.906100483219621"
"Nein","2004","30-45","Realschule","1818","0.878800480319965","0.864761679622669","0.892839281017261"
"Nein","2004","30-45","(Fach-)Abitur","594","0.856762133698666","0.831012423592693","0.882511843804639"
"Nein","2004","30-45","AkademikerIn","806","0.819998274244041","0.796126683829982","0.8438698646581"
"Nein","2004","46-65","(noch) kein Abschluss","100","0.973077355598387","0.941819295682986","1.00433541551379"
"Nein","2004","46-65","Hauptschule","2615","0.914232114649032","0.904019426180288","0.924444803117776"
"Nein","2004","46-65","Realschule","1196","0.84056771695325","0.821587268803345","0.859548165103156"
"Nein","2004","46-65","(Fach-)Abitur","271","0.829699823557636","0.789977292107495","0.869422355007777"
"Nein","2004","46-65","AkademikerIn","897","0.780163520555531","0.756123304565509","0.804203736545552"
"Nein","2004","66","(noch) kein Abschluss","","","",""
"Nein","2004","66","Hauptschule","","","",""
"Nein","2004","66","Realschule","","","",""
"Nein","2004","66","(Fach-)Abitur","","","",""
"Nein","2004","66","AkademikerIn","","","",""
"Ja","2005","17-29","(noch) kein Abschluss","41","0.084423291675707","0.0607538145120173","0.108092768839397"
"Ja","2005","17-29","Hauptschule","39","0.0705288483724918","0.0504720190798892","0.0905856776650945"
"Ja","2005","17-29","Realschule","107","0.116036258030087","0.0963139629766435","0.135758553083531"
"Ja","2005","17-29","(Fach-)Abitur","116","0.143418688582045","0.118548848482491","0.168288528681599"
"Ja","2005","17-29","AkademikerIn","33","0.190329845251383","0.130065311405163","0.250594379097603"
"Ja","2005","30-45","(noch) kein Abschluss","","","",""
"Ja","2005","30-45","Hauptschule","165","0.113408525780641","0.097504275542363","0.129312776018919"
"Ja","2005","30-45","Realschule","294","0.147935950641872","0.132034502172728","0.163837399111016"
"Ja","2005","30-45","(Fach-)Abitur","120","0.15898052549675","0.131537569202225","0.186423481791275"
"Ja","2005","30-45","AkademikerIn","185","0.195785193807229","0.170255238305515","0.221315149308943"
"Ja","2005","46-65","(noch) kein Abschluss","3","","",""
"Ja","2005","46-65","Hauptschule","272","0.0985219997310014","0.0871322444697274","0.109911754992275"
"Ja","2005","46-65","Realschule","235","0.162477246894736","0.143384513935876","0.181569979853596"
"Ja","2005","46-65","(Fach-)Abitur","79","0.184388215608532","0.142984294979521","0.225792136237543"
"Ja","2005","46-65","AkademikerIn","237","0.210709413762907","0.186631562646531","0.234787264879283"
"Ja","2005","66","(noch) kein Abschluss","","","",""
"Ja","2005","66","Hauptschule","","","",""
"Ja","2005","66","Realschule","","","",""
"Ja","2005","66","(Fach-)Abitur","","","",""
"Ja","2005","66","AkademikerIn","","","",""
"Nein","2005","17-29","(noch) kein Abschluss","489","0.915576708324293","0.891907231160603","0.939246185487983"
"Nein","2005","17-29","Hauptschule","587","0.929471151627508","0.909414322334906","0.949527980920111"
"Nein","2005","17-29","Realschule","906","0.883963741969913","0.864241446916469","0.903686037023357"
"Nein","2005","17-29","(Fach-)Abitur","647","0.856581311417955","0.831711471318401","0.881451151517509"
"Nein","2005","17-29","AkademikerIn","130","0.809670154748617","0.749405620902397","0.869934688594837"
"Nein","2005","30-45","(noch) kein Abschluss","60","1","1","1"
"Nein","2005","30-45","Hauptschule","1362","0.886591474219359","0.870687223981081","0.902495724457637"
"Nein","2005","30-45","Realschule","1621","0.852064049358128","0.836162600888984","0.867965497827272"
"Nein","2005","30-45","(Fach-)Abitur","562","0.84101947450325","0.813576518208725","0.868462430797775"
"Nein","2005","30-45","AkademikerIn","743","0.804214806192771","0.778684850691057","0.829744761694485"
"Nein","2005","46-65","(noch) kein Abschluss","91","0.974775748298866","0.943076740568309","1.00647475602942"
"Nein","2005","46-65","Hauptschule","2358","0.901478000268999","0.890088245007725","0.912867755530273"
"Nein","2005","46-65","Realschule","1199","0.837522753105264","0.818430020146404","0.856615486064124"
"Nein","2005","46-65","(Fach-)Abitur","258","0.815611784391468","0.774207863762457","0.857015705020479"
"Nein","2005","46-65","AkademikerIn","865","0.789290586237093","0.765212735120717","0.813368437353469"
"Nein","2005","66","(noch) kein Abschluss","","","",""
"Nein","2005","66","Hauptschule","","","",""
"Nein","2005","66","Realschule","","","",""
"Nein","2005","66","(Fach-)Abitur","","","",""
"Nein","2005","66","AkademikerIn","","","",""
"Ja","2006","17-29","(noch) kein Abschluss","25","","",""
"Ja","2006","17-29","Hauptschule","38","0.0550212913248727","0.0372580327722582","0.0727845498774872"
"Ja","2006","17-29","Realschule","127","0.134062847511616","0.113091491162503","0.155034203860729"
"Ja","2006","17-29","(Fach-)Abitur","138","0.168589143464749","0.142399118624048","0.19477916830545"
"Ja","2006","17-29","AkademikerIn","44","0.25369166681287","0.192462341711963","0.314920991913776"
"Ja","2006","30-45","(noch) kein Abschluss","1","","",""
"Ja","2006","30-45","Hauptschule","194","0.116502279898953","0.100637650649042","0.132366909148864"
"Ja","2006","30-45","Realschule","338","0.17086665778553","0.154109048632895","0.187624266938166"
"Ja","2006","30-45","(Fach-)Abitur","158","0.190388105906344","0.162383274548047","0.218392937264641"
"Ja","2006","30-45","AkademikerIn","219","0.218166930302276","0.192176486079127","0.244157374525425"
"Ja","2006","46-65","(noch) kein Abschluss","3","","",""
"Ja","2006","46-65","Hauptschule","360","0.119447897461121","0.107253227363757","0.131642567558486"
"Ja","2006","46-65","Realschule","328","0.192860912356594","0.173892591838567","0.21182923287462"
"Ja","2006","46-65","(Fach-)Abitur","92","0.21896434372845","0.176304759293938","0.261623928162962"
"Ja","2006","46-65","AkademikerIn","304","0.247120082487092","0.222866447982096","0.271373716992088"
"Ja","2006","66","(noch) kein Abschluss","","","",""
"Ja","2006","66","Hauptschule","","","",""
"Ja","2006","66","Realschule","","","",""
"Ja","2006","66","(Fach-)Abitur","","","",""
"Ja","2006","66","AkademikerIn","","","",""
"Nein","2006","17-29","(noch) kein Abschluss","280","0.888224410463765","0.852862720825335","0.923586100102195"
"Nein","2006","17-29","Hauptschule","595","0.944978708675127","0.927215450122513","0.962741967227742"
"Nein","2006","17-29","Realschule","887","0.865937152488384","0.844965796139271","0.886908508837497"
"Nein","2006","17-29","(Fach-)Abitur","647","0.831410856535251","0.80522083169455","0.857600881375952"
"Nein","2006","17-29","AkademikerIn","150","0.74630833318713","0.685079008086224","0.807537658288036"
"Nein","2006","30-45","(noch) kein Abschluss","48","0.970971052241398","0.923963369924959","1.01797873455784"
"Nein","2006","30-45","Hauptschule","1377","0.883497720101047","0.867633090851136","0.899362349350958"
"Nein","2006","30-45","Realschule","1600","0.82913334221447","0.812375733061834","0.845890951367105"
"Nein","2006","30-45","(Fach-)Abitur","597","0.809611894093656","0.781607062735359","0.837616725451953"
"Nein","2006","30-45","AkademikerIn","751","0.781833069697724","0.755842625474575","0.807823513920873"
"Nein","2006","46-65","(noch) kein Abschluss","91","0.977821525989423","0.948051460386962","1.00759159159188"
"Nein","2006","46-65","Hauptschule","2357","0.880552102538879","0.868357432441514","0.892746772636243"
"Nein","2006","46-65","Realschule","1334","0.807139087643406","0.78817076712538","0.826107408161433"
"Nein","2006","46-65","(Fach-)Abitur","269","0.78103565627155","0.738376071837038","0.823695240706062"
"Nein","2006","46-65","AkademikerIn","911","0.752879917512908","0.728626283007912","0.777133552017904"
"Nein","2006","66","(noch) kein Abschluss","","","",""
"Nein","2006","66","Hauptschule","","","",""
"Nein","2006","66","Realschule","","","",""
"Nein","2006","66","(Fach-)Abitur","","","",""
"Nein","2006","66","AkademikerIn","","","",""
"Ja","2007","17-29","(noch) kein Abschluss","23","","",""
"Ja","2007","17-29","Hauptschule","41","0.079373043964676","0.0566363907627959","0.102109697166556"
"Ja","2007","17-29","Realschule","109","0.125237366460003","0.103467604360339","0.147007128559667"
"Ja","2007","17-29","(Fach-)Abitur","136","0.194893825817537","0.166314924476185","0.223472727158889"
"Ja","2007","17-29","AkademikerIn","41","0.270656845326871","0.205017049655205","0.336296640998537"
"Ja","2007","30-45","(noch) kein Abschluss","1","","",""
"Ja","2007","30-45","Hauptschule","169","0.119750118847805","0.102513934626299","0.13698630306931"
"Ja","2007","30-45","Realschule","370","0.21188733174657","0.192882096023506","0.230892567469634"
"Ja","2007","30-45","(Fach-)Abitur","156","0.206048243569429","0.175912871416699","0.236183615722159"
"Ja","2007","30-45","AkademikerIn","224","0.2329831498075","0.205696680832795","0.260269618782205"
"Ja","2007","46-65","(noch) kein Abschluss","3","","",""
"Ja","2007","46-65","Hauptschule","364","0.136525121380112","0.122831426000054","0.15021881676017"
"Ja","2007","46-65","Realschule","310","0.188449178727746","0.169539493715649","0.207358863739843"
"Ja","2007","46-65","(Fach-)Abitur","92","0.21495761440156","0.172581858360497","0.257333370442623"
"Ja","2007","46-65","AkademikerIn","312","0.271770234137862","0.246114038629825","0.297426429645898"
"Ja","2007","66","(noch) kein Abschluss","","","",""
"Ja","2007","66","Hauptschule","","","",""
"Ja","2007","66","Realschule","","","",""
"Ja","2007","66","(Fach-)Abitur","","","",""
"Ja","2007","66","AkademikerIn","","","",""
"Nein","2007","17-29","(noch) kein Abschluss","258","0.923064302791043","0.891905923764404","0.954222681817682"
"Nein","2007","17-29","Hauptschule","502","0.920626956035324","0.897890302833444","0.943363609237204"
"Nein","2007","17-29","Realschule","779","0.874762633539997","0.852992871440333","0.896532395639662"
"Nein","2007","17-29","(Fach-)Abitur","602","0.805106174182463","0.776527272841111","0.833685075523815"
