year,age_gr,migback,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,30-45 y.,Direct migration background,Yes,0.07303,63,588,0.05198,0.09407
2011,30-45 y.,Direct migration background,No,0.61835,525,588,0.57905,0.65765
2011,30-45 y.,Indirect migration background,Yes,0.11124,35,312,0.07630,0.14619
2011,30-45 y.,Indirect migration background,No,0.68970,277,312,0.63828,0.74111
2011,46-65 y.,No migration background,Yes,0.15796,1042,6893,0.14935,0.16657
2011,46-65 y.,No migration background,No,0.80115,5851,6893,0.79173,0.81057
2011,46-65 y.,Direct migration background,Yes,0.12544,95,793,0.10238,0.14851
2011,46-65 y.,Direct migration background,No,0.82850,698,793,0.80225,0.85475
2011,46-65 y.,Indirect migration background,No,0.72552,67,67,0.61786,0.83319
2011,66 and older,No migration background,Yes,0.16436,728,4696,0.15376,0.17496
2011,66 and older,No migration background,No,0.83479,3968,4696,0.82417,0.84541
2011,66 and older,Direct migration background,Yes,0.12009,58,419,0.08893,0.15126
2011,66 and older,Direct migration background,No,0.87947,361,419,0.84826,0.91068
2013,17-29 y.,No migration background,Yes,0.09472,237,2048,0.08203,0.10740
2013,17-29 y.,No migration background,No,0.72584,1811,2048,0.70651,0.74516
2013,17-29 y.,Direct migration background,No,0.30485,154,154,0.23191,0.37780
2013,17-29 y.,Indirect migration background,Yes,0.04245,39,315,0.02015,0.06475
2013,17-29 y.,Indirect migration background,No,0.36109,276,315,0.30796,0.41421
2013,30-45 y.,No migration background,Yes,0.11335,467,3304,0.10254,0.12416
2013,30-45 y.,No migration background,No,0.68842,2837,3304,0.67262,0.70421
2013,30-45 y.,Direct migration background,Yes,0.05050,56,490,0.03109,0.06991
2013,30-45 y.,Direct migration background,No,0.27329,434,490,0.23379,0.31279
2013,30-45 y.,Indirect migration background,No,0.45839,251,251,0.39662,0.52015
2013,46-65 y.,No migration background,Yes,0.15201,1018,6533,0.14330,0.16071
2013,46-65 y.,No migration background,No,0.79472,5515,6533,0.78492,0.80451
2013,46-65 y.,Direct migration background,Yes,0.09790,97,685,0.07562,0.12017
2013,46-65 y.,Direct migration background,No,0.53483,588,685,0.49745,0.57221
2013,46-65 y.,Indirect migration background,No,0.74641,84,84,0.65281,0.84001
2013,66 and older,No migration background,Yes,0.14795,683,4551,0.13764,0.15827
2013,66 and older,No migration background,No,0.85021,3868,4551,0.83984,0.86058
2013,66 and older,Direct migration background,Yes,0.15219,66,382,0.11612,0.18825
2013,66 and older,Direct migration background,No,0.78750,316,382,0.74642,0.82858
2015,17-29 y.,No migration background,Yes,0.11115,305,2560,0.09897,0.12333
2015,17-29 y.,No migration background,No,0.80940,2255,2560,0.79419,0.82462
2015,17-29 y.,Direct migration background,Yes,0.05913,45,590,0.04008,0.07818
2015,17-29 y.,Direct migration background,No,0.60931,545,590,0.56990,0.64871
2015,17-29 y.,Indirect migration background,Yes,0.08956,86,773,0.06942,0.10971
2015,17-29 y.,Indirect migration background,No,0.82754,687,773,0.80089,0.85419
2015,30-45 y.,No migration background,Yes,0.14127,643,4777,0.13139,0.15114
2015,30-45 y.,No migration background,No,0.85205,4134,4777,0.84198,0.86212
2015,30-45 y.,Direct migration background,Yes,0.10220,206,1969,0.08882,0.11558
2015,30-45 y.,Direct migration background,No,0.71899,1763,1969,0.69913,0.73885
2015,30-45 y.,Indirect migration background,Yes,0.12572,90,610,0.09939,0.15205
2015,30-45 y.,Indirect migration background,No,0.84363,520,610,0.81479,0.87248
2015,46-65 y.,No migration background,Yes,0.16075,1106,7278,0.15231,0.16919
2015,46-65 y.,No migration background,No,0.83778,6172,7278,0.82931,0.84625
2015,46-65 y.,Direct migration background,Yes,0.14475,182,1425,0.12648,0.16303
2015,46-65 y.,Direct migration background,No,0.80473,1243,1425,0.78414,0.82532
2015,46-65 y.,Indirect migration background,Yes,0.17764,31,175,0.12085,0.23443
2015,46-65 y.,Indirect migration background,No,0.82037,144,175,0.76333,0.87741
2015,66 and older,No migration background,Yes,0.17062,734,4448,0.15956,0.18168
2015,66 and older,No migration background,No,0.82898,3714,4448,0.81791,0.84004
2015,66 and older,Direct migration background,Yes,0.14257,69,431,0.10952,0.17561
2015,66 and older,Direct migration background,No,0.84981,362,431,0.81604,0.88357
2017,17-29 y.,No migration background,Yes,0.11871,361,2940,0.10702,0.13041
2017,17-29 y.,No migration background,No,0.81263,2579,2940,0.79853,0.82674
2017,17-29 y.,Direct migration background,Yes,0.07703,48,616,0.05596,0.09811
2017,17-29 y.,Direct migration background,No,0.71234,568,616,0.67657,0.74812
2017,17-29 y.,Indirect migration background,Yes,0.13754,112,804,0.11372,0.16137
2017,17-29 y.,Indirect migration background,No,0.78261,692,804,0.75408,0.81114
2017,30-45 y.,No migration background,Yes,0.16196,682,4563,0.15127,0.17265
2017,30-45 y.,No migration background,No,0.83804,3881,4563,0.82735,0.84873
2017,30-45 y.,Direct migration background,Yes,0.10742,229,2102,0.09418,0.12066
2017,30-45 y.,Direct migration background,No,0.84689,1873,2102,0.83149,0.86228
2017,30-45 y.,Indirect migration background,Yes,0.12811,88,592,0.10116,0.15506
2017,30-45 y.,Indirect migration background,No,0.87189,504,592,0.84494,0.89884
2017,46-65 y.,No migration background,Yes,0.17026,1306,8152,0.16210,0.17842
2017,46-65 y.,No migration background,No,0.82974,6846,8152,0.82158,0.83790
2017,46-65 y.,Direct migration background,Yes,0.14747,236,1596,0.13007,0.16487
2017,46-65 y.,Direct migration background,No,0.83825,1360,1596,0.82018,0.85632
2017,46-65 y.,Indirect migration background,Yes,0.21441,41,225,0.16066,0.26815
2017,46-65 y.,Indirect migration background,No,0.78559,184,225,0.73185,0.83934
2017,66 and older,No migration background,Yes,0.16397,738,4503,0.15316,0.17479
2017,66 and older,No migration background,No,0.83603,3765,4503,0.82521,0.84684
2017,66 and older,Direct migration background,Yes,0.16925,77,440,0.13417,0.20432
2017,66 and older,Direct migration background,No,0.82749,363,440,0.79215,0.86284
2019,17-29 y.,No migration background,Yes,0.13242,353,2714,0.11967,0.14518
2019,17-29 y.,No migration background,No,0.79062,2361,2714,0.77531,0.80593
2019,17-29 y.,Direct migration background,Yes,0.06914,31,419,0.04482,0.09346
2019,17-29 y.,Direct migration background,No,0.70196,388,419,0.65811,0.74581
2019,17-29 y.,Indirect migration background,Yes,0.11093,75,710,0.08781,0.13405
2019,17-29 y.,Indirect migration background,No,0.81293,635,710,0.78423,0.84164
2019,30-45 y.,No migration background,Yes,0.12960,559,4139,0.11937,0.13983
2019,30-45 y.,No migration background,No,0.87040,3580,4139,0.86017,0.88063
2019,30-45 y.,Direct migration background,Yes,0.11369,158,1597,0.09811,0.12926
2019,30-45 y.,Direct migration background,No,0.82477,1439,1597,0.80612,0.84342
2019,30-45 y.,Indirect migration background,Yes,0.16467,78,551,0.13367,0.19567
2019,30-45 y.,Indirect migration background,No,0.83533,473,551,0.80433,0.86633
2019,46-65 y.,No migration background,Yes,0.14574,1266,8624,0.13829,0.15319
2019,46-65 y.,No migration background,No,0.85426,7358,8624,0.84681,0.86171
2019,46-65 y.,Direct migration background,Yes,0.11795,162,1507,0.10166,0.13424
2019,46-65 y.,Direct migration background,No,0.86508,1345,1507,0.84782,0.88233
2019,46-65 y.,Indirect migration background,Yes,0.15116,35,290,0.10987,0.19246
2019,46-65 y.,Indirect migration background,No,0.84884,255,290,0.80754,0.89013
2019,66 and older,No migration background,Yes,0.17295,757,4706,0.16214,0.18376
2019,66 and older,No migration background,No,0.82705,3949,4706,0.81624,0.83786
2019,66 and older,Direct migration background,Yes,0.20236,73,440,0.16478,0.23995
2019,66 and older,Direct migration background,No,0.79471,367,440,0.75693,0.83250
2021,17-29 y.,No migration background,Yes,0.10416,208,1764,0.08990,0.11842
2021,17-29 y.,No migration background,No,0.81601,1556,1764,0.79792,0.83409
2021,17-29 y.,Direct migration background,Yes,0.08270,84,1019,0.06578,0.09962
2021,17-29 y.,Direct migration background,No,0.83446,935,1019,0.81163,0.85730
2021,17-29 y.,Indirect migration background,Yes,0.08733,42,400,0.05963,0.11503
2021,17-29 y.,Indirect migration background,No,0.85359,358,400,0.81890,0.88828
2021,30-45 y.,No migration background,Yes,0.13192,321,2597,0.11890,0.14494
2021,30-45 y.,No migration background,No,0.85985,2276,2597,0.84649,0.87320
2021,30-45 y.,Direct migration background,Yes,0.09092,216,2306,0.07918,0.10265
2021,30-45 y.,Direct migration background,No,0.88807,2090,2306,0.87519,0.90094
2021,30-45 y.,Indirect migration background,Yes,0.15932,47,313,0.11871,0.19993
2021,30-45 y.,Indirect migration background,No,0.83690,266,313,0.79590,0.87789
2021,46-65 y.,No migration background,Yes,0.14119,792,5564,0.13204,0.15034
2021,46-65 y.,No migration background,No,0.85151,4772,5564,0.84217,0.86086
2021,46-65 y.,Direct migration background,Yes,0.13823,173,1468,0.12057,0.15590
2021,46-65 y.,Direct migration background,No,0.85277,1295,1468,0.83464,0.87090
2021,46-65 y.,Indirect migration background,Yes,0.14694,32,199,0.09762,0.19626
2021,46-65 y.,Indirect migration background,No,0.85306,167,199,0.80374,0.90238
2021,66 and older,No migration background,Yes,0.17545,538,3217,0.16231,0.18860
2021,66 and older,No migration background,No,0.81815,2679,3217,0.80482,0.83148
2021,66 and older,Direct migration background,Yes,0.16705,47,331,0.12681,0.20730
2021,66 and older,Direct migration background,No,0.83094,284,331,0.79050,0.87138
