year,bula_h,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Berlin,Yes,0.14124,115,781,0.11680,0.16569
2011,Berlin,No,0.65984,666,781,0.62659,0.69309
2011,Brandenburg,Yes,0.11028,116,882,0.08960,0.13097
2011,Brandenburg,No,0.68228,766,882,0.65154,0.71303
2011,Mecklenburg-Western Pomerania,Yes,0.08767,44,515,0.06322,0.11212
2011,Mecklenburg-Western Pomerania,No,0.71080,471,515,0.67160,0.74999
2011,Saxony,Yes,0.11730,208,1404,0.10047,0.13414
2011,Saxony,No,0.67541,1196,1404,0.65091,0.69991
2011,Saxony-Anhalt,Yes,0.11473,119,867,0.09350,0.13595
2011,Saxony-Anhalt,No,0.68599,748,867,0.65508,0.71690
2011,Thuringa,Yes,0.11222,108,884,0.09140,0.13304
2011,Thuringa,No,0.68539,776,884,0.65476,0.71601
2013,Schleswig-Holstein,Yes,0.10773,91,593,0.08276,0.13271
2013,Schleswig-Holstein,No,0.60951,502,593,0.57021,0.64881
2013,Hamburg,Yes,0.13071,50,309,0.09307,0.16836
2013,Hamburg,No,0.59214,259,309,0.53725,0.64702
2013,Lower Saxony,Yes,0.11013,267,1775,0.09557,0.12470
2013,Lower Saxony,No,0.60826,1508,1775,0.58554,0.63098
2013,Bremen,No,0.55469,105,105,0.45917,0.65021
2013,North Rhine-Westphalia,Yes,0.09278,511,3718,0.08345,0.10211
2013,North Rhine-Westphalia,No,0.59809,3207,3718,0.58233,0.61385
2013,Hesse,Yes,0.11133,214,1290,0.09416,0.12850
2013,Hesse,No,0.57517,1076,1290,0.54819,0.60216
2013,"Rhineland-Palatinate, Saarland",Yes,0.10766,174,1098,0.08932,0.12600
2013,"Rhineland-Palatinate, Saarland",No,0.60187,924,1098,0.57290,0.63084
2013,Baden-Wuerttemberg,Yes,0.08940,282,2123,0.07726,0.10154
2013,Baden-Wuerttemberg,No,0.58531,1841,2123,0.56434,0.60627
2013,Bavaria,Yes,0.11583,462,2947,0.10427,0.12739
2013,Bavaria,No,0.58907,2485,2947,0.57130,0.60683
2013,Berlin,Yes,0.13631,132,768,0.11203,0.16060
2013,Berlin,No,0.58543,636,768,0.55057,0.62030
2013,Brandenburg,Yes,0.09008,102,780,0.06998,0.11019
2013,Brandenburg,No,0.66509,678,780,0.63195,0.69824
2013,Mecklenburg-Western Pomerania,Yes,0.08914,41,454,0.06290,0.11538
2013,Mecklenburg-Western Pomerania,No,0.69672,413,454,0.65439,0.73905
2013,Saxony,Yes,0.10296,176,1335,0.08665,0.11926
2013,Saxony,No,0.69145,1159,1335,0.66667,0.71624
2013,Saxony-Anhalt,Yes,0.10510,105,759,0.08327,0.12693
2013,Saxony-Anhalt,No,0.67650,654,759,0.64320,0.70980
2013,Thuringa,Yes,0.10702,109,799,0.08557,0.12847
2013,Thuringa,No,0.67769,690,799,0.64526,0.71011
2015,Schleswig-Holstein,Yes,0.14025,131,874,0.11722,0.16329
2015,Schleswig-Holstein,No,0.70095,743,874,0.67058,0.73132
2015,Hamburg,Yes,0.12849,54,426,0.09667,0.16030
2015,Hamburg,No,0.69279,372,426,0.64893,0.73666
2015,Lower Saxony,Yes,0.14125,354,2421,0.12737,0.15512
2015,Lower Saxony,No,0.68766,2067,2421,0.66920,0.70613
2015,Bremen,No,0.68366,146,146,0.60797,0.75936
2015,North Rhine-Westphalia,Yes,0.12147,746,5165,0.11256,0.13038
2015,North Rhine-Westphalia,No,0.69659,4419,5165,0.68405,0.70913
2015,Hesse,Yes,0.11385,243,1705,0.09877,0.12893
2015,Hesse,No,0.68722,1462,1705,0.66521,0.70923
2015,"Rhineland-Palatinate, Saarland",Yes,0.11037,179,1496,0.09448,0.12625
2015,"Rhineland-Palatinate, Saarland",No,0.72827,1317,1496,0.70572,0.75082
2015,Baden-Wuerttemberg,Yes,0.09612,342,2985,0.08555,0.10670
2015,Baden-Wuerttemberg,No,0.72893,2643,2985,0.71299,0.74488
2015,Bavaria,Yes,0.13842,580,4027,0.12775,0.14908
2015,Bavaria,No,0.67691,3447,4027,0.66246,0.69135
2015,Berlin,Yes,0.15252,162,912,0.12918,0.17587
2015,Berlin,No,0.66748,750,912,0.63689,0.69808
2015,Brandenburg,Yes,0.11627,134,984,0.09623,0.13631
2015,Brandenburg,No,0.72150,850,984,0.69348,0.74953
2015,Mecklenburg-Western Pomerania,Yes,0.11307,67,557,0.08674,0.13939
2015,Mecklenburg-Western Pomerania,No,0.73953,490,557,0.70305,0.77601
2015,Saxony,Yes,0.12581,221,1511,0.10908,0.14254
2015,Saxony,No,0.72580,1290,1511,0.70330,0.74830
2015,Saxony-Anhalt,Yes,0.12382,127,885,0.10211,0.14554
2015,Saxony-Anhalt,No,0.74108,758,885,0.71220,0.76996
2015,Thuringa,Yes,0.11824,131,920,0.09736,0.13911
2015,Thuringa,No,0.70943,789,920,0.68008,0.73879
2017,Schleswig-Holstein,Yes,0.13236,134,951,0.11081,0.15390
2017,Schleswig-Holstein,No,0.69304,817,951,0.66371,0.72237
2017,Hamburg,Yes,0.12860,69,466,0.09817,0.15903
2017,Hamburg,No,0.69274,397,466,0.65080,0.73467
2017,Lower Saxony,Yes,0.13291,407,2697,0.12009,0.14572
2017,Lower Saxony,No,0.70287,2290,2697,0.68562,0.72012
2017,Bremen,No,0.65864,192,192,0.59139,0.72589
2017,North Rhine-Westphalia,Yes,0.13546,865,5524,0.12644,0.14449
2017,North Rhine-Westphalia,No,0.69749,4659,5524,0.68538,0.70961
2017,Hesse,Yes,0.13241,287,1789,0.11670,0.14812
2017,Hesse,No,0.69366,1502,1789,0.67230,0.71503
2017,"Rhineland-Palatinate, Saarland",Yes,0.13607,214,1524,0.11885,0.15329
2017,"Rhineland-Palatinate, Saarland",No,0.69012,1310,1524,0.66690,0.71335
2017,Baden-Wuerttemberg,Yes,0.11049,391,3018,0.09931,0.12168
2017,Baden-Wuerttemberg,No,0.71758,2627,3018,0.70152,0.73364
2017,Bavaria,Yes,0.12810,613,4211,0.11801,0.13820
2017,Bavaria,No,0.71061,3598,4211,0.69691,0.72431
2017,Berlin,Yes,0.17641,183,989,0.15264,0.20017
2017,Berlin,No,0.68168,806,989,0.65263,0.71073
2017,Brandenburg,Yes,0.12789,163,1033,0.10751,0.14826
2017,Brandenburg,No,0.69571,870,1033,0.66764,0.72378
2017,Mecklenburg-Western Pomerania,Yes,0.08736,56,573,0.06422,0.11050
2017,Mecklenburg-Western Pomerania,No,0.73856,517,573,0.70255,0.77457
2017,Saxony,Yes,0.11921,225,1653,0.10359,0.13484
2017,Saxony,No,0.73096,1428,1653,0.70957,0.75234
2017,Saxony-Anhalt,Yes,0.12562,125,923,0.10422,0.14701
2017,Saxony-Anhalt,No,0.71510,798,923,0.68597,0.74424
2017,Thuringa,Yes,0.14769,162,978,0.12545,0.16994
2017,Thuringa,No,0.70414,816,978,0.67552,0.73276
2019,Schleswig-Holstein,Yes,0.12209,131,956,0.10132,0.14285
2019,Schleswig-Holstein,No,0.68103,825,956,0.65147,0.71059
2019,Hamburg,Yes,0.13088,64,529,0.10211,0.15965
2019,Hamburg,No,0.68670,465,529,0.64714,0.72627
2019,Lower Saxony,Yes,0.12586,363,2493,0.11283,0.13888
2019,Lower Saxony,No,0.70559,2130,2493,0.68769,0.72348
2019,Bremen,No,0.72828,192,192,0.66519,0.79136
2019,North Rhine-Westphalia,Yes,0.11734,737,5406,0.10876,0.12592
2019,North Rhine-Westphalia,No,0.72188,4669,5406,0.70994,0.73383
2019,Hesse,Yes,0.13320,269,1711,0.11710,0.14931
2019,Hesse,No,0.69673,1442,1711,0.67495,0.71852
2019,"Rhineland-Palatinate, Saarland",Yes,0.09921,151,1466,0.08390,0.11452
2019,"Rhineland-Palatinate, Saarland",No,0.73598,1315,1466,0.71341,0.75855
2019,Baden-Wuerttemberg,Yes,0.10624,362,2799,0.09482,0.11766
2019,Baden-Wuerttemberg,No,0.71028,2437,2799,0.69347,0.72709
2019,Bavaria,Yes,0.13217,535,3951,0.12161,0.14273
2019,Bavaria,No,0.69623,3416,3951,0.68188,0.71057
2019,Berlin,Yes,0.17206,194,1027,0.14897,0.19516
2019,Berlin,No,0.67515,833,1027,0.64649,0.70381
2019,Brandenburg,Yes,0.11612,161,1111,0.09727,0.13496
2019,Brandenburg,No,0.69568,950,1111,0.66861,0.72275
2019,Mecklenburg-Western Pomerania,Yes,0.06320,55,611,0.04389,0.08251
2019,Mecklenburg-Western Pomerania,No,0.76576,556,611,0.73215,0.79937
2019,Saxony,Yes,0.12925,230,1634,0.11298,0.14553
2019,Saxony,No,0.72311,1404,1634,0.70141,0.74481
2019,Saxony-Anhalt,Yes,0.10213,126,889,0.08221,0.12204
2019,Saxony-Anhalt,No,0.74219,763,889,0.71341,0.77096
2019,Thuringa,Yes,0.14487,146,923,0.12215,0.16759
2019,Thuringa,No,0.70551,777,923,0.67609,0.73493
2021,Schleswig-Holstein,Yes,0.05546,77,826,0.03984,0.07108
2021,Schleswig-Holstein,No,0.70920,749,826,0.67821,0.74019
2021,Hamburg,Yes,0.16972,60,450,0.13500,0.20444
2021,Hamburg,No,0.68477,390,450,0.64180,0.72775
2021,Lower Saxony,Yes,0.09729,210,1886,0.08391,0.11067
2021,Lower Saxony,No,0.72309,1676,1886,0.70289,0.74329
2021,Bremen,No,0.84216,132,132,0.77973,0.90460
2021,North Rhine-Westphalia,Yes,0.12227,534,4118,0.11227,0.13228
2021,North Rhine-Westphalia,No,0.70185,3584,4118,0.68788,0.71582
2021,Hesse,Yes,0.11254,176,1325,0.09552,0.12956
2021,Hesse,No,0.72563,1149,1325,0.70160,0.74967
2021,"Rhineland-Palatinate, Saarland",Yes,0.11571,108,999,0.09586,0.13555
2021,"Rhineland-Palatinate, Saarland",No,0.72287,891,999,0.69510,0.75064
2021,Baden-Wuerttemberg,Yes,0.11714,274,2170,0.10361,0.13067
2021,Baden-Wuerttemberg,No,0.70457,1896,2170,0.68537,0.72377
2021,Bavaria,Yes,0.12732,424,2857,0.11510,0.13955
2021,Bavaria,No,0.69521,2433,2857,0.67833,0.71209
2021,Berlin,Yes,0.14473,141,907,0.12182,0.16764
2021,Berlin,No,0.67999,766,907,0.64961,0.71036
2021,Brandenburg,Yes,0.10683,108,704,0.08399,0.12966
2021,Brandenburg,No,0.70782,596,704,0.67420,0.74144
2021,Mecklenburg-Western Pomerania,Yes,0.13209,59,409,0.09923,0.16494
2021,Mecklenburg-Western Pomerania,No,0.71582,350,409,0.67206,0.75959
2021,Saxony,Yes,0.11354,144,1165,0.09532,0.13177
2021,Saxony,No,0.72656,1021,1165,0.70096,0.75217
2021,Saxony-Anhalt,Yes,0.12053,74,600,0.09445,0.14660
2021,Saxony-Anhalt,No,0.71736,526,600,0.68130,0.75342
2021,Thuringa,Yes,0.10504,94,634,0.08115,0.12892
2021,Thuringa,No,0.71324,540,634,0.67801,0.74847
