year,age_gr,bula_h,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,30-45 y.,Saxony,Yes,0.11167,39,335,0.07789,0.14545
2009,30-45 y.,Saxony,No,0.88833,296,335,0.85455,0.92211
2009,30-45 y.,Saxony-Anhalt,No,0.88556,153,153,0.83495,0.93617
2009,30-45 y.,Thuringa,No,0.85696,167,167,0.80370,0.91022
2009,46-65 y.,Schleswig-Holstein,Yes,0.21744,37,180,0.15701,0.27787
2009,46-65 y.,Schleswig-Holstein,No,0.78256,143,180,0.72213,0.84299
2009,46-65 y.,Hamburg,No,0.66809,56,56,0.54364,0.79254
2009,46-65 y.,Lower Saxony,Yes,0.23327,107,531,0.19727,0.26928
2009,46-65 y.,Lower Saxony,No,0.76673,424,531,0.73072,0.80273
2009,46-65 y.,Bremen,No,0.76612,31,31,0.61465,0.91760
2009,46-65 y.,North Rhine-Westphalia,Yes,0.19201,269,1238,0.17006,0.21396
2009,46-65 y.,North Rhine-Westphalia,No,0.80799,969,1238,0.78604,0.82994
2009,46-65 y.,Hesse,Yes,0.24907,117,464,0.20967,0.28846
2009,46-65 y.,Hesse,No,0.75093,347,464,0.71154,0.79033
2009,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.23821,104,402,0.19652,0.27991
2009,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.76179,298,402,0.72009,0.80348
2009,46-65 y.,Baden-Wuerttemberg,Yes,0.23656,144,677,0.20452,0.26859
2009,46-65 y.,Baden-Wuerttemberg,No,0.76344,533,677,0.73141,0.79548
2009,46-65 y.,Bavaria,Yes,0.19605,189,919,0.17037,0.22174
2009,46-65 y.,Bavaria,No,0.80395,730,919,0.77826,0.82963
2009,46-65 y.,Berlin,Yes,0.29355,75,264,0.23851,0.34859
2009,46-65 y.,Berlin,No,0.70645,189,264,0.65141,0.76149
2009,46-65 y.,Brandenburg,Yes,0.22558,61,284,0.17688,0.27427
2009,46-65 y.,Brandenburg,No,0.77442,223,284,0.72573,0.82312
2009,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.19702,32,191,0.14046,0.25358
2009,46-65 y.,Mecklenburg-Western Pomerania,No,0.80298,159,191,0.74642,0.85954
2009,46-65 y.,Saxony,Yes,0.19184,98,484,0.15672,0.22696
2009,46-65 y.,Saxony,No,0.80816,386,484,0.77304,0.84328
2009,46-65 y.,Saxony-Anhalt,Yes,0.24484,64,282,0.19457,0.29512
2009,46-65 y.,Saxony-Anhalt,No,0.75516,218,282,0.70488,0.80543
2009,46-65 y.,Thuringa,Yes,0.23564,52,290,0.18671,0.28457
2009,46-65 y.,Thuringa,No,0.76436,238,290,0.71543,0.81329
2009,66 and older,Schleswig-Holstein,Yes,0.29502,36,137,0.21837,0.37167
2009,66 and older,Schleswig-Holstein,No,0.70498,101,137,0.62833,0.78163
2009,66 and older,Hamburg,No,0.82539,55,55,0.72413,0.92664
2009,66 and older,Lower Saxony,Yes,0.26595,104,423,0.22379,0.30810
2009,66 and older,Lower Saxony,No,0.73405,319,423,0.69190,0.77621
2009,66 and older,North Rhine-Westphalia,Yes,0.30107,243,853,0.27027,0.33187
2009,66 and older,North Rhine-Westphalia,No,0.69893,610,853,0.66813,0.72973
2009,66 and older,Hesse,Yes,0.32391,75,248,0.26555,0.38228
2009,66 and older,Hesse,No,0.67609,173,248,0.61772,0.73445
2009,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.26838,61,221,0.20983,0.32694
2009,66 and older,"Rhineland-Palatinate, Saarland",No,0.73162,160,221,0.67306,0.79017
2009,66 and older,Baden-Wuerttemberg,Yes,0.24128,93,448,0.20161,0.28094
2009,66 and older,Baden-Wuerttemberg,No,0.75872,355,448,0.71906,0.79839
2009,66 and older,Bavaria,Yes,0.32090,169,556,0.28207,0.35974
2009,66 and older,Bavaria,No,0.67910,387,556,0.64026,0.71793
2009,66 and older,Berlin,Yes,0.35767,47,147,0.27992,0.43542
2009,66 and older,Berlin,No,0.64233,100,147,0.56458,0.72008
2009,66 and older,Brandenburg,Yes,0.21346,42,216,0.15869,0.26823
2009,66 and older,Brandenburg,No,0.78654,174,216,0.73177,0.84131
2009,66 and older,Mecklenburg-Western Pomerania,No,0.81419,88,88,0.73246,0.89593
2009,66 and older,Saxony,Yes,0.32304,93,323,0.27196,0.37412
2009,66 and older,Saxony,No,0.67696,230,323,0.62588,0.72804
2009,66 and older,Saxony-Anhalt,Yes,0.31613,50,181,0.24820,0.38406
2009,66 and older,Saxony-Anhalt,No,0.68387,131,181,0.61594,0.75180
2009,66 and older,Thuringa,Yes,0.21114,46,208,0.15554,0.26674
2009,66 and older,Thuringa,No,0.78886,162,208,0.73326,0.84446
2011,17-29 y.,Schleswig-Holstein,No,0.74026,110,110,0.65794,0.82258
2011,17-29 y.,Hamburg,No,0.76655,44,44,0.64011,0.89299
2011,17-29 y.,Lower Saxony,No,0.73571,223,223,0.67770,0.79372
2011,17-29 y.,North Rhine-Westphalia,Yes,0.08374,61,608,0.06171,0.10578
2011,17-29 y.,North Rhine-Westphalia,No,0.73697,547,608,0.70194,0.77199
2011,17-29 y.,Hesse,No,0.77928,173,173,0.71730,0.84126
2011,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.81296,160,160,0.75235,0.87357
2011,17-29 y.,Baden-Wuerttemberg,Yes,0.07617,38,405,0.05031,0.10204
2011,17-29 y.,Baden-Wuerttemberg,No,0.77249,367,405,0.73161,0.81337
2011,17-29 y.,Bavaria,Yes,0.11173,51,440,0.08226,0.14120
2011,17-29 y.,Bavaria,No,0.72448,389,440,0.68268,0.76627
2011,17-29 y.,Berlin,No,0.71082,93,93,0.61817,0.80346
2011,17-29 y.,Brandenburg,No,0.73335,87,87,0.63989,0.82681
2011,17-29 y.,Mecklenburg-Western Pomerania,No,0.72889,64,64,0.61912,0.83866
2011,17-29 y.,Saxony,No,0.74786,172,172,0.68277,0.81294
2011,17-29 y.,Saxony-Anhalt,No,0.84348,111,111,0.77558,0.91139
2011,17-29 y.,Thuringa,No,0.79507,124,124,0.72373,0.86640
2011,30-45 y.,Schleswig-Holstein,No,0.57786,115,115,0.48719,0.66852
2011,30-45 y.,Hamburg,No,0.74594,70,70,0.64322,0.84866
2011,30-45 y.,Lower Saxony,Yes,0.09949,57,468,0.07234,0.12663
2011,30-45 y.,Lower Saxony,No,0.70055,411,468,0.65901,0.74209
2011,30-45 y.,North Rhine-Westphalia,Yes,0.10452,129,992,0.08548,0.12357
2011,30-45 y.,North Rhine-Westphalia,No,0.69618,863,992,0.66754,0.72481
2011,30-45 y.,Hesse,Yes,0.09141,45,359,0.06156,0.12127
2011,30-45 y.,Hesse,No,0.68315,314,359,0.63495,0.73134
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.15822,40,259,0.11369,0.20275
2011,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.61606,219,259,0.55672,0.67541
2011,30-45 y.,Baden-Wuerttemberg,Yes,0.09579,78,618,0.07257,0.11902
2011,30-45 y.,Baden-Wuerttemberg,No,0.68662,540,618,0.65001,0.72322
2011,30-45 y.,Bavaria,Yes,0.11439,108,747,0.09155,0.13723
2011,30-45 y.,Bavaria,No,0.66797,639,747,0.63418,0.70177
2011,30-45 y.,Berlin,No,0.68130,145,145,0.60519,0.75741
2011,30-45 y.,Brandenburg,No,0.59873,139,139,0.51695,0.68051
2011,30-45 y.,Mecklenburg-Western Pomerania,No,0.71456,100,100,0.62560,0.80352
2011,30-45 y.,Saxony,Yes,0.08647,41,345,0.05677,0.11617
2011,30-45 y.,Saxony,No,0.73845,304,345,0.69201,0.78489
2011,30-45 y.,Saxony-Anhalt,Yes,0.11645,31,198,0.07165,0.16124
2011,30-45 y.,Saxony-Anhalt,No,0.66968,167,198,0.60400,0.73536
2011,30-45 y.,Thuringa,No,0.69408,173,173,0.62521,0.76294
2011,46-65 y.,Schleswig-Holstein,Yes,0.12989,33,225,0.08586,0.17391
2011,46-65 y.,Schleswig-Holstein,No,0.83121,192,225,0.78215,0.88026
2011,46-65 y.,Hamburg,No,0.80854,77,77,0.72008,0.89700
2011,46-65 y.,Lower Saxony,Yes,0.13997,97,683,0.11393,0.16601
2011,46-65 y.,Lower Saxony,No,0.80855,586,683,0.77902,0.83808
2011,46-65 y.,Bremen,No,0.72645,37,37,0.58082,0.87207
2011,46-65 y.,North Rhine-Westphalia,Yes,0.16338,242,1527,0.14483,0.18193
2011,46-65 y.,North Rhine-Westphalia,No,0.79516,1285,1527,0.77491,0.81541
2011,46-65 y.,Hesse,Yes,0.17874,110,574,0.14737,0.21011
2011,46-65 y.,Hesse,No,0.77398,464,574,0.73973,0.80822
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.17061,81,476,0.13678,0.20444
2011,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.79455,395,476,0.75822,0.83089
2011,46-65 y.,Baden-Wuerttemberg,Yes,0.13629,122,892,0.11376,0.15882
2011,46-65 y.,Baden-Wuerttemberg,No,0.81610,770,892,0.79066,0.84154
2011,46-65 y.,Bavaria,Yes,0.12953,160,1206,0.11057,0.14849
2011,46-65 y.,Bavaria,No,0.82539,1046,1206,0.80395,0.84682
2011,46-65 y.,Berlin,Yes,0.16880,45,300,0.12634,0.21125
2011,46-65 y.,Berlin,No,0.79667,255,300,0.75105,0.84229
2011,46-65 y.,Brandenburg,Yes,0.13249,44,368,0.09781,0.16718
2011,46-65 y.,Brandenburg,No,0.83416,324,368,0.79611,0.87221
2011,46-65 y.,Mecklenburg-Western Pomerania,No,0.84076,193,193,0.78900,0.89251
2011,46-65 y.,Saxony,Yes,0.17436,86,509,0.14136,0.20735
2011,46-65 y.,Saxony,No,0.78919,423,509,0.75372,0.82466
2011,46-65 y.,Saxony-Anhalt,Yes,0.17793,48,328,0.13648,0.21938
2011,46-65 y.,Saxony-Anhalt,No,0.79344,280,328,0.74956,0.83732
2011,46-65 y.,Thuringa,Yes,0.19816,48,337,0.15553,0.24078
2011,46-65 y.,Thuringa,No,0.77041,289,337,0.72544,0.81538
2011,66 and older,Schleswig-Holstein,No,0.87521,142,142,0.82066,0.92976
2011,66 and older,Hamburg,No,0.80507,76,76,0.71542,0.89473
2011,66 and older,Lower Saxony,Yes,0.12762,75,510,0.09863,0.15660
2011,66 and older,Lower Saxony,No,0.87195,435,510,0.84292,0.90098
2011,66 and older,North Rhine-Westphalia,Yes,0.13590,126,1004,0.11469,0.15711
2011,66 and older,North Rhine-Westphalia,No,0.86322,878,1004,0.84196,0.88449
2011,66 and older,Hesse,Yes,0.23976,60,284,0.19002,0.28951
2011,66 and older,Hesse,No,0.76024,224,284,0.71049,0.80998
2011,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.13188,47,295,0.09320,0.17056
2011,66 and older,"Rhineland-Palatinate, Saarland",No,0.86480,248,295,0.82571,0.90388
2011,66 and older,Baden-Wuerttemberg,Yes,0.14026,81,571,0.11175,0.16877
2011,66 and older,Baden-Wuerttemberg,No,0.85903,490,571,0.83046,0.88760
2011,66 and older,Bavaria,Yes,0.21951,157,791,0.19064,0.24837
2011,66 and older,Bavaria,No,0.77977,634,791,0.75087,0.80866
2011,66 and older,Berlin,Yes,0.20728,41,214,0.15285,0.26172
2011,66 and older,Berlin,No,0.79159,173,214,0.73704,0.84613
2011,66 and older,Brandenburg,No,0.87969,216,216,0.83620,0.92317
2011,66 and older,Mecklenburg-Western Pomerania,No,0.88625,114,114,0.82771,0.94479
2011,66 and older,Saxony,Yes,0.16028,56,353,0.12195,0.19860
2011,66 and older,Saxony,No,0.83972,297,353,0.80140,0.87805
2011,66 and older,Saxony-Anhalt,Yes,0.15587,33,223,0.10816,0.20359
2011,66 and older,Saxony-Anhalt,No,0.84413,190,223,0.79641,0.89184
2011,66 and older,Thuringa,No,0.87220,190,190,0.82460,0.91980
2013,17-29 y.,Schleswig-Holstein,No,0.57618,78,78,0.46580,0.68656
2013,17-29 y.,Hamburg,No,0.44592,33,33,0.27369,0.61814
2013,17-29 y.,Lower Saxony,No,0.63003,217,217,0.56564,0.69442
2013,17-29 y.,North Rhine-Westphalia,Yes,0.08102,63,534,0.05786,0.10419
2013,17-29 y.,North Rhine-Westphalia,No,0.59168,471,534,0.54996,0.63341
2013,17-29 y.,Hesse,No,0.56073,134,134,0.47638,0.64508
2013,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.65013,143,143,0.57169,0.72858
2013,17-29 y.,Baden-Wuerttemberg,Yes,0.04649,31,310,0.02301,0.06996
2013,17-29 y.,Baden-Wuerttemberg,No,0.61141,279,310,0.55706,0.66576
2013,17-29 y.,Bavaria,Yes,0.08599,48,413,0.05892,0.11306
2013,17-29 y.,Bavaria,No,0.59576,365,413,0.54837,0.64314
2013,17-29 y.,Berlin,No,0.56635,88,88,0.46221,0.67048
2013,17-29 y.,Brandenburg,No,0.70455,64,64,0.59189,0.81721
2013,17-29 y.,Mecklenburg-Western Pomerania,No,0.76127,46,46,0.63672,0.88583
2013,17-29 y.,Saxony,No,0.73588,140,140,0.66259,0.80917
2013,17-29 y.,Saxony-Anhalt,No,0.67281,78,78,0.56801,0.77761
2013,17-29 y.,Thuringa,No,0.78913,88,88,0.70341,0.87485
2013,30-45 y.,Schleswig-Holstein,No,0.57821,105,105,0.48329,0.67312
2013,30-45 y.,Hamburg,No,0.64595,77,77,0.53843,0.75347
2013,30-45 y.,Lower Saxony,Yes,0.12065,64,379,0.08782,0.15349
2013,30-45 y.,Lower Saxony,No,0.55883,315,379,0.50877,0.60889
2013,30-45 y.,North Rhine-Westphalia,Yes,0.08352,101,810,0.06445,0.10258
2013,30-45 y.,North Rhine-Westphalia,No,0.58493,709,810,0.55098,0.61888
2013,30-45 y.,Hesse,Yes,0.08549,33,287,0.05308,0.11789
2013,30-45 y.,Hesse,No,0.57835,254,287,0.52111,0.63558
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.10668,31,209,0.06473,0.14863
2013,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.57198,178,209,0.50474,0.63922
2013,30-45 y.,Baden-Wuerttemberg,Yes,0.08274,57,484,0.05817,0.10731
2013,30-45 y.,Baden-Wuerttemberg,No,0.54140,427,484,0.49696,0.58584
2013,30-45 y.,Bavaria,Yes,0.11018,105,656,0.08620,0.13416
2013,30-45 y.,Bavaria,No,0.56569,551,656,0.52773,0.60365
2013,30-45 y.,Berlin,No,0.58300,152,152,0.50435,0.66164
2013,30-45 y.,Brandenburg,No,0.58615,112,112,0.49453,0.67778
2013,30-45 y.,Mecklenburg-Western Pomerania,No,0.66190,79,79,0.55692,0.76689
2013,30-45 y.,Saxony,Yes,0.06951,35,302,0.04078,0.09825
2013,30-45 y.,Saxony,No,0.73419,267,302,0.68428,0.78410
2013,30-45 y.,Saxony-Anhalt,No,0.65005,140,140,0.57076,0.72934
2013,30-45 y.,Thuringa,No,0.58988,129,129,0.50467,0.67509
2013,46-65 y.,Schleswig-Holstein,Yes,0.14505,33,207,0.09696,0.19314
2013,46-65 y.,Schleswig-Holstein,No,0.77182,174,207,0.71451,0.82913
2013,46-65 y.,Hamburg,No,0.56590,63,63,0.44252,0.68927
2013,46-65 y.,Lower Saxony,Yes,0.14783,108,661,0.12075,0.17491
2013,46-65 y.,Lower Saxony,No,0.75236,553,661,0.71943,0.78529
2013,46-65 y.,Bremen,No,0.60125,34,34,0.43419,0.76831
2013,46-65 y.,North Rhine-Westphalia,Yes,0.13114,219,1435,0.11367,0.14861
2013,46-65 y.,North Rhine-Westphalia,No,0.76442,1216,1435,0.74246,0.78638
2013,46-65 y.,Hesse,Yes,0.14771,99,557,0.11822,0.17721
2013,46-65 y.,Hesse,No,0.74125,458,557,0.70485,0.77765
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.16229,79,442,0.12788,0.19670
2013,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.74795,363,442,0.70743,0.78848
2013,46-65 y.,Baden-Wuerttemberg,Yes,0.12439,114,787,0.10132,0.14746
2013,46-65 y.,Baden-Wuerttemberg,No,0.74827,673,787,0.71793,0.77862
2013,46-65 y.,Bavaria,Yes,0.15161,175,1115,0.13055,0.17268
2013,46-65 y.,Bavaria,No,0.74852,940,1115,0.72305,0.77400
2013,46-65 y.,Berlin,Yes,0.17547,52,289,0.13154,0.21940
2013,46-65 y.,Berlin,No,0.73011,237,289,0.67884,0.78138
2013,46-65 y.,Brandenburg,Yes,0.13281,49,337,0.09653,0.16910
2013,46-65 y.,Brandenburg,No,0.78803,288,337,0.74433,0.83173
2013,46-65 y.,Mecklenburg-Western Pomerania,No,0.81462,180,180,0.75769,0.87155
2013,46-65 y.,Saxony,Yes,0.14844,70,519,0.11783,0.17906
2013,46-65 y.,Saxony,No,0.80234,449,519,0.76805,0.83664
2013,46-65 y.,Saxony-Anhalt,Yes,0.11930,44,310,0.08316,0.15544
2013,46-65 y.,Saxony-Anhalt,No,0.82902,266,310,0.78704,0.87100
2013,46-65 y.,Thuringa,Yes,0.14529,48,341,0.10784,0.18275
2013,46-65 y.,Thuringa,No,0.81514,293,341,0.77388,0.85641
2013,66 and older,Schleswig-Holstein,No,0.85412,145,145,0.79647,0.91178
2013,66 and older,Hamburg,No,0.85607,86,86,0.78144,0.93069
2013,66 and older,Lower Saxony,Yes,0.14243,66,489,0.11143,0.17344
2013,66 and older,Lower Saxony,No,0.85022,423,489,0.81856,0.88188
2013,66 and older,North Rhine-Westphalia,Yes,0.13148,128,939,0.10985,0.15310
2013,66 and older,North Rhine-Westphalia,No,0.86298,811,939,0.84097,0.88499
2013,66 and older,Hesse,Yes,0.20871,64,294,0.16218,0.25525
2013,66 and older,Hesse,No,0.78764,230,294,0.74081,0.83447
2013,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.14756,44,284,0.10624,0.18888
2013,66 and older,"Rhineland-Palatinate, Saarland",No,0.83834,240,284,0.79545,0.88123
2013,66 and older,Baden-Wuerttemberg,Yes,0.14931,80,542,0.11928,0.17934
2013,66 and older,Baden-Wuerttemberg,No,0.83918,462,542,0.80822,0.87014
2013,66 and older,Bavaria,Yes,0.17588,134,763,0.14885,0.20291
2013,66 and older,Bavaria,No,0.81482,629,763,0.78724,0.84240
2013,66 and older,Berlin,Yes,0.20462,47,206,0.14940,0.25985
2013,66 and older,Berlin,No,0.79140,159,206,0.73578,0.84702
2013,66 and older,Brandenburg,No,0.88476,214,214,0.84188,0.92764
2013,66 and older,Mecklenburg-Western Pomerania,No,0.92829,108,108,0.87940,0.97718
2013,66 and older,Saxony,Yes,0.11561,43,346,0.08187,0.14935
2013,66 and older,Saxony,No,0.88360,303,346,0.84976,0.91745
2013,66 and older,Saxony-Anhalt,No,0.82500,170,170,0.76771,0.88229
2013,66 and older,Thuringa,Yes,0.12047,31,211,0.07644,0.16450
2013,66 and older,Thuringa,No,0.87480,180,211,0.83004,0.91956
2015,17-29 y.,Schleswig-Holstein,No,0.76503,134,134,0.69297,0.83709
2015,17-29 y.,Hamburg,No,0.64265,46,46,0.50263,0.78267
2015,17-29 y.,Lower Saxony,Yes,0.10565,46,408,0.07579,0.13552
2015,17-29 y.,Lower Saxony,No,0.78910,362,408,0.74946,0.82873
2015,17-29 y.,North Rhine-Westphalia,Yes,0.09970,108,881,0.07991,0.11950
2015,17-29 y.,North Rhine-Westphalia,No,0.78347,773,881,0.75626,0.81069
2015,17-29 y.,Hesse,Yes,0.08497,31,268,0.05152,0.11842
2015,17-29 y.,Hesse,No,0.80228,237,268,0.75451,0.85006
2015,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.80057,230,230,0.74881,0.85232
2015,17-29 y.,Baden-Wuerttemberg,Yes,0.05759,35,489,0.03692,0.07826
2015,17-29 y.,Baden-Wuerttemberg,No,0.85253,454,489,0.82107,0.88399
2015,17-29 y.,Bavaria,Yes,0.10061,69,641,0.07730,0.12391
2015,17-29 y.,Bavaria,No,0.75083,572,641,0.71732,0.78434
2015,17-29 y.,Berlin,No,0.70789,119,119,0.62584,0.78994
2015,17-29 y.,Brandenburg,No,0.80973,93,93,0.72953,0.88994
2015,17-29 y.,Mecklenburg-Western Pomerania,No,0.91729,60,60,0.84701,0.98758
2015,17-29 y.,Saxony,No,0.75261,170,170,0.68755,0.81767
2015,17-29 y.,Saxony-Anhalt,No,0.83529,103,103,0.76331,0.90728
2015,17-29 y.,Thuringa,No,0.72234,104,104,0.63585,0.80883
2015,30-45 y.,Schleswig-Holstein,Yes,0.12577,36,271,0.08622,0.16532
2015,30-45 y.,Schleswig-Holstein,No,0.84861,235,271,0.80586,0.89137
2015,30-45 y.,Hamburg,No,0.80975,125,125,0.74067,0.87884
2015,30-45 y.,Lower Saxony,Yes,0.16772,98,702,0.14007,0.19538
2015,30-45 y.,Lower Saxony,No,0.78524,604,702,0.75484,0.81564
2015,30-45 y.,Bremen,No,0.88472,51,51,0.79619,0.97324
2015,30-45 y.,North Rhine-Westphalia,Yes,0.12944,217,1547,0.11271,0.14618
2015,30-45 y.,North Rhine-Westphalia,No,0.82553,1330,1547,0.80661,0.84445
2015,30-45 y.,Hesse,Yes,0.13542,59,500,0.10540,0.16544
2015,30-45 y.,Hesse,No,0.80097,441,500,0.76594,0.83601
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.12339,46,393,0.09083,0.15594
2015,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.84140,347,393,0.80523,0.87756
2015,30-45 y.,Baden-Wuerttemberg,Yes,0.09702,99,959,0.07828,0.11577
2015,30-45 y.,Baden-Wuerttemberg,No,0.83550,860,959,0.81203,0.85898
2015,30-45 y.,Bavaria,Yes,0.16694,162,1185,0.14569,0.18818
2015,30-45 y.,Bavaria,No,0.78089,1023,1185,0.75733,0.80445
2015,30-45 y.,Berlin,Yes,0.13625,44,270,0.09526,0.17725
2015,30-45 y.,Berlin,No,0.79632,226,270,0.74819,0.84445
2015,30-45 y.,Brandenburg,No,0.89110,221,221,0.84994,0.93227
2015,30-45 y.,Mecklenburg-Western Pomerania,No,0.86541,137,137,0.80805,0.92277
2015,30-45 y.,Saxony,Yes,0.10729,50,439,0.07831,0.13627
2015,30-45 y.,Saxony,No,0.88390,389,439,0.85390,0.91390
2015,30-45 y.,Saxony-Anhalt,No,0.87034,219,219,0.82575,0.91493
2015,30-45 y.,Thuringa,Yes,0.10168,38,247,0.06391,0.13945
2015,30-45 y.,Thuringa,No,0.84042,209,247,0.79466,0.88618
2015,46-65 y.,Schleswig-Holstein,Yes,0.19942,44,270,0.15167,0.24717
2015,46-65 y.,Schleswig-Holstein,No,0.79187,226,270,0.74335,0.84038
2015,46-65 y.,Hamburg,No,0.79685,111,111,0.72166,0.87204
2015,46-65 y.,Lower Saxony,Yes,0.19666,134,824,0.16951,0.22382
2015,46-65 y.,Lower Saxony,No,0.79221,690,824,0.76449,0.81993
2015,46-65 y.,Bremen,No,0.86011,40,40,0.75124,0.96897
2015,46-65 y.,North Rhine-Westphalia,Yes,0.15906,279,1828,0.14229,0.17583
2015,46-65 y.,North Rhine-Westphalia,No,0.83388,1549,1828,0.81681,0.85095
2015,46-65 y.,Hesse,Yes,0.13252,101,664,0.10671,0.15833
2015,46-65 y.,Hesse,No,0.85673,563,664,0.83006,0.88340
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.14861,73,561,0.11915,0.17807
2015,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.84097,488,561,0.81069,0.87126
2015,46-65 y.,Baden-Wuerttemberg,Yes,0.11675,124,1000,0.09684,0.13667
2015,46-65 y.,Baden-Wuerttemberg,No,0.87558,876,1000,0.85511,0.89605
2015,46-65 y.,Bavaria,Yes,0.16173,214,1451,0.14278,0.18069
2015,46-65 y.,Bavaria,No,0.82704,1237,1451,0.80757,0.84650
2015,46-65 y.,Berlin,Yes,0.21684,63,313,0.17111,0.26256
2015,46-65 y.,Berlin,No,0.77265,250,313,0.72614,0.81915
2015,46-65 y.,Brandenburg,Yes,0.17080,59,395,0.13364,0.20796
2015,46-65 y.,Brandenburg,No,0.82179,336,395,0.78400,0.85958
2015,46-65 y.,Mecklenburg-Western Pomerania,No,0.88242,185,185,0.83587,0.92896
2015,46-65 y.,Saxony,Yes,0.14703,81,527,0.11677,0.17730
2015,46-65 y.,Saxony,No,0.84585,446,527,0.81499,0.87671
2015,46-65 y.,Saxony-Anhalt,Yes,0.16276,55,316,0.12199,0.20352
2015,46-65 y.,Saxony-Anhalt,No,0.83517,261,316,0.79420,0.87615
2015,46-65 y.,Thuringa,Yes,0.17946,47,348,0.13908,0.21983
2015,46-65 y.,Thuringa,No,0.81742,301,348,0.77677,0.85807
