year,bula_h,quintil_oecd_hh,hgeqpnrj,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Mecklenburg-Western Pomerania,1st Quintile,No,0.98978,91,91,0.96900,1.01056
2019,Mecklenburg-Western Pomerania,3rd Quintile,No,0.99713,62,62,0.98370,1.01056
2019,Mecklenburg-Western Pomerania,4th Quintile,No,0.88868,36,36,0.78448,0.99288
2019,Saxony,1st Quintile,No,0.99858,175,175,0.99299,1.00417
2019,Saxony,2nd Quintile,No,0.98149,217,217,0.96352,0.99947
2019,Saxony,3rd Quintile,No,0.97170,189,189,0.94799,0.99540
2019,Saxony,4th Quintile,No,0.90382,123,123,0.85150,0.95614
2019,Saxony,5th Quintile,No,0.89176,87,87,0.82610,0.95743
2019,Saxony-Anhalt,2nd Quintile,No,0.99274,122,122,0.97761,1.00787
2019,Saxony-Anhalt,3rd Quintile,No,0.92097,83,83,0.86258,0.97937
2019,Saxony-Anhalt,4th Quintile,No,0.92930,62,62,0.86498,0.99363
2019,Saxony-Anhalt,5th Quintile,No,0.89635,49,49,0.81012,0.98258
2019,Thuringa,2nd Quintile,No,0.99823,127,127,0.99090,1.00556
2019,Thuringa,3rd Quintile,No,0.95351,106,106,0.91324,0.99378
2019,Thuringa,4th Quintile,No,0.98281,67,67,0.95144,1.01417
2019,Thuringa,5th Quintile,No,0.78627,44,44,0.66374,0.90880
2020,Schleswig-Holstein,1st Quintile,No,0.99193,100,100,0.97431,1.00955
2020,Schleswig-Holstein,2nd Quintile,No,0.94972,106,106,0.90792,0.99152
2020,Schleswig-Holstein,3rd Quintile,No,0.99155,103,103,0.97378,1.00931
2020,Schleswig-Holstein,4th Quintile,No,0.97080,99,99,0.93747,1.00414
2020,Schleswig-Holstein,5th Quintile,No,0.94301,116,116,0.90064,0.98538
2020,Hamburg,4th Quintile,No,0.98306,62,62,0.95068,1.01544
2020,Hamburg,5th Quintile,No,0.99715,110,110,0.98715,1.00716
2020,Lower Saxony,1st Quintile,No,0.97964,321,321,0.96416,0.99511
2020,Lower Saxony,2nd Quintile,No,0.98010,306,306,0.96443,0.99578
2020,Lower Saxony,3rd Quintile,No,0.96277,233,233,0.93841,0.98714
2020,Lower Saxony,4th Quintile,No,0.95129,254,254,0.92477,0.97782
2020,Lower Saxony,5th Quintile,No,0.94512,306,306,0.91956,0.97068
2020,Bremen,1st Quintile,No,0.97576,41,41,0.92809,1.02342
2020,North Rhine-Westphalia,1st Quintile,No,0.98383,777,777,0.97495,0.99270
2020,North Rhine-Westphalia,2nd Quintile,No,0.95610,665,665,0.94052,0.97169
2020,North Rhine-Westphalia,3rd Quintile,No,0.97176,550,550,0.95791,0.98562
2020,North Rhine-Westphalia,4th Quintile,No,0.97024,531,531,0.95577,0.98470
2020,North Rhine-Westphalia,5th Quintile,Yes,0.04475,57,776,0.03019,0.05930
2020,North Rhine-Westphalia,5th Quintile,No,0.95525,719,776,0.94070,0.96981
2020,Hesse,1st Quintile,No,0.99995,200,200,0.99896,1.00094
2020,Hesse,2nd Quintile,No,0.98098,187,187,0.96134,1.00061
2020,Hesse,3rd Quintile,No,0.99495,198,198,0.98505,1.00485
2020,Hesse,4th Quintile,No,0.95280,193,193,0.92281,0.98280
2020,Hesse,5th Quintile,No,0.93568,293,293,0.90754,0.96382
2020,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.98992,198,198,0.97597,1.00387
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.95600,174,174,0.92544,0.98657
2020,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.97400,154,154,0.94879,0.99922
2020,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.93539,135,135,0.89376,0.97701
2020,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.97728,163,163,0.95434,1.00023
2020,Baden-Wuerttemberg,1st Quintile,No,0.97061,294,294,0.95128,0.98995
2020,Baden-Wuerttemberg,2nd Quintile,No,0.97578,260,260,0.95705,0.99450
2020,Baden-Wuerttemberg,3rd Quintile,No,0.93495,275,275,0.90575,0.96415
2020,Baden-Wuerttemberg,4th Quintile,No,0.95614,337,337,0.93424,0.97803
2020,Baden-Wuerttemberg,5th Quintile,Yes,0.05298,44,517,0.03366,0.07231
2020,Baden-Wuerttemberg,5th Quintile,No,0.94702,473,517,0.92769,0.96634
2020,Bavaria,1st Quintile,No,0.96539,427,427,0.94803,0.98275
2020,Bavaria,2nd Quintile,No,0.95446,510,510,0.93635,0.97257
2020,Bavaria,3rd Quintile,No,0.96622,452,452,0.94954,0.98289
2020,Bavaria,4th Quintile,Yes,0.04049,33,516,0.02347,0.05752
2020,Bavaria,4th Quintile,No,0.95951,483,516,0.94248,0.97653
2020,Bavaria,5th Quintile,Yes,0.06022,60,651,0.04193,0.07851
2020,Bavaria,5th Quintile,No,0.93978,591,651,0.92149,0.95807
2020,Berlin,1st Quintile,No,0.99875,197,197,0.99381,1.00369
2020,Berlin,2nd Quintile,No,0.99787,174,174,0.99099,1.00474
2020,Berlin,3rd Quintile,No,0.99691,145,145,0.98784,1.00598
2020,Berlin,4th Quintile,No,0.98260,149,149,0.96153,1.00367
2020,Berlin,5th Quintile,No,0.98959,181,181,0.97476,1.00442
2020,Brandenburg,2nd Quintile,No,0.97275,156,156,0.94712,0.99838
2020,Brandenburg,3rd Quintile,No,0.97974,122,122,0.95464,1.00484
2020,Brandenburg,4th Quintile,No,0.87597,91,91,0.80787,0.94407
2020,Brandenburg,5th Quintile,No,0.93086,106,106,0.88234,0.97939
2020,Mecklenburg-Western Pomerania,1st Quintile,No,0.99846,89,89,0.99026,1.00665
2020,Mecklenburg-Western Pomerania,3rd Quintile,No,0.99566,55,55,0.97812,1.01320
2020,Mecklenburg-Western Pomerania,4th Quintile,No,0.84431,36,36,0.72419,0.96443
2020,Mecklenburg-Western Pomerania,5th Quintile,No,0.96858,51,51,0.92022,1.01693
2020,Saxony,1st Quintile,No,0.99245,194,194,0.98023,1.00466
2020,Saxony,2nd Quintile,No,0.97468,263,263,0.95566,0.99370
2020,Saxony,3rd Quintile,No,0.95366,204,204,0.92474,0.98258
2020,Saxony,4th Quintile,No,0.94014,136,136,0.90012,0.98016
2020,Saxony,5th Quintile,No,0.92350,133,133,0.87816,0.96885
2020,Saxony-Anhalt,1st Quintile,No,0.93179,157,157,0.89222,0.97135
2020,Saxony-Anhalt,2nd Quintile,No,0.99341,121,121,0.97894,1.00789
2020,Saxony-Anhalt,3rd Quintile,No,0.93282,96,96,0.88247,0.98316
2020,Saxony-Anhalt,4th Quintile,No,0.89617,79,79,0.82848,0.96387
2020,Saxony-Anhalt,5th Quintile,No,0.89413,80,80,0.82629,0.96198
2020,Thuringa,1st Quintile,No,0.98780,147,147,0.96999,1.00561
2020,Thuringa,2nd Quintile,No,0.99830,140,140,0.99145,1.00515
2020,Thuringa,3rd Quintile,No,0.95519,99,99,0.91423,0.99615
2020,Thuringa,4th Quintile,No,0.90497,81,81,0.84070,0.96923
2020,Thuringa,5th Quintile,No,0.98752,82,82,0.96334,1.01170
2021,Schleswig-Holstein,1st Quintile,No,0.93448,65,65,0.87385,0.99510
2021,Schleswig-Holstein,2nd Quintile,No,0.97638,75,75,0.94177,1.01098
2021,Schleswig-Holstein,3rd Quintile,No,0.93777,63,63,0.87763,0.99790
2021,Schleswig-Holstein,4th Quintile,No,0.99025,76,76,0.96802,1.01249
2021,Schleswig-Holstein,5th Quintile,No,0.92444,84,84,0.86758,0.98130
2021,Hamburg,4th Quintile,No,0.97911,42,42,0.93534,1.02289
2021,Hamburg,5th Quintile,No,0.99701,67,67,0.98384,1.01018
2021,Lower Saxony,1st Quintile,No,0.99157,163,163,0.97750,1.00565
2021,Lower Saxony,2nd Quintile,No,0.97696,191,191,0.95563,0.99830
2021,Lower Saxony,3rd Quintile,No,0.98457,179,179,0.96646,1.00268
2021,Lower Saxony,4th Quintile,No,0.91386,170,170,0.87155,0.95616
2021,Lower Saxony,5th Quintile,No,0.94198,213,213,0.91051,0.97345
2021,North Rhine-Westphalia,1st Quintile,No,0.98784,387,387,0.97691,0.99878
2021,North Rhine-Westphalia,2nd Quintile,No,0.94244,388,388,0.91923,0.96564
2021,North Rhine-Westphalia,3rd Quintile,No,0.96242,347,347,0.94238,0.98246
2021,North Rhine-Westphalia,4th Quintile,No,0.96205,360,360,0.94228,0.98182
2021,North Rhine-Westphalia,5th Quintile,Yes,0.03888,31,521,0.02226,0.05549
2021,North Rhine-Westphalia,5th Quintile,No,0.96112,490,521,0.94451,0.97774
2021,Hesse,1st Quintile,No,0.99938,96,96,0.99439,1.00438
2021,Hesse,2nd Quintile,No,0.99495,85,85,0.97979,1.01011
2021,Hesse,3rd Quintile,No,0.96608,112,112,0.93241,0.99976
2021,Hesse,4th Quintile,No,0.96951,114,114,0.93781,1.00121
2021,Hesse,5th Quintile,No,0.90840,180,180,0.86614,0.95066
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.96345,90,90,0.92447,1.00244
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.94984,98,98,0.90640,0.99328
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.96509,91,91,0.92716,1.00301
2021,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.93608,80,80,0.88214,0.99002
2021,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.98628,97,97,0.96301,1.00955
2021,Baden-Wuerttemberg,1st Quintile,No,0.97863,129,129,0.95358,1.00368
2021,Baden-Wuerttemberg,2nd Quintile,No,0.95460,153,153,0.92150,0.98769
2021,Baden-Wuerttemberg,3rd Quintile,No,0.91807,185,185,0.87844,0.95770
2021,Baden-Wuerttemberg,4th Quintile,No,0.95478,205,205,0.92626,0.98329
2021,Baden-Wuerttemberg,5th Quintile,No,0.97413,307,307,0.95634,0.99192
2021,Bavaria,1st Quintile,No,0.97278,204,204,0.95039,0.99516
2021,Bavaria,2nd Quintile,No,0.95070,307,307,0.92644,0.97495
2021,Bavaria,3rd Quintile,No,0.96422,266,266,0.94186,0.98659
2021,Bavaria,4th Quintile,No,0.96628,320,320,0.94647,0.98609
2021,Bavaria,5th Quintile,Yes,0.03940,34,417,0.02070,0.05809
2021,Bavaria,5th Quintile,No,0.96060,383,417,0.94191,0.97930
2021,Berlin,1st Quintile,No,0.99843,112,112,0.99105,1.00580
2021,Berlin,2nd Quintile,No,0.99010,79,79,0.96814,1.01207
2021,Berlin,4th Quintile,No,0.98298,99,99,0.95737,1.00859
2021,Berlin,5th Quintile,No,0.99258,128,128,0.97765,1.00751
2021,Brandenburg,2nd Quintile,No,0.99378,94,94,0.97780,1.00976
2021,Brandenburg,4th Quintile,No,0.88663,59,59,0.80504,0.96823
2021,Brandenburg,5th Quintile,No,0.87670,64,64,0.79551,0.95789
2021,Mecklenburg-Western Pomerania,4th Quintile,No,0.85524,33,33,0.73333,0.97715
2021,Mecklenburg-Western Pomerania,5th Quintile,No,0.91753,38,38,0.82889,1.00617
2021,Saxony,1st Quintile,No,0.98980,137,137,0.97292,1.00669
2021,Saxony,2nd Quintile,No,0.98518,164,164,0.96663,1.00373
2021,Saxony,3rd Quintile,No,0.93785,149,149,0.89895,0.97675
2021,Saxony,4th Quintile,No,0.97669,97,97,0.94651,1.00687
2021,Saxony,5th Quintile,No,0.83742,101,101,0.76510,0.90974
2021,Saxony-Anhalt,1st Quintile,No,0.90662,81,81,0.84286,0.97038
2021,Saxony-Anhalt,2nd Quintile,No,0.97926,75,75,0.94679,1.01173
2021,Saxony-Anhalt,3rd Quintile,No,0.99882,63,63,0.99029,1.00736
2021,Saxony-Anhalt,4th Quintile,No,0.88110,54,54,0.79396,0.96824
2021,Saxony-Anhalt,5th Quintile,No,0.87145,41,41,0.76772,0.97517
2021,Thuringa,1st Quintile,No,0.95040,79,79,0.90222,0.99859
2021,Thuringa,3rd Quintile,No,0.97152,63,63,0.93011,1.01292
2021,Thuringa,4th Quintile,No,0.88909,56,56,0.80610,0.97208
2021,Thuringa,5th Quintile,No,0.99422,53,53,0.97362,1.01482
2022,Schleswig-Holstein,1st Quintile,No,0.93474,119,119,0.89017,0.97930
2022,Schleswig-Holstein,2nd Quintile,No,0.98293,120,120,0.95966,1.00620
2022,Schleswig-Holstein,3rd Quintile,No,0.98078,124,124,0.95651,1.00504
2022,Schleswig-Holstein,4th Quintile,No,0.91035,119,119,0.85880,0.96190
2022,Schleswig-Holstein,5th Quintile,No,0.92725,121,121,0.88078,0.97372
2022,Hamburg,2nd Quintile,No,0.96872,80,80,0.93033,1.00710
2022,Hamburg,3rd Quintile,No,0.99953,62,62,0.99408,1.00498
2022,Hamburg,4th Quintile,No,0.93557,94,94,0.88567,0.98547
2022,Hamburg,5th Quintile,No,0.91041,88,88,0.85039,0.97042
2022,Lower Saxony,1st Quintile,No,0.98231,390,390,0.96921,0.99541
2022,Lower Saxony,2nd Quintile,No,0.98264,321,321,0.96833,0.99695
2022,Lower Saxony,3rd Quintile,No,0.96825,239,239,0.94597,0.99052
2022,Lower Saxony,4th Quintile,No,0.90099,278,278,0.86581,0.93616
2022,Lower Saxony,5th Quintile,Yes,0.12995,35,324,0.09328,0.16662
2022,Lower Saxony,5th Quintile,No,0.87005,289,324,0.83338,0.90672
2022,North Rhine-Westphalia,Not included in this version of the questionnaire,No,0.94488,33,33,0.86580,1.02395
2022,North Rhine-Westphalia,1st Quintile,Yes,0.03596,40,934,0.02402,0.04791
2022,North Rhine-Westphalia,1st Quintile,No,0.96404,894,934,0.95209,0.97598
2022,North Rhine-Westphalia,2nd Quintile,Yes,0.03795,40,780,0.02453,0.05136
2022,North Rhine-Westphalia,2nd Quintile,No,0.96205,740,780,0.94864,0.97547
2022,North Rhine-Westphalia,3rd Quintile,Yes,0.06462,55,683,0.04617,0.08307
2022,North Rhine-Westphalia,3rd Quintile,No,0.93538,628,683,0.91693,0.95383
2022,North Rhine-Westphalia,4th Quintile,Yes,0.04427,48,664,0.02861,0.05993
2022,North Rhine-Westphalia,4th Quintile,No,0.95573,616,664,0.94007,0.97139
2022,North Rhine-Westphalia,5th Quintile,Yes,0.09964,106,821,0.07914,0.12014
2022,North Rhine-Westphalia,5th Quintile,No,0.90036,715,821,0.87986,0.92086
2022,Hesse,1st Quintile,No,0.94811,236,236,0.91975,0.97647
2022,Hesse,2nd Quintile,No,0.98090,222,222,0.96286,0.99895
2022,Hesse,3rd Quintile,No,0.93639,227,227,0.90457,0.96821
2022,Hesse,4th Quintile,No,0.94624,223,223,0.91657,0.97591
2022,Hesse,5th Quintile,No,0.92228,254,254,0.88929,0.95527
2022,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.93869,203,203,0.90561,0.97178
2022,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.95707,168,168,0.92633,0.98782
2022,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.96465,158,158,0.93577,0.99354
2022,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.94611,149,149,0.90973,0.98249
2022,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.92710,148,148,0.88507,0.96913
2022,Baden-Wuerttemberg,1st Quintile,Yes,0.03601,32,518,0.01995,0.05207
2022,Baden-Wuerttemberg,1st Quintile,No,0.96399,486,518,0.94793,0.98005
2022,Baden-Wuerttemberg,2nd Quintile,No,0.95722,399,399,0.93734,0.97710
2022,Baden-Wuerttemberg,3rd Quintile,Yes,0.05192,34,360,0.02897,0.07487
2022,Baden-Wuerttemberg,3rd Quintile,No,0.94808,326,360,0.92513,0.97103
2022,Baden-Wuerttemberg,4th Quintile,Yes,0.09028,40,435,0.06332,0.11724
2022,Baden-Wuerttemberg,4th Quintile,No,0.90972,395,435,0.88276,0.93668
2022,Baden-Wuerttemberg,5th Quintile,Yes,0.08158,61,525,0.05814,0.10502
2022,Baden-Wuerttemberg,5th Quintile,No,0.91842,464,525,0.89498,0.94186
2022,Bavaria,Not included in this version of the questionnaire,No,0.87277,33,33,0.75732,0.98823
2022,Bavaria,1st Quintile,Yes,0.04036,32,625,0.02492,0.05580
2022,Bavaria,1st Quintile,No,0.95964,593,625,0.94420,0.97508
2022,Bavaria,2nd Quintile,No,0.96985,535,535,0.95535,0.98435
2022,Bavaria,3rd Quintile,No,0.96120,503,503,0.94430,0.97809
2022,Bavaria,4th Quintile,Yes,0.06000,43,621,0.04130,0.07869
2022,Bavaria,4th Quintile,No,0.94000,578,621,0.92131,0.95870
2022,Bavaria,5th Quintile,Yes,0.07639,76,731,0.05712,0.09566
2022,Bavaria,5th Quintile,No,0.92361,655,731,0.90434,0.94288
2022,Berlin,1st Quintile,No,0.99453,269,269,0.98571,1.00336
2022,Berlin,2nd Quintile,No,0.99475,221,221,0.98519,1.00430
2022,Berlin,3rd Quintile,No,0.99632,197,197,0.98785,1.00480
2022,Berlin,4th Quintile,No,0.99178,198,198,0.97916,1.00439
2022,Berlin,5th Quintile,No,0.99479,227,227,0.98541,1.00418
2022,Brandenburg,1st Quintile,No,0.93605,177,177,0.89990,0.97220
2022,Brandenburg,2nd Quintile,No,0.97602,156,156,0.95193,1.00010
2022,Brandenburg,3rd Quintile,No,0.96412,134,134,0.93251,0.99573
2022,Brandenburg,4th Quintile,No,0.91855,110,110,0.86720,0.96990
2022,Brandenburg,5th Quintile,No,0.87550,103,103,0.81142,0.93957
2022,Mecklenburg-Western Pomerania,1st Quintile,No,0.98459,109,109,0.96137,1.00782
2022,Mecklenburg-Western Pomerania,2nd Quintile,No,0.94764,108,108,0.90544,0.98985
2022,Mecklenburg-Western Pomerania,3rd Quintile,No,0.96380,81,81,0.92286,1.00473
2022,Mecklenburg-Western Pomerania,4th Quintile,No,0.92946,47,47,0.85546,1.00346
2022,Mecklenburg-Western Pomerania,5th Quintile,No,0.86353,46,46,0.76323,0.96383
2022,Saxony,1st Quintile,No,0.97539,346,346,0.95904,0.99174
2022,Saxony,2nd Quintile,No,0.96175,301,301,0.94004,0.98345
2022,Saxony,3rd Quintile,No,0.91351,236,236,0.87757,0.94945
2022,Saxony,4th Quintile,No,0.95161,189,189,0.92094,0.98229
2022,Saxony,5th Quintile,No,0.94267,134,134,0.90316,0.98218
2022,Saxony-Anhalt,1st Quintile,No,0.98827,197,197,0.97320,1.00335
2022,Saxony-Anhalt,2nd Quintile,No,0.96715,156,156,0.93909,0.99521
2022,Saxony-Anhalt,3rd Quintile,No,0.99299,120,120,0.97801,1.00798
2022,Saxony-Anhalt,4th Quintile,No,0.96382,95,95,0.92608,1.00157
2022,Saxony-Anhalt,5th Quintile,No,0.84638,64,64,0.75734,0.93542
2022,Thuringa,1st Quintile,No,0.97692,144,144,0.95231,1.00153
2022,Thuringa,2nd Quintile,No,0.98374,132,132,0.96208,1.00540
2022,Thuringa,3rd Quintile,No,0.97187,105,105,0.94010,1.00365
2022,Thuringa,4th Quintile,No,0.89746,72,72,0.82690,0.96802
2022,Thuringa,5th Quintile,No,0.93846,80,80,0.88547,0.99145
