year,bula_h,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,Lower Saxony,Comp. time,0.10651,131,377,0.07533,0.13769
1988,Lower Saxony,Some of both,0.03964,55,377,0.01992,0.05937
1988,Lower Saxony,Paid,0.08672,125,377,0.05828,0.11517
1988,Lower Saxony,Not compensated,0.05750,66,377,0.03397,0.08103
1988,North Rhine-Westphalia,Comp. time,0.08415,250,907,0.06607,0.10222
1988,North Rhine-Westphalia,Some of both,0.02421,79,907,0.01420,0.03422
1988,North Rhine-Westphalia,Paid,0.09952,412,907,0.08003,0.11901
1988,North Rhine-Westphalia,Not compensated,0.05703,166,907,0.04193,0.07213
1988,Hesse,Comp. time,0.09082,101,312,0.05888,0.12276
1988,Hesse,Some of both,0.03810,42,312,0.01682,0.05937
1988,Hesse,Paid,0.07945,117,312,0.04939,0.10950
1988,Hesse,Not compensated,0.05605,52,312,0.03049,0.08162
1988,"Rhineland-Palatinate, Saarland",Comp. time,0.05811,53,185,0.02431,0.09192
1988,"Rhineland-Palatinate, Saarland",Paid,0.10505,93,185,0.06074,0.14935
1988,"Rhineland-Palatinate, Saarland",Not compensated,0.04444,39,185,0.01466,0.07422
1988,Baden-Wuerttemberg,Comp. time,0.07930,151,667,0.05878,0.09982
1988,Baden-Wuerttemberg,Some of both,0.03961,80,667,0.02479,0.05442
1988,Baden-Wuerttemberg,Paid,0.11235,331,667,0.08836,0.13633
1988,Baden-Wuerttemberg,Not compensated,0.05576,105,667,0.03834,0.07319
1988,Bavaria,Comp. time,0.10308,212,617,0.07906,0.12709
1988,Bavaria,Some of both,0.04223,91,617,0.02635,0.05812
1988,Bavaria,Paid,0.08669,211,617,0.06447,0.10891
1988,Bavaria,Not compensated,0.05382,103,617,0.03600,0.07164
1988,Berlin,Comp. time,0.12196,47,89,0.05359,0.19034
1988,Berlin,Paid,0.08718,42,89,0.02824,0.14612
1989,Schleswig-Holstein,Comp. time,0.11250,44,89,0.04648,0.17852
1989,Schleswig-Holstein,Paid,0.09709,45,89,0.03523,0.15895
1989,Lower Saxony,Comp. time,0.11296,136,401,0.08194,0.14398
1989,Lower Saxony,Some of both,0.05092,64,401,0.02937,0.07246
1989,Lower Saxony,Paid,0.10283,138,401,0.07306,0.13260
1989,Lower Saxony,Not compensated,0.05574,63,401,0.03326,0.07822
1989,North Rhine-Westphalia,Comp. time,0.08784,243,975,0.07006,0.10561
1989,North Rhine-Westphalia,Some of both,0.03748,108,975,0.02555,0.04941
1989,North Rhine-Westphalia,Paid,0.11481,454,975,0.09479,0.13483
1989,North Rhine-Westphalia,Not compensated,0.06211,170,975,0.04695,0.07727
1989,Hesse,Comp. time,0.09517,97,324,0.06316,0.12717
1989,Hesse,Some of both,0.04107,48,324,0.01943,0.06272
1989,Hesse,Paid,0.08912,130,324,0.05805,0.12020
1989,Hesse,Not compensated,0.04892,49,324,0.02540,0.07244
1989,"Rhineland-Palatinate, Saarland",Comp. time,0.07304,62,238,0.03991,0.10616
1989,"Rhineland-Palatinate, Saarland",Some of both,0.03999,32,238,0.01504,0.06493
1989,"Rhineland-Palatinate, Saarland",Paid,0.13110,105,238,0.08813,0.17407
1989,"Rhineland-Palatinate, Saarland",Not compensated,0.04399,39,238,0.01788,0.07009
1989,Baden-Wuerttemberg,Comp. time,0.09096,173,718,0.06991,0.11201
1989,Baden-Wuerttemberg,Some of both,0.06067,129,718,0.04320,0.07815
1989,Baden-Wuerttemberg,Paid,0.11997,330,718,0.09618,0.14375
1989,Baden-Wuerttemberg,Not compensated,0.04790,86,718,0.03227,0.06353
1989,Bavaria,Comp. time,0.09650,203,644,0.07368,0.11932
1989,Bavaria,Some of both,0.04463,91,644,0.02867,0.06059
1989,Bavaria,Paid,0.09636,232,644,0.07355,0.11917
1989,Bavaria,Not compensated,0.06772,118,644,0.04830,0.08714
1989,Berlin,Comp. time,0.14775,49,91,0.07444,0.22107
1989,Berlin,Paid,0.09595,42,91,0.03510,0.15679
1990,Schleswig-Holstein,Comp. time,0.10492,39,77,0.03602,0.17382
1990,Schleswig-Holstein,Paid,0.09757,38,77,0.03085,0.16428
1990,Lower Saxony,Comp. time,0.11484,135,387,0.08303,0.14664
1990,Lower Saxony,Some of both,0.05543,66,387,0.03260,0.07826
1990,Lower Saxony,Paid,0.09307,125,387,0.06409,0.12206
1990,Lower Saxony,Not compensated,0.05760,61,387,0.03435,0.08084
1990,North Rhine-Westphalia,Comp. time,0.08795,233,917,0.06960,0.10629
1990,North Rhine-Westphalia,Some of both,0.03097,98,917,0.01975,0.04219
1990,North Rhine-Westphalia,Paid,0.11592,432,917,0.09519,0.13665
1990,North Rhine-Westphalia,Not compensated,0.05812,154,917,0.04297,0.07328
1990,Hesse,Comp. time,0.10745,112,356,0.07523,0.13966
1990,Hesse,Some of both,0.04194,62,356,0.02109,0.06279
1990,Hesse,Paid,0.09438,128,356,0.06396,0.12479
1990,Hesse,Not compensated,0.05846,54,356,0.03406,0.08287
1990,"Rhineland-Palatinate, Saarland",Comp. time,0.08992,66,239,0.05358,0.12626
1990,"Rhineland-Palatinate, Saarland",Some of both,0.04159,32,239,0.01623,0.06696
1990,"Rhineland-Palatinate, Saarland",Paid,0.11911,108,239,0.07796,0.16027
1990,"Rhineland-Palatinate, Saarland",Not compensated,0.04321,33,239,0.01737,0.06904
1990,Baden-Wuerttemberg,Comp. time,0.10359,190,745,0.08169,0.12549
1990,Baden-Wuerttemberg,Some of both,0.04615,117,745,0.03107,0.06123
1990,Baden-Wuerttemberg,Paid,0.13139,347,745,0.10711,0.15566
1990,Baden-Wuerttemberg,Not compensated,0.05541,91,745,0.03897,0.07185
1990,Bavaria,Comp. time,0.11932,227,646,0.09430,0.14433
1990,Bavaria,Some of both,0.05699,107,646,0.03910,0.07488
1990,Bavaria,Paid,0.09823,233,646,0.07526,0.12120
1990,Bavaria,Not compensated,0.04490,79,646,0.02892,0.06088
1990,Berlin,Comp. time,0.15464,115,291,0.11303,0.19626
1990,Berlin,Some of both,0.04882,42,291,0.02402,0.07363
1990,Berlin,Paid,0.08547,83,291,0.05329,0.11765
1990,Berlin,Not compensated,0.06291,51,291,0.03497,0.09086
1990,Brandenburg,Comp. time,0.14700,147,429,0.11345,0.18054
1990,Brandenburg,Some of both,0.05768,58,429,0.03559,0.07976
1990,Brandenburg,Paid,0.18442,185,429,0.14768,0.22116
1990,Brandenburg,Not compensated,0.03780,39,429,0.01973,0.05587
1990,Mecklenburg-Western Pomerania,Comp. time,0.13403,96,255,0.09213,0.17593
1990,Mecklenburg-Western Pomerania,Some of both,0.05654,41,255,0.02813,0.08494
1990,Mecklenburg-Western Pomerania,Paid,0.17004,118,255,0.12384,0.21624
1990,Saxony,Comp. time,0.16371,306,774,0.13763,0.18980
1990,Saxony,Some of both,0.06212,123,774,0.04511,0.07914
1990,Saxony,Paid,0.15180,276,774,0.12650,0.17709
1990,Saxony,Not compensated,0.03525,69,774,0.02225,0.04825
1990,Saxony-Anhalt,Comp. time,0.13794,151,452,0.10611,0.16977
1990,Saxony-Anhalt,Some of both,0.05538,62,452,0.03427,0.07649
1990,Saxony-Anhalt,Paid,0.17341,194,452,0.13846,0.20835
1990,Saxony-Anhalt,Not compensated,0.04116,45,452,0.02283,0.05950
1990,Thuringa,Comp. time,0.12443,133,422,0.09290,0.15596
1990,Thuringa,Some of both,0.06834,72,422,0.04424,0.09244
1990,Thuringa,Paid,0.17440,186,422,0.13815,0.21064
1990,Thuringa,Not compensated,0.02878,31,422,0.01281,0.04475
1991,Schleswig-Holstein,Comp. time,0.10807,44,90,0.04357,0.17257
1991,Schleswig-Holstein,Paid,0.10912,46,90,0.04434,0.17390
1991,Lower Saxony,Comp. time,0.11306,134,405,0.08218,0.14394
1991,Lower Saxony,Some of both,0.04594,58,405,0.02553,0.06636
1991,Lower Saxony,Paid,0.12165,162,405,0.08978,0.15353
1991,Lower Saxony,Not compensated,0.04576,51,405,0.02538,0.06613
1991,North Rhine-Westphalia,Comp. time,0.08419,241,946,0.06648,0.10189
1991,North Rhine-Westphalia,Some of both,0.03940,117,946,0.02700,0.05181
1991,North Rhine-Westphalia,Paid,0.11951,435,946,0.09882,0.14019
1991,North Rhine-Westphalia,Not compensated,0.05915,153,946,0.04411,0.07419
1991,Hesse,Comp. time,0.12341,137,416,0.09177,0.15506
1991,Hesse,Some of both,0.06332,83,416,0.03989,0.08675
1991,Hesse,Paid,0.08554,143,416,0.05863,0.11245
1991,Hesse,Not compensated,0.05316,53,416,0.03158,0.07475
1991,"Rhineland-Palatinate, Saarland",Comp. time,0.08735,71,267,0.05342,0.12128
1991,"Rhineland-Palatinate, Saarland",Some of both,0.04532,40,267,0.02033,0.07032
1991,"Rhineland-Palatinate, Saarland",Paid,0.14241,121,267,0.10042,0.18441
1991,"Rhineland-Palatinate, Saarland",Not compensated,0.04937,35,267,0.02334,0.07541
1991,Baden-Wuerttemberg,Comp. time,0.10431,211,796,0.08307,0.12556
1991,Baden-Wuerttemberg,Some of both,0.05575,116,796,0.03980,0.07170
1991,Baden-Wuerttemberg,Paid,0.14421,389,796,0.11979,0.16863
1991,Baden-Wuerttemberg,Not compensated,0.04702,80,796,0.03230,0.06173
1991,Bavaria,Comp. time,0.11910,232,675,0.09464,0.14355
1991,Bavaria,Some of both,0.04962,106,675,0.03323,0.06602
1991,Bavaria,Paid,0.10536,248,675,0.08218,0.12853
1991,Bavaria,Not compensated,0.05113,89,675,0.03450,0.06776
1991,Berlin,Comp. time,0.17204,125,280,0.12775,0.21633
1991,Berlin,Some of both,0.05403,46,280,0.02750,0.08056
1991,Berlin,Paid,0.09428,66,280,0.05999,0.12857
1991,Berlin,Not compensated,0.05680,43,280,0.02964,0.08396
1991,Brandenburg,Comp. time,0.12919,122,297,0.09098,0.16740
1991,Brandenburg,Some of both,0.04366,41,297,0.02038,0.06693
1991,Brandenburg,Paid,0.09358,86,297,0.06040,0.12676
1991,Brandenburg,Not compensated,0.04950,48,297,0.02479,0.07421
1991,Mecklenburg-Western Pomerania,Comp. time,0.14395,99,156,0.08868,0.19921
1991,Mecklenburg-Western Pomerania,Paid,0.09602,57,156,0.04964,0.14240
1991,Saxony,Comp. time,0.16189,265,557,0.13127,0.19251
1991,Saxony,Some of both,0.04539,75,557,0.02809,0.06270
1991,Saxony,Paid,0.07115,124,557,0.04978,0.09252
1991,Saxony,Not compensated,0.05539,93,557,0.03638,0.07440
1991,Saxony-Anhalt,Comp. time,0.14640,165,346,0.10910,0.18370
1991,Saxony-Anhalt,Some of both,0.04141,39,346,0.02039,0.06244
1991,Saxony-Anhalt,Paid,0.08483,93,346,0.05543,0.11423
1991,Saxony-Anhalt,Not compensated,0.04503,49,346,0.02315,0.06691
1991,Thuringa,Comp. time,0.14516,138,299,0.10517,0.18516
1991,Thuringa,Some of both,0.03545,34,299,0.01446,0.05645
1991,Thuringa,Paid,0.09234,84,299,0.05947,0.12521
1991,Thuringa,Not compensated,0.04303,43,299,0.01999,0.06607
1992,Schleswig-Holstein,Comp. time,0.09213,33,74,0.02579,0.15848
1992,Schleswig-Holstein,Paid,0.10979,41,74,0.03808,0.18151
1992,Lower Saxony,Comp. time,0.12811,148,401,0.09536,0.16086
1992,Lower Saxony,Some of both,0.05622,72,401,0.03365,0.07880
1992,Lower Saxony,Paid,0.10035,141,401,0.07090,0.12979
1992,Lower Saxony,Not compensated,0.03820,40,401,0.01941,0.05698
1992,North Rhine-Westphalia,Comp. time,0.08834,242,930,0.07009,0.10659
1992,North Rhine-Westphalia,Some of both,0.03920,121,930,0.02672,0.05168
1992,North Rhine-Westphalia,Paid,0.11454,418,930,0.09406,0.13502
1992,North Rhine-Westphalia,Not compensated,0.05550,149,930,0.04078,0.07022
1992,Hesse,Comp. time,0.12285,127,356,0.08871,0.15700
1992,Hesse,Some of both,0.06440,69,356,0.03886,0.08993
1992,Hesse,Paid,0.07409,108,356,0.04684,0.10133
1992,Hesse,Not compensated,0.04713,52,356,0.02509,0.06918
1992,"Rhineland-Palatinate, Saarland",Comp. time,0.08374,64,208,0.04601,0.12148
1992,"Rhineland-Palatinate, Saarland",Some of both,0.05492,39,208,0.02388,0.08595
1992,"Rhineland-Palatinate, Saarland",Paid,0.12256,105,208,0.07789,0.16724
1992,Baden-Wuerttemberg,Comp. time,0.11118,224,754,0.08872,0.13363
1992,Baden-Wuerttemberg,Some of both,0.05927,128,754,0.04240,0.07614
1992,Baden-Wuerttemberg,Paid,0.12526,330,754,0.10162,0.14891
1992,Baden-Wuerttemberg,Not compensated,0.04089,72,754,0.02674,0.05503
1992,Bavaria,Comp. time,0.11961,246,684,0.09527,0.14394
1992,Bavaria,Some of both,0.05175,121,684,0.03514,0.06836
1992,Bavaria,Paid,0.09706,225,684,0.07486,0.11927
1992,Bavaria,Not compensated,0.05099,92,684,0.03449,0.06749
1992,Berlin,Comp. time,0.14358,105,273,0.10190,0.18525
1992,Berlin,Some of both,0.05770,40,273,0.02999,0.08542
1992,Berlin,Paid,0.10006,78,273,0.06440,0.13573
1992,Berlin,Not compensated,0.06897,50,273,0.03886,0.09909
1992,Brandenburg,Comp. time,0.11794,107,276,0.07982,0.15606
1992,Brandenburg,Some of both,0.05200,47,276,0.02576,0.07824
1992,Brandenburg,Paid,0.08827,73,276,0.05474,0.12180
1992,Brandenburg,Not compensated,0.06213,49,276,0.03360,0.09066
1992,Mecklenburg-Western Pomerania,Comp. time,0.11186,70,153,0.06175,0.16197
1992,Mecklenburg-Western Pomerania,Paid,0.09991,52,153,0.05223,0.14758
1992,Mecklenburg-Western Pomerania,Not compensated,0.04484,31,153,0.01194,0.07774
1992,Saxony,Comp. time,0.11692,191,493,0.08853,0.14531
1992,Saxony,Some of both,0.05851,99,493,0.03777,0.07925
1992,Saxony,Paid,0.06922,115,493,0.04679,0.09165
1992,Saxony,Not compensated,0.05662,88,493,0.03620,0.07704
1992,Saxony-Anhalt,Comp. time,0.10836,127,325,0.07451,0.14220
1992,Saxony-Anhalt,Some of both,0.05268,49,325,0.02836,0.07701
1992,Saxony-Anhalt,Paid,0.09540,93,325,0.06341,0.12738
1992,Saxony-Anhalt,Not compensated,0.05185,56,325,0.02771,0.07600
1992,Thuringa,Comp. time,0.12230,125,286,0.08426,0.16033
1992,Thuringa,Some of both,0.05140,44,286,0.02576,0.07703
1992,Thuringa,Paid,0.07418,73,286,0.04375,0.10461
1992,Thuringa,Not compensated,0.04872,44,286,0.02373,0.07372
1993,Schleswig-Holstein,Comp. time,0.12479,48,84,0.05369,0.19589
1993,Schleswig-Holstein,Paid,0.09138,36,84,0.02939,0.15337
1993,Lower Saxony,Comp. time,0.12408,149,395,0.09153,0.15663
1993,Lower Saxony,Some of both,0.04591,63,395,0.02524,0.06657
1993,Lower Saxony,Paid,0.10286,136,395,0.07286,0.13286
1993,Lower Saxony,Not compensated,0.04454,47,395,0.02417,0.06491
1993,North Rhine-Westphalia,Comp. time,0.08448,239,914,0.06644,0.10252
1993,North Rhine-Westphalia,Some of both,0.03816,129,914,0.02573,0.05059
1993,North Rhine-Westphalia,Paid,0.11459,402,914,0.09393,0.13526
1993,North Rhine-Westphalia,Not compensated,0.05343,144,914,0.03884,0.06802
1993,Hesse,Comp. time,0.11638,121,334,0.08194,0.15083
1993,Hesse,Some of both,0.05597,65,334,0.03128,0.08066
1993,Hesse,Paid,0.07238,101,334,0.04455,0.10022
1993,Hesse,Not compensated,0.05532,47,334,0.03077,0.07988
1993,"Rhineland-Palatinate, Saarland",Comp. time,0.07135,59,233,0.03822,0.10447
1993,"Rhineland-Palatinate, Saarland",Some of both,0.04057,35,233,0.01518,0.06596
1993,"Rhineland-Palatinate, Saarland",Paid,0.12760,105,233,0.08467,0.17053
1993,"Rhineland-Palatinate, Saarland",Not compensated,0.04330,34,233,0.01711,0.06949
1993,Baden-Wuerttemberg,Comp. time,0.10107,214,735,0.07926,0.12287
1993,Baden-Wuerttemberg,Some of both,0.06594,139,735,0.04799,0.08389
1993,Baden-Wuerttemberg,Paid,0.11255,297,735,0.08968,0.13541
1993,Baden-Wuerttemberg,Not compensated,0.04795,85,735,0.03250,0.06341
1993,Bavaria,Comp. time,0.12172,252,669,0.09692,0.14651
1993,Bavaria,Some of both,0.05525,120,669,0.03792,0.07258
1993,Bavaria,Paid,0.08441,189,669,0.06333,0.10550
1993,Bavaria,Not compensated,0.05878,108,669,0.04094,0.07662
1993,Berlin,Comp. time,0.14776,111,260,0.10454,0.19098
1993,Berlin,Some of both,0.04347,38,260,0.01863,0.06830
1993,Berlin,Paid,0.09240,69,260,0.05713,0.12767
1993,Berlin,Not compensated,0.07542,42,260,0.04326,0.10757
1993,Brandenburg,Comp. time,0.11867,105,266,0.07973,0.15761
1993,Brandenburg,Some of both,0.04881,47,266,0.02287,0.07476
1993,Brandenburg,Paid,0.07535,59,266,0.04357,0.10713
1993,Brandenburg,Not compensated,0.07783,55,266,0.04558,0.11009
1993,Mecklenburg-Western Pomerania,Comp. time,0.10297,62,115,0.04718,0.15876
1993,Mecklenburg-Western Pomerania,Paid,0.08831,53,115,0.03622,0.14040
1993,Saxony,Comp. time,0.12033,193,488,0.09144,0.14923
1993,Saxony,Some of both,0.06007,90,488,0.03896,0.08117
1993,Saxony,Paid,0.06864,112,488,0.04618,0.09109
1993,Saxony,Not compensated,0.06114,93,488,0.03986,0.08242
1993,Saxony-Anhalt,Comp. time,0.11429,119,311,0.07887,0.14971
1993,Saxony-Anhalt,Some of both,0.05163,48,311,0.02700,0.07626
1993,Saxony-Anhalt,Paid,0.08983,91,311,0.05800,0.12167
1993,Saxony-Anhalt,Not compensated,0.04516,53,311,0.02204,0.06827
1993,Thuringa,Comp. time,0.09943,92,281,0.06438,0.13448
1993,Thuringa,Some of both,0.05584,54,281,0.02895,0.08274
1993,Thuringa,Paid,0.09418,85,281,0.05997,0.12839
1993,Thuringa,Not compensated,0.05001,50,281,0.02448,0.07554
1994,Schleswig-Holstein,Comp. time,0.11606,44,82,0.04631,0.18582
1994,Schleswig-Holstein,Paid,0.10226,38,82,0.03628,0.16825
1994,Hamburg,Comp. time,0.21802,32,32,0.07267,0.36338
1994,Lower Saxony,Comp. time,0.12115,144,411,0.08956,0.15273
1994,Lower Saxony,Some of both,0.06223,78,411,0.03885,0.08562
1994,Lower Saxony,Paid,0.10821,144,411,0.07814,0.13828
1994,Lower Saxony,Not compensated,0.03630,45,411,0.01819,0.05440
1994,North Rhine-Westphalia,Comp. time,0.10304,290,943,0.08362,0.12245
1994,North Rhine-Westphalia,Some of both,0.03770,119,943,0.02554,0.04986
1994,North Rhine-Westphalia,Paid,0.11026,373,943,0.09026,0.13026
1994,North Rhine-Westphalia,Not compensated,0.06016,161,943,0.04498,0.07535
1994,Hesse,Comp. time,0.13463,136,339,0.09824,0.17102
1994,Hesse,Some of both,0.05860,71,339,0.03356,0.08364
1994,Hesse,Paid,0.06493,84,339,0.03866,0.09119
1994,Hesse,Not compensated,0.04870,48,339,0.02575,0.07165
1994,"Rhineland-Palatinate, Saarland",Comp. time,0.09574,74,209,0.05575,0.13573
1994,"Rhineland-Palatinate, Saarland",Some of both,0.06002,52,209,0.02774,0.09231
1994,"Rhineland-Palatinate, Saarland",Paid,0.09831,83,209,0.05785,0.13877
1994,Baden-Wuerttemberg,Comp. time,0.10833,229,658,0.08456,0.13209
1994,Baden-Wuerttemberg,Some of both,0.06406,128,658,0.04533,0.08278
1994,Baden-Wuerttemberg,Paid,0.09302,234,658,0.07081,0.11523
1994,Baden-Wuerttemberg,Not compensated,0.04187,67,658,0.02655,0.05718
1994,Bavaria,Comp. time,0.12751,270,649,0.10183,0.15319
1994,Bavaria,Some of both,0.04979,109,649,0.03304,0.06653
1994,Bavaria,Paid,0.07944,185,649,0.05862,0.10026
1994,Bavaria,Not compensated,0.04919,85,649,0.03253,0.06584
1994,Berlin,Comp. time,0.14047,104,238,0.09623,0.18471
1994,Berlin,Some of both,0.06625,40,238,0.03458,0.09791
1994,Berlin,Paid,0.08118,62,238,0.04641,0.11595
1994,Berlin,Not compensated,0.05012,32,238,0.02234,0.07790
1994,Brandenburg,Comp. time,0.11064,97,260,0.07244,0.14885
1994,Brandenburg,Some of both,0.07521,55,260,0.04309,0.10733
1994,Brandenburg,Paid,0.07708,60,260,0.04460,0.10956
1994,Brandenburg,Not compensated,0.06858,48,260,0.03780,0.09936
1994,Mecklenburg-Western Pomerania,Comp. time,0.11402,71,184,0.06797,0.16007
1994,Mecklenburg-Western Pomerania,Some of both,0.05041,35,184,0.01871,0.08211
1994,Mecklenburg-Western Pomerania,Paid,0.07924,42,184,0.04011,0.11838
1994,Mecklenburg-Western Pomerania,Not compensated,0.05063,36,184,0.01887,0.08240
1994,Saxony,Comp. time,0.11385,186,478,0.08535,0.14236
1994,Saxony,Some of both,0.06136,96,478,0.03982,0.08290
1994,Saxony,Paid,0.07077,103,478,0.04776,0.09379
1994,Saxony,Not compensated,0.06430,93,478,0.04228,0.08631
1994,Saxony-Anhalt,Comp. time,0.12341,119,310,0.08674,0.16008
1994,Saxony-Anhalt,Some of both,0.04988,48,310,0.02561,0.07416
1994,Saxony-Anhalt,Paid,0.08328,75,310,0.05248,0.11409
1994,Saxony-Anhalt,Not compensated,0.06296,68,310,0.03588,0.09004
1994,Thuringa,Comp. time,0.11532,110,277,0.07764,0.15300
1994,Thuringa,Some of both,0.04121,38,277,0.01776,0.06466
