year,quintil_oecd,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,5th Quintile,Not compensated,0.12939,242,857,0.10690,0.15187
1991,1st Quintile,Comp. time,0.03766,87,399,0.01896,0.05637
1991,1st Quintile,Some of both,0.02171,63,399,0.00740,0.03603
1991,1st Quintile,Paid,0.07928,249,399,0.05274,0.10583
1991,2nd Quintile,Comp. time,0.07574,190,687,0.05594,0.09553
1991,2nd Quintile,Some of both,0.03400,82,687,0.02044,0.04756
1991,2nd Quintile,Paid,0.11140,362,687,0.08785,0.13494
1991,2nd Quintile,Not compensated,0.02510,53,687,0.01339,0.03680
1991,3rd Quintile,Comp. time,0.11479,243,809,0.09281,0.13677
1991,3rd Quintile,Some of both,0.04539,125,809,0.03104,0.05974
1991,3rd Quintile,Paid,0.12786,358,809,0.10483,0.15088
1991,3rd Quintile,Not compensated,0.04270,83,809,0.02876,0.05664
1991,4th Quintile,Comp. time,0.15589,322,964,0.13298,0.17880
1991,4th Quintile,Some of both,0.06307,150,964,0.04772,0.07842
1991,4th Quintile,Paid,0.15020,370,964,0.12764,0.17277
1991,4th Quintile,Not compensated,0.06229,122,964,0.04702,0.07755
1991,5th Quintile,Comp. time,0.14324,313,955,0.12101,0.16548
1991,5th Quintile,Some of both,0.07730,153,955,0.06036,0.09425
1991,5th Quintile,Paid,0.12041,273,955,0.09976,0.14106
1991,5th Quintile,Not compensated,0.11967,216,955,0.09908,0.14027
1992,1st Quintile,Comp. time,0.05205,244,694,0.03551,0.06859
1992,1st Quintile,Some of both,0.02674,116,694,0.01473,0.03875
1992,1st Quintile,Paid,0.05856,264,694,0.04108,0.07604
1992,1st Quintile,Not compensated,0.01690,70,694,0.00730,0.02650
1992,2nd Quintile,Comp. time,0.09132,381,1098,0.07427,0.10836
1992,2nd Quintile,Some of both,0.04242,182,1098,0.03049,0.05434
1992,2nd Quintile,Paid,0.09535,411,1098,0.07797,0.11273
1992,2nd Quintile,Not compensated,0.02866,124,1098,0.01879,0.03854
1992,3rd Quintile,Comp. time,0.11097,394,1147,0.09278,0.12915
1992,3rd Quintile,Some of both,0.04853,176,1147,0.03609,0.06097
1992,3rd Quintile,Paid,0.11566,425,1147,0.09714,0.13417
1992,3rd Quintile,Not compensated,0.04094,152,1147,0.02947,0.05242
1992,4th Quintile,Comp. time,0.14546,417,1246,0.12588,0.16504
1992,4th Quintile,Some of both,0.06814,212,1246,0.05414,0.08214
1992,4th Quintile,Paid,0.13758,463,1246,0.11844,0.15671
1992,4th Quintile,Not compensated,0.04844,154,1246,0.03652,0.06037
1992,5th Quintile,Comp. time,0.14927,408,1195,0.12906,0.16949
1992,5th Quintile,Some of both,0.07625,202,1195,0.06120,0.09131
1992,5th Quintile,Paid,0.10182,313,1195,0.08467,0.11898
1992,5th Quintile,Not compensated,0.10738,272,1195,0.08982,0.12494
1993,1st Quintile,Comp. time,0.04560,177,588,0.02873,0.06248
1993,1st Quintile,Some of both,0.02411,105,588,0.01170,0.03652
1993,1st Quintile,Paid,0.05846,250,588,0.03948,0.07743
1993,1st Quintile,Not compensated,0.01527,56,588,0.00535,0.02519
1993,2nd Quintile,Comp. time,0.07861,335,1018,0.06207,0.09515
1993,2nd Quintile,Some of both,0.04459,180,1018,0.03191,0.05728
1993,2nd Quintile,Paid,0.09477,398,1018,0.07677,0.11277
1993,2nd Quintile,Not compensated,0.02557,105,1018,0.01587,0.03527
1993,3rd Quintile,Comp. time,0.11142,410,1173,0.09340,0.12943
1993,3rd Quintile,Some of both,0.04849,184,1173,0.03619,0.06079
1993,3rd Quintile,Paid,0.11352,419,1173,0.09536,0.13168
1993,3rd Quintile,Not compensated,0.04013,160,1173,0.02890,0.05137
1993,4th Quintile,Comp. time,0.14863,448,1254,0.12893,0.16833
1993,4th Quintile,Some of both,0.06234,221,1254,0.04895,0.07573
1993,4th Quintile,Paid,0.12113,400,1254,0.10306,0.13919
1993,4th Quintile,Not compensated,0.06161,185,1254,0.04829,0.07492
1993,5th Quintile,Comp. time,0.15162,426,1222,0.13150,0.17174
1993,5th Quintile,Some of both,0.07747,209,1222,0.06248,0.09247
1993,5th Quintile,Paid,0.10220,291,1222,0.08521,0.11919
1993,5th Quintile,Not compensated,0.11906,296,1222,0.10089,0.13722
1994,1st Quintile,Comp. time,0.04754,180,524,0.02930,0.06577
1994,1st Quintile,Some of both,0.02449,89,524,0.01125,0.03774
1994,1st Quintile,Paid,0.05342,207,524,0.03415,0.07269
1994,1st Quintile,Not compensated,0.01411,48,524,0.00400,0.02421
1994,2nd Quintile,Comp. time,0.08453,348,985,0.06715,0.10191
1994,2nd Quintile,Some of both,0.03995,159,985,0.02771,0.05219
1994,2nd Quintile,Paid,0.09184,365,985,0.07379,0.10988
1994,2nd Quintile,Not compensated,0.03103,113,985,0.02020,0.04187
1994,3rd Quintile,Comp. time,0.12224,467,1168,0.10344,0.14103
1994,3rd Quintile,Some of both,0.04983,183,1168,0.03735,0.06232
1994,3rd Quintile,Paid,0.10124,361,1168,0.08394,0.11855
1994,3rd Quintile,Not compensated,0.04033,157,1168,0.02904,0.05162
1994,4th Quintile,Comp. time,0.16186,465,1261,0.14152,0.18219
1994,4th Quintile,Some of both,0.07294,242,1261,0.05858,0.08730
1994,4th Quintile,Paid,0.11533,368,1261,0.09770,0.13297
1994,4th Quintile,Not compensated,0.05631,186,1261,0.04358,0.06904
1994,5th Quintile,Comp. time,0.16689,455,1244,0.14616,0.18762
1994,5th Quintile,Some of both,0.08127,232,1244,0.06608,0.09646
1994,5th Quintile,Paid,0.08894,264,1244,0.07312,0.10477
1994,5th Quintile,Not compensated,0.11464,293,1244,0.09693,0.13235
1995,1st Quintile,Comp. time,0.04927,182,608,0.03205,0.06649
1995,1st Quintile,Some of both,0.02277,94,608,0.01090,0.03464
1995,1st Quintile,Paid,0.06338,272,608,0.04400,0.08276
1995,1st Quintile,Not compensated,0.01561,60,608,0.00575,0.02547
1995,2nd Quintile,Comp. time,0.08163,365,1009,0.06473,0.09853
1995,2nd Quintile,Some of both,0.03928,162,1009,0.02729,0.05127
1995,2nd Quintile,Paid,0.08170,374,1009,0.06479,0.09861
1995,2nd Quintile,Not compensated,0.02815,108,1009,0.01794,0.03836
1995,3rd Quintile,Comp. time,0.12875,476,1225,0.10999,0.14751
1995,3rd Quintile,Some of both,0.05317,206,1225,0.04060,0.06574
1995,3rd Quintile,Paid,0.10306,404,1225,0.08603,0.12009
1995,3rd Quintile,Not compensated,0.03559,139,1225,0.02521,0.04597
1995,4th Quintile,Comp. time,0.15724,517,1380,0.13803,0.17646
1995,4th Quintile,Some of both,0.07095,257,1380,0.05739,0.08450
1995,4th Quintile,Paid,0.12179,401,1380,0.10453,0.13905
1995,4th Quintile,Not compensated,0.06092,205,1380,0.04829,0.07354
1995,5th Quintile,Comp. time,0.17324,494,1294,0.15261,0.19387
1995,5th Quintile,Some of both,0.09222,273,1294,0.07645,0.10799
1995,5th Quintile,Paid,0.07301,222,1294,0.05883,0.08719
1995,5th Quintile,Not compensated,0.12058,305,1294,0.10283,0.13833
1996,1st Quintile,Comp. time,0.06209,228,602,0.04280,0.08138
1996,1st Quintile,Some of both,0.02429,84,602,0.01198,0.03660
1996,1st Quintile,Paid,0.05706,234,602,0.03851,0.07560
1996,1st Quintile,Not compensated,0.01374,56,602,0.00443,0.02305
1996,2nd Quintile,Comp. time,0.09131,375,987,0.07333,0.10929
1996,2nd Quintile,Some of both,0.03929,165,987,0.02716,0.05141
1996,2nd Quintile,Paid,0.08819,361,987,0.07049,0.10589
1996,2nd Quintile,Not compensated,0.02199,86,987,0.01284,0.03114
1996,3rd Quintile,Comp. time,0.14488,508,1175,0.12475,0.16501
1996,3rd Quintile,Some of both,0.05030,188,1175,0.03780,0.06280
1996,3rd Quintile,Paid,0.09415,344,1175,0.07744,0.11085
1996,3rd Quintile,Not compensated,0.03780,135,1175,0.02689,0.04871
1996,4th Quintile,Comp. time,0.17874,594,1375,0.15848,0.19900
1996,4th Quintile,Some of both,0.07298,229,1375,0.05922,0.08673
1996,4th Quintile,Paid,0.09420,355,1375,0.07875,0.10964
1996,4th Quintile,Not compensated,0.05309,197,1375,0.04123,0.06494
1996,5th Quintile,Comp. time,0.17269,499,1203,0.15132,0.19405
1996,5th Quintile,Some of both,0.07144,212,1203,0.05688,0.08600
1996,5th Quintile,Paid,0.06293,172,1203,0.04920,0.07666
1996,5th Quintile,Not compensated,0.12172,320,1203,0.10324,0.14020
1997,1st Quintile,Comp. time,0.05150,171,443,0.03089,0.07210
1997,1st Quintile,Some of both,0.02441,96,443,0.01002,0.03880
1997,1st Quintile,Paid,0.02780,120,443,0.01248,0.04313
1997,1st Quintile,Not compensated,0.02030,56,443,0.00715,0.03344
1997,2nd Quintile,Comp. time,0.08270,339,838,0.06404,0.10136
1997,2nd Quintile,Some of both,0.04388,178,838,0.03000,0.05776
1997,2nd Quintile,Paid,0.04918,221,838,0.03453,0.06383
1997,2nd Quintile,Not compensated,0.02691,100,838,0.01594,0.03787
1997,3rd Quintile,Comp. time,0.11852,430,991,0.09838,0.13865
1997,3rd Quintile,Some of both,0.05994,226,991,0.04516,0.07473
1997,3rd Quintile,Paid,0.05798,205,991,0.04342,0.07254
1997,3rd Quintile,Not compensated,0.04038,130,991,0.02812,0.05264
1997,4th Quintile,Comp. time,0.18124,575,1237,0.15977,0.20272
1997,4th Quintile,Some of both,0.07933,264,1237,0.06426,0.09440
1997,4th Quintile,Paid,0.06127,213,1237,0.04790,0.07464
1997,4th Quintile,Not compensated,0.05812,185,1237,0.04507,0.07116
1997,5th Quintile,Comp. time,0.15607,445,1077,0.13438,0.17775
1997,5th Quintile,Some of both,0.07236,209,1077,0.05688,0.08784
1997,5th Quintile,Paid,0.03552,115,1077,0.02446,0.04658
1997,5th Quintile,Not compensated,0.11197,308,1077,0.09313,0.13082
1998,1st Quintile,Comp. time,0.05178,167,453,0.03135,0.07221
1998,1st Quintile,Some of both,0.03056,102,453,0.01469,0.04643
1998,1st Quintile,Paid,0.03155,114,453,0.01544,0.04767
1998,1st Quintile,Not compensated,0.02280,70,453,0.00904,0.03656
1998,2nd Quintile,Comp. time,0.09407,355,851,0.07444,0.11369
1998,2nd Quintile,Some of both,0.04780,182,851,0.03345,0.06214
1998,2nd Quintile,Paid,0.05147,208,851,0.03662,0.06632
1998,2nd Quintile,Not compensated,0.03020,106,851,0.01870,0.04171
1998,3rd Quintile,Comp. time,0.13243,459,970,0.11109,0.15377
1998,3rd Quintile,Some of both,0.05296,212,970,0.03886,0.06706
1998,3rd Quintile,Paid,0.05123,190,970,0.03735,0.06511
1998,3rd Quintile,Not compensated,0.03490,109,970,0.02334,0.04645
1998,4th Quintile,Comp. time,0.18225,570,1161,0.16003,0.20446
1998,4th Quintile,Some of both,0.07149,238,1161,0.05666,0.08631
1998,4th Quintile,Paid,0.05776,182,1161,0.04433,0.07118
1998,4th Quintile,Not compensated,0.04763,171,1161,0.03537,0.05989
1998,5th Quintile,Comp. time,0.14398,403,995,0.12215,0.16580
1998,5th Quintile,Some of both,0.08247,225,995,0.06537,0.09957
1998,5th Quintile,Paid,0.03294,87,995,0.02184,0.04403
1998,5th Quintile,Not compensated,0.10577,280,995,0.08665,0.12488
1999,1st Quintile,Comp. time,0.05849,220,554,0.03893,0.07805
1999,1st Quintile,Some of both,0.02900,116,554,0.01502,0.04299
1999,1st Quintile,Paid,0.03711,145,554,0.02136,0.05287
1999,1st Quintile,Not compensated,0.02072,73,554,0.00884,0.03259
1999,2nd Quintile,Comp. time,0.10378,418,922,0.08408,0.12348
1999,2nd Quintile,Some of both,0.04911,203,922,0.03515,0.06307
1999,2nd Quintile,Paid,0.04258,195,922,0.02954,0.05562
1999,2nd Quintile,Not compensated,0.02569,106,922,0.01548,0.03591
1999,3rd Quintile,Comp. time,0.12632,486,1085,0.10654,0.14609
1999,3rd Quintile,Some of both,0.05839,246,1085,0.04443,0.07235
1999,3rd Quintile,Paid,0.05051,217,1085,0.03748,0.06355
1999,3rd Quintile,Not compensated,0.04009,136,1085,0.02841,0.05177
1999,4th Quintile,Comp. time,0.17508,594,1227,0.15380,0.19635
1999,4th Quintile,Some of both,0.06899,245,1227,0.05481,0.08318
1999,4th Quintile,Paid,0.05240,193,1227,0.03993,0.06488
1999,4th Quintile,Not compensated,0.05328,195,1227,0.04071,0.06585
1999,5th Quintile,Comp. time,0.15781,481,1162,0.13684,0.17878
1999,5th Quintile,Some of both,0.07907,257,1162,0.06354,0.09459
1999,5th Quintile,Paid,0.02748,96,1162,0.01808,0.03689
1999,5th Quintile,Not compensated,0.10362,328,1162,0.08609,0.12115
2000,1st Quintile,Comp. time,0.05359,202,463,0.03306,0.07413
2000,1st Quintile,Some of both,0.02668,97,463,0.01198,0.04137
2000,1st Quintile,Paid,0.02614,113,463,0.01159,0.04069
2000,1st Quintile,Not compensated,0.01184,51,463,0.00198,0.02170
2000,2nd Quintile,Comp. time,0.10117,401,853,0.08092,0.12142
2000,2nd Quintile,Some of both,0.04521,173,853,0.03126,0.05916
2000,2nd Quintile,Paid,0.04594,185,853,0.03188,0.06000
2000,2nd Quintile,Not compensated,0.02068,94,853,0.01113,0.03024
2000,3rd Quintile,Comp. time,0.14899,542,1067,0.12762,0.17037
2000,3rd Quintile,Some of both,0.06668,231,1067,0.05170,0.08165
2000,3rd Quintile,Paid,0.04811,178,1067,0.03527,0.06096
2000,3rd Quintile,Not compensated,0.03595,116,1067,0.02477,0.04712
2000,4th Quintile,Comp. time,0.17963,592,1228,0.15815,0.20111
2000,4th Quintile,Some of both,0.07918,276,1228,0.06407,0.09429
2000,4th Quintile,Paid,0.05054,175,1228,0.03829,0.06280
2000,4th Quintile,Not compensated,0.04984,185,1228,0.03767,0.06202
2000,5th Quintile,Comp. time,0.17146,506,1126,0.14943,0.19348
2000,5th Quintile,Some of both,0.06936,225,1126,0.05451,0.08420
2000,5th Quintile,Paid,0.03039,106,1126,0.02035,0.04042
2000,5th Quintile,Not compensated,0.09866,289,1126,0.08123,0.11609
2001,1st Quintile,Comp. time,0.05507,291,705,0.03822,0.07192
2001,1st Quintile,Some of both,0.02468,136,705,0.01322,0.03614
2001,1st Quintile,Paid,0.03441,189,705,0.02095,0.04788
2001,1st Quintile,Not compensated,0.01713,89,705,0.00755,0.02672
2001,2nd Quintile,Comp. time,0.10415,608,1355,0.08788,0.12042
2001,2nd Quintile,Some of both,0.05571,328,1355,0.04349,0.06792
2001,2nd Quintile,Paid,0.04587,275,1355,0.03473,0.05701
2001,2nd Quintile,Not compensated,0.02490,144,1355,0.01660,0.03320
2001,3rd Quintile,Comp. time,0.14139,811,1739,0.12501,0.15777
2001,3rd Quintile,Some of both,0.06777,403,1739,0.05595,0.07958
2001,3rd Quintile,Paid,0.05613,309,1739,0.04530,0.06695
2001,3rd Quintile,Not compensated,0.03560,216,1739,0.02689,0.04431
2001,4th Quintile,Comp. time,0.17170,961,1971,0.15505,0.18835
2001,4th Quintile,Some of both,0.07752,431,1971,0.06571,0.08933
2001,4th Quintile,Paid,0.05263,278,1971,0.04277,0.06249
2001,4th Quintile,Not compensated,0.05236,301,1971,0.04252,0.06220
2001,5th Quintile,Comp. time,0.16277,842,1946,0.14637,0.17918
2001,5th Quintile,Some of both,0.07705,406,1946,0.06520,0.08890
2001,5th Quintile,Paid,0.03169,177,1946,0.02390,0.03947
2001,5th Quintile,Not compensated,0.09546,521,1946,0.08240,0.10852
2002,1st Quintile,Comp. time,0.05039,238,551,0.03211,0.06867
2002,1st Quintile,Some of both,0.02090,111,551,0.00895,0.03286
2002,1st Quintile,Paid,0.02831,121,551,0.01445,0.04217
2002,1st Quintile,Not compensated,0.01942,81,551,0.00789,0.03095
2002,2nd Quintile,Comp. time,0.08832,466,1059,0.07122,0.10542
2002,2nd Quintile,Some of both,0.04643,260,1059,0.03375,0.05911
2002,2nd Quintile,Paid,0.04043,212,1059,0.02856,0.05230
2002,2nd Quintile,Not compensated,0.02448,121,1059,0.01517,0.03380
2002,3rd Quintile,Comp. time,0.13529,680,1405,0.11739,0.15318
2002,3rd Quintile,Some of both,0.06334,340,1405,0.05060,0.07608
2002,3rd Quintile,Paid,0.04304,223,1405,0.03242,0.05365
2002,3rd Quintile,Not compensated,0.02915,162,1405,0.02035,0.03794
2002,4th Quintile,Comp. time,0.17805,924,1814,0.16044,0.19566
2002,4th Quintile,Some of both,0.07568,398,1814,0.06351,0.08785
2002,4th Quintile,Paid,0.04140,217,1814,0.03223,0.05057
2002,4th Quintile,Not compensated,0.04675,275,1814,0.03703,0.05647
2002,5th Quintile,Comp. time,0.18253,1021,2200,0.16639,0.19868
2002,5th Quintile,Some of both,0.06838,406,2200,0.05783,0.07893
2002,5th Quintile,Paid,0.02545,170,2200,0.01887,0.03203
2002,5th Quintile,Not compensated,0.09601,603,2200,0.08370,0.10832
2003,1st Quintile,Comp. time,0.06263,268,554,0.04243,0.08282
2003,1st Quintile,Some of both,0.01700,98,554,0.00622,0.02777
2003,1st Quintile,Paid,0.02488,112,554,0.01190,0.03786
2003,1st Quintile,Not compensated,0.01477,76,554,0.00472,0.02483
2003,2nd Quintile,Comp. time,0.10311,526,1074,0.08491,0.12130
2003,2nd Quintile,Some of both,0.04931,254,1074,0.03635,0.06226
2003,2nd Quintile,Paid,0.03774,193,1074,0.02634,0.04915
2003,2nd Quintile,Not compensated,0.01907,101,1074,0.01089,0.02726
2003,3rd Quintile,Comp. time,0.13885,705,1408,0.12079,0.15692
2003,3rd Quintile,Some of both,0.06145,321,1408,0.04890,0.07399
2003,3rd Quintile,Paid,0.03861,197,1408,0.02854,0.04868
2003,3rd Quintile,Not compensated,0.03324,185,1408,0.02387,0.04260
2003,4th Quintile,Comp. time,0.18426,986,1889,0.16678,0.20175
2003,4th Quintile,Some of both,0.07572,408,1889,0.06378,0.08765
2003,4th Quintile,Paid,0.04022,206,1889,0.03135,0.04908
2003,4th Quintile,Not compensated,0.04968,289,1889,0.03988,0.05948
2003,5th Quintile,Comp. time,0.16933,1136,2623,0.15497,0.18368
2003,5th Quintile,Some of both,0.05264,405,2623,0.04409,0.06118
2003,5th Quintile,Paid,0.02765,189,2623,0.02138,0.03393
2003,5th Quintile,Not compensated,0.10449,893,2623,0.09278,0.11620
2004,1st Quintile,Comp. time,0.04793,222,525,0.02964,0.06622
2004,1st Quintile,Some of both,0.02082,98,525,0.00860,0.03305
2004,1st Quintile,Paid,0.02860,119,525,0.01433,0.04287
2004,1st Quintile,Not compensated,0.01839,86,525,0.00688,0.02989
2004,2nd Quintile,Comp. time,0.09925,483,986,0.08057,0.11792
2004,2nd Quintile,Some of both,0.04679,236,986,0.03360,0.05998
2004,2nd Quintile,Paid,0.03358,156,986,0.02233,0.04483
2004,2nd Quintile,Not compensated,0.02499,111,986,0.01524,0.03474
2004,3rd Quintile,Comp. time,0.13843,692,1328,0.11985,0.15701
2004,3rd Quintile,Some of both,0.05727,295,1328,0.04476,0.06977
2004,3rd Quintile,Paid,0.03882,169,1328,0.02843,0.04921
2004,3rd Quintile,Not compensated,0.03412,172,1328,0.02436,0.04389
2004,4th Quintile,Comp. time,0.19311,960,1781,0.17477,0.21145
2004,4th Quintile,Some of both,0.06316,349,1781,0.05186,0.07446
2004,4th Quintile,Paid,0.03040,178,1781,0.02242,0.03837
2004,4th Quintile,Not compensated,0.04758,294,1781,0.03769,0.05747
2004,5th Quintile,Comp. time,0.16632,1127,2663,0.15217,0.18046
