year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,857,37.93080420656752,37.49286333769344,38.3687450754416,40.0,40.0,42.0,37.0,45.0,40.0,40.0,40.0
1984,2nd Quintile,1131,38.7480480840216,38.39190317444244,39.104192993600755,40.0,40.0,42.0,37.0,45.0,40.0,40.0,40.0
1984,3rd Quintile,1335,39.269519701060666,38.97960510025403,39.559434301867306,40.0,40.0,43.0,35.5,47.5,40.0,40.0,40.0
1984,4th Quintile,1558,40.02267429738682,39.730832505380754,40.31451608939289,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1984,5th Quintile,1628,41.6233944195363,41.307861870128676,41.93892696894392,40.0,40.0,48.0,28.0,60.0,40.0,40.0,40.0
1985,1st Quintile,835,38.366524089948875,37.90141855021549,38.83162962968226,38.0,40.0,45.0,27.5,55.5,40.0,40.0,40.0
1985,2nd Quintile,1018,38.06624881119909,37.65377251497946,38.47872510741872,39.0,40.0,45.0,30.0,54.0,40.0,40.0,40.0
1985,3rd Quintile,1222,39.50524495845996,39.17482947929399,39.83566043762593,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1985,4th Quintile,1407,39.589650031814706,39.27789888597985,39.90140117764956,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1985,5th Quintile,1484,41.03741936437799,40.72444772079627,41.35039100795971,40.0,40.0,46.0,31.0,55.0,40.0,39.0,40.0
1986,1st Quintile,714,38.28285873657864,37.82762891833381,38.73808855482347,38.0,40.0,44.0,29.0,53.0,40.0,40.0,40.0
1986,2nd Quintile,986,39.17688169225713,38.793447340600956,39.56031604391331,39.0,40.0,45.0,30.0,54.0,40.0,40.0,40.0
1986,3rd Quintile,1236,38.63786028350733,38.30139708229296,38.9743234847217,38.0,40.0,44.0,29.0,53.0,40.0,40.0,40.0
1986,4th Quintile,1415,39.92170921586036,39.62553713360522,40.2178812981155,39.0,40.0,45.0,30.0,54.0,40.0,40.0,40.0
1986,5th Quintile,1430,42.271752755681725,41.9593947745203,42.58411073684315,40.0,40.0,48.0,28.0,60.0,40.0,39.0,40.0
1987,1st Quintile,682,37.181091173629774,36.69734129943755,37.664841047822,38.0,40.0,43.0,30.5,50.5,40.0,40.0,40.0
1987,2nd Quintile,1047,38.385625274672115,38.02201424921098,38.74923630013325,38.0,40.0,43.0,30.5,50.5,40.0,40.0,40.0
1987,3rd Quintile,1223,38.828572762179405,38.50717379462416,39.14997172973465,38.0,40.0,43.0,30.5,50.5,40.0,40.0,40.0
1987,4th Quintile,1459,38.96773595675208,38.67440556796107,39.26106634554309,39.0,40.0,43.0,33.0,49.0,40.0,40.0,40.0
1987,5th Quintile,1462,41.904352085730665,41.60834634178534,42.20035782967599,40.0,40.0,48.0,28.0,60.0,40.0,39.0,40.0
1988,1st Quintile,707,36.902095396274945,36.40675270251316,37.39743809003673,35.0,40.0,42.58335265548125,23.624971016778126,53.95838163870312,40.0,40.0,40.0
1988,2nd Quintile,1000,37.50600936048665,37.11474116782374,37.897277553149564,36.0,40.0,42.0,27.0,51.0,40.0,40.0,40.0
1988,3rd Quintile,1177,37.734219258887755,37.39067666004797,38.07776185772754,38.0,40.0,42.0,32.0,48.0,40.0,40.0,40.0
1988,4th Quintile,1336,39.40191297455734,39.09037935867132,39.71344659044336,38.0,40.0,45.0,27.5,55.5,40.0,40.0,40.0
1988,5th Quintile,1369,41.046231877894606,40.72200053521383,41.37046322057538,39.0,40.0,46.0,28.5,56.5,40.0,40.0,40.0
1989,1st Quintile,714,37.21216157538691,36.744622428785206,37.67970072198861,35.0,40.0,42.0,24.5,52.5,40.0,40.0,40.0
1989,2nd Quintile,1009,38.92938835534099,38.57078817462479,39.28798853605719,38.0,40.0,44.0,29.0,53.0,40.0,40.0,40.0
1989,3rd Quintile,1130,39.084814518997504,38.75129246899255,39.418336569002456,38.0,40.0,44.0,29.0,53.0,40.0,40.0,40.0
1989,4th Quintile,1337,40.19944976111833,39.93130394566154,40.46759557657512,38.0,40.0,45.0,27.5,55.5,40.0,40.0,40.0
1989,5th Quintile,1307,41.488501041757544,41.17768532415205,41.79931675936304,38.0,40.0,48.0,23.0,63.0,40.0,39.0,40.0
1990,1st Quintile,707,36.76179163095361,36.288957755666964,37.234625506240256,37.0,39.0,41.0,31.0,47.0,39.0,38.0,39.5
1990,2nd Quintile,993,37.765594293754376,37.40845870092896,38.12272988657979,37.5,39.5,43.0,29.25,51.25,39.5,39.0,40.0
1990,3rd Quintile,1141,38.27909010576449,37.95173460510666,38.60644560642232,37.5,39.05441680216292,43.0,29.25,51.25,39.1,38.19999694824219,39.19999694824219
1990,4th Quintile,1287,39.090509784167814,38.81400567884449,39.36701388949114,38.0,40.0,43.0,30.5,50.5,40.0,40.0,40.0
1990,5th Quintile,1271,41.00571731408932,40.68613995748186,41.32529467069677,38.5,40.0,46.0,27.25,57.25,40.0,39.0,40.0
1991,1st Quintile,702,37.46601567711339,37.0055942523999,37.92643710182688,36.0,39.0,42.0,27.0,51.0,39.0,38.0,39.5
1991,2nd Quintile,1024,36.55050017771801,36.17507607320846,36.925924282227555,35.0,39.0,42.5,23.75,53.75,39.0,39.0,39.5
1991,3rd Quintile,1156,38.44459709735839,38.138735021791895,38.750459172924884,37.5,39.5,42.5,30.0,50.0,39.5,39.0,40.0
1991,4th Quintile,1291,39.05387891652995,38.75145510399563,39.356302729064275,37.5,40.0,44.0,27.75,53.75,40.0,40.0,40.0
