year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1994,East,male,1121,45.512709178127565,44.96919305199609,46.05622530425904,40.0,45.0,50.0,25.0,65.0,45.0,45.0,46.0
1994,East,female,938,40.50920695670269,39.9622859832861,41.05612793011928,40.0,40.0,44.0,34.0,50.0,40.0,40.0,40.0
1995,West,male,3126,42.33639372369921,41.97017993922794,42.70260750817048,38.5,40.0,46.0,27.25,57.25,40.0,40.0,40.0
1995,West,female,2231,32.08129520999866,31.542106612590306,32.62048380740701,20.0,37.5,40.0,1.0,70.0,37.5,37.0,37.5
1995,East,male,1140,45.88805976218408,45.290824791270786,46.48529473309737,40.0,44.0,50.0,25.0,65.0,44.0,43.0,45.0
1995,East,female,980,39.213983763828075,38.58387463817791,39.84409288947824,35.0,40.0,44.0,21.5,57.5,40.0,40.0,40.0
1996,West,male,3001,42.485476746606125,42.13431432997449,42.83663916323776,38.5,40.0,46.0,27.25,57.25,40.0,39.5,40.0
1996,West,female,2171,32.04682041052668,31.50714480854186,32.586496012511496,22.0,37.5,40.0,0.5,67.0,37.5,37.0,38.0
1996,East,male,1089,45.954324502553675,45.36198875039602,46.54666025471133,40.0,45.0,50.0,25.0,65.0,45.0,45.0,47.0
1996,East,female,944,39.24812614352958,38.6457332020098,39.85051908504936,36.60922606392398,40.0,43.0,27.023065159809942,52.58616090411404,40.0,40.0,40.0
1997,West,male,2976,43.111159897390806,42.74611295735183,43.47620683742978,38.5,40.0,48.0,24.25,62.25,40.0,39.0,40.0
1997,West,female,2136,32.3765717315448,31.83013386415089,32.92300959893871,21.0,37.5,40.0,1.0,68.5,37.5,37.0,38.0
1997,East,male,1060,45.8351092042882,45.22484118328439,46.44537722529201,40.0,45.0,50.0,25.0,65.0,45.0,45.0,47.0
1997,East,female,918,39.804015637777454,39.15489130217998,40.453139973374924,36.0,40.0,44.0,24.0,56.0,40.0,40.0,40.0
1998,West,male,3284,42.74420073180731,42.38170578557895,43.10669567803567,38.5,40.0,48.0,24.25,62.25,40.0,39.0,40.0
1998,West,female,2368,32.48765197913628,31.970466968899736,33.004836989372826,22.0,37.5,40.0,2.0,67.0,37.5,37.0,38.5125
1998,East,male,1129,45.362529800531995,44.75121932193593,45.97384027912806,40.0,45.0,50.0,25.0,65.0,45.0,45.0,47.0
1998,East,female,950,39.30950121021123,38.66683094408499,39.95217147633747,36.0,40.0,45.0,22.5,58.5,40.0,40.0,40.0
1999,West,male,3252,42.417292420176125,42.04052612882724,42.79405871152501,38.5,40.0,48.0,24.25,62.25,40.0,40.0,40.0
1999,West,female,2449,31.837752530008153,31.30914656745793,32.366358492558376,20.0,37.0,40.0,1.0,70.0,37.0,36.5,38.5125
1999,East,male,1132,44.709503943241536,44.08655599979471,45.33245188668836,40.0,43.0,50.0,25.0,65.0,43.0,42.0,44.0
1999,East,female,991,38.45891939105777,37.799855258362406,39.11798352375313,35.0,40.0,44.0,21.5,57.5,40.0,40.0,40.0
2000,West,male,5735,43.20680119754592,42.93670548045667,43.47689691463517,38.5,40.0,48.0,24.25,62.25,40.0,39.0,40.0
2000,West,female,4419,31.582091950123992,31.17971137696951,31.984472523278473,20.0,36.0,40.0,1.0,70.0,36.0,35.0,37.0
2000,East,male,1638,44.61257489623326,44.10074878229115,45.124401010175376,40.0,42.5,50.0,25.0,65.0,42.5,42.0,43.0
2000,East,female,1454,37.94838652801445,37.38432436053769,38.512448695491216,35.0,40.0,43.0,23.0,55.0,40.0,40.0,40.0
2001,West,male,5185,43.048108513944264,42.75106466437746,43.34515236351107,38.5,40.0,48.0,24.25,62.25,40.0,38.69500074386597,40.0
2001,West,female,4139,31.770796227097993,31.361069010315024,32.18052344388096,20.0,37.0,40.0,1.0,70.0,37.0,36.5,39.0
2001,East,male,1528,44.297559469467934,43.73982597974554,44.85529295919033,40.0,43.0,50.0,25.0,65.0,43.0,42.0,44.0
2001,East,female,1371,37.736329666956465,37.1457533845281,38.32690594938483,34.0,40.0,43.0,20.5,56.5,40.0,40.0,40.0
2002,West,male,5517,43.05170728655487,42.76935664890579,43.334057924203954,38.5,40.5,48.0,24.25,62.25,40.5,39.5,41.0
2002,West,female,4553,30.673197458831652,30.28272346854391,31.063671449119393,20.0,35.0,40.0,1.0,70.0,35.0,35.0,35.0
2002,East,male,1505,44.44572112079863,43.92615563812222,44.96528660347504,40.0,43.0,50.0,25.0,65.0,43.0,41.5,44.0
2002,East,female,1359,37.60080564521049,37.03849955759187,38.163111732829115,32.0,40.0,43.0,15.5,59.5,40.0,40.0,40.0
2003,West,male,5189,42.68210985676639,42.38857271707957,42.97564699645321,38.5,40.0,48.0,24.25,62.25,40.0,39.0,40.0
2003,West,female,4378,30.50586445840218,30.109521261368435,30.902207655435923,20.0,35.0,40.0,1.0,70.0,35.0,34.5,36.025
2003,East,male,1439,43.61375705416,43.05842778165583,44.169086326664164,40.0,42.371083737001676,50.0,25.0,65.0,42.5,41.0,43.0
2003,East,female,1317,37.104539714424654,36.49999630977565,37.709083119073654,31.5,40.0,42.5,15.0,59.0,40.0,40.0,40.0
2004,West,male,4943,42.498911619987275,42.21009314093368,42.78773009904087,38.5,40.0,46.0,27.25,57.25,40.0,39.0,40.0
2004,West,female,4197,30.8695473643035,30.46026949071215,31.27882523789485,20.0,35.0,40.0,1.0,70.0,35.0,33.0,35.0
2004,East,male,1382,42.703022404558304,42.05521135141288,43.35083345770373,40.0,42.0,50.0,25.0,65.0,42.0,41.0,43.0
2004,East,female,1300,36.49545890871709,35.862534606263374,37.12838321117081,30.0,40.0,42.0,12.0,60.0,40.0,40.0,40.0
2005,West,male,4618,42.69290984783911,42.37825640376205,43.00756329191617,39.0,41.0,48.0,25.5,61.5,41.0,40.0,42.0
2005,West,female,4034,30.954590035245914,30.539297891809774,31.369882178682055,20.0,35.0,40.0,1.0,70.0,35.0,33.9875,36.0
2005,East,male,1304,43.895479183726195,43.30355238608962,44.48740598136277,40.0,42.0,50.0,25.0,65.0,42.0,41.4875,42.0
2005,East,female,1217,36.868035386539646,36.214316449856696,37.521754323222595,30.0,40.0,43.0,10.5,62.5,40.0,40.0,40.0
2006,West,male,4873,42.96802325624592,42.66136195508045,43.27468455741139,40.0,42.0,48.0,28.0,60.0,42.0,42.0,42.80499925613403
2006,West,female,4296,31.213364183629608,30.80910753499451,31.617620832264706,20.0,35.0,40.0,1.0,70.0,35.0,34.0,36.0
2006,East,male,1352,43.98563015885536,43.39036934528484,44.58089097242588,40.0,42.754249666887674,50.0,25.0,65.0,42.5,41.0,43.0
2006,East,female,1295,36.840944928060054,36.20036922027304,37.48152063584707,30.0,40.0,43.0,10.5,62.5,40.0,40.0,40.0
2007,West,male,4587,43.102087940180375,42.78178167453569,43.422394205825064,40.0,42.0,50.0,25.0,65.0,42.0,42.0,42.0
2007,West,female,4075,31.19862142086521,30.779520477081505,31.617722364648913,20.0,35.0,40.0,1.0,70.0,35.0,33.0,36.0
2007,East,male,1330,43.95169690208937,43.34503490292526,44.55835890125347,40.0,43.0,50.0,25.0,65.0,43.0,41.0,44.0
2007,East,female,1271,37.02447249616881,36.35091234824914,37.698032644088485,30.0,40.0,43.0,10.5,62.5,40.0,40.0,40.0
2008,West,male,4310,42.66958929642354,42.34210288443844,42.99707570840864,39.641360352679484,42.0,48.0,27.10340088169871,60.53795947098077,42.0,42.0,43.0
2008,West,female,3895,31.345529541501328,30.918774809889882,31.772284273112774,20.0,35.0,40.0,1.0,70.0,35.0,33.0,35.0
2008,East,male,1255,43.92329439704147,43.35258627876586,44.49400251531707,40.0,43.0,50.0,25.0,65.0,43.0,41.974999999999994,44.0
2008,East,female,1225,36.35983767537447,35.69080066334406,37.02887468740488,30.0,40.0,42.0,12.0,60.0,40.0,40.0,40.0
2009,West,male,3929,42.728822232718045,42.377959825522,43.07968463991409,40.0,42.0,48.0,28.0,60.0,42.0,42.0,43.0
2009,West,female,3694,31.17049289068769,30.725376372022204,31.615609409353176,20.0,35.0,41.0,1.0,72.5,35.0,34.0,36.025
2009,East,male,1205,43.787706950189396,43.14387496775912,44.431538932619674,40.0,42.0,50.0,25.0,65.0,42.0,39.0,42.0
2009,East,female,1166,37.13183762614075,36.47109165001331,37.792583602268195,30.0,40.0,43.0,10.5,62.5,40.0,40.0,40.0
2010,West,male,5610,42.391717174118845,42.0970100109529,42.68642433728479,39.0,42.0,48.0,25.5,61.5,42.0,42.0,43.0
2010,West,female,5010,30.75861032134393,30.374407079906508,31.142813562781352,20.0,35.0,40.0,1.0,70.0,35.0,34.0,37.0
2010,East,male,1503,42.31078999675574,41.70015942259903,42.921420570912446,40.0,42.0,50.0,25.0,65.0,42.0,42.0,44.0
2010,East,female,1473,36.24411951457153,35.64944227365036,36.8387967554927,30.0,40.0,42.0,12.0,60.0,40.0,40.0,41.0
2011,West,male,6590,42.87342643994254,42.60210989591644,43.14474298396864,40.0,42.0,48.5,27.25,61.25,42.0,42.0,42.0
2011,West,female,6497,31.98472962146188,31.65200129336311,32.31745794956065,20.0,35.0,41.0,1.0,72.5,35.0,33.0,35.0
2011,East,male,1727,43.32895201063298,42.80409688452273,43.853807136743235,40.0,43.0,50.0,25.0,65.0,43.0,41.0,44.0
2011,East,female,1796,36.84527753913697,36.30107757931133,37.38947749896261,30.0,40.0,43.0,10.5,62.5,40.0,40.0,40.0
2012,West,male,6403,42.29776593082843,42.02130835885705,42.57422350279982,40.0,42.0,48.0,28.0,60.0,42.0,42.0,42.5125
2012,West,female,6462,31.537838116423853,31.206434267544292,31.869241965303413,20.0,35.0,41.0,1.0,72.5,35.0,34.0,35.0
2012,East,male,1680,42.26801831708243,41.729902541650176,42.80613409251468,40.0,42.0,48.0,28.0,60.0,42.0,42.0,43.0
2012,East,female,1760,36.471369608816296,35.945585022896,36.997154194736595,30.0,40.0,42.0,12.0,60.0,40.0,40.0,40.0
2013,West,male,7496,42.12538162163809,41.86331668086953,42.38744656240665,40.0,42.0,47.5,28.75,58.75,42.0,42.0,43.0
2013,West,female,7600,31.140350490148833,30.83175651539743,31.448944464900237,20.0,35.0,40.0,1.0,70.0,35.0,35.0,37.0
2013,East,male,1688,42.016345705963076,41.499956998697655,42.532734413228496,40.0,42.0,47.0,29.5,57.5,42.0,41.5,44.0
2013,East,female,1789,36.494760178533994,35.97354307652998,37.01597728053801,30.0,40.0,42.0,12.0,60.0,40.0,40.0,41.0
2014,West,male,6565,41.238685890153626,40.963015901242386,41.514355879064865,39.0,41.0,45.0,30.0,54.0,41.0,40.9875,42.0
2014,West,female,6718,30.91475678704154,30.58656571379821,31.242947860284872,20.0,35.0,40.0,1.0,70.0,35.0,35.0,38.0
2014,East,male,1528,42.159372767613505,41.637427544702334,42.681317990524676,40.0,40.04919660462274,48.0,28.0,60.0,40.0,38.0,40.0
2014,East,female,1606,35.89707300231849,35.34311428977076,36.451031714866225,30.0,40.0,42.0,12.0,60.0,40.0,40.0,41.5
2015,West,male,6529,41.343831871084674,41.06654126636941,41.621122475799936,39.0,41.0,45.0,30.0,54.0,41.0,41.0,42.0
2015,West,female,6537,31.40411250609193,31.077584684221492,31.73064032796237,20.0,35.0,41.0,1.0,72.5,35.0,35.0,37.0
2015,East,male,1441,41.503079489848844,40.9608431051674,42.04531587453029,40.0,41.0,45.0,32.5,52.5,41.0,40.0,42.0
2015,East,female,1552,35.367953804343585,34.80523529297433,35.93067231571284,30.0,39.0,42.0,12.0,60.0,39.0,38.0,40.0
2016,West,male,5821,40.90591791834757,40.61306081271579,41.19877502397935,39.0,41.0,45.0,30.0,54.0,41.0,41.0,42.0
2016,West,female,6104,31.37300289583989,31.036331000554288,31.70967479112549,20.0,35.0,40.0,1.0,70.0,35.0,35.0,37.0
2016,East,male,1352,41.421080157310755,40.89246442990896,41.94969588471255,40.0,41.0,46.0,31.0,55.0,41.0,40.0,42.0
2016,East,female,1504,35.539290597938894,34.96732435244643,36.111256843431356,30.0,40.0,42.0,12.0,60.0,40.0,40.0,42.0
2017,West,male,6745,40.85015651983522,40.573819859648864,41.12649318002157,39.0,40.5,45.0,30.0,54.0,40.5,40.0,41.0
2017,West,female,6840,31.090891346500108,30.77472300577687,31.407059687223345,20.0,35.0,40.0,0.6,70.0,35.0,35.0,37.0
2017,East,male,1607,40.91242793017371,40.383947480246654,41.44090838010077,39.0,40.0,45.0,30.0,54.0,40.0,39.0,40.0
2017,East,female,1695,35.61242291464401,35.08205042780959,36.14279540147842,30.0,40.0,42.0,12.0,60.0,40.0,40.0,41.5
2018,West,male,6694,40.531263430466026,40.25358503949606,40.808941821435994,39.0,40.470605541421776,45.0,30.0,54.0,40.5,40.0,41.0
2018,West,female,6606,31.4267425583807,31.112705258304306,31.740779858457092,20.0,35.0,40.0,0.4,70.0,35.0,35.0,36.0
2018,East,male,1642,40.25253782212755,39.71713342255919,40.78794222169591,38.0,40.0,45.0,27.5,55.5,40.0,39.0,40.0
2018,East,female,1659,34.59249550579727,34.04778099046102,35.13721002113351,30.0,38.0,40.0,15.0,55.0,38.0,36.0,39.0
2019,West,male,7264,40.83221166053245,40.57043552569488,41.09398779537002,39.0,41.0,45.0,30.0,54.0,41.0,41.0,42.0
2019,West,female,6591,31.630497462767483,31.319693777035162,31.941301148499804,21.0,35.0,40.0,1.0,68.5,35.0,35.0,35.01000003814697
2019,East,male,1749,40.44442247563584,39.93236983993648,40.9564751113352,39.0,40.0,45.0,30.0,54.0,40.0,40.0,40.0
2019,East,female,1682,35.92522638627186,35.394608173715724,36.455844598827994,30.0,39.0,42.0,12.0,60.0,39.0,38.0,40.0
2020,West,male,7444,40.18103874172353,39.93361217585332,40.42846530759375,38.5,40.0,45.0,28.75,54.75,40.0,40.0,40.0
2020,West,female,6616,31.569667149397187,31.269448555938627,31.869885742855747,22.0,35.0,40.0,0.0,67.0,35.0,34.0,35.0
2020,East,male,1689,39.760903784509495,39.23536921317398,40.28643835584501,39.0,40.0,45.0,30.0,54.0,40.0,40.0,40.0
2020,East,female,1606,35.6707576167706,35.15738815505463,36.18412707848657,31.0,38.0,41.0,16.0,56.0,38.0,36.0,39.0
2021,West,male,4874,39.78585594219632,39.43905311829505,40.13265876609759,38.5,40.0,45.0,28.75,54.75,40.0,39.0,40.0
2021,West,female,4495,31.452837494692503,31.055499444175737,31.850175545209268,20.0,35.0,41.0,0.0,72.5,35.0,34.9875,37.0
2021,East,male,1124,40.370733885818424,39.74208598579294,40.99938178584391,39.0,40.0,45.0,30.0,54.0,40.0,38.5,40.0
2021,East,female,1122,35.758754231916804,35.10730815791603,36.41020030591758,31.0,39.0,42.0,14.5,58.5,39.0,38.0,40.0
