year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,6511,39.899698563638694,39.593537358702655,40.20585976857473,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1985,West,5966,39.60184914339386,39.27434970794485,39.92934857884288,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1986,West,5782,40.03800887313801,39.717549162359,40.35846858391702,39.0,40.0,45.0,30.0,54.0,40.0,40.0,40.0
1987,West,5875,39.50667039881545,39.19478423129039,39.81855656634051,39.0,40.0,45.0,30.0,54.0,40.0,40.0,40.0
1988,West,5590,38.99983958140465,38.666558659072216,39.333120503737085,38.0,40.0,45.0,27.5,55.5,40.0,40.0,40.0
1989,West,5497,39.83037118667087,39.52067300979374,40.140069363547994,38.0,40.0,45.0,27.5,55.5,40.0,40.0,40.0
1990,West,5399,38.98656774770173,38.67309434355433,39.30004115184912,37.5,40.0,44.0,27.75,53.75,40.0,40.0,40.0
1990,East,3177,45.668770900777,45.33290933664085,46.00463246491314,40.0,48.0,51.0,23.5,67.5,48.0,48.0,49.0
1991,West,5522,38.87765147402249,38.56001185643929,39.1952910916057,37.5,40.0,44.0,27.75,53.75,40.0,40.0,40.0
1991,East,2487,41.1614204996522,40.75803217782976,41.56480882147464,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1992,West,5323,38.76214525306807,38.44476364297384,39.0795268631623,37.5,40.0,44.6387337723082,26.7918993415377,55.3468344307705,40.0,40.0,40.0
1992,East,2299,43.206401465296025,42.829878344791666,43.582924585800384,40.0,40.0,45.25633797772175,32.11549303341738,53.140844944304376,40.0,39.0,40.0
1993,West,5230,38.43779873165241,38.11697558655721,38.758621876747604,37.5,40.0,43.0,29.25,51.25,40.0,40.0,41.0
1993,East,2147,43.47629322520771,43.044200540412554,43.90838591000287,40.0,41.5,48.0,28.0,60.0,41.5,41.0,42.0
1994,West,5010,38.3585319619681,38.02462035479163,38.692443569144565,37.0,40.0,43.0,28.0,52.0,40.0,40.0,41.0
1994,East,2059,43.36480241017379,42.962842534008445,43.76676228633913,40.0,42.0,48.0,28.0,60.0,42.0,42.0,42.0
1995,West,5357,38.12289810271945,37.78515874059288,38.460637464846016,36.5,40.0,44.0,25.25,55.25,40.0,40.0,40.0
1995,East,2120,43.0149130705801,42.55901440874882,43.47081173241138,40.0,42.0,48.0,28.0,60.0,42.0,42.0,43.0
1996,West,5172,38.155159854998494,37.820206085477956,38.49011362451903,36.0,40.0,44.0,24.0,56.0,40.0,40.0,40.0
1996,East,2033,43.04615936833868,42.598727173171184,43.49359156350617,40.0,42.0,48.0,28.0,60.0,42.0,42.0,43.0
1997,West,5112,38.69107240895852,38.34764557803148,39.034499239885555,36.0,40.0,45.0,22.5,58.5,40.0,40.0,40.0
