year,quintil_oecd,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,male,598,41.56944064254285,41.12974986234464,42.00913142274106,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1984,1st Quintile,female,259,30.719887497448273,29.862529915416985,31.57724507947956,19.04579030795026,37.0,40.0,1.0,60.0,37.0,34.0,44.0
1984,2nd Quintile,male,742,42.645083007740844,42.315110187891925,42.97505582758976,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1984,2nd Quintile,female,389,31.707392643713295,31.01373931347641,32.401045973950175,20.0,40.0,40.0,2.0,70.0,40.0,40.0,48.0
1984,3rd Quintile,male,847,42.611556766083176,42.327920229089855,42.895193303076496,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1984,3rd Quintile,female,488,33.313763349141205,32.7766931891845,33.85083350909791,24.0,40.0,40.0,2.0,64.0,40.0,40.0,40.0
1984,4th Quintile,male,922,43.795833435391636,43.486427359471186,44.105239511312085,40.0,40.0,47.446304522049516,28.830543216925726,58.61576130512379,40.0,40.0,40.0
1984,4th Quintile,female,636,34.58556272933921,34.0974499308406,35.07367552783782,25.0,40.0,40.0,2.5,62.5,40.0,40.0,40.0
1984,5th Quintile,male,976,45.46221648068732,45.09429309104473,45.8301398703299,40.0,42.0,50.0,25.0,65.0,42.0,40.0,43.0
1984,5th Quintile,female,652,35.86596759151376,35.37499843195859,36.35693675106893,25.0,40.0,41.38718921928153,2.0,65.96797304820383,40.0,40.0,40.0
1985,1st Quintile,male,552,42.04662671440159,41.53506946767547,42.55818396112771,40.0,40.0,47.0,29.5,57.5,40.0,40.0,40.0
1985,1st Quintile,female,283,32.69202695140315,31.87588080539,33.5081730974163,20.0,40.0,41.33109391869666,2.0,73.32773479674165,40.0,40.0,45.0
1985,2nd Quintile,male,662,42.34149498115595,41.9318899752213,42.75109998709059,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1985,2nd Quintile,female,356,31.157833947600864,30.40108651170824,31.914581383493488,18.0,40.0,40.0,1.0,70.0,40.0,40.0,50.0
1985,3rd Quintile,male,751,43.55057603791465,43.20770161453517,43.89345046129414,40.0,41.0,46.0,31.0,55.0,41.0,40.0,42.0
1985,3rd Quintile,female,471,33.19032569620119,32.635857159860784,33.7447942325416,22.0,40.0,40.0,1.0,67.0,40.0,40.0,40.0
1985,4th Quintile,male,863,42.972037015653726,42.624237899112174,43.31983613219528,40.0,41.0,48.0,28.0,60.0,41.0,40.0,42.0
1985,4th Quintile,female,544,34.18487692903251,33.66756787839732,34.7021859796677,23.0,40.0,40.0,1.0,65.5,40.0,40.0,40.0
1985,5th Quintile,male,871,44.789641653227235,44.42576504554689,45.15351826090758,40.0,44.0,50.0,25.0,65.0,44.0,43.0,46.0
1985,5th Quintile,female,613,35.63374431364605,35.14913520686892,36.118353420423176,26.0,40.0,42.0,2.0,66.0,40.0,40.0,40.0
1986,1st Quintile,male,471,42.24875260399342,41.78895891392038,42.70854629406645,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1986,1st Quintile,female,243,32.18199241406573,31.35304402733855,33.010940800792916,20.0,39.0,40.0,2.0,70.0,39.0,38.0,42.025
1986,2nd Quintile,male,662,42.35060238679097,41.95014675107636,42.751058022505575,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1986,2nd Quintile,female,324,33.04449298872861,32.323480836535,33.765505140922215,22.753841192084874,39.0,40.0,4.0,65.8692382118727,39.0,38.0,42.0
1986,3rd Quintile,male,750,42.50734630216628,42.1498300640759,42.86486254025667,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
