year,bula_h,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Lower Saxony,Seldom,0.08441,91,970,0.06691,0.10192
1990,Lower Saxony,Never,0.63411,741,970,0.60378,0.66444
1990,Bremen,Never,0.68619,80,80,0.58386,0.78852
1990,North Rhine-Westphalia,At least once per week,0.06254,168,2544,0.05312,0.07195
1990,North Rhine-Westphalia,At least once per month,0.05589,145,2544,0.04696,0.06482
1990,North Rhine-Westphalia,Seldom,0.09145,268,2544,0.08025,0.10265
1990,North Rhine-Westphalia,Never,0.60720,1963,2544,0.58822,0.62619
1990,Hesse,At least once per week,0.07956,73,975,0.06256,0.09655
1990,Hesse,At least once per month,0.06039,57,975,0.04543,0.07535
1990,Hesse,Seldom,0.10462,94,975,0.08540,0.12384
1990,Hesse,Never,0.58928,751,975,0.55838,0.62017
1990,"Rhineland-Palatinate, Saarland",At least once per week,0.08153,61,671,0.06080,0.10225
1990,"Rhineland-Palatinate, Saarland",At least once per month,0.04091,32,671,0.02591,0.05590
1990,"Rhineland-Palatinate, Saarland",Seldom,0.07838,64,671,0.05803,0.09873
1990,"Rhineland-Palatinate, Saarland",Never,0.65494,514,671,0.61895,0.69094
1990,Baden-Wuerttemberg,At least once per week,0.07973,145,1782,0.06715,0.09231
1990,Baden-Wuerttemberg,At least once per month,0.07774,130,1782,0.06531,0.09018
1990,Baden-Wuerttemberg,Seldom,0.12398,243,1782,0.10867,0.13928
1990,Baden-Wuerttemberg,Never,0.52844,1264,1782,0.50525,0.55162
1990,Bavaria,At least once per week,0.07674,137,1594,0.06367,0.08981
1990,Bavaria,At least once per month,0.06692,124,1594,0.05465,0.07920
1990,Bavaria,Seldom,0.11534,207,1594,0.09965,0.13103
1990,Bavaria,Never,0.57415,1126,1594,0.54986,0.59843
1990,Berlin,At least once per week,0.04386,36,620,0.02773,0.05999
1990,Berlin,At least once per month,0.04570,37,620,0.02925,0.06215
1990,Berlin,Seldom,0.08044,57,620,0.05901,0.10187
1990,Berlin,Never,0.64686,490,620,0.60921,0.68451
1990,Brandenburg,At least once per week,0.03532,36,715,0.02178,0.04886
1990,Brandenburg,At least once per month,0.09616,99,715,0.07454,0.11779
1990,Brandenburg,Seldom,0.08287,77,715,0.06265,0.10310
1990,Brandenburg,Never,0.54478,503,715,0.50825,0.58131
1990,Mecklenburg-Western Pomerania,At least once per month,0.05972,44,461,0.03806,0.08137
1990,Mecklenburg-Western Pomerania,Seldom,0.07599,52,461,0.05177,0.10020
1990,Mecklenburg-Western Pomerania,Never,0.58034,365,461,0.53524,0.62544
1990,Saxony,At least once per week,0.04184,77,1289,0.03090,0.05277
1990,Saxony,At least once per month,0.08746,153,1289,0.07203,0.10289
1990,Saxony,Seldom,0.08398,168,1289,0.06883,0.09912
1990,Saxony,Never,0.54799,891,1289,0.52080,0.57517
1990,Saxony-Anhalt,At least once per week,0.07024,67,792,0.05243,0.08805
1990,Saxony-Anhalt,At least once per month,0.08437,93,792,0.06500,0.10374
1990,Saxony-Anhalt,Seldom,0.06061,74,792,0.04398,0.07723
1990,Saxony-Anhalt,Never,0.56377,558,792,0.52921,0.59833
1990,Thuringa,At least once per week,0.05621,58,736,0.03956,0.07286
1990,Thuringa,At least once per month,0.07687,85,736,0.05761,0.09613
1990,Thuringa,Seldom,0.06340,68,736,0.04578,0.08102
1990,Thuringa,Never,0.56612,525,736,0.53029,0.60195
1992,Schleswig-Holstein,Never,0.59804,218,218,0.53280,0.66327
1992,Hamburg,Never,0.71546,125,125,0.63605,0.79488
1992,Lower Saxony,At least once per week,0.06444,71,956,0.04887,0.08001
1992,Lower Saxony,At least once per month,0.04880,55,956,0.03514,0.06247
1992,Lower Saxony,Seldom,0.09408,109,956,0.07556,0.11260
1992,Lower Saxony,Never,0.61366,721,956,0.58278,0.64454
1992,Bremen,Never,0.74034,75,75,0.64044,0.84024
1992,North Rhine-Westphalia,At least once per week,0.05190,142,2489,0.04318,0.06062
1992,North Rhine-Westphalia,At least once per month,0.04406,118,2489,0.03600,0.05213
1992,North Rhine-Westphalia,Seldom,0.09013,255,2489,0.07888,0.10139
1992,North Rhine-Westphalia,Never,0.61743,1974,2489,0.59834,0.63653
1992,Hesse,At least once per week,0.06762,63,942,0.05157,0.08366
1992,Hesse,At least once per month,0.04983,49,942,0.03592,0.06373
1992,Hesse,Seldom,0.09650,97,942,0.07764,0.11537
1992,Hesse,Never,0.61700,733,942,0.58594,0.64806
1992,"Rhineland-Palatinate, Saarland",At least once per week,0.05570,39,652,0.03808,0.07331
1992,"Rhineland-Palatinate, Saarland",At least once per month,0.05224,41,652,0.03515,0.06934
1992,"Rhineland-Palatinate, Saarland",Seldom,0.09889,83,652,0.07595,0.12182
1992,"Rhineland-Palatinate, Saarland",Never,0.62090,489,652,0.58363,0.65817
1992,Baden-Wuerttemberg,At least once per week,0.07364,144,1739,0.06136,0.08592
1992,Baden-Wuerttemberg,At least once per month,0.06865,122,1739,0.05676,0.08054
1992,Baden-Wuerttemberg,Seldom,0.12089,230,1739,0.10556,0.13622
1992,Baden-Wuerttemberg,Never,0.53119,1243,1739,0.50773,0.55465
1992,Bavaria,At least once per week,0.05666,119,1615,0.04538,0.06794
1992,Bavaria,At least once per month,0.06034,118,1615,0.04873,0.07196
1992,Bavaria,Seldom,0.08149,152,1615,0.06814,0.09484
1992,Bavaria,Never,0.61077,1226,1615,0.58698,0.63456
1992,Berlin,Seldom,0.07982,50,540,0.05694,0.10270
1992,Berlin,Never,0.66671,490,540,0.62691,0.70650
1992,Brandenburg,At least once per month,0.04635,37,631,0.02993,0.06276
1992,Brandenburg,Seldom,0.07374,59,631,0.05333,0.09415
1992,Brandenburg,Never,0.65926,535,631,0.62224,0.69627
1992,Mecklenburg-Western Pomerania,Seldom,0.07067,44,371,0.04456,0.09678
1992,Mecklenburg-Western Pomerania,Never,0.64529,327,371,0.59654,0.69403
1992,Saxony,At least once per week,0.02953,48,1143,0.01971,0.03935
1992,Saxony,At least once per month,0.04201,66,1143,0.03037,0.05364
1992,Saxony,Seldom,0.06451,102,1143,0.05026,0.07876
1992,Saxony,Never,0.66586,927,1143,0.63851,0.69322
1992,Saxony-Anhalt,At least once per week,0.04127,33,762,0.02714,0.05540
1992,Saxony-Anhalt,At least once per month,0.04290,46,762,0.02850,0.05730
1992,Saxony-Anhalt,Seldom,0.08172,82,762,0.06225,0.10118
1992,Saxony-Anhalt,Never,0.66701,601,762,0.63353,0.70050
1992,Thuringa,At least once per week,0.03586,31,680,0.02188,0.04985
1992,Thuringa,At least once per month,0.04837,47,680,0.03224,0.06451
1992,Thuringa,Seldom,0.06396,70,680,0.04555,0.08236
1992,Thuringa,Never,0.64431,532,680,0.60830,0.68032
1994,Schleswig-Holstein,Never,0.58043,217,217,0.51462,0.64624
1994,Hamburg,Never,0.76453,122,122,0.68893,0.84013
1994,Lower Saxony,At least once per week,0.06477,73,961,0.04920,0.08034
1994,Lower Saxony,At least once per month,0.04888,59,961,0.03524,0.06252
1994,Lower Saxony,Seldom,0.10376,114,961,0.08447,0.12305
1994,Lower Saxony,Never,0.60481,715,961,0.57388,0.63573
1994,Bremen,Never,0.70654,66,66,0.59584,0.81724
1994,North Rhine-Westphalia,At least once per week,0.04981,145,2431,0.04116,0.05846
1994,North Rhine-Westphalia,At least once per month,0.04545,115,2431,0.03717,0.05373
1994,North Rhine-Westphalia,Seldom,0.08549,259,2431,0.07438,0.09661
1994,North Rhine-Westphalia,Never,0.62430,1912,2431,0.60505,0.64356
1994,Hesse,At least once per week,0.07073,59,909,0.05405,0.08740
1994,Hesse,At least once per month,0.05416,51,909,0.03943,0.06888
1994,Hesse,Seldom,0.09723,97,909,0.07795,0.11650
1994,Hesse,Never,0.61656,702,909,0.58493,0.64818
1994,"Rhineland-Palatinate, Saarland",At least once per week,0.06504,44,627,0.04573,0.08436
1994,"Rhineland-Palatinate, Saarland",At least once per month,0.05203,42,627,0.03463,0.06942
1994,"Rhineland-Palatinate, Saarland",Seldom,0.09428,76,627,0.07138,0.11717
1994,"Rhineland-Palatinate, Saarland",Never,0.59552,465,627,0.55708,0.63397
1994,Baden-Wuerttemberg,At least once per week,0.08017,150,1721,0.06733,0.09300
1994,Baden-Wuerttemberg,At least once per month,0.07230,138,1721,0.06006,0.08454
1994,Baden-Wuerttemberg,Seldom,0.12619,259,1721,0.11050,0.14188
1994,Baden-Wuerttemberg,Never,0.52428,1174,1721,0.50068,0.54788
1994,Bavaria,At least once per week,0.05746,114,1566,0.04593,0.06899
1994,Bavaria,At least once per month,0.06663,111,1566,0.05428,0.07899
1994,Bavaria,Seldom,0.10178,199,1566,0.08680,0.11676
1994,Bavaria,Never,0.57977,1142,1566,0.55531,0.60422
1994,Berlin,Seldom,0.07146,48,493,0.04870,0.09422
1994,Berlin,Never,0.65250,445,493,0.61043,0.69458
1994,Brandenburg,At least once per month,0.04660,31,587,0.02953,0.06367
1994,Brandenburg,Seldom,0.06515,52,587,0.04517,0.08514
1994,Brandenburg,Never,0.69035,504,587,0.65291,0.72778
1994,Mecklenburg-Western Pomerania,At least once per month,0.07330,34,403,0.04782,0.09878
1994,Mecklenburg-Western Pomerania,Seldom,0.06285,38,403,0.03912,0.08657
1994,Mecklenburg-Western Pomerania,Never,0.63075,331,403,0.58357,0.67793
1994,Saxony,At least once per week,0.02729,40,1119,0.01774,0.03684
1994,Saxony,At least once per month,0.05566,78,1119,0.04222,0.06910
1994,Saxony,Seldom,0.07183,114,1119,0.05670,0.08697
1994,Saxony,Never,0.66421,887,1119,0.63653,0.69189
1994,Saxony-Anhalt,At least once per week,0.03893,35,697,0.02456,0.05330
1994,Saxony-Anhalt,At least once per month,0.03831,36,697,0.02405,0.05257
1994,Saxony-Anhalt,Seldom,0.07154,68,697,0.05239,0.09069
1994,Saxony-Anhalt,Never,0.68243,558,697,0.64784,0.71701
1994,Thuringa,At least once per week,0.04397,34,661,0.02833,0.05961
1994,Thuringa,At least once per month,0.03985,46,661,0.02493,0.05477
1994,Thuringa,Seldom,0.05486,50,661,0.03748,0.07223
1994,Thuringa,Never,0.66324,531,661,0.62719,0.69930
1995,Schleswig-Holstein,Never,0.57791,218,218,0.51219,0.64362
1995,Hamburg,Never,0.75846,116,116,0.68024,0.83669
1995,Lower Saxony,At least once per week,0.06233,82,1041,0.04764,0.07703
1995,Lower Saxony,At least once per month,0.03994,52,1041,0.02804,0.05184
1995,Lower Saxony,Seldom,0.08001,86,1041,0.06352,0.09649
1995,Lower Saxony,Never,0.62385,821,1041,0.59441,0.65329
1995,Bremen,Never,0.78917,76,76,0.69686,0.88149
1995,North Rhine-Westphalia,At least once per week,0.06441,183,2563,0.05490,0.07392
1995,North Rhine-Westphalia,At least once per month,0.04116,114,2563,0.03346,0.04885
1995,North Rhine-Westphalia,Seldom,0.06768,198,2563,0.05796,0.07741
1995,North Rhine-Westphalia,Never,0.63611,2068,2563,0.61748,0.65474
1995,Hesse,At least once per week,0.07202,65,935,0.05544,0.08860
1995,Hesse,At least once per month,0.04722,46,935,0.03361,0.06082
1995,Hesse,Seldom,0.08007,79,935,0.06267,0.09748
1995,Hesse,Never,0.63909,745,935,0.60829,0.66989
1995,"Rhineland-Palatinate, Saarland",At least once per week,0.08483,63,705,0.06425,0.10542
1995,"Rhineland-Palatinate, Saarland",At least once per month,0.06138,49,705,0.04365,0.07911
1995,"Rhineland-Palatinate, Saarland",Seldom,0.06403,53,705,0.04594,0.08211
1995,"Rhineland-Palatinate, Saarland",Never,0.58108,540,705,0.54464,0.61753
1995,Baden-Wuerttemberg,At least once per week,0.08081,167,1776,0.06813,0.09349
1995,Baden-Wuerttemberg,At least once per month,0.06324,113,1776,0.05192,0.07457
1995,Baden-Wuerttemberg,Seldom,0.09087,187,1776,0.07750,0.10424
1995,Baden-Wuerttemberg,Never,0.56705,1309,1776,0.54400,0.59011
1995,Bavaria,At least once per week,0.06627,129,1675,0.05435,0.07819
1995,Bavaria,At least once per month,0.04932,92,1675,0.03895,0.05970
1995,Bavaria,Seldom,0.08150,161,1675,0.06839,0.09460
1995,Bavaria,Never,0.62028,1293,1675,0.59703,0.64353
1995,Berlin,Seldom,0.04649,36,522,0.02841,0.06457
1995,Berlin,Never,0.71950,486,522,0.68092,0.75808
1995,Brandenburg,Seldom,0.07000,44,533,0.04831,0.09168
1995,Brandenburg,Never,0.68750,489,533,0.64811,0.72689
1995,Mecklenburg-Western Pomerania,Seldom,0.06896,37,379,0.04341,0.09450
1995,Mecklenburg-Western Pomerania,Never,0.66075,342,379,0.61302,0.70848
1995,Saxony,At least once per week,0.03559,54,1088,0.02458,0.04660
1995,Saxony,At least once per month,0.05623,78,1088,0.04254,0.06993
1995,Saxony,Seldom,0.04479,69,1088,0.03249,0.05708
1995,Saxony,Never,0.68207,887,1088,0.65439,0.70976
1995,Saxony-Anhalt,At least once per week,0.04271,37,683,0.02753,0.05788
1995,Saxony-Anhalt,At least once per month,0.04310,40,683,0.02786,0.05834
1995,Saxony-Anhalt,Seldom,0.04136,43,683,0.02641,0.05630
1995,Saxony-Anhalt,Never,0.71422,563,683,0.68032,0.74813
1995,Thuringa,At least once per week,0.04163,38,649,0.02625,0.05700
1995,Thuringa,At least once per month,0.04673,43,649,0.03048,0.06298
1995,Thuringa,Seldom,0.04673,47,649,0.03048,0.06298
1995,Thuringa,Never,0.66875,521,649,0.63251,0.70499
1996,Schleswig-Holstein,Seldom,0.14242,42,243,0.09839,0.18646
1996,Schleswig-Holstein,Never,0.52137,201,243,0.45843,0.58431
1996,Hamburg,Never,0.70121,102,102,0.61194,0.79048
1996,Lower Saxony,At least once per week,0.06551,87,1039,0.05046,0.08057
1996,Lower Saxony,At least once per month,0.04862,69,1039,0.03554,0.06170
1996,Lower Saxony,Seldom,0.12765,147,1039,0.10735,0.14795
1996,Lower Saxony,Never,0.56745,736,1039,0.53731,0.59759
1996,Bremen,Never,0.73185,74,74,0.63023,0.83348
1996,North Rhine-Westphalia,At least once per week,0.05987,162,2541,0.05065,0.06910
1996,North Rhine-Westphalia,At least once per month,0.05716,153,2541,0.04813,0.06619
1996,North Rhine-Westphalia,Seldom,0.11293,319,2541,0.10062,0.12524
1996,North Rhine-Westphalia,Never,0.58675,1907,2541,0.56760,0.60590
1996,Hesse,At least once per week,0.07797,59,905,0.06049,0.09545
1996,Hesse,At least once per month,0.05100,50,905,0.03666,0.06534
1996,Hesse,Seldom,0.12353,133,905,0.10208,0.14498
1996,Hesse,Never,0.58230,663,905,0.55015,0.61445
1996,"Rhineland-Palatinate, Saarland",At least once per week,0.08704,66,691,0.06600,0.10807
1996,"Rhineland-Palatinate, Saarland",At least once per month,0.06126,51,691,0.04336,0.07915
1996,"Rhineland-Palatinate, Saarland",Seldom,0.09965,95,691,0.07730,0.12200
1996,"Rhineland-Palatinate, Saarland",Never,0.55512,479,691,0.51803,0.59220
1996,Baden-Wuerttemberg,At least once per week,0.07414,148,1697,0.06167,0.08661
1996,Baden-Wuerttemberg,At least once per month,0.07162,124,1697,0.05935,0.08390
1996,Baden-Wuerttemberg,Seldom,0.14883,307,1697,0.13189,0.16577
1996,Baden-Wuerttemberg,Never,0.50299,1118,1697,0.47920,0.52679
1996,Bavaria,At least once per week,0.06437,131,1649,0.05252,0.07621
1996,Bavaria,At least once per month,0.07268,117,1649,0.06014,0.08521
1996,Bavaria,Seldom,0.12693,245,1649,0.11085,0.14300
1996,Bavaria,Never,0.55205,1156,1649,0.52805,0.57606
1996,Berlin,Seldom,0.05694,41,487,0.03634,0.07754
1996,Berlin,Never,0.67651,446,487,0.63492,0.71810
1996,Brandenburg,At least once per month,0.04819,37,581,0.03076,0.06562
1996,Brandenburg,Seldom,0.09824,68,581,0.07401,0.12246
1996,Brandenburg,Never,0.65996,476,581,0.62141,0.69852
1996,Mecklenburg-Western Pomerania,At least once per month,0.07565,33,388,0.04930,0.10199
1996,Mecklenburg-Western Pomerania,Seldom,0.10671,58,388,0.07595,0.13747
1996,Mecklenburg-Western Pomerania,Never,0.62571,297,388,0.57749,0.67393
1996,Saxony,At least once per week,0.04676,63,1100,0.03428,0.05925
1996,Saxony,At least once per month,0.05631,83,1100,0.04268,0.06994
1996,Saxony,Seldom,0.07923,115,1100,0.06326,0.09520
1996,Saxony,Never,0.63822,839,1100,0.60981,0.66663
1996,Saxony-Anhalt,At least once per week,0.04145,37,668,0.02632,0.05658
1996,Saxony-Anhalt,At least once per month,0.04609,37,668,0.03018,0.06200
1996,Saxony-Anhalt,Seldom,0.09775,92,668,0.07521,0.12029
1996,Saxony-Anhalt,Never,0.65307,502,668,0.61695,0.68920
1996,Thuringa,At least once per week,0.04024,36,660,0.02523,0.05524
1996,Thuringa,At least once per month,0.06303,54,660,0.04447,0.08158
1996,Thuringa,Seldom,0.11776,102,660,0.09315,0.14237
1996,Thuringa,Never,0.59287,468,660,0.55536,0.63038
1997,Schleswig-Holstein,Seldom,0.13276,39,228,0.08861,0.17690
1997,Schleswig-Holstein,Never,0.53430,189,228,0.46941,0.59919
1997,Hamburg,Never,0.67381,101,101,0.58192,0.76569
1997,Lower Saxony,At least once per week,0.05700,73,1024,0.04279,0.07121
1997,Lower Saxony,At least once per month,0.04707,67,1024,0.03409,0.06005
1997,Lower Saxony,Seldom,0.12326,149,1024,0.10311,0.14340
1997,Lower Saxony,Never,0.57086,735,1024,0.54053,0.60119
1997,Bremen,Never,0.69962,72,72,0.59299,0.80625
1997,North Rhine-Westphalia,At least once per week,0.06267,168,2491,0.05315,0.07219
1997,North Rhine-Westphalia,At least once per month,0.05982,146,2491,0.05050,0.06913
1997,North Rhine-Westphalia,Seldom,0.09228,275,2491,0.08092,0.10365
1997,North Rhine-Westphalia,Never,0.60295,1902,2491,0.58373,0.62217
1997,Hesse,At least once per week,0.09088,75,841,0.07144,0.11032
1997,Hesse,At least once per month,0.04138,40,841,0.02791,0.05485
1997,Hesse,Seldom,0.13132,108,841,0.10848,0.15416
1997,Hesse,Never,0.56380,618,841,0.53026,0.59733
1997,"Rhineland-Palatinate, Saarland",At least once per week,0.08967,62,709,0.06863,0.11072
1997,"Rhineland-Palatinate, Saarland",At least once per month,0.06291,51,709,0.04502,0.08079
1997,"Rhineland-Palatinate, Saarland",Seldom,0.08727,88,709,0.06648,0.10806
1997,"Rhineland-Palatinate, Saarland",Never,0.57190,508,709,0.53546,0.60835
1997,Baden-Wuerttemberg,At least once per week,0.06631,149,1693,0.05445,0.07817
1997,Baden-Wuerttemberg,At least once per month,0.08048,126,1693,0.06752,0.09345
1997,Baden-Wuerttemberg,Seldom,0.13063,281,1693,0.11457,0.14669
1997,Baden-Wuerttemberg,Never,0.51529,1137,1693,0.49148,0.53910
1997,Bavaria,At least once per week,0.06244,135,1614,0.05063,0.07425
1997,Bavaria,At least once per month,0.07694,129,1614,0.06394,0.08995
1997,Bavaria,Seldom,0.09944,213,1614,0.08484,0.11405
1997,Bavaria,Never,0.57332,1137,1614,0.54919,0.59746
1997,Berlin,Seldom,0.08089,54,451,0.05570,0.10609
1997,Berlin,Never,0.64779,397,451,0.60365,0.69192
1997,Brandenburg,At least once per month,0.05607,41,575,0.03725,0.07489
1997,Brandenburg,Seldom,0.08957,60,575,0.06621,0.11294
1997,Brandenburg,Never,0.66975,474,575,0.63127,0.70822
1997,Mecklenburg-Western Pomerania,Seldom,0.08232,43,341,0.05310,0.11153
1997,Mecklenburg-Western Pomerania,Never,0.64765,298,341,0.59687,0.69843
1997,Saxony,At least once per week,0.04863,64,1074,0.03576,0.06150
1997,Saxony,At least once per month,0.04955,69,1074,0.03656,0.06253
1997,Saxony,Seldom,0.08036,114,1074,0.06410,0.09663
1997,Saxony,Never,0.64057,827,1074,0.61186,0.66928
1997,Saxony-Anhalt,At least once per week,0.04390,33,660,0.02826,0.05954
1997,Saxony-Anhalt,At least once per month,0.05375,39,660,0.03653,0.07097
1997,Saxony-Anhalt,Seldom,0.05709,65,660,0.03938,0.07481
1997,Saxony-Anhalt,Never,0.70433,523,660,0.66949,0.73917
1997,Thuringa,At least once per week,0.04602,35,658,0.02999,0.06204
1997,Thuringa,At least once per month,0.06574,57,658,0.04679,0.08469
1997,Thuringa,Seldom,0.07762,71,658,0.05716,0.09808
1997,Thuringa,Never,0.60976,495,658,0.57246,0.64706
1998,Schleswig-Holstein,Seldom,0.10486,50,290,0.06954,0.14019
1998,Schleswig-Holstein,Never,0.57438,240,290,0.51737,0.63139
1998,Hamburg,Never,0.73356,131,131,0.65756,0.80956
1998,Lower Saxony,At least once per week,0.07296,110,1186,0.05815,0.08777
1998,Lower Saxony,At least once per month,0.04937,71,1186,0.03703,0.06170
1998,Lower Saxony,Seldom,0.08522,118,1186,0.06932,0.10112
1998,Lower Saxony,Never,0.59544,887,1186,0.56749,0.62338
1998,Bremen,Never,0.71833,75,75,0.61584,0.82082
1998,North Rhine-Westphalia,At least once per week,0.05566,183,2809,0.04718,0.06414
1998,North Rhine-Westphalia,At least once per month,0.05302,173,2809,0.04473,0.06131
1998,North Rhine-Westphalia,Seldom,0.08210,261,2809,0.07195,0.09226
1998,North Rhine-Westphalia,Never,0.61821,2192,2809,0.60024,0.63618
