year,age_gr,pgisced97,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,46-65 y.,Lower Secondary Level,At least once per month,0.03944,37,977,0.02723,0.05166
1985,46-65 y.,Lower Secondary Level,Seldom,0.06252,60,977,0.04733,0.07771
1985,46-65 y.,Lower Secondary Level,Never,0.82836,841,977,0.80470,0.85202
1985,46-65 y.,Upper Secondary Level,At least once per week,0.09544,133,1449,0.08030,0.11057
1985,46-65 y.,Upper Secondary Level,At least once per month,0.07779,107,1449,0.06399,0.09159
1985,46-65 y.,Upper Secondary Level,Seldom,0.08864,126,1449,0.07400,0.10328
1985,46-65 y.,Upper Secondary Level,Never,0.72023,1083,1449,0.69711,0.74335
1985,46-65 y.,Post-secondary Non-tertiary Level,Never,0.72918,45,45,0.59788,0.86049
1985,46-65 y.,First Stage of Tertiary Education,At least once per week,0.20854,40,162,0.14578,0.27130
1985,46-65 y.,First Stage of Tertiary Education,Never,0.62537,122,162,0.55061,0.70014
1985,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.15204,34,159,0.09605,0.20803
1985,46-65 y.,Second Stage of Tertiary Education,Never,0.57450,125,159,0.49741,0.65160
1985,66 and older,Lower Secondary Level,Never,0.89836,380,380,0.86794,0.92878
1985,66 and older,Upper Secondary Level,Never,0.85771,438,438,0.82496,0.89047
1985,66 and older,First Stage of Tertiary Education,Never,0.83651,65,65,0.74591,0.92712
1985,66 and older,Second Stage of Tertiary Education,Never,0.78609,43,43,0.66208,0.91011
1986,17-29 y.,Pre-primary Level,Never,0.81739,149,149,0.75515,0.87964
1986,17-29 y.,Primary Level,Never,0.88993,142,142,0.83827,0.94159
1986,17-29 y.,Lower Secondary Level,At least once per week,0.09215,66,908,0.07333,0.11098
1986,17-29 y.,Lower Secondary Level,Seldom,0.09407,78,908,0.07507,0.11307
1986,17-29 y.,Lower Secondary Level,Never,0.76291,764,908,0.73524,0.79059
1986,17-29 y.,Upper Secondary Level,At least once per week,0.09874,124,1387,0.08304,0.11445
1986,17-29 y.,Upper Secondary Level,At least once per month,0.05050,73,1387,0.03897,0.06203
1986,17-29 y.,Upper Secondary Level,Seldom,0.10858,145,1387,0.09220,0.12496
1986,17-29 y.,Upper Secondary Level,Never,0.73610,1045,1387,0.71290,0.75931
1986,17-29 y.,Post-secondary Non-tertiary Level,Never,0.71764,81,81,0.61900,0.81628
1986,17-29 y.,First Stage of Tertiary Education,Never,0.72988,73,73,0.62732,0.83245
1986,17-29 y.,Second Stage of Tertiary Education,Never,0.68355,68,68,0.57219,0.79492
1986,30-45 y.,Primary Level,Never,0.95229,263,263,0.92648,0.97810
1986,30-45 y.,Lower Secondary Level,Seldom,0.07543,40,564,0.05362,0.09725
1986,30-45 y.,Lower Secondary Level,Never,0.81149,524,564,0.77918,0.84380
1986,30-45 y.,Upper Secondary Level,At least once per week,0.09466,147,1642,0.08049,0.10882
1986,30-45 y.,Upper Secondary Level,At least once per month,0.09197,138,1642,0.07799,0.10595
1986,30-45 y.,Upper Secondary Level,Seldom,0.07950,119,1642,0.06641,0.09259
1986,30-45 y.,Upper Secondary Level,Never,0.72149,1238,1642,0.69981,0.74318
1986,30-45 y.,Post-secondary Non-tertiary Level,Never,0.70719,70,70,0.59982,0.81456
1986,30-45 y.,First Stage of Tertiary Education,Never,0.68470,145,145,0.60881,0.76059
1986,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.10847,42,374,0.07691,0.14003
1986,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.10095,43,374,0.07038,0.13153
1986,30-45 y.,Second Stage of Tertiary Education,Seldom,0.11734,42,374,0.08468,0.15000
1986,30-45 y.,Second Stage of Tertiary Education,Never,0.66592,247,374,0.61805,0.71378
1986,46-65 y.,Primary Level,Never,0.94887,300,300,0.92390,0.97384
1986,46-65 y.,Lower Secondary Level,At least once per week,0.04275,33,935,0.02978,0.05572
1986,46-65 y.,Lower Secondary Level,At least once per month,0.05972,47,935,0.04452,0.07492
1986,46-65 y.,Lower Secondary Level,Seldom,0.05698,51,935,0.04212,0.07185
1986,46-65 y.,Lower Secondary Level,Never,0.82333,804,935,0.79887,0.84779
1986,46-65 y.,Upper Secondary Level,At least once per week,0.09199,126,1439,0.07705,0.10693
1986,46-65 y.,Upper Secondary Level,At least once per month,0.08373,117,1439,0.06942,0.09805
1986,46-65 y.,Upper Secondary Level,Seldom,0.06998,97,1439,0.05679,0.08316
1986,46-65 y.,Upper Secondary Level,Never,0.73484,1099,1439,0.71203,0.75766
1986,46-65 y.,Post-secondary Non-tertiary Level,Never,0.76638,40,40,0.63358,0.89918
1986,46-65 y.,First Stage of Tertiary Education,Never,0.63446,120,120,0.54793,0.72099
1986,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.16084,37,178,0.10671,0.21496
1986,46-65 y.,Second Stage of Tertiary Education,Never,0.61719,141,178,0.54558,0.68880
1986,66 and older,Lower Secondary Level,Never,0.89046,349,349,0.85765,0.92328
1986,66 and older,Upper Secondary Level,Never,0.85655,403,403,0.82228,0.89081
1986,66 and older,First Stage of Tertiary Education,Never,0.84908,62,62,0.75924,0.93891
1986,66 and older,Second Stage of Tertiary Education,Never,0.76110,39,39,0.62552,0.89668
1988,17-29 y.,Pre-primary Level,Never,0.74438,119,119,0.66567,0.82308
1988,17-29 y.,Primary Level,Never,0.88697,118,118,0.82960,0.94435
1988,17-29 y.,Lower Secondary Level,At least once per week,0.09105,73,910,0.07234,0.10975
1988,17-29 y.,Lower Secondary Level,At least once per month,0.03681,31,910,0.02457,0.04906
1988,17-29 y.,Lower Secondary Level,Seldom,0.08331,59,910,0.06534,0.10127
1988,17-29 y.,Lower Secondary Level,Never,0.77947,747,910,0.75252,0.80643
1988,17-29 y.,Upper Secondary Level,At least once per week,0.10169,119,1304,0.08528,0.11811
1988,17-29 y.,Upper Secondary Level,At least once per month,0.04914,64,1304,0.03740,0.06088
1988,17-29 y.,Upper Secondary Level,Seldom,0.11669,143,1304,0.09926,0.13412
1988,17-29 y.,Upper Secondary Level,Never,0.72827,978,1304,0.70412,0.75243
1988,17-29 y.,Post-secondary Non-tertiary Level,Never,0.69732,74,74,0.59193,0.80271
1988,17-29 y.,First Stage of Tertiary Education,Never,0.79692,63,63,0.69678,0.89706
1988,17-29 y.,Second Stage of Tertiary Education,Never,0.67038,52,52,0.54136,0.79939
1988,30-45 y.,Primary Level,Never,0.93140,221,221,0.89800,0.96480
1988,30-45 y.,Lower Secondary Level,Seldom,0.08331,37,479,0.05853,0.10808
1988,30-45 y.,Lower Secondary Level,Never,0.78466,442,479,0.74781,0.82152
1988,30-45 y.,Upper Secondary Level,At least once per week,0.09517,132,1484,0.08023,0.11010
1988,30-45 y.,Upper Secondary Level,At least once per month,0.08296,120,1484,0.06892,0.09699
1988,30-45 y.,Upper Secondary Level,Seldom,0.10111,148,1484,0.08577,0.11645
1988,30-45 y.,Upper Secondary Level,Never,0.70668,1084,1484,0.68351,0.72985
1988,30-45 y.,Post-secondary Non-tertiary Level,Never,0.76610,71,71,0.66693,0.86526
1988,30-45 y.,First Stage of Tertiary Education,At least once per month,0.14176,32,188,0.09176,0.19175
1988,30-45 y.,First Stage of Tertiary Education,Seldom,0.16513,34,188,0.11191,0.21835
1988,30-45 y.,First Stage of Tertiary Education,Never,0.58087,122,188,0.51015,0.65160
1988,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.14190,47,341,0.10481,0.17899
1988,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.10174,36,341,0.06960,0.13387
1988,30-45 y.,Second Stage of Tertiary Education,Seldom,0.13925,44,341,0.10245,0.17605
1988,30-45 y.,Second Stage of Tertiary Education,Never,0.61249,214,341,0.56070,0.66428
1988,46-65 y.,Primary Level,Never,0.92443,292,292,0.89406,0.95480
1988,46-65 y.,Lower Secondary Level,At least once per week,0.05776,43,875,0.04229,0.07322
1988,46-65 y.,Lower Secondary Level,At least once per month,0.06555,47,875,0.04915,0.08196
1988,46-65 y.,Lower Secondary Level,Seldom,0.07528,60,875,0.05779,0.09277
1988,46-65 y.,Lower Secondary Level,Never,0.78637,725,875,0.75920,0.81354
1988,46-65 y.,Upper Secondary Level,At least once per week,0.10043,141,1406,0.08471,0.11615
1988,46-65 y.,Upper Secondary Level,At least once per month,0.09286,126,1406,0.07769,0.10804
1988,46-65 y.,Upper Secondary Level,Seldom,0.09671,128,1406,0.08126,0.11217
1988,46-65 y.,Upper Secondary Level,Never,0.69104,1011,1406,0.66688,0.71520
1988,46-65 y.,Post-secondary Non-tertiary Level,Never,0.79959,42,42,0.67706,0.92213
1988,46-65 y.,First Stage of Tertiary Education,At least once per week,0.17286,31,141,0.11023,0.23550
1988,46-65 y.,First Stage of Tertiary Education,Never,0.59446,110,141,0.51312,0.67579
1988,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.16109,35,195,0.10936,0.21282
1988,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.13015,31,195,0.08281,0.17750
1988,46-65 y.,Second Stage of Tertiary Education,Never,0.56362,129,195,0.49384,0.63341
1988,66 and older,Lower Secondary Level,Never,0.88421,333,333,0.84980,0.91863
1988,66 and older,Upper Secondary Level,Never,0.83455,413,413,0.79867,0.87043
1988,66 and older,First Stage of Tertiary Education,Never,0.76207,52,52,0.64520,0.87894
1988,66 and older,Second Stage of Tertiary Education,Never,0.75479,41,41,0.62147,0.88812
1990,17-29 y.,Pre-primary Level,Never,0.72938,152,152,0.65852,0.80025
1990,17-29 y.,Primary Level,Never,0.85039,107,107,0.78248,0.91829
1990,17-29 y.,Lower Secondary Level,At least once per week,0.09158,67,944,0.07317,0.10999
1990,17-29 y.,Lower Secondary Level,Seldom,0.10267,89,944,0.08330,0.12204
1990,17-29 y.,Lower Secondary Level,Never,0.76381,788,944,0.73670,0.79092
1990,17-29 y.,Upper Secondary Level,At least once per week,0.07370,120,1949,0.06210,0.08530
1990,17-29 y.,Upper Secondary Level,At least once per month,0.06019,109,1949,0.04963,0.07075
1990,17-29 y.,Upper Secondary Level,Seldom,0.11876,213,1949,0.10439,0.13312
1990,17-29 y.,Upper Secondary Level,Never,0.73906,1507,1949,0.71956,0.75856
1990,17-29 y.,Post-secondary Non-tertiary Level,Never,0.68983,119,119,0.60637,0.77329
1990,17-29 y.,First Stage of Tertiary Education,Never,0.67484,70,70,0.56431,0.78537
1990,17-29 y.,Second Stage of Tertiary Education,Seldom,0.16390,35,198,0.11220,0.21559
1990,17-29 y.,Second Stage of Tertiary Education,Never,0.66780,163,198,0.60202,0.73357
1990,30-45 y.,Primary Level,Never,0.87623,182,182,0.82825,0.92421
1990,30-45 y.,Lower Secondary Level,Seldom,0.09038,43,472,0.06449,0.11628
1990,30-45 y.,Lower Secondary Level,Never,0.76162,429,472,0.72313,0.80010
1990,30-45 y.,Upper Secondary Level,At least once per week,0.08451,171,2258,0.07304,0.09599
1990,30-45 y.,Upper Secondary Level,At least once per month,0.08506,202,2258,0.07355,0.09657
1990,30-45 y.,Upper Secondary Level,Seldom,0.14516,307,2258,0.13063,0.15969
1990,30-45 y.,Upper Secondary Level,Never,0.67967,1578,2258,0.66042,0.69892
1990,30-45 y.,Post-secondary Non-tertiary Level,Never,0.71506,85,85,0.61853,0.81159
1990,30-45 y.,First Stage of Tertiary Education,At least once per week,0.11080,33,300,0.07522,0.14638
1990,30-45 y.,First Stage of Tertiary Education,At least once per month,0.13224,47,300,0.09384,0.17063
1990,30-45 y.,First Stage of Tertiary Education,Seldom,0.14736,35,300,0.10718,0.18754
1990,30-45 y.,First Stage of Tertiary Education,Never,0.60858,185,300,0.55326,0.66390
1990,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.11342,94,806,0.09152,0.13533
1990,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.12775,129,806,0.10469,0.15081
1990,30-45 y.,Second Stage of Tertiary Education,Seldom,0.18260,144,806,0.15591,0.20929
1990,30-45 y.,Second Stage of Tertiary Education,Never,0.56938,439,806,0.53517,0.60359
1990,46-65 y.,Primary Level,Never,0.95176,284,284,0.92680,0.97673
1990,46-65 y.,Lower Secondary Level,At least once per week,0.05218,41,947,0.03801,0.06635
1990,46-65 y.,Lower Secondary Level,At least once per month,0.04928,44,947,0.03549,0.06308
1990,46-65 y.,Lower Secondary Level,Seldom,0.09719,80,947,0.07831,0.11607
1990,46-65 y.,Lower Secondary Level,Never,0.79207,782,947,0.76621,0.81793
1990,46-65 y.,Upper Secondary Level,At least once per week,0.09907,181,2092,0.08627,0.11188
1990,46-65 y.,Upper Secondary Level,At least once per month,0.09560,201,2092,0.08300,0.10821
1990,46-65 y.,Upper Secondary Level,Seldom,0.11424,228,2092,0.10061,0.12788
1990,46-65 y.,Upper Secondary Level,Never,0.68292,1482,2092,0.66298,0.70287
1990,46-65 y.,Post-secondary Non-tertiary Level,Never,0.83399,48,48,0.72762,0.94037
1990,46-65 y.,First Stage of Tertiary Education,At least once per week,0.13286,35,264,0.09184,0.17388
1990,46-65 y.,First Stage of Tertiary Education,At least once per month,0.11984,40,264,0.08059,0.15909
1990,46-65 y.,First Stage of Tertiary Education,Seldom,0.19634,52,264,0.14833,0.24435
1990,46-65 y.,First Stage of Tertiary Education,Never,0.54737,137,264,0.48721,0.60753
1990,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.13989,74,527,0.11025,0.16954
1990,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.18384,111,527,0.15074,0.21694
1990,46-65 y.,Second Stage of Tertiary Education,Seldom,0.17218,91,527,0.13992,0.20444
1990,46-65 y.,Second Stage of Tertiary Education,Never,0.48436,251,527,0.44165,0.52707
1990,66 and older,Lower Secondary Level,Never,0.88970,454,454,0.86085,0.91854
1990,66 and older,Upper Secondary Level,At least once per week,0.05543,41,682,0.03824,0.07262
1990,66 and older,Upper Secondary Level,At least once per month,0.04783,38,682,0.03180,0.06386
1990,66 and older,Upper Secondary Level,Seldom,0.05314,41,682,0.03630,0.06999
1990,66 and older,Upper Secondary Level,Never,0.82977,562,682,0.80155,0.85800
1990,66 and older,First Stage of Tertiary Education,Never,0.82417,82,82,0.74127,0.90707
1990,66 and older,Second Stage of Tertiary Education,Never,0.70020,74,74,0.59510,0.80531
1992,17-29 y.,Pre-primary Level,Never,0.76584,145,145,0.69667,0.83500
1992,17-29 y.,Primary Level,Never,0.88199,115,115,0.82276,0.94121
1992,17-29 y.,Lower Secondary Level,At least once per week,0.07874,48,899,0.06112,0.09636
1992,17-29 y.,Lower Secondary Level,Seldom,0.08820,77,899,0.06965,0.10675
1992,17-29 y.,Lower Secondary Level,Never,0.80110,774,899,0.77499,0.82721
1992,17-29 y.,Upper Secondary Level,At least once per week,0.05665,96,1752,0.04582,0.06748
1992,17-29 y.,Upper Secondary Level,At least once per month,0.04893,79,1752,0.03882,0.05903
1992,17-29 y.,Upper Secondary Level,Seldom,0.13092,217,1752,0.11512,0.14672
1992,17-29 y.,Upper Secondary Level,Never,0.75906,1360,1752,0.73903,0.77910
1992,17-29 y.,Post-secondary Non-tertiary Level,Never,0.77057,127,127,0.69715,0.84399
1992,17-29 y.,First Stage of Tertiary Education,Never,0.69795,71,71,0.59039,0.80551
1992,17-29 y.,Second Stage of Tertiary Education,Never,0.78505,135,135,0.71550,0.85460
1992,30-45 y.,Primary Level,Never,0.91950,177,177,0.87931,0.95970
1992,30-45 y.,Lower Secondary Level,Seldom,0.10686,43,441,0.07799,0.13572
1992,30-45 y.,Lower Secondary Level,Never,0.79505,398,441,0.75733,0.83277
1992,30-45 y.,Upper Secondary Level,At least once per week,0.07168,143,2243,0.06100,0.08236
1992,30-45 y.,Upper Secondary Level,At least once per month,0.05926,132,2243,0.04949,0.06903
1992,30-45 y.,Upper Secondary Level,Seldom,0.13539,278,2243,0.12123,0.14955
1992,30-45 y.,Upper Secondary Level,Never,0.72380,1690,2243,0.70529,0.74230
1992,30-45 y.,Post-secondary Non-tertiary Level,Never,0.75002,99,99,0.66429,0.83575
1992,30-45 y.,First Stage of Tertiary Education,Seldom,0.15866,46,255,0.11373,0.20359
1992,30-45 y.,First Stage of Tertiary Education,Never,0.67514,209,255,0.61755,0.73274
1992,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.07101,57,822,0.05344,0.08858
1992,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.07692,68,822,0.05869,0.09515
1992,30-45 y.,Second Stage of Tertiary Education,Seldom,0.17342,128,822,0.14752,0.19932
1992,30-45 y.,Second Stage of Tertiary Education,Never,0.67204,569,822,0.63993,0.70416
1992,46-65 y.,Primary Level,Never,0.92943,261,261,0.89830,0.96056
1992,46-65 y.,Lower Secondary Level,At least once per month,0.05304,45,839,0.03787,0.06822
1992,46-65 y.,Lower Secondary Level,Seldom,0.08544,66,839,0.06651,0.10436
1992,46-65 y.,Lower Secondary Level,Never,0.79726,728,839,0.77004,0.82448
1992,46-65 y.,Upper Secondary Level,At least once per week,0.07349,133,1938,0.06187,0.08511
1992,46-65 y.,Upper Secondary Level,At least once per month,0.08363,143,1938,0.07130,0.09596
1992,46-65 y.,Upper Secondary Level,Seldom,0.09835,189,1938,0.08509,0.11161
1992,46-65 y.,Upper Secondary Level,Never,0.71739,1473,1938,0.69734,0.73745
1992,46-65 y.,Post-secondary Non-tertiary Level,Never,0.76450,46,46,0.64053,0.88848
1992,46-65 y.,First Stage of Tertiary Education,At least once per week,0.15052,33,251,0.10619,0.19485
1992,46-65 y.,First Stage of Tertiary Education,At least once per month,0.10415,32,251,0.06628,0.14201
1992,46-65 y.,First Stage of Tertiary Education,Seldom,0.14088,41,251,0.09775,0.18401
1992,46-65 y.,First Stage of Tertiary Education,Never,0.57141,145,251,0.51007,0.63276
1992,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.10599,55,543,0.08007,0.13190
1992,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.12976,77,543,0.10147,0.15805
1992,46-65 y.,Second Stage of Tertiary Education,Seldom,0.16011,88,543,0.12924,0.19098
1992,46-65 y.,Second Stage of Tertiary Education,Never,0.59372,323,543,0.55237,0.63507
1992,66 and older,Lower Secondary Level,Never,0.87592,427,427,0.84461,0.90723
1992,66 and older,Upper Secondary Level,At least once per week,0.05770,40,693,0.04033,0.07508
1992,66 and older,Upper Secondary Level,At least once per month,0.04840,35,693,0.03241,0.06439
1992,66 and older,Upper Secondary Level,Seldom,0.05128,38,693,0.03485,0.06772
1992,66 and older,Upper Secondary Level,Never,0.79545,580,693,0.76539,0.82550
1992,66 and older,First Stage of Tertiary Education,Never,0.86314,80,80,0.78734,0.93893
1992,66 and older,Second Stage of Tertiary Education,Never,0.68228,73,73,0.57473,0.78982
1994,17-29 y.,Pre-primary Level,Seldom,0.19938,32,205,0.14455,0.25421
1994,17-29 y.,Pre-primary Level,Never,0.65645,173,205,0.59129,0.72162
1994,17-29 y.,Primary Level,Never,0.92011,95,95,0.86530,0.97492
1994,17-29 y.,Lower Secondary Level,At least once per week,0.05699,36,764,0.04054,0.07344
1994,17-29 y.,Lower Secondary Level,At least once per month,0.04133,32,764,0.02720,0.05545
1994,17-29 y.,Lower Secondary Level,Seldom,0.11496,70,764,0.09232,0.13759
1994,17-29 y.,Lower Secondary Level,Never,0.77720,626,764,0.74767,0.80673
1994,17-29 y.,Upper Secondary Level,At least once per week,0.07270,103,1644,0.06014,0.08525
1994,17-29 y.,Upper Secondary Level,At least once per month,0.05084,75,1644,0.04022,0.06146
1994,17-29 y.,Upper Secondary Level,Seldom,0.12752,202,1644,0.11139,0.14365
1994,17-29 y.,Upper Secondary Level,Never,0.74112,1264,1644,0.71994,0.76230
1994,17-29 y.,Post-secondary Non-tertiary Level,Never,0.67699,121,121,0.59332,0.76066
1994,17-29 y.,First Stage of Tertiary Education,Never,0.68853,70,70,0.57926,0.79780
1994,17-29 y.,Second Stage of Tertiary Education,Never,0.79231,124,124,0.72062,0.86400
1994,30-45 y.,Primary Level,Never,0.92925,142,142,0.88693,0.97157
1994,30-45 y.,Lower Secondary Level,Seldom,0.07125,31,401,0.04604,0.09646
1994,30-45 y.,Lower Secondary Level,Never,0.81799,370,401,0.78017,0.85580
1994,30-45 y.,Upper Secondary Level,At least once per week,0.06828,134,2215,0.05778,0.07879
1994,30-45 y.,Upper Secondary Level,At least once per month,0.07155,152,2215,0.06081,0.08228
1994,30-45 y.,Upper Secondary Level,Seldom,0.12465,266,2215,0.11089,0.13841
1994,30-45 y.,Upper Secondary Level,Never,0.73094,1663,2215,0.71247,0.74942
1994,30-45 y.,Post-secondary Non-tertiary Level,Never,0.73052,112,112,0.64798,0.81306
1994,30-45 y.,First Stage of Tertiary Education,At least once per week,0.09570,32,280,0.06118,0.13022
1994,30-45 y.,First Stage of Tertiary Education,Seldom,0.18296,47,280,0.13759,0.22833
1994,30-45 y.,First Stage of Tertiary Education,Never,0.65253,201,280,0.59666,0.70841
1994,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.06972,56,809,0.05216,0.08728
1994,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.07931,72,809,0.06068,0.09794
1994,30-45 y.,Second Stage of Tertiary Education,Seldom,0.17926,149,809,0.15281,0.20571
1994,30-45 y.,Second Stage of Tertiary Education,Never,0.66611,532,809,0.63360,0.69863
1994,46-65 y.,Primary Level,Never,0.87509,234,234,0.83264,0.91754
1994,46-65 y.,Lower Secondary Level,At least once per week,0.04590,32,798,0.03137,0.06043
1994,46-65 y.,Lower Secondary Level,At least once per month,0.04156,31,798,0.02771,0.05542
1994,46-65 y.,Lower Secondary Level,Seldom,0.08942,73,798,0.06961,0.10923
1994,46-65 y.,Lower Secondary Level,Never,0.80009,662,798,0.77232,0.82785
1994,46-65 y.,Upper Secondary Level,At least once per week,0.08724,141,1925,0.07463,0.09985
1994,46-65 y.,Upper Secondary Level,At least once per month,0.07666,136,1925,0.06477,0.08855
1994,46-65 y.,Upper Secondary Level,Seldom,0.10372,192,1925,0.09009,0.11734
1994,46-65 y.,Upper Secondary Level,Never,0.72054,1456,1925,0.70049,0.74060
1994,46-65 y.,Post-secondary Non-tertiary Level,Never,0.73023,34,34,0.57879,0.88166
1994,46-65 y.,First Stage of Tertiary Education,Seldom,0.13583,38,195,0.08762,0.18404
1994,46-65 y.,First Stage of Tertiary Education,Never,0.64159,157,195,0.57411,0.70907
1994,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.09942,49,542,0.07420,0.12463
1994,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.11470,70,542,0.08784,0.14155
1994,46-65 y.,Second Stage of Tertiary Education,Seldom,0.17363,89,542,0.14171,0.20555
1994,46-65 y.,Second Stage of Tertiary Education,Never,0.59773,334,542,0.55641,0.63905
1994,66 and older,Lower Secondary Level,Never,0.86462,411,411,0.83151,0.89774
1994,66 and older,Upper Secondary Level,At least once per week,0.04929,38,730,0.03358,0.06501
1994,66 and older,Upper Secondary Level,At least once per month,0.07271,49,730,0.05386,0.09156
1994,66 and older,Upper Secondary Level,Seldom,0.06099,48,730,0.04361,0.07836
1994,66 and older,Upper Secondary Level,Never,0.79390,595,730,0.76454,0.82326
1994,66 and older,First Stage of Tertiary Education,Never,0.77235,69,69,0.67269,0.87202
1994,66 and older,Second Stage of Tertiary Education,Never,0.67961,88,88,0.58156,0.77766
1995,17-29 y.,Pre-primary Level,At least once per week,0.12328,32,258,0.08309,0.16348
1995,17-29 y.,Pre-primary Level,Never,0.75627,226,258,0.70377,0.80876
1995,17-29 y.,Primary Level,Never,0.88465,72,72,0.81035,0.95896
1995,17-29 y.,Lower Secondary Level,Seldom,0.07208,42,696,0.05286,0.09131
1995,17-29 y.,Lower Secondary Level,Never,0.82007,654,696,0.79151,0.84862
1995,17-29 y.,Upper Secondary Level,At least once per week,0.07663,106,1606,0.06362,0.08965
1995,17-29 y.,Upper Secondary Level,At least once per month,0.04681,67,1606,0.03647,0.05714
1995,17-29 y.,Upper Secondary Level,Seldom,0.10359,150,1606,0.08868,0.11849
1995,17-29 y.,Upper Secondary Level,Never,0.76796,1283,1606,0.74731,0.78862
1995,17-29 y.,Post-secondary Non-tertiary Level,Never,0.74496,133,133,0.67060,0.81932
1995,17-29 y.,First Stage of Tertiary Education,Never,0.77317,79,79,0.68023,0.86610
1995,17-29 y.,Second Stage of Tertiary Education,Never,0.78696,136,136,0.71789,0.85603
1995,30-45 y.,Primary Level,Never,0.88036,133,133,0.82499,0.93572
1995,30-45 y.,Lower Secondary Level,Seldom,0.08057,33,427,0.05472,0.10641
1995,30-45 y.,Lower Secondary Level,Never,0.83118,394,427,0.79560,0.86675
1995,30-45 y.,Upper Secondary Level,At least once per week,0.09118,193,2371,0.07959,0.10277
1995,30-45 y.,Upper Secondary Level,At least once per month,0.04844,113,2371,0.03980,0.05709
1995,30-45 y.,Upper Secondary Level,Seldom,0.08970,192,2371,0.07819,0.10120
1995,30-45 y.,Upper Secondary Level,Never,0.76381,1873,2371,0.74671,0.78091
