year,age_gr,migback,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,17-29 y.,No migration background,Seldom,0.10708,225,2116,0.09390,0.12026
1986,17-29 y.,No migration background,Never,0.74452,1598,2116,0.72594,0.76311
1986,17-29 y.,Direct migration background,At least once per week,0.06275,39,764,0.04555,0.07996
1986,17-29 y.,Direct migration background,Seldom,0.06217,49,764,0.04504,0.07931
1986,17-29 y.,Direct migration background,Never,0.80969,676,764,0.78183,0.83754
1986,17-29 y.,Indirect migration background,Never,0.85796,100,100,0.78919,0.92672
1986,30-45 y.,No migration background,At least once per week,0.09418,198,2128,0.08176,0.10659
1986,30-45 y.,No migration background,At least once per month,0.09286,205,2128,0.08053,0.10520
1986,30-45 y.,No migration background,Seldom,0.09277,201,2128,0.08044,0.10510
1986,30-45 y.,No migration background,Never,0.70785,1524,2128,0.68852,0.72717
1986,30-45 y.,Direct migration background,At least once per week,0.04952,46,1062,0.03646,0.06257
1986,30-45 y.,Direct migration background,Seldom,0.05068,43,1062,0.03748,0.06388
1986,30-45 y.,Direct migration background,Never,0.86305,973,1062,0.84237,0.88374
1986,46-65 y.,No migration background,At least once per week,0.08770,207,2295,0.07613,0.09928
1986,46-65 y.,No migration background,At least once per month,0.08218,195,2295,0.07094,0.09342
1986,46-65 y.,No migration background,Seldom,0.07250,178,2295,0.06189,0.08311
1986,46-65 y.,No migration background,Never,0.73513,1715,2295,0.71707,0.75319
1986,46-65 y.,Direct migration background,Never,0.87883,802,802,0.85623,0.90143
1986,66 and older,No migration background,At least once per week,0.04609,48,959,0.03282,0.05937
1986,66 and older,No migration background,At least once per month,0.03666,37,959,0.02476,0.04856
1986,66 and older,No migration background,Seldom,0.03469,36,959,0.02310,0.04628
1986,66 and older,No migration background,Never,0.86401,838,959,0.84231,0.88572
1986,66 and older,Direct migration background,Never,0.88623,45,45,0.79240,0.98005
1988,17-29 y.,No migration background,At least once per week,0.10659,199,1901,0.09272,0.12047
1988,17-29 y.,No migration background,At least once per month,0.04488,90,1901,0.03557,0.05419
1988,17-29 y.,No migration background,Seldom,0.10904,207,1901,0.09503,0.12306
1988,17-29 y.,No migration background,Never,0.73232,1405,1901,0.71242,0.75223
1988,17-29 y.,Direct migration background,At least once per week,0.05550,40,746,0.03906,0.07194
1988,17-29 y.,Direct migration background,Seldom,0.06720,41,746,0.04922,0.08518
1988,17-29 y.,Direct migration background,Never,0.85269,665,746,0.82724,0.87814
1988,17-29 y.,Indirect migration background,Never,0.83473,158,158,0.77662,0.89283
1988,30-45 y.,No migration background,At least once per week,0.10135,205,1985,0.08807,0.11463
1988,30-45 y.,No migration background,At least once per month,0.09410,198,1985,0.08125,0.10695
1988,30-45 y.,No migration background,Seldom,0.11165,227,1985,0.09779,0.12551
1988,30-45 y.,No migration background,Never,0.68340,1355,1985,0.66293,0.70387
1988,30-45 y.,Direct migration background,At least once per week,0.06128,36,898,0.04558,0.07698
1988,30-45 y.,Direct migration background,Seldom,0.07346,50,898,0.05639,0.09054
1988,30-45 y.,Direct migration background,Never,0.82266,812,898,0.79766,0.84766
1988,46-65 y.,No migration background,At least once per week,0.10160,225,2162,0.08886,0.11434
1988,46-65 y.,No migration background,At least once per month,0.08985,202,2162,0.07780,0.10191
1988,46-65 y.,No migration background,Seldom,0.10161,222,2162,0.08888,0.11435
1988,46-65 y.,No migration background,Never,0.68985,1513,2162,0.67035,0.70935
1988,46-65 y.,Direct migration background,At least once per week,0.05495,36,842,0.03954,0.07035
1988,46-65 y.,Direct migration background,Never,0.84445,806,842,0.81995,0.86894
1988,66 and older,No migration background,At least once per week,0.05097,51,948,0.03696,0.06498
1988,66 and older,No migration background,At least once per month,0.03516,40,948,0.02343,0.04689
1988,66 and older,No migration background,Seldom,0.04451,44,948,0.03137,0.05764
1988,66 and older,No migration background,Never,0.84469,813,948,0.82162,0.86776
1988,66 and older,Direct migration background,Never,0.79607,52,52,0.68548,0.90665
1990,17-29 y.,No migration background,At least once per week,0.07978,206,2854,0.06983,0.08972
1990,17-29 y.,No migration background,At least once per month,0.06224,172,2854,0.05337,0.07110
1990,17-29 y.,No migration background,Seldom,0.12135,343,2854,0.10937,0.13334
1990,17-29 y.,No migration background,Never,0.72684,2133,2854,0.71049,0.74319
1990,17-29 y.,Direct migration background,Seldom,0.09839,40,656,0.07558,0.12120
1990,17-29 y.,Direct migration background,Never,0.80340,616,656,0.77296,0.83383
1990,17-29 y.,Indirect migration background,Never,0.86413,231,231,0.81985,0.90842
1990,30-45 y.,No migration background,At least once per week,0.09310,310,3376,0.08330,0.10291
1990,30-45 y.,No migration background,At least once per month,0.09845,386,3376,0.08840,0.10850
1990,30-45 y.,No migration background,Seldom,0.15042,486,3376,0.13836,0.16248
1990,30-45 y.,No migration background,Never,0.65330,2194,3376,0.63724,0.66936
1990,30-45 y.,Direct migration background,At least once per week,0.05387,31,866,0.03882,0.06891
1990,30-45 y.,Direct migration background,At least once per month,0.04580,36,866,0.03187,0.05973
1990,30-45 y.,Direct migration background,Seldom,0.10457,77,866,0.08418,0.12496
1990,30-45 y.,Direct migration background,Never,0.78591,722,866,0.75857,0.81325
1990,46-65 y.,No migration background,At least once per week,0.09817,302,3221,0.08789,0.10845
1990,46-65 y.,No migration background,At least once per month,0.10007,367,3221,0.08970,0.11043
1990,46-65 y.,No migration background,Seldom,0.12709,411,3221,0.11558,0.13859
1990,46-65 y.,No migration background,Never,0.66567,2141,3221,0.64938,0.68197
1990,46-65 y.,Direct migration background,At least once per week,0.04753,33,979,0.03420,0.06087
1990,46-65 y.,Direct migration background,At least once per month,0.04945,31,979,0.03586,0.06304
1990,46-65 y.,Direct migration background,Seldom,0.07535,58,979,0.05881,0.09189
1990,46-65 y.,Direct migration background,Never,0.81445,857,979,0.79008,0.83881
1990,66 and older,No migration background,At least once per week,0.04548,66,1330,0.03428,0.05668
1990,66 and older,No migration background,At least once per month,0.04822,71,1330,0.03670,0.05974
1990,66 and older,No migration background,Seldom,0.04811,72,1330,0.03660,0.05961
1990,66 and older,No migration background,Never,0.84442,1121,1330,0.82494,0.86391
1990,66 and older,Direct migration background,Never,0.79990,86,86,0.71485,0.88496
1992,17-29 y.,No migration background,At least once per week,0.06459,153,2559,0.05506,0.07412
1992,17-29 y.,No migration background,At least once per month,0.04762,120,2559,0.03937,0.05587
1992,17-29 y.,No migration background,Seldom,0.12482,309,2559,0.11201,0.13763
1992,17-29 y.,No migration background,Never,0.75818,1977,2559,0.74158,0.77477
1992,17-29 y.,Direct migration background,Seldom,0.06245,42,582,0.04277,0.08212
1992,17-29 y.,Direct migration background,Never,0.86085,540,582,0.83271,0.88899
1992,17-29 y.,Indirect migration background,Seldom,0.07633,35,343,0.04819,0.10447
1992,17-29 y.,Indirect migration background,Never,0.83651,308,343,0.79732,0.87571
1992,30-45 y.,No migration background,At least once per week,0.07247,232,3419,0.06378,0.08117
1992,30-45 y.,No migration background,At least once per month,0.06417,230,3419,0.05595,0.07238
1992,30-45 y.,No migration background,Seldom,0.14369,455,3419,0.13193,0.15545
1992,30-45 y.,No migration background,Never,0.71317,2502,3419,0.69801,0.72834
1992,30-45 y.,Direct migration background,At least once per week,0.03417,32,748,0.02114,0.04719
1992,30-45 y.,Direct migration background,Seldom,0.08949,58,748,0.06902,0.10996
1992,30-45 y.,Direct migration background,Never,0.80649,658,748,0.77816,0.83482
1992,46-65 y.,No migration background,At least once per week,0.08018,231,2975,0.07042,0.08994
1992,46-65 y.,No migration background,At least once per month,0.08694,268,2975,0.07682,0.09707
1992,46-65 y.,No migration background,Seldom,0.10756,337,2975,0.09642,0.11869
1992,46-65 y.,No migration background,Never,0.70099,2139,2975,0.68454,0.71745
1992,46-65 y.,Direct migration background,At least once per month,0.05140,34,947,0.03733,0.06547
1992,46-65 y.,Direct migration background,Seldom,0.08987,58,947,0.07164,0.10810
1992,46-65 y.,Direct migration background,Never,0.78794,855,947,0.76189,0.81399
1992,66 and older,No migration background,At least once per week,0.04420,55,1276,0.03292,0.05548
1992,66 and older,No migration background,At least once per month,0.05432,70,1276,0.04188,0.06676
1992,66 and older,No migration background,Seldom,0.04239,56,1276,0.03133,0.05344
1992,66 and older,No migration background,Never,0.82129,1095,1276,0.80027,0.84232
1992,66 and older,Direct migration background,Never,0.81169,113,113,0.73928,0.88410
1994,17-29 y.,No migration background,At least once per week,0.07241,156,2368,0.06197,0.08285
1994,17-29 y.,No migration background,At least once per month,0.04849,117,2368,0.03984,0.05714
1994,17-29 y.,No migration background,Seldom,0.13505,286,2368,0.12128,0.14881
1994,17-29 y.,No migration background,Never,0.73522,1809,2368,0.71745,0.75300
1994,17-29 y.,Direct migration background,Seldom,0.10910,44,475,0.08104,0.13717
1994,17-29 y.,Direct migration background,Never,0.79146,431,475,0.75489,0.82804
1994,17-29 y.,Indirect migration background,Seldom,0.10911,50,397,0.07840,0.13982
1994,17-29 y.,Indirect migration background,Never,0.80289,347,397,0.76370,0.84207
1994,30-45 y.,No migration background,At least once per week,0.07078,225,3376,0.06213,0.07943
1994,30-45 y.,No migration background,At least once per month,0.07055,251,3376,0.06191,0.07919
1994,30-45 y.,No migration background,Seldom,0.14120,455,3376,0.12945,0.15295
1994,30-45 y.,No migration background,Never,0.71273,2445,3376,0.69747,0.72800
1994,30-45 y.,Direct migration background,Seldom,0.08086,71,654,0.05995,0.10177
1994,30-45 y.,Direct migration background,Never,0.81727,583,654,0.78763,0.84691
1994,30-45 y.,Indirect migration background,Never,0.68016,32,32,0.51598,0.84435
1994,46-65 y.,No migration background,At least once per week,0.08424,222,2899,0.07413,0.09435
1994,46-65 y.,No migration background,At least once per month,0.08343,249,2899,0.07336,0.09350
1994,46-65 y.,No migration background,Seldom,0.11767,342,2899,0.10594,0.12940
1994,46-65 y.,No migration background,Never,0.70050,2086,2899,0.68382,0.71717
1994,46-65 y.,Direct migration background,Seldom,0.07391,72,884,0.05666,0.09117
1994,46-65 y.,Direct migration background,Never,0.82398,812,884,0.79886,0.84910
1994,66 and older,No migration background,At least once per week,0.04446,59,1295,0.03323,0.05569
1994,66 and older,No migration background,At least once per month,0.06497,80,1295,0.05154,0.07840
1994,66 and older,No migration background,Seldom,0.05912,84,1295,0.04627,0.07197
1994,66 and older,No migration background,Never,0.80649,1072,1295,0.78497,0.82802
1994,66 and older,Direct migration background,Never,0.82832,144,144,0.76652,0.89013
1995,17-29 y.,No migration background,At least once per week,0.07919,173,2296,0.06814,0.09024
1995,17-29 y.,No migration background,At least once per month,0.04536,109,2296,0.03684,0.05387
1995,17-29 y.,No migration background,Seldom,0.10080,200,2296,0.08848,0.11312
1995,17-29 y.,No migration background,Never,0.76919,1814,2296,0.75196,0.78643
1995,17-29 y.,Direct migration background,Seldom,0.08077,38,562,0.05822,0.10331
1995,17-29 y.,Direct migration background,Never,0.83939,524,562,0.80901,0.86978
1995,17-29 y.,Indirect migration background,Never,0.81114,389,389,0.77220,0.85009
1995,30-45 y.,No migration background,At least once per week,0.08867,296,3451,0.07919,0.09816
1995,30-45 y.,No migration background,At least once per month,0.05790,204,3451,0.05010,0.06569
1995,30-45 y.,No migration background,Seldom,0.10303,336,3451,0.09289,0.11318
1995,30-45 y.,No migration background,Never,0.74423,2615,3451,0.72967,0.75879
1995,30-45 y.,Direct migration background,At least once per week,0.05206,41,914,0.03765,0.06647
1995,30-45 y.,Direct migration background,At least once per month,0.04469,34,914,0.03129,0.05809
1995,30-45 y.,Direct migration background,Seldom,0.05737,52,914,0.04228,0.07245
1995,30-45 y.,Direct migration background,Never,0.82872,787,914,0.80428,0.85315
1995,30-45 y.,Indirect migration background,Never,0.80845,41,41,0.68650,0.93041
1995,46-65 y.,No migration background,At least once per week,0.08950,246,2886,0.07909,0.09992
1995,46-65 y.,No migration background,At least once per month,0.07553,237,2886,0.06589,0.08517
1995,46-65 y.,No migration background,Seldom,0.09861,288,2886,0.08773,0.10949
1995,46-65 y.,No migration background,Never,0.72569,2115,2886,0.70941,0.74197
1995,46-65 y.,Direct migration background,At least once per week,0.04824,33,1037,0.03519,0.06129
1995,46-65 y.,Direct migration background,At least once per month,0.04520,33,1037,0.03255,0.05786
1995,46-65 y.,Direct migration background,Seldom,0.07625,64,1037,0.06009,0.09241
1995,46-65 y.,Direct migration background,Never,0.82621,907,1037,0.80313,0.84928
1995,66 and older,No migration background,At least once per week,0.05218,68,1290,0.04004,0.06432
1995,66 and older,No migration background,At least once per month,0.05547,71,1290,0.04297,0.06797
1995,66 and older,No migration background,Seldom,0.04986,66,1290,0.03798,0.06174
1995,66 and older,No migration background,Never,0.82818,1085,1290,0.80759,0.84877
1995,66 and older,Direct migration background,Never,0.85018,185,185,0.79861,0.90175
1996,17-29 y.,No migration background,At least once per week,0.08298,158,2161,0.07135,0.09461
1996,17-29 y.,No migration background,At least once per month,0.06424,127,2161,0.05390,0.07458
1996,17-29 y.,No migration background,Seldom,0.16498,333,2161,0.14932,0.18063
1996,17-29 y.,No migration background,Never,0.68490,1543,2161,0.66531,0.70449
1996,17-29 y.,Direct migration background,Seldom,0.12139,64,497,0.09265,0.15013
1996,17-29 y.,Direct migration background,Never,0.77397,433,497,0.73716,0.81078
1996,17-29 y.,Indirect migration background,Seldom,0.16923,67,424,0.13350,0.20496
1996,17-29 y.,Indirect migration background,Never,0.71663,357,424,0.67368,0.75957
1996,30-45 y.,No migration background,At least once per week,0.08284,272,3509,0.07372,0.09197
1996,30-45 y.,No migration background,At least once per month,0.08307,286,3509,0.07393,0.09220
1996,30-45 y.,No migration background,Seldom,0.17087,572,3509,0.15841,0.18333
1996,30-45 y.,No migration background,Never,0.66016,2379,3509,0.64449,0.67583
1996,30-45 y.,Direct migration background,At least once per week,0.03444,32,851,0.02218,0.04670
1996,30-45 y.,Direct migration background,At least once per month,0.05280,44,851,0.03776,0.06783
1996,30-45 y.,Direct migration background,Seldom,0.09028,81,851,0.07102,0.10955
1996,30-45 y.,Direct migration background,Never,0.81011,694,851,0.78374,0.83647
1996,30-45 y.,Indirect migration background,Never,0.70462,49,49,0.57556,0.83369
1996,46-65 y.,No migration background,At least once per week,0.08675,254,2892,0.07649,0.09701
1996,46-65 y.,No migration background,At least once per month,0.08581,249,2892,0.07560,0.09602
1996,46-65 y.,No migration background,Seldom,0.16797,454,2892,0.15434,0.18160
1996,46-65 y.,No migration background,Never,0.65068,1935,2892,0.63330,0.66806
1996,46-65 y.,Direct migration background,At least once per month,0.06811,44,947,0.05206,0.08417
1996,46-65 y.,Direct migration background,Seldom,0.10485,100,947,0.08533,0.12437
1996,46-65 y.,Direct migration background,Never,0.77113,803,947,0.74436,0.79790
1996,66 and older,No migration background,At least once per week,0.05736,71,1296,0.04470,0.07003
1996,66 and older,No migration background,At least once per month,0.05426,71,1296,0.04192,0.06660
1996,66 and older,No migration background,Seldom,0.06736,88,1296,0.05371,0.08101
1996,66 and older,No migration background,Never,0.80065,1066,1296,0.77889,0.82241
1996,66 and older,Direct migration background,Never,0.83592,193,193,0.78353,0.88830
1997,17-29 y.,No migration background,At least once per week,0.08126,149,2066,0.06948,0.09305
1997,17-29 y.,No migration background,At least once per month,0.06361,116,2066,0.05308,0.07413
1997,17-29 y.,No migration background,Seldom,0.16973,308,2066,0.15354,0.18592
1997,17-29 y.,No migration background,Never,0.67805,1493,2066,0.65790,0.69821
1997,17-29 y.,Direct migration background,Seldom,0.10358,51,436,0.07494,0.13221
1997,17-29 y.,Direct migration background,Never,0.79199,385,436,0.75384,0.83013
1997,17-29 y.,Indirect migration background,Seldom,0.14318,61,437,0.11030,0.17606
1997,17-29 y.,Indirect migration background,Never,0.75890,376,437,0.71874,0.79905
1997,30-45 y.,No migration background,At least once per week,0.08626,276,3466,0.07691,0.09561
1997,30-45 y.,No migration background,At least once per month,0.08773,289,3466,0.07831,0.09715
1997,30-45 y.,No migration background,Seldom,0.14914,511,3466,0.13728,0.16100
1997,30-45 y.,No migration background,Never,0.67471,2390,3466,0.65911,0.69031
1997,30-45 y.,Direct migration background,At least once per week,0.05277,36,795,0.03722,0.06832
1997,30-45 y.,Direct migration background,Seldom,0.10619,91,795,0.08476,0.12762
1997,30-45 y.,Direct migration background,Never,0.79704,668,795,0.76906,0.82501
1997,30-45 y.,Indirect migration background,Never,0.73196,51,51,0.60918,0.85474
1997,46-65 y.,No migration background,At least once per week,0.09286,269,2874,0.08225,0.10348
1997,46-65 y.,No migration background,At least once per month,0.08298,248,2874,0.07289,0.09307
1997,46-65 y.,No migration background,Seldom,0.13525,370,2874,0.12275,0.14776
1997,46-65 y.,No migration background,Never,0.67850,1987,2874,0.66143,0.69558
1997,46-65 y.,Direct migration background,At least once per month,0.05765,38,904,0.04245,0.07285
1997,46-65 y.,Direct migration background,Seldom,0.08154,80,904,0.06369,0.09939
1997,46-65 y.,Direct migration background,Never,0.80935,786,904,0.78372,0.83497
1997,66 and older,No migration background,At least once per week,0.04981,70,1304,0.03799,0.06162
1997,66 and older,No migration background,At least once per month,0.06544,83,1304,0.05202,0.07887
1997,66 and older,No migration background,Seldom,0.06169,90,1304,0.04863,0.07475
1997,66 and older,No migration background,Never,0.78146,1061,1304,0.75902,0.80389
1997,66 and older,Direct migration background,Never,0.82601,199,199,0.77320,0.87881
1998,17-29 y.,No migration background,At least once per week,0.08422,180,2235,0.07270,0.09573
1998,17-29 y.,No migration background,At least once per month,0.05217,112,2235,0.04295,0.06139
1998,17-29 y.,No migration background,Seldom,0.11442,241,2235,0.10122,0.12762
1998,17-29 y.,No migration background,Never,0.74469,1702,2235,0.72661,0.76277
1998,17-29 y.,Direct migration background,Never,0.89382,388,388,0.86313,0.92451
1998,17-29 y.,Indirect migration background,Seldom,0.08614,41,452,0.06024,0.11203
1998,17-29 y.,Indirect migration background,Never,0.83410,411,452,0.79977,0.86843
1998,30-45 y.,No migration background,At least once per week,0.07933,305,3934,0.07088,0.08777
1998,30-45 y.,No migration background,At least once per month,0.08491,336,3934,0.07620,0.09362
1998,30-45 y.,No migration background,Seldom,0.11937,437,3934,0.10923,0.12950
1998,30-45 y.,No migration background,Never,0.70894,2856,3934,0.69475,0.72314
1998,30-45 y.,Direct migration background,At least once per week,0.03416,33,747,0.02113,0.04720
1998,30-45 y.,Direct migration background,Seldom,0.09150,61,747,0.07081,0.11219
1998,30-45 y.,Direct migration background,Never,0.83200,653,747,0.80518,0.85883
1998,30-45 y.,Indirect migration background,Never,0.74638,70,70,0.64372,0.84904
1998,46-65 y.,No migration background,At least once per week,0.09402,328,3412,0.08422,0.10381
1998,46-65 y.,No migration background,At least once per month,0.08854,300,3412,0.07900,0.09807
1998,46-65 y.,No migration background,Seldom,0.12161,392,3412,0.11064,0.13258
1998,46-65 y.,No migration background,Never,0.68527,2392,3412,0.66968,0.70085
1998,46-65 y.,Direct migration background,At least once per week,0.06516,35,921,0.04921,0.08110
1998,46-65 y.,Direct migration background,At least once per month,0.03291,34,921,0.02139,0.04444
1998,46-65 y.,Direct migration background,Seldom,0.06407,52,921,0.04825,0.07990
1998,46-65 y.,Direct migration background,Never,0.82718,800,921,0.80275,0.85161
1998,66 and older,No migration background,At least once per week,0.05117,85,1578,0.04029,0.06204
1998,66 and older,No migration background,At least once per month,0.05970,95,1578,0.04801,0.07140
1998,66 and older,No migration background,Seldom,0.07712,120,1578,0.06396,0.09029
1998,66 and older,No migration background,Never,0.79222,1278,1578,0.77220,0.81225
1998,66 and older,Direct migration background,Never,0.81978,209,209,0.76754,0.87201
1999,17-29 y.,No migration background,At least once per week,0.08160,155,2110,0.06991,0.09328
1999,17-29 y.,No migration background,At least once per month,0.06056,135,2110,0.05038,0.07074
1999,17-29 y.,No migration background,Seldom,0.16941,348,2110,0.15340,0.18542
1999,17-29 y.,No migration background,Never,0.67969,1472,2110,0.65978,0.69961
1999,17-29 y.,Direct migration background,Seldom,0.12187,36,340,0.08705,0.15670
1999,17-29 y.,Direct migration background,Never,0.79885,304,340,0.75618,0.84153
1999,17-29 y.,Indirect migration background,Seldom,0.14975,66,436,0.11622,0.18329
1999,17-29 y.,Indirect migration background,Never,0.74311,370,436,0.70205,0.78417
1999,30-45 y.,No migration background,At least once per week,0.08441,321,3864,0.07565,0.09318
1999,30-45 y.,No migration background,At least once per month,0.07915,306,3864,0.07064,0.08767
1999,30-45 y.,No migration background,Seldom,0.16713,601,3864,0.15537,0.17890
1999,30-45 y.,No migration background,Never,0.66645,2636,3864,0.65158,0.68132
1999,30-45 y.,Direct migration background,Seldom,0.10470,76,678,0.08164,0.12777
1999,30-45 y.,Direct migration background,Never,0.81107,602,678,0.78158,0.84055
1999,30-45 y.,Indirect migration background,Never,0.73275,75,75,0.63192,0.83357
1999,46-65 y.,No migration background,At least once per week,0.10000,332,3298,0.08976,0.11024
1999,46-65 y.,No migration background,At least once per month,0.08974,308,3298,0.07998,0.09949
1999,46-65 y.,No migration background,Seldom,0.14853,476,3298,0.13640,0.16067
1999,46-65 y.,No migration background,Never,0.65214,2182,3298,0.63589,0.66840
1999,46-65 y.,Direct migration background,Seldom,0.11147,95,787,0.08947,0.13347
1999,46-65 y.,Direct migration background,Never,0.78650,692,787,0.75785,0.81515
1999,66 and older,No migration background,At least once per week,0.05778,90,1517,0.04603,0.06952
1999,66 and older,No migration background,At least once per month,0.06658,103,1517,0.05403,0.07913
1999,66 and older,No migration background,Seldom,0.07614,117,1517,0.06279,0.08950
1999,66 and older,No migration background,Never,0.77552,1207,1517,0.75452,0.79652
1999,66 and older,Direct migration background,Never,0.84230,214,214,0.79335,0.89125
2001,17-29 y.,No migration background,At least once per week,0.08518,241,3033,0.07524,0.09511
2001,17-29 y.,No migration background,At least once per month,0.06408,196,3033,0.05536,0.07279
2001,17-29 y.,No migration background,Seldom,0.14060,456,3033,0.12823,0.15297
2001,17-29 y.,No migration background,Never,0.70103,2140,3033,0.68474,0.71733
2001,17-29 y.,Direct migration background,Seldom,0.07271,37,473,0.04928,0.09614
2001,17-29 y.,Direct migration background,Never,0.87403,436,473,0.84410,0.90397
2001,17-29 y.,Indirect migration background,Seldom,0.11184,55,505,0.08432,0.13935
2001,17-29 y.,Indirect migration background,Never,0.81508,450,505,0.78118,0.84897
2001,30-45 y.,No migration background,At least once per week,0.09052,545,6068,0.08330,0.09774
2001,30-45 y.,No migration background,At least once per month,0.08072,510,6068,0.07387,0.08757
2001,30-45 y.,No migration background,Seldom,0.15855,930,6068,0.14936,0.16774
2001,30-45 y.,No migration background,Never,0.66124,4083,6068,0.64933,0.67315
2001,30-45 y.,Direct migration background,At least once per week,0.03081,42,1031,0.02026,0.04136
2001,30-45 y.,Direct migration background,At least once per month,0.03854,38,1031,0.02679,0.05030
2001,30-45 y.,Direct migration background,Seldom,0.08475,85,1031,0.06774,0.10175
2001,30-45 y.,Direct migration background,Never,0.83111,866,1031,0.80823,0.85399
2001,30-45 y.,Indirect migration background,Never,0.77803,133,133,0.70714,0.84893
2001,46-65 y.,No migration background,At least once per week,0.09498,600,5935,0.08752,0.10244
2001,46-65 y.,No migration background,At least once per month,0.10048,619,5935,0.09283,0.10813
2001,46-65 y.,No migration background,Seldom,0.11923,721,5935,0.11098,0.12747
2001,46-65 y.,No migration background,Never,0.66857,3995,5935,0.65659,0.68054
2001,46-65 y.,Direct migration background,At least once per week,0.03958,35,1030,0.02767,0.05150
2001,46-65 y.,Direct migration background,At least once per month,0.04713,40,1030,0.03418,0.06007
2001,46-65 y.,Direct migration background,Seldom,0.07388,73,1030,0.05789,0.08986
2001,46-65 y.,Direct migration background,Never,0.82421,882,1030,0.80095,0.84747
2001,66 and older,No migration background,At least once per week,0.06660,201,2999,0.05767,0.07552
2001,66 and older,No migration background,At least once per month,0.06029,191,2999,0.05177,0.06881
2001,66 and older,No migration background,Seldom,0.07933,248,2999,0.06966,0.08901
2001,66 and older,No migration background,Never,0.77155,2359,2999,0.75652,0.78658
2001,66 and older,Direct migration background,Never,0.82496,280,280,0.78037,0.86955
2003,17-29 y.,No migration background,At least once per week,0.09931,315,3106,0.08879,0.10983
2003,17-29 y.,No migration background,At least once per month,0.04826,172,3106,0.04072,0.05580
2003,17-29 y.,No migration background,Seldom,0.11165,351,3106,0.10057,0.12273
2003,17-29 y.,No migration background,Never,0.73377,2268,3106,0.71823,0.74932
2003,17-29 y.,Direct migration background,Never,0.89402,338,338,0.86115,0.92688
2003,17-29 y.,Indirect migration background,At least once per week,0.06320,36,489,0.04161,0.08479
2003,17-29 y.,Indirect migration background,Seldom,0.06216,35,489,0.04074,0.08358
2003,17-29 y.,Indirect migration background,Never,0.84153,418,489,0.80912,0.87393
2003,30-45 y.,No migration background,At least once per week,0.09523,557,5807,0.08768,0.10279
2003,30-45 y.,No migration background,At least once per month,0.08518,513,5807,0.07800,0.09236
2003,30-45 y.,No migration background,Seldom,0.13548,789,5807,0.12667,0.14428
2003,30-45 y.,No migration background,Never,0.67966,3948,5807,0.66766,0.69166
2003,30-45 y.,Direct migration background,At least once per week,0.04524,39,864,0.03138,0.05911
2003,30-45 y.,Direct migration background,Seldom,0.08346,62,864,0.06501,0.10191
2003,30-45 y.,Direct migration background,Never,0.83384,763,864,0.80901,0.85868
2003,30-45 y.,Indirect migration background,Never,0.81407,181,181,0.75723,0.87090
2003,46-65 y.,No migration background,At least once per week,0.09580,726,6512,0.08865,0.10295
2003,46-65 y.,No migration background,At least once per month,0.08582,600,6512,0.07901,0.09262
2003,46-65 y.,No migration background,Seldom,0.11159,769,6512,0.10395,0.11924
2003,46-65 y.,No migration background,Never,0.70125,4417,6512,0.69013,0.71237
