year,age_gr,migback,pli0079,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,46-65 y.,No migration background,Seldom,0.40582,2604,6531,0.39391,0.41773
2003,46-65 y.,No migration background,Never,0.08683,480,6531,0.08000,0.09366
2003,46-65 y.,Direct migration background,At least once per week,0.10326,119,966,0.08406,0.12246
2003,46-65 y.,Direct migration background,At least once per month,0.23546,214,966,0.20869,0.26223
2003,46-65 y.,Direct migration background,Seldom,0.43634,423,966,0.40505,0.46763
2003,46-65 y.,Direct migration background,Never,0.20260,210,966,0.17724,0.22796
2003,66 and older,No migration background,Daily,0.01138,33,3274,0.00775,0.01502
2003,66 and older,No migration background,At least once per week,0.13988,476,3274,0.12800,0.15177
2003,66 and older,No migration background,At least once per month,0.23470,788,3274,0.22018,0.24922
2003,66 and older,No migration background,Seldom,0.39406,1308,3274,0.37732,0.41080
2003,66 and older,No migration background,Never,0.21828,669,3274,0.20412,0.23243
2003,66 and older,Direct migration background,At least once per month,0.16368,60,327,0.12351,0.20384
2003,66 and older,Direct migration background,Seldom,0.39624,139,327,0.34315,0.44934
2003,66 and older,Direct migration background,Never,0.35495,128,327,0.30301,0.40689
2008,17-29 y.,No migration background,Daily,0.01745,43,2495,0.01231,0.02259
2008,17-29 y.,No migration background,At least once per week,0.35195,926,2495,0.33321,0.37069
2008,17-29 y.,No migration background,At least once per month,0.30935,836,2495,0.29121,0.32749
2008,17-29 y.,No migration background,Seldom,0.21077,601,2495,0.19477,0.22678
2008,17-29 y.,No migration background,Never,0.03939,89,2495,0.03176,0.04702
2008,17-29 y.,Direct migration background,At least once per week,0.32585,70,209,0.26215,0.38954
2008,17-29 y.,Direct migration background,At least once per month,0.28035,62,209,0.21931,0.34139
2008,17-29 y.,Direct migration background,Seldom,0.31446,77,209,0.25136,0.37756
2008,17-29 y.,Indirect migration background,At least once per week,0.35435,151,393,0.30700,0.40170
2008,17-29 y.,Indirect migration background,At least once per month,0.25770,136,393,0.21441,0.30100
2008,17-29 y.,Indirect migration background,Seldom,0.20894,106,393,0.16869,0.24919
2008,30-45 y.,No migration background,Daily,0.01614,54,4291,0.01237,0.01991
2008,30-45 y.,No migration background,At least once per week,0.20732,844,4291,0.19519,0.21945
2008,30-45 y.,No migration background,At least once per month,0.34368,1495,4291,0.32947,0.35790
2008,30-45 y.,No migration background,Seldom,0.37410,1683,4291,0.35962,0.38858
2008,30-45 y.,No migration background,Never,0.05673,215,4291,0.04981,0.06366
2008,30-45 y.,Direct migration background,At least once per week,0.12849,88,595,0.10158,0.15541
2008,30-45 y.,Direct migration background,At least once per month,0.25347,153,595,0.21849,0.28846
2008,30-45 y.,Direct migration background,Seldom,0.47573,283,595,0.43556,0.51589
2008,30-45 y.,Direct migration background,Never,0.12708,71,595,0.10029,0.15386
2008,30-45 y.,Indirect migration background,At least once per week,0.24251,76,251,0.18938,0.29564
2008,30-45 y.,Indirect migration background,At least once per month,0.29684,90,251,0.24021,0.35348
2008,30-45 y.,Indirect migration background,Seldom,0.35534,85,251,0.29601,0.41467
2008,46-65 y.,No migration background,Daily,0.01333,68,5926,0.01041,0.01625
2008,46-65 y.,No migration background,At least once per week,0.18248,1122,5926,0.17265,0.19232
2008,46-65 y.,No migration background,At least once per month,0.29627,1798,5926,0.28464,0.30789
2008,46-65 y.,No migration background,Seldom,0.41710,2480,5926,0.40454,0.42965
2008,46-65 y.,No migration background,Never,0.08906,458,5926,0.08181,0.09631
2008,46-65 y.,Direct migration background,At least once per week,0.10007,77,693,0.07771,0.12243
2008,46-65 y.,Direct migration background,At least once per month,0.22033,159,693,0.18944,0.25121
2008,46-65 y.,Direct migration background,Seldom,0.45893,325,693,0.42180,0.49606
2008,46-65 y.,Direct migration background,Never,0.20063,132,693,0.17079,0.23046
2008,66 and older,No migration background,Daily,0.01272,47,3903,0.00920,0.01623
2008,66 and older,No migration background,At least once per week,0.14253,597,3903,0.13156,0.15350
2008,66 and older,No migration background,At least once per month,0.24087,978,3903,0.22745,0.25429
2008,66 and older,No migration background,Seldom,0.42297,1662,3903,0.40747,0.43848
2008,66 and older,No migration background,Never,0.17581,619,3903,0.16387,0.18776
2008,66 and older,Direct migration background,At least once per week,0.08213,37,361,0.05377,0.11049
2008,66 and older,Direct migration background,At least once per month,0.13102,51,361,0.09616,0.16588
2008,66 and older,Direct migration background,Seldom,0.40658,152,361,0.35584,0.45733
2008,66 and older,Direct migration background,Never,0.35619,121,361,0.30673,0.40566
2013,17-29 y.,No migration background,Daily,0.01691,51,2807,0.01214,0.02168
2013,17-29 y.,No migration background,At least once per week,0.33997,957,2807,0.32244,0.35749
2013,17-29 y.,No migration background,At least once per month,0.32461,1026,2807,0.30729,0.34194
2013,17-29 y.,No migration background,Seldom,0.18739,671,2807,0.17295,0.20183
2013,17-29 y.,No migration background,Never,0.02260,102,2807,0.01710,0.02810
2013,17-29 y.,Direct migration background,At least once per week,0.13406,77,247,0.09148,0.17663
2013,17-29 y.,Direct migration background,At least once per month,0.11851,100,247,0.07812,0.15890
2013,17-29 y.,Direct migration background,Seldom,0.05063,70,247,0.02323,0.07802
2013,17-29 y.,Indirect migration background,At least once per week,0.17537,188,438,0.13972,0.21103
2013,17-29 y.,Indirect migration background,At least once per month,0.14347,154,438,0.11060,0.17633
2013,17-29 y.,Indirect migration background,Seldom,0.08887,96,438,0.06219,0.11555
2013,30-45 y.,No migration background,Daily,0.01086,60,6264,0.00829,0.01343
2013,30-45 y.,No migration background,At least once per week,0.23876,1110,6264,0.22820,0.24932
2013,30-45 y.,No migration background,At least once per month,0.36164,2239,6264,0.34974,0.37354
2013,30-45 y.,No migration background,Seldom,0.31882,2496,6264,0.30728,0.33036
2013,30-45 y.,No migration background,Never,0.04572,359,6264,0.04055,0.05090
2013,30-45 y.,Direct migration background,At least once per week,0.09512,200,1209,0.07858,0.11167
2013,30-45 y.,Direct migration background,At least once per month,0.14327,356,1209,0.12352,0.16303
2013,30-45 y.,Direct migration background,Seldom,0.13660,508,1209,0.11723,0.15597
2013,30-45 y.,Direct migration background,Never,0.03214,145,1209,0.02219,0.04209
2013,30-45 y.,Indirect migration background,At least once per week,0.15981,125,501,0.12769,0.19193
2013,30-45 y.,Indirect migration background,At least once per month,0.20835,167,501,0.17275,0.24394
2013,30-45 y.,Indirect migration background,Seldom,0.19160,178,501,0.15710,0.22610
2013,30-45 y.,Indirect migration background,Never,0.04310,31,501,0.02530,0.06091
2013,46-65 y.,No migration background,Daily,0.01641,112,7961,0.01362,0.01920
2013,46-65 y.,No migration background,At least once per week,0.19014,1509,7961,0.18152,0.19877
2013,46-65 y.,No migration background,At least once per month,0.33599,2771,7961,0.32561,0.34637
2013,46-65 y.,No migration background,Seldom,0.37232,2972,7961,0.36170,0.38294
2013,46-65 y.,No migration background,Never,0.07418,597,7961,0.06842,0.07994
2013,46-65 y.,Direct migration background,At least once per week,0.10339,119,857,0.08300,0.12379
2013,46-65 y.,Direct migration background,At least once per month,0.16115,232,857,0.13652,0.18578
2013,46-65 y.,Direct migration background,Seldom,0.27479,362,857,0.24489,0.30470
2013,46-65 y.,Direct migration background,Never,0.11066,144,857,0.08964,0.13167
2013,46-65 y.,Indirect migration background,At least once per week,0.21189,36,139,0.14371,0.28007
2013,46-65 y.,Indirect migration background,At least once per month,0.34463,48,139,0.26534,0.42392
2013,46-65 y.,Indirect migration background,Seldom,0.35307,55,139,0.27333,0.43281
2013,66 and older,No migration background,Daily,0.01599,67,4547,0.01234,0.01964
2013,66 and older,No migration background,At least once per week,0.19544,941,4547,0.18391,0.20696
2013,66 and older,No migration background,At least once per month,0.26198,1247,4547,0.24919,0.27476
2013,66 and older,No migration background,Seldom,0.37515,1706,4547,0.36108,0.38923
2013,66 and older,No migration background,Never,0.14379,586,4547,0.13359,0.15399
2013,66 and older,Direct migration background,At least once per week,0.09496,47,370,0.06505,0.12488
2013,66 and older,Direct migration background,At least once per month,0.21683,82,370,0.17479,0.25888
2013,66 and older,Direct migration background,Seldom,0.33609,129,370,0.28789,0.38429
2013,66 and older,Direct migration background,Never,0.26979,112,370,0.22450,0.31508
2017,17-29 y.,Direct migration background,Daily,0.00698,51,1457,0.00271,0.01126
2017,17-29 y.,Direct migration background,At least once per week,0.04658,380,1457,0.03576,0.05740
2017,17-29 y.,Direct migration background,At least once per month,0.03592,331,1457,0.02636,0.04548
2017,17-29 y.,Direct migration background,Seldom,0.02867,299,1457,0.02010,0.03725
2017,17-29 y.,Direct migration background,Never,0.03863,396,1457,0.02873,0.04853
2017,30-45 y.,Direct migration background,Daily,0.00107,53,1869,-0.00041,0.00256
2017,30-45 y.,Direct migration background,At least once per week,0.00807,312,1869,0.00401,0.01212
2017,30-45 y.,Direct migration background,At least once per month,0.01250,459,1869,0.00746,0.01754
2017,30-45 y.,Direct migration background,Seldom,0.00893,398,1869,0.00466,0.01319
2017,30-45 y.,Direct migration background,Never,0.01505,647,1869,0.00953,0.02058
2017,46-65 y.,Direct migration background,At least once per week,0.00117,66,594,-0.00158,0.00391
2017,46-65 y.,Direct migration background,At least once per month,0.00219,100,594,-0.00157,0.00595
2017,46-65 y.,Direct migration background,Seldom,0.00299,136,594,-0.00140,0.00739
2017,46-65 y.,Direct migration background,Never,0.00767,292,594,0.00065,0.01469
2018,17-29 y.,Direct migration background,Daily,0.00614,34,1036,0.00138,0.01090
2018,17-29 y.,Direct migration background,At least once per week,0.05960,337,1036,0.04518,0.07402
2018,17-29 y.,Direct migration background,At least once per month,0.04873,340,1036,0.03562,0.06185
2018,17-29 y.,Direct migration background,Seldom,0.02744,189,1036,0.01749,0.03739
2018,17-29 y.,Direct migration background,Never,0.01980,136,1036,0.01132,0.02829
2018,30-45 y.,Direct migration background,At least once per week,0.01195,369,1549,0.00653,0.01736
2018,30-45 y.,Direct migration background,At least once per month,0.01381,517,1549,0.00800,0.01962
2018,30-45 y.,Direct migration background,Seldom,0.00900,323,1549,0.00430,0.01371
2018,30-45 y.,Direct migration background,Never,0.00949,340,1549,0.00466,0.01432
2018,46-65 y.,Direct migration background,At least once per week,0.00213,79,535,-0.00178,0.00604
2018,46-65 y.,Direct migration background,At least once per month,0.00289,141,535,-0.00166,0.00745
2018,46-65 y.,Direct migration background,Seldom,0.00378,140,535,-0.00143,0.00898
2018,46-65 y.,Direct migration background,Never,0.00494,175,535,-0.00101,0.01088
2019,17-29 y.,No migration background,Daily,0.01598,40,2710,0.01126,0.02071
2019,17-29 y.,No migration background,At least once per week,0.33155,926,2710,0.31382,0.34928
2019,17-29 y.,No migration background,At least once per month,0.37393,1046,2710,0.35571,0.39216
2019,17-29 y.,No migration background,Seldom,0.16620,570,2710,0.15218,0.18021
2019,17-29 y.,No migration background,Never,0.03471,128,2710,0.02782,0.04160
2019,17-29 y.,Direct migration background,Daily,0.02750,47,1337,0.01873,0.03627
2019,17-29 y.,Direct migration background,At least once per week,0.36011,491,1337,0.33437,0.38586
2019,17-29 y.,Direct migration background,At least once per month,0.33496,474,1337,0.30965,0.36027
2019,17-29 y.,Direct migration background,Seldom,0.18191,211,1337,0.16123,0.20260
2019,17-29 y.,Direct migration background,Never,0.03897,114,1337,0.02859,0.04935
2019,17-29 y.,Indirect migration background,At least once per week,0.40984,295,659,0.37226,0.44742
2019,17-29 y.,Indirect migration background,At least once per month,0.31524,234,659,0.27974,0.35074
2019,17-29 y.,Indirect migration background,Seldom,0.14534,130,659,0.11841,0.17227
2019,30-45 y.,No migration background,Daily,0.00857,45,4134,0.00576,0.01138
2019,30-45 y.,No migration background,At least once per week,0.24661,949,4134,0.23347,0.25975
2019,30-45 y.,No migration background,At least once per month,0.43842,1692,4134,0.42329,0.45355
2019,30-45 y.,No migration background,Seldom,0.26805,1259,4134,0.25455,0.28156
2019,30-45 y.,No migration background,Never,0.03673,189,4134,0.03099,0.04246
2019,30-45 y.,Direct migration background,Daily,0.01416,46,3166,0.01005,0.01828
2019,30-45 y.,Direct migration background,At least once per week,0.28735,773,3166,0.27159,0.30312
2019,30-45 y.,Direct migration background,At least once per month,0.35521,1133,3166,0.33854,0.37189
2019,30-45 y.,Direct migration background,Seldom,0.28519,827,3166,0.26946,0.30092
2019,30-45 y.,Direct migration background,Never,0.05271,387,3166,0.04492,0.06049
2019,30-45 y.,Indirect migration background,At least once per week,0.37623,176,516,0.33439,0.41807
2019,30-45 y.,Indirect migration background,At least once per month,0.36437,209,516,0.32281,0.40594
2019,30-45 y.,Indirect migration background,Seldom,0.20974,131,516,0.17457,0.24490
2019,46-65 y.,No migration background,Daily,0.01368,154,8618,0.01123,0.01614
2019,46-65 y.,No migration background,At least once per week,0.24310,2236,8618,0.23404,0.25215
2019,46-65 y.,No migration background,At least once per month,0.38768,3380,8618,0.37740,0.39797
2019,46-65 y.,No migration background,Seldom,0.29975,2451,8618,0.29008,0.30942
2019,46-65 y.,No migration background,Never,0.05430,397,8618,0.04951,0.05908
2019,46-65 y.,Direct migration background,Daily,0.01673,36,2089,0.01123,0.02223
2019,46-65 y.,Direct migration background,At least once per week,0.17475,356,2089,0.15846,0.19104
2019,46-65 y.,Direct migration background,At least once per month,0.34117,637,2089,0.32084,0.36151
2019,46-65 y.,Direct migration background,Seldom,0.35411,700,2089,0.33360,0.37463
2019,46-65 y.,Direct migration background,Never,0.11036,360,2089,0.09692,0.12380
2019,46-65 y.,Indirect migration background,At least once per week,0.28990,97,270,0.23568,0.34412
2019,46-65 y.,Indirect migration background,At least once per month,0.39961,107,270,0.34107,0.45814
2019,46-65 y.,Indirect migration background,Seldom,0.26666,66,270,0.21382,0.31951
2019,66 and older,No migration background,Daily,0.01841,82,4694,0.01456,0.02226
2019,66 and older,No migration background,At least once per week,0.23068,1192,4694,0.21863,0.24273
2019,66 and older,No migration background,At least once per month,0.29472,1472,4694,0.28167,0.30776
2019,66 and older,No migration background,Seldom,0.33766,1516,4694,0.32413,0.35119
2019,66 and older,No migration background,Never,0.11551,432,4694,0.10637,0.12466
2019,66 and older,Direct migration background,At least once per week,0.20022,78,453,0.16333,0.23711
2019,66 and older,Direct migration background,At least once per month,0.25879,105,453,0.21841,0.29917
2019,66 and older,Direct migration background,Seldom,0.36169,165,453,0.31739,0.40598
2019,66 and older,Direct migration background,Never,0.14796,105,453,0.11523,0.18069
