year,bula_h,ple0015,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,"Rhineland-Palatinate, Saarland",No,0.72497,1155,1206,0.69976,0.75018
2011,Baden-Wuerttemberg,Yes,0.03226,108,2486,0.02532,0.03921
2011,Baden-Wuerttemberg,No,0.71651,2378,2486,0.69879,0.73423
2011,Bavaria,Yes,0.03225,142,3184,0.02611,0.03838
2011,Bavaria,No,0.73754,3042,3184,0.72226,0.75283
2011,Berlin,Yes,0.04936,45,781,0.03416,0.06456
2011,Berlin,No,0.75172,736,781,0.72140,0.78204
2011,Brandenburg,Yes,0.03889,42,882,0.02612,0.05165
2011,Brandenburg,No,0.75368,840,882,0.72523,0.78213
2011,Mecklenburg-Western Pomerania,No,0.74559,490,490,0.70698,0.78419
2011,Saxony,Yes,0.02413,49,1404,0.01610,0.03216
2011,Saxony,No,0.76859,1355,1404,0.74652,0.79066
2011,Saxony-Anhalt,Yes,0.05190,49,867,0.03713,0.06668
2011,Saxony-Anhalt,No,0.74881,818,867,0.71993,0.77770
2011,Thuringa,No,0.77696,859,859,0.74911,0.80482
2013,Schleswig-Holstein,Yes,0.04508,36,593,0.02837,0.06179
2013,Schleswig-Holstein,No,0.67216,557,593,0.63435,0.70998
2013,Hamburg,No,0.65242,286,286,0.59713,0.70771
2013,Lower Saxony,Yes,0.04851,102,1775,0.03851,0.05850
2013,Lower Saxony,No,0.66989,1673,1775,0.64800,0.69177
2013,Bremen,No,0.61961,112,112,0.52930,0.70993
2013,North Rhine-Westphalia,Yes,0.04001,198,3718,0.03371,0.04632
2013,North Rhine-Westphalia,No,0.65085,3520,3718,0.63553,0.66618
2013,Hesse,Yes,0.03264,74,1290,0.02294,0.04234
2013,Hesse,No,0.65386,1216,1290,0.62789,0.67983
2013,"Rhineland-Palatinate, Saarland",Yes,0.03083,48,1098,0.02060,0.04106
2013,"Rhineland-Palatinate, Saarland",No,0.67870,1050,1098,0.65107,0.70634
2013,Baden-Wuerttemberg,Yes,0.04515,130,2123,0.03632,0.05399
2013,Baden-Wuerttemberg,No,0.62956,1993,2123,0.60901,0.65010
2013,Bavaria,Yes,0.03623,139,2947,0.02948,0.04297
2013,Bavaria,No,0.66867,2808,2947,0.65167,0.68567
2013,Berlin,Yes,0.06843,59,768,0.05056,0.08630
2013,Berlin,No,0.65332,709,768,0.61964,0.68700
2013,Brandenburg,Yes,0.05797,52,780,0.04156,0.07438
2013,Brandenburg,No,0.69720,728,780,0.66494,0.72947
2013,Mecklenburg-Western Pomerania,No,0.72353,425,425,0.68095,0.76610
2013,Saxony,Yes,0.03168,58,1335,0.02228,0.04108
2013,Saxony,No,0.76273,1277,1335,0.73990,0.78556
2013,Saxony-Anhalt,Yes,0.05962,47,759,0.04277,0.07648
2013,Saxony-Anhalt,No,0.72198,712,759,0.69008,0.75387
2013,Thuringa,Yes,0.03842,41,799,0.02508,0.05176
2013,Thuringa,No,0.74629,758,799,0.71610,0.77648
2015,Schleswig-Holstein,Yes,0.05542,48,874,0.04025,0.07060
2015,Schleswig-Holstein,No,0.78578,826,874,0.75856,0.81299
2015,Hamburg,No,0.73729,398,398,0.69400,0.78058
2015,Lower Saxony,Yes,0.04026,106,2421,0.03242,0.04809
2015,Lower Saxony,No,0.78865,2315,2421,0.77239,0.80492
2015,Bremen,No,0.77906,162,162,0.71498,0.84315
2015,North Rhine-Westphalia,Yes,0.04889,236,5165,0.04301,0.05478
2015,North Rhine-Westphalia,No,0.76916,4929,5165,0.75767,0.78066
2015,Hesse,Yes,0.03492,64,1705,0.02620,0.04364
2015,Hesse,No,0.76615,1641,1705,0.74605,0.78625
2015,"Rhineland-Palatinate, Saarland",Yes,0.05114,70,1496,0.03997,0.06231
2015,"Rhineland-Palatinate, Saarland",No,0.78749,1426,1496,0.76676,0.80823
2015,Baden-Wuerttemberg,Yes,0.04486,146,2985,0.03743,0.05229
2015,Baden-Wuerttemberg,No,0.78020,2839,2985,0.76534,0.79506
2015,Bavaria,Yes,0.03966,160,4027,0.03364,0.04569
2015,Bavaria,No,0.77566,3867,4027,0.76277,0.78854
2015,Berlin,Yes,0.06310,51,912,0.04731,0.07889
2015,Berlin,No,0.75691,861,912,0.72905,0.78476
2015,Brandenburg,Yes,0.06232,54,984,0.04721,0.07743
2015,Brandenburg,No,0.77545,930,984,0.74937,0.80154
2015,Mecklenburg-Western Pomerania,Yes,0.06987,32,557,0.04868,0.09106
2015,Mecklenburg-Western Pomerania,No,0.78272,525,557,0.74844,0.81700
2015,Saxony,Yes,0.03119,60,1511,0.02243,0.03996
2015,Saxony,No,0.82042,1451,1511,0.80106,0.83978
2015,Saxony-Anhalt,Yes,0.06275,51,885,0.04677,0.07874
2015,Saxony-Anhalt,No,0.80215,834,885,0.77589,0.82841
2015,Thuringa,Yes,0.03487,45,920,0.02301,0.04673
2015,Thuringa,No,0.79280,875,920,0.76660,0.81901
2017,Schleswig-Holstein,Yes,0.04406,48,951,0.03101,0.05711
2017,Schleswig-Holstein,No,0.78134,903,951,0.75506,0.80762
2017,Hamburg,No,0.74775,437,437,0.70698,0.78851
2017,Lower Saxony,Yes,0.04248,126,2697,0.03487,0.05010
2017,Lower Saxony,No,0.79329,2571,2697,0.77800,0.80858
2017,Bremen,No,0.76452,210,210,0.70700,0.82205
2017,North Rhine-Westphalia,Yes,0.04822,281,5524,0.04257,0.05387
2017,North Rhine-Westphalia,No,0.78474,5243,5524,0.77390,0.79558
2017,Hesse,Yes,0.02662,62,1789,0.01916,0.03408
2017,Hesse,No,0.79946,1727,1789,0.78090,0.81802
2017,"Rhineland-Palatinate, Saarland",Yes,0.05376,86,1524,0.04243,0.06509
2017,"Rhineland-Palatinate, Saarland",No,0.77243,1438,1524,0.75138,0.79349
2017,Baden-Wuerttemberg,Yes,0.04796,147,3018,0.04034,0.05559
2017,Baden-Wuerttemberg,No,0.78011,2871,3018,0.76533,0.79489
2017,Bavaria,Yes,0.04361,182,4211,0.03744,0.04978
2017,Bavaria,No,0.79510,4029,4211,0.78291,0.80729
2017,Berlin,Yes,0.05417,60,989,0.04006,0.06828
2017,Berlin,No,0.80392,929,989,0.77916,0.82867
2017,Brandenburg,Yes,0.06981,59,1033,0.05426,0.08535
2017,Brandenburg,No,0.75379,974,1033,0.72751,0.78008
2017,Mecklenburg-Western Pomerania,No,0.77184,545,545,0.73658,0.80711
2017,Saxony,Yes,0.03670,73,1653,0.02763,0.04576
2017,Saxony,No,0.81348,1580,1653,0.79469,0.83226
2017,Saxony-Anhalt,Yes,0.06057,44,923,0.04517,0.07596
2017,Saxony-Anhalt,No,0.78015,879,923,0.75342,0.80688
2017,Thuringa,Yes,0.03708,48,978,0.02523,0.04893
2017,Thuringa,No,0.81476,930,978,0.79040,0.83912
2019,Schleswig-Holstein,Yes,0.06014,62,956,0.04506,0.07522
2019,Schleswig-Holstein,No,0.74298,894,956,0.71526,0.77069
2019,Hamburg,No,0.76532,500,500,0.72814,0.80251
2019,Lower Saxony,Yes,0.04655,131,2493,0.03827,0.05482
2019,Lower Saxony,No,0.78490,2362,2493,0.76877,0.80103
2019,Bremen,No,0.80504,209,209,0.75120,0.85888
2019,North Rhine-Westphalia,Yes,0.05050,282,5406,0.04467,0.05634
2019,North Rhine-Westphalia,No,0.78872,5124,5406,0.77783,0.79960
2019,Hesse,Yes,0.03310,68,1711,0.02462,0.04158
2019,Hesse,No,0.79683,1643,1711,0.77776,0.81590
2019,"Rhineland-Palatinate, Saarland",Yes,0.05728,80,1466,0.04538,0.06918
2019,"Rhineland-Palatinate, Saarland",No,0.77791,1386,1466,0.75663,0.79919
2019,Baden-Wuerttemberg,Yes,0.05760,166,2799,0.04897,0.06624
2019,Baden-Wuerttemberg,No,0.75891,2633,2799,0.74306,0.77476
2019,Bavaria,Yes,0.04200,200,3951,0.03575,0.04826
2019,Bavaria,No,0.78640,3751,3951,0.77361,0.79918
2019,Berlin,Yes,0.06324,68,1027,0.04835,0.07814
2019,Berlin,No,0.78397,959,1027,0.75879,0.80915
2019,Brandenburg,Yes,0.05458,71,1111,0.04121,0.06794
2019,Brandenburg,No,0.75722,1040,1111,0.73200,0.78245
2019,Mecklenburg-Western Pomerania,Yes,0.07572,40,611,0.05473,0.09671
2019,Mecklenburg-Western Pomerania,No,0.75324,571,611,0.71903,0.78745
2019,Saxony,Yes,0.03449,83,1634,0.02564,0.04334
2019,Saxony,No,0.81788,1551,1634,0.79916,0.83660
2019,Saxony-Anhalt,Yes,0.04956,45,889,0.03528,0.06383
2019,Saxony-Anhalt,No,0.79476,844,889,0.76819,0.82132
2019,Thuringa,Yes,0.03705,47,923,0.02486,0.04924
2019,Thuringa,No,0.81333,876,923,0.78818,0.83849
2021,Schleswig-Holstein,Yes,0.06064,49,825,0.04434,0.07693
2021,Schleswig-Holstein,No,0.70285,776,825,0.67164,0.73405
2021,Hamburg,No,0.81580,434,434,0.77929,0.85232
2021,Lower Saxony,Yes,0.06280,103,1881,0.05183,0.07377
2021,Lower Saxony,No,0.75604,1778,1881,0.73663,0.77545
2021,Bremen,No,0.88039,143,143,0.82702,0.93377
2021,North Rhine-Westphalia,Yes,0.05140,218,4112,0.04465,0.05815
2021,North Rhine-Westphalia,No,0.77094,3894,4112,0.75809,0.78379
2021,Hesse,Yes,0.04834,57,1323,0.03678,0.05991
2021,Hesse,No,0.78785,1266,1323,0.76581,0.80989
2021,"Rhineland-Palatinate, Saarland",Yes,0.08256,64,996,0.06546,0.09967
2021,"Rhineland-Palatinate, Saarland",No,0.75352,932,996,0.72674,0.78030
2021,Baden-Wuerttemberg,Yes,0.06257,122,2167,0.05237,0.07277
2021,Baden-Wuerttemberg,No,0.75821,2045,2167,0.74018,0.77624
2021,Bavaria,Yes,0.05239,152,2852,0.04421,0.06057
2021,Bavaria,No,0.76474,2700,2852,0.74917,0.78031
2021,Berlin,Yes,0.08169,54,906,0.06384,0.09953
2021,Berlin,No,0.73970,852,906,0.71111,0.76829
2021,Brandenburg,Yes,0.05663,54,701,0.03951,0.07376
2021,Brandenburg,No,0.75668,647,701,0.72489,0.78847
2021,Mecklenburg-Western Pomerania,No,0.77257,383,383,0.73054,0.81461
2021,Saxony,Yes,0.04619,62,1160,0.03411,0.05828
2021,Saxony,No,0.79047,1098,1160,0.76704,0.81390
2021,Saxony-Anhalt,Yes,0.02868,31,599,0.01530,0.04206
2021,Saxony-Anhalt,No,0.80842,568,599,0.77687,0.83996
2021,Thuringa,Yes,0.03181,34,633,0.01813,0.04550
2021,Thuringa,No,0.78319,599,633,0.75107,0.81532
