year,age_gr,quintil_oecd,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,46-65 y.,5th Quintile,Important,0.63346,402,606,0.59506,0.67185
1990,46-65 y.,5th Quintile,Less important,0.12828,74,606,0.10164,0.15493
1990,66 and older,1st Quintile,Very important,0.24620,67,260,0.19374,0.29867
1990,66 and older,1st Quintile,Important,0.55665,160,260,0.49615,0.61716
1990,66 and older,1st Quintile,Less important,0.13098,33,260,0.08989,0.17207
1990,66 and older,2nd Quintile,Very important,0.22713,51,196,0.16832,0.28594
1990,66 and older,2nd Quintile,Important,0.66238,145,196,0.59600,0.72875
1990,66 and older,3rd Quintile,Very important,0.18907,39,172,0.13038,0.24776
1990,66 and older,3rd Quintile,Important,0.69777,133,172,0.62894,0.76660
1990,66 and older,4th Quintile,Very important,0.20037,38,150,0.13609,0.26464
1990,66 and older,4th Quintile,Important,0.63645,112,150,0.55922,0.71369
1990,66 and older,5th Quintile,Very important,0.26915,44,139,0.19515,0.34315
1990,66 and older,5th Quintile,Important,0.63527,95,139,0.55496,0.71558
1992,17-29 y.,1st Quintile,Very important,0.26958,154,507,0.23092,0.30825
1992,17-29 y.,1st Quintile,Important,0.51232,305,507,0.46877,0.55587
1992,17-29 y.,1st Quintile,Less important,0.06980,48,507,0.04759,0.09200
1992,17-29 y.,2nd Quintile,Very important,0.23954,169,574,0.20460,0.27449
1992,17-29 y.,2nd Quintile,Important,0.54629,346,574,0.50553,0.58706
1992,17-29 y.,2nd Quintile,Less important,0.08166,59,574,0.05924,0.10408
1992,17-29 y.,3rd Quintile,Very important,0.26583,152,545,0.22871,0.30295
1992,17-29 y.,3rd Quintile,Important,0.55383,346,545,0.51206,0.59561
1992,17-29 y.,3rd Quintile,Less important,0.07314,47,545,0.05126,0.09502
1992,17-29 y.,4th Quintile,Very important,0.26827,170,560,0.23154,0.30500
1992,17-29 y.,4th Quintile,Important,0.54853,340,560,0.50728,0.58979
1992,17-29 y.,4th Quintile,Less important,0.09472,50,560,0.07045,0.11900
1992,17-29 y.,5th Quintile,Very important,0.27990,144,498,0.24043,0.31938
1992,17-29 y.,5th Quintile,Important,0.60926,315,498,0.56636,0.65215
1992,17-29 y.,5th Quintile,Less important,0.07740,39,498,0.05391,0.10090
1992,30-45 y.,1st Quintile,Very important,0.21913,166,689,0.18822,0.25004
1992,30-45 y.,1st Quintile,Important,0.57670,455,689,0.53978,0.61362
1992,30-45 y.,1st Quintile,Less important,0.09701,68,689,0.07489,0.11912
1992,30-45 y.,2nd Quintile,Very important,0.22190,221,855,0.19403,0.24977
1992,30-45 y.,2nd Quintile,Important,0.61082,556,855,0.57812,0.64352
1992,30-45 y.,2nd Quintile,Less important,0.08486,78,855,0.06617,0.10355
1992,30-45 y.,3rd Quintile,Very important,0.22116,158,718,0.19079,0.25154
1992,30-45 y.,3rd Quintile,Important,0.59911,489,718,0.56323,0.63498
1992,30-45 y.,3rd Quintile,Less important,0.09080,71,718,0.06977,0.11183
1992,30-45 y.,4th Quintile,Very important,0.19706,140,635,0.16609,0.22802
1992,30-45 y.,4th Quintile,Important,0.65894,445,635,0.62204,0.69584
1992,30-45 y.,4th Quintile,Less important,0.08153,50,635,0.06023,0.10283
1992,30-45 y.,5th Quintile,Very important,0.20643,155,694,0.17630,0.23657
1992,30-45 y.,5th Quintile,Important,0.66467,468,694,0.62952,0.69982
1992,30-45 y.,5th Quintile,Less important,0.10937,71,694,0.08613,0.13261
1992,46-65 y.,1st Quintile,Very important,0.23125,154,576,0.19678,0.26571
1992,46-65 y.,1st Quintile,Important,0.53857,351,576,0.49782,0.57932
1992,46-65 y.,1st Quintile,Less important,0.10648,71,576,0.08127,0.13169
1992,46-65 y.,2nd Quintile,Very important,0.21139,135,558,0.17748,0.24530
1992,46-65 y.,2nd Quintile,Important,0.60079,366,558,0.56012,0.64146
1992,46-65 y.,2nd Quintile,Less important,0.08647,57,558,0.06313,0.10981
1992,46-65 y.,3rd Quintile,Very important,0.19958,131,599,0.16754,0.23161
1992,46-65 y.,3rd Quintile,Important,0.63243,424,599,0.59378,0.67107
1992,46-65 y.,3rd Quintile,Less important,0.07397,44,599,0.05300,0.09495
1992,46-65 y.,4th Quintile,Very important,0.21986,157,691,0.18896,0.25076
1992,46-65 y.,4th Quintile,Important,0.59296,466,691,0.55630,0.62962
1992,46-65 y.,4th Quintile,Less important,0.08795,68,691,0.06681,0.10908
1992,46-65 y.,5th Quintile,Very important,0.17998,147,801,0.15336,0.20661
1992,46-65 y.,5th Quintile,Important,0.65821,547,801,0.62534,0.69108
1992,46-65 y.,5th Quintile,Less important,0.13415,107,801,0.11053,0.15777
1992,66 and older,1st Quintile,Very important,0.18281,99,479,0.14816,0.21746
1992,66 and older,1st Quintile,Important,0.60496,312,479,0.56114,0.64879
1992,66 and older,1st Quintile,Less important,0.15328,68,479,0.12099,0.18558
1992,66 and older,2nd Quintile,Very important,0.15850,56,274,0.11518,0.20183
1992,66 and older,2nd Quintile,Important,0.61265,176,274,0.55487,0.67044
1992,66 and older,2nd Quintile,Less important,0.16254,42,274,0.11877,0.20630
1992,66 and older,3rd Quintile,Very important,0.16863,46,193,0.11567,0.22159
1992,66 and older,3rd Quintile,Important,0.67024,147,193,0.60374,0.73674
1992,66 and older,4th Quintile,Very important,0.22023,49,187,0.16067,0.27978
1992,66 and older,4th Quintile,Important,0.65305,138,187,0.58464,0.72146
1992,66 and older,5th Quintile,Very important,0.20678,38,158,0.14343,0.27013
1992,66 and older,5th Quintile,Important,0.62994,120,158,0.55442,0.70547
1995,17-29 y.,1st Quintile,Very important,0.31195,191,526,0.27232,0.35158
1995,17-29 y.,1st Quintile,Important,0.45582,293,526,0.41321,0.49842
1995,17-29 y.,1st Quintile,Less important,0.07154,42,526,0.04949,0.09358
1995,17-29 y.,2nd Quintile,Very important,0.28125,166,439,0.23915,0.32336
1995,17-29 y.,2nd Quintile,Important,0.49756,273,439,0.45074,0.54439
1995,17-29 y.,3rd Quintile,Very important,0.28885,192,581,0.25197,0.32574
1995,17-29 y.,3rd Quintile,Important,0.58021,357,581,0.54005,0.62038
1995,17-29 y.,3rd Quintile,Less important,0.06037,32,581,0.04098,0.07975
1995,17-29 y.,4th Quintile,Very important,0.27396,171,577,0.23753,0.31038
1995,17-29 y.,4th Quintile,Important,0.60725,371,577,0.56737,0.64713
1995,17-29 y.,4th Quintile,Less important,0.05597,35,577,0.03720,0.07474
1995,17-29 y.,5th Quintile,Very important,0.33418,160,450,0.29055,0.37781
1995,17-29 y.,5th Quintile,Important,0.53505,247,450,0.48892,0.58119
1995,17-29 y.,5th Quintile,Less important,0.10300,43,450,0.07488,0.13111
1995,30-45 y.,1st Quintile,Very important,0.25367,203,658,0.22040,0.28695
1995,30-45 y.,1st Quintile,Important,0.55357,402,658,0.51555,0.59158
1995,30-45 y.,1st Quintile,Less important,0.06269,53,658,0.04416,0.08123
1995,30-45 y.,2nd Quintile,Very important,0.23752,236,855,0.20898,0.26607
1995,30-45 y.,2nd Quintile,Important,0.62758,559,855,0.59516,0.66001
1995,30-45 y.,2nd Quintile,Less important,0.06343,60,855,0.04708,0.07978
1995,30-45 y.,3rd Quintile,Very important,0.24568,208,831,0.21640,0.27497
1995,30-45 y.,3rd Quintile,Important,0.64297,574,831,0.61037,0.67556
1995,30-45 y.,3rd Quintile,Less important,0.04588,49,831,0.03165,0.06012
1995,30-45 y.,4th Quintile,Very important,0.25741,216,768,0.22647,0.28835
1995,30-45 y.,4th Quintile,Important,0.63157,495,768,0.59743,0.66571
1995,30-45 y.,4th Quintile,Less important,0.08269,57,768,0.06320,0.10218
1995,30-45 y.,5th Quintile,Very important,0.18717,160,748,0.15919,0.21514
1995,30-45 y.,5th Quintile,Important,0.69557,526,748,0.66257,0.72857
1995,30-45 y.,5th Quintile,Less important,0.08951,62,748,0.06903,0.10998
1995,46-65 y.,1st Quintile,Very important,0.20157,112,442,0.16413,0.23901
1995,46-65 y.,1st Quintile,Important,0.57195,289,442,0.52577,0.61813
1995,46-65 y.,1st Quintile,Less important,0.08269,41,442,0.05698,0.10839
1995,46-65 y.,2nd Quintile,Very important,0.21988,147,549,0.18521,0.25456
1995,46-65 y.,2nd Quintile,Important,0.62870,366,549,0.58824,0.66915
1995,46-65 y.,2nd Quintile,Less important,0.06252,36,549,0.04225,0.08279
1995,46-65 y.,3rd Quintile,Very important,0.19398,124,590,0.16205,0.22592
1995,46-65 y.,3rd Quintile,Important,0.65022,423,590,0.61171,0.68873
1995,46-65 y.,3rd Quintile,Less important,0.07373,43,590,0.05263,0.09484
1995,46-65 y.,4th Quintile,Very important,0.19329,153,744,0.16490,0.22169
1995,46-65 y.,4th Quintile,Important,0.65131,530,744,0.61705,0.68558
1995,46-65 y.,4th Quintile,Less important,0.08501,61,744,0.06495,0.10506
1995,46-65 y.,5th Quintile,Very important,0.20359,191,888,0.17709,0.23009
1995,46-65 y.,5th Quintile,Important,0.67643,614,888,0.64564,0.70722
1995,46-65 y.,5th Quintile,Less important,0.08763,83,888,0.06902,0.10624
1995,66 and older,1st Quintile,Very important,0.22442,68,236,0.17108,0.27776
1995,66 and older,1st Quintile,Important,0.59245,168,236,0.52962,0.65528
1995,66 and older,2nd Quintile,Very important,0.23230,94,382,0.18990,0.27471
1995,66 and older,2nd Quintile,Important,0.59886,240,382,0.54964,0.64807
1995,66 and older,2nd Quintile,Less important,0.13091,48,382,0.09704,0.16478
1995,66 and older,3rd Quintile,Very important,0.28032,94,286,0.22817,0.33247
1995,66 and older,3rd Quintile,Important,0.60877,192,286,0.55211,0.66543
1995,66 and older,4th Quintile,Very important,0.24857,75,237,0.19343,0.30371
1995,66 and older,4th Quintile,Important,0.62281,162,237,0.56097,0.68465
1995,66 and older,5th Quintile,Very important,0.22391,48,179,0.16267,0.28515
1995,66 and older,5th Quintile,Important,0.61734,131,179,0.54593,0.68874
2004,17-29 y.,1st Quintile,Very important,0.37594,345,897,0.34423,0.40766
2004,17-29 y.,1st Quintile,Important,0.53420,487,897,0.50154,0.56687
2004,17-29 y.,1st Quintile,Less important,0.07322,65,897,0.05617,0.09028
2004,17-29 y.,2nd Quintile,Very important,0.35851,276,732,0.32374,0.39327
2004,17-29 y.,2nd Quintile,Important,0.52151,390,732,0.48530,0.55772
2004,17-29 y.,2nd Quintile,Less important,0.10642,66,732,0.08406,0.12877
2004,17-29 y.,3rd Quintile,Very important,0.34769,258,740,0.31335,0.38202
2004,17-29 y.,3rd Quintile,Important,0.55685,415,740,0.52104,0.59267
2004,17-29 y.,3rd Quintile,Less important,0.08491,67,740,0.06481,0.10501
2004,17-29 y.,4th Quintile,Very important,0.31101,232,716,0.27708,0.34494
2004,17-29 y.,4th Quintile,Important,0.58773,417,716,0.55165,0.62381
2004,17-29 y.,4th Quintile,Less important,0.08814,67,716,0.06736,0.10892
2004,17-29 y.,5th Quintile,Very important,0.26914,259,836,0.23905,0.29922
2004,17-29 y.,5th Quintile,Important,0.62909,494,836,0.59633,0.66185
2004,17-29 y.,5th Quintile,Less important,0.10008,83,836,0.07973,0.12044
2004,30-45 y.,1st Quintile,Very important,0.28840,282,909,0.25893,0.31787
2004,30-45 y.,1st Quintile,Important,0.60393,566,909,0.57211,0.63574
2004,30-45 y.,1st Quintile,Less important,0.09210,61,909,0.07329,0.11091
2004,30-45 y.,2nd Quintile,Very important,0.28683,323,1164,0.26084,0.31283
2004,30-45 y.,2nd Quintile,Important,0.62993,750,1164,0.60219,0.65768
2004,30-45 y.,2nd Quintile,Less important,0.07946,91,1164,0.06391,0.09500
2004,30-45 y.,3rd Quintile,Very important,0.27552,344,1237,0.25061,0.30043
2004,30-45 y.,3rd Quintile,Important,0.63644,804,1237,0.60963,0.66326
2004,30-45 y.,3rd Quintile,Less important,0.08553,89,1237,0.06994,0.10112
2004,30-45 y.,4th Quintile,Very important,0.28224,399,1443,0.25901,0.30547
2004,30-45 y.,4th Quintile,Important,0.64990,959,1443,0.62528,0.67452
2004,30-45 y.,4th Quintile,Less important,0.06336,85,1443,0.05079,0.07594
2004,30-45 y.,5th Quintile,Very important,0.24195,444,1738,0.22181,0.26209
2004,30-45 y.,5th Quintile,Important,0.68515,1176,1738,0.66331,0.70700
2004,30-45 y.,5th Quintile,Less important,0.06885,118,1738,0.05695,0.08076
2004,46-65 y.,1st Quintile,Very important,0.22721,186,838,0.19882,0.25560
2004,46-65 y.,1st Quintile,Important,0.66142,576,838,0.62936,0.69348
2004,46-65 y.,1st Quintile,Less important,0.09347,76,838,0.07375,0.11320
2004,46-65 y.,2nd Quintile,Very important,0.23875,245,996,0.21226,0.26524
2004,46-65 y.,2nd Quintile,Important,0.64265,644,996,0.61288,0.67243
2004,46-65 y.,2nd Quintile,Less important,0.11095,107,996,0.09144,0.13047
2004,46-65 y.,3rd Quintile,Very important,0.18752,224,1157,0.16502,0.21002
2004,46-65 y.,3rd Quintile,Important,0.70909,828,1157,0.68291,0.73527
2004,46-65 y.,3rd Quintile,Less important,0.09880,105,1157,0.08160,0.11601
2004,46-65 y.,4th Quintile,Very important,0.21674,333,1451,0.19553,0.23795
2004,46-65 y.,4th Quintile,Important,0.69388,1021,1451,0.67015,0.71760
2004,46-65 y.,4th Quintile,Less important,0.07939,97,1451,0.06547,0.09330
2004,46-65 y.,5th Quintile,Very important,0.20181,614,2861,0.18710,0.21652
2004,46-65 y.,5th Quintile,Important,0.70426,2019,2861,0.68754,0.72099
2004,46-65 y.,5th Quintile,Less important,0.08505,228,2861,0.07483,0.09528
2004,66 and older,1st Quintile,Very important,0.23448,155,605,0.20069,0.26827
2004,66 and older,1st Quintile,Important,0.62662,380,605,0.58804,0.66520
2004,66 and older,1st Quintile,Less important,0.10992,70,605,0.08497,0.13487
2004,66 and older,2nd Quintile,Very important,0.23708,216,884,0.20902,0.26513
2004,66 and older,2nd Quintile,Important,0.65285,593,884,0.62145,0.68425
2004,66 and older,2nd Quintile,Less important,0.08419,75,884,0.06588,0.10251
2004,66 and older,3rd Quintile,Very important,0.20591,164,774,0.17740,0.23441
2004,66 and older,3rd Quintile,Important,0.69237,549,774,0.65984,0.72491
2004,66 and older,3rd Quintile,Less important,0.08660,61,774,0.06677,0.10643
2004,66 and older,4th Quintile,Very important,0.23608,174,701,0.20462,0.26754
2004,66 and older,4th Quintile,Important,0.66727,475,701,0.63236,0.70218
2004,66 and older,4th Quintile,Less important,0.07951,52,701,0.05946,0.09955
2004,66 and older,5th Quintile,Very important,0.21754,175,731,0.18761,0.24747
2004,66 and older,5th Quintile,Important,0.70090,499,731,0.66769,0.73412
2004,66 and older,5th Quintile,Less important,0.07096,57,731,0.05233,0.08958
2008,17-29 y.,1st Quintile,Very important,0.34176,299,782,0.30850,0.37503
2008,17-29 y.,1st Quintile,Important,0.51366,441,782,0.47860,0.54871
2008,17-29 y.,1st Quintile,Less important,0.05879,42,782,0.04230,0.07529
2008,17-29 y.,2nd Quintile,Very important,0.35793,202,541,0.31749,0.39836
2008,17-29 y.,2nd Quintile,Important,0.50427,339,541,0.46209,0.54644
2008,17-29 y.,3rd Quintile,Very important,0.34014,240,612,0.30258,0.37771
2008,17-29 y.,3rd Quintile,Important,0.56789,372,612,0.52861,0.60717
2008,17-29 y.,4th Quintile,Very important,0.31167,211,602,0.27464,0.34870
2008,17-29 y.,4th Quintile,Important,0.53574,340,602,0.49587,0.57561
2008,17-29 y.,4th Quintile,Less important,0.08482,51,602,0.06254,0.10709
2008,17-29 y.,5th Quintile,Very important,0.32726,211,527,0.28716,0.36736
2008,17-29 y.,5th Quintile,Important,0.55930,316,527,0.51687,0.60173
2008,30-45 y.,1st Quintile,Very important,0.33758,216,721,0.30304,0.37212
2008,30-45 y.,1st Quintile,Important,0.58126,452,721,0.54522,0.61729
2008,30-45 y.,1st Quintile,Less important,0.07417,53,721,0.05502,0.09331
2008,30-45 y.,2nd Quintile,Very important,0.25954,270,911,0.23105,0.28802
2008,30-45 y.,2nd Quintile,Important,0.66996,591,911,0.63941,0.70051
2008,30-45 y.,2nd Quintile,Less important,0.05859,50,911,0.04333,0.07385
2008,30-45 y.,3rd Quintile,Very important,0.26668,305,1086,0.24037,0.29299
2008,30-45 y.,3rd Quintile,Important,0.66892,717,1086,0.64092,0.69692
2008,30-45 y.,3rd Quintile,Less important,0.05983,64,1086,0.04572,0.07395
2008,30-45 y.,4th Quintile,Very important,0.26983,321,1131,0.24395,0.29571
2008,30-45 y.,4th Quintile,Important,0.64201,723,1131,0.61406,0.66997
2008,30-45 y.,4th Quintile,Less important,0.07600,87,1131,0.06055,0.09145
2008,30-45 y.,5th Quintile,Very important,0.29241,373,1298,0.26765,0.31716
2008,30-45 y.,5th Quintile,Important,0.64126,858,1298,0.61516,0.66737
2008,30-45 y.,5th Quintile,Less important,0.06280,67,1298,0.04959,0.07600
2008,46-65 y.,1st Quintile,Very important,0.23894,209,788,0.20915,0.26873
2008,46-65 y.,1st Quintile,Important,0.62800,505,788,0.59423,0.66177
2008,46-65 y.,1st Quintile,Less important,0.11443,74,788,0.09219,0.13667
2008,46-65 y.,2nd Quintile,Very important,0.21354,182,829,0.18563,0.24146
2008,46-65 y.,2nd Quintile,Important,0.69980,585,829,0.66858,0.73102
2008,46-65 y.,2nd Quintile,Less important,0.08080,62,829,0.06224,0.09936
2008,46-65 y.,3rd Quintile,Very important,0.18092,217,1097,0.15813,0.20371
2008,46-65 y.,3rd Quintile,Important,0.72851,800,1097,0.70218,0.75484
2008,46-65 y.,3rd Quintile,Less important,0.08389,80,1097,0.06748,0.10030
2008,46-65 y.,4th Quintile,Very important,0.19271,308,1477,0.17258,0.21283
2008,46-65 y.,4th Quintile,Important,0.70828,1045,1477,0.68509,0.73147
2008,46-65 y.,4th Quintile,Less important,0.09608,124,1477,0.08105,0.11112
2008,46-65 y.,5th Quintile,Very important,0.19547,506,2464,0.17981,0.21113
2008,46-65 y.,5th Quintile,Important,0.71132,1761,2464,0.69342,0.72922
2008,46-65 y.,5th Quintile,Less important,0.08802,197,2464,0.07683,0.09921
2008,66 and older,1st Quintile,Very important,0.20729,153,693,0.17709,0.23749
2008,66 and older,1st Quintile,Important,0.64732,455,693,0.61172,0.68292
2008,66 and older,1st Quintile,Less important,0.10786,85,693,0.08474,0.13097
2008,66 and older,2nd Quintile,Very important,0.18500,196,1018,0.16113,0.20886
2008,66 and older,2nd Quintile,Important,0.69468,728,1018,0.66638,0.72299
2008,66 and older,2nd Quintile,Less important,0.09722,94,1018,0.07901,0.11542
2008,66 and older,3rd Quintile,Very important,0.18197,181,922,0.15705,0.20689
2008,66 and older,3rd Quintile,Important,0.69325,661,922,0.66346,0.72303
2008,66 and older,3rd Quintile,Less important,0.10585,80,922,0.08598,0.12571
2008,66 and older,4th Quintile,Very important,0.20589,149,700,0.17591,0.23586
2008,66 and older,4th Quintile,Important,0.66946,474,700,0.63459,0.70434
2008,66 and older,4th Quintile,Less important,0.10881,77,700,0.08573,0.13190
2008,66 and older,5th Quintile,Very important,0.20043,196,892,0.17414,0.22671
2008,66 and older,5th Quintile,Important,0.69603,614,892,0.66582,0.72623
2008,66 and older,5th Quintile,Less important,0.09116,82,892,0.07226,0.11006
2012,17-29 y.,1st Quintile,Very important,0.43077,567,1202,0.40276,0.45877
2012,17-29 y.,1st Quintile,Important,0.43683,582,1202,0.40878,0.46488
2012,17-29 y.,1st Quintile,Less important,0.05615,53,1202,0.04313,0.06917
2012,17-29 y.,2nd Quintile,Very important,0.45071,376,725,0.41446,0.48695
2012,17-29 y.,2nd Quintile,Important,0.44603,349,725,0.40982,0.48224
2012,17-29 y.,3rd Quintile,Very important,0.43329,323,662,0.39551,0.47106
2012,17-29 y.,3rd Quintile,Important,0.43777,306,662,0.39995,0.47559
2012,17-29 y.,3rd Quintile,Less important,0.04739,33,662,0.03120,0.06359
2012,17-29 y.,4th Quintile,Very important,0.43471,283,557,0.39350,0.47592
2012,17-29 y.,4th Quintile,Important,0.43705,274,557,0.39582,0.47828
2012,17-29 y.,5th Quintile,Very important,0.45236,225,406,0.40389,0.50084
2012,17-29 y.,5th Quintile,Important,0.42038,181,406,0.37231,0.46846
2012,30-45 y.,1st Quintile,Very important,0.38678,837,1966,0.36525,0.40832
2012,30-45 y.,1st Quintile,Important,0.56776,1076,1966,0.54586,0.58967
2012,30-45 y.,1st Quintile,Less important,0.03601,53,1966,0.02777,0.04425
2012,30-45 y.,2nd Quintile,Very important,0.36795,706,1793,0.34562,0.39028
2012,30-45 y.,2nd Quintile,Important,0.59017,1034,1793,0.56740,0.61294
2012,30-45 y.,2nd Quintile,Less important,0.04081,53,1793,0.03165,0.04997
2012,30-45 y.,3rd Quintile,Very important,0.34975,678,1696,0.32704,0.37245
2012,30-45 y.,3rd Quintile,Important,0.61385,965,1696,0.59067,0.63703
2012,30-45 y.,3rd Quintile,Less important,0.03493,53,1696,0.02619,0.04367
2012,30-45 y.,4th Quintile,Very important,0.35598,622,1546,0.33210,0.37985
2012,30-45 y.,4th Quintile,Important,0.61629,924,1546,0.59204,0.64054
2012,30-45 y.,5th Quintile,Very important,0.32205,543,1464,0.29811,0.34599
2012,30-45 y.,5th Quintile,Important,0.61735,842,1464,0.59245,0.64226
2012,30-45 y.,5th Quintile,Less important,0.05836,79,1464,0.04635,0.07038
2012,46-65 y.,1st Quintile,Very important,0.25930,452,1402,0.23635,0.28225
2012,46-65 y.,1st Quintile,Important,0.64817,880,1402,0.62317,0.67318
2012,46-65 y.,1st Quintile,Less important,0.07585,70,1402,0.06198,0.08971
2012,46-65 y.,2nd Quintile,Very important,0.25739,385,1240,0.23305,0.28174
2012,46-65 y.,2nd Quintile,Important,0.67317,791,1240,0.64706,0.69929
2012,46-65 y.,2nd Quintile,Less important,0.06653,64,1240,0.05265,0.08040
2012,46-65 y.,3rd Quintile,Very important,0.26500,443,1526,0.24285,0.28715
2012,46-65 y.,3rd Quintile,Important,0.66998,1012,1526,0.64638,0.69358
2012,46-65 y.,3rd Quintile,Less important,0.06154,71,1526,0.04948,0.07360
2012,46-65 y.,4th Quintile,Very important,0.26737,508,1768,0.24673,0.28800
2012,46-65 y.,4th Quintile,Important,0.66248,1165,1768,0.64044,0.68453
2012,46-65 y.,4th Quintile,Less important,0.06498,95,1768,0.05349,0.07647
2012,46-65 y.,5th Quintile,Very important,0.24591,668,2467,0.22891,0.26291
2012,46-65 y.,5th Quintile,Important,0.67745,1663,2467,0.65900,0.69590
2012,46-65 y.,5th Quintile,Less important,0.06688,136,2467,0.05702,0.07674
2012,66 and older,1st Quintile,Very important,0.21852,186,768,0.18927,0.24776
2012,66 and older,1st Quintile,Important,0.65114,502,768,0.61741,0.68487
2012,66 and older,1st Quintile,Less important,0.10402,80,768,0.08241,0.12562
2012,66 and older,2nd Quintile,Very important,0.23012,263,1128,0.20554,0.25469
2012,66 and older,2nd Quintile,Important,0.66987,800,1128,0.64242,0.69733
2012,66 and older,2nd Quintile,Less important,0.07306,65,1128,0.05786,0.08825
2012,66 and older,3rd Quintile,Very important,0.22080,209,918,0.19395,0.24764
2012,66 and older,3rd Quintile,Important,0.68254,641,918,0.65242,0.71267
2012,66 and older,3rd Quintile,Less important,0.07610,68,918,0.05894,0.09327
2012,66 and older,4th Quintile,Very important,0.24776,195,829,0.21835,0.27716
2012,66 and older,4th Quintile,Important,0.67431,587,829,0.64239,0.70623
2012,66 and older,4th Quintile,Less important,0.05581,47,829,0.04017,0.07144
2012,66 and older,5th Quintile,Very important,0.21718,193,870,0.18976,0.24459
2012,66 and older,5th Quintile,Important,0.69719,609,870,0.66664,0.72774
2012,66 and older,5th Quintile,Less important,0.07095,68,870,0.05388,0.08802
2016,17-29 y.,1st Quintile,Very important,0.46232,631,1280,0.43500,0.48965
2016,17-29 y.,1st Quintile,Important,0.42866,594,1280,0.40154,0.45578
2016,17-29 y.,1st Quintile,Less important,0.04369,55,1280,0.03248,0.05489
2016,17-29 y.,2nd Quintile,Very important,0.42854,414,866,0.39556,0.46152
2016,17-29 y.,2nd Quintile,Important,0.43626,415,866,0.40321,0.46931
2016,17-29 y.,2nd Quintile,Less important,0.03714,37,866,0.02454,0.04974
2016,17-29 y.,3rd Quintile,Very important,0.46496,352,668,0.42710,0.50281
2016,17-29 y.,3rd Quintile,Important,0.40343,316,668,0.36620,0.44066
2016,17-29 y.,4th Quintile,Very important,0.47031,291,556,0.42878,0.51183
2016,17-29 y.,4th Quintile,Important,0.41865,265,556,0.37761,0.45970
2016,17-29 y.,5th Quintile,Very important,0.44140,220,413,0.39345,0.48935
2016,17-29 y.,5th Quintile,Important,0.47837,193,413,0.43014,0.52661
2016,30-45 y.,1st Quintile,Very important,0.37693,680,1615,0.35329,0.40058
