year,quintil_oecd,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,5th Quintile,Less important,0.04892,233,4814,0.04283,0.05502
2021,1st Quintile,Very important,0.28609,1225,3167,0.27035,0.30183
2021,1st Quintile,Important,0.41811,1757,3167,0.40093,0.43530
2021,1st Quintile,Less important,0.05377,185,3167,0.04591,0.06163
2021,2nd Quintile,Very important,0.29421,1268,3364,0.27880,0.30961
2021,2nd Quintile,Important,0.47338,1942,3364,0.45650,0.49025
2021,2nd Quintile,Less important,0.03592,154,3364,0.02963,0.04220
2021,3rd Quintile,Very important,0.29952,1165,2993,0.28310,0.31593
2021,3rd Quintile,Important,0.47097,1671,2993,0.45308,0.48885
2021,3rd Quintile,Less important,0.04399,157,2993,0.03664,0.05133
2021,4th Quintile,Very important,0.31373,1319,3234,0.29774,0.32973
2021,4th Quintile,Important,0.50759,1794,3234,0.49035,0.52482
2021,4th Quintile,Less important,0.03585,121,3234,0.02944,0.04226
2021,5th Quintile,Very important,0.32412,1686,4298,0.31012,0.33811
2021,5th Quintile,Important,0.50762,2438,4298,0.49267,0.52257
2021,5th Quintile,Less important,0.04388,174,4298,0.03776,0.05001
