year,bula_h,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1996,Berlin,East,243,6.46722,6.21990,6.71454,5.00000,7.00000,8.00000,2.00000,10.00000,7.00000,7.00000,7.00000
1996,Brandenburg,East,597,6.50681,6.35483,6.65880,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Mecklenburg-Western Pomerania,East,399,6.63141,6.43428,6.82854,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Saxony,East,1105,6.60777,6.49456,6.72098,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Saxony-Anhalt,East,673,6.62505,6.48310,6.76701,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Thuringa,East,659,6.51336,6.36927,6.65745,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Schleswig-Holstein,West,267,7.07173,6.83093,7.31253,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1997,Hamburg,West,124,6.28660,5.90782,6.66537,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1997,Lower Saxony,West,1034,6.79737,6.68405,6.91070,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,Bremen,West,93,7.19072,6.72824,7.65319,5.00000,7.98682,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1997,North Rhine-Westphalia,West,2501,6.84377,6.77320,6.91434,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,Hesse,West,840,7.00197,6.85775,7.14619,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1997,"Rhineland-Palatinate, Saarland",West,707,7.01860,6.88453,7.15267,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,Baden-Wuerttemberg,West,1695,6.66910,6.57497,6.76323,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Bavaria,West,1617,6.94104,6.84830,7.03378,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,Berlin,West,272,6.55421,6.29629,6.81214,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.97500,7.00000
1997,Berlin,East,233,5.99590,5.73276,6.25905,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,6.00000,7.00000
1997,Brandenburg,East,595,6.21339,6.05918,6.36760,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1997,Mecklenburg-Western Pomerania,East,390,6.32755,6.12638,6.52871,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1997,Saxony,East,1080,6.41662,6.30837,6.52487,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1997,Saxony-Anhalt,East,665,6.22439,6.08678,6.36201,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1997,Thuringa,East,660,6.27717,6.13840,6.41594,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1998,Schleswig-Holstein,West,344,7.46961,7.28652,7.65271,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1998,Hamburg,West,154,6.94688,6.62003,7.27374,5.70095,7.00000,8.00000,2.25237,10.00000,7.00000,7.00000,8.00000
1998,Lower Saxony,West,1195,7.11999,7.01032,7.22966,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1998,Bremen,West,100,7.35869,6.94757,7.76981,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1998,North Rhine-Westphalia,West,2825,7.05551,6.98717,7.12385,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Hesse,West,945,7.19700,7.07095,7.32305,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1998,"Rhineland-Palatinate, Saarland",West,797,7.15733,7.01925,7.29542,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1998,Baden-Wuerttemberg,West,1810,6.88542,6.79854,6.97230,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Bavaria,West,1863,7.38929,7.30783,7.47074,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1998,Berlin,West,292,6.55464,6.31693,6.79234,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,7.00000,7.00000
1998,Berlin,East,233,6.64889,6.42134,6.87643,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Brandenburg,East,618,6.35223,6.19803,6.50644,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,Mecklenburg-Western Pomerania,East,407,6.66029,6.47327,6.84732,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Saxony,East,1175,6.54656,6.44055,6.65256,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Saxony-Anhalt,East,689,6.46698,6.31819,6.61577,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Thuringa,East,729,6.34525,6.22472,6.46578,5.00000,7.00000,7.00000,2.00000,10.00000,7.00000,6.00000,7.00000
1999,Schleswig-Holstein,West,322,7.37532,7.16601,7.58463,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,8.00000
1999,Hamburg,West,139,7.16347,6.84714,7.47979,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1999,Lower Saxony,West,1162,7.21753,7.10054,7.33452,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1999,Bremen,West,87,7.36363,6.89870,7.82855,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1999,North Rhine-Westphalia,West,2682,7.15251,7.08416,7.22085,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1999,Hesse,West,888,7.44750,7.32268,7.57232,6.49292,8.00000,9.00000,2.73229,10.00000,8.00000,8.00000,8.00000
1999,"Rhineland-Palatinate, Saarland",West,767,7.49315,7.37259,7.61371,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1999,Baden-Wuerttemberg,West,1720,6.87607,6.77809,6.97406,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Bavaria,West,1787,7.43468,7.35329,7.51606,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1999,Berlin,West,289,6.92114,6.69545,7.14682,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1999,Berlin,East,224,6.54202,6.28813,6.79592,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Brandenburg,East,596,6.61958,6.46516,6.77399,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Mecklenburg-Western Pomerania,East,399,6.74411,6.56301,6.92520,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1999,Saxony,East,1150,6.69392,6.58612,6.80171,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Saxony-Anhalt,East,689,6.68895,6.54285,6.83505,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Thuringa,East,718,6.47595,6.34776,6.60413,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2000,Schleswig-Holstein,West,707,7.50247,7.38034,7.62461,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2000,Hamburg,West,296,7.20378,6.99841,7.40915,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2000,Lower Saxony,West,2024,7.44877,7.36770,7.52984,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2000,Bremen,West,188,7.52311,7.19904,7.84717,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2000,North Rhine-Westphalia,West,5122,7.33304,7.28441,7.38168,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2000,Hesse,West,1664,7.40608,7.31167,7.50050,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2000,"Rhineland-Palatinate, Saarland",West,1459,7.28137,7.19001,7.37272,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2000,Baden-Wuerttemberg,West,2946,7.26284,7.19707,7.32862,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2000,Bavaria,West,3364,7.47124,7.41029,7.53219,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2000,Berlin,West,432,6.97033,6.78510,7.15555,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2000,Berlin,East,377,6.71821,6.52306,6.91336,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2000,Brandenburg,East,1013,6.71843,6.60107,6.83578,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Mecklenburg-Western Pomerania,East,565,6.98626,6.83517,7.13735,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.02500
2000,Saxony,East,1769,6.79933,6.71178,6.88687,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Saxony-Anhalt,East,1058,6.75557,6.64101,6.87013,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Thuringa,East,1051,6.60376,6.49564,6.71188,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,Schleswig-Holstein,West,645,7.39977,7.26148,7.53807,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2001,Hamburg,West,274,7.13083,6.88853,7.37313,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2001,Lower Saxony,West,1843,7.45524,7.37283,7.53764,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2001,Bremen,West,156,7.50547,7.17491,7.83602,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2001,North Rhine-Westphalia,West,4628,7.39035,7.34042,7.44028,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2001,Hesse,West,1476,7.40988,7.31334,7.50641,6.21732,8.00000,9.00000,2.04329,10.00000,8.00000,8.00000,8.00000
2001,"Rhineland-Palatinate, Saarland",West,1349,7.44587,7.35010,7.54165,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2001,Baden-Wuerttemberg,West,2588,7.19721,7.12597,7.26846,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2001,Bavaria,West,3018,7.43683,7.37438,7.49927,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2001,Berlin,West,431,6.74673,6.56309,6.93037,5.60104,7.00000,8.00000,2.00259,10.00000,7.00000,7.00000,7.00000
2001,Berlin,East,354,6.79502,6.58864,7.00139,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2001,Brandenburg,East,954,6.66879,6.55412,6.78345,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,Mecklenburg-Western Pomerania,East,511,6.91417,6.75805,7.07029,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
