"ple0055","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"7","1984","30-45","(noch) kein Abschluss","","","",""
"7","1984","30-45","Hauptschule","1","","",""
"7","1984","30-45","Realschule","","","",""
"7","1984","30-45","(Fach-)Abitur","","","",""
"7","1984","30-45","AkademikerIn","","","",""
"7","1984","46-65","(noch) kein Abschluss","","","",""
"7","1984","46-65","Hauptschule","2","","",""
"7","1984","46-65","Realschule","","","",""
"7","1984","46-65","(Fach-)Abitur","","","",""
"7","1984","46-65","AkademikerIn","","","",""
"7","1984","66","(noch) kein Abschluss","","","",""
"7","1984","66","Hauptschule","","","",""
"7","1984","66","Realschule","","","",""
"7","1984","66","(Fach-)Abitur","","","",""
"7","1984","66","AkademikerIn","","","",""
"8","1984","17-29","(noch) kein Abschluss","","","",""
"8","1984","17-29","Hauptschule","","","",""
"8","1984","17-29","Realschule","","","",""
"8","1984","17-29","(Fach-)Abitur","","","",""
"8","1984","17-29","AkademikerIn","","","",""
"8","1984","30-45","(noch) kein Abschluss","","","",""
"8","1984","30-45","Hauptschule","","","",""
"8","1984","30-45","Realschule","","","",""
"8","1984","30-45","(Fach-)Abitur","","","",""
"8","1984","30-45","AkademikerIn","","","",""
"8","1984","46-65","(noch) kein Abschluss","","","",""
"8","1984","46-65","Hauptschule","1","","",""
"8","1984","46-65","Realschule","","","",""
"8","1984","46-65","(Fach-)Abitur","","","",""
"8","1984","46-65","AkademikerIn","","","",""
"8","1984","66","(noch) kein Abschluss","","","",""
"8","1984","66","Hauptschule","","","",""
"8","1984","66","Realschule","","","",""
"8","1984","66","(Fach-)Abitur","","","",""
"8","1984","66","AkademikerIn","","","",""
"9","1984","17-29","(noch) kein Abschluss","","","",""
"9","1984","17-29","Hauptschule","","","",""
"9","1984","17-29","Realschule","","","",""
"9","1984","17-29","(Fach-)Abitur","","","",""
"9","1984","17-29","AkademikerIn","","","",""
"9","1984","30-45","(noch) kein Abschluss","","","",""
"9","1984","30-45","Hauptschule","2","","",""
"9","1984","30-45","Realschule","","","",""
"9","1984","30-45","(Fach-)Abitur","","","",""
"9","1984","30-45","AkademikerIn","","","",""
"9","1984","46-65","(noch) kein Abschluss","","","",""
"9","1984","46-65","Hauptschule","","","",""
"9","1984","46-65","Realschule","","","",""
"9","1984","46-65","(Fach-)Abitur","","","",""
"9","1984","46-65","AkademikerIn","","","",""
"9","1984","66","(noch) kein Abschluss","","","",""
"9","1984","66","Hauptschule","","","",""
"9","1984","66","Realschule","","","",""
"9","1984","66","(Fach-)Abitur","","","",""
"9","1984","66","AkademikerIn","","","",""
"10","1984","17-29","(noch) kein Abschluss","","","",""
"10","1984","17-29","Hauptschule","1","","",""
"10","1984","17-29","Realschule","","","",""
"10","1984","17-29","(Fach-)Abitur","1","","",""
"10","1984","17-29","AkademikerIn","","","",""
"10","1984","30-45","(noch) kein Abschluss","","","",""
"10","1984","30-45","Hauptschule","","","",""
"10","1984","30-45","Realschule","1","","",""
"10","1984","30-45","(Fach-)Abitur","","","",""
"10","1984","30-45","AkademikerIn","","","",""
"10","1984","46-65","(noch) kein Abschluss","","","",""
"10","1984","46-65","Hauptschule","","","",""
"10","1984","46-65","Realschule","","","",""
"10","1984","46-65","(Fach-)Abitur","","","",""
"10","1984","46-65","AkademikerIn","","","",""
"10","1984","66","(noch) kein Abschluss","","","",""
"10","1984","66","Hauptschule","","","",""
"10","1984","66","Realschule","","","",""
"10","1984","66","(Fach-)Abitur","","","",""
"10","1984","66","AkademikerIn","","","",""
"11","1984","17-29","(noch) kein Abschluss","","","",""
"11","1984","17-29","Hauptschule","","","",""
"11","1984","17-29","Realschule","","","",""
"11","1984","17-29","(Fach-)Abitur","","","",""
"11","1984","17-29","AkademikerIn","","","",""
"11","1984","30-45","(noch) kein Abschluss","","","",""
"11","1984","30-45","Hauptschule","","","",""
"11","1984","30-45","Realschule","","","",""
"11","1984","30-45","(Fach-)Abitur","","","",""
"11","1984","30-45","AkademikerIn","","","",""
"11","1984","46-65","(noch) kein Abschluss","","","",""
"11","1984","46-65","Hauptschule","","","",""
"11","1984","46-65","Realschule","","","",""
"11","1984","46-65","(Fach-)Abitur","","","",""
"11","1984","46-65","AkademikerIn","","","",""
"11","1984","66","(noch) kein Abschluss","","","",""
"11","1984","66","Hauptschule","","","",""
"11","1984","66","Realschule","","","",""
"11","1984","66","(Fach-)Abitur","","","",""
"11","1984","66","AkademikerIn","","","",""
"12","1984","17-29","(noch) kein Abschluss","","","",""
"12","1984","17-29","Hauptschule","","","",""
"12","1984","17-29","Realschule","","","",""
"12","1984","17-29","(Fach-)Abitur","","","",""
"12","1984","17-29","AkademikerIn","","","",""
"12","1984","30-45","(noch) kein Abschluss","","","",""
"12","1984","30-45","Hauptschule","","","",""
"12","1984","30-45","Realschule","","","",""
"12","1984","30-45","(Fach-)Abitur","","","",""
"12","1984","30-45","AkademikerIn","","","",""
"12","1984","46-65","(noch) kein Abschluss","","","",""
"12","1984","46-65","Hauptschule","","","",""
"12","1984","46-65","Realschule","","","",""
"12","1984","46-65","(Fach-)Abitur","","","",""
"12","1984","46-65","AkademikerIn","","","",""
"12","1984","66","(noch) kein Abschluss","","","",""
"12","1984","66","Hauptschule","","","",""
"12","1984","66","Realschule","","","",""
"12","1984","66","(Fach-)Abitur","","","",""
"12","1984","66","AkademikerIn","","","",""
"13","1984","17-29","(noch) kein Abschluss","","","",""
"13","1984","17-29","Hauptschule","","","",""
"13","1984","17-29","Realschule","","","",""
"13","1984","17-29","(Fach-)Abitur","","","",""
"13","1984","17-29","AkademikerIn","","","",""
"13","1984","30-45","(noch) kein Abschluss","","","",""
"13","1984","30-45","Hauptschule","","","",""
"13","1984","30-45","Realschule","","","",""
"13","1984","30-45","(Fach-)Abitur","","","",""
"13","1984","30-45","AkademikerIn","","","",""
"13","1984","46-65","(noch) kein Abschluss","","","",""
"13","1984","46-65","Hauptschule","","","",""
"13","1984","46-65","Realschule","","","",""
"13","1984","46-65","(Fach-)Abitur","","","",""
"13","1984","46-65","AkademikerIn","","","",""
"13","1984","66","(noch) kein Abschluss","","","",""
"13","1984","66","Hauptschule","","","",""
"13","1984","66","Realschule","","","",""
"13","1984","66","(Fach-)Abitur","","","",""
"13","1984","66","AkademikerIn","","","",""
"14","1984","17-29","(noch) kein Abschluss","","","",""
"14","1984","17-29","Hauptschule","","","",""
"14","1984","17-29","Realschule","","","",""
"14","1984","17-29","(Fach-)Abitur","","","",""
"14","1984","17-29","AkademikerIn","","","",""
"14","1984","30-45","(noch) kein Abschluss","","","",""
"14","1984","30-45","Hauptschule","","","",""
"14","1984","30-45","Realschule","","","",""
"14","1984","30-45","(Fach-)Abitur","","","",""
"14","1984","30-45","AkademikerIn","","","",""
"14","1984","46-65","(noch) kein Abschluss","","","",""
"14","1984","46-65","Hauptschule","1","","",""
"14","1984","46-65","Realschule","","","",""
"14","1984","46-65","(Fach-)Abitur","","","",""
"14","1984","46-65","AkademikerIn","","","",""
"14","1984","66","(noch) kein Abschluss","","","",""
"14","1984","66","Hauptschule","","","",""
"14","1984","66","Realschule","","","",""
"14","1984","66","(Fach-)Abitur","","","",""
"14","1984","66","AkademikerIn","","","",""
"15","1984","17-29","(noch) kein Abschluss","","","",""
"15","1984","17-29","Hauptschule","","","",""
"15","1984","17-29","Realschule","","","",""
"15","1984","17-29","(Fach-)Abitur","","","",""
"15","1984","17-29","AkademikerIn","","","",""
"15","1984","30-45","(noch) kein Abschluss","","","",""
"15","1984","30-45","Hauptschule","","","",""
"15","1984","30-45","Realschule","","","",""
"15","1984","30-45","(Fach-)Abitur","","","",""
"15","1984","30-45","AkademikerIn","","","",""
"15","1984","46-65","(noch) kein Abschluss","","","",""
"15","1984","46-65","Hauptschule","","","",""
"15","1984","46-65","Realschule","","","",""
"15","1984","46-65","(Fach-)Abitur","","","",""
"15","1984","46-65","AkademikerIn","","","",""
"15","1984","66","(noch) kein Abschluss","","","",""
"15","1984","66","Hauptschule","","","",""
"15","1984","66","Realschule","","","",""
"15","1984","66","(Fach-)Abitur","","","",""
"15","1984","66","AkademikerIn","","","",""
"16","1984","17-29","(noch) kein Abschluss","","","",""
"16","1984","17-29","Hauptschule","","","",""
"16","1984","17-29","Realschule","","","",""
"16","1984","17-29","(Fach-)Abitur","","","",""
"16","1984","17-29","AkademikerIn","","","",""
"16","1984","30-45","(noch) kein Abschluss","","","",""
"16","1984","30-45","Hauptschule","","","",""
"16","1984","30-45","Realschule","","","",""
"16","1984","30-45","(Fach-)Abitur","","","",""
"16","1984","30-45","AkademikerIn","","","",""
"16","1984","46-65","(noch) kein Abschluss","","","",""
"16","1984","46-65","Hauptschule","","","",""
"16","1984","46-65","Realschule","","","",""
"16","1984","46-65","(Fach-)Abitur","","","",""
"16","1984","46-65","AkademikerIn","","","",""
"16","1984","66","(noch) kein Abschluss","","","",""
"16","1984","66","Hauptschule","","","",""
"16","1984","66","Realschule","","","",""
"16","1984","66","(Fach-)Abitur","","","",""
"16","1984","66","AkademikerIn","","","",""
"17","1984","17-29","(noch) kein Abschluss","","","",""
"17","1984","17-29","Hauptschule","","","",""
"17","1984","17-29","Realschule","","","",""
"17","1984","17-29","(Fach-)Abitur","","","",""
"17","1984","17-29","AkademikerIn","","","",""
"17","1984","30-45","(noch) kein Abschluss","","","",""
"17","1984","30-45","Hauptschule","","","",""
"17","1984","30-45","Realschule","","","",""
"17","1984","30-45","(Fach-)Abitur","","","",""
"17","1984","30-45","AkademikerIn","","","",""
"17","1984","46-65","(noch) kein Abschluss","","","",""
"17","1984","46-65","Hauptschule","","","",""
"17","1984","46-65","Realschule","","","",""
"17","1984","46-65","(Fach-)Abitur","","","",""
"17","1984","46-65","AkademikerIn","","","",""
"17","1984","66","(noch) kein Abschluss","","","",""
"17","1984","66","Hauptschule","","","",""
"17","1984","66","Realschule","","","",""
"17","1984","66","(Fach-)Abitur","","","",""
"17","1984","66","AkademikerIn","","","",""
"18","1984","17-29","(noch) kein Abschluss","","","",""
"18","1984","17-29","Hauptschule","","","",""
"18","1984","17-29","Realschule","","","",""
"18","1984","17-29","(Fach-)Abitur","","","",""
"18","1984","17-29","AkademikerIn","","","",""
"18","1984","30-45","(noch) kein Abschluss","","","",""
"18","1984","30-45","Hauptschule","","","",""
"18","1984","30-45","Realschule","","","",""
"18","1984","30-45","(Fach-)Abitur","","","",""
"18","1984","30-45","AkademikerIn","","","",""
"18","1984","46-65","(noch) kein Abschluss","","","",""
"18","1984","46-65","Hauptschule","","","",""
"18","1984","46-65","Realschule","","","",""
"18","1984","46-65","(Fach-)Abitur","","","",""
"18","1984","46-65","AkademikerIn","","","",""
"18","1984","66","(noch) kein Abschluss","","","",""
"18","1984","66","Hauptschule","","","",""
"18","1984","66","Realschule","","","",""
"18","1984","66","(Fach-)Abitur","","","",""
"18","1984","66","AkademikerIn","","","",""
"19","1984","17-29","(noch) kein Abschluss","","","",""
"19","1984","17-29","Hauptschule","","","",""
"19","1984","17-29","Realschule","","","",""
"19","1984","17-29","(Fach-)Abitur","","","",""
"19","1984","17-29","AkademikerIn","","","",""
"19","1984","30-45","(noch) kein Abschluss","","","",""
"19","1984","30-45","Hauptschule","","","",""
"19","1984","30-45","Realschule","","","",""
"19","1984","30-45","(Fach-)Abitur","","","",""
"19","1984","30-45","AkademikerIn","","","",""
"19","1984","46-65","(noch) kein Abschluss","","","",""
"19","1984","46-65","Hauptschule","","","",""
"19","1984","46-65","Realschule","","","",""
"19","1984","46-65","(Fach-)Abitur","","","",""
"19","1984","46-65","AkademikerIn","","","",""
"19","1984","66","(noch) kein Abschluss","","","",""
"19","1984","66","Hauptschule","","","",""
"19","1984","66","Realschule","","","",""
"19","1984","66","(Fach-)Abitur","","","",""
"19","1984","66","AkademikerIn","","","",""
"20","1984","17-29","(noch) kein Abschluss","","","",""
"20","1984","17-29","Hauptschule","","","",""
"20","1984","17-29","Realschule","","","",""
"20","1984","17-29","(Fach-)Abitur","","","",""
"20","1984","17-29","AkademikerIn","","","",""
"20","1984","30-45","(noch) kein Abschluss","","","",""
"20","1984","30-45","Hauptschule","","","",""
"20","1984","30-45","Realschule","","","",""
"20","1984","30-45","(Fach-)Abitur","","","",""
"20","1984","30-45","AkademikerIn","","","",""
"20","1984","46-65","(noch) kein Abschluss","","","",""
"20","1984","46-65","Hauptschule","","","",""
"20","1984","46-65","Realschule","","","",""
"20","1984","46-65","(Fach-)Abitur","","","",""
"20","1984","46-65","AkademikerIn","","","",""
"20","1984","66","(noch) kein Abschluss","","","",""
"20","1984","66","Hauptschule","","","",""
"20","1984","66","Realschule","","","",""
"20","1984","66","(Fach-)Abitur","","","",""
"20","1984","66","AkademikerIn","","","",""
"21","1984","17-29","(noch) kein Abschluss","","","",""
"21","1984","17-29","Hauptschule","","","",""
"21","1984","17-29","Realschule","","","",""
"21","1984","17-29","(Fach-)Abitur","","","",""
"21","1984","17-29","AkademikerIn","","","",""
"21","1984","30-45","(noch) kein Abschluss","","","",""
"21","1984","30-45","Hauptschule","","","",""
"21","1984","30-45","Realschule","","","",""
"21","1984","30-45","(Fach-)Abitur","","","",""
"21","1984","30-45","AkademikerIn","","","",""
"21","1984","46-65","(noch) kein Abschluss","","","",""
"21","1984","46-65","Hauptschule","","","",""
"21","1984","46-65","Realschule","","","",""
"21","1984","46-65","(Fach-)Abitur","","","",""
"21","1984","46-65","AkademikerIn","","","",""
"21","1984","66","(noch) kein Abschluss","","","",""
"21","1984","66","Hauptschule","","","",""
"21","1984","66","Realschule","","","",""
"21","1984","66","(Fach-)Abitur","","","",""
"21","1984","66","AkademikerIn","","","",""
"22","1984","17-29","(noch) kein Abschluss","","","",""
"22","1984","17-29","Hauptschule","","","",""
"22","1984","17-29","Realschule","","","",""
"22","1984","17-29","(Fach-)Abitur","","","",""
"22","1984","17-29","AkademikerIn","","","",""
"22","1984","30-45","(noch) kein Abschluss","","","",""
"22","1984","30-45","Hauptschule","","","",""
"22","1984","30-45","Realschule","","","",""
"22","1984","30-45","(Fach-)Abitur","","","",""
"22","1984","30-45","AkademikerIn","","","",""
"22","1984","46-65","(noch) kein Abschluss","","","",""
"22","1984","46-65","Hauptschule","","","",""
"22","1984","46-65","Realschule","","","",""
"22","1984","46-65","(Fach-)Abitur","","","",""
"22","1984","46-65","AkademikerIn","","","",""
"22","1984","66","(noch) kein Abschluss","","","",""
"22","1984","66","Hauptschule","","","",""
"22","1984","66","Realschule","","","",""
"22","1984","66","(Fach-)Abitur","","","",""
"22","1984","66","AkademikerIn","","","",""
"23","1984","17-29","(noch) kein Abschluss","","","",""
"23","1984","17-29","Hauptschule","","","",""
"23","1984","17-29","Realschule","","","",""
"23","1984","17-29","(Fach-)Abitur","","","",""
"23","1984","17-29","AkademikerIn","","","",""
"23","1984","30-45","(noch) kein Abschluss","","","",""
"23","1984","30-45","Hauptschule","","","",""
"23","1984","30-45","Realschule","","","",""
"23","1984","30-45","(Fach-)Abitur","","","",""
"23","1984","30-45","AkademikerIn","","","",""
"23","1984","46-65","(noch) kein Abschluss","","","",""
"23","1984","46-65","Hauptschule","","","",""
"23","1984","46-65","Realschule","","","",""
"23","1984","46-65","(Fach-)Abitur","","","",""
"23","1984","46-65","AkademikerIn","","","",""
"23","1984","66","(noch) kein Abschluss","","","",""
"23","1984","66","Hauptschule","","","",""
"23","1984","66","Realschule","","","",""
"23","1984","66","(Fach-)Abitur","","","",""
"23","1984","66","AkademikerIn","","","",""
"24","1984","17-29","(noch) kein Abschluss","","","",""
"24","1984","17-29","Hauptschule","","","",""
"24","1984","17-29","Realschule","","","",""
"24","1984","17-29","(Fach-)Abitur","","","",""
"24","1984","17-29","AkademikerIn","","","",""
"24","1984","30-45","(noch) kein Abschluss","","","",""
"24","1984","30-45","Hauptschule","","","",""
"24","1984","30-45","Realschule","","","",""
"24","1984","30-45","(Fach-)Abitur","","","",""
"24","1984","30-45","AkademikerIn","","","",""
"24","1984","46-65","(noch) kein Abschluss","","","",""
"24","1984","46-65","Hauptschule","","","",""
"24","1984","46-65","Realschule","","","",""
"24","1984","46-65","(Fach-)Abitur","","","",""
"24","1984","46-65","AkademikerIn","","","",""
"24","1984","66","(noch) kein Abschluss","","","",""
"24","1984","66","Hauptschule","","","",""
"24","1984","66","Realschule","","","",""
"24","1984","66","(Fach-)Abitur","","","",""
"24","1984","66","AkademikerIn","","","",""
"25","1984","17-29","(noch) kein Abschluss","","","",""
"25","1984","17-29","Hauptschule","","","",""
"25","1984","17-29","Realschule","","","",""
"25","1984","17-29","(Fach-)Abitur","","","",""
"25","1984","17-29","AkademikerIn","","","",""
"25","1984","30-45","(noch) kein Abschluss","","","",""
"25","1984","30-45","Hauptschule","","","",""
"25","1984","30-45","Realschule","","","",""
"25","1984","30-45","(Fach-)Abitur","","","",""
"25","1984","30-45","AkademikerIn","","","",""
"25","1984","46-65","(noch) kein Abschluss","","","",""
"25","1984","46-65","Hauptschule","","","",""
"25","1984","46-65","Realschule","","","",""
"25","1984","46-65","(Fach-)Abitur","","","",""
"25","1984","46-65","AkademikerIn","","","",""
"25","1984","66","(noch) kein Abschluss","","","",""
"25","1984","66","Hauptschule","","","",""
"25","1984","66","Realschule","","","",""
"25","1984","66","(Fach-)Abitur","","","",""
"25","1984","66","AkademikerIn","","","",""
"26","1984","17-29","(noch) kein Abschluss","","","",""
"26","1984","17-29","Hauptschule","","","",""
"26","1984","17-29","Realschule","","","",""
"26","1984","17-29","(Fach-)Abitur","","","",""
"26","1984","17-29","AkademikerIn","","","",""
"26","1984","30-45","(noch) kein Abschluss","","","",""
"26","1984","30-45","Hauptschule","","","",""
"26","1984","30-45","Realschule","","","",""
"26","1984","30-45","(Fach-)Abitur","","","",""
"26","1984","30-45","AkademikerIn","","","",""
"26","1984","46-65","(noch) kein Abschluss","","","",""
"26","1984","46-65","Hauptschule","","","",""
"26","1984","46-65","Realschule","","","",""
"26","1984","46-65","(Fach-)Abitur","","","",""
"26","1984","46-65","AkademikerIn","","","",""
"26","1984","66","(noch) kein Abschluss","","","",""
"26","1984","66","Hauptschule","","","",""
"26","1984","66","Realschule","","","",""
"26","1984","66","(Fach-)Abitur","","","",""
"26","1984","66","AkademikerIn","","","",""
"27","1984","17-29","(noch) kein Abschluss","","","",""
"27","1984","17-29","Hauptschule","","","",""
"27","1984","17-29","Realschule","","","",""
"27","1984","17-29","(Fach-)Abitur","","","",""
"27","1984","17-29","AkademikerIn","","","",""
"27","1984","30-45","(noch) kein Abschluss","","","",""
"27","1984","30-45","Hauptschule","","","",""
"27","1984","30-45","Realschule","","","",""
"27","1984","30-45","(Fach-)Abitur","","","",""
"27","1984","30-45","AkademikerIn","","","",""
"27","1984","46-65","(noch) kein Abschluss","","","",""
"27","1984","46-65","Hauptschule","","","",""
"27","1984","46-65","Realschule","","","",""
"27","1984","46-65","(Fach-)Abitur","","","",""
"27","1984","46-65","AkademikerIn","","","",""
"27","1984","66","(noch) kein Abschluss","","","",""
"27","1984","66","Hauptschule","","","",""
"27","1984","66","Realschule","","","",""
"27","1984","66","(Fach-)Abitur","","","",""
"27","1984","66","AkademikerIn","","","",""
"28","1984","17-29","(noch) kein Abschluss","","","",""
"28","1984","17-29","Hauptschule","","","",""
"28","1984","17-29","Realschule","","","",""
"28","1984","17-29","(Fach-)Abitur","","","",""
"28","1984","17-29","AkademikerIn","","","",""
"28","1984","30-45","(noch) kein Abschluss","","","",""
"28","1984","30-45","Hauptschule","","","",""
"28","1984","30-45","Realschule","","","",""
"28","1984","30-45","(Fach-)Abitur","","","",""
"28","1984","30-45","AkademikerIn","","","",""
"28","1984","46-65","(noch) kein Abschluss","","","",""
"28","1984","46-65","Hauptschule","","","",""
"28","1984","46-65","Realschule","","","",""
"28","1984","46-65","(Fach-)Abitur","","","",""
"28","1984","46-65","AkademikerIn","","","",""
"28","1984","66","(noch) kein Abschluss","","","",""
"28","1984","66","Hauptschule","","","",""
"28","1984","66","Realschule","","","",""
"28","1984","66","(Fach-)Abitur","","","",""
"28","1984","66","AkademikerIn","","","",""
"30","1984","17-29","(noch) kein Abschluss","","","",""
"30","1984","17-29","Hauptschule","","","",""
"30","1984","17-29","Realschule","","","",""
"30","1984","17-29","(Fach-)Abitur","","","",""
"30","1984","17-29","AkademikerIn","","","",""
"30","1984","30-45","(noch) kein Abschluss","","","",""
"30","1984","30-45","Hauptschule","","","",""
"30","1984","30-45","Realschule","","","",""
"30","1984","30-45","(Fach-)Abitur","","","",""
"30","1984","30-45","AkademikerIn","","","",""
"30","1984","46-65","(noch) kein Abschluss","","","",""
