year,age_gr,pgisced97,pli0082,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,46-65 y.,First Stage of Tertiary Education,At least once per month,0.28862,71,216,0.22805,0.34919
1995,46-65 y.,First Stage of Tertiary Education,Seldom,0.56355,145,216,0.49725,0.62984
1995,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.09661,45,566,0.07225,0.12097
1995,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.39487,223,566,0.35456,0.43517
1995,46-65 y.,Second Stage of Tertiary Education,Seldom,0.48034,298,566,0.43915,0.52154
1995,66 and older,Lower Secondary Level,At least once per month,0.19783,89,461,0.16142,0.23423
1995,66 and older,Lower Secondary Level,Seldom,0.43004,212,461,0.38479,0.47528
1995,66 and older,Lower Secondary Level,Never,0.33907,160,461,0.29581,0.38233
1995,66 and older,Upper Secondary Level,At least once per week,0.05896,40,728,0.04184,0.07608
1995,66 and older,Upper Secondary Level,At least once per month,0.24810,178,728,0.21670,0.27949
1995,66 and older,Upper Secondary Level,Seldom,0.43125,339,728,0.39525,0.46725
1995,66 and older,Upper Secondary Level,Never,0.23941,171,728,0.20839,0.27043
1995,66 and older,Second Stage of Tertiary Education,At least once per month,0.32582,46,115,0.23979,0.41186
1995,66 and older,Second Stage of Tertiary Education,Seldom,0.43926,69,115,0.34815,0.53036
1998,17-29 y.,Pre-primary Level,At least once per month,0.26639,81,299,0.21620,0.31658
1998,17-29 y.,Pre-primary Level,Seldom,0.63121,218,299,0.57643,0.68599
1998,17-29 y.,Primary Level,Seldom,0.57112,34,34,0.40226,0.73998
1998,17-29 y.,Lower Secondary Level,At least once per week,0.05469,39,732,0.03821,0.07117
1998,17-29 y.,Lower Secondary Level,At least once per month,0.21808,163,732,0.18814,0.24801
1998,17-29 y.,Lower Secondary Level,Seldom,0.59516,446,732,0.55958,0.63075
1998,17-29 y.,Lower Secondary Level,Never,0.12273,84,732,0.09894,0.14651
1998,17-29 y.,Upper Secondary Level,At least once per week,0.04879,69,1411,0.03754,0.06003
1998,17-29 y.,Upper Secondary Level,At least once per month,0.25180,363,1411,0.22914,0.27446
1998,17-29 y.,Upper Secondary Level,Seldom,0.64047,895,1411,0.61542,0.66551
1998,17-29 y.,Upper Secondary Level,Never,0.05258,84,1411,0.04093,0.06423
1998,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.30024,40,144,0.22511,0.37537
1998,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.62803,104,144,0.54881,0.70725
1998,17-29 y.,First Stage of Tertiary Education,At least once per month,0.29004,34,104,0.20241,0.37768
1998,17-29 y.,First Stage of Tertiary Education,Seldom,0.61993,70,104,0.52618,0.71367
1998,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.39480,66,137,0.31264,0.47695
1998,17-29 y.,Second Stage of Tertiary Education,Seldom,0.46414,71,137,0.38032,0.54795
1998,30-45 y.,Primary Level,Seldom,0.54186,64,64,0.41882,0.66489
1998,30-45 y.,Lower Secondary Level,At least once per month,0.18159,76,462,0.14640,0.21678
1998,30-45 y.,Lower Secondary Level,Seldom,0.63603,306,462,0.59210,0.67995
1998,30-45 y.,Lower Secondary Level,Never,0.15278,80,462,0.11994,0.18562
1998,30-45 y.,Upper Secondary Level,At least once per week,0.04773,116,2524,0.03942,0.05605
1998,30-45 y.,Upper Secondary Level,At least once per month,0.24152,600,2524,0.22482,0.25823
1998,30-45 y.,Upper Secondary Level,Seldom,0.63343,1615,2524,0.61463,0.65223
1998,30-45 y.,Upper Secondary Level,Never,0.07146,193,2524,0.06140,0.08151
1998,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.30046,73,226,0.24055,0.36036
1998,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.60190,153,226,0.53794,0.66587
1998,30-45 y.,First Stage of Tertiary Education,At least once per month,0.24602,82,327,0.19926,0.29277
1998,30-45 y.,First Stage of Tertiary Education,Seldom,0.65174,245,327,0.60003,0.70346
1998,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.04137,41,905,0.02838,0.05435
1998,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.38307,338,905,0.35138,0.41476
1998,30-45 y.,Second Stage of Tertiary Education,Seldom,0.55017,526,905,0.51774,0.58260
1998,46-65 y.,Primary Level,Seldom,0.58691,138,204,0.51918,0.65465
1998,46-65 y.,Primary Level,Never,0.28106,66,204,0.21922,0.34289
1998,46-65 y.,Lower Secondary Level,At least once per week,0.04317,33,756,0.02867,0.05767
1998,46-65 y.,Lower Secondary Level,At least once per month,0.21062,146,756,0.18153,0.23970
1998,46-65 y.,Lower Secondary Level,Seldom,0.57487,446,756,0.53961,0.61014
1998,46-65 y.,Lower Secondary Level,Never,0.15655,131,756,0.13063,0.18247
1998,46-65 y.,Upper Secondary Level,At least once per week,0.05067,113,2171,0.04144,0.05990
1998,46-65 y.,Upper Secondary Level,At least once per month,0.23923,506,2171,0.22128,0.25718
1998,46-65 y.,Upper Secondary Level,Seldom,0.60709,1346,2171,0.58654,0.62764
1998,46-65 y.,Upper Secondary Level,Never,0.09152,206,2171,0.07939,0.10365
1998,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.60380,43,43,0.45587,0.75172
1998,46-65 y.,First Stage of Tertiary Education,At least once per month,0.28076,72,241,0.22391,0.33761
1998,46-65 y.,First Stage of Tertiary Education,Seldom,0.58962,169,241,0.52738,0.65185
1998,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.05134,38,676,0.03469,0.06799
1998,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.37895,237,676,0.34235,0.41555
1998,46-65 y.,Second Stage of Tertiary Education,Seldom,0.52876,401,676,0.49110,0.56642
1998,66 and older,Lower Secondary Level,At least once per month,0.17273,97,527,0.14043,0.20504
1998,66 and older,Lower Secondary Level,Seldom,0.49717,280,527,0.45444,0.53990
1998,66 and older,Lower Secondary Level,Never,0.27692,150,527,0.23868,0.31516
1998,66 and older,Upper Secondary Level,At least once per week,0.05788,50,862,0.04228,0.07348
1998,66 and older,Upper Secondary Level,At least once per month,0.23294,193,862,0.20470,0.26117
1998,66 and older,Upper Secondary Level,Seldom,0.50646,452,862,0.47306,0.53985
1998,66 and older,Upper Secondary Level,Never,0.18377,167,862,0.15790,0.20964
1998,66 and older,First Stage of Tertiary Education,Seldom,0.46537,39,39,0.30678,0.62397
1998,66 and older,Second Stage of Tertiary Education,At least once per month,0.31130,59,148,0.23645,0.38616
1998,66 and older,Second Stage of Tertiary Education,Seldom,0.45952,89,148,0.37896,0.54009
2003,17-29 y.,Pre-primary Level,At least once per month,0.19325,141,582,0.16114,0.22535
2003,17-29 y.,Pre-primary Level,Seldom,0.63122,377,582,0.59199,0.67045
2003,17-29 y.,Pre-primary Level,Never,0.11585,64,582,0.08982,0.14187
2003,17-29 y.,Lower Secondary Level,At least once per week,0.04210,32,817,0.02832,0.05588
2003,17-29 y.,Lower Secondary Level,At least once per month,0.18897,156,817,0.16211,0.21583
2003,17-29 y.,Lower Secondary Level,Seldom,0.59526,505,817,0.56158,0.62894
2003,17-29 y.,Lower Secondary Level,Never,0.16766,124,817,0.14203,0.19329
2003,17-29 y.,Upper Secondary Level,At least once per week,0.03212,66,1737,0.02383,0.04042
2003,17-29 y.,Upper Secondary Level,At least once per month,0.22821,412,1737,0.20847,0.24795
2003,17-29 y.,Upper Secondary Level,Seldom,0.62731,1091,1737,0.60457,0.65006
2003,17-29 y.,Upper Secondary Level,Never,0.10660,168,1737,0.09208,0.12111
2003,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.26552,78,246,0.21022,0.32082
2003,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.60993,168,246,0.54886,0.67101
2003,17-29 y.,First Stage of Tertiary Education,Seldom,0.63974,59,59,0.51619,0.76329
2003,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.34183,70,182,0.27273,0.41093
2003,17-29 y.,Second Stage of Tertiary Education,Seldom,0.56711,112,182,0.49493,0.63929
2003,30-45 y.,Primary Level,Seldom,0.47987,34,68,0.36025,0.59950
2003,30-45 y.,Primary Level,Never,0.40835,34,68,0.29065,0.52605
2003,30-45 y.,Lower Secondary Level,At least once per month,0.15323,67,418,0.11865,0.18780
2003,30-45 y.,Lower Secondary Level,Seldom,0.58549,264,418,0.53820,0.63277
2003,30-45 y.,Lower Secondary Level,Never,0.20463,87,418,0.16591,0.24335
2003,30-45 y.,Upper Secondary Level,At least once per week,0.04002,137,3564,0.03359,0.04646
2003,30-45 y.,Upper Secondary Level,At least once per month,0.22937,833,3564,0.21557,0.24318
2003,30-45 y.,Upper Secondary Level,Seldom,0.61451,2222,3564,0.59852,0.63049
2003,30-45 y.,Upper Secondary Level,Never,0.11081,372,3564,0.10050,0.12111
2003,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.31995,173,513,0.27955,0.36036
2003,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.53432,296,513,0.49111,0.57752
2003,30-45 y.,Post-secondary Non-tertiary Level,Never,0.09087,44,513,0.06597,0.11576
2003,30-45 y.,First Stage of Tertiary Education,At least once per month,0.28349,189,676,0.24949,0.31749
2003,30-45 y.,First Stage of Tertiary Education,Seldom,0.62922,446,676,0.59278,0.66566
2003,30-45 y.,First Stage of Tertiary Education,Never,0.05790,41,676,0.04028,0.07552
2003,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.06179,97,1564,0.04985,0.07373
2003,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.36337,589,1564,0.33952,0.38721
2003,30-45 y.,Second Stage of Tertiary Education,Seldom,0.53957,834,1564,0.51486,0.56428
2003,30-45 y.,Second Stage of Tertiary Education,Never,0.02865,44,1564,0.02038,0.03692
2003,46-65 y.,Primary Level,Seldom,0.42947,46,88,0.32545,0.53349
2003,46-65 y.,Primary Level,Never,0.45743,42,88,0.35274,0.56211
2003,46-65 y.,Lower Secondary Level,At least once per month,0.16395,116,667,0.13583,0.19206
2003,46-65 y.,Lower Secondary Level,Seldom,0.55585,384,667,0.51812,0.59359
2003,46-65 y.,Lower Secondary Level,Never,0.25015,167,667,0.21726,0.28305
2003,46-65 y.,Upper Secondary Level,At least once per week,0.04487,191,3866,0.03834,0.05139
2003,46-65 y.,Upper Secondary Level,At least once per month,0.23038,898,3866,0.21710,0.24365
2003,46-65 y.,Upper Secondary Level,Seldom,0.59742,2357,3866,0.58196,0.61288
2003,46-65 y.,Upper Secondary Level,Never,0.12015,420,3866,0.10990,0.13040
2003,46-65 y.,Post-secondary Non-tertiary Level,At least once per month,0.24642,58,204,0.18714,0.30570
2003,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.61528,146,204,0.54835,0.68221
2003,46-65 y.,First Stage of Tertiary Education,At least once per week,0.06728,37,644,0.04792,0.08665
2003,46-65 y.,First Stage of Tertiary Education,At least once per month,0.27196,182,644,0.23757,0.30635
2003,46-65 y.,First Stage of Tertiary Education,Seldom,0.58301,385,644,0.54490,0.62112
2003,46-65 y.,First Stage of Tertiary Education,Never,0.07027,40,644,0.05052,0.09003
2003,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.05990,139,1989,0.04947,0.07034
2003,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.35323,758,1989,0.33222,0.37424
2003,46-65 y.,Second Stage of Tertiary Education,Seldom,0.53337,1026,1989,0.51144,0.55530
2003,46-65 y.,Second Stage of Tertiary Education,Never,0.04722,66,1989,0.03790,0.05655
2003,66 and older,Lower Secondary Level,At least once per month,0.14460,111,757,0.11953,0.16967
2003,66 and older,Lower Secondary Level,Seldom,0.48537,384,757,0.44974,0.52099
2003,66 and older,Lower Secondary Level,Never,0.32814,262,757,0.29467,0.36161
2003,66 and older,Upper Secondary Level,At least once per week,0.04618,90,1877,0.03669,0.05568
2003,66 and older,Upper Secondary Level,At least once per month,0.21128,417,1877,0.19280,0.22975
2003,66 and older,Upper Secondary Level,Seldom,0.50000,950,1877,0.47737,0.52263
2003,66 and older,Upper Secondary Level,Never,0.23744,420,1877,0.21818,0.25669
2003,66 and older,Post-secondary Non-tertiary Level,Seldom,0.55536,54,54,0.42157,0.68914
2003,66 and older,First Stage of Tertiary Education,At least once per month,0.19913,52,223,0.14660,0.25166
2003,66 and older,First Stage of Tertiary Education,Seldom,0.53921,136,223,0.47364,0.60478
2003,66 and older,First Stage of Tertiary Education,Never,0.15881,35,223,0.11073,0.20689
2003,66 and older,Second Stage of Tertiary Education,At least once per week,0.11096,69,565,0.08504,0.13688
2003,66 and older,Second Stage of Tertiary Education,At least once per month,0.33453,210,565,0.29559,0.37347
2003,66 and older,Second Stage of Tertiary Education,Seldom,0.44779,247,565,0.40675,0.48883
2003,66 and older,Second Stage of Tertiary Education,Never,0.08744,39,565,0.06413,0.11075
2008,17-29 y.,Pre-primary Level,At least once per month,0.15878,77,347,0.12027,0.19728
2008,17-29 y.,Pre-primary Level,Seldom,0.35503,231,347,0.30461,0.40545
2008,17-29 y.,Pre-primary Level,Never,0.07012,39,347,0.04322,0.09703
2008,17-29 y.,Lower Secondary Level,At least once per month,0.11032,65,522,0.08342,0.13722
2008,17-29 y.,Lower Secondary Level,Seldom,0.53785,326,522,0.49504,0.58067
2008,17-29 y.,Lower Secondary Level,Never,0.24657,131,522,0.20956,0.28358
2008,17-29 y.,Upper Secondary Level,At least once per month,0.18155,268,1382,0.16122,0.20189
2008,17-29 y.,Upper Secondary Level,Seldom,0.64773,915,1382,0.62254,0.67292
2008,17-29 y.,Upper Secondary Level,Never,0.15169,199,1382,0.13277,0.17061
2008,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.23115,49,202,0.17287,0.28943
2008,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.69375,153,202,0.63003,0.75748
2008,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.26665,81,215,0.20741,0.32590
2008,17-29 y.,Second Stage of Tertiary Education,Seldom,0.61597,134,215,0.55081,0.68113
2008,30-45 y.,Lower Secondary Level,At least once per month,0.08838,35,309,0.05668,0.12008
2008,30-45 y.,Lower Secondary Level,Seldom,0.56802,185,309,0.51270,0.62334
2008,30-45 y.,Lower Secondary Level,Never,0.31901,89,309,0.26696,0.37107
2008,30-45 y.,Upper Secondary Level,At least once per week,0.02244,56,2600,0.01675,0.02814
2008,30-45 y.,Upper Secondary Level,At least once per month,0.16841,470,2600,0.15402,0.18280
2008,30-45 y.,Upper Secondary Level,Seldom,0.64694,1680,2600,0.62857,0.66531
2008,30-45 y.,Upper Secondary Level,Never,0.15781,394,2600,0.14379,0.17182
2008,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.24810,105,468,0.20893,0.28728
2008,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.66869,330,468,0.62600,0.71138
2008,30-45 y.,Post-secondary Non-tertiary Level,Never,0.07061,33,468,0.04738,0.09385
2008,30-45 y.,First Stage of Tertiary Education,At least once per month,0.20090,95,466,0.16449,0.23732
2008,30-45 y.,First Stage of Tertiary Education,Seldom,0.70679,340,466,0.66542,0.74817
2008,30-45 y.,First Stage of Tertiary Education,Never,0.07249,31,466,0.04892,0.09606
2008,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.04441,50,1233,0.03290,0.05591
2008,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.32297,427,1233,0.29686,0.34908
2008,30-45 y.,Second Stage of Tertiary Education,Seldom,0.58666,710,1233,0.55916,0.61415
2008,30-45 y.,Second Stage of Tertiary Education,Never,0.04423,46,1233,0.03275,0.05571
2008,46-65 y.,Primary Level,Never,0.53000,34,34,0.35971,0.70029
2008,46-65 y.,Lower Secondary Level,At least once per month,0.12646,58,433,0.09512,0.15780
2008,46-65 y.,Lower Secondary Level,Seldom,0.52914,238,433,0.48207,0.57621
2008,46-65 y.,Lower Secondary Level,Never,0.31681,137,433,0.27294,0.36068
2008,46-65 y.,Upper Secondary Level,At least once per week,0.02537,82,3448,0.02012,0.03062
2008,46-65 y.,Upper Secondary Level,At least once per month,0.18846,677,3448,0.17540,0.20151
2008,46-65 y.,Upper Secondary Level,Seldom,0.61129,2169,3448,0.59501,0.62756
2008,46-65 y.,Upper Secondary Level,Never,0.16848,520,3448,0.15599,0.18098
2008,46-65 y.,Post-secondary Non-tertiary Level,At least once per month,0.22923,67,244,0.17638,0.28208
2008,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.60153,177,244,0.53997,0.66309
2008,46-65 y.,First Stage of Tertiary Education,At least once per month,0.22579,134,560,0.19113,0.26045
2008,46-65 y.,First Stage of Tertiary Education,Seldom,0.59594,368,560,0.55526,0.63662
2008,46-65 y.,First Stage of Tertiary Education,Never,0.12986,58,560,0.10199,0.15772
2008,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.04371,80,1848,0.03438,0.05303
2008,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.29201,579,1848,0.27128,0.31275
2008,46-65 y.,Second Stage of Tertiary Education,Seldom,0.59266,1099,1848,0.57025,0.61507
2008,46-65 y.,Second Stage of Tertiary Education,Never,0.06723,90,1848,0.05581,0.07865
2008,66 and older,Lower Secondary Level,At least once per month,0.08550,73,705,0.06484,0.10615
2008,66 and older,Lower Secondary Level,Seldom,0.48414,358,705,0.44722,0.52105
2008,66 and older,Lower Secondary Level,Never,0.40202,274,705,0.36580,0.43824
2008,66 and older,Upper Secondary Level,At least once per week,0.03005,65,2218,0.02295,0.03716
2008,66 and older,Upper Secondary Level,At least once per month,0.18816,449,2218,0.17189,0.20443
2008,66 and older,Upper Secondary Level,Seldom,0.52025,1189,2218,0.49946,0.54105
2008,66 and older,Upper Secondary Level,Never,0.25001,515,2218,0.23198,0.26803
2008,66 and older,Post-secondary Non-tertiary Level,Seldom,0.52735,59,59,0.39886,0.65584
2008,66 and older,First Stage of Tertiary Education,At least once per month,0.21717,71,299,0.17036,0.26399
2008,66 and older,First Stage of Tertiary Education,Seldom,0.57399,178,299,0.51784,0.63013
2008,66 and older,First Stage of Tertiary Education,Never,0.17975,50,299,0.13615,0.22334
2008,66 and older,Second Stage of Tertiary Education,At least once per week,0.07227,67,863,0.05498,0.08956
2008,66 and older,Second Stage of Tertiary Education,At least once per month,0.32118,310,863,0.29001,0.35235
2008,66 and older,Second Stage of Tertiary Education,Seldom,0.49151,420,863,0.45814,0.52489
2008,66 and older,Second Stage of Tertiary Education,Never,0.10660,66,863,0.08600,0.12720
2013,17-29 y.,Pre-primary Level,At least once per month,0.12125,139,401,0.08926,0.15324
2013,17-29 y.,Pre-primary Level,Seldom,0.27293,262,401,0.22928,0.31659
