year,quintil_oecd,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1987,3. Quintil,Laendlicher Raum,7.258347881090865,7.150247377026649,7.36644838515508,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,272.0
1987,4. Quintil,Staedtischer Raum,7.4585620155428085,7.3839054844736305,7.5332185466119865,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,481.0
1987,4. Quintil,Laendlicher Raum,7.105027405851076,6.943555104792425,7.266499706909727,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,112.0
1987,5. Quintil,Staedtischer Raum,7.102608951085668,6.951320456766046,7.25389744540529,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,187.0
1987,5. Quintil,Laendlicher Raum,8.126553034503399,7.988026255301791,8.265079813705007,7.263111520754934,8.0,9.0,6.0,10.0,8.0,7.0,8.0,41.0
1988,-6,Staedtischer Raum,,,,,,,,,,,,
1988,-6,Laendlicher Raum,,,,,,,,,,,,
1988,1. Quintil,Staedtischer Raum,6.76590767134944,6.732012674512193,6.799802668186688,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3388.0
1988,1. Quintil,Laendlicher Raum,6.709776755490325,6.642560363820305,6.776993147160345,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,935.0
1988,2. Quintil,Staedtischer Raum,7.116579966415738,7.077716183094482,7.155443749736994,6.0,7.0494732418458925,8.0,3.0,10.0,7.0,6.0,7.0,2221.0
1988,2. Quintil,Laendlicher Raum,7.093222075153153,7.022141364457842,7.164302785848464,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,643.0
1988,3. Quintil,Staedtischer Raum,7.147593850026243,7.098964364688028,7.196223335364458,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,1300.0
1988,3. Quintil,Laendlicher Raum,7.177178527891881,7.074235533173279,7.280121522610483,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,303.0
1988,4. Quintil,Staedtischer Raum,7.527680802342019,7.457485387785442,7.597876216898595,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,574.0
1988,4. Quintil,Laendlicher Raum,7.099724822539743,6.913781941181472,7.285667703898015,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,103.0
1988,5. Quintil,Staedtischer Raum,7.2811123622124265,7.146225099479538,7.415999624945315,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,200.0
1988,5. Quintil,Laendlicher Raum,7.776311791000836,7.57504717206761,7.977576409934063,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,48.0
1989,-6,Staedtischer Raum,,,,,,,,,,,,
1989,-6,Laendlicher Raum,,,,,,,,,,,,
1989,1. Quintil,Staedtischer Raum,6.846047549335624,6.810317089789076,6.881778008882171,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3026.0
1989,1. Quintil,Laendlicher Raum,6.543923986791964,6.471939412600873,6.615908560983055,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,791.0
1989,2. Quintil,Staedtischer Raum,7.142875659759808,7.103632012434812,7.182119307084804,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,2217.0
1989,2. Quintil,Laendlicher Raum,7.0822173676664955,7.0089374080530344,7.1554973272799565,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,607.0
1989,3. Quintil,Staedtischer Raum,7.244823263927112,7.198702374887286,7.290944152966939,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,1394.0
1989,3. Quintil,Laendlicher Raum,7.322130016452078,7.228889542121556,7.415370490782601,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.024999999999999,341.0
1989,4. Quintil,Staedtischer Raum,7.460980508581016,7.3966124065900285,7.525348610572003,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,646.0
1989,4. Quintil,Laendlicher Raum,7.235197103398155,7.070638686259099,7.399755520537211,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,148.0
1989,5. Quintil,Staedtischer Raum,7.529293571553386,7.424148490058291,7.634438653048481,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,237.0
1989,5. Quintil,Laendlicher Raum,7.313027347220844,7.064653071234211,7.561401623207477,6.0,8.0,9.0,4.0,10.0,8.0,8.0,9.0,43.0
1990,-6,-1,6.754994576239317,6.548987418794879,6.961001733683754,6.0,7.0,8.0,3.0,10.0,7.0,7.0,8.0,86.0
1990,-6,Staedtischer Raum,6.4164829358960285,6.36554466222882,6.467421209563237,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1434.0
1990,-6,Laendlicher Raum,6.625149417751289,6.590227622412639,6.660071213089939,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2807.0
1990,1. Quintil,Staedtischer Raum,6.90103336229546,6.864053267524672,6.938013457066249,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2664.0
1990,1. Quintil,Laendlicher Raum,6.985958372484468,6.917214538040159,7.054702206928778,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,768.0
1990,2. Quintil,Staedtischer Raum,7.314834875258144,7.278670045928966,7.350999704587321,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,2203.0
1990,2. Quintil,Laendlicher Raum,7.36292838317005,7.296997612785667,7.428859153554432,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,541.0
1990,3. Quintil,Staedtischer Raum,7.47064411038837,7.429726083407238,7.511562137369501,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,1394.0
1990,3. Quintil,Laendlicher Raum,7.116321032553563,7.02025916918092,7.212382895926205,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,381.0
1990,4. Quintil,Staedtischer Raum,7.554256042448212,7.500571821393538,7.607940263502885,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,760.0
1990,4. Quintil,Laendlicher Raum,7.737185950818079,7.61824218101067,7.856129720625487,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,175.0
1990,5. Quintil,Staedtischer Raum,7.6839893707258575,7.607636749539708,7.760341991912007,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,309.0
1990,5. Quintil,Laendlicher Raum,7.634059100123274,7.435936927846843,7.832181272399705,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.024999999999999,56.0
1991,-6,-1,5.940921407827412,5.706145645897739,6.175697169757085,5.0,6.0,8.0,0.5,9.0,6.0,5.0,7.0,88.0
1991,-6,Staedtischer Raum,5.9693616434378,5.916028905883936,6.022694380991664,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1315.0
1991,-6,Laendlicher Raum,6.076066319369661,6.040041944285993,6.11209069445333,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,2668.0
1991,1. Quintil,Staedtischer Raum,7.043396852213689,7.004373745444364,7.082419958983015,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,2203.0
1991,1. Quintil,Laendlicher Raum,7.02836094823628,6.956571616602714,7.100150279869846,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,634.0
1991,2. Quintil,Staedtischer Raum,7.481152186600356,7.445178424610795,7.517125948589918,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,2038.0
1991,2. Quintil,Laendlicher Raum,7.499706569736792,7.432546042371588,7.566867097101995,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,541.0
1991,3. Quintil,Staedtischer Raum,7.3466323224957275,7.307295681745251,7.385968963246204,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,1510.0
1991,3. Quintil,Laendlicher Raum,7.312324896338463,7.237822475834227,7.3868273168427,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,485.0
1991,4. Quintil,Staedtischer Raum,7.444185362268334,7.3977767443565385,7.490593980180129,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,1090.0
1991,4. Quintil,Laendlicher Raum,7.571015332769453,7.47138662310536,7.670644042433546,7.0,8.0,8.334574468085211,4.998138297872183,10.0,8.0,8.0,8.0,211.0
1991,5. Quintil,Staedtischer Raum,7.711064592854336,7.642193766810624,7.779935418898048,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,386.0
1991,5. Quintil,Laendlicher Raum,7.441880251918411,7.260708104620265,7.623052399216557,7.0,7.703197922398563,8.0,5.5,9.5,7.0,6.0,7.0,71.0
1992,-6,-1,,,,,,,,,,,,
1992,-6,Staedtischer Raum,,,,,,,,,,,,
1992,-6,Laendlicher Raum,,,,,,,,,,,,
1992,1. Quintil,-1,6.401373073039759,6.208889628528109,6.593856517551409,5.0,7.0,8.0,1.0,9.0,7.0,7.0,8.0,74.0
1992,1. Quintil,Staedtischer Raum,6.656978686665534,6.620539802112957,6.69341757121811,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2591.0
1992,1. Quintil,Laendlicher Raum,6.3261516653830165,6.28739489832112,6.3649084324449134,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2171.0
1992,2. Quintil,-1,,,,,,,,,,,,
1992,2. Quintil,Staedtischer Raum,7.189936965884603,7.155011953610821,7.224861978158384,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,2338.0
1992,2. Quintil,Laendlicher Raum,6.854091622311814,6.806828046588572,6.901355198035056,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1225.0
1992,3. Quintil,-1,,,,,,,,,,,,
1992,3. Quintil,Staedtischer Raum,7.286881322252548,7.246963872565101,7.326798771939996,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,1681.0
1992,3. Quintil,Laendlicher Raum,7.172414481978038,7.1087823196385544,7.236046644317521,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,645.0
1992,4. Quintil,-1,,,,,,,,,,,,
1992,4. Quintil,Staedtischer Raum,7.4030027043822075,7.362651388527398,7.443354020237017,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,1332.0
1992,4. Quintil,Laendlicher Raum,7.413145819670599,7.326847906672004,7.499443732669194,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,311.0
1992,5. Quintil,Staedtischer Raum,7.59401794512462,7.535249201052699,7.6527866891965415,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,513.0
1992,5. Quintil,Laendlicher Raum,7.864111736213333,7.721424466675206,8.00679900575146,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,83.0
1993,-6,Staedtischer Raum,,,,,,,,,,,,
1993,-6,Laendlicher Raum,,,,,,,,,,,,
1993,1. Quintil,Staedtischer Raum,6.509088456979203,6.466561182752093,6.551615731206313,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2178.0
1993,1. Quintil,Laendlicher Raum,6.271510945958954,6.225344693423397,6.317677198494511,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1754.0
1993,2. Quintil,Staedtischer Raum,7.013853975451337,6.976290530249588,7.0514174206530855,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2209.0
1993,2. Quintil,Laendlicher Raum,6.988892778441997,6.941039980886971,7.036745575997023,6.0,7.0,8.0,3.0,10.0,7.0,6.974999999999994,7.0,1349.0
1993,3. Quintil,Staedtischer Raum,7.179947532878085,7.141968536724309,7.217926529031861,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,1940.0
1993,3. Quintil,Laendlicher Raum,6.987063909676651,6.928186955631741,7.045940863721562,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,798.0
1993,4. Quintil,Staedtischer Raum,7.418839338651014,7.378056018763229,7.459622658538799,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,1412.0
1993,4. Quintil,Laendlicher Raum,7.331103579698487,7.2522244130813,7.409982746315674,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,391.0
1993,5. Quintil,Staedtischer Raum,7.500801767157695,7.4465444177304665,7.555059116584923,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,668.0
1993,5. Quintil,Laendlicher Raum,7.375645352948331,7.219596133039746,7.531694572856916,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,122.0
1994,-6,Staedtischer Raum,,,,,,,,,,,,
1994,-6,Laendlicher Raum,,,,,,,,,,,,
1994,1. Quintil,Staedtischer Raum,6.440922457055482,6.395499005264067,6.486345908846897,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1885.0
1994,1. Quintil,Laendlicher Raum,6.232867998861615,6.178083544963882,6.287652452759349,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1273.0
1994,2. Quintil,Staedtischer Raum,6.827600807311772,6.7890001784623095,6.866201436161235,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2228.0
1994,2. Quintil,Laendlicher Raum,6.862635460477043,6.816700022201012,6.908570898753075,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1363.0
1994,3. Quintil,Staedtischer Raum,7.114049583128242,7.074858635197667,7.153240531058818,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,1877.0
1994,3. Quintil,Laendlicher Raum,6.9270654359792525,6.871471164161238,6.982659707797267,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,960.0
1994,4. Quintil,Staedtischer Raum,7.263363786746065,7.224201726100015,7.302525847392115,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,1506.0
1994,4. Quintil,Laendlicher Raum,7.088930448028287,7.024527465697065,7.153333430359509,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,545.0
1994,5. Quintil,Staedtischer Raum,7.367176847769922,7.314468916081568,7.419884779458277,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,801.0
1994,5. Quintil,Laendlicher Raum,7.4987247665424865,7.390905029137425,7.606544503947548,7.0,8.0,8.702989763484617,4.445515354773075,10.0,8.0,8.0,8.0,179.0
1995,-6,Staedtischer Raum,,,,,,,,,,,,
1995,-6,Laendlicher Raum,,,,,,,,,,,,
1995,1. Quintil,Staedtischer Raum,6.3822900209124365,6.336452509036572,6.4281275327883005,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1992.0
1995,1. Quintil,Laendlicher Raum,6.3481504749481354,6.294090625277865,6.402210324618406,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1277.0
1995,2. Quintil,Staedtischer Raum,6.8589539714651515,6.82225790469938,6.895650038230923,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2326.0
1995,2. Quintil,Laendlicher Raum,6.67065903273175,6.621358722704048,6.719959342759453,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1333.0
1995,3. Quintil,Staedtischer Raum,7.04414176634089,7.006217251519656,7.082066281162124,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1909.0
1995,3. Quintil,Laendlicher Raum,7.091190630058086,7.043706654144265,7.138674605971906,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1048.0
1995,4. Quintil,Staedtischer Raum,7.120110176242251,7.077236535405702,7.162983817078801,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,1495.0
1995,4. Quintil,Laendlicher Raum,7.256201998733453,7.1894970377788345,7.322906959688072,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,565.0
1995,5. Quintil,Staedtischer Raum,7.323825217689003,7.2727074109449505,7.374943024433056,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,811.0
1995,5. Quintil,Laendlicher Raum,7.461842280841123,7.369162538801867,7.554522022880378,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,241.0
1996,-6,Staedtischer Raum,,,,,,,,,,,,
1996,-6,Laendlicher Raum,,,,,,,,,,,,
1996,1. Quintil,Staedtischer Raum,6.539649225947961,6.493712028662469,6.585586423233452,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1774.0
1996,1. Quintil,Laendlicher Raum,6.22112149348119,6.161632061928269,6.280610925034112,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1064.0
1996,2. Quintil,Staedtischer Raum,6.8455458651807115,6.8089688170264795,6.8821229133349435,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2292.0
1996,2. Quintil,Laendlicher Raum,6.732304847811389,6.6863232798651895,6.778286415757589,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1394.0
1996,3. Quintil,Staedtischer Raum,7.0797257541642376,7.0426561907673975,7.116795317561078,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,1889.0
1996,3. Quintil,Laendlicher Raum,6.923289661862877,6.873535059233649,6.973044264492105,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1086.0
1996,4. Quintil,Staedtischer Raum,7.189966274976046,7.1508075284917245,7.229125021460367,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,1608.0
1996,4. Quintil,Laendlicher Raum,7.264479541895576,7.203431741275064,7.3255273425160885,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,649.0
1996,5. Quintil,Staedtischer Raum,7.384735652710164,7.3334879463127365,7.435983359107592,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,814.0
1996,5. Quintil,Laendlicher Raum,7.1289090485870386,7.019208631430416,7.238609465743661,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,240.0
1997,-6,Staedtischer Raum,,,,,,,,,,,,
1997,-6,Laendlicher Raum,,,,,,,,,,,,
1997,1. Quintil,-1,,,,,,,,,,,,
1997,1. Quintil,Staedtischer Raum,6.2868015434429365,6.236511622590327,6.337091464295546,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1500.0
1997,1. Quintil,Laendlicher Raum,6.249958480599289,6.185407667868041,6.314509293330536,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,895.0
1997,2. Quintil,Staedtischer Raum,6.657135405114197,6.618399782020691,6.695871028207702,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2200.0
1997,2. Quintil,Laendlicher Raum,6.479623888772719,6.4332329954627445,6.526014782082693,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1399.0
1997,3. Quintil,Staedtischer Raum,6.9052849748009955,6.869033167064054,6.941536782537937,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2064.0
1997,3. Quintil,Laendlicher Raum,6.907375494325234,6.859481407346295,6.955269581304173,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1129.0
1997,4. Quintil,Staedtischer Raum,7.133723893341125,7.093149363490964,7.174298423191287,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,1557.0
1997,4. Quintil,Laendlicher Raum,7.035145409923244,6.978001925420501,7.0922888944259865,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,697.0
1997,5. Quintil,Staedtischer Raum,7.3394727414306695,7.28835846266904,7.390587020192299,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,882.0
1997,5. Quintil,Laendlicher Raum,7.110705779892347,7.011644256109186,7.209767303675509,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,238.0
1998,-6,Staedtischer Raum,,,,,,,,,,,,
1998,-6,Laendlicher Raum,,,,,,,,,,,,
1998,1. Quintil,Staedtischer Raum,6.3767722482118305,6.329112243228787,6.424432253194874,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1635.0
1998,1. Quintil,Laendlicher Raum,6.3691914650886154,6.30816338199848,6.4302195481787505,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,979.0
1998,2. Quintil,Staedtischer Raum,6.862441777491971,6.826899290984109,6.897984263999833,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2389.0
1998,2. Quintil,Laendlicher Raum,6.809297017208166,6.765927468920169,6.852666565496164,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1552.0
1998,3. Quintil,Staedtischer Raum,7.048245043959969,7.011454258161971,7.085035829757966,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,2131.0
1998,3. Quintil,Laendlicher Raum,6.963237583461574,6.915869374800312,7.010605792122835,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1235.0
1998,4. Quintil,Staedtischer Raum,7.2862151626659175,7.249292102515109,7.323138222816726,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,1809.0
1998,4. Quintil,Laendlicher Raum,7.277811847226593,7.221932657321657,7.333691037131528,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,795.0
1998,5. Quintil,Staedtischer Raum,7.4384693737294025,7.395737232943826,7.4812015145149795,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,1131.0
1998,5. Quintil,Laendlicher Raum,7.573579247404136,7.492971179204621,7.654187315603651,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,306.0
1999,-6,Staedtischer Raum,,,,,,,,,,,,
1999,-6,Laendlicher Raum,,,,,,,,,,,,
1999,1. Quintil,Staedtischer Raum,6.446725464390795,6.392932439777035,6.500518489004555,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1412.0
1999,1. Quintil,Laendlicher Raum,6.443254081851618,6.377692319880748,6.508815843822489,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,817.0
1999,2. Quintil,Staedtischer Raum,6.890608880255135,6.853607718166707,6.927610042343563,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2245.0
1999,2. Quintil,Laendlicher Raum,6.780990787488753,6.737299306980262,6.824682267997245,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1483.0
1999,3. Quintil,Staedtischer Raum,7.101667890196728,7.063965443416186,7.13937033697727,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,2011.0
1999,3. Quintil,Laendlicher Raum,7.073752066866303,7.03051972290125,7.116984410831357,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,1238.0
1999,4. Quintil,Staedtischer Raum,7.22300018220158,7.1861054313681505,7.259894933035009,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,1869.0
1999,4. Quintil,Laendlicher Raum,7.402005728707695,7.349510282710641,7.454501174704749,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,818.0
