year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1991,Urban regions,male,4255,7.213009780440203,7.1599065550937215,7.266113005786684,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0
1991,Urban regions,female,4418,7.194539662755326,7.139792529387449,7.249286796123203,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0
1991,Rural regions,male,2284,6.830987181436453,6.7513049739057855,6.91066938896712,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1991,Rural regions,female,2407,6.7820646278132655,6.704940157676717,6.859189097949814,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1992,Urban regions,male,4180,7.170791174000463,7.118808587858922,7.222773760142005,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
1992,Urban regions,female,4419,7.0979073794299214,7.0435270750696315,7.152287683790211,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
1992,Rural regions,male,2178,6.780702037088271,6.703326208591371,6.85807786558517,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1992,Rural regions,female,2331,6.7320425267856585,6.657544841070742,6.806540212500575,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1993,Urban regions,male,4169,7.056572893919853,7.002538082699418,7.110607705140287,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1993,Urban regions,female,4381,7.066452600548391,7.009615887056768,7.123289314040015,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
1993,Rural regions,male,2166,6.782604955203677,6.702847625751357,6.8623622846559975,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1993,Rural regions,female,2321,6.766720360639555,6.686991184802662,6.846449536476448,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1994,Urban regions,male,4068,6.974975380039449,6.919831318740227,7.030119441338671,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1994,Urban regions,female,4350,6.948177408482672,6.891202644205148,7.005152172760196,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1994,Rural regions,male,2111,6.7849378063023735,6.7037006673028126,6.8661749453019345,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1994,Rural regions,female,2273,6.740677940826014,6.6645477883361,6.816808093315928,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1995,Urban regions,male,4168,6.926761313092771,6.87205539276854,6.9814672334170025,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1995,Urban regions,female,4496,6.883059116612138,6.826416863611694,6.939701369612582,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1995,Rural regions,male,2205,6.8321102883673115,6.75415494713152,6.910065629603103,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1995,Rural regions,female,2346,6.804259225307011,6.728904610152214,6.879613840461809,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1996,Urban regions,male,4091,6.9870782101202815,6.933068728753064,7.041087691487499,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1996,Urban regions,female,4418,6.978111906183032,6.923988656319643,7.032235156046421,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1996,Rural regions,male,2194,6.718419392795842,6.638704356208264,6.79813442938342,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1996,Rural regions,female,2326,6.804886447195984,6.73062680781177,6.879146086580198,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1997,Urban regions,male,4039,6.851593742242106,6.795457087756563,6.90773039672765,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1997,Urban regions,female,4313,6.835820901765138,6.779962426796274,6.891679376734002,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1997,Rural regions,male,2156,6.683391208755052,6.60543806001983,6.761344357490273,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1997,Rural regions,female,2293,6.676568134767849,6.602693071991062,6.7504431975446355,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1998,Urban regions,male,4454,6.961621105741441,6.909111114091793,7.01413109739109,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1998,Urban regions,female,4788,7.021642832208815,6.969586623589851,7.073699040827778,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1998,Rural regions,male,2416,6.904298628825972,6.830498362238901,6.9780988954130425,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1998,Rural regions,female,2543,6.879806585283843,6.809391415252832,6.950221755314854,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1999,Urban regions,male,4276,7.0183661952337895,6.963904632448654,7.072827758018925,6.0,7.0,8.0,3.0,10.0,7.0,6.974999999999994,7.0
1999,Urban regions,female,4580,7.04005512860735,6.9861718585188335,7.093938398695867,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
1999,Rural regions,male,2323,6.944997587470293,6.873881720267375,7.01611345467321,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
1999,Rural regions,female,2465,6.926709506803176,6.8550989659634896,6.998320047642863,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2000,Urban regions,male,7500,7.166254829989984,7.125918580654597,7.206591079325371,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0
2000,Urban regions,female,8170,7.161210567570973,7.121554369040246,7.2008667661017,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0
2000,Rural regions,male,4058,6.9730223037275225,6.919521957728597,7.026522649726448,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2000,Rural regions,female,4316,6.985486533574974,6.931004557049571,7.039968510100378,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2001,Urban regions,male,6804,7.163042432675556,7.121520026141754,7.2045648392093575,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0
2001,Urban regions,female,7462,7.205630116670955,7.165217044412675,7.246043188929235,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0
2001,Rural regions,male,3697,6.990071622498655,6.933172048111565,7.046971196885744,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2001,Rural regions,female,3907,6.978863876390653,6.923396485011772,7.0343312677695335,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2002,Urban regions,male,7337,7.00123441005046,6.960755101525955,7.041713718574966,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2002,Urban regions,female,7899,6.987278387980136,6.947180830047638,7.027375945912634,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2002,Rural regions,male,3773,6.743427498560392,6.686558899341816,6.8002960977789675,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2002,Rural regions,female,3972,6.805326528400256,6.749234211054658,6.861418845745854,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2003,Urban regions,male,7066,6.931190894797927,6.8884888504968025,6.973892939099052,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2003,Urban regions,female,7640,6.965546695972037,6.924329182811992,7.006764209132082,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2003,Rural regions,male,3597,6.6995950232501755,6.641573709865713,6.757616336634638,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2003,Rural regions,female,3820,6.7443336446555735,6.68664880277896,6.802018486532187,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2004,Urban regions,male,6853,6.748244555862611,6.704699707492234,6.791789404232987,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2004,Urban regions,female,7465,6.7086188154358375,6.664848982419636,6.752388648452039,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2004,Rural regions,male,3506,6.510197332708206,6.44749729935227,6.572897366064141,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2004,Rural regions,female,3734,6.591730270237678,6.5312667930767185,6.652193747398637,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2005,Urban regions,male,6542,6.886638949310646,6.841469135882993,6.9318087627382985,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2005,Urban regions,female,7171,6.906410143855038,6.863322767501193,6.949497520208883,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2005,Rural regions,male,3327,6.684710015784919,6.618874989901386,6.7505450416684525,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2005,Rural regions,female,3594,6.782913820833971,6.720328756104131,6.845498885563812,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2006,Urban regions,male,6855,6.83898615175647,6.7956179734728765,6.882354330040063,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2006,Urban regions,female,7540,6.841726410975913,6.800463945919195,6.882988876032631,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2006,Rural regions,male,3585,6.668453516680111,6.6077043923031,6.729202641057121,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2006,Rural regions,female,3916,6.685681646658571,6.624578592130113,6.746784701187029,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2007,Urban regions,male,6349,6.885433169026576,6.840580929959912,6.93028540809324,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2007,Urban regions,female,7054,6.910674361384429,6.868413543201849,6.952935179567009,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2007,Rural regions,male,3405,6.6783947844897105,6.615657411358968,6.741132157620453,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2007,Rural regions,female,3653,6.808037803432065,6.748509387154626,6.867566219709505,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2008,Urban regions,male,5986,6.900571505850715,6.855124638982431,6.946018372718999,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2008,Urban regions,female,6653,6.902545370058935,6.8579123333575716,6.947178406760299,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2008,Rural regions,male,3197,6.822049667255376,6.7593880403202595,6.884711294190493,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2008,Rural regions,female,3439,6.846124298436494,6.7847393920812875,6.9075092047917,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2009,Urban regions,male,5517,6.830551118933316,6.782936240292495,6.878165997574138,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2009,Urban regions,female,6127,6.892605276020167,6.846778972875828,6.938431579164506,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2009,Rural regions,male,3053,6.696051387349765,6.629768065537677,6.762334709161854,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2009,Rural regions,female,3266,6.708796228592463,6.643754779030064,6.7738376781548615,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2010,Urban regions,male,7065,7.008874792264693,6.967058097661949,7.050691486867436,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2010,Urban regions,female,8537,7.104661316298374,7.066936444413996,7.142386188182752,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2010,Rural regions,male,3829,6.915357832427709,6.858963771017437,6.971751893837982,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2010,Rural regions,female,4496,6.990803142176246,6.936933640971194,7.044672643381299,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2011,Urban regions,male,7413,7.0202603569648065,6.97985365879401,7.060667055135603,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2011,Urban regions,female,9131,7.03919706411541,7.002084458987349,7.07630966924347,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2011,Rural regions,male,4211,6.816880714829812,6.762546111847794,6.87121531781183,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2011,Rural regions,female,5022,6.895219397545723,6.844631836902455,6.945806958188992,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2012,Urban regions,male,7543,7.116983326924891,7.0782247288412625,7.1557419250085195,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2012,Urban regions,female,9211,7.129917016427197,7.094117918917447,7.165716113936948,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2012,Rural regions,male,4422,7.008786524934002,6.957215603441935,7.060357446426068,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2012,Rural regions,female,5211,7.002416455061684,6.95338545469728,7.0514474554260875,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2013,Urban regions,male,9136,7.209297185716621,7.173222748503978,7.245371622929264,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2013,Urban regions,female,10959,7.214962683139488,7.181895132015879,7.248030234263097,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0
2013,Rural regions,male,4821,7.090058015529652,7.039450505219393,7.140665525839911,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2013,Rural regions,female,5640,7.099449234675266,7.051296533533151,7.147601935817381,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2014,Urban regions,male,8024,7.199965323783309,7.162796066794649,7.237134580771969,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0
2014,Urban regions,female,9550,7.181333922905823,7.1456506680511,7.217017177760547,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0
2014,Rural regions,male,4359,7.085398124999659,7.032786838832531,7.138009411166787,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2014,Rural regions,female,5055,7.128119045109601,7.078483556743091,7.1777545334761115,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2015,Urban regions,male,7972,7.30570104708259,7.267976218038117,7.343425876127063,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2015,Urban regions,female,9464,7.312612129979103,7.276466846625331,7.348757413332875,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2015,Rural regions,male,4309,7.161275602915043,7.109722366836214,7.212828838993872,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2015,Rural regions,female,4983,7.228263860205227,7.178198118955737,7.278329601454717,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0
2016,Urban regions,male,8352,7.295179852541482,7.258272444907138,7.332087260175826,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2016,Urban regions,female,9417,7.346747433917574,7.311737906157909,7.3817569616772385,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2016,Rural regions,male,4444,7.209242801609999,7.158826254539061,7.2596593486809375,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0
2016,Rural regions,female,4904,7.120494539549126,7.069363650529235,7.171625428569017,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2017,Urban regions,male,9408,7.260188762144402,7.225612899697985,7.294764624590819,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2017,Urban regions,female,10465,7.358808965385712,7.326160201550581,7.391457729220842,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2017,Rural regions,male,5096,7.145030055371318,7.097598380742577,7.19246173000006,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2017,Rural regions,female,5499,7.213249978456979,7.1665296737288084,7.259970283185149,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0
2018,Urban regions,male,9122,7.3492728442327415,7.314227865180564,7.384317823284919,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2018,Urban regions,female,10083,7.403502360490632,7.369946347763528,7.437058373217735,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2018,Rural regions,male,4739,7.311205095558958,7.264867945390633,7.357542245727283,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2018,Rural regions,female,5221,7.311056108995435,7.263203290308475,7.3589089276823945,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2019,Urban regions,male,9165,7.483850675863155,7.449567150852751,7.518134200873559,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2019,Urban regions,female,9589,7.477693340077964,7.443730444009412,7.511656236146517,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0
2019,Rural regions,male,4741,7.319524606369548,7.271918243315288,7.367130969423807,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2019,Rural regions,female,4958,7.359206140969409,7.30950245319414,7.408909828744678,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0
2020,Urban regions,male,9919,7.478099287942979,7.445733806179093,7.510464769706865,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2020,Urban regions,female,9957,7.516489493315302,7.483753956347565,7.54922503028304,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0
2020,Rural regions,male,4661,7.355786208367195,7.306871807983643,7.404700608750747,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2020,Rural regions,female,4800,7.403048886209525,7.356046162667024,7.450051609752027,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2021,Urban regions,male,6444,7.413873235912168,7.3728469032548425,7.454899568569493,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2021,Urban regions,female,6803,7.48416877894251,7.444041970683079,7.524295587201941,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0
2021,Rural regions,male,3003,7.253840087543159,7.191403752908177,7.316276422178141,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2021,Rural regions,female,3233,7.368647592069417,7.3071493188894125,7.430145865249421,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
