year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2008,male,9183,6.875391181379684,6.824958304811855,6.925465802098439,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2008,female,10092,6.884405903192728,6.837540224362899,6.931457380393422,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2009,male,8570,6.786757577054507,6.737063327009353,6.843138676544511,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2009,female,9393,6.832899050774826,6.782251811120744,6.887261259947893,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2010,male,10894,6.978944726973415,6.929330721935391,7.037298656386429,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2010,female,13033,7.0687452526113175,7.020302066795781,7.121755880717929,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2011,male,11624,6.953718841707124,6.890622925494943,7.008003680636569,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2011,female,14153,6.992070243939365,6.94707569882028,7.035213288255124,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2012,male,11965,7.081318807648984,7.030555538617918,7.126041178087593,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2012,female,14422,7.088362438694044,7.040397316171115,7.131805425589148,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2013,male,13957,7.169673912796506,7.1172775793264345,7.210799284705737,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2013,female,16599,7.177554226878616,7.138560375446483,7.216927537007475,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0
2014,male,12383,7.162049405119231,7.103765404270568,7.206740891644229,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2014,female,14605,7.164336192913188,7.118475733718916,7.210608338349858,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0
2015,male,12281,7.25868879518818,7.200034414027623,7.307562601456326,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2015,female,14447,7.285617942698669,7.230560329166093,7.329026904059091,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0
2016,male,12796,7.267410121536053,7.216146746473259,7.316590650159306,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2016,female,14321,7.274606741285561,7.221648489502136,7.335733291288355,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0
2017,male,14504,7.223449866717828,7.176981697852685,7.268110298996501,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2017,female,15964,7.313514589258845,7.26654779821005,7.363353836928927,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0
2018,male,13861,7.33739976486011,7.2921889506287725,7.383771602907345,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2018,female,15304,7.374726866942368,7.339703385452399,7.414289536921352,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2019,male,14202,7.435868249337024,7.389767497174526,7.476310692662092,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2019,female,14798,7.442925943562259,7.39155745140228,7.490678454171558,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0
2020,male,14580,7.438429192106148,7.396747983483057,7.483765329740104,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2020,female,14757,7.4812932913839125,7.4405529730928945,7.525460299410574,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0
2021,male,9447,7.361189296260676,7.290414996242077,7.432355084477655,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2021,female,10037,7.448245128592022,7.388927332748149,7.508470717286193,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
