"year","alter_gr","sampreg","mean","median","n","lower_confidence","upper_confidence"
"1990","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.6","7","1691","6.51","6.69"
"1990","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.35","8","3644","7.29","7.41"
"1990","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.54","7","2300","6.46","6.62"
"1990","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","7.22","8","4780","7.17","7.27"
"1990","66 und älter","Ostdeutschland, neue Bundeslaender","6.57","7","434","6.36","6.78"
"1990","66 und älter","Westdeutschland, alte Bundeslaender","7.03","7","1053","6.9","7.16"
"1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.13","6","1494","6.03","6.23"
"1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.38","8","3620","7.33","7.43"
"1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","5.87","6","2221","5.79","5.95"
"1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","7.31","8","4740","7.26","7.36"
"1991","66 und älter","Ostdeutschland, neue Bundeslaender","6.5","7","400","6.29","6.71"
"1991","66 und älter","Westdeutschland, alte Bundeslaender","7.23","8","1059","7.11","7.35"
"1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.21","6","1384","6.12","6.3"
"1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.35","8","3587","7.3","7.4"
"1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","5.98","6","2181","5.91","6.05"
"1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","7.2","8","4689","7.15","7.25"
"1992","66 und älter","Ostdeutschland, neue Bundeslaender","6.24","6","394","6.04","6.44"
"1992","66 und älter","Westdeutschland, alte Bundeslaender","7.08","7.74","1072","6.96","7.2"
"1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.42","7","1323","6.32","6.52"
"1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.22","8","3575","7.16","7.28"
"1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","5.99","6","2103","5.91","6.07"
"1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","7.09","8","4624","7.04","7.14"
"1993","66 und älter","Ostdeutschland, neue Bundeslaender","6.48","7","389","6.27","6.69"
"1993","66 und älter","Westdeutschland, alte Bundeslaender","7.15","8","1099","7.03","7.27"
"1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.45","7","1270","6.35","6.55"
"1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.19","8","3523","7.13","7.25"
"1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.09","6","2099","6.01","6.17"
"1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.97","7","4477","6.92","7.02"
"1994","66 und älter","Ostdeutschland, neue Bundeslaender","6.54","7","404","6.34","6.74"
"1994","66 und älter","Westdeutschland, alte Bundeslaender","6.94","7","1100","6.82","7.06"
"1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.61","7","1224","6.52","6.7"
"1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.15","8","3714","7.09","7.21"
"1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.29","7","2055","6.21","6.37"
"1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.88","7","4765","6.83","6.93"
"1995","66 und älter","Ostdeutschland, neue Bundeslaender","6.43","7","412","6.23","6.63"
"1995","66 und älter","Westdeutschland, alte Bundeslaender","6.85","7","1132","6.73","6.97"
"1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.59","7","1192","6.5","6.68"
"1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.19","8","3580","7.14","7.24"
"1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.23","6","2077","6.15","6.31"
"1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.92","7","4681","6.87","6.97"
"1996","66 und älter","Ostdeutschland, neue Bundeslaender","6.67","7","424","6.48","6.86"
"1996","66 und älter","Westdeutschland, alte Bundeslaender","7","7","1150","6.88","7.12"
"1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.56","7","1166","6.47","6.65"
"1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.08","7","3462","7.02","7.14"
"1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.13","6","2039","6.06","6.2"
"1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.78","7","4616","6.73","6.83"
"1997","66 und älter","Ostdeutschland, neue Bundeslaender","6.59","7","439","6.42","6.76"
"1997","66 und älter","Westdeutschland, alte Bundeslaender","6.82","7","1167","6.71","6.93"
"1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.84","7","1207","6.75","6.93"
"1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.22","8","3669","7.17","7.27"
"1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.28","7","2186","6.21","6.35"
"1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","7","7","5347","6.95","7.05"
"1998","66 und älter","Ostdeutschland, neue Bundeslaender","6.59","7","482","6.43","6.75"
"1998","66 und älter","Westdeutschland, alte Bundeslaender","6.93","7","1399","6.82","7.04"
"1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.84","7","1172","6.75","6.93"
"1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.3","8","3438","7.25","7.35"
"1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.37","7","2136","6.29","6.45"
"1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","7.01","7","5165","6.96","7.06"
"1999","66 und älter","Ostdeutschland, neue Bundeslaender","6.64","7","491","6.48","6.8"
"1999","66 und älter","Westdeutschland, alte Bundeslaender","6.97","8","1337","6.86","7.08"
"2000","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.83","7","1677","6.75","6.91"
"2000","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.37","8","5454","7.33","7.41"
"2000","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.45","7","3304","6.39","6.51"
"2000","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","7.17","8","10144","7.14","7.2"
"2000","66 und älter","Ostdeutschland, neue Bundeslaender","6.67","7","879","6.55","6.79"
"2000","66 und älter","Westdeutschland, alte Bundeslaender","7.1","8","2747","7.03","7.17"
"2001","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.88","7","1536","6.8","6.96"
"2001","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.39","8","4750","7.34","7.44"
"2001","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.45","7","3073","6.39","6.51"
"2001","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","7.16","8","9219","7.12","7.2"
"2001","66 und älter","Ostdeutschland, neue Bundeslaender","6.62","7","846","6.5","6.74"
"2001","66 und älter","Westdeutschland, alte Bundeslaender","7.17","8","2587","7.1","7.24"
"2002","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.81","7","1495","6.73","6.89"
"2002","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.17","7","4680","7.12","7.22"
"2002","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.22","7","3058","6.16","6.28"
"2002","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.97","7","10246","6.94","7"
"2002","66 und älter","Ostdeutschland, neue Bundeslaender","6.4","7","898","6.28","6.52"
"2002","66 und älter","Westdeutschland, alte Bundeslaender","7","7","2735","6.93","7.07"
"2003","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.68","7","1463","6.6","6.76"
"2003","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.15","7","4412","7.1","7.2"
"2003","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.14","6","2982","6.08","6.2"
"2003","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.91","7","9701","6.88","6.94"
"2003","66 und älter","Ostdeutschland, neue Bundeslaender","6.38","7","921","6.27","6.49"
"2003","66 und älter","Westdeutschland, alte Bundeslaender","7.03","7","2776","6.96","7.1"
"2004","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.53","7","1426","6.44","6.62"
"2004","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","6.9","7","4206","6.85","6.95"
"2004","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","5.91","6","2852","5.84","5.98"
"2004","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.71","7","9399","6.67","6.75"
"2004","66 und älter","Ostdeutschland, neue Bundeslaender","6.15","6","963","6.03","6.27"
"2004","66 und älter","Westdeutschland, alte Bundeslaender","6.82","7","2833","6.75","6.89"
"2005","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.77","7","1348","6.68","6.86"
"2005","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.11","7","3979","7.06","7.16"
"2005","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.07","6","2730","6","6.14"
"2005","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.86","7","8893","6.82","6.9"
"2005","66 und älter","Ostdeutschland, neue Bundeslaender","6.44","7","971","6.32","6.56"
"2005","66 und älter","Westdeutschland, alte Bundeslaender","6.98","7","2828","6.91","7.05"
"2006","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.71","7","1290","6.62","6.8"
"2006","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.1","7","3845","7.05","7.15"
"2006","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","5.99","6","2860","5.92","6.06"
"2006","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.8","7","9550","6.76","6.84"
"2006","66 und älter","Ostdeutschland, neue Bundeslaender","6.33","7","1135","6.23","6.43"
"2006","66 und älter","Westdeutschland, alte Bundeslaender","6.92","7","3325","6.85","6.99"
"2007","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.76","7","1225","6.67","6.85"
"2007","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.28","8","3487","7.23","7.33"
"2007","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.22","7","2663","6.15","6.29"
"2007","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.82","7","8811","6.78","6.86"
"2007","66 und älter","Ostdeutschland, neue Bundeslaender","6.33","7","1135","6.23","6.43"
"2007","66 und älter","Westdeutschland, alte Bundeslaender","6.94","7","3253","6.88","7"
"2008","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.96","7","1142","6.87","7.05"
"2008","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.18","7","3225","7.12","7.24"
"2008","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.42","7","2513","6.35","6.49"
"2008","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.86","7","8165","6.82","6.9"
"2008","66 und älter","Ostdeutschland, neue Bundeslaender","6.38","7","1130","6.28","6.48"
"2008","66 und älter","Westdeutschland, alte Bundeslaender","6.99","7","3215","6.93","7.05"
"2009","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.9","7","1040","6.8","7"
"2009","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.1","7","2953","7.04","7.16"
"2009","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.26","7","2393","6.19","6.33"
"2009","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.76","7","7480","6.72","6.8"
"2009","66 und älter","Ostdeutschland, neue Bundeslaender","6.45","7","1124","6.35","6.55"
"2009","66 und älter","Westdeutschland, alte Bundeslaender","6.97","7","3080","6.91","7.03"
"2010","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","7.15","8","1545","7.07","7.23"
"2010","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.37","8","5037","7.33","7.41"
"2010","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.56","7","2865","6.49","6.63"
"2010","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.97","7","10517","6.94","7"
"2010","66 und älter","Ostdeutschland, neue Bundeslaender","6.58","7","1068","6.47","6.69"
"2010","66 und älter","Westdeutschland, alte Bundeslaender","7.14","8","2999","7.08","7.2"
"2011","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","7.03","7","1473","6.95","7.11"
"2011","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.36","8","4856","7.32","7.4"
"2011","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.55","7","3203","6.49","6.61"
"2011","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.97","7","11841","6.94","7"
"2011","66 und älter","Ostdeutschland, neue Bundeslaender","6.53","7","1138","6.43","6.63"
"2011","66 und älter","Westdeutschland, alte Bundeslaender","6.95","7","3378","6.89","7.01"
"2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","7.08","7","1373","6.99","7.17"
"2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.47","8","4722","7.43","7.51"
"2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.59","7","3349","6.53","6.65"
"2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","7.06","7","12097","7.03","7.09"
"2012","66 und älter","Ostdeutschland, neue Bundeslaender","6.68","7","1253","6.58","6.78"
"2012","66 und älter","Westdeutschland, alte Bundeslaender","7.15","8","3700","7.09","7.21"
"2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","7.16","7","1355","7.07","7.25"
"2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.45","8","6524","7.41","7.49"
"2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.76","7","3518","6.7","6.82"
"2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","7.15","8","14213","7.12","7.18"
"2013","66 und älter","Ostdeutschland, neue Bundeslaender","6.69","7","1247","6.59","6.79"
"2013","66 und älter","Westdeutschland, alte Bundeslaender","7.25","8","3832","7.19","7.31"
"2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","7.2","8","1184","7.11","7.29"
"2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.47","8","5381","7.43","7.51"
"2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.73","7","3178","6.67","6.79"
"2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","7.13","8","12392","7.1","7.16"
"2014","66 und älter","Ostdeutschland, neue Bundeslaender","6.77","7","1233","6.67","6.87"
"2014","66 und älter","Westdeutschland, alte Bundeslaender","7.25","8","3751","7.19","7.31"
"2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","7.35","8","1137","7.25","7.45"
"2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.57","8","5571","7.53","7.61"
"2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.87","7","3061","6.81","6.93"
"2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","7.26","8","12176","7.23","7.29"
"2015","66 und älter","Ostdeutschland, neue Bundeslaender","6.81","7","1240","6.71","6.91"
"2015","66 und älter","Westdeutschland, alte Bundeslaender","7.29","8","3713","7.23","7.35"
"2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","7.44","8","1423","7.33","7.55"
"2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.64","8","6766","7.6","7.68"
"2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.91","7","3207","6.85","6.97"
"2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","7.24","8","12549","7.21","7.27"
"2016","66 und älter","Ostdeutschland, neue Bundeslaender","6.75","7","1180","6.65","6.85"
"2016","66 und älter","Westdeutschland, alte Bundeslaender","7.18","8","3598","7.12","7.24"
"2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","7.13","8","1545","7.04","7.22"
"2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.51","8","7921","7.47","7.55"
"2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.95","7","3579","6.89","7.01"
"2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","7.23","8","14094","7.2","7.26"
"2017","66 und älter","Ostdeutschland, neue Bundeslaender","6.81","7","1243","6.71","6.91"
"2017","66 und älter","Westdeutschland, alte Bundeslaender","7.35","8","3832","7.3","7.4"
"2018","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","7.22","8","1414","7.12","7.32"
"2018","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.5","8","6946","7.46","7.54"
"2018","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","7.11","8","3444","7.05","7.17"
"2018","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","7.33","8","13165","7.3","7.36"
"2018","66 und älter","Ostdeutschland, neue Bundeslaender","7.04","7","1256","6.95","7.13"
"2018","66 und älter","Westdeutschland, alte Bundeslaender","7.46","8","3828","7.4","7.52"
"2019","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","7.28","8","1214","7.18","7.38"
"2019","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.6","8","6098","7.56","7.64"
"2019","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","7.17","8","3529","7.11","7.23"
"2019","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","7.44","8","13471","7.41","7.47"
"2019","66 und älter","Ostdeutschland, neue Bundeslaender","7.1","8","1314","7","7.2"
"2019","66 und älter","Westdeutschland, alte Bundeslaender","7.51","8","3945","7.46","7.56"
