"year","age_gr","bildungsniveau","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1984","17-29","(Fach-)Abitur","7.36","7.5","481","5","7","9","10","10","7.17","7.55","0","10","7","8"
"1984","17-29","(noch) kein Abschluss","7.25","7.5","399","4","6","9","10","10","7.01","7.49","0","10","7","8"
"1984","17-29","AkademikerIn","7.45","7.5","127","5","6","9","10","10","7.14","7.76","2","10","7","8"
"1984","17-29","Hauptschule","7.23","7.5","1580","5","6","9","10","10","7.12","7.34","0","10","8","8"
"1984","17-29","Realschule","7.57","7.5","808","5","7","9","10","10","7.44","7.7","0","10","8","8"
"1984","30-45","(Fach-)Abitur","6.93","6.5","209","4","5","8","10","10","6.62","7.24","1","10","7","8"
"1984","30-45","(noch) kein Abschluss","7.19","7.5","444","4","5","9","10","10","6.98","7.4","0","10","7","8"
"1984","30-45","AkademikerIn","7.75","7.5","377","5","7","9","10","10","7.57","7.93","0","10","8","8"
"1984","30-45","Hauptschule","7.45","7.5","2306","5","6","9","10","10","7.36","7.54","0","10","8","8"
"1984","30-45","Realschule","7.68","7.5","521","5","7","9","10","10","7.52","7.84","1","10","8","8"
"1984","46-65","(Fach-)Abitur","7.47","7.5","124","5","7","9","10","10","7.06","7.88","0","10","8","8"
"1984","46-65","(noch) kein Abschluss","6.58","6.5","414","2","5","9","10","10","6.34","6.82","0","10","7","8"
"1984","46-65","AkademikerIn","7.9","7.5","220","5","7","9","10","10","7.65","8.15","0","10","8","8"
"1984","46-65","Hauptschule","7.35","7.5","2385","5","6","9","10","10","7.26","7.44","0","10","8","8"
"1984","46-65","Realschule","7.76","7.5","369","5","7","10","10","10","7.55","7.97","0","10","8","8"
"1984","66","(Fach-)Abitur","7.58","7.5","48","5","6","10","10","10","6.98","8.18","3","10","7","9"
"1984","66","(noch) kein Abschluss","","","","","","","","","","","","","",""
"1984","66","AkademikerIn","8.28","8.5","63","5","8","10","10","10","7.79","8.77","2","10","8","10"
"1984","66","Hauptschule","7.18","7.5","951","4","6","9","10","10","7.03","7.33","0","10","7","8"
"1984","66","Realschule","8.06","7.5","177","5","7","10","10","10","7.79","8.33","3","10","8","9"
"1985","17-29","(Fach-)Abitur","7.12","7.5","438","5","6","8","9","10","6.93","7.31","0","10","7","8"
"1985","17-29","(noch) kein Abschluss","7.41","7.5","345","5","6","9","10","10","7.21","7.61","0","10","8","8"
"1985","17-29","AkademikerIn","7.57","7.5","120","5","7","9","10","10","7.26","7.88","2","10","7","8"
"1985","17-29","Hauptschule","7.09","6.5","1368","5","6","8","10","10","6.98","7.2","0","10","7","8"
"1985","17-29","Realschule","7.34","7.5","790","5","7","8","9","10","7.21","7.47","0","10","8","8"
"1985","30-45","(Fach-)Abitur","6.95","6.5","187","4","6","8","9","10","6.64","7.26","0","10","7","8"
"1985","30-45","(noch) kein Abschluss","6.83","6.5","352","3","5","9","10","10","6.6","7.06","0","10","7","8"
"1985","30-45","AkademikerIn","7.45","7.5","362","5","7","8","9","10","7.29","7.61","2","10","8","8"
"1985","30-45","Hauptschule","7.16","7.5","2026","5","6","8","10","10","7.07","7.25","0","10","7","8"
"1985","30-45","Realschule","7.37","7.5","499","5","6","8","10","10","7.22","7.52","0","10","7","8"
"1985","46-65","(Fach-)Abitur","7.27","7.5","116","5","7","8","10","10","6.91","7.63","0","10","7","8"
"1985","46-65","(noch) kein Abschluss","6.88","6.5","366","4","6","8","10","10","6.65","7.11","0","10","7","8"
