year,bula_h,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1989,Hamburg,male,121,7.10770,2.48270,11.73270,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Hamburg,female,120,6.93809,2.34503,11.53115,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Lower Saxony,male,598,11.06646,8.54695,13.58597,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Lower Saxony,female,635,15.13344,12.34071,17.92616,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Bremen,male,62,4.19604,-0.89567,9.28775,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Bremen,female,68,5.97622,0.23849,11.71395,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,North Rhine-Westphalia,male,1676,11.73745,10.19540,13.27951,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,North Rhine-Westphalia,female,1697,15.73198,13.99842,17.46555,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Hesse,male,661,10.41061,8.07817,12.74305,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Hesse,female,629,12.84504,10.22521,15.46488,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,"Rhineland-Palatinate, Saarland",male,406,9.77799,6.88020,12.67577,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,"Rhineland-Palatinate, Saarland",female,431,15.14619,11.75212,18.54026,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Baden-Wuerttemberg,male,1217,6.12648,4.77779,7.47517,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Baden-Wuerttemberg,female,1188,11.43655,9.62497,13.24813,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Bavaria,male,1003,7.07209,5.48366,8.66053,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Bavaria,female,1050,9.25937,7.50409,11.01465,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Berlin,male,206,10.75949,6.50289,15.01609,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Berlin,female,216,13.81278,9.18540,18.44016,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,Schleswig-Holstein,male,178,9.12255,4.86359,13.38151,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,Schleswig-Holstein,female,192,16.37391,11.10641,21.64142,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,Hamburg,male,105,4.16073,0.29623,8.02522,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,Hamburg,female,105,6.12428,1.48404,10.76451,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,Lower Saxony,male,596,9.07836,6.76711,11.38961,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,Lower Saxony,female,611,11.96853,9.38966,14.54740,0.00000,0.00000,0.00000,0.00000,0.00000,,,
